donor_id,gene_symbol,tumor_mean,normal_mean,tumor_minus_normal
C139,HSPA1A,1.4690935611724854,0.7076529264450073,0.761440634727478
C140,HSPA1A,1.1285865306854248,0.0,1.1285865306854248
C142,HSPA1A,0.3512896001338959,0.0,0.3512896001338959
C143,HSPA1A,0.8424861431121826,1.1557756662368774,-0.3132895231246948
C151,HSPA1A,0.2585293650627136,0.5638619661331177,-0.30533260107040405
C155,HSPA1A,2.9047493934631348,0.4888089895248413,2.4159404039382935
C157,HSPA1A,1.5849140882492065,0.5748401880264282,1.0100739002227783
C162,HSPA1A,2.112036943435669,0.6939343810081482,1.4181025624275208
C165,HSPA1A,1.2080601453781128,0.636633574962616,0.5714265704154968
C170,HSPA1A,2.431002140045166,1.2772610187530518,1.1537411212921143
C106,HSPA1L,0.0,0.026948027312755585,-0.026948027312755585
C107,HSPA1L,0.0178743414580822,0.0,0.0178743414580822
C109,HSPA1L,0.0,0.0,0.0
C110,HSPA1L,0.014728988520801067,0.0,0.014728988520801067
C111,HSPA1L,0.003242695005610585,0.0,0.003242695005610585
C112,HSPA1L,0.01300577912479639,0.0,0.01300577912479639
C113,HSPA1L,0.0,0.0,0.0
C114,HSPA1L,0.010155216790735722,0.0,0.010155216790735722
C115,HSPA1L,0.021173473447561264,0.0,0.021173473447561264
C116,HSPA1L,0.01021310593932867,0.0,0.01021310593932867
C119,HSPA1L,0.0,0.0,0.0
C122,HSPA1L,0.0,0.0,0.0
C123,HSPA1L,0.004791831597685814,0.0,0.004791831597685814
C124,HSPA1L,0.015942610800266266,0.0,0.015942610800266266
C125,HSPA1L,0.01922863908112049,0.015499810688197613,0.0037288283929228783
C126,HSPA1L,0.0034970082342624664,0.0,0.0034970082342624664
C129,HSPA1L,0.02005247212946415,0.0,0.02005247212946415
C130,HSPA1L,0.0016278420807793736,0.0,0.0016278420807793736
C132,HSPA1L,0.014020966365933418,0.0,0.014020966365933418
C133,HSPA1L,0.01286135520786047,0.0,0.01286135520786047
C134,HSPA1L,0.014589834958314896,0.010285727679729462,0.004304107278585434
C135,HSPA1L,0.0,0.0,0.0
C136,HSPA1L,0.03086317703127861,0.0,0.03086317703127861
C137,HSPA1L,0.016636094078421593,0.0,0.016636094078421593
C138,HSPA1L,0.008237062953412533,0.0,0.008237062953412533
C139,HSPA1L,0.0,0.0,0.0
C140,HSPA1L,0.005412087310105562,0.0,0.005412087310105562
C142,HSPA1L,0.0,0.0,0.0
C143,HSPA1L,0.0,0.0,0.0
C151,HSPA1L,0.0,0.0,0.0
C155,HSPA1L,0.022604819387197495,0.0,0.022604819387197495
C157,HSPA1L,0.009131794795393944,0.0,0.009131794795393944
C162,HSPA1L,0.016074316576123238,0.0,0.016074316576123238
C165,HSPA1L,0.01903301104903221,0.0,0.01903301104903221
C170,HSPA1L,0.015218198299407959,0.0,0.015218198299407959
C106,IGFBP1,0.0,0.0,0.0
C107,IGFBP1,0.0,0.0,0.0
C109,IGFBP1,0.0,0.0,0.0
C110,IGFBP1,0.0,0.0,0.0
C111,IGFBP1,0.0,0.0,0.0
C112,IGFBP1,0.0,0.0,0.0
C113,IGFBP1,0.0,0.0,0.0
C114,IGFBP1,0.0,0.0,0.0
C115,IGFBP1,0.0,0.0,0.0
C116,IGFBP1,0.0,0.0,0.0
C119,IGFBP1,0.0,0.0,0.0
C122,IGFBP1,0.0,0.0,0.0
C123,IGFBP1,0.0,0.0,0.0
C124,IGFBP1,0.0,0.0,0.0
C125,IGFBP1,0.0,0.0,0.0
C126,IGFBP1,0.0,0.0,0.0
C129,IGFBP1,0.0,0.0,0.0
C130,IGFBP1,0.0,0.0,0.0
C132,IGFBP1,0.0,0.0,0.0
C133,IGFBP1,0.0,0.0,0.0
C134,IGFBP1,0.0,0.0,0.0
C135,IGFBP1,0.0,0.0,0.0
C136,IGFBP1,0.0,0.0,0.0
C137,IGFBP1,0.0,0.0,0.0
C138,IGFBP1,0.0,0.0,0.0
C139,IGFBP1,0.0,0.0,0.0
C140,IGFBP1,0.0,0.0,0.0
C142,IGFBP1,0.0,0.0,0.0
C143,IGFBP1,0.0,0.0,0.0
C151,IGFBP1,0.0,0.0,0.0
C155,IGFBP1,0.0,0.0,0.0
C157,IGFBP1,0.000786681950557977,0.0,0.000786681950557977
C162,IGFBP1,0.0,0.0,0.0
C165,IGFBP1,0.0,0.0,0.0
C170,IGFBP1,0.0,0.0,0.0
C106,LUM,0.0,0.0,0.0
C107,LUM,0.002010991098359227,0.0,0.002010991098359227
C109,LUM,0.01192063745111227,0.0,0.01192063745111227
C110,LUM,0.002694810042157769,0.0,0.002694810042157769
C111,LUM,0.04858968406915665,0.0,0.04858968406915665
C112,LUM,0.0037771903444081545,0.0062338183633983135,-0.002456628018990159
C113,LUM,0.0,0.0,0.0
C114,LUM,0.0,0.0,0.0
C115,LUM,0.0,0.0226646289229393,-0.0226646289229393
C116,LUM,0.006966880057007074,0.0,0.006966880057007074
C119,LUM,0.0,0.0,0.0
C122,LUM,0.0,0.0,0.0
C123,LUM,0.002522277645766735,0.0,0.002522277645766735
C124,LUM,0.012600967660546303,0.06672684103250504,-0.05412587337195873
C125,LUM,0.0029074286576360464,0.0,0.0029074286576360464
C126,LUM,0.007599526084959507,0.013668393716216087,-0.00606886763125658
C129,LUM,0.002862502122297883,0.0,0.002862502122297883
C130,LUM,0.0017508948221802711,0.0,0.0017508948221802711
C132,LUM,0.0,0.0,0.0
C133,LUM,0.02903091162443161,0.0,0.02903091162443161
C134,LUM,0.0051694149151444435,0.0,0.0051694149151444435
C135,LUM,0.003390330821275711,0.0,0.003390330821275711
C136,LUM,0.0,0.0,0.0
C137,LUM,0.0,0.0,0.0
C138,LUM,0.0,0.0,0.0
C139,LUM,0.0,0.08500316739082336,-0.08500316739082336
C140,LUM,0.01403845939785242,0.0,0.01403845939785242
C142,LUM,0.0,0.0,0.0
C143,LUM,0.0,0.0,0.0
C151,LUM,0.0,0.20784805715084076,-0.20784805715084076
C155,LUM,0.02925744466483593,0.0,0.02925744466483593
C157,LUM,0.09772750735282898,0.1630571484565735,-0.0653296411037445
C162,LUM,0.03640317916870117,0.0,0.03640317916870117
C165,LUM,0.0034288670867681503,0.11549229919910431,-0.11206343211233616
C170,LUM,0.015640735626220703,0.0,0.015640735626220703
C106,MAP1LC3B,0.7983408570289612,0.2720746695995331,0.5262661874294281
C107,MAP1LC3B,1.1791815757751465,1.387116551399231,-0.20793497562408447
C109,MAP1LC3B,0.8189314603805542,0.0,0.8189314603805542
C110,MAP1LC3B,1.2177881002426147,0.42013171315193176,0.797656387090683
C111,MAP1LC3B,1.1025069952011108,0.804958701133728,0.2975482940673828
C112,MAP1LC3B,1.0851589441299438,0.6500030159950256,0.4351559281349182
C113,MAP1LC3B,0.6105321645736694,0.46017199754714966,0.15036016702651978
C114,MAP1LC3B,0.7709219455718994,0.7159038782119751,0.055018067359924316
C115,MAP1LC3B,0.9594542980194092,0.8809097409248352,0.07854455709457397
C116,MAP1LC3B,0.9920161962509155,0.832858145236969,0.15915805101394653
C119,MAP1LC3B,0.9456403255462646,0.0,0.9456403255462646
C122,MAP1LC3B,0.7244770526885986,0.4831348955631256,0.24134215712547302
C123,MAP1LC3B,0.833625078201294,0.38777416944503784,0.4458509087562561
C124,MAP1LC3B,0.8646743297576904,0.5993454456329346,0.26532888412475586
C125,MAP1LC3B,0.9697475433349609,0.7481672763824463,0.22158026695251465
C126,MAP1LC3B,0.9173668026924133,0.7079488635063171,0.2094179391860962
C129,MAP1LC3B,0.8365695476531982,0.3580729067325592,0.47849664092063904
C130,MAP1LC3B,0.8469058275222778,0.7598893046379089,0.0870165228843689
C132,MAP1LC3B,1.1319262981414795,0.0,1.1319262981414795
C133,MAP1LC3B,1.1566296815872192,0.5713053345680237,0.5853243470191956
C134,MAP1LC3B,0.9162434339523315,0.6851653456687927,0.23107808828353882
C135,MAP1LC3B,0.7752794623374939,0.3926243782043457,0.3826550841331482
C136,MAP1LC3B,1.0779061317443848,0.392770916223526,0.6851352155208588
C137,MAP1LC3B,0.8640815615653992,0.5203843712806702,0.343697190284729
C138,MAP1LC3B,0.8938098549842834,0.7883679866790771,0.1054418683052063
C139,MAP1LC3B,0.8842130899429321,0.9810864925384521,-0.09687340259552002
C140,MAP1LC3B,1.0982871055603027,0.0,1.0982871055603027
C142,MAP1LC3B,0.7589271664619446,0.7915926575660706,-0.03266549110412598
C143,MAP1LC3B,0.9470436573028564,0.0,0.9470436573028564
C151,MAP1LC3B,0.5621522665023804,0.18355800211429596,0.3785942643880844
C155,MAP1LC3B,1.3392678499221802,1.0863733291625977,0.2528945207595825
C157,MAP1LC3B,1.2488428354263306,1.0628279447555542,0.18601489067077637
C162,MAP1LC3B,1.177136778831482,0.7165354490280151,0.4606013298034668
C165,MAP1LC3B,1.319376826286316,0.4704875648021698,0.8488892614841461
C170,MAP1LC3B,1.2768809795379639,0.3730546832084656,0.9038262963294983
C106,MMP2,0.013797303661704063,0.0,0.013797303661704063
C107,MMP2,0.027494637295603752,0.0,0.027494637295603752
C109,MMP2,0.049958061426877975,0.0,0.049958061426877975
C110,MMP2,0.016989711672067642,0.0,0.016989711672067642
C111,MMP2,0.11564444750547409,0.0,0.11564444750547409
C112,MMP2,0.10282263904809952,0.0,0.10282263904809952
C113,MMP2,0.0,0.0,0.0
C114,MMP2,0.018804321065545082,0.011078170500695705,0.007726150564849377
C115,MMP2,0.03994698077440262,0.06324725598096848,-0.023300275206565857
C116,MMP2,0.007793644908815622,0.0,0.007793644908815622
C119,MMP2,0.047282874584198,0.0,0.047282874584198
C122,MMP2,0.0,0.0,0.0
C123,MMP2,0.018761005252599716,0.0,0.018761005252599716
C124,MMP2,0.06059848889708519,0.03394635394215584,0.026652134954929352
C125,MMP2,0.0294466782361269,0.07664422690868378,-0.04719754867255688
C126,MMP2,0.04787537083029747,0.02076755091547966,0.02710781991481781
C129,MMP2,0.06375164538621902,0.0,0.06375164538621902
C130,MMP2,0.024049123749136925,0.010508672334253788,0.013540451414883137
C132,MMP2,0.021501874551177025,0.0,0.021501874551177025
C133,MMP2,0.24400922656059265,0.639375627040863,-0.3953664004802704
C134,MMP2,0.05674023926258087,0.013668735511600971,0.0430715037509799
C135,MMP2,0.012325976975262165,0.0,0.012325976975262165
C136,MMP2,0.037080779671669006,0.144780233502388,-0.107699453830719
C137,MMP2,0.0,0.04145270586013794,-0.04145270586013794
C138,MMP2,0.028677625581622124,0.0,0.028677625581622124
C139,MMP2,0.021025661379098892,0.06979706138372421,-0.04877140000462532
C140,MMP2,0.03830251842737198,0.0,0.03830251842737198
C142,MMP2,0.018900694325566292,0.0,0.018900694325566292
C143,MMP2,0.0790468230843544,0.0,0.0790468230843544
C151,MMP2,0.13437174260616302,0.0,0.13437174260616302
C155,MMP2,0.11183150112628937,0.0,0.11183150112628937
C157,MMP2,0.2303604930639267,0.05141676962375641,0.1789437234401703
C162,MMP2,0.06924329698085785,0.015520336106419563,0.053722960874438286
C165,MMP2,0.11403311043977737,0.0,0.11403311043977737
C170,MMP2,0.05049162730574608,0.0,0.05049162730574608
C106,MMP9,1.1472562551498413,0.2179647535085678,0.9292915016412735
C107,MMP9,0.4516887366771698,0.0,0.4516887366771698
C109,MMP9,1.751157522201538,0.0,1.751157522201538
C110,MMP9,1.157100796699524,0.5439448356628418,0.6131559610366821
C111,MMP9,1.1221916675567627,0.44431185722351074,0.677879810333252
C112,MMP9,1.6102241277694702,0.07932770252227783,1.5308964252471924
C113,MMP9,0.32799044251441956,0.9025746583938599,-0.5745842158794403
C114,MMP9,0.7630541920661926,0.5847686529159546,0.17828553915023804
C115,MMP9,1.5509438514709473,0.4224010109901428,1.1285428404808044
C116,MMP9,0.26410388946533203,0.0,0.26410388946533203
C119,MMP9,0.46936163306236267,0.0,0.46936163306236267
C122,MMP9,0.535287082195282,0.08725166320800781,0.44803541898727417
C123,MMP9,2.102036237716675,0.0,2.102036237716675
C124,MMP9,0.46428290009498596,0.02744586393237114,0.4368370361626148
C125,MMP9,1.4213299751281738,0.2502327561378479,1.171097218990326
C126,MMP9,2.0143702030181885,0.37558993697166443,1.638780266046524
C129,MMP9,0.7328665852546692,0.29558801651000977,0.4372785687446594
C130,MMP9,1.7793617248535156,0.22617624700069427,1.5531854778528214
C132,MMP9,1.1176475286483765,0.0,1.1176475286483765
C133,MMP9,1.3766154050827026,1.0556659698486328,0.3209494352340698
C134,MMP9,0.545670211315155,0.8307163119316101,-0.2850461006164551
C135,MMP9,1.7076003551483154,0.30373111367225647,1.403869241476059
C136,MMP9,1.704279899597168,0.3330266773700714,1.3712532222270966
C137,MMP9,2.4434733390808105,0.09181397408246994,2.3516593649983406
C138,MMP9,1.5618294477462769,0.0,1.5618294477462769
C139,MMP9,1.2737936973571777,1.3086302280426025,-0.034836530685424805
C140,MMP9,1.8897507190704346,3.408482313156128,-1.5187315940856934
C142,MMP9,1.4259848594665527,0.0,1.4259848594665527
C143,MMP9,2.0977983474731445,0.0,2.0977983474731445
C151,MMP9,1.5365363359451294,0.2762555480003357,1.2602807879447937
C155,MMP9,2.6435484886169434,0.0,2.6435484886169434
C157,MMP9,0.6759467720985413,0.2822187542915344,0.39372801780700684
C162,MMP9,1.111479640007019,0.2635486423969269,0.8479309976100922
C165,MMP9,0.4605700671672821,0.634483814239502,-0.17391374707221985
C170,MMP9,2.9271011352539062,0.41360151767730713,2.513499617576599
C106,NEAT1,1.8707484006881714,0.8726391792297363,0.9981092214584351
C107,NEAT1,3.1305506229400635,1.0417499542236328,2.0888006687164307
C109,NEAT1,2.5438408851623535,0.0,2.5438408851623535
C110,NEAT1,3.4638333320617676,0.4557836055755615,3.008049726486206
C111,NEAT1,3.5805211067199707,0.713253915309906,2.8672671914100647
C112,NEAT1,3.001248598098755,2.297637701034546,0.703610897064209
C113,NEAT1,1.4741500616073608,0.0,1.4741500616073608
C114,NEAT1,2.2299187183380127,0.9085260629653931,1.3213926553726196
C115,NEAT1,3.544145107269287,2.2906856536865234,1.2534594535827637
C116,NEAT1,2.9430556297302246,1.98246169090271,0.9605939388275146
C119,NEAT1,2.8235011100769043,0.0,2.8235011100769043
C122,NEAT1,2.3270492553710938,1.2745981216430664,1.0524511337280273
C123,NEAT1,3.2832963466644287,1.4486486911773682,1.8346476554870605
C124,NEAT1,3.9347870349884033,4.37725305557251,-0.44246602058410645
C125,NEAT1,3.0680713653564453,2.7545924186706543,0.313478946685791
C126,NEAT1,3.5198171138763428,2.3528521060943604,1.1669650077819824
C129,NEAT1,3.763010263442993,2.737545967102051,1.0254642963409424
C130,NEAT1,2.982469081878662,2.293052911758423,0.6894161701202393
C132,NEAT1,3.493527412414551,0.0,3.493527412414551
C133,NEAT1,3.426680564880371,4.047296047210693,-0.6206154823303223
C134,NEAT1,2.830819845199585,2.554929256439209,0.275890588760376
C135,NEAT1,2.892604112625122,3.0222625732421875,-0.12965846061706543
C136,NEAT1,3.0799453258514404,2.9610683917999268,0.11887693405151367
C137,NEAT1,3.459721803665161,2.783198356628418,0.6765234470367432
C138,NEAT1,3.14438533782959,2.3594110012054443,0.7849743366241455
C139,NEAT1,2.735379934310913,1.8864318132400513,0.8489481210708618
C140,NEAT1,3.1111109256744385,0.0,3.1111109256744385
C142,NEAT1,2.369112968444824,1.7448521852493286,0.6242607831954956
C143,NEAT1,3.113534927368164,1.2873502969741821,1.826184630393982
C151,NEAT1,2.4829139709472656,2.070905923843384,0.41200804710388184
C155,NEAT1,4.338165760040283,4.523454666137695,-0.1852889060974121
C157,NEAT1,4.942553997039795,3.7831733226776123,1.1593806743621826
C162,NEAT1,4.2302961349487305,2.641127586364746,1.5891685485839844
C165,NEAT1,5.037632465362549,2.792141914367676,2.245490550994873
C170,NEAT1,4.434906959533691,2.6415059566497803,1.7934010028839111
C106,NR1I2,0.0,0.0,0.0
C107,NR1I2,0.0,0.0,0.0
C109,NR1I2,0.0,0.0,0.0
C110,NR1I2,0.0,0.0,0.0
C111,NR1I2,0.0,0.0,0.0
C112,NR1I2,0.0026640582364052534,0.0,0.0026640582364052534
C113,NR1I2,0.0,0.0,0.0
C114,NR1I2,0.0036913917865604162,0.0,0.0036913917865604162
C115,NR1I2,0.0,0.0,0.0
C116,NR1I2,0.0,0.0,0.0
C119,NR1I2,0.0,0.0,0.0
C122,NR1I2,0.02097080647945404,0.0,0.02097080647945404
C123,NR1I2,0.0,0.0,0.0
C124,NR1I2,0.0016534413443878293,0.0,0.0016534413443878293
C125,NR1I2,0.0015624273801222444,0.0,0.0015624273801222444
C126,NR1I2,0.0014362712390720844,0.0,0.0014362712390720844
C129,NR1I2,0.0,0.0,0.0
C130,NR1I2,0.0,0.0,0.0
C132,NR1I2,0.0,0.0,0.0
C133,NR1I2,0.0,0.0,0.0
C134,NR1I2,0.0028323137667030096,0.0,0.0028323137667030096
C135,NR1I2,0.0035110863391309977,0.0,0.0035110863391309977
C136,NR1I2,0.0,0.0,0.0
C137,NR1I2,0.0,0.0,0.0
C138,NR1I2,0.0,0.0,0.0
C139,NR1I2,0.0,0.0,0.0
C140,NR1I2,0.0,0.0,0.0
C142,NR1I2,0.0,0.0,0.0
C143,NR1I2,0.0,0.0,0.0
C151,NR1I2,0.0,0.21670794486999512,-0.21670794486999512
C155,NR1I2,0.0,0.0,0.0
C157,NR1I2,0.00180555391125381,0.0,0.00180555391125381
C162,NR1I2,0.00061471649678424,0.0,0.00061471649678424
C165,NR1I2,0.0013686357997357845,0.0,0.0013686357997357845
C170,NR1I2,0.00023094752395991236,0.0,0.00023094752395991236
C106,NR1I3,0.0,0.0,0.0
C107,NR1I3,0.002275809645652771,0.0,0.002275809645652771
C109,NR1I3,0.0,0.0,0.0
C110,NR1I3,0.004372105933725834,0.0,0.004372105933725834
C111,NR1I3,0.002995793940499425,0.0,0.002995793940499425
C112,NR1I3,0.0028176726773381233,0.0,0.0028176726773381233
C113,NR1I3,0.0,0.0,0.0
C114,NR1I3,0.0,0.0,0.0
C115,NR1I3,0.0,0.0,0.0
C116,NR1I3,0.0024835001677274704,0.0,0.0024835001677274704
C119,NR1I3,0.0,0.0,0.0
C122,NR1I3,0.011813515797257423,0.0,0.011813515797257423
C123,NR1I3,0.0012169743422418833,0.0,0.0012169743422418833
C124,NR1I3,0.004524474963545799,0.0,0.004524474963545799
C125,NR1I3,0.0012456270633265376,0.0,0.0012456270633265376
C126,NR1I3,0.0,0.0,0.0
C129,NR1I3,0.0,0.0,0.0
C130,NR1I3,0.0,0.0,0.0
C132,NR1I3,0.003127983072772622,0.0,0.003127983072772622
C133,NR1I3,0.0,0.0,0.0
C134,NR1I3,0.014200563542544842,0.011174632236361504,0.003025931306183338
C135,NR1I3,0.0,0.0,0.0
C136,NR1I3,0.0,0.0,0.0
C137,NR1I3,0.0,0.0,0.0
C138,NR1I3,0.034736186265945435,0.0,0.034736186265945435
C139,NR1I3,0.0,0.0,0.0
C140,NR1I3,0.002697395859286189,0.0,0.002697395859286189
C142,NR1I3,0.0,0.0,0.0
C143,NR1I3,0.0,0.0,0.0
C151,NR1I3,0.0,0.0,0.0
C155,NR1I3,0.01170680858194828,0.0,0.01170680858194828
C157,NR1I3,0.007048679515719414,0.0,0.007048679515719414
C162,NR1I3,0.0005399477086029947,0.0,0.0005399477086029947
C165,NR1I3,0.0,0.0,0.0
C170,NR1I3,0.0,0.0,0.0
C106,NR3C1,0.16086991131305695,0.08337448537349701,0.07749542593955994
C107,NR3C1,0.2826805114746094,1.387116551399231,-1.1044360399246216
C109,NR3C1,0.3295501172542572,0.0,0.3295501172542572
C110,NR3C1,0.405281126499176,0.046718157827854156,0.35856296867132187
C111,NR3C1,0.3169819116592407,0.22034747898578644,0.09663443267345428
C112,NR3C1,0.32203209400177,0.18349561095237732,0.1385364830493927
C113,NR3C1,0.20883077383041382,0.3087382912635803,-0.0999075174331665
C114,NR3C1,0.18701878190040588,0.07524397224187851,0.11177480965852737
C115,NR3C1,0.21339191496372223,0.46068045496940613,-0.2472885400056839
C116,NR3C1,0.3688597083091736,0.5070490837097168,-0.1381893754005432
C119,NR3C1,0.15786212682724,0.0,0.15786212682724
C122,NR3C1,0.19923646748065948,0.24215878546237946,-0.04292231798171997
C123,NR3C1,0.29301097989082336,0.11574205756187439,0.17726892232894897
C124,NR3C1,0.35362017154693604,0.5013076066970825,-0.14768743515014648
C125,NR3C1,0.24072562158107758,0.4090183675289154,-0.16829274594783783
C126,NR3C1,0.33154743909835815,0.4245886206626892,-0.09304118156433105
C129,NR3C1,0.2859173119068146,0.08524549007415771,0.20067182183265686
C130,NR3C1,0.2719346880912781,0.3117534816265106,-0.039818793535232544
C132,NR3C1,0.3369661271572113,0.0,0.3369661271572113
C133,NR3C1,0.24497616291046143,0.0,0.24497616291046143
C134,NR3C1,0.26008856296539307,0.36278966069221497,-0.1027010977268219
C135,NR3C1,0.269497275352478,0.3365623950958252,-0.06706511974334717
C136,NR3C1,0.299826979637146,0.48064160346984863,-0.18081462383270264
C137,NR3C1,0.26536741852760315,0.24629426002502441,0.019073158502578735
C138,NR3C1,0.25745639204978943,0.0,0.25745639204978943
C139,NR3C1,0.21876154839992523,0.0959777981042862,0.12278375029563904
C140,NR3C1,0.2539847791194916,0.0,0.2539847791194916
C142,NR3C1,0.13149641454219818,0.0,0.13149641454219818
C143,NR3C1,0.24330419301986694,0.0,0.24330419301986694
C151,NR3C1,0.5993555188179016,0.4070560038089752,0.1922995150089264
C155,NR3C1,0.5587435960769653,0.0,0.5587435960769653
C157,NR3C1,0.8021049499511719,0.7231292724609375,0.07897567749023438
C162,NR3C1,0.5276185274124146,0.5108561515808105,0.016762375831604004
C165,NR3C1,0.5994748473167419,0.3877865672111511,0.21168828010559082
C170,NR3C1,0.6783182621002197,0.610237717628479,0.06808054447174072
C106,OMD,0.0,0.0,0.0
C107,OMD,0.0,0.0,0.0
C109,OMD,0.0,0.0,0.0
C110,OMD,0.0,0.0,0.0
C111,OMD,0.0,0.0,0.0
C112,OMD,0.0,0.0,0.0
C113,OMD,0.0,0.0,0.0
C114,OMD,0.0,0.0,0.0
C115,OMD,0.0,0.0,0.0
C116,OMD,0.0,0.0,0.0
C119,OMD,0.0,0.0,0.0
C122,OMD,0.0,0.0,0.0
C123,OMD,0.0,0.0,0.0
C124,OMD,0.0,0.0,0.0
C125,OMD,0.0,0.0,0.0
C126,OMD,0.0,0.0,0.0
C129,OMD,0.0,0.0,0.0
C130,OMD,0.0,0.0,0.0
C132,OMD,0.0,0.0,0.0
C133,OMD,0.0,0.0,0.0
C134,OMD,0.0,0.0,0.0
C135,OMD,0.0,0.0,0.0
C136,OMD,0.0,0.0,0.0
C137,OMD,0.0,0.0,0.0
C138,OMD,0.0,0.0,0.0
C139,OMD,0.0,0.0,0.0
C140,OMD,0.0,0.0,0.0
C142,OMD,0.0,0.0,0.0
C143,OMD,0.0,0.0,0.0
C151,OMD,0.0,0.0,0.0
C155,OMD,0.0,0.0,0.0
C157,OMD,0.0035067894496023655,0.015410485677421093,-0.011903696227818727
C162,OMD,0.0006461789598688483,0.0,0.0006461789598688483
C165,OMD,0.0,0.0,0.0
C170,OMD,0.0,0.0,0.0
C106,PARP10,0.19087037444114685,0.10389816015958786,0.08697221428155899
C107,PARP10,0.18471376597881317,0.0,0.18471376597881317
C109,PARP10,0.13244785368442535,0.0,0.13244785368442535
C110,PARP10,0.18366774916648865,0.08779384195804596,0.09587390720844269
C111,PARP10,0.11742013692855835,0.027842501178383827,0.08957763575017452
C112,PARP10,0.1835162192583084,0.19072800874710083,-0.007211789488792419
C113,PARP10,0.11751484125852585,0.1862303912639618,-0.06871555000543594
C114,PARP10,0.17023399472236633,0.0646466612815857,0.10558733344078064
C115,PARP10,0.173754021525383,0.07952991873025894,0.09422410279512405
C116,PARP10,0.18830502033233643,0.09685707837343216,0.09144794195890427
C119,PARP10,0.061629123985767365,0.0,0.061629123985767365
C122,PARP10,0.11953458189964294,0.044835206121206284,0.07469937577843666
C123,PARP10,0.1466689109802246,0.17987771332263947,-0.033208802342414856
C124,PARP10,0.10644587874412537,0.05533599853515625,0.051109880208969116
C125,PARP10,0.20924144983291626,0.10774575918912888,0.10149569064378738
C126,PARP10,0.11016594618558884,0.08647030591964722,0.02369564026594162
C129,PARP10,0.21397623419761658,0.0416472926735878,0.17232894152402878
C130,PARP10,0.18502163887023926,0.09398327022790909,0.09103836864233017
C132,PARP10,0.2506468594074249,0.0,0.2506468594074249
C133,PARP10,0.20438508689403534,0.639375627040863,-0.4349905401468277
C134,PARP10,0.1777799278497696,0.18271052837371826,-0.004930600523948669
C135,PARP10,0.1666799783706665,0.3192627429962158,-0.15258276462554932
C136,PARP10,0.1858295053243637,0.25663623213768005,-0.07080672681331635
C137,PARP10,0.15637905895709991,0.14470745623111725,0.011671602725982666
C138,PARP10,0.16408869624137878,0.21614179015159607,-0.052053093910217285
C139,PARP10,0.09930241107940674,0.0,0.09930241107940674
C140,PARP10,0.14020778238773346,0.0,0.14020778238773346
C142,PARP10,0.09032625705003738,0.0,0.09032625705003738
C143,PARP10,0.09927539527416229,0.0,0.09927539527416229
C151,PARP10,0.0,0.0,0.0
C155,PARP10,0.18873238563537598,0.245600625872612,-0.05686824023723602
C157,PARP10,0.26981425285339355,0.0919218361377716,0.17789241671562195
C162,PARP10,0.3146648705005646,0.21187804639339447,0.1027868241071701
C165,PARP10,0.20329152047634125,0.12910211086273193,0.07418940961360931
C170,PARP10,0.1765030324459076,0.0,0.1765030324459076
C106,PGR,0.0,0.0,0.0
C107,PGR,0.0,0.0,0.0
C109,PGR,0.0,0.0,0.0
C110,PGR,0.0,0.0,0.0
C111,PGR,0.0,0.0,0.0
C112,PGR,0.0,0.0,0.0
C113,PGR,0.0,0.0,0.0
C114,PGR,0.0,0.0,0.0
C115,PGR,0.0,0.0,0.0
C116,PGR,0.0,0.0,0.0
C119,PGR,0.0,0.0,0.0
C122,PGR,0.0,0.0,0.0
C123,PGR,0.0,0.0,0.0
C124,PGR,0.0,0.0,0.0
C125,PGR,0.0,0.0,0.0
C126,PGR,0.0,0.0,0.0
C129,PGR,0.0,0.0,0.0
C130,PGR,0.0,0.0,0.0
C132,PGR,0.0,0.0,0.0
C133,PGR,0.0,0.0,0.0
C134,PGR,0.0,0.0,0.0
C135,PGR,0.0,0.0,0.0
C136,PGR,0.0,0.0,0.0
C137,PGR,0.0,0.0,0.0
C138,PGR,0.0,0.0,0.0
C139,PGR,0.0,0.0,0.0
C140,PGR,0.0,0.0,0.0
C142,PGR,0.0,0.0,0.0
C143,PGR,0.0,0.0,0.0
C151,PGR,0.0,0.0,0.0
C155,PGR,0.0,0.0,0.0
C157,PGR,0.0,0.0,0.0
C162,PGR,0.001044764881953597,0.0,0.001044764881953597
C165,PGR,0.0,0.0,0.0
C170,PGR,0.0,0.0,0.0
C106,PLA2G4A,0.023549912497401237,0.0,0.023549912497401237
C107,PLA2G4A,0.041756052523851395,0.0,0.041756052523851395
C109,PLA2G4A,0.013494037091732025,0.0,0.013494037091732025
C110,PLA2G4A,0.03976910188794136,0.0,0.03976910188794136
C111,PLA2G4A,0.03932143747806549,0.05843820795416832,-0.01911677047610283
C112,PLA2G4A,0.03908010944724083,0.028391193598508835,0.010688915848731995
C113,PLA2G4A,0.007627960294485092,0.0,0.007627960294485092
C114,PLA2G4A,0.06240261346101761,0.03142460808157921,0.0309780053794384
C115,PLA2G4A,0.06099360063672066,0.028366554528474808,0.03262704610824585
C116,PLA2G4A,0.052151553332805634,0.0,0.052151553332805634
C119,PLA2G4A,0.0,0.0,0.0
C122,PLA2G4A,0.0712384581565857,0.03275835141539574,0.03848010674118996
C123,PLA2G4A,0.032432492822408676,0.06761348247528076,-0.035180989652872086
C124,PLA2G4A,0.032002247869968414,0.07273413985967636,-0.04073189198970795
