branch_class,gene_symbol,string_id,string_preferred_name,mapped_to_STRING,degree,weighted_degree,degree_centrality,degree_rank,betweenness_centrality,betweenness_rank,closeness_centrality,pagerank,pagerank_rank,core_number,network_central_top10pct_any,network_top10pct_n,network_nodes_total,accessed_at_utc,source_database
hypertension-branch,TPM1,9606.ENSP00000351022,TPM1,True,6,5.686,0.01366742596810934,226,0.0002960938704678768,228,0.23552993286426316,0.0023555011251495226,158,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TRHR,9606.ENSP00000430711,TRHR,True,3,2.5,0.00683371298405467,308,0.00018550188908404724,244,0.2525287449831869,0.0013524596337790478,252,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TRIM54,9606.ENSP00000296098,TRIM54,True,0,0,0.0,439,0.0,436,0.0,0.0003765532822894448,439,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TRPA1,9606.ENSP00000262209,TRPA1,True,3,2.621,0.00683371298405467,309,0.0010916939768519276,166,0.25122030589000977,0.0013577890637428106,251,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TRPV1,9606.ENSP00000459962,TRPV1,True,5,4.034,0.011389521640091117,245,0.003417686308148218,110,0.2702218417654484,0.0017846023983393202,210,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TSG101,9606.ENSP00000251968,TSG101,True,4,3.21,0.009111617312072893,272,2.8681370883956476e-05,292,0.3201873898654747,0.000991220658250154,311,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TSHR,9606.ENSP00000441235,TSHR,True,2,1.729,0.004555808656036446,347,0.0,437,0.24347104250889756,0.0010924714167770515,285,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TTR,9606.ENSP00000237014,TTR,True,11,9.754,0.025056947608200455,153,0.0011762782873579985,164,0.2953861037923439,0.002604428143983657,132,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TUBA1A,9606.ENSP00000439020,TUBA1A,True,11,9.815999999999999,0.025056947608200455,154,0.020640131887119,17,0.3223158910326716,0.002838926229429951,114,7,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TUBB,9606.ENSP00000339001,TUBB,True,6,5.185,0.01366742596810934,227,0.0002998806218932395,227,0.3207926590334624,0.0013989526710126551,245,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TUBB4A,9606.ENSP00000264071,TUBB4A,True,4,3.573,0.009111617312072893,273,6.079903874351707e-05,267,0.29083001992922297,0.0011180210327319346,281,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,TUBB6,9606.ENSP00000318697,TUBB6,True,3,2.681,0.00683371298405467,310,0.0,438,0.2861708543485693,0.0009561960833882546,317,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,UCHL1,9606.ENSP00000284440,UCHL1,True,9,7.442,0.02050113895216401,174,0.004379822860362856,86,0.3266589348001956,0.0019996101809371595,183,8,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,UGT1A1,9606.ENSP00000304845,UGT1A1,True,22,20.018,0.05011389521640091,71,0.0013133342481040805,156,0.2666132232972531,0.003466622854075746,77,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,UGT1A4,9606.ENSP00000362508,UGT1A4,True,23,20.803,0.05239179954441914,65,0.0015386571550826144,148,0.2668228248878956,0.0035975947597095097,71,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,UGT1A7,9606.ENSP00000362525,UGT1A7,True,22,19.983,0.05011389521640091,72,0.0013133342481040805,157,0.2666132232972531,0.0034621170112546598,78,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,UGT1A9,9606.ENSP00000346768,UGT1A9,True,19,17.524,0.04328018223234624,88,0.0007246719894462708,187,0.26432915362726106,0.003050586891361407,102,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,USP1,9606.ENSP00000343526,USP1,True,1,0.956,0.002277904328018223,391,0.0,439,0.24434746814787847,0.0005686769714042309,377,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,USP2,9606.ENSP00000260187,USP2,True,4,3.384,0.009111617312072893,274,0.00010381745449015704,258,0.26269244060170527,0.0010821931283096164,286,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,VAT1,9606.ENSP00000347872,VAT1,True,0,0,0.0,440,0.0,440,0.0,0.0003765532822894448,440,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,VCL,9606.ENSP00000211998,VCL,True,8,7.083,0.018223234624145785,191,0.0069092633292987,63,0.30439339305596697,0.0026814993358258506,128,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,VCP,9606.ENSP00000351777,VCP,True,17,14.224,0.0387243735763098,96,0.003781475222936687,103,0.33372530310462456,0.0033686190056916396,83,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,VDR,9606.ENSP00000228606,CYP27B1,True,4,3.465,0.009111617312072893,275,6.758659963057403e-05,265,0.2577058718735028,0.0010573410307601057,292,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,WRN,9606.ENSP00000298139,WRN,True,9,7.961,0.02050113895216401,175,0.0004609341254710659,213,0.302764168829084,0.0020149206734894898,180,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,YAP1,9606.ENSP00000478927,YAP1,True,13,10.952,0.029612756264236904,135,0.0009692129371203837,172,0.3295132361722361,0.002474138526734183,149,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
shared-core,ABCB1,9606.ENSP00000478255,ABCB1,True,3,2.378,0.015957446808510637,120,1.4222323358743885e-05,130,0.23739972096267878,0.00264152328170463,124,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ABCB6,9606.ENSP00000265316,ABCB6,True,0,0,0.0,169,0.0,132,0.0,0.0008764241893076269,169,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ABL1,9606.ENSP00000361423,ABL1,True,14,11.567,0.07446808510638298,44,0.0008637146843797607,93,0.3751653621430934,0.005821338316903354,58,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ACHE,9606.ENSP00000303211,ACHE,True,2,1.754,0.010638297872340425,135,0.0,133,0.28962765957446807,0.0017971518981835899,145,2,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ACTA1,9606.ENSP00000355645,ACTA1,True,1,0.945,0.005319148936170213,148,0.0,134,0.22521590946692696,0.002097310461386916,134,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ADA,9606.ENSP00000361965,ADA,True,0,0,0.0,170,0.0,135,0.0,0.0008764241893076269,170,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ADAM17,9606.ENSP00000309968,ADAM17,True,4,3.404,0.02127659574468085,110,0.0006117621467885149,98,0.31757418812989924,0.002779389671567583,120,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ADRA2C,9606.ENSP00000386069,ADRA2C,True,0,0,0.0,171,0.0,136,0.0,0.0008764241893076269,171,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,AHR,9606.ENSP00000242057,AHR,True,2,1.879,0.010638297872340425,136,0.0,137,0.31009385393412,0.001873716875208559,144,2,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,AHSG,9606.ENSP00000273784,AHSG,True,3,2.828,0.015957446808510637,121,0.0,138,0.30169547872340424,0.0026801234148376017,121,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,AKT1,9606.ENSP00000451828,AKT1,True,56,48.452,0.2978723404255319,2,0.06357966212225036,4,0.5010859162188028,0.02342781143061743,3,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ALB,9606.ENSP00000295897,ALB,True,32,25.936,0.1702127659574468,14,0.06962249772915255,3,0.4511334261284549,0.01536450905861901,12,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ALDH1A1,9606.ENSP00000297785,ALDH1A1,True,4,3.382,0.02127659574468085,111,0.0011350493921464865,82,0.2817389684576538,0.0029558496454851315,115,4,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ALPL,9606.ENSP00000363973,ALPL,True,1,0.826,0.005319148936170213,149,0.0,139,0.2287738227286478,0.0015035265049522639,156,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,APOD,9606.ENSP00000345179,APOD,True,1,0.939,0.005319148936170213,150,0.0,140,0.25540357987166495,0.0014267073317966975,159,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,APP,9606.ENSP00000284981,APP,True,24,20.444,0.1276595744680851,25,0.036564990991209384,7,0.4149393403645674,0.012772993396782041,16,11,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,AR,9606.ENSP00000363822,AR,True,18,15.501,0.09574468085106383,32,0.005095463184501803,49,0.39458809206330797,0.007997673787043856,35,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ARG2,9606.ENSP00000261783,ARG2,True,1,0.966,0.005319148936170213,151,0.0,141,0.2536144129373626,0.0016326279911169877,151,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ASCL1,9606.ENSP00000266744,ASCL1,True,3,2.392,0.015957446808510637,122,0.00011883746523637296,118,0.28847376451640244,0.002187814277344054,130,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ATM,9606.ENSP00000278616,ATM,True,15,12.733,0.0797872340425532,41,0.0009625541175592989,89,0.3761398176291793,0.006499718643622792,49,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ATXN2,9606.ENSP00000446576,ATXN2,True,0,0,0.0,172,0.0,142,0.0,0.0008764241893076269,172,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,AURKA,9606.ENSP00000216911,AURKA,True,10,9.031,0.05319148936170213,66,0.0018188312042297324,70,0.3703678511182456,0.004929783665837461,74,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BAX,9606.ENSP00000293288,BAX,True,11,10.098,0.05851063829787234,59,0.0011102973636034923,83,0.3722720560083137,0.005241967701656719,69,10,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BAZ2B,9606.ENSP00000376534,BAZ2B,True,0,0,0.0,173,0.0,143,0.0,0.0008764241893076269,173,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BCL2,9606.ENSP00000381185,BCL2,True,40,34.532,0.2127659574468085,10,0.014478046913079433,25,0.4626639929304601,0.015836849578523212,11,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BCL2L1,9606.ENSP00000365230,BCL2L1,True,26,22.194,0.13829787234042554,21,0.005787585747538875,47,0.4137537993920972,0.010488464038033078,25,13,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BCL2L11,9606.ENSP00000376943,BCL2L11,True,14,12.278,0.07446808510638298,45,0.00014958217702495813,114,0.3751653621430934,0.005967096345633044,54,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BIRC5,9606.ENSP00000301633,BIRC5,True,9,8.03,0.047872340425531915,70,0.0009148896662437652,90,0.35063881304415023,0.004395161605566488,84,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,BRCA1,9606.ENSP00000418960,BRCA1,True,25,21.743,0.13297872340425532,23,0.019547850497157314,17,0.4056409797961738,0.01143600225161506,21,12,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CASP1,9606.ENSP00000433138,CASP1,True,16,13.093,0.0851063829787234,39,0.0018352980085013218,69,0.3741959426026719,0.006596837280265399,48,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CASP3,9606.ENSP00000311032,CASP3,True,41,34.921,0.21808510638297873,7,0.019243636134821173,19,0.4568259614739244,0.0163346822015458,10,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CASP7,9606.ENSP00000358327,CASP7,True,10,8.668,0.05319148936170213,67,0.00041693086245430885,107,0.3584500737307773,0.004707417286973976,78,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CASP9,9606.ENSP00000330237,CASP9,True,24,20.329,0.1276595744680851,26,0.0021803823114924866,63,0.4056409797961738,0.00948915738512498,27,13,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CAT,9606.ENSP00000241052,CAT,True,0,0,0.0,174,0.0,144,0.0,0.0008764241893076269,174,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CBX1,9606.ENSP00000377060,CBX1,True,1,0.923,0.005319148936170213,152,0.0,145,0.2536144129373626,0.001633547385378987,150,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CCL2,9606.ENSP00000225831,CCL2,True,21,18.139,0.11170212765957446,29,0.0043488620113065,53,0.39893617021276595,0.00912728797512832,30,13,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CCNA2,9606.ENSP00000481380,CCNA2,True,13,11.683,0.06914893617021277,48,0.0021008818982501294,64,0.36477035210890185,0.006066240916030594,53,9,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CCNB2,9606.ENSP00000288207,CCNB2,True,6,5.685,0.031914893617021274,94,6.69328848949927e-05,120,0.28676005898462187,0.003455372395682992,103,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CCND1,9606.ENSP00000227507,CCND1,True,30,26.164,0.1595744680851064,15,0.00944312911922891,36,0.418537080309925,0.012288401673980624,19,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CDKN1A,9606.ENSP00000384849,CDKN1A,True,29,24.53,0.15425531914893617,17,0.011382899285954174,28,0.4137537993920972,0.011501316128739593,20,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CDKN1B,9606.ENSP00000228872,CDKN1B,True,18,15.283,0.09574468085106383,33,0.004158054334256425,54,0.38108902575587905,0.007573130884516657,40,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CFB,9606.ENSP00000416561,CFB,True,1,0.725,0.005319148936170213,153,0.0,146,0.23357069320521617,0.0014281165185012971,158,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CGAS,9606.ENSP00000359339,CGAS,True,3,2.2439999999999998,0.015957446808510637,123,0.00018225909881150611,113,0.29079082286593183,0.0019535317242542235,141,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CHI3L1,9606.ENSP00000255409,CHI3L1,True,1,0.713,0.005319148936170213,154,0.0,147,0.3023253231466264,0.0011824219416439953,168,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CKB,9606.ENSP00000299198,CKB,True,1,0.736,0.005319148936170213,155,0.0,148,0.25405935050391937,0.0013822673506018739,160,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CKS1B,9606.ENSP00000311083,CKS1B,True,5,4.766,0.026595744680851064,103,6.607817825018517e-05,121,0.29735899340294464,0.0029538048867102434,116,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CLDN1,9606.ENSP00000295522,CLDN1,True,1,0.944,0.005319148936170213,156,0.0,149,0.005319148936170213,0.005842827928717497,56,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CLDN4,9606.ENSP00000409544,CLDN4,True,1,0.944,0.005319148936170213,157,0.0,150,0.005319148936170213,0.005842827928717497,57,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CLU,9606.ENSP00000315130,CLU,True,13,11.193999999999999,0.06914893617021277,49,0.01330500585469746,27,0.3593395280080249,0.0077168841989746825,38,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,COL1A1,9606.ENSP00000225964,COL1A1,True,6,4.848,0.031914893617021274,95,0.009627156822664365,35,0.3087714920836547,0.004329683859393806,85,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CREB1,9606.ENSP00000387699,CREB1,True,18,15.608,0.09574468085106383,34,0.007942743860499132,41,0.39675021859516174,0.008150657944163324,33,12,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CXCL10,9606.ENSP00000305651,CXCL10,True,12,10.895,0.06382978723404255,53,0.0008052931953770661,94,0.34154205138498595,0.005886598187104713,55,9,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CXCL8,9606.ENSP00000306512,CXCL8,True,27,22.884,0.14361702127659576,18,0.024501905472161186,15,0.42467398764584763,0.012319827710727092,18,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CXCR6,9606.ENSP00000395704,CXCR6,True,5,4.205,0.026595744680851064,104,1.7921169360468483e-05,128,0.29493651687827704,0.0028055290087983047,118,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CYCS,9606.ENSP00000307786,CYCS,True,27,22.774,0.14361702127659576,19,0.029345519350971797,11,0.4271794389003954,0.012528888926116642,17,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CYP19A1,9606.ENSP00000379683,CYP19A1,True,7,5.9350000000000005,0.03723404255319149,77,0.0005823917368222323,100,0.34561773218910274,0.0036424634432429656,97,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CYP1A1,9606.ENSP00000378488,CYP1A1,True,11,9.725,0.05851063829787234,60,0.006614039591633099,43,0.32689352096441093,0.007057973465038339,42,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CYP2B6,9606.ENSP00000324648,CYP2B6,True,7,6.123,0.03723404255319149,78,0.0017446483202298955,72,0.2701750555731978,0.005191128060468665,70,4,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CYP2C19,9606.ENSP00000360372,CYP2C19,True,6,5.249,0.031914893617021274,96,0.0010681489078810137,86,0.2657134491508882,0.004654252095786307,80,4,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,CYP2D6,9606.ENSP00000496150,CYP2D6,True,5,4.086,0.026595744680851064,105,0.008749439590059119,39,0.31757418812989924,0.0036009017926573474,98,4,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,DNMT1,9606.ENSP00000352516,DNMT1,True,6,5.361,0.031914893617021274,97,0.018602798953237,21,0.35580793559516966,0.005174555872285469,71,4,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,EDN1,9606.ENSP00000368683,EDN1,True,11,8.643,0.05851063829787234,61,0.0027488072583033213,58,0.34397584272502146,0.005411725908966712,68,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,EGFR,9606.ENSP00000275493,EGFR,True,56,46.933,0.2978723404255319,3,0.09544912764043603,2,0.5010859162188028,0.02471779169812388,2,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ELN,9606.ENSP00000351807,ELN,True,7,5.6,0.03723404255319149,79,0.0015145027961465996,74,0.32180851063829785,0.004441233779306435,83,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ENO1,9606.ENSP00000495530,ENO1,True,7,5.705,0.03723404255319149,80,0.011303879683966886,29,0.3566843098207735,0.004612767729347506,81,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,EPAS1,9606.ENSP00000263734,EPAS1,True,9,7.306,0.047872340425531915,71,7.264618004087082e-05,119,0.3761398176291793,0.004068782362967203,88,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ESR1,9606.ENSP00000405330,ESR1,True,38,33.9,0.20212765957446807,11,0.05853544894875297,5,0.45972644376899696,0.01746974800045642,8,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ESR2,9606.ENSP00000343925,ESR2,True,10,8.811,0.05319148936170213,68,0.0008725273200081356,92,0.3771193484042553,0.004826608634654147,77,9,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,ESRRA,9606.ENSP00000384851,ESRRA,True,5,4.172,0.026595744680851064,106,0.0004306282884677402,106,0.3329053558327219,0.0027825067145503743,119,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,FETUB,9606.ENSP00000265029,FETUB,True,0,0,0.0,175,0.0,151,0.0,0.0008764241893076269,175,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,FGF7,9606.ENSP00000267843,FGF7,True,7,5.515,0.03723404255319149,81,0.000532661392294149,101,0.35756501182033096,0.0035844685442459313,99,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,FKBP5,9606.ENSP00000444810,FKBP5,True,6,5.624,0.031914893617021274,98,0.00021558686930958694,111,0.34316073409297165,0.003389819871397152,104,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,FOS,9606.ENSP00000306245,FOS,True,27,23.028,0.14361702127659576,20,0.005804439480935513,46,0.418537080309925,0.010891371164458537,23,13,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,FOXA2,9606.ENSP00000400341,FOXA2,True,7,5.856,0.03723404255319149,82,0.011281955727890413,31,0.3329053558327219,0.004872910865082156,75,5,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GABRP,9606.ENSP00000430100,GABRP,True,0,0,0.0,176,0.0,152,0.0,0.0008764241893076269,176,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GDF15,9606.ENSP00000252809,GDF15,True,1,0.762,0.005319148936170213,158,0.0,153,0.3329053558327219,0.001212217790677424,167,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GFER,9606.ENSP00000248114,GFER,True,1,0.781,0.005319148936170213,159,0.0,154,0.28790025802631025,0.0012416053953425653,166,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GGT1,9606.ENSP00000248923,GGT1,True,6,5.121,0.031914893617021274,99,0.0,155,0.2937400198524017,0.003683511281069025,95,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GLP1R,9606.ENSP00000362353,GLP1R,True,2,1.76,0.010638297872340425,137,0.0006592857944128374,97,0.3042307348471303,0.0023379765692367574,129,2,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GNAS,9606.ENSP00000360141,GNAS,True,7,6.291,0.03723404255319149,83,0.030247389485023722,10,0.35756501182033096,0.007997235675225074,36,3,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GNRHR,9606.ENSP00000226413,GNRHR,True,1,0.931,0.005319148936170213,160,0.0,156,0.25450585199865383,0.0018834691970605337,143,1,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GPR183,9606.ENSP00000365596,GPR183,True,0,0,0.0,177,0.0,157,0.0,0.0008764241893076269,177,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GPX3,9606.ENSP00000373477,GPX3,True,17,13.642,0.09042553191489362,36,0.013813642336621131,26,0.3703678511182456,0.007760917503545064,37,9,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GPX4,9606.ENSP00000346103,GPX4,True,10,8.918,0.05319148936170213,69,0.006210553208677563,44,0.3666172906005925,0.005758597578612825,59,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GRK2,9606.ENSP00000312262,GRK2,True,5,3.995,0.026595744680851064,107,0.0013662348449826433,79,0.3344430249127807,0.0034620017638488376,102,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GSR,9606.ENSP00000221130,GSR,True,12,10.504999999999999,0.06382978723404255,54,0.002603378518198663,59,0.3283760312635693,0.006389620285993932,50,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GSTM1,9606.ENSP00000311469,GSTM1,True,11,9.378,0.05851063829787234,62,0.004422292624364249,52,0.3094312602291326,0.006598202348768667,47,6,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,GSTP1,9606.ENSP00000381607,GSTP1,True,14,11.741999999999999,0.07446808510638298,46,0.019284161111838526,18,0.3584500737307773,0.007554212176658774,41,6,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HBB,9606.ENSP00000494175,HBB,True,0,0,0.0,178,0.0,158,0.0,0.0008764241893076269,178,0,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HDAC3,9606.ENSP00000302967,HDAC3,True,11,8.956,0.05851063829787234,63,0.0018449203828051544,68,0.3732315200701908,0.004989874714816538,73,9,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HDAC6,9606.ENSP00000365804,HDAC6,True,12,9.68,0.06382978723404255,55,0.0024695378737203005,60,0.36848302744843264,0.005507612705862156,65,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HDAC9,9606.ENSP00000408617,HDAC9,True,3,2.257,0.015957446808510637,124,2.4271226610865152e-05,126,0.30169547872340424,0.0019066164001966843,142,3,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HIF1A,9606.ENSP00000437955,HIF1A,True,36,30.566,0.19148936170212766,12,0.021765589668218233,16,0.4428557485848135,0.014929808071633851,14,13,True,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HMGB1,9606.ENSP00000345347,HMGB1,True,9,7.758,0.047872340425531915,72,0.0007652701029527909,95,0.36203457446808507,0.004273647245967795,86,8,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
shared-core,HMOX1,9606.ENSP00000216117,HMOX1,True,21,17.306,0.11170212765957446,30,0.015729191505722127,23,0.3913887291546866,0.009245178698659116,28,11,False,19,189,2026-08-30T07:51:09.311524+00:00,STRING + NetworkX
