branch_class,gene_a,gene_b,string_id_a,string_id_b,preferred_name_a,preferred_name_b,score,required_score,network_type,species,accessed_at_utc,source_database
hypertension-branch,CDKN1B,CDKN1A,9606.ENSP00000228872,9606.ENSP00000384849,CDKN1B,CDKN1A,0.982,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CDKN1B,TP53,9606.ENSP00000228872,9606.ENSP00000269305,CDKN1B,TP53,0.991,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CDKN1B,AKT1,9606.ENSP00000228872,9606.ENSP00000451828,CDKN1B,AKT1,0.996,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CDKN1B,CKS1B,9606.ENSP00000228872,9606.ENSP00000311083,CDKN1B,CKS1B,0.997,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CDKN1B,CDK2,9606.ENSP00000228872,9606.ENSP00000266970,CDKN1B,CDK2,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CDKN1B,CCNA2,9606.ENSP00000228872,9606.ENSP00000481380,CDKN1B,CCNA2,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,JUN,9606.ENSP00000229135,9606.ENSP00000360266,IFNG,JUN,0.711,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CXCR6,9606.ENSP00000229135,9606.ENSP00000395704,IFNG,CXCR6,0.712,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,ANXA5,9606.ENSP00000229135,9606.ENSP00000296511,IFNG,ANXA5,0.716,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,MUC1,9606.ENSP00000229135,9606.ENSP00000484824,IFNG,MUC1,0.72,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CCL7,9606.ENSP00000229135,9606.ENSP00000367832,IFNG,CCL7,0.724,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,FOS,9606.ENSP00000229135,9606.ENSP00000306245,IFNG,FOS,0.751,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,MMP9,9606.ENSP00000229135,9606.ENSP00000361405,IFNG,MMP9,0.751,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,IGF1,9606.ENSP00000229135,9606.ENSP00000376637,IFNG,IGF1,0.754,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,NOD2,9606.ENSP00000229135,9606.ENSP00000300589,IFNG,NOD2,0.77,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,RORC,9606.ENSP00000229135,9606.ENSP00000327025,IFNG,RORC,0.782,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,HMGB1,9606.ENSP00000229135,9606.ENSP00000345347,IFNG,HMGB1,0.792,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,BCL2,9606.ENSP00000229135,9606.ENSP00000381185,IFNG,BCL2,0.795,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,ACTB,9606.ENSP00000229135,9606.ENSP00000494750,IFNG,ACTB,0.795,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,ARG1,9606.ENSP00000229135,9606.ENSP00000349446,IFNG,ARG1,0.801,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,AKT1,9606.ENSP00000229135,9606.ENSP00000451828,IFNG,AKT1,0.817,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CXCL2,9606.ENSP00000229135,9606.ENSP00000427279,IFNG,CXCL2,0.823,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CASP3,9606.ENSP00000229135,9606.ENSP00000311032,IFNG,CASP3,0.825,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,TP53,9606.ENSP00000229135,9606.ENSP00000269305,IFNG,TP53,0.834,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CCR6,9606.ENSP00000229135,9606.ENSP00000343952,IFNG,CCR6,0.85,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,ACKR5,9606.ENSP00000229135,9606.ENSP00000349967,IFNG,CCRL2,0.853,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,ALB,9606.ENSP00000229135,9606.ENSP00000295897,IFNG,ALB,0.866,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,EGFR,9606.ENSP00000229135,9606.ENSP00000275493,IFNG,EGFR,0.876,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CXCL1,9606.ENSP00000229135,9606.ENSP00000379110,IFNG,CXCL1,0.887,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,TLR9,9606.ENSP00000229135,9606.ENSP00000353874,IFNG,TLR9,0.891,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CASP1,9606.ENSP00000229135,9606.ENSP00000433138,IFNG,CASP1,0.893,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CCL3,9606.ENSP00000229135,9606.ENSP00000477908,IFNG,CCL3,0.947,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CXCL10,9606.ENSP00000229135,9606.ENSP00000305651,IFNG,CXCL10,0.959,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,CXCL8,9606.ENSP00000229135,9606.ENSP00000306512,IFNG,CXCL8,0.961,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,IL4,9606.ENSP00000229135,9606.ENSP00000231449,IFNG,IL4,0.99,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,TNF,9606.ENSP00000229135,9606.ENSP00000398698,IFNG,TNF,0.991,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IFNG,IL1B,9606.ENSP00000229135,9606.ENSP00000263341,IFNG,IL1B,0.998,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,COL5A1,9606.ENSP00000231004,9606.ENSP00000360882,LOX,COL5A1,0.703,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,MYC,9606.ENSP00000231004,9606.ENSP00000478887,LOX,MYC,0.708,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,EGFR,9606.ENSP00000231004,9606.ENSP00000275493,LOX,EGFR,0.71,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,IL1B,9606.ENSP00000231004,9606.ENSP00000263341,LOX,IL1B,0.727,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,COL1A2,9606.ENSP00000231004,9606.ENSP00000297268,LOX,COL1A2,0.788,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,ALOX15,9606.ENSP00000231004,9606.ENSP00000293761,LOX,ALOX15,0.859,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,LOX,ELN,9606.ENSP00000231004,9606.ENSP00000351807,LOX,ELN,0.992,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,FOS,9606.ENSP00000231449,9606.ENSP00000306245,IL4,FOS,0.7,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,ACTB,9606.ENSP00000231449,9606.ENSP00000494750,IL4,ACTB,0.7,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,TP53,9606.ENSP00000231449,9606.ENSP00000269305,IL4,TP53,0.718,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,ALB,9606.ENSP00000231449,9606.ENSP00000295897,IL4,ALB,0.725,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,CXCL1,9606.ENSP00000231449,9606.ENSP00000379110,IL4,CXCL1,0.738,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,TLR9,9606.ENSP00000231449,9606.ENSP00000353874,IL4,TLR9,0.78,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,ACKR5,9606.ENSP00000231449,9606.ENSP00000349967,IL4,CCRL2,0.788,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,CCR6,9606.ENSP00000231449,9606.ENSP00000343952,IL4,CCR6,0.79,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,EGFR,9606.ENSP00000231449,9606.ENSP00000275493,IL4,EGFR,0.82,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,CCL3,9606.ENSP00000231449,9606.ENSP00000477908,IL4,CCL3,0.827,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,ARG1,9606.ENSP00000231449,9606.ENSP00000349446,IL4,ARG1,0.88,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,CXCL10,9606.ENSP00000231449,9606.ENSP00000305651,IL4,CXCL10,0.882,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,TNF,9606.ENSP00000231449,9606.ENSP00000398698,IL4,TNF,0.977,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,CXCL8,9606.ENSP00000231449,9606.ENSP00000306512,IL4,CXCL8,0.997,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,IL4,IL1B,9606.ENSP00000231449,9606.ENSP00000263341,IL4,IL1B,0.998,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,EPAS1,9606.ENSP00000231509,9606.ENSP00000263734,NR3C1,EPAS1,0.718,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,ADRB2,9606.ENSP00000231509,9606.ENSP00000305372,NR3C1,ADRB2,0.727,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,PGR,9606.ENSP00000231509,9606.ENSP00000325120,NR3C1,PGR,0.733,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,TNF,9606.ENSP00000231509,9606.ENSP00000398698,NR3C1,TNF,0.745,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,HSPA1A,9606.ENSP00000231509,9606.ENSP00000364802,NR3C1,HSPA1A,0.746,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,BCL2,9606.ENSP00000231509,9606.ENSP00000381185,NR3C1,BCL2,0.767,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,SMAD2,9606.ENSP00000231509,9606.ENSP00000262160,NR3C1,SMAD2,0.789,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,AKT1,9606.ENSP00000231509,9606.ENSP00000451828,NR3C1,AKT1,0.791,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,SUMO1,9606.ENSP00000231509,9606.ENSP00000376077,NR3C1,SUMO1,0.794,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,AR,9606.ENSP00000231509,9606.ENSP00000363822,NR3C1,AR,0.795,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,HDAC6,9606.ENSP00000231509,9606.ENSP00000365804,NR3C1,HDAC6,0.824,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,HIF1A,9606.ENSP00000231509,9606.ENSP00000437955,NR3C1,HIF1A,0.852,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,EGFR,9606.ENSP00000231509,9606.ENSP00000275493,NR3C1,EGFR,0.87,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,ESR1,9606.ENSP00000231509,9606.ENSP00000405330,NR3C1,ESR1,0.896,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,NCOA3,9606.ENSP00000231509,9606.ENSP00000361066,NR3C1,NCOA3,0.903,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,NTRK2,9606.ENSP00000231509,9606.ENSP00000277120,NR3C1,NTRK2,0.905,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,CREB1,9606.ENSP00000231509,9606.ENSP00000387699,NR3C1,CREB1,0.924,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,HSPA1B,9606.ENSP00000231509,9606.ENSP00000364801,NR3C1,HSPA1B,0.935,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,TP53,9606.ENSP00000231509,9606.ENSP00000269305,NR3C1,TP53,0.936,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,SMAD3,9606.ENSP00000231509,9606.ENSP00000332973,NR3C1,SMAD3,0.942,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,FOS,9606.ENSP00000231509,9606.ENSP00000306245,NR3C1,FOS,0.961,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,JUN,9606.ENSP00000231509,9606.ENSP00000360266,NR3C1,JUN,0.961,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,NCOA1,9606.ENSP00000231509,9606.ENSP00000385216,NR3C1,NCOA1,0.997,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,NR3C1,FKBP5,9606.ENSP00000231509,9606.ENSP00000444810,NR3C1,FKBP5,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,MMP9,9606.ENSP00000234347,9606.ENSP00000361405,PRTN3,MMP9,0.71,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,ELN,9606.ENSP00000234347,9606.ENSP00000351807,PRTN3,ELN,0.737,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,TMEM37,9606.ENSP00000234347,9606.ENSP00000303148,PRTN3,TMEM37,0.789,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,SERPINA1,9606.ENSP00000234347,9606.ENSP00000416066,PRTN3,SERPINA1,0.838,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,PADI4,9606.ENSP00000234347,9606.ENSP00000364597,PRTN3,PADI4,0.86,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,CAMP,9606.ENSP00000234347,9606.ENSP00000296435,PRTN3,CAMP,0.99,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,PRTN3,CD177,9606.ENSP00000234347,9606.ENSP00000479536,PRTN3,CD177,0.991,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,KISS1R,ARRB1,9606.ENSP00000234371,9606.ENSP00000409581,KISS1R,ARRB1,0.953,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,CLCA1,FKBP5,9606.ENSP00000234701,9606.ENSP00000444810,CLCA1,FKBP5,0.773,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,OPRD1,COMT,9606.ENSP00000234961,9606.ENSP00000354511,OPRD1,COMT,0.73,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,OPRD1,OPRM1,9606.ENSP00000234961,9606.ENSP00000394624,OPRD1,OPRM1,0.967,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,OPRD1,GNAI1,9606.ENSP00000234961,9606.ENSP00000497260,OPRD1,GNAI1,0.991,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,SNCA,9606.ENSP00000237014,9606.ENSP00000500990,TTR,SNCA,0.753,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,PRNP,9606.ENSP00000237014,9606.ENSP00000399376,TTR,PRNP,0.821,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,ORM1,9606.ENSP00000237014,9606.ENSP00000259396,TTR,ORM1,0.85,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,AHSG,9606.ENSP00000237014,9606.ENSP00000273784,TTR,AHSG,0.858,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,FOXA2,9606.ENSP00000237014,9606.ENSP00000400341,TTR,FOXA2,0.861,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,AGER,9606.ENSP00000237014,9606.ENSP00000364210,TTR,AGER,0.884,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,CLU,9606.ENSP00000237014,9606.ENSP00000315130,TTR,CLU,0.885,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,A2M,9606.ENSP00000237014,9606.ENSP00000323929,TTR,A2M,0.905,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,SERPINA1,9606.ENSP00000237014,9606.ENSP00000416066,TTR,SERPINA1,0.961,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,APP,9606.ENSP00000237014,9606.ENSP00000284981,TTR,APP,0.982,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TTR,ALB,9606.ENSP00000237014,9606.ENSP00000295897,TTR,ALB,0.994,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,DUSP1,CKS1B,9606.ENSP00000239223,9606.ENSP00000311083,DUSP1,CKS1B,0.75,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,DUSP1,ATF3,9606.ENSP00000239223,9606.ENSP00000344352,DUSP1,ATF3,0.833,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,DUSP1,JUN,9606.ENSP00000239223,9606.ENSP00000360266,DUSP1,JUN,0.911,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,DUSP1,FOS,9606.ENSP00000239223,9606.ENSP00000306245,DUSP1,FOS,0.961,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,PRNP,9606.ENSP00000240185,9606.ENSP00000399376,TARDBP,PRNP,0.88,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,APP,9606.ENSP00000240185,9606.ENSP00000284981,TARDBP,APP,0.881,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,PABPC1,9606.ENSP00000240185,9606.ENSP00000313007,TARDBP,PABPC1,0.904,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,HTT,9606.ENSP00000240185,9606.ENSP00000347184,TARDBP,HTT,0.905,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,VCP,9606.ENSP00000240185,9606.ENSP00000351777,TARDBP,VCP,0.964,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,MAPT,9606.ENSP00000240185,9606.ENSP00000340820,TARDBP,MAPT,0.97,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,HDAC6,9606.ENSP00000240185,9606.ENSP00000365804,TARDBP,HDAC6,0.981,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,PRKN,9606.ENSP00000240185,9606.ENSP00000355865,TARDBP,PRKN,0.984,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,ATXN2,9606.ENSP00000240185,9606.ENSP00000446576,TARDBP,ATXN2,0.992,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,SNCA,9606.ENSP00000240185,9606.ENSP00000500990,TARDBP,SNCA,0.994,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,TARDBP,FUS,9606.ENSP00000240185,9606.ENSP00000254108,TARDBP,FUS,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP2C8,9606.ENSP00000241337,9606.ENSP00000360317,GSTM2,CYP2C8,0.709,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP2B6,9606.ENSP00000241337,9606.ENSP00000324648,GSTM2,CYP2B6,0.74,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GGT1,9606.ENSP00000241337,9606.ENSP00000248923,GSTM2,GGT1,0.753,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSTP1,9606.ENSP00000241337,9606.ENSP00000381607,GSTM2,GSTP1,0.769,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP2C19,9606.ENSP00000241337,9606.ENSP00000360372,GSTM2,CYP2C19,0.82,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GPX3,9606.ENSP00000241337,9606.ENSP00000373477,GSTM2,GPX3,0.822,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSTO2,9606.ENSP00000241337,9606.ENSP00000345023,GSTM2,GSTO2,0.852,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP2C9,9606.ENSP00000241337,9606.ENSP00000260682,GSTM2,CYP2C9,0.921,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP2A6,9606.ENSP00000241337,9606.ENSP00000301141,GSTM2,CYP2A6,0.926,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSS,9606.ENSP00000241337,9606.ENSP00000495750,GSTM2,GSS,0.927,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,PRDX6,9606.ENSP00000241337,9606.ENSP00000342026,GSTM2,PRDX6,0.933,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GPX4,9606.ENSP00000241337,9606.ENSP00000346103,GSTM2,GPX4,0.934,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP1A2,9606.ENSP00000241337,9606.ENSP00000342007,GSTM2,CYP1A2,0.937,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP2E1,9606.ENSP00000241337,9606.ENSP00000440689,GSTM2,CYP2E1,0.938,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP1B1,9606.ENSP00000241337,9606.ENSP00000478561,GSTM2,CYP1B1,0.947,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP1A1,9606.ENSP00000241337,9606.ENSP00000378488,GSTM2,CYP1A1,0.947,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,CYP3A4,9606.ENSP00000241337,9606.ENSP00000498939,GSTM2,CYP3A4,0.948,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,EPHX1,9606.ENSP00000241337,9606.ENSP00000480004,GSTM2,EPHX1,0.951,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSTM5,9606.ENSP00000241337,9606.ENSP00000256593,GSTM2,GSTM5,0.951,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSTM4,9606.ENSP00000241337,9606.ENSP00000358851,GSTM2,GSTM4,0.973,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSTM3,9606.ENSP00000241337,9606.ENSP00000354357,GSTM2,GSTM3,0.996,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,GSTM2,GSTM1,9606.ENSP00000241337,9606.ENSP00000311469,GSTM2,GSTM1,0.999,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,AHR,NCOA1,9606.ENSP00000242057,9606.ENSP00000385216,AHR,NCOA1,0.702,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
hypertension-branch,AHR,CYP1B1,9606.ENSP00000242057,9606.ENSP00000478561,AHR,CYP1B1,0.763,700,functional,9606,2026-08-30T07:51:00.550986+00:00,STRING
