"gene_symbol","module","network_input","kME_grey","kME_brown","kME_turquoise","kME_blue","max_abs_kME","best_kME_module"
"CST1","turquoise",TRUE,0.0272228038885486,-0.0562391651830612,0.359773409445511,0.190825794010785,0.359773409445511,"turquoise"
"XPNPEP2","grey",TRUE,0.406424222113953,-0.179185643245191,0.175303258613575,0.0967902587878707,0.406424222113953,"grey"
"XXbac-BPG32J3.19","grey",TRUE,0.547386380306163,-0.365067542653709,-0.117821307593854,-0.14487090389238,0.547386380306163,"grey"
"CTC-250I14.3","grey",TRUE,0.0632134888190292,-0.0627771038224447,-0.0320653059776765,-0.099244640786873,0.099244640786873,"blue"
"AC016995.3","turquoise",TRUE,0.317403109004757,-0.133082023669757,0.32436798235556,0.114220059735663,0.32436798235556,"turquoise"
"SLITRK6","brown",TRUE,-0.135755423924028,0.594746443550135,0.0876617775590492,0.18281314457104,0.594746443550135,"brown"
"ADGB","grey",TRUE,0.427678348162794,0.0276586215209871,-0.0521116073489249,0.0906459255010568,0.427678348162794,"grey"
"RN7SL535P","grey",TRUE,0.384538008724171,0.122402758042945,0.157811061731547,0.178166292522279,0.384538008724171,"grey"
"HCAR3","turquoise",TRUE,0.0191007239274657,0.076044141191863,0.50005391866027,0.35323484399875,0.50005391866027,"turquoise"
"FKSG62","grey",TRUE,0.220514853547108,-0.0298925828139674,0.0775257270909143,0.0353246681948211,0.220514853547108,"grey"
"CA9","grey",TRUE,-0.334533551688102,0.215762878600382,-0.10478814084361,-0.0366344717060729,0.334533551688102,"grey"
"IGLC1","blue",TRUE,-0.0648690899190594,0.378392645896337,0.502770828835644,0.923983342221847,0.923983342221847,"blue"
"NPIPB1P","grey",TRUE,0.144432350723191,0.0871459449310316,-0.0791538293707491,-0.00785989780662676,0.144432350723191,"grey"
"RP13-465B17.5","grey",TRUE,0.0727946210942383,-0.161017993583299,-0.241201216817338,-0.257905707151456,0.257905707151456,"blue"
"AL021546.6","grey",TRUE,-0.120170132719339,0.122090083904181,0.130204796246069,0.162783766618714,0.162783766618714,"blue"
"IGHG3","blue",TRUE,-0.0457649740444622,0.20970812454474,0.618760557743999,0.84129887853135,0.84129887853135,"blue"
"RP11-789C1.1","grey",TRUE,0.156275684011901,0.227480958786767,-0.168293558458018,0.0171565163916863,0.227480958786767,"brown"
"IGKV3-20","blue",TRUE,-0.00880117791663321,0.385464258656332,0.564162310115383,0.940517747272896,0.940517747272896,"blue"
"EVX1","grey",TRUE,0.206218771022644,0.0673130464262169,-0.053840135931386,-0.0416331107308911,0.206218771022644,"grey"
"IGLV6-57","blue",TRUE,-0.0141549059790612,0.341058869790568,0.569457135689069,0.884266061981593,0.884266061981593,"blue"
"RP11-6O2.4","turquoise",TRUE,0.361054802224287,-0.00211439911216961,0.288379633978913,0.117386520675753,0.361054802224287,"grey"
"RP11-291B21.2","turquoise",TRUE,-0.192188560400131,0.228657445753798,0.396855516111469,0.508791664725348,0.508791664725348,"blue"
"IGKV3-15","blue",TRUE,-0.00166024838601587,0.388474189425905,0.572146873882852,0.910424150594386,0.910424150594386,"blue"
"CBY3","grey",TRUE,0.276144017445904,-0.0311922706660068,0.201943239041736,0.118959802779768,0.276144017445904,"grey"
"CH507-42P11.6","grey",TRUE,0.102773710630997,0.027387561565453,0.0665880588970792,-0.00735476002932643,0.102773710630997,"grey"
"PEBP4","turquoise",TRUE,0.00821938203219699,0.0763615577681618,0.403434809047465,0.22186497287009,0.403434809047465,"turquoise"
"RP11-159J3.1","grey",TRUE,-0.0448709794694859,-0.0442133648719753,-0.0217564953605405,-0.0407077939883962,0.0448709794694859,"grey"
"RP11-227H15.4","grey",TRUE,0.0748022038346207,0.229218474704274,0.0396748418308844,0.0668565099764632,0.229218474704274,"brown"
"RP11-477J21.6","grey",TRUE,0.122669936649607,0.0121556375957196,0.145102969133412,0.0832036945309673,0.145102969133412,"turquoise"
"RP11-713N11.6","turquoise",TRUE,0.199951761708475,0.204162761332604,0.363613739025073,0.385280692173669,0.385280692173669,"blue"
"RP11-733O18.1","turquoise",TRUE,0.0837976140635933,0.0700051813244672,0.500215248386837,0.31574685983551,0.500215248386837,"turquoise"
"TMEM26-AS1","turquoise",TRUE,-0.00907123894267857,0.14990762542348,0.384200244806997,0.301590167168986,0.384200244806997,"turquoise"
"TREML3P","turquoise",TRUE,0.00349459881274008,0.125953193066427,0.458606302967973,0.291715608484632,0.458606302967973,"turquoise"
"AC019181.3","grey",TRUE,0.36149248581542,-0.123084326905768,0.0385707425235495,0.0349096049283182,0.36149248581542,"grey"
"AC009237.11","turquoise",TRUE,0.336656016616818,-0.0197235141493402,0.248998990247459,0.115046456683973,0.336656016616818,"grey"
"MEG8","turquoise",TRUE,0.181608975407885,0.014248244819933,0.536200003993495,0.290933301099713,0.536200003993495,"turquoise"
"NCAPD2P1","grey",TRUE,0.10353485410922,-0.0265666830436396,0.017856015117808,0.0844191627683055,0.10353485410922,"grey"
"RP11-434O22.1","grey",TRUE,0.0937554014837478,-0.166790484879583,-0.0800951236303174,-0.172365467057421,0.172365467057421,"blue"
"RP11-799B12.2","grey",TRUE,0.269434520630728,-0.0857932476091434,0.0769333884094347,0.0654446619524117,0.269434520630728,"grey"
"FAM169B","grey",TRUE,-0.0270574107995334,0.0399143801206814,0.0701207260139509,0.0153128308286637,0.0701207260139509,"turquoise"
"RP11-7F17.3","turquoise",TRUE,0.139314825416743,0.0900561967026571,0.324746983439876,0.181938492374795,0.324746983439876,"turquoise"
"CTC-366B18.2","grey",TRUE,-0.0309793818513747,-0.0745200579242148,-0.0497884970608885,-0.0746080464280571,0.0746080464280571,"blue"
"SPACA3","grey",TRUE,0.422531734499939,-0.236426506412775,-0.0606724430571834,-0.0283671632672867,0.422531734499939,"grey"
"HSD3B1","grey",TRUE,0.167737583229052,0.015068831049709,-0.103016778532578,-0.0764478279298659,0.167737583229052,"grey"
"AC022182.3","grey",TRUE,-0.075593291128355,0.288710780157704,0.0876377030703262,0.238249318728984,0.288710780157704,"brown"
"MS4A15","grey",TRUE,0.303836573526318,-0.0601469176260466,-0.0250753465861369,-0.00602037155283583,0.303836573526318,"grey"
"MYOT","turquoise",TRUE,0.12780644933513,0.0468654167049828,0.522493962320022,0.311094866530203,0.522493962320022,"turquoise"
"SCGB2A1","brown",TRUE,-0.0511490153852719,0.615212168151195,-0.0499647592182718,0.218597567827076,0.615212168151195,"brown"
"FKSG51","grey",TRUE,0.215147525837123,0.0625953284719284,0.122022614024566,0.0808222765242482,0.215147525837123,"grey"
"RP11-18I14.11","grey",TRUE,0.113819145786466,0.0797764668192793,0.19522652732118,0.103267098832041,0.19522652732118,"turquoise"
"HMGA1P3","grey",TRUE,-0.0159528113593129,0.0794614258129221,-0.00733707158048651,0.0571995819388451,0.0794614258129221,"brown"
"CTD-3065B20.2","grey",TRUE,0.275323521158904,0.0747088489687893,0.148732857438417,0.0667158904507332,0.275323521158904,"grey"
"STMN1P1","grey",TRUE,0.214067264929127,-0.0665898804735793,0.011488407774281,-0.053623225360092,0.214067264929127,"grey"
"MSLN","grey",TRUE,-0.153710382105559,0.219451917301011,0.0779401301960516,-0.0126371466136369,0.219451917301011,"brown"
"FOLR1","grey",TRUE,0.314828786442032,-0.0557038968955973,-0.0383932223779724,-0.100546787969355,0.314828786442032,"grey"
"AC144835.1","grey",TRUE,0.478001415736743,-0.284604697175587,0.0623742500037584,-0.103577943150086,0.478001415736743,"grey"
"CTD-2134A5.4","grey",TRUE,0.164685207439607,0.0504335403564581,-0.1066653148443,-0.0344524369398656,0.164685207439607,"grey"
"HMGB2P1","grey",TRUE,0.190882006204357,-0.0208294635645216,0.0900584288291645,-0.0279640387725715,0.190882006204357,"grey"
"PPP2R2C","grey",TRUE,0.156106381285634,-0.160084648729155,0.00704238434088704,-0.164683094424042,0.164683094424042,"blue"
"TMEM31","grey",TRUE,0.196902528263389,-0.122315680432435,0.149873348364537,-0.0433528314002311,0.196902528263389,"grey"
"RP5-907C10.3","grey",TRUE,0.0769280833320321,0.0393992671456305,0.070948852550625,-0.0500140683629322,0.0769280833320321,"grey"
"RP11-65I12.1","grey",TRUE,0.177768511806775,-0.0251748386737502,0.0509970424860891,0.0345153734176756,0.177768511806775,"grey"
"AF131215.8","grey",TRUE,0.198223815291633,-0.0313035812378856,0.189203232156583,0.115346930237372,0.198223815291633,"grey"
"RP11-895M11.3","grey",TRUE,0.0783858344268037,-0.148752533218735,-0.0771468776012158,-0.09868017960937,0.148752533218735,"brown"
"LEFTY2","turquoise",TRUE,0.192159006921833,0.0932957063048885,0.385416960277653,0.295686838392731,0.385416960277653,"turquoise"
"IGLC3","blue",TRUE,-0.0260510044704905,0.371871721429501,0.544698335345113,0.94231063797711,0.94231063797711,"blue"
"IGLL5","blue",TRUE,-0.0350925081854249,0.385427102818237,0.53516944654807,0.928270641852104,0.928270641852104,"blue"
"CTC-527H23.3","grey",TRUE,0.129664981945973,-0.0450367020227488,0.201918436796958,0.0535119115463048,0.201918436796958,"turquoise"
"ISM2","turquoise",TRUE,0.428329942555919,-0.201345537422732,0.145165720932081,0.012626804532518,0.428329942555919,"grey"
"MYCNOS","grey",TRUE,-0.0644977731685919,0.161420869300367,-0.101382277647747,-0.0279422598980539,0.161420869300367,"brown"
"RP11-180O5.2","grey",TRUE,0.0701740322823622,0.00921521611377692,-0.0168215323794456,0.031736410924849,0.0701740322823622,"grey"
"IGKV1-5","blue",TRUE,-0.0141372691370214,0.404444022428426,0.5739153471758,0.945993746201621,0.945993746201621,"blue"
"LYPD8","grey",TRUE,0.143340173502849,0.460744393596312,-0.0303860505093527,0.157214666486374,0.460744393596312,"brown"
"AC018641.7","grey",TRUE,0.331680986160775,-0.174679122520906,0.0805638963516796,-0.0126568453308032,0.331680986160775,"grey"
"HERC2P5","grey",TRUE,0.201504478820191,-0.0448791377359538,0.230456073197095,0.0900522199236462,0.230456073197095,"turquoise"
"KARSP2","grey",TRUE,0.390552993700527,-0.302440889759053,0.095461073892616,-0.0604019300113798,0.390552993700527,"grey"
"AC002511.2","blue",TRUE,0.218628899610559,0.378376569470898,0.0123697499126015,0.267298493003276,0.378376569470898,"brown"
"RP11-455O6.8","grey",TRUE,-0.00258848275391892,-0.0694591682451949,-0.0208259546502591,-0.0266134406528524,0.0694591682451949,"brown"
"SPP1","turquoise",TRUE,-0.139314521041222,0.0160523309736182,0.646650244803351,0.202978391890966,0.646650244803351,"turquoise"
"RP11-407N17.3","grey",TRUE,-0.115678293605796,0.41054877423901,0.0793968978840982,0.188739137158525,0.41054877423901,"brown"
"GABRA2","grey",TRUE,0.202410319988404,0.0197305813600487,0.173248744417891,0.159259778860339,0.202410319988404,"grey"
"C19orf80","grey",TRUE,0.227499486702292,-0.0510089418062215,0.1070092480257,0.0452419290330125,0.227499486702292,"grey"
"CHRDL2","turquoise",TRUE,0.0773228966118134,0.0981113743027059,0.669016222845828,0.383790174327421,0.669016222845828,"turquoise"
"IGKV2-28","blue",TRUE,-0.0731014620255419,0.355747155502314,0.521342949656112,0.849130530854811,0.849130530854811,"blue"
"RP4-612B18.3","grey",TRUE,0.216280421191883,-0.134371193637003,0.0131330524099633,-0.0597736510968627,0.216280421191883,"grey"
"SCGB3A1","grey",TRUE,0.0884447151920404,-0.109610930377143,0.186035345653322,0.0622481319762829,0.186035345653322,"turquoise"
"SCEL","brown",TRUE,-0.0830392605720702,0.438045497331222,0.354291653726369,0.216843239068501,0.438045497331222,"brown"
"CTC-490G23.2","grey",TRUE,-0.136229758027327,0.241140015451307,0.0877057517795708,0.147889937218753,0.241140015451307,"brown"
"RP11-474D1.4","grey",TRUE,0.372481991623875,-0.303506691859186,0.0172331487982329,-0.107624184653438,0.372481991623875,"grey"
"RP11-452H21.1","grey",TRUE,0.432902568993789,-0.142036147879285,-0.0681968015298487,-0.0558289398292752,0.432902568993789,"grey"
"AC002480.5","turquoise",TRUE,0.0358365536010271,0.171781484090394,0.441437811015991,0.369372655855632,0.441437811015991,"turquoise"
"ANO5","turquoise",TRUE,0.197597058964725,0.290533647610734,0.473852599079978,0.379090991501158,0.473852599079978,"turquoise"
"CTD-2102P23.1","grey",TRUE,0.282023834060744,-0.0449929607320218,0.127374127086209,-0.00685685189528285,0.282023834060744,"grey"
"CTD-2650P22.1","grey",TRUE,0.0858871455380838,-0.0410478066036293,0.0617201070763947,-0.0450441505095326,0.0858871455380838,"grey"
"DMBX1","grey",TRUE,-0.199974161353103,0.0442699708251155,-0.0758059807850576,-0.0265937074304336,0.199974161353103,"grey"
"GAPDHP14","turquoise",TRUE,0.0163824544618176,0.0954843705890972,0.297736877465781,0.204849522566426,0.297736877465781,"turquoise"
"GPR42","turquoise",TRUE,0.0783089994495919,0.0896898035541024,0.317724482386458,0.275659847098264,0.317724482386458,"turquoise"
"HNRNPA1P36","grey",TRUE,0.241611614954315,0.0509851300536565,0.157751072382689,0.0993514326622556,0.241611614954315,"grey"
"KRTAP5-10","grey",TRUE,0.255550483276071,0.0114308774088651,-0.0084869004710354,0.00881515134408183,0.255550483276071,"grey"
"LINC00441","grey",TRUE,0.359020005790668,-0.305422999891723,0.0854565950245007,-0.108407409837171,0.359020005790668,"grey"
"LINC01191","grey",TRUE,0.0871985268210769,-0.141554787945177,-0.0100518023487382,-0.0979620472369766,0.141554787945177,"brown"
"OR2AG2","grey",TRUE,0.180842174286223,0.00553052653896452,0.132878569863571,0.0778666143829145,0.180842174286223,"grey"
"PLP1","turquoise",TRUE,0.167240802185978,0.114672802079129,0.650856824742493,0.432613744976936,0.650856824742493,"turquoise"
"RP11-411K7.1","grey",TRUE,-0.0477612626833217,-0.038728562140085,0.175614649734336,-0.00131604676607843,0.175614649734336,"turquoise"
"RP11-845C23.2","grey",TRUE,0.39235436983349,-0.028874404937064,0.0301283499218282,-0.0182560677778919,0.39235436983349,"grey"
"RP4-598P13.1","turquoise",TRUE,0.213004810597333,-0.055431397847018,0.613988018096375,0.229932482623718,0.613988018096375,"turquoise"
"SETP17","grey",TRUE,0.181565247129333,0.0578846381687039,0.145650282738191,0.0970153207463417,0.181565247129333,"grey"
"AC090954.5","grey",TRUE,0.386038637052409,-0.0103887570644698,-0.114104217959015,-0.0383073574445976,0.386038637052409,"grey"
"RP1-170O19.23","grey",TRUE,0.186273420707936,0.0378956564815599,0.0599463493084332,0.100271330209932,0.186273420707936,"grey"
"IGHG1","blue",TRUE,-0.0385340029726371,0.214014999628802,0.640782604497989,0.866468871266565,0.866468871266565,"blue"
"RP11-483F11.7","grey",TRUE,-0.0506480708435774,-0.069148672607089,-0.0970223786202443,-0.117377634532478,0.117377634532478,"blue"
"RN7SL333P","grey",TRUE,0.398378644952952,-0.0527463162509106,0.121965517085796,0.014619623595787,0.398378644952952,"grey"
"TTC3-AS1","grey",TRUE,0.288219354657833,-0.0552246057662037,0.0303655144348627,-0.0729241052614628,0.288219354657833,"grey"
"RP11-7I15.4","grey",TRUE,0.168136398820213,-0.074533874749009,-0.128247022773383,-0.120497995139617,0.168136398820213,"grey"
"RP11-400N13.3","turquoise",TRUE,-0.111447903586051,-0.150086609639834,0.518993137944606,0.0986318301408286,0.518993137944606,"turquoise"
"RP11-571I18.4","grey",TRUE,0.0801422841650098,-0.134988796784489,0.0751760122935604,-0.0399428335643961,0.134988796784489,"brown"
"TRBV15","blue",TRUE,-0.0319942958038105,0.222117926871289,0.457728869129796,0.592512624794833,0.592512624794833,"blue"
"HS6ST2","grey",TRUE,0.049504457700808,0.0585587855020969,0.0841655175176054,0.0874979310541531,0.0874979310541531,"blue"
"RP11-35P15.1","grey",TRUE,0.206925208428462,0.173355275576691,-0.0492804628779357,0.0938035493280622,0.206925208428462,"grey"
"ASB9P1","grey",TRUE,0.378787107629744,-0.0194863021807226,0.115990356375948,0.0563574838708299,0.378787107629744,"grey"
"ENO1-IT1","turquoise",TRUE,0.224153804060343,0.0848372301006348,0.173985643371484,0.0867993312981134,0.224153804060343,"grey"
"INGX","grey",TRUE,0.187150451217556,-0.11939784108346,0.0255920774786555,0.0212069488845007,0.187150451217556,"grey"
"RP11-55K22.2","grey",TRUE,0.327473623121891,-0.11710318397059,0.0802661707333161,0.071537139694221,0.327473623121891,"grey"
"RPL7AP14","grey",TRUE,0.213359484798548,-0.174793442304472,-0.01617109017063,-0.146586643782157,0.213359484798548,"grey"
"TSSK1A","grey",TRUE,0.136519507884646,-0.0303950861037726,0.0802673895943398,-0.015849986540444,0.136519507884646,"grey"
"KCNK9","grey",TRUE,0.2454756991656,-0.157535062240291,0.109603622970486,0.00619298336424717,0.2454756991656,"grey"
"FREM2","grey",TRUE,0.523929583323408,-0.151715927986511,0.0779994318829564,0.00438072984356673,0.523929583323408,"grey"
"AC093850.2","turquoise",TRUE,-0.0322960354894317,-0.119646558830092,0.674623926856528,0.22895067797827,0.674623926856528,"turquoise"
"RPS26P11","grey",TRUE,0.070551131599367,-0.159465321245996,-0.106082002953509,-0.0787781503707214,0.159465321245996,"brown"
"TM4SF20","grey",TRUE,0.0344777484413899,0.136096894667215,0.0384493390389054,0.0272569262645283,0.136096894667215,"brown"
"RP11-462D18.4","grey",TRUE,0.385639031897661,-0.1941951878331,-0.0285461401768627,-0.0960426049498038,0.385639031897661,"grey"
"RP3-324O17.8","grey",TRUE,0.28794003384914,-0.141986760713724,0.0412146316065508,-0.0240569069638643,0.28794003384914,"grey"
"ACTBP1","grey",TRUE,-0.0110667238899385,0.000496635156890574,-0.0921828861397111,-0.0424065152573956,0.0921828861397111,"turquoise"
"ANXA8","turquoise",TRUE,-0.0608675264944844,0.0781606481724876,0.441358447779966,0.169510955790048,0.441358447779966,"turquoise"
"CCDC129","grey",TRUE,0.0361122238255524,0.3022942426263,0.0481924073268713,0.130609415862302,0.3022942426263,"brown"
"CCDC144A","turquoise",TRUE,0.213997168978559,0.141677219596625,0.453538787395981,0.317707584625499,0.453538787395981,"turquoise"
"FLJ33360","turquoise",TRUE,0.336401311608725,-0.080607188559586,0.27083957737881,0.0624906507427185,0.336401311608725,"grey"
"GNAS-AS1","grey",TRUE,0.151337962663276,-0.0836711321833618,0.214003274453553,0.0222117945462504,0.214003274453553,"turquoise"
"GNG13","grey",TRUE,0.0106463713348647,0.348961737905847,0.00806418509308744,0.141698470361497,0.348961737905847,"brown"
"GOLGA6L3","grey",TRUE,0.22076638256404,0.0460424169857713,0.175227708827095,0.0423874768565424,0.22076638256404,"grey"
"MRVI1-AS1","grey",TRUE,0.0109021863953156,0.0369228047412552,0.162444677276554,0.0781589415433446,0.162444677276554,"turquoise"
"RP11-375H19.2","turquoise",TRUE,0.19155716534275,0.117467396457508,0.302626011890737,0.22006958200811,0.302626011890737,"turquoise"
"RP11-517C16.4","grey",TRUE,0.298029508114931,-0.0736839192444209,0.0992551976336489,-0.0577620968655173,0.298029508114931,"grey"
"RP11-817J15.2","grey",TRUE,0.205019820442415,-0.260704755132154,0.0184718882045395,-0.0944111189807787,0.260704755132154,"brown"
"RP3-355L5.3","grey",TRUE,0.273952085747895,0.113874008329343,0.148759591798402,0.167737077634157,0.273952085747895,"grey"
"SEPT14P2","grey",TRUE,0.233658602435148,-0.0578608913345136,0.0519462727982555,0.037259877512841,0.233658602435148,"grey"
"IGKV4-1","blue",TRUE,-0.0220393979194253,0.384306150436647,0.590555331586528,0.928783402124403,0.928783402124403,"blue"
"CEACAM7","blue",TRUE,0.136558094155404,0.467567322695654,0.0050062141520131,0.356024453947713,0.467567322695654,"brown"
"GAS1","turquoise",TRUE,-0.0494216342532272,-0.0729443709925448,0.813873205355998,0.325854621649408,0.813873205355998,"turquoise"
"RP11-463D19.2","turquoise",TRUE,0.105456507038448,0.0162265655714188,0.311024798479925,0.259886828883751,0.311024798479925,"turquoise"
"PON1","grey",TRUE,0.106536397017929,0.184310119548039,0.0498054594275678,-0.00423618180135315,0.184310119548039,"brown"
"RLBP1","grey",TRUE,0.0871537548263591,-0.0700158296248952,-0.0781106127081917,-0.0865451250522001,0.0871537548263591,"grey"
"RP11-380G5.3","turquoise",TRUE,0.30004536345146,-0.0217787671553908,0.199697942512041,0.134199844214984,0.30004536345146,"grey"
"RP11-511H9.3","grey",TRUE,0.233222451603053,0.0683440081884449,0.178018328116632,0.103509040690781,0.233222451603053,"grey"
"ZDHHC20-IT1","grey",TRUE,0.373132249713219,-0.0452922988724113,0.149529932957559,0.0227167983754398,0.373132249713219,"grey"
"TNFSF12-TNFSF13","grey",TRUE,0.00290548740991018,-0.0159838415122468,0.138627692549455,0.0712420068945877,0.138627692549455,"turquoise"
"RPS26P8","grey",TRUE,0.00163289761193924,-0.104512951091636,-0.190987502154736,-0.175835839774859,0.190987502154736,"turquoise"
"CH17-360D5.2","turquoise",TRUE,-0.113081070186365,0.150471483287796,0.440413240172528,0.182627334792208,0.440413240172528,"turquoise"
"PVALB","turquoise",TRUE,-0.0140475589345219,0.173812753499516,0.516763027391619,0.419800971502141,0.516763027391619,"turquoise"
"RP11-278H7.4","grey",TRUE,0.222183658609423,-0.0515521010810509,-0.0626016058839772,-0.0834917953646515,0.222183658609423,"grey"
"RP4-666F24.3","grey",TRUE,0.228543255812733,-0.00572036992521502,0.120091273611801,0.0241208559862807,0.228543255812733,"grey"
