probe_id,gene_symbol,mad,selection_rank
ENSG00000153291.15,SLC25A27,0.727,12502
ENSG00000175065.11,DSG4,0.7269999999999999,12503
ENSG00000203943.8,SAMD13,0.7269999999999999,12504
ENSG00000273355.1,RP11-672L10.6,0.72665,12505
ENSG00000234883.3,MIR155HG,0.7266,12506
ENSG00000167984.16,NLRC3,0.7266,12507
ENSG00000160326.13,SLC2A6,0.7264,12508
ENSG00000173083.14,HPSE,0.7261,12509
ENSG00000109790.16,KLHL5,0.7260000000000002,12510
ENSG00000120318.15,ARAP3,0.7260000000000001,12511
ENSG00000234614.1,AL450992.2,0.726,12512
ENSG00000023445.13,BIRC3,0.726,12513
ENSG00000276261.1,RP11-1060J15.9,0.7258,12514
ENSG00000225234.1,TRAPPC12-AS1,0.7258,12515
ENSG00000229666.1,MAST4-AS1,0.7257499999999999,12516
ENSG00000183853.17,KIRREL,0.7255000000000003,12517
ENSG00000186469.8,GNG2,0.7255,12518
ENSG00000131097.6,HIGD1B,0.7255,12519
ENSG00000100918.12,REC8,0.7254999999999999,12520
ENSG00000276710.4,CSPG4P10,0.7254,12521
ENSG00000228327.2,RP11-206L10.2,0.7254,12522
ENSG00000273188.1,RP3-402G11.25,0.7254,12523
ENSG00000157766.15,ACAN,0.725,12524
ENSG00000217801.9,RP11-465B22.3,0.725,12525
ENSG00000254614.2,AP003068.23,0.7249999999999999,12526
ENSG00000180229.12,HERC2P3,0.7249999999999999,12527
ENSG00000105559.11,PLEKHA4,0.7249999999999999,12528
ENSG00000226706.1,RP11-426A6.5,0.7249999999999999,12529
ENSG00000281849.2,RP13-465B17.4,0.7249999999999999,12530
ENSG00000135111.14,TBX3,0.7249999999999999,12531
ENSG00000270460.1,RP11-796E10.1,0.7246999999999999,12532
ENSG00000013588.5,GPRC5A,0.7245000000000004,12533
ENSG00000173678.14,SPDYE2B,0.7245000000000001,12534
ENSG00000260592.1,CTA-363E6.6,0.7243999999999999,12535
ENSG00000231327.1,AC016700.5,0.72405,12536
ENSG00000172889.15,EGFL7,0.7240000000000002,12537
ENSG00000281903.2,AF127936.7,0.724,12538
ENSG00000250569.1,NTAN1P2,0.724,12539
ENSG00000183479.12,TREX2,0.724,12540
ENSG00000273416.1,RP4-597N16.4,0.7239999999999999,12541
ENSG00000267213.4,AC007773.2,0.7239999999999998,12542
ENSG00000276418.4,RP11-26J3.4,0.7239999999999998,12543
ENSG00000144802.11,NFKBIZ,0.7235000000000003,12544
ENSG00000130005.11,GAMT,0.7235,12545
ENSG00000135423.12,GLS2,0.7235,12546
ENSG00000012171.17,SEMA3B,0.7234999999999998,12547
ENSG00000162814.10,SPATA17,0.72345,12548
ENSG00000235605.1,RP5-827C21.1,0.7234499999999999,12549
ENSG00000105639.18,JAK3,0.7234,12550
ENSG00000269951.1,RP11-797A18.6,0.72335,12551
ENSG00000185100.10,ADSSL1,0.7231,12552
ENSG00000057657.14,PRDM1,0.7230000000000001,12553
ENSG00000181019.12,NQO1,0.7229999999999999,12554
ENSG00000274460.1,CTD-2649C14.2,0.72295,12555
ENSG00000146094.13,DOK3,0.7228999999999999,12556
ENSG00000227617.8,CERS6-AS1,0.7225000000000006,12557
ENSG00000229808.1,RP11-456P18.2,0.7225000000000001,12558
ENSG00000203799.10,CCDC162P,0.722,12559
ENSG00000111860.13,CEP85L,0.722,12560
ENSG00000135414.9,GDF11,0.722,12561
ENSG00000130997.16,POLN,0.722,12562
ENSG00000281358.1,RASSF1-AS1,0.722,12563
ENSG00000249492.1,RP11-159F24.3,0.722,12564
ENSG00000272384.1,RP11-44N11.2,0.722,12565
ENSG00000248988.1,RP11-815N9.2,0.722,12566
ENSG00000196932.11,TMEM26,0.722,12567
ENSG00000124251.10,TP53TG5,0.722,12568
ENSG00000205189.11,ZBTB10,0.722,12569
ENSG00000213700.3,RPL17P50,0.7219,12570
ENSG00000182310.12,SPACA6P,0.7216500000000001,12571
ENSG00000107282.7,APBA1,0.7216499999999999,12572
ENSG00000154556.17,SORBS2,0.7215000000000003,12573
ENSG00000270069.1,MIR222HG,0.7213,12574
ENSG00000161940.10,BCL6B,0.7210000000000001,12575
ENSG00000270882.2,HIST2H4A,0.7210000000000001,12576
ENSG00000182534.13,MXRA7,0.7210000000000001,12577
ENSG00000205746.9,RP11-1212A22.1,0.7210000000000001,12578
ENSG00000278985.1,RP11-303E16.9,0.7210000000000001,12579
ENSG00000267519.3,CTD-3252C9.4,0.7209999999999999,12580
ENSG00000105137.12,SYDE1,0.7209999999999999,12581
ENSG00000205269.5,TMEM170B,0.72095,12582
ENSG00000059915.16,PSD,0.7209,12583
ENSG00000267532.3,MIR497HG,0.72085,12584
ENSG00000231226.1,TRIM31-AS1,0.7207000000000001,12585
ENSG00000276250.1,CTD-2349P21.12,0.7207,12586
ENSG00000262089.1,RP11-589P10.5,0.7207,12587
ENSG00000278390.4,RP11-74J13.8,0.7207,12588
ENSG00000162433.14,AK4,0.7205000000000004,12589
ENSG00000014914.19,MTMR11,0.7205000000000004,12590
ENSG00000279108.1,CTC-490E21.11,0.7204999999999999,12591
ENSG00000101346.11,POFUT1,0.7204999999999999,12592
ENSG00000279583.1,RP11-368N21.5,0.7204999999999999,12593
ENSG00000137474.19,MYO7A,0.7204,12594
ENSG00000164330.16,EBF1,0.7202000000000001,12595
ENSG00000214832.5,UPF3AP2,0.7202000000000001,12596
ENSG00000228960.5,OR2A9P,0.7201,12597
ENSG00000116833.13,NR5A2,0.7200500000000001,12598
ENSG00000163874.8,ZC3H12A,0.7200000000000002,12599
ENSG00000203392.3,CTD-2026K11.6,0.72,12600
ENSG00000186047.9,DLEU7,0.72,12601
ENSG00000272681.2,FAM223A,0.72,12602
ENSG00000276180.1,HIST1H4I,0.72,12603
ENSG00000279833.1,RP4-742C19.13,0.72,12604
ENSG00000139289.13,PHLDA1,0.7199999999999998,12605
ENSG00000260086.2,RP11-42I10.1,0.7199,12606
ENSG00000233337.1,UBE2FP3,0.71985,12607
ENSG00000189136.8,UBE2Q2P1,0.7198,12608
ENSG00000140057.8,AK7,0.7196499999999999,12609
ENSG00000144063.3,MALL,0.7195000000000005,12610
ENSG00000108798.8,ABI3,0.7195,12611
ENSG00000147650.11,LRP12,0.7195,12612
ENSG00000147065.16,MSN,0.7195,12613
ENSG00000273156.1,RP11-127B20.2,0.71915,12614
ENSG00000188760.10,TMEM198,0.71905,12615
ENSG00000138640.14,FAM13A,0.7190000000000001,12616
ENSG00000241923.2,RPL14P3,0.7190000000000001,12617
ENSG00000231466.2,CTA-246H3.11,0.7189999999999999,12618
ENSG00000100276.9,RASL10A,0.7189999999999999,12619
ENSG00000267666.2,AC004156.3,0.7189999999999994,12620
ENSG00000235411.1,AC007041.2,0.7189999999999994,12621
ENSG00000259921.1,AC022819.3,0.7189999999999994,12622
ENSG00000224431.1,AC063976.7,0.7189999999999994,12623
ENSG00000246477.3,AF131216.6,0.7189999999999994,12624
ENSG00000145700.9,ANKRD31,0.7189999999999994,12625
ENSG00000263232.2,ATP5A1P3,0.7189999999999994,12626
ENSG00000164061.4,BSN,0.7189999999999994,12627
ENSG00000100314.3,CABP7,0.7189999999999994,12628
ENSG00000132259.12,CNGA4,0.7189999999999994,12629
ENSG00000280163.1,CTC-277H1.6,0.7189999999999994,12630
ENSG00000261546.1,CTD-2555A7.3,0.7189999999999994,12631
ENSG00000268230.5,CTD-2619J13.8,0.7189999999999994,12632
ENSG00000214248.2,CTD-3193O13.12,0.7189999999999994,12633
ENSG00000242562.1,DCAF13P1,0.7189999999999994,12634
ENSG00000172404.4,DNAJB7,0.7189999999999994,12635
ENSG00000241429.1,EEF1A1P25,0.7189999999999994,12636
ENSG00000086570.12,FAT2,0.7189999999999994,12637
ENSG00000123901.8,GPR83,0.7189999999999994,12638
ENSG00000235865.2,GSN-AS1,0.7189999999999994,12639
ENSG00000250492.1,INTS6P1,0.7189999999999994,12640
ENSG00000224668.1,IPO8P1,0.7189999999999994,12641
ENSG00000111837.11,MAK,0.7189999999999994,12642
ENSG00000269956.1,MKNK1-AS1,0.7189999999999994,12643
ENSG00000224236.3,MRRFP1,0.7189999999999994,12644
ENSG00000231831.1,MTHFD1P1,0.7189999999999994,12645
ENSG00000171786.5,NHLH1,0.7189999999999994,12646
ENSG00000268140.1,PCGF7P,0.7189999999999994,12647
ENSG00000175175.5,PPM1E,0.7189999999999994,12648
ENSG00000186326.3,RGS9BP,0.7189999999999994,12649
ENSG00000278917.1,RP11-15A1.4,0.7189999999999994,12650
ENSG00000261215.1,RP11-195F19.30,0.7189999999999994,12651
ENSG00000274554.1,RP11-240G22.5,0.7189999999999994,12652
ENSG00000273381.1,RP11-305L7.7,0.7189999999999994,12653
ENSG00000279908.1,RP11-325I22.3,0.7189999999999994,12654
ENSG00000255967.1,RP11-438L7.3,0.7189999999999994,12655
ENSG00000255970.1,RP11-43N5.1,0.7189999999999994,12656
ENSG00000272442.2,RP11-444E17.6,0.7189999999999994,12657
ENSG00000279344.1,RP11-44F14.7,0.7189999999999994,12658
ENSG00000270020.1,RP11-463O9.9,0.7189999999999994,12659
ENSG00000278576.1,RP11-507K2.6,0.7189999999999994,12660
ENSG00000228818.1,RP11-567G24.1,0.7189999999999994,12661
ENSG00000246777.1,RP11-61A14.4,0.7189999999999994,12662
ENSG00000223559.1,RP11-700P18.1,0.7189999999999994,12663
ENSG00000260293.2,RP11-715J22.6,0.7189999999999994,12664
ENSG00000277159.1,RP11-88E10.4,0.7189999999999994,12665
ENSG00000261654.1,RP11-96K19.4,0.7189999999999994,12666
ENSG00000279212.1,RP13-16H11.8,0.7189999999999994,12667
ENSG00000265692.1,RP13-516M14.4,0.7189999999999994,12668
ENSG00000234130.2,RP13-88F20.1,0.7189999999999994,12669
ENSG00000183638.5,RP1L1,0.7189999999999994,12670
ENSG00000228140.1,RP3-467K16.4,0.7189999999999994,12671
ENSG00000237021.2,RP3-486I3.7,0.7189999999999994,12672
ENSG00000214019.2,RP6-218J18.2,0.7189999999999994,12673
ENSG00000172940.11,SLC22A13,0.7189999999999994,12674
ENSG00000179256.2,SMCO3,0.7189999999999994,12675
ENSG00000198650.10,TAT,0.7189999999999994,12676
ENSG00000155657.23,TTN,0.7189999999999994,12677
ENSG00000196632.10,WNK3,0.7189999999999994,12678
ENSG00000214534.4,ZNF705E,0.7189999999999994,12679
ENSG00000167191.11,GPRC5B,0.71895,12680
ENSG00000068831.18,RASGRP2,0.71895,12681
ENSG00000187583.10,PLEKHN1,0.71885,12682
ENSG00000110169.10,HPX,0.7188,12683
ENSG00000198786.2,MT-ND5,0.7185000000000006,12684
ENSG00000249936.3,RAC1P2,0.7185000000000001,12685
ENSG00000265972.5,TXNIP,0.7185000000000001,12686
ENSG00000189366.9,ALG1L,0.7184999999999999,12687
ENSG00000134013.15,LOXL2,0.7184999999999999,12688
ENSG00000142185.16,TRPM2,0.7184999999999997,12689
ENSG00000237298.8,TTN-AS1,0.71845,12690
ENSG00000111644.7,ACRBP,0.7183,12691
ENSG00000273055.1,CTB-13F3.1,0.71815,12692
ENSG00000204175.5,GPRIN2,0.7181000000000001,12693
ENSG00000185432.11,METTL7A,0.7180000000000002,12694
ENSG00000188747.8,NOXA1,0.7180000000000001,12695
ENSG00000088002.11,SULT2B1,0.7175000000000002,12696
ENSG00000134590.13,FAM127A,0.7174999999999998,12697
ENSG00000082684.14,SEMA5B,0.71745,12698
ENSG00000172348.14,RCAN2,0.71735,12699
ENSG00000272081.1,CTD-2376I4.2,0.7170000000000001,12700
ENSG00000186976.14,EFCAB6,0.7170000000000001,12701
ENSG00000130528.11,HRC,0.7170000000000001,12702
ENSG00000168280.16,KIF5C,0.7170000000000001,12703
ENSG00000267632.1,RP11-400F19.18,0.7170000000000001,12704
ENSG00000234917.2,RP5-994D16.3,0.7170000000000001,12705
ENSG00000140527.14,WDR93,0.7170000000000001,12706
ENSG00000105427.9,CNFN,0.717,12707
ENSG00000182511.11,FES,0.7169999999999999,12708
ENSG00000245532.5,NEAT1,0.7169999999999996,12709
ENSG00000159433.11,STARD9,0.7168500000000001,12710
ENSG00000236603.2,RANP1,0.7165,12711
ENSG00000155849.15,ELMO1,0.7164999999999999,12712
ENSG00000274985.1,PTCHD3P1,0.7164999999999999,12713
ENSG00000265055.1,AC145343.2,0.7164,12714
ENSG00000170049.9,KCNAB3,0.7164,12715
ENSG00000271833.1,RP11-356B19.11,0.7164,12716
ENSG00000260747.1,RP11-421N8.1,0.7164,12717
ENSG00000272986.1,RP11-46J23.1,0.7164,12718
ENSG00000279031.1,LA16c-360H6.1,0.7163,12719
ENSG00000213316.9,LTC4S,0.7163,12720
ENSG00000160469.16,BRSK1,0.71625,12721
ENSG00000168917.8,SLC35G2,0.71625,12722
ENSG00000157315.4,TMED6,0.7162000000000001,12723
ENSG00000176222.8,ZNF404,0.7162,12724
ENSG00000110237.3,ARHGEF17,0.7160000000000001,12725
ENSG00000229047.1,AF127577.10,0.716,12726
ENSG00000273080.1,RP11-301O19.1,0.71575,12727
ENSG00000161381.13,PLXDC1,0.7155000000000002,12728
ENSG00000157017.15,GHRL,0.7155,12729
ENSG00000149948.13,HMGA2,0.7155,12730
ENSG00000163491.16,NEK10,0.7155,12731
ENSG00000102003.10,SYP,0.7153,12732
ENSG00000164736.5,SOX17,0.7152,12733
ENSG00000272240.1,RP5-855D21.1,0.7151000000000001,12734
ENSG00000186994.11,KANK3,0.7151,12735
ENSG00000279753.1,AC011558.5,0.7150000000000003,12736
ENSG00000100312.10,ACR,0.7149999999999999,12737
ENSG00000279500.1,RP11-21K12.2,0.7149999999999999,12738
ENSG00000260259.1,RP11-368I7.4,0.7149999999999999,12739
ENSG00000266066.1,POLRMTP1,0.7148,12740
ENSG00000273230.1,RP11-1246C19.1,0.7147,12741
ENSG00000167280.16,ENGASE,0.7145000000000001,12742
ENSG00000131773.13,KHDRBS3,0.7145000000000001,12743
ENSG00000157227.12,MMP14,0.7145000000000001,12744
ENSG00000251393.3,RP1-240K6.3,0.7144000000000001,12745
ENSG00000278156.1,TSC22D1-AS1,0.7144000000000001,12746
ENSG00000049769.12,PPP1R3F,0.7144,12747
ENSG00000214192.3,UBE2V1P2,0.71425,12748
ENSG00000279048.1,RP11-511H23.2,0.7141,12749
ENSG00000134504.12,KCTD1,0.71405,12750
ENSG00000267742.1,FAM60CP,0.714,12751
ENSG00000253203.6,GUSBP3,0.714,12752
ENSG00000262410.1,RP11-388C12.8,0.714,12753
ENSG00000273155.1,RP11-38C17.1,0.714,12754
ENSG00000280149.1,RP4-751H13.5,0.7139500000000001,12755
ENSG00000205238.9,SPDYE2,0.7139,12756
ENSG00000256663.1,RP11-424C20.2,0.7137,12757
ENSG00000145687.15,SSBP2,0.7136,12758
ENSG00000185950.8,IRS2,0.7135,12759
ENSG00000267751.5,AC009005.2,0.7134999999999999,12760
ENSG00000205885.7,C1RL-AS1,0.7132000000000001,12761
ENSG00000260428.2,SCX,0.7131000000000001,12762
ENSG00000055955.15,ITIH4,0.7130000000000001,12763
ENSG00000251580.1,RP11-539L10.3,0.7130000000000001,12764
ENSG00000267368.1,UPK3BL,0.7130000000000001,12765
ENSG00000154016.13,GRAP,0.713,12766
ENSG00000105655.18,ISYNA1,0.7129999999999999,12767
ENSG00000185090.14,MANEAL,0.7129999999999999,12768
ENSG00000178458.5,H3F3AP6,0.7128000000000001,12769
ENSG00000269925.1,RP3-467L1.6,0.7126,12770
ENSG00000163815.5,CLEC3B,0.7125000000000001,12771
ENSG00000086730.16,LAT2,0.7125,12772
ENSG00000118762.7,PKD2,0.7124999999999999,12773
ENSG00000273047.1,RP4-583P15.14,0.7124999999999999,12774
ENSG00000267838.2,AC008746.12,0.71225,12775
ENSG00000262227.1,RP5-1050D4.5,0.71225,12776
ENSG00000162572.19,SCNN1D,0.71225,12777
ENSG00000272205.1,RP11-277B15.3,0.7121,12778
ENSG00000137225.12,CAPN11,0.7120000000000002,12779
ENSG00000258593.2,CTD-3051D23.4,0.7120000000000002,12780
ENSG00000114279.13,FGF12,0.7120000000000002,12781
ENSG00000169330.8,KIAA1024,0.7120000000000002,12782
ENSG00000261366.1,MANEA-AS1,0.7120000000000002,12783
ENSG00000185013.16,NT5C1B,0.7120000000000002,12784
ENSG00000277687.1,RP11-427L15.2,0.7120000000000002,12785
ENSG00000258136.1,RP11-864J10.4,0.7120000000000002,12786
ENSG00000264235.5,RP13-270P17.1,0.7120000000000002,12787
ENSG00000241839.9,PLEKHO2,0.712,12788
ENSG00000105251.10,SHD,0.712,12789
ENSG00000089723.9,OTUB2,0.7117500000000001,12790
ENSG00000162366.7,PDZK1IP1,0.7115,12791
ENSG00000203778.7,FAM229B,0.7114999999999999,12792
ENSG00000151692.14,RNF144A,0.7113499999999999,12793
ENSG00000259065.1,RP5-1021I20.1,0.7113,12794
ENSG00000278919.1,AP006285.2,0.7112400000000001,12795
ENSG00000280407.2,RP13-516M14.8,0.7111999999999999,12796
ENSG00000123453.16,SARDH,0.7111999999999999,12797
ENSG00000127366.5,TAS2R5,0.7111999999999998,12798
ENSG00000151320.10,AKAP6,0.7110000000000001,12799
ENSG00000237248.4,LINC00987,0.7110000000000001,12800
ENSG00000104967.6,NOVA2,0.7110000000000001,12801
ENSG00000254290.1,RP11-150O12.3,0.7110000000000001,12802
ENSG00000217130.1,RP3-375P9.2,0.7110000000000001,12803
ENSG00000232380.1,ZDHHC20P4,0.7110000000000001,12804
ENSG00000169047.5,IRS1,0.7109999999999999,12805
ENSG00000139890.9,REM2,0.7108000000000001,12806
ENSG00000125430.8,HS3ST3B1,0.7108,12807
ENSG00000253958.1,CLDN23,0.7105000000000001,12808
ENSG00000171346.13,KRT15,0.7105000000000001,12809
ENSG00000072818.11,ACAP1,0.7104999999999999,12810
ENSG00000271849.1,CTC-332L22.1,0.7104999999999999,12811
ENSG00000184702.17,SEPT5,0.7104999999999999,12812
ENSG00000225518.2,RP11-396C23.2,0.7102,12813
ENSG00000178726.6,THBD,0.7100000000000001,12814
ENSG00000113248.5,PCDHB15,0.7099999999999997,12815
ENSG00000122861.15,PLAU,0.7099999999999995,12816
ENSG00000138316.10,ADAMTS14,0.7096,12817
ENSG00000091536.16,MYO15A,0.7095000000000002,12818
ENSG00000183018.8,SPNS2,0.7095000000000002,12819
ENSG00000181722.15,ZBTB20,0.7095000000000002,12820
ENSG00000198719.8,DLL1,0.7095,12821
ENSG00000272656.1,RP11-219D15.3,0.7095,12822
ENSG00000181444.12,ZNF467,0.7093499999999999,12823
ENSG00000262848.1,RP11-517A5.5,0.7091999999999999,12824
ENSG00000137331.11,IER3,0.7090000000000001,12825
ENSG00000163909.7,HEYL,0.7089999999999999,12826
ENSG00000157021.9,FAM92A1P1,0.70895,12827
ENSG00000273136.5,NBPF26,0.7088,12828
ENSG00000266933.2,AC005775.2,0.7087,12829
ENSG00000172382.9,PRSS27,0.7087,12830
ENSG00000276853.1,RP11-305O6.4,0.7087,12831
ENSG00000196155.12,PLEKHG4,0.7085000000000004,12832
ENSG00000225932.3,CTAGE4,0.7085,12833
ENSG00000242085.1,RPS20P33,0.7085,12834
ENSG00000108387.14,SEPT4,0.7085,12835
ENSG00000164035.9,EMCN,0.7084999999999999,12836
ENSG00000275441.1,RP11-666O2.2,0.7084,12837
ENSG00000270195.1,RP11-572O17.1,0.70835,12838
ENSG00000131055.4,COX4I2,0.7082499999999999,12839
ENSG00000157510.13,AFAP1L1,0.7081,12840
ENSG00000110492.15,MDK,0.7080000000000002,12841
ENSG00000241360.1,PDXP,0.7080000000000002,12842
ENSG00000136854.17,STXBP1,0.7080000000000002,12843
ENSG00000245105.2,A2M-AS1,0.708,12844
ENSG00000196366.3,C9orf163,0.708,12845
ENSG00000249773.3,MRPS17,0.708,12846
ENSG00000180694.13,TMEM64,0.708,12847
ENSG00000128512.19,DOCK4,0.7078,12848
ENSG00000271133.5,CTA-293F17.1,0.7075000000000001,12849
ENSG00000214110.3,LDHAP4,0.7075,12850
ENSG00000260265.1,RP11-44F21.5,0.7075,12851
ENSG00000152818.18,UTRN,0.7075,12852
ENSG00000180096.11,SEPT1,0.7074999999999998,12853
ENSG00000268603.1,RP11-316O14.1,0.7073999999999999,12854
ENSG00000259562.2,RP11-762H8.2,0.7073999999999999,12855
ENSG00000278291.1,RP11-172H24.4,0.7071000000000001,12856
ENSG00000205978.5,NYNRIN,0.7070000000000003,12857
ENSG00000278828.1,HIST1H3H,0.7070000000000001,12858
ENSG00000248671.7,ALG1L9P,0.7069999999999999,12859
ENSG00000186204.14,CYP4F12,0.7069999999999999,12860
ENSG00000259132.1,RP11-298I3.5,0.7069999999999999,12861
ENSG00000138336.8,TET1,0.7069999999999999,12862
ENSG00000179241.12,LDLRAD3,0.7065,12863
ENSG00000280158.1,RP11-63A1.4,0.7065,12864
ENSG00000257921.5,RP11-571M6.15,0.7064999999999999,12865
ENSG00000141933.9,TPGS1,0.7064999999999999,12866
ENSG00000272556.1,RP11-638I8.1,0.7064,12867
ENSG00000223473.2,GS1-124K5.3,0.7061,12868
ENSG00000226167.1,AP4B1-AS1,0.70605,12869
ENSG00000049283.17,EPN3,0.706,12870
ENSG00000197093.10,GAL3ST4,0.706,12871
ENSG00000276550.4,HERC2P2,0.706,12872
ENSG00000270392.2,PFN1P2,0.706,12873
ENSG00000187510.7,PLEKHG7,0.706,12874
ENSG00000273448.1,RP11-166O4.6,0.706,12875
ENSG00000238198.1,RP11-31F15.2,0.7059999999999995,12876
ENSG00000281741.1,AC241377.2,0.7059500000000001,12877
ENSG00000272369.1,RP11-446N19.1,0.7054999999999998,12878
ENSG00000272906.1,RP11-533E19.7,0.7053,12879
ENSG00000188985.6,DHFRP1,0.7050000000000001,12880
ENSG00000233429.9,HOTAIRM1,0.7050000000000001,12881
ENSG00000229127.1,AC007038.7,0.7049999999999996,12882
ENSG00000261611.5,AC010547.9,0.7049999999999996,12883
ENSG00000187984.12,ANKRD19P,0.7049999999999996,12884
ENSG00000264859.5,DSG2-AS1,0.7049999999999996,12885
ENSG00000156509.13,FBXO43,0.7049999999999996,12886
ENSG00000112293.14,GPLD1,0.7049999999999996,12887
ENSG00000270532.1,PEBP1P2,0.7049999999999996,12888
ENSG00000239653.1,PSMD6-AS2,0.7049999999999996,12889
ENSG00000147127.8,RAB41,0.7049999999999996,12890
ENSG00000261187.1,RP11-1007O24.2,0.7049999999999996,12891
ENSG00000260331.1,RP11-111J6.2,0.7049999999999996,12892
ENSG00000267226.2,RP11-126O1.5,0.7049999999999996,12893
ENSG00000264278.1,RP11-162A12.2,0.7049999999999996,12894
ENSG00000270589.1,RP11-348N5.7,0.7049999999999996,12895
ENSG00000251411.1,RP11-397E7.4,0.7049999999999996,12896
ENSG00000273240.1,RP11-455J20.3,0.7049999999999996,12897
ENSG00000265194.1,RP11-70L8.4,0.7049999999999996,12898
ENSG00000233967.6,RP11-250B2.3,0.70495,12899
ENSG00000273265.1,RP11-353K11.1,0.7046999999999999,12900
ENSG00000260306.1,RP11-645C24.5,0.7046999999999999,12901
ENSG00000273284.1,RP11-888D10.4,0.7046999999999999,12902
ENSG00000234289.5,H2BFS,0.7045000000000001,12903
ENSG00000164741.14,DLC1,0.7045,12904
ENSG00000135709.12,KIAA0513,0.7044999999999999,12905
ENSG00000260727.1,SLC7A5P1,0.70435,12906
ENSG00000219891.2,ZSCAN12P1,0.7042999999999999,12907
ENSG00000231806.2,PCAT7,0.7041999999999999,12908
ENSG00000100292.16,HMOX1,0.7040000000000002,12909
ENSG00000168453.14,HR,0.7040000000000002,12910
ENSG00000267645.5,POLR2J2,0.7040000000000002,12911
ENSG00000123870.10,ZNF137P,0.7040000000000001,12912
ENSG00000126016.13,AMOT,0.704,12913
ENSG00000113070.7,HBEGF,0.7039999999999997,12914
ENSG00000206561.12,COLQ,0.7039,12915
ENSG00000111664.10,GNB3,0.7039,12916
ENSG00000272223.1,RP1-20C7.6,0.7038,12917
ENSG00000253954.3,HMGN1P38,0.7037500000000001,12918
ENSG00000128271.19,ADORA2A,0.7037,12919
ENSG00000187097.12,ENTPD5,0.7035000000000002,12920
ENSG00000078804.12,TP53INP2,0.7035,12921
ENSG00000173269.13,MMRN2,0.7034999999999999,12922
ENSG00000146242.8,TPBG,0.7034999999999999,12923
ENSG00000198682.12,PAPSS2,0.7034999999999993,12924
ENSG00000256967.1,RP11-273B20.1,0.7034699999999999,12925
ENSG00000237950.1,RP11-7O11.3,0.70345,12926
ENSG00000179362.14,HMGN2P46,0.7034,12927
ENSG00000116678.18,LEPR,0.7034,12928
ENSG00000170006.11,TMEM154,0.70335,12929
ENSG00000135253.13,KCP,0.7033,12930
ENSG00000244151.1,RP11-148K1.12,0.7031000000000001,12931
ENSG00000213943.3,KRT18P17,0.7030000000000003,12932
ENSG00000188549.12,C15orf52,0.7030000000000001,12933
ENSG00000180881.19,CAPS2,0.7030000000000001,12934
ENSG00000272858.1,CTA-292E10.8,0.7029999999999998,12935
ENSG00000269069.1,CTC-471F3.5,0.7029999999999998,12936
ENSG00000267649.1,CTD-2587H24.10,0.7029999999999998,12937
ENSG00000259426.5,RP11-253M7.1,0.7029999999999998,12938
ENSG00000280537.2,RP11-33O4.2,0.7029999999999998,12939
ENSG00000275734.1,RP11-368I7.6,0.7029999999999998,12940
ENSG00000278356.1,RP11-372B4.3,0.7029999999999998,12941
ENSG00000271151.1,RP11-394I13.2,0.7029999999999998,12942
ENSG00000279837.1,RP11-504G3.2,0.7029999999999998,12943
ENSG00000275910.1,RP11-680G24.6,0.7029999999999998,12944
ENSG00000256950.2,RP11-87C12.2,0.7029999999999998,12945
ENSG00000273387.1,RP3-412A9.16,0.7029999999999998,12946
ENSG00000260589.1,STAM-AS1,0.7029999999999998,12947
ENSG00000234709.2,UPF3AP3,0.7029999999999998,12948
ENSG00000136367.13,ZFHX2,0.7029999999999998,12949
ENSG00000230565.1,ZNF32-AS2,0.7029999999999998,12950
ENSG00000136826.14,KLF4,0.7025000000000006,12951
ENSG00000063660.8,GPC1,0.7025000000000001,12952
ENSG00000197467.13,COL13A1,0.7025,12953
ENSG00000197863.8,ZNF790,0.7025,12954
ENSG00000243368.2,MCCC1-AS1,0.7024999999999999,12955
ENSG00000258359.1,PCNPP1,0.7024999999999999,12956
ENSG00000277496.1,RP11-93B14.9,0.7024999999999999,12957
ENSG00000100097.11,LGALS1,0.7024999999999997,12958
ENSG00000198832.10,SELM,0.7024999999999997,12959
ENSG00000273361.1,RP11-378A13.2,0.7023499999999999,12960
ENSG00000140368.12,PSTPIP1,0.7022000000000002,12961
ENSG00000152689.17,RASGRP3,0.7022,12962
ENSG00000213085.9,CFAP45,0.7020500000000001,12963
ENSG00000274627.1,RP11-104N10.2,0.7020500000000001,12964
ENSG00000050165.17,DKK3,0.702,12965
ENSG00000234465.10,PINLYP,0.702,12966
ENSG00000143797.11,MBOAT2,0.7019999999999997,12967
ENSG00000228065.10,LINC01515,0.7017499999999999,12968
ENSG00000278662.4,GOLGA6L10,0.7016500000000001,12969
ENSG00000186940.6,CHCHD2P9,0.7016,12970
ENSG00000272979.1,RP11-647K16.1,0.7016,12971
ENSG00000267904.1,CTC-429P9.5,0.7015,12972
ENSG00000237264.4,FTH1P11,0.7015,12973
ENSG00000139278.9,GLIPR1,0.7015,12974
ENSG00000130751.9,NPAS1,0.7015,12975
ENSG00000254615.2,RP11-395G23.3,0.7015,12976
ENSG00000254827.5,SLC22A18AS,0.7014999999999998,12977
ENSG00000233871.2,DLG5-AS1,0.70145,12978
ENSG00000138792.9,ENPEP,0.70115,12979
ENSG00000253669.3,KB-1732A1.1,0.7011,12980
ENSG00000275097.1,RP11-627K11.6,0.7011,12981
ENSG00000179776.17,CDH5,0.7010000000000001,12982
ENSG00000119138.4,KLF9,0.7010000000000001,12983
