test_id,biomarker,variable,matrix,exposure_axis,outcome_id,outcome_name,organ_system_id,organ_system_name,within_system_weight,cycles,estimable,fit_status,fit_reason,beta_interaction,se_interaction,ci_low_interaction,ci_high_interaction,p_interaction,pooled_n,pooled_cases,pooled_controls,male_beta,male_se,male_n,male_cases,female_beta,female_se,female_n,female_cases,model_specification,bh_q_interaction_fixed406
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.01982602689846639,0.09089299138239414,-0.1995376247720279,0.15988557097509515,0.8276516804213014,13904,289,13615,0.14524789149623935,0.0869662365507489,6825,178,0.19984088904542327,0.09630659314665538,7079,111,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.03329076814752106,0.03005966043540892,-0.02614252287111285,0.09272405916615498,0.26999500299370394,13880,4772,9108,0.004165592309821099,0.027452465118189853,6812,2375,0.061957114739615064,0.026576019124074233,7068,2397,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.6602746222014293
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.036009690669238016,0.07003651141750267,-0.10246493960646116,0.17448432094493718,0.6079594022611216,13897,530,13367,-0.022556630478497642,0.06232898385071878,6824,300,-0.02463357590337223,0.08221468841976899,7073,230,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9041447520806424
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.10401781669734313,0.0742980027611565,-0.042882539336136796,0.25091817273082306,0.16373888597390876,13896,585,13311,0.11769486552169943,0.06621249233478461,6826,394,0.10983599333961036,0.06327087832529205,7070,191,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.5780694583078866
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.08105943498026114,0.02890219372901274,0.023914661350352945,0.13820420861016933,0.005759670984314049,13720,5075,8645,0.1254067469851771,0.025665023327778105,6736,2265,0.16488740664572746,0.02482036866723765,6984,2810,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.10629210998325017
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.14384891840623504,0.06530936905058672,0.014720688718896563,0.27297714809357354,0.02927222435034074,13903,497,13406,-0.022342447196156957,0.06015356186984916,6827,258,0.06831346199146136,0.05773418541166936,7076,239,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.27590705804121235
NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.016271644533529923,0.04459911416168197,-0.10454578441193704,0.07200249534487721,0.715850606431475,12372,1217,11155,0.014437802913174553,0.047549028113924384,6083,272,-0.04320794759471852,0.03271638481020888,6289,945,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,T2D,Type 2 diabetes,metabolic,Metabolic,0.5,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.07268348451200296,0.04550398482241814,-0.017285980654428407,0.16265294967843433,0.11246989021910822,13064,1933,11131,-0.028785051900607626,0.04049773775831348,6381,1017,0.03110446899878812,0.03765564547796206,6683,916,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.48697497038739523
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,any_cancer_history,Any cancer history,cancer,Cancer,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.09560928779006247,0.05694552435031473,-0.01698213446480168,0.20820071004492663,0.09540634680612395,13878,1262,12616,-0.023623936611186957,0.05266872631233343,6819,592,0.011546248630171736,0.047781005668727936,7059,670,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.45316025932048853
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,arthritis,Arthritis,musculoskeletal_immune,Musculoskeletal/immune-related,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.05286886806620182,0.03620798282902419,-0.12445848516447694,0.018720749032073297,0.1465070203844296,13861,3635,10226,0.07467855085525033,0.032643060109781095,6806,1523,0.01334997433470638,0.02672160892545753,7055,2112,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.5559051427670879
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,asthma,Asthma,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.04566579444647906,0.04734578298221242,-0.047945233014504846,0.13927682190746296,0.33646201751102617,13881,1904,11977,-0.021197875840641135,0.04668091016852314,6816,798,-0.005915042874940379,0.029470695838261857,7065,1106,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7396031914141237
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,chronic_bronchitis,Chronic bronchitis,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.11121241428884089,0.06230775449420604,-0.011981089960115751,0.23440591853779752,0.07646040030029659,13868,788,13080,0.01360758940681916,0.05443154943544098,6809,284,0.1083933578271193,0.039871874473681714,7059,504,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.39798618617846687
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,congestive_heart_failure,Congestive heart failure,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.0062928894925390385,0.09098921717959142,-0.18619474286884036,0.1736089638837623,0.9449609988763604,13851,395,13456,-0.05095679788054602,0.08706842482348327,6796,235,0.0024911363415090243,0.07018754250508548,7055,160,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9712763684653223
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,coronary_heart_disease,Coronary heart disease,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.22157305414686082,0.07532719939349256,0.07263779345780558,0.37050831483591606,0.003827950734394402,13832,591,13241,-0.09137695423145209,0.05218560545075215,6783,409,0.18777110035013256,0.07319822987971086,7049,182,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.08695214790755258
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.006218903842747016,0.10000109248297943,-0.20393883632479168,0.19150102863929766,0.9505021664683996,13875,289,13586,0.043997542882223774,0.07793718751660587,6811,178,0.05898879697251607,0.08848593091805781,7064,111,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9745047464297227
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.012451428660004572,0.030972696922835996,-0.048787097763217054,0.0736899550832262,0.6882918967453361,13851,4763,9088,-0.00694363796054507,0.02630913598966121,6798,2366,0.059706789400839254,0.02467848933192382,7053,2397,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9408973403320081
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.009720741951791761,0.08063286946543761,-0.1691462553205918,0.14970477141700828,0.9042171444794074,13868,527,13341,0.06454701925504262,0.061979795098563446,6810,299,-0.01844709409079559,0.08098561701005925,7058,228,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9680362298637768
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.11042823010004098,0.08539123393792734,-0.05840541550877194,0.2792618757088539,0.19808586061391076,13867,581,13286,0.06612164198918027,0.06192584593814082,6812,392,0.14618924533072633,0.07645186040325472,7055,189,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.601201534064582
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.09523534875219472,0.030309477272179332,0.03530812544869571,0.15516257205569373,0.0020503827410162582,13693,5075,8618,0.07506352601959378,0.025490325118454383,6723,2265,0.14360572385739725,0.026357876539615507,6970,2810,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.05549702619017339
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.17295341058177824,0.07564635582822758,0.023387120899337144,0.32251970026421933,0.0237459363892132,13874,496,13378,-0.13175256443947234,0.05213814072988933,6813,257,0.03666557935667073,0.06579132293445307,7061,239,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.24720128651334766
NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.006650343129314706,0.06471029492336838,-0.12142945695214444,0.13473014321077384,0.9183107218637977,12344,1215,11129,-0.029319130614544282,0.05639229273626294,6069,273,-0.046187571829628994,0.03647794165802805,6275,942,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9680362298637768
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,T2D,Type 2 diabetes,metabolic,Metabolic,0.5,2013-2014;2015-2016;2017-2018,True,ok,,0.12405362483984277,0.08091213611196096,-0.03891178270484609,0.28701903238453164,0.13223033593601471,4453,762,3691,-0.019859201602098975,0.06662303259602526,2178,403,0.06237366473316109,0.048177152132792105,2275,359,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.5112906322859235
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,any_cancer_history,Any cancer history,cancer,Cancer,1.0,2013-2014;2015-2016;2017-2018,True,ok,,0.14591326689633016,0.11407689385279078,-0.0838493916055763,0.37567592539823663,0.20742613861698742,4749,461,4288,-0.053372321765111946,0.10027438130048215,2328,221,0.08442739132413804,0.08821352358861904,2421,240,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.6015358019892635
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,arthritis,Arthritis,musculoskeletal_immune,Musculoskeletal/immune-related,1.0,2013-2014;2015-2016;2017-2018,True,ok,,-0.003188584224318566,0.06918187049865064,-0.14252802404476664,0.13615085559612952,0.9634425450372531,4738,1266,3472,0.07837654567067359,0.0597035081431224,2324,532,0.07319589778750728,0.04870314401877268,2414,734,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.975455544351932
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,asthma,Asthma,respiratory,Respiratory,0.3333333333,2013-2014;2015-2016;2017-2018,True,ok,,-0.0764501351513489,0.08248220631689422,-0.24257782641657466,0.08967755611387689,0.35893960712534123,4747,742,4005,0.09985606411336803,0.07058253426718407,2326,304,0.0012864496923710867,0.05448997748701167,2421,438,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7431623003425717
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,chronic_bronchitis,Chronic bronchitis,respiratory,Respiratory,0.3333333333,2013-2014;2015-2016;2017-2018,True,ok,,0.1261257150280809,0.14338614550627873,-0.1626688065546772,0.414920236610839,0.38373704725431407,4740,274,4466,0.01990330265617218,0.1464640269033481,2323,97,0.14139269994074513,0.07740564734208372,2417,177,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7658061893905503
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,congestive_heart_failure,Congestive heart failure,cardiovascular,Cardiovascular,0.2,2013-2014;2015-2016;2017-2018,True,ok,,0.07161065103529951,0.15404842930482232,-0.23865881247931459,0.3818801145499136,0.6442746938007148,4740,133,4607,0.01967792397315099,0.10024466613643981,2319,81,0.10065160342768528,0.11259997506496489,2421,52,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9178088620459305
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,coronary_heart_disease,Coronary heart disease,cardiovascular,Cardiovascular,0.2,2013-2014;2015-2016;2017-2018,True,ok,,0.29721069628031127,0.1393414578461968,0.016562593820688698,0.5778587987399338,0.0384166252065807,4731,184,4547,-0.08188790535101384,0.09433234253935414,2313,131,0.2443607159721037,0.11774774406239145,2418,53,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.2892197661621588
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,2013-2014;2015-2016;2017-2018,True,ok,,-0.0535859327268136,0.23096829940955646,-0.5187799672916472,0.41160810183802,0.817585545203222,4741,98,4643,0.09283007319543082,0.14977249183587368,2321,54,0.12504768777734107,0.18311911172537368,2420,44,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,2013-2014;2015-2016;2017-2018,True,ok,,0.060576070331485925,0.06368450589853622,-0.06769110881795812,0.18884324948092998,0.34658905362056724,4746,1750,2996,0.011684375337949707,0.04956574538759051,2326,880,0.14151945003478789,0.0535622317560792,2420,870,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7396031914141237
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,2013-2014;2015-2016;2017-2018,True,ok,,0.0915148619286864,0.1501503541181624,-0.21090347514236363,0.39393319899973644,0.5452661777758306,4737,225,4512,-0.12193841276964543,0.10641676710328998,2321,123,-0.013663368344162988,0.13716634519233536,2416,102,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8647580788163564
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,2013-2014;2015-2016;2017-2018,True,ok,,0.4730004293065423,0.16949316703083686,0.13162366719758645,0.8143771914154981,0.00768884493268242,4741,200,4541,-0.05324300163296417,0.11311042508264686,2324,140,0.29889026894162873,0.10295380469194687,2417,60,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.1156174460247801
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,2013-2014;2015-2016;2017-2018,True,ok,,0.20161081102644873,0.05898747113623964,0.08280394550943738,0.3204176765434601,0.0013499002990006318,4700,1890,2810,0.12619179431488942,0.05546426438337787,2309,817,0.26057771933173607,0.04302323956814024,2391,1073,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.04215842472263512
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,2013-2014;2015-2016;2017-2018,True,ok,,0.036013738672439746,0.1309954934409779,-0.22782472859515251,0.299852205940032,0.7846333631351166,4744,190,4554,-0.11374171304991235,0.1284290257034374,2324,101,0.010349368348192192,0.10875332289525229,2420,89,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,2013-2014;2015-2016;2017-2018,True,ok,,-0.022750971265235672,0.10097060374813865,-0.2261162064517068,0.18061426392123545,0.8227483882997778,4745,525,4220,-0.07033931212515324,0.08398767992359987,2327,120,-0.10893029268517715,0.060631577248780794,2418,405,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,T2D,Type 2 diabetes,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.003416758015589971,0.04697600070697144,-0.09622209004996247,0.08938857401878254,0.9421126946907472,14437,2148,12289,-0.04739682090084885,0.034034103214399467,7038,1091,-0.046578395285181796,0.030892237484234177,7399,1057,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9712763684653223
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,any_cancer_history,Any cancer history,cancer,Cancer,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.01219253427588285,0.051781701187458555,-0.09010689308455608,0.11449196163632178,0.8141663663359505,15284,1436,13848,0.03922869520511744,0.03987529092470049,7469,717,0.017895362025538607,0.03304032781863207,7815,719,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,arthritis,Arthritis,musculoskeletal_immune,Musculoskeletal/immune-related,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.025015891738402227,0.03425187711984365,-0.09268356844711523,0.042651784970310774,0.46629252295355567,15258,4060,11198,-0.029585985183129642,0.02559094738787781,7457,1710,-0.03139099673372943,0.025800538859773365,7801,2350,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.833985745899311
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,asthma,Asthma,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.008765889946669696,0.03817786075755797,-0.06665792201358078,0.08418970190692018,0.8187041208624851,15276,2072,13204,-0.01604946239595073,0.03166690212414095,7461,850,0.00935298700313678,0.026063353117517417,7815,1222,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,chronic_bronchitis,Chronic bronchitis,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.11048919205293807,0.06226723080847776,-0.012525346074487062,0.2335037301803632,0.07797987815316774,15255,894,14361,-0.09585217753813839,0.04821825793398495,7455,315,0.022872796726351282,0.04009584139934806,7800,579,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.4007573484833684
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,congestive_heart_failure,Congestive heart failure,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.27705826239729336,0.07471576143283028,0.12945052773235116,0.42466599706223557,0.0002914398238783746,15251,459,14792,-0.20060444323880514,0.051158789120279796,7444,275,0.08899985501416985,0.05823814232123234,7807,184,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.01479057106182751
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,coronary_heart_disease,Coronary heart disease,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.12601737052322118,0.088670265930815,-0.04915874807863685,0.3011934891250792,0.1572962667053712,15231,597,14634,-0.13291937037695908,0.05327294131298459,7432,411,-0.001390977306313926,0.06872142334152416,7799,186,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.5701989668069706
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.06108968642691994,0.09571532457173217,-0.12800458179457808,0.25018395464841797,0.5242693162346,15268,309,14959,-0.0994640092972296,0.053414037709460786,7458,183,-0.05664310671875481,0.07153463440878297,7810,126,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.860539099845856
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.003672809548696646,0.03540263929464083,-0.07361392086481333,0.06626830176742005,0.9175084134130554,15229,5262,9967,-0.05511566715468121,0.024151863506263135,7429,2568,-0.04706757626065582,0.02611471174390713,7800,2694,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9680362298637768
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.04651454475158142,0.07484739938772071,-0.10135325258212943,0.1943823420852923,0.5352229031189695,15258,576,14682,-0.12789702770302536,0.05468556728374723,7449,316,-0.058846054873646636,0.050174398604620446,7809,260,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8647580788163564
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.06956091857038892,0.06762124684612815,-0.0640309617874011,0.20315279892817895,0.30525151376702203,15270,659,14611,-0.07210161825695777,0.04749367251760379,7460,448,0.005637872800937155,0.05847404710834667,7810,211,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.716370604563069
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.04976362994843528,0.030515815130188202,-0.010523118877255183,0.11005037877412574,0.10500016368249725,15057,5436,9621,0.10168837253962634,0.02685851336813174,7364,2350,0.16070406753420305,0.020884983299829865,7693,3086,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.485572156228093
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.1269639736717039,0.07395893562972396,-0.019148583266475394,0.2730765306098832,0.088061008389589,15273,572,14701,-0.13789422898840045,0.05814981986207113,7461,293,-0.0166872731855012,0.04678567794413035,7812,279,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.4312594389421832
NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.04268107123162761,0.06141112088184896,-0.07886873926823325,0.16423088173148848,0.4883521123822419,12745,1312,11433,-0.04652352545005193,0.05056177890113791,6243,280,-0.028181952464360525,0.029831290063574226,6502,1032,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8437062026688946
