mcop_log2,mcop_ng_ml,log_or_vs_median,se_log_or,or_vs_median,ci_low,ci_high
5.586102744620024,48.03795212438024,0.3594373241683493,0.28111390818947396,1.4325231415964008,0.8205985198014933,2.5007631645565724
5.615503285381181,49.026956019088715,0.36088585435089415,0.2862616625185222,1.4345996982185758,0.8134462278037514,2.530070487493061
5.64490382614234,50.03632149584835,0.3623619035975155,0.2914500722811378,1.436718801588056,0.8063134917260677,2.559997985917227
5.674304366903497,51.06646775828996,0.36386849914573405,0.29667623733765763,1.438884987111564,0.7992079068547386,2.590552456222575
5.7037049076646555,52.11782264059609,0.3654086682330717,0.30193726242067986,1.4411028207699543,0.7921368039494936,2.6217407519465965
5.733105448425813,53.19082278518624,0.36698543809704964,0.3072302596720232,1.443376900647796,0.7851072483449513,2.653569791535391
5.762505989186971,54.28591382406091,0.36860183597519003,0.3125523508595929,1.4457118586095203,0.7781260404003766,2.686046565218102
5.79190652994813,55.40355056387852,0.3702608891050142,0.31790066930900107,1.448112362124198,0.7711997171662361,2.7191781410948037
5.821307070709287,56.54419717484311,0.3719656247240436,0.32327236158206824,1.4505831162411829,0.7643345551443711,2.7529716705357266
5.850707611470446,57.70832738348087,0.37371907006979954,0.32866458893168504,1.4531288657190176,0.7575365740269074,2.7874343929839562
5.880108152231603,58.89642466938512,0.37552425237980425,0.3340745285599671,1.4557543973101807,0.7508115413072395,2.8225736402481885
5.909508692992762,60.10898246601245,0.3773841988915786,0.3394993747042513,1.4584645422044396,0.7441649776643688,2.8583968403669924
5.93890923375392,61.34650436561234,0.37930193684264446,0.34493633957319625,1.4612641786338008,0.7376021630296424,2.894911521121047
5.9683097745150775,62.60950432837613,0.3812804934705236,0.3503826541531767,1.4641582346422575,0.7311281432522597,2.9321253132654683
