gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
NT5E,ENSG00000135318,5'-nucleotidase ecto,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1534,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACKR2,ENSG00000144648,atypical chemokine receptor 2,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1535,Open Targets Platform GraphQL,direct (enableIndirect=false)
GJB2,ENSG00000165474,gap junction protein beta 2,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1536,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDGFA,ENSG00000197461,platelet derived growth factor subunit A,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1537,Open Targets Platform GraphQL,direct (enableIndirect=false)
NQO2,ENSG00000124588,N-ribosyldihydronicotinamide:quinone dehydrogenase 2,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1538,Open Targets Platform GraphQL,direct (enableIndirect=false)
ERO1B,ENSG00000086619,endoplasmic reticulum oxidoreductase 1 beta,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1539,Open Targets Platform GraphQL,direct (enableIndirect=false)
COX4I2,ENSG00000131055,cytochrome c oxidase subunit 4I2,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1540,Open Targets Platform GraphQL,direct (enableIndirect=false)
JUNB,ENSG00000171223,"JunB proto-oncogene, AP-1 transcription factor subunit",MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1541,Open Targets Platform GraphQL,direct (enableIndirect=false)
NQO1,ENSG00000181019,NAD(P)H quinone dehydrogenase 1,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1542,Open Targets Platform GraphQL,direct (enableIndirect=false)
SREBF2-AS1,ENSG00000184068,SREBF2 antisense RNA 1,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1543,Open Targets Platform GraphQL,direct (enableIndirect=false)
SATB2,ENSG00000119042,SATB homeobox 2,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1544,Open Targets Platform GraphQL,direct (enableIndirect=false)
COX4I1,ENSG00000131143,cytochrome c oxidase subunit 4I1,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1545,Open Targets Platform GraphQL,direct (enableIndirect=false)
METTL3,ENSG00000165819,"methyltransferase 3, N6-adenosine-methyltransferase complex catalytic subunit",MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1546,Open Targets Platform GraphQL,direct (enableIndirect=false)
CXXC5,ENSG00000171604,CXXC finger protein 5,MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1547,Open Targets Platform GraphQL,direct (enableIndirect=false)
TDO2,ENSG00000151790,"tryptophan 2,3-dioxygenase",MONDO_0003240,thyroid gland disorder,0.0029566388374776143,1548,Open Targets Platform GraphQL,direct (enableIndirect=false)
KRT7,ENSG00000135480,keratin 7,MONDO_0003240,thyroid gland disorder,0.0029439088647051415,1549,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNNI3,ENSG00000129991,"troponin I3, cardiac type",MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1550,Open Targets Platform GraphQL,direct (enableIndirect=false)
THBS1,ENSG00000137801,thrombospondin 1,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1551,Open Targets Platform GraphQL,direct (enableIndirect=false)
KL,ENSG00000133116,klotho,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1552,Open Targets Platform GraphQL,direct (enableIndirect=false)
FLNB,ENSG00000136068,filamin B,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1553,Open Targets Platform GraphQL,direct (enableIndirect=false)
CHL1,ENSG00000134121,cell adhesion molecule L1 like,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1554,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDGFRB,ENSG00000113721,platelet derived growth factor receptor beta,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1555,Open Targets Platform GraphQL,direct (enableIndirect=false)
H19,ENSG00000130600,H19 imprinted maternally expressed transcript,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1556,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDH3,ENSG00000062038,cadherin 3,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1557,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC12A3,ENSG00000070915,solute carrier family 12 member 3,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1558,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOXA1,ENSG00000129514,forkhead box A1,MONDO_0003240,thyroid gland disorder,0.0029361066233284643,1559,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDCD1LG2,ENSG00000197646,programmed cell death 1 ligand 2,MONDO_0003240,thyroid gland disorder,0.002902844436406841,1560,Open Targets Platform GraphQL,direct (enableIndirect=false)
HDAC9,ENSG00000048052,histone deacetylase 9,MONDO_0003240,thyroid gland disorder,0.002843711659657289,1561,Open Targets Platform GraphQL,direct (enableIndirect=false)
TMSB4X,ENSG00000205542,thymosin beta 4 X-linked,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1562,Open Targets Platform GraphQL,direct (enableIndirect=false)
FNDC4,ENSG00000115226,fibronectin type III domain containing 4,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1563,Open Targets Platform GraphQL,direct (enableIndirect=false)
SMAD7,ENSG00000101665,SMAD family member 7,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1564,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERPINA12,ENSG00000165953,serpin family A member 12,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1565,Open Targets Platform GraphQL,direct (enableIndirect=false)
HNRNPD,ENSG00000138668,heterogeneous nuclear ribonucleoprotein D,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1566,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP2D6,ENSG00000100197,cytochrome P450 family 2 subfamily D member 6 (gene/pseudogene),MONDO_0003240,thyroid gland disorder,0.002771848910135263,1567,Open Targets Platform GraphQL,direct (enableIndirect=false)
SGIP1,ENSG00000118473,SH3GL interacting endocytic adaptor 1,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1568,Open Targets Platform GraphQL,direct (enableIndirect=false)
CTSD,ENSG00000117984,cathepsin D,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1569,Open Targets Platform GraphQL,direct (enableIndirect=false)
MT3,ENSG00000087250,metallothionein 3,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1570,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRPAP1,ENSG00000163956,LDL receptor related protein associated protein 1,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1571,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYCS,ENSG00000172115,"cytochrome c, somatic",MONDO_0003240,thyroid gland disorder,0.002771848910135263,1572,Open Targets Platform GraphQL,direct (enableIndirect=false)
ENO2,ENSG00000111674,enolase 2,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1573,Open Targets Platform GraphQL,direct (enableIndirect=false)
PIK3R1,ENSG00000145675,phosphoinositide-3-kinase regulatory subunit 1,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1574,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC20A2,ENSG00000168575,solute carrier family 20 member 2,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1575,Open Targets Platform GraphQL,direct (enableIndirect=false)
MEG3,ENSG00000214548,maternally expressed 3,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1576,Open Targets Platform GraphQL,direct (enableIndirect=false)
IMP3,ENSG00000177971,IMP U3 small nucleolar ribonucleoprotein 3,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1577,Open Targets Platform GraphQL,direct (enableIndirect=false)
ALLC,ENSG00000151360,allantoicase,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1578,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLAG1,ENSG00000181690,PLAG1 zinc finger,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1579,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD55,ENSG00000196352,CD55 molecule (Cromer blood group),MONDO_0003240,thyroid gland disorder,0.002771848910135263,1580,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACTA1,ENSG00000143632,"actin alpha 1, skeletal muscle",MONDO_0003240,thyroid gland disorder,0.002771848910135263,1581,Open Targets Platform GraphQL,direct (enableIndirect=false)
IPO7,ENSG00000205339,importin 7,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1582,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD52,ENSG00000169442,CD52 molecule,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1583,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF10A,ENSG00000104689,TNF receptor superfamily member 10a,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1584,Open Targets Platform GraphQL,direct (enableIndirect=false)
MUC1,ENSG00000185499,"mucin 1, cell surface associated",MONDO_0003240,thyroid gland disorder,0.002771848910135263,1585,Open Targets Platform GraphQL,direct (enableIndirect=false)
TGFA,ENSG00000163235,transforming growth factor alpha,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1586,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNC,ENSG00000041982,tenascin C,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1587,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRP6,ENSG00000070018,LDL receptor related protein 6,MONDO_0003240,thyroid gland disorder,0.002771848910135263,1588,Open Targets Platform GraphQL,direct (enableIndirect=false)
HES1,ENSG00000114315,hes family bHLH transcription factor 1,MONDO_0003240,thyroid gland disorder,0.002751316695986113,1589,Open Targets Platform GraphQL,direct (enableIndirect=false)
PROM1,ENSG00000007062,prominin 1,MONDO_0003240,thyroid gland disorder,0.002751316695986113,1590,Open Targets Platform GraphQL,direct (enableIndirect=false)
IRAK1,ENSG00000184216,interleukin 1 receptor associated kinase 1,MONDO_0003240,thyroid gland disorder,0.002751316695986113,1591,Open Targets Platform GraphQL,direct (enableIndirect=false)
RAP1GAP,ENSG00000076864,RAP1 GTPase activating protein,MONDO_0003240,thyroid gland disorder,0.002751316695986113,1592,Open Targets Platform GraphQL,direct (enableIndirect=false)
RO60,ENSG00000116747,"Ro60, Y RNA binding protein",MONDO_0003240,thyroid gland disorder,0.002751316695986113,1593,Open Targets Platform GraphQL,direct (enableIndirect=false)
GC,ENSG00000145321,GC vitamin D binding protein,MONDO_0003240,thyroid gland disorder,0.002751316695986113,1594,Open Targets Platform GraphQL,direct (enableIndirect=false)
SYT12,ENSG00000173227,synaptotagmin 12,MONDO_0003240,thyroid gland disorder,0.002751316695986113,1595,Open Targets Platform GraphQL,direct (enableIndirect=false)
RHO,ENSG00000163914,rhodopsin,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1596,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPX3,ENSG00000211445,glutathione peroxidase 3,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1597,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRDX5,ENSG00000126432,peroxiredoxin 5,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1598,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMP11,ENSG00000099953,matrix metallopeptidase 11,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1599,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOSL1,ENSG00000175592,"FOS like 1, AP-1 transcription factor subunit",MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1600,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOA1,ENSG00000118137,apolipoprotein A1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1601,Open Targets Platform GraphQL,direct (enableIndirect=false)
VIP,ENSG00000146469,vasoactive intestinal peptide,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1602,Open Targets Platform GraphQL,direct (enableIndirect=false)
BAZ1B,ENSG00000009954,bromodomain adjacent to zinc finger domain 1B,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1603,Open Targets Platform GraphQL,direct (enableIndirect=false)
EDNRA,ENSG00000151617,endothelin receptor type A,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1604,Open Targets Platform GraphQL,direct (enableIndirect=false)
HMGCR,ENSG00000113161,3-hydroxy-3-methylglutaryl-CoA reductase,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1605,Open Targets Platform GraphQL,direct (enableIndirect=false)
PI3,ENSG00000124102,peptidase inhibitor 3,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1606,Open Targets Platform GraphQL,direct (enableIndirect=false)
RASD2,ENSG00000100302,RASD family member 2,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1607,Open Targets Platform GraphQL,direct (enableIndirect=false)
KCNE1,ENSG00000180509,potassium voltage-gated channel subfamily E regulatory subunit 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1608,Open Targets Platform GraphQL,direct (enableIndirect=false)
MGP,ENSG00000111341,matrix Gla protein,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1609,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNMT1,ENSG00000130816,DNA methyltransferase 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1610,Open Targets Platform GraphQL,direct (enableIndirect=false)
BBC3,ENSG00000105327,BCL2 binding component 3,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1611,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP4K4,ENSG00000071054,mitogen-activated protein kinase kinase kinase kinase 4,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1612,Open Targets Platform GraphQL,direct (enableIndirect=false)
WSB1,ENSG00000109046,WD repeat and SOCS box containing 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1613,Open Targets Platform GraphQL,direct (enableIndirect=false)
GSTO1,ENSG00000148834,glutathione S-transferase omega 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1614,Open Targets Platform GraphQL,direct (enableIndirect=false)
NOTCH4,ENSG00000204301,notch receptor 4,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1615,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD58,ENSG00000116815,CD58 molecule,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1616,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-DQA1,ENSG00000196735,"major histocompatibility complex, class II, DQ alpha 1",MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1617,Open Targets Platform GraphQL,direct (enableIndirect=false)
AIRE,ENSG00000160224,autoimmune regulator,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1618,Open Targets Platform GraphQL,direct (enableIndirect=false)
ABI3BP,ENSG00000154175,ABI family member 3 binding protein,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1619,Open Targets Platform GraphQL,direct (enableIndirect=false)
CASP9,ENSG00000132906,caspase 9,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1620,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRKCA,ENSG00000154229,protein kinase C alpha,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1621,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLAT,ENSG00000104368,"plasminogen activator, tissue type",MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1622,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD1D,ENSG00000158473,CD1d molecule,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1623,Open Targets Platform GraphQL,direct (enableIndirect=false)
GSTP1,ENSG00000084207,glutathione S-transferase pi 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1624,Open Targets Platform GraphQL,direct (enableIndirect=false)
S100A8,ENSG00000143546,S100 calcium binding protein A8,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1625,Open Targets Platform GraphQL,direct (enableIndirect=false)
CASR,ENSG00000036828,calcium sensing receptor,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1626,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDPN,ENSG00000162493,podoplanin,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1627,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRRK2,ENSG00000188906,leucine rich repeat kinase 2,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1628,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL15,ENSG00000275718,C-C motif chemokine ligand 15,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1629,Open Targets Platform GraphQL,direct (enableIndirect=false)
ECM1,ENSG00000143369,extracellular matrix protein 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1630,Open Targets Platform GraphQL,direct (enableIndirect=false)
MCL1,ENSG00000143384,"MCL1 apoptosis regulator, BCL2 family member",MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1631,Open Targets Platform GraphQL,direct (enableIndirect=false)
MCAT,ENSG00000100294,malonyl-CoA-acyl carrier protein transacylase,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1632,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAS6,ENSG00000183087,growth arrest specific 6,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1633,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP19A1,ENSG00000137869,cytochrome P450 family 19 subfamily A member 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1634,Open Targets Platform GraphQL,direct (enableIndirect=false)
NR4A1,ENSG00000123358,nuclear receptor subfamily 4 group A member 1,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1635,Open Targets Platform GraphQL,direct (enableIndirect=false)
ADAM17,ENSG00000151694,ADAM metallopeptidase domain 17,MONDO_0003240,thyroid gland disorder,0.0025870589827929123,1636,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCNB1,ENSG00000134057,cyclin B1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1637,Open Targets Platform GraphQL,direct (enableIndirect=false)
MSH5,ENSG00000204410,mutS homolog 5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1638,Open Targets Platform GraphQL,direct (enableIndirect=false)
ID3,ENSG00000117318,inhibitor of DNA binding 3,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1639,Open Targets Platform GraphQL,direct (enableIndirect=false)
B3GAT2,ENSG00000112309,"beta-1,3-glucuronyltransferase 2",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1640,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARTN,ENSG00000117407,artemin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1641,Open Targets Platform GraphQL,direct (enableIndirect=false)
BCL10,ENSG00000142867,BCL10 immune signaling adaptor,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1642,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL24,ENSG00000162892,interleukin 24,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1643,Open Targets Platform GraphQL,direct (enableIndirect=false)
BAIAP2L1,ENSG00000006453,BAR/IMD domain containing adaptor protein 2 like 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1644,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD207,ENSG00000116031,CD207 molecule,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1645,Open Targets Platform GraphQL,direct (enableIndirect=false)
KRT10,ENSG00000186395,keratin 10,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1646,Open Targets Platform GraphQL,direct (enableIndirect=false)
CR2,ENSG00000117322,complement C3d receptor 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1647,Open Targets Platform GraphQL,direct (enableIndirect=false)
CTDSPL,ENSG00000144677,CTD small phosphatase like,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1648,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZEB1,ENSG00000148516,zinc finger E-box binding homeobox 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1649,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGLL5,ENSG00000254709,immunoglobulin lambda like polypeptide 5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1650,Open Targets Platform GraphQL,direct (enableIndirect=false)
RARRES2,ENSG00000106538,retinoic acid receptor responder 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1651,Open Targets Platform GraphQL,direct (enableIndirect=false)
AKTIP,ENSG00000166971,AKT interacting protein,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1652,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSMD1,ENSG00000173692,"proteasome 26S subunit, non-ATPase 1",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1653,Open Targets Platform GraphQL,direct (enableIndirect=false)
SPARC,ENSG00000113140,secreted protein acidic and cysteine rich,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1654,Open Targets Platform GraphQL,direct (enableIndirect=false)
HAGH,ENSG00000063854,hydroxyacylglutathione hydrolase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1655,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTS,ENSG00000150787,6-pyruvoyltetrahydropterin synthase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1656,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRRT2,ENSG00000167371,proline rich transmembrane protein 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1657,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRAFP1,ENSG00000224775,BRAF pseudogene 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1658,Open Targets Platform GraphQL,direct (enableIndirect=false)
FRS3,ENSG00000137218,fibroblast growth factor receptor substrate 3,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1659,Open Targets Platform GraphQL,direct (enableIndirect=false)
SEC23A,ENSG00000100934,"SEC23 homolog A, COPII component",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1660,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL33,ENSG00000137033,interleukin 33,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1661,Open Targets Platform GraphQL,direct (enableIndirect=false)
TEK,ENSG00000120156,TEK receptor tyrosine kinase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1662,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDKN2B-AS1,ENSG00000240498,CDKN2B and CDKN2A antisense cis and trans regulatory RNA 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1663,Open Targets Platform GraphQL,direct (enableIndirect=false)
USH2A,ENSG00000042781,usherin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1664,Open Targets Platform GraphQL,direct (enableIndirect=false)
GOT1,ENSG00000120053,glutamic-oxaloacetic transaminase 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1665,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC45A3,ENSG00000158715,solute carrier family 45 member 3,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1666,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPB41,ENSG00000159023,erythrocyte membrane protein band 4.1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1667,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERINC5,ENSG00000164300,serine incorporator 5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1668,Open Targets Platform GraphQL,direct (enableIndirect=false)
AFF2,ENSG00000155966,ALF transcription elongation factor 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1669,Open Targets Platform GraphQL,direct (enableIndirect=false)
WRN,ENSG00000165392,WRN RecQ like helicase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1670,Open Targets Platform GraphQL,direct (enableIndirect=false)
ALDH1A1,ENSG00000165092,aldehyde dehydrogenase 1 family member A1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1671,Open Targets Platform GraphQL,direct (enableIndirect=false)
FCGBP,ENSG00000275395,Fc gamma binding protein,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1672,Open Targets Platform GraphQL,direct (enableIndirect=false)
HBA2,ENSG00000188536,hemoglobin subunit alpha 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1673,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC30A10,ENSG00000196660,solute carrier family 30 member 10,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1674,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAPK4,ENSG00000141639,mitogen-activated protein kinase 4,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1675,Open Targets Platform GraphQL,direct (enableIndirect=false)
GOLGA5,ENSG00000066455,golgin A5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1676,Open Targets Platform GraphQL,direct (enableIndirect=false)
HP,ENSG00000257017,haptoglobin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1677,Open Targets Platform GraphQL,direct (enableIndirect=false)
HOXB13,ENSG00000159184,homeobox B13,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1678,Open Targets Platform GraphQL,direct (enableIndirect=false)
GYPC,ENSG00000136732,glycophorin C (Gerbich blood group),MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1679,Open Targets Platform GraphQL,direct (enableIndirect=false)
ITGB2,ENSG00000160255,integrin subunit beta 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1680,Open Targets Platform GraphQL,direct (enableIndirect=false)
HPGDS,ENSG00000163106,hematopoietic prostaglandin D synthase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1681,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZNF569,ENSG00000196437,zinc finger protein 569,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1682,Open Targets Platform GraphQL,direct (enableIndirect=false)
ABCB6,ENSG00000115657,ATP binding cassette subfamily B member 6 (LAN blood group),MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1683,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP3K4,ENSG00000085511,mitogen-activated protein kinase kinase kinase 4,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1684,Open Targets Platform GraphQL,direct (enableIndirect=false)
MT1F,ENSG00000198417,metallothionein 1F,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1685,Open Targets Platform GraphQL,direct (enableIndirect=false)
ESRRA,ENSG00000173153,estrogen related receptor alpha,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1686,Open Targets Platform GraphQL,direct (enableIndirect=false)
SETBP1,ENSG00000152217,SET binding protein 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1687,Open Targets Platform GraphQL,direct (enableIndirect=false)
RELN,ENSG00000189056,reelin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1688,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTCSC1,ENSG00000287736,papillary thyroid carcinoma susceptibility candidate 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1689,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSPN,ENSG00000125650,persephin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1690,Open Targets Platform GraphQL,direct (enableIndirect=false)
IBSP,ENSG00000029559,integrin binding sialoprotein,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1691,Open Targets Platform GraphQL,direct (enableIndirect=false)
KISS1,ENSG00000170498,KiSS-1 metastasis suppressor,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1692,Open Targets Platform GraphQL,direct (enableIndirect=false)
PHGDH,ENSG00000092621,phosphoglycerate dehydrogenase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1693,Open Targets Platform GraphQL,direct (enableIndirect=false)
