gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
TLCD4,ENSG00000152078,TLC domain containing 4,HP_0000822,Hypertension,0.0018478992734235094,4580,Open Targets Platform GraphQL,direct (enableIndirect=false)
VWDE,ENSG00000146530,von Willebrand factor D and EGF domains,HP_0000822,Hypertension,0.0018478992734235094,4581,Open Targets Platform GraphQL,direct (enableIndirect=false)
CLCNKA,ENSG00000186510,chloride voltage-gated channel Ka,HP_0000822,Hypertension,0.0018478992734235094,4582,Open Targets Platform GraphQL,direct (enableIndirect=false)
CXCL17,ENSG00000189377,C-X-C motif chemokine ligand 17,HP_0000822,Hypertension,0.0018478992734235094,4583,Open Targets Platform GraphQL,direct (enableIndirect=false)
ATF1,ENSG00000123268,activating transcription factor 1,HP_0000822,Hypertension,0.0018478992734235094,4584,Open Targets Platform GraphQL,direct (enableIndirect=false)
SMURF1,ENSG00000198742,SMAD specific E3 ubiquitin protein ligase 1,HP_0000822,Hypertension,0.0018478992734235094,4585,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLF6,ENSG00000067082,KLF transcription factor 6,HP_0000822,Hypertension,0.0018478992734235094,4586,Open Targets Platform GraphQL,direct (enableIndirect=false)
ENTPD8,ENSG00000188833,ectonucleoside triphosphate diphosphohydrolase 8,HP_0000822,Hypertension,0.0018478992734235094,4587,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNMBP,ENSG00000107554,dynamin binding protein,HP_0000822,Hypertension,0.0018478992734235094,4588,Open Targets Platform GraphQL,direct (enableIndirect=false)
INPP5D,ENSG00000168918,inositol polyphosphate-5-phosphatase D,HP_0000822,Hypertension,0.0018478992734235094,4589,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARMC3,ENSG00000165309,armadillo repeat containing 3,HP_0000822,Hypertension,0.0018478992734235094,4590,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCN3,ENSG00000136999,cellular communication network factor 3,HP_0000822,Hypertension,0.0018478992734235094,4591,Open Targets Platform GraphQL,direct (enableIndirect=false)
USP33,ENSG00000077254,ubiquitin specific peptidase 33,HP_0000822,Hypertension,0.0018478992734235094,4592,Open Targets Platform GraphQL,direct (enableIndirect=false)
NLRC3,ENSG00000167984,NLR family CARD domain containing 3,HP_0000822,Hypertension,0.0018478992734235094,4593,Open Targets Platform GraphQL,direct (enableIndirect=false)
UTRN,ENSG00000152818,utrophin,HP_0000822,Hypertension,0.0018478992734235094,4594,Open Targets Platform GraphQL,direct (enableIndirect=false)
CALCR,ENSG00000004948,calcitonin receptor,HP_0000822,Hypertension,0.0018478992734235094,4595,Open Targets Platform GraphQL,direct (enableIndirect=false)
XPNPEP1,ENSG00000108039,X-prolyl aminopeptidase 1,HP_0000822,Hypertension,0.0018478992734235094,4596,Open Targets Platform GraphQL,direct (enableIndirect=false)
LCLAT1,ENSG00000172954,lysocardiolipin acyltransferase 1,HP_0000822,Hypertension,0.0014783194187388072,4597,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLCS,ENSG00000159267,holocarboxylase synthetase,HP_0000822,Hypertension,0.0014783194187388072,4598,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDE11A,ENSG00000128655,phosphodiesterase 11A,HP_0000822,Hypertension,0.0014783194187388072,4599,Open Targets Platform GraphQL,direct (enableIndirect=false)
TCF25,ENSG00000141002,TCF25 ribosome quality control complex subunit,HP_0000822,Hypertension,0.0014783194187388072,4600,Open Targets Platform GraphQL,direct (enableIndirect=false)
BMP15,ENSG00000130385,bone morphogenetic protein 15,HP_0000822,Hypertension,0.0014783194187388072,4601,Open Targets Platform GraphQL,direct (enableIndirect=false)
USP25,ENSG00000155313,ubiquitin specific peptidase 25,HP_0000822,Hypertension,0.0014783194187388072,4602,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCR10,ENSG00000184451,C-C motif chemokine receptor 10,HP_0000822,Hypertension,0.0014783194187388072,4603,Open Targets Platform GraphQL,direct (enableIndirect=false)
CILP2,ENSG00000160161,cartilage intermediate layer protein 2,HP_0000822,Hypertension,0.0014783194187388072,4604,Open Targets Platform GraphQL,direct (enableIndirect=false)
OGFOD2,ENSG00000111325,2-oxoglutarate and iron dependent oxygenase domain containing 2,HP_0000822,Hypertension,0.0014783194187388072,4605,Open Targets Platform GraphQL,direct (enableIndirect=false)
TICAM1,ENSG00000127666,TIR domain containing adaptor molecule 1,HP_0000822,Hypertension,0.0014783194187388072,4606,Open Targets Platform GraphQL,direct (enableIndirect=false)
DZIP1,ENSG00000134874,DAZ interacting zinc finger protein 1,HP_0000822,Hypertension,0.0014783194187388072,4607,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOCAD,ENSG00000188352,focadhesin,HP_0000822,Hypertension,0.0014783194187388072,4608,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLA2G10,ENSG00000069764,phospholipase A2 group X,HP_0000822,Hypertension,0.0014783194187388072,4609,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZNF580,ENSG00000213015,zinc finger protein 580,HP_0000822,Hypertension,0.0014783194187388072,4610,Open Targets Platform GraphQL,direct (enableIndirect=false)
CLCN7,ENSG00000103249,Cl-/H+ antiporter 7,HP_0000822,Hypertension,0.0014783194187388072,4611,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC8A3,ENSG00000100678,solute carrier family 8 member A3,HP_0000822,Hypertension,0.0014783194187388072,4612,Open Targets Platform GraphQL,direct (enableIndirect=false)
MYO6,ENSG00000196586,myosin VI,HP_0000822,Hypertension,0.0014783194187388072,4613,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL20,ENSG00000162891,interleukin 20,HP_0000822,Hypertension,0.0014783194187388072,4614,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLK11,ENSG00000167757,kallikrein related peptidase 11,HP_0000822,Hypertension,0.0014783194187388072,4615,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPRQ,ENSG00000139304,protein tyrosine phosphatase receptor type Q,HP_0000822,Hypertension,0.0014783194187388072,4616,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASPNAT,ENSG00000185818,aspartate N-acetyltransferase,HP_0000822,Hypertension,0.0014783194187388072,4617,Open Targets Platform GraphQL,direct (enableIndirect=false)
WNT7B,ENSG00000188064,Wnt family member 7B,HP_0000822,Hypertension,0.0014783194187388072,4618,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL19,ENSG00000172724,C-C motif chemokine ligand 19,HP_0000822,Hypertension,0.0014783194187388072,4619,Open Targets Platform GraphQL,direct (enableIndirect=false)
USF2,ENSG00000105698,"upstream transcription factor 2, c-fos interacting",HP_0000822,Hypertension,0.0014783194187388072,4620,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD8B2,ENSG00000254126,CD8B family member 2,HP_0000822,Hypertension,0.0014783194187388072,4621,Open Targets Platform GraphQL,direct (enableIndirect=false)
TCOF1,ENSG00000070814,treacle ribosome biogenesis factor 1,HP_0000822,Hypertension,0.0014783194187388072,4622,Open Targets Platform GraphQL,direct (enableIndirect=false)
SMTNL2,ENSG00000188176,smoothelin like 2,HP_0000822,Hypertension,0.0014783194187388072,4623,Open Targets Platform GraphQL,direct (enableIndirect=false)
CR2,ENSG00000117322,complement C3d receptor 2,HP_0000822,Hypertension,0.0014783194187388072,4624,Open Targets Platform GraphQL,direct (enableIndirect=false)
YTHDC2,ENSG00000047188,YTH N6-methyladenosine RNA binding protein C2,HP_0000822,Hypertension,0.0014783194187388072,4625,Open Targets Platform GraphQL,direct (enableIndirect=false)
FBXO33,ENSG00000165355,F-box protein 33,HP_0000822,Hypertension,0.0014783194187388072,4626,Open Targets Platform GraphQL,direct (enableIndirect=false)
CSAD,ENSG00000139631,cysteine sulfinic acid decarboxylase,HP_0000822,Hypertension,0.0014783194187388072,4627,Open Targets Platform GraphQL,direct (enableIndirect=false)
WAC,ENSG00000095787,WW domain containing adaptor with coiled-coil,HP_0000822,Hypertension,0.0014783194187388072,4628,Open Targets Platform GraphQL,direct (enableIndirect=false)
POU3F3,ENSG00000198914,POU class 3 homeobox 3,HP_0000822,Hypertension,0.0014783194187388072,4629,Open Targets Platform GraphQL,direct (enableIndirect=false)
MT-RNR2,ENSG00000210082,mitochondrially encoded 16S rRNA,HP_0000822,Hypertension,0.0014783194187388072,4630,Open Targets Platform GraphQL,direct (enableIndirect=false)
MYO19,ENSG00000278259,myosin XIX,HP_0000822,Hypertension,0.0014783194187388072,4631,Open Targets Platform GraphQL,direct (enableIndirect=false)
RALA,ENSG00000006451,RAS like proto-oncogene A,HP_0000822,Hypertension,0.0014783194187388072,4632,Open Targets Platform GraphQL,direct (enableIndirect=false)
HCCAT5,ENSG00000260880,hepatocellular carcinoma associated transcript 5,HP_0000822,Hypertension,0.0014783194187388072,4633,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPHB2,ENSG00000133216,EPH receptor B2,HP_0000822,Hypertension,0.0014783194187388072,4634,Open Targets Platform GraphQL,direct (enableIndirect=false)
FBXO45,ENSG00000174013,F-box protein 45,HP_0000822,Hypertension,0.0014783194187388072,4635,Open Targets Platform GraphQL,direct (enableIndirect=false)
YBX1,ENSG00000065978,Y-box binding protein 1,HP_0000822,Hypertension,0.0014783194187388072,4636,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDLIM1,ENSG00000107438,PDZ and LIM domain 1,HP_0000822,Hypertension,0.0014783194187388072,4637,Open Targets Platform GraphQL,direct (enableIndirect=false)
THUMPD3,ENSG00000134077,THUMP domain 3 tRNA guanosine methyltransferase,HP_0000822,Hypertension,0.0014783194187388072,4638,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL4I1,ENSG00000104951,interleukin 4 induced 1,HP_0000822,Hypertension,0.0014783194187388072,4639,Open Targets Platform GraphQL,direct (enableIndirect=false)
TPCN2,ENSG00000162341,two pore segment channel 2,HP_0000822,Hypertension,0.0014783194187388072,4640,Open Targets Platform GraphQL,direct (enableIndirect=false)
GLT8D1,ENSG00000016864,glycosyltransferase 8 domain containing 1,HP_0000822,Hypertension,0.0014783194187388072,4641,Open Targets Platform GraphQL,direct (enableIndirect=false)
SRFBP1,ENSG00000151304,serum response factor binding protein 1,HP_0000822,Hypertension,0.0014783194187388072,4642,Open Targets Platform GraphQL,direct (enableIndirect=false)
PID1,ENSG00000153823,phosphotyrosine interaction domain containing 1,HP_0000822,Hypertension,0.0014783194187388072,4643,Open Targets Platform GraphQL,direct (enableIndirect=false)
FBXO6,ENSG00000116663,F-box protein 6,HP_0000822,Hypertension,0.0014783194187388072,4644,Open Targets Platform GraphQL,direct (enableIndirect=false)
C7,ENSG00000112936,complement C7,HP_0000822,Hypertension,0.0014783194187388072,4645,Open Targets Platform GraphQL,direct (enableIndirect=false)
KCNT1,ENSG00000107147,potassium sodium-activated channel subfamily T member 1,HP_0000822,Hypertension,0.0014783194187388072,4646,Open Targets Platform GraphQL,direct (enableIndirect=false)
YEATS2,ENSG00000163872,YEATS domain containing 2,HP_0000822,Hypertension,0.0014783194187388072,4647,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACADL,ENSG00000115361,acyl-CoA dehydrogenase long chain,HP_0000822,Hypertension,0.0014783194187388072,4648,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLXDC2,ENSG00000120594,plexin domain containing 2,HP_0000822,Hypertension,0.0014783194187388072,4649,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMACHC,ENSG00000132763,metabolism of cobalamin associated C,HP_0000822,Hypertension,0.0014783194187388072,4650,Open Targets Platform GraphQL,direct (enableIndirect=false)
SEPTIN2,ENSG00000168385,septin 2,HP_0000822,Hypertension,0.0014783194187388072,4651,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC9A5,ENSG00000135740,solute carrier family 9 member A5,HP_0000822,Hypertension,0.0014783194187388072,4652,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARHGEF39,ENSG00000137135,Rho guanine nucleotide exchange factor 39,HP_0000822,Hypertension,0.0014783194187388072,4653,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPRN,ENSG00000054356,protein tyrosine phosphatase receptor type N,HP_0000822,Hypertension,0.0014783194187388072,4654,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCDH7,ENSG00000169851,protocadherin 7,HP_0000822,Hypertension,0.0014783194187388072,4655,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCDHA6,ENSG00000081842,protocadherin alpha 6,HP_0000822,Hypertension,0.0014783194187388072,4656,Open Targets Platform GraphQL,direct (enableIndirect=false)
GUCY2C,ENSG00000070019,guanylate cyclase 2C,HP_0000822,Hypertension,0.0014783194187388072,4657,Open Targets Platform GraphQL,direct (enableIndirect=false)
MRPS7,ENSG00000125445,mitochondrial ribosomal protein S7,HP_0000822,Hypertension,0.0014783194187388072,4658,Open Targets Platform GraphQL,direct (enableIndirect=false)
MT-CO1,ENSG00000198804,mitochondrially encoded cytochrome c oxidase I,HP_0000822,Hypertension,0.0014783194187388072,4659,Open Targets Platform GraphQL,direct (enableIndirect=false)
SAMHD1,ENSG00000101347,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,HP_0000822,Hypertension,0.0014783194187388072,4660,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCA3,ENSG00000225937,prostate cancer associated 3,HP_0000822,Hypertension,0.0014783194187388072,4661,Open Targets Platform GraphQL,direct (enableIndirect=false)
SCAMP5,ENSG00000198794,secretory carrier membrane protein 5,HP_0000822,Hypertension,0.0014783194187388072,4662,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANKRD11,ENSG00000167522,ankyrin repeat domain 11,HP_0000822,Hypertension,0.0014783194187388072,4663,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAPKAP1,ENSG00000119487,MAPK associated protein 1,HP_0000822,Hypertension,0.0014783194187388072,4664,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP4F22,ENSG00000171954,cytochrome P450 family 4 subfamily F member 22,HP_0000822,Hypertension,0.0014783194187388072,4665,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRM3,ENSG00000198822,glutamate metabotropic receptor 3,HP_0000822,Hypertension,0.0014783194187388072,4666,Open Targets Platform GraphQL,direct (enableIndirect=false)
MCHR1,ENSG00000128285,melanin concentrating hormone receptor 1,HP_0000822,Hypertension,0.0014783194187388072,4667,Open Targets Platform GraphQL,direct (enableIndirect=false)
MT-ATP8,ENSG00000228253,mitochondrially encoded ATP synthase membrane subunit 8,HP_0000822,Hypertension,0.0014783194187388072,4668,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRRC10B,ENSG00000204950,leucine rich repeat containing 10B,HP_0000822,Hypertension,0.0014783194187388072,4669,Open Targets Platform GraphQL,direct (enableIndirect=false)
RAB3IL1,ENSG00000167994,RAB3A interacting protein like 1,HP_0000822,Hypertension,0.0014783194187388072,4670,Open Targets Platform GraphQL,direct (enableIndirect=false)
TPTE,ENSG00000274391,transmembrane phosphatase with tensin homology,HP_0000822,Hypertension,0.0014783194187388072,4671,Open Targets Platform GraphQL,direct (enableIndirect=false)
BAZ2B,ENSG00000123636,bromodomain adjacent to zinc finger domain 2B,HP_0000822,Hypertension,0.0014783194187388072,4672,Open Targets Platform GraphQL,direct (enableIndirect=false)
HK3,ENSG00000160883,hexokinase 3,HP_0000822,Hypertension,0.0014783194187388072,4673,Open Targets Platform GraphQL,direct (enableIndirect=false)
CAPN13,ENSG00000162949,calpain 13,HP_0000822,Hypertension,0.0014783194187388072,4674,Open Targets Platform GraphQL,direct (enableIndirect=false)
LINC-ROR,ENSG00000258609,"long independently transcribed non-coding RNA, regulator of reprogramming",HP_0000822,Hypertension,0.0014783194187388072,4675,Open Targets Platform GraphQL,direct (enableIndirect=false)
TSG101,ENSG00000074319,tumor susceptibility 101,HP_0000822,Hypertension,0.0014783194187388072,4676,Open Targets Platform GraphQL,direct (enableIndirect=false)
IRAG1,ENSG00000072952,"inositol 1,4,5-triphosphate receptor associated 1",HP_0000822,Hypertension,0.0014783194187388072,4677,Open Targets Platform GraphQL,direct (enableIndirect=false)
BCL2L11,ENSG00000153094,BCL2 like 11,HP_0000822,Hypertension,0.0014783194187388072,4678,Open Targets Platform GraphQL,direct (enableIndirect=false)
WFDC12,ENSG00000168703,WAP four-disulfide core domain 12,HP_0000822,Hypertension,0.0014783194187388072,4679,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAIP1,ENSG00000162972,matrix AAA peptidase interacting protein 1,HP_0000822,Hypertension,0.0014783194187388072,4680,Open Targets Platform GraphQL,direct (enableIndirect=false)
CPE,ENSG00000109472,carboxypeptidase E,HP_0000822,Hypertension,0.0014783194187388072,4681,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPIHBP1,ENSG00000277494,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,HP_0000822,Hypertension,0.0014783194187388072,4682,Open Targets Platform GraphQL,direct (enableIndirect=false)
CHRDL2,ENSG00000054938,chordin like 2,HP_0000822,Hypertension,0.0014783194187388072,4683,Open Targets Platform GraphQL,direct (enableIndirect=false)
SEMA6B,ENSG00000167680,semaphorin 6B,HP_0000822,Hypertension,0.0014783194187388072,4684,Open Targets Platform GraphQL,direct (enableIndirect=false)
TAX1BP3,ENSG00000213977,Tax1 binding protein 3,HP_0000822,Hypertension,0.0014783194187388072,4685,Open Targets Platform GraphQL,direct (enableIndirect=false)
CPB2,ENSG00000080618,carboxypeptidase B2,HP_0000822,Hypertension,0.0014783194187388072,4686,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNAJB1,ENSG00000132002,DnaJ heat shock protein family (Hsp40) member B1,HP_0000822,Hypertension,0.0014783194187388072,4687,Open Targets Platform GraphQL,direct (enableIndirect=false)
MICU2,ENSG00000165487,mitochondrial calcium uptake 2,HP_0000822,Hypertension,0.0014783194187388072,4688,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLEKHF1,ENSG00000166289,pleckstrin homology and FYVE domain containing 1,HP_0000822,Hypertension,0.0014783194187388072,4689,Open Targets Platform GraphQL,direct (enableIndirect=false)
GFY,ENSG00000261949,golgi associated olfactory signaling regulator,HP_0000822,Hypertension,0.0014783194187388072,4690,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD248,ENSG00000174807,CD248 molecule,HP_0000822,Hypertension,0.0014783194187388072,4691,Open Targets Platform GraphQL,direct (enableIndirect=false)
MIR3147,ENSG00000266168,microRNA 3147,HP_0000822,Hypertension,0.0014783194187388072,4692,Open Targets Platform GraphQL,direct (enableIndirect=false)
TPM4,ENSG00000167460,tropomyosin 4,HP_0000822,Hypertension,0.0014783194187388072,4693,Open Targets Platform GraphQL,direct (enableIndirect=false)
TPI1,ENSG00000111669,triosephosphate isomerase 1,HP_0000822,Hypertension,0.0014783194187388072,4694,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLCH2,ENSG00000149527,phospholipase C eta 2,HP_0000822,Hypertension,0.0014783194187388072,4695,Open Targets Platform GraphQL,direct (enableIndirect=false)
IK,ENSG00000113141,IK cytokine,HP_0000822,Hypertension,0.0014783194187388072,4696,Open Targets Platform GraphQL,direct (enableIndirect=false)
AARS1,ENSG00000090861,alanyl-tRNA synthetase 1,HP_0000822,Hypertension,0.0014783194187388072,4697,Open Targets Platform GraphQL,direct (enableIndirect=false)
SPNS1,ENSG00000169682,"SPNS lysolipid transporter 1, lysophospholipid",HP_0000822,Hypertension,0.0014783194187388072,4698,Open Targets Platform GraphQL,direct (enableIndirect=false)
SIX2,ENSG00000170577,SIX homeobox 2,HP_0000822,Hypertension,0.0014783194187388072,4699,Open Targets Platform GraphQL,direct (enableIndirect=false)
MTHFD1L,ENSG00000120254,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like,HP_0000822,Hypertension,0.0014783194187388072,4700,Open Targets Platform GraphQL,direct (enableIndirect=false)
RABEP2,ENSG00000177548,"rabaptin, RAB GTPase binding effector protein 2",HP_0000822,Hypertension,0.0014783194187388072,4701,Open Targets Platform GraphQL,direct (enableIndirect=false)
GDF5,ENSG00000125965,growth differentiation factor 5,HP_0000822,Hypertension,0.0014783194187388072,4702,Open Targets Platform GraphQL,direct (enableIndirect=false)
STAB2,ENSG00000136011,stabilin 2,HP_0000822,Hypertension,0.0014783194187388072,4703,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDIA4,ENSG00000155660,protein disulfide isomerase family A member 4,HP_0000822,Hypertension,0.0014783194187388072,4704,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARL5A,ENSG00000162980,ARF like GTPase 5A,HP_0000822,Hypertension,0.0014783194187388072,4705,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCDHA10,ENSG00000250120,protocadherin alpha 10,HP_0000822,Hypertension,0.0014783194187388072,4706,Open Targets Platform GraphQL,direct (enableIndirect=false)
LNCARSR,ENSG00000233086,lncRNA regulator of Akt signaling associated with HCC and RCC,HP_0000822,Hypertension,0.0014783194187388072,4707,Open Targets Platform GraphQL,direct (enableIndirect=false)
PPP2R2D,ENSG00000175470,protein phosphatase 2 regulatory subunit Bdelta,HP_0000822,Hypertension,0.0014783194187388072,4708,Open Targets Platform GraphQL,direct (enableIndirect=false)
KRT73,ENSG00000186049,keratin 73,HP_0000822,Hypertension,0.0014783194187388072,4709,Open Targets Platform GraphQL,direct (enableIndirect=false)
DHX8,ENSG00000067596,DEAH-box helicase 8,HP_0000822,Hypertension,0.0014783194187388072,4710,Open Targets Platform GraphQL,direct (enableIndirect=false)
PBX2,ENSG00000204304,PBX homeobox 2,HP_0000822,Hypertension,0.0014783194187388072,4711,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPDR1,ENSG00000086289,ependymin related 1,HP_0000822,Hypertension,0.0014783194187388072,4712,Open Targets Platform GraphQL,direct (enableIndirect=false)
MICAL2,ENSG00000133816,"microtubule associated monooxygenase, calponin and LIM domain containing 2",HP_0000822,Hypertension,0.0014783194187388072,4713,Open Targets Platform GraphQL,direct (enableIndirect=false)
LEF1,ENSG00000138795,lymphoid enhancer binding factor 1,HP_0000822,Hypertension,0.0014783194187388072,4714,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSCA,ENSG00000167653,prostate stem cell antigen,HP_0000822,Hypertension,0.0014783194187388072,4715,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRIP1,ENSG00000155974,glutamate receptor interacting protein 1,HP_0000822,Hypertension,0.0014783194187388072,4716,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRRC2C,ENSG00000117523,proline rich coiled-coil 2C,HP_0000822,Hypertension,0.0014783194187388072,4717,Open Targets Platform GraphQL,direct (enableIndirect=false)
SNX16,ENSG00000104497,sorting nexin 16,HP_0000822,Hypertension,0.0014783194187388072,4718,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARHGAP22,ENSG00000128805,Rho GTPase activating protein 22,HP_0000822,Hypertension,0.0014783194187388072,4719,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAS1,ENSG00000180447,growth arrest specific 1,HP_0000822,Hypertension,0.0014783194187388072,4720,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERF2,ENSG00000140264,small EDRK-rich factor 2,HP_0000822,Hypertension,0.0014783194187388072,4721,Open Targets Platform GraphQL,direct (enableIndirect=false)
HTT,ENSG00000197386,huntingtin,HP_0000822,Hypertension,0.0014783194187388072,4722,Open Targets Platform GraphQL,direct (enableIndirect=false)
CADM2,ENSG00000175161,cell adhesion molecule 2,HP_0000822,Hypertension,0.0014783194187388072,4723,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLCG2,ENSG00000197943,phospholipase C gamma 2,HP_0000822,Hypertension,0.0014783194187388072,4724,Open Targets Platform GraphQL,direct (enableIndirect=false)
ABCA7,ENSG00000064687,ATP binding cassette subfamily A member 7,HP_0000822,Hypertension,0.0014783194187388072,4725,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERPINA10,ENSG00000140093,serpin family A member 10,HP_0000822,Hypertension,0.0014783194187388072,4726,Open Targets Platform GraphQL,direct (enableIndirect=false)
PGM1,ENSG00000079739,phosphoglucomutase 1,HP_0000822,Hypertension,0.0014783194187388072,4727,Open Targets Platform GraphQL,direct (enableIndirect=false)
NFATC4,ENSG00000100968,nuclear factor of activated T cells 4,HP_0000822,Hypertension,0.0014783194187388072,4728,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACP2,ENSG00000134575,"acid phosphatase 2, lysosomal",HP_0000822,Hypertension,0.0014783194187388072,4729,Open Targets Platform GraphQL,direct (enableIndirect=false)
S100A11,ENSG00000163191,S100 calcium binding protein A11,HP_0000822,Hypertension,0.0014783194187388072,4730,Open Targets Platform GraphQL,direct (enableIndirect=false)
TUSC3,ENSG00000104723,tumor suppressor candidate 3,HP_0000822,Hypertension,0.0014783194187388072,4731,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGKV4-1,ENSG00000211598,immunoglobulin kappa variable 4-1,HP_0000822,Hypertension,0.0014783194187388072,4732,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGHA2,ENSG00000211890,immunoglobulin heavy constant alpha 2 (A2m marker),HP_0000822,Hypertension,0.0014783194187388072,4733,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZMPSTE24,ENSG00000084073,zinc metallopeptidase STE24,HP_0000822,Hypertension,0.0014783194187388072,4734,Open Targets Platform GraphQL,direct (enableIndirect=false)
SZT2,ENSG00000198198,SZT2 subunit of KICSTOR complex,HP_0000822,Hypertension,0.0014783194187388072,4735,Open Targets Platform GraphQL,direct (enableIndirect=false)
SRPX,ENSG00000101955,sushi repeat containing protein X-linked,HP_0000822,Hypertension,0.0014783194187388072,4736,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZNF609,ENSG00000180357,zinc finger protein 609,HP_0000822,Hypertension,0.0014783194187388072,4737,Open Targets Platform GraphQL,direct (enableIndirect=false)
HDHD2,ENSG00000167220,haloacid dehalogenase like hydrolase domain containing 2,HP_0000822,Hypertension,0.0014783194187388072,4738,Open Targets Platform GraphQL,direct (enableIndirect=false)
ADARB2,ENSG00000185736,adenosine deaminase RNA specific B2 (inactive),HP_0000822,Hypertension,0.0014783194187388072,4739,Open Targets Platform GraphQL,direct (enableIndirect=false)
DUSP10,ENSG00000143507,dual specificity phosphatase 10,HP_0000822,Hypertension,0.0014783194187388072,4740,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZBTB21,ENSG00000173276,zinc finger and BTB domain containing 21,HP_0000822,Hypertension,0.0014783194187388072,4741,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC7A7,ENSG00000155465,solute carrier family 7 member 7,HP_0000822,Hypertension,0.0014783194187388072,4742,Open Targets Platform GraphQL,direct (enableIndirect=false)
PES1,ENSG00000100029,pescadillo ribosomal biogenesis factor 1,HP_0000822,Hypertension,0.0014783194187388072,4743,Open Targets Platform GraphQL,direct (enableIndirect=false)
AMT,ENSG00000145020,aminomethyltransferase,HP_0000822,Hypertension,0.0014783194187388072,4744,Open Targets Platform GraphQL,direct (enableIndirect=false)
LIPH,ENSG00000163898,lipase H,HP_0000822,Hypertension,0.0014783194187388072,4745,Open Targets Platform GraphQL,direct (enableIndirect=false)
RRP1B,ENSG00000160208,ribosomal RNA processing 1B,HP_0000822,Hypertension,0.0014783194187388072,4746,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASPSCR1,ENSG00000169696,"ASPSCR1 tether for SLC2A4, UBX domain containing",HP_0000822,Hypertension,0.0014783194187388072,4747,Open Targets Platform GraphQL,direct (enableIndirect=false)
PAOX,ENSG00000148832,polyamine oxidase,HP_0000822,Hypertension,0.0014783194187388072,4748,Open Targets Platform GraphQL,direct (enableIndirect=false)
