gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
AKT1,ENSG00000142208.19,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,4.929634923562278,4.927710670287852,5.180245997198501,5.164485510826642,29.4361,34.86505,0.13430690381644161,0.06660124209235889,2.0165825680877285,254,female-biased,0.0447915288897459,0.3007246027287107,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,True,False
ALB,ENSG00000163631.19,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,14.57928896788226,14.678784265294016,14.5961804903218,14.661182068393725,26226.35,25910.15,-0.07649471052717804,0.1227653951722375,-0.6230966830665713,254,male-biased,0.5337800544813573,0.7985527071198244,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,3,True,True,False
ALDH1A1,ENSG00000165092.13,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,7.646301999729156,7.788757221173531,7.827783718063513,7.95595174127581,220.131,247.30849999999998,0.11520146817817543,0.14268403870127797,0.8073886135180137,254,female-biased,0.4201980481190532,0.73823614487642,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ALDH2,ENSG00000111275.13,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,7.514024542709103,7.611430472096469,7.492338534253393,7.490913712427256,194.563,178.883,-0.07206588173667805,0.09376988996652943,-0.7685396854192909,254,male-biased,0.4428805935944539,0.7485305807230207,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ALOX12,ENSG00000108839.12,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,0.6441630267388324,0.6303862100593685,0.7085330369210014,0.6472364245964725,0.5479795000000001,0.5661665,0.05604614317227224,0.033552140637787845,1.6704192968585347,254,female-biased,0.09606817220438701,0.4042934400441653,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ALOX15,ENSG00000161905.13,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,0.0780026195111955,0.05025649678959046,0.08275232421271587,0.06447079904542535,0.035449,0.0457015,-0.002121682346028618,0.010509626609551265,-0.20187989781677015,254,male-biased,0.8401722086804745,0.9454623320189482,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,False,OK,False,False,True,1,False,False,False
ALPL,ENSG00000162551.14,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,5.522454895015097,5.59696589298819,5.76130440045974,5.911800701987147,47.40135,59.206149999999994,0.06203130765944097,0.11599384858376158,0.5347810113796411,254,female-biased,0.5932691205389907,0.8304509428541546,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ANGPTL4,ENSG00000167772.12,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,6.151607568660511,6.379643405178056,6.313658715248958,6.253759250207181,82.271,75.30789999999999,0.07469982880318876,0.19006317637228173,0.3930263096144002,254,female-biased,0.6946297081537669,0.8847647617526269,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ANXA5,ENSG00000164111.15,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,6.233455528907494,6.236595515174619,6.638648103446667,6.515982222353948,74.4088,90.52105,0.17221266288302264,0.1336810915917838,1.288235013885891,254,female-biased,0.19883644519806956,0.5510093232920612,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ANXA6,ENSG00000197043.15,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,5.9878536605622035,6.012846290577577,6.123746318845255,6.037113098209344,63.57245,64.677,-0.029836351611931378,0.08172389690319802,-0.36508723571114754,254,male-biased,0.7153500982513944,0.8956011347061402,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APAF1,ENSG00000120868.15,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.3099709948127614,1.274166218571629,1.5624264799384504,1.4917045131392102,1.41859,1.81226,0.1739006382582194,0.047809867419693355,3.6373378058477526,254,female-biased,0.00033354884363306084,0.015724445485558583,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APLNR,ENSG00000134817.12,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,2.7211641668431175,2.866564180565507,2.550662122067765,2.5836590452814647,6.293305,5.0155899999999995,-0.1269071344162276,0.1524462162937889,-0.8324715266901522,254,male-biased,0.4059248634360955,0.7283472855491339,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APOBEC3A,ENSG00000128383.14,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,0.7751572431704463,0.6536941187267422,0.8122455356185542,0.770820881359678,0.573196,0.7062575,-0.001810696593570263,0.06823640174396522,-0.02653564002926634,254,male-biased,0.9788509429404257,0.9919656584411258,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APOBEC3F,ENSG00000128394.17,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.2240759903133578,1.2379231714357761,1.3573816988765801,1.251880157223129,1.35859,1.38152,0.10660641545209576,0.05092729769843144,2.093305953191764,254,female-biased,0.03731384453110589,0.2806055076604521,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APOC2,ENSG00000234906.11,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,10.87986049087016,10.885646808193727,11.008631640518963,11.019220606626744,1890.935,2074.49,0.09065545632690354,0.0817651659937381,1.1087295576926521,254,female-biased,0.2685955617172551,0.6162447418310141,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APOD,ENSG00000189058.9,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.8755185404025578,1.7019533673963703,1.9396366225699426,1.923379344436802,2.25402,2.7932699999999997,0.018429681143903517,0.13863800444308413,0.13293383165702996,254,female-biased,0.8943509635997126,0.9590913946986492,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APP,ENSG00000142192.22,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,5.916659832091724,5.869787933360256,6.243092111293512,6.188011356559931,57.476749999999996,71.90855,0.1510005863487936,0.07329037329597937,2.0603058704447523,254,female-biased,0.040387927862028,0.28836925582435186,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,True,False
AR,ENSG00000169083.18,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,3.799515559687247,3.9917340821106277,3.985267271345954,4.25453772238397,14.9086,18.09515,0.1155935639494376,0.10953237195943408,1.0553369919921785,254,female-biased,0.2922739984922766,0.6360986006989168,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,True,True,3,True,False,False
AREG,ENSG00000109321.11,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.099292231807687,0.7994972411184325,1.068310983920034,0.9525610676422227,0.7404945,0.93544,-0.05747086436137658,0.12943574478321176,-0.44401076733195216,254,male-biased,0.6574128274707658,0.8669180142471636,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARG1,ENSG00000118520.16,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,8.708762690600503,8.711290328420638,8.977519267461904,8.990888847816656,418.14099999999996,507.786,0.11857515444669439,0.11095129138426978,1.0687136036661353,254,female-biased,0.28621334640519697,0.6339474986199024,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARG2,ENSG00000081181.8,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.192152724190372,0.8960872584663715,1.3713876314389277,1.1250843674861262,0.861211,1.18123,0.11636961544660335,0.13781249264557927,0.844405417917214,254,female-biased,0.39923750405036873,0.7222387007946368,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARNT,ENSG00000143437.21,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,4.091605605075075,4.138330540001869,4.308650703244009,4.3241362927570535,16.6101,19.03065,0.15696522327299575,0.0527571317009986,2.975241795983095,254,female-biased,0.0032097276271253372,0.07656940604467671,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARRB1,ENSG00000137486.17,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.844555022452644,1.688267033326691,2.038050325634917,2.027820051132176,2.222695,3.077985,0.10144957972460181,0.07761804360379476,1.3070360320141066,254,female-biased,0.19238250175907418,0.5441676478328098,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ASCL1,ENSG00000139352.4,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,0.4018572854949401,0.1793397484439666,1.6040908718277538,1.0627584530979468,0.13236599999999998,1.0930865,1.2019207884936838,0.1389022853872784,8.652995054347492,254,female-biased,5.833687358657165e-16,2.3101401940282376e-12,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
ATF3,ENSG00000162772.18,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,4.781614442624419,4.70430709558312,5.046600033846496,4.7392598629421565,25.07025,25.70915,0.3945765943897723,0.21376414593553844,1.8458502133877899,254,female-biased,0.06607760024008669,0.35223534618198954,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
ATF6,ENSG00000118217.7,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,2.5721937569817483,2.5679379952834736,2.8087464583400594,2.77749858784757,4.929615,5.85663,0.12249305294074353,0.0678738062038738,1.8047176045028164,254,female-biased,0.07230321569526231,0.3624313090547326,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,False,True,1,False,False,False
ATM,ENSG00000149311.22,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.8437167254343565,1.813598332973386,2.133935865381035,2.1026612084142,2.51519,3.29505,0.22073794477305914,0.056474956121909385,3.908598783088282,254,female-biased,0.00011913622293866386,0.00813370794395555,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATP5F1A,ENSG00000152234.16,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,6.0724119861699055,6.129405726856703,6.292320775123989,6.301217236640976,69.006,77.8731,0.021642070917537615,0.07711770476128585,0.2806368652247834,254,female-biased,0.7792173841738064,0.9233096473154618,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATRX,ENSG00000085224.23,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.8703074547934952,1.860501529275375,2.0400825401180676,1.9874627418520845,2.63134,2.96542,0.10527529792023176,0.04284141240317104,2.45732556456144,254,female-biased,0.014666646083148575,0.18149974527896362,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATXN2,ENSG00000204842.18,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,2.8492476802981592,2.8843263415721254,3.0635250524597426,3.0850090667240035,6.38361,7.48582,0.1594285294577315,0.05308396863805911,3.0033272482839113,254,female-biased,0.002937108801810313,0.07179599293314098,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
AURKA,ENSG00000087586.18,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.5103108272982537,1.2647199814914312,1.5218841144221829,1.4058972171293251,1.40283,1.6501000000000001,-0.11082889382236066,0.1157996848937155,-0.9570742262734377,254,male-biased,0.3394398420144372,0.6741253527252336,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
AURKB,ENSG00000178999.13,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,0.8926479710125313,0.6458685389647382,0.8877194402709293,0.6243307996890812,0.564683,0.541498,-0.10534031334592855,0.10029934833960719,-1.0502591999825661,254,male-biased,0.2945971802226801,0.6360986006989168,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
AVPR1A,ENSG00000166148.4,hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,3.1983820570257646,3.0676005740496626,3.8365456514742493,3.8138519840777008,7.38471,13.06615,0.38906821055861485,0.1859801301657114,2.091988053841819,254,female-biased,0.037432657106448254,0.2806055076604521,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
BAX,ENSG00000087088.21,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,4.197489165586039,4.126146898147859,4.402301659249188,4.285342563279479,16.462,18.5004,0.10153800026117535,0.08853488402470874,1.1468699753741998,254,female-biased,0.2525145487352627,0.6061743110301863,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
BAZ2B,ENSG00000123636.20,shared-core;thyroid-branch;hypertension-branch,Liver,optional toxicokinetic/metabolism reference only,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],184,78,1.7390547290196257,1.7632582933860466,1.9200060066955065,1.9443842476889681,2.39464,2.84876,0.14520848225243638,0.043492100480773024,3.3387323363843993,254,female-biased,0.0009678501172290532,0.03220744927921892,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
