gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
PDIA3,ENSG00000167004.14,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,6.089241185384104,6.122844547556108,6.082529112711071,6.063205226309219,68.6883,65.8662,-0.032179943129352934,0.0631061547448426,-0.5099335121822307,454,male-biased,0.6103458447057372,0.8507720367149985,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PF4,ENSG00000163737.5,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,0.39869600201647126,0.25142821784386876,0.4702404867892578,0.28233660339661826,0.1903875,0.216163,0.07403625796214644,0.05687501212000887,1.301736126331306,454,female-biased,0.19366671666393737,0.5294273211437178,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PGF,ENSG00000119630.14,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.2656284303417116,3.1458643399479373,3.0838127364464465,2.9753036813516185,7.85117,6.86422,-0.1247857133899469,0.07759031583634216,-1.6082640216744564,454,male-biased,0.10847251673887769,0.413930781070327,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PGR,ENSG00000082175.16,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,1.7920391965636173,1.8405206792206612,1.795970761679083,1.8120175892095538,2.5813949999999997,2.51133,-0.03491888989849613,0.04388288915862684,-0.7957290544902854,454,male-biased,0.42660537893270883,0.7389298534532867,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
PIN1,ENSG00000127445.14,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,4.880267395131278,4.902787420265842,4.9081650350715575,4.91344475668614,28.9148,29.1366,0.017727383712168365,0.04381165440055422,0.4046271238719557,454,female-biased,0.685942181292092,0.880776572851279,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PKM,ENSG00000067225.21,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,8.305582835338761,8.40896956526477,8.362557409843067,8.432554427353042,338.901,344.503,-0.0216621414529114,0.05657798854334149,-0.38287224432372924,454,male-biased,0.7019936844549763,0.8880805854048514,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PLA1A,ENSG00000144837.9,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,1.9159320074485622,1.866878820515645,2.0276727198748192,2.0268000593437154,2.6474450000000003,3.075,0.060302993597759647,0.06905662824104805,0.8732397618265825,454,female-biased,0.38299403978113045,0.7074800866060057,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PLAT,ENSG00000104368.19,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.8057874161830045,3.790709369557809,3.5480173039256306,3.521905041946918,12.839400000000001,10.4868,-0.2395243041799524,0.07794063810510284,-3.0731632432487177,454,male-biased,0.002245520658977048,0.05532401523554702,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PON1,ENSG00000005421.9,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,0.24755891673132402,0.204259736478687,0.21323425146938096,0.17989317053354809,0.1520955,0.1328,-0.019439381303534772,0.020171314172901335,-0.9637141703761741,454,male-biased,0.33570227423551824,0.6686870603932713,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
POR,ENSG00000127948.17,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,4.29544859453561,4.244970149899384,4.304754195826714,4.291979210953111,17.961100000000002,18.5891,-0.007370768398886257,0.05455505667609181,-0.13510696987537765,454,male-biased,0.8925871783102419,0.9556814627937122,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PPARA,ENSG00000186951.17,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.0767166465263247,3.1711355345318584,3.2889722193612343,3.378296590179869,8.007555,9.39845,0.07014450350639821,0.052321234036769595,1.3406507854364258,454,female-biased,0.18070428869850833,0.5052551160175216,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,2,True,False,False
PPARG,ENSG00000132170.24,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,1.977224847171619,1.9602030971281583,2.11850308275401,2.059642541933408,2.89117,3.16883,0.10119705045310742,0.043852460244392974,2.3076709924398506,454,female-biased,0.02146629691648835,0.2084239961694509,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
PRDX1,ENSG00000117450.15,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,7.812772029168238,7.906450188413121,7.778037296107448,7.814537606284752,238.9325,224.118,-0.15810800810998907,0.06834624629670423,-2.313338576395428,454,male-biased,0.021149996658760432,0.2063695218535486,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PRDX6,ENSG00000117592.9,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,7.828168084031301,7.942056328597047,7.948124662250102,8.059339052398014,244.922,265.749,-0.01285421902644561,0.06637427312892802,-0.19366267109964527,454,male-biased,0.8465266375639897,0.9467420207241906,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PRKAR1A,ENSG00000108946.17,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,6.164764388597156,6.278453499025733,6.25561275345126,6.339871375986171,76.62565000000001,80.0012,0.01118818721211845,0.0593919495985675,0.1883788507994744,454,female-biased,0.8506638503665019,0.9467420207241906,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PRTN3,ENSG00000196415.10,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,0.5074436774954068,0.3119945886904223,0.5480023624702808,0.3073655698532457,0.241428,0.237446,0.07740926351977045,0.060661623888619856,1.2760829426838418,454,female-biased,0.202578637502822,0.5408279874998002,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PSIP1,ENSG00000164985.15,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.6382932977181732,3.6312658508120226,3.6205765226870437,3.644502372418936,11.3914,11.5056,-0.0275070532224748,0.05090333146638941,-0.5403782508937992,454,male-biased,0.5892011906877358,0.8433724886396503,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PTS,ENSG00000150787.8,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.4982152613399418,3.517495862061627,3.4359178608492154,3.457494484268713,10.45175,9.98524,-0.0694380911826667,0.04018821275919832,-1.727822324389721,454,male-biased,0.08470010240894311,0.3681139154124589,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
PTX3,ENSG00000163661.4,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.3366854450616907,2.5366869474249008,3.131326589221348,2.7072597276583523,4.80257,5.5308,-0.1609697629442529,0.2251106928824126,-0.7150693771278828,454,male-biased,0.4749337221856151,0.7622918293386379,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
RAF1,ENSG00000132155.14,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.936405459121503,4.070736707602185,4.025473824067942,4.155676383804568,15.80405,16.8231,-0.03802879076823271,0.05278809270729086,-0.7204047128412416,454,male-biased,0.4716465916962536,0.7598967991650244,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
RAPGEF3,ENSG00000079337.16,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,3.1120166329372094,3.122086188380626,3.12459816774247,3.1131737259806376,7.70646,7.65284,0.03419512685927811,0.054629500990743485,0.6259461689952502,454,female-biased,0.5316648024635398,0.8036129797972675,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
RBBP8,ENSG00000101773.19,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,1.8894997919951007,1.8667121064907697,1.784635379015222,1.8101633810407178,2.647005,2.50682,-0.10361231733265133,0.04300522662166617,-2.4092959268455783,454,male-biased,0.01638043392671105,0.18555077741119244,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
RGS4,ENSG00000117152.14,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,1.6693787982671577,1.5172165040418717,1.473346128130301,1.3567635851054314,1.862385,1.5611,-0.1285759866511869,0.07657994530672636,-1.6789772588136531,454,male-biased,0.0938445348806966,0.3821644178715971,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
RORC,ENSG00000143365.20,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,2.0081202042443826,2.0793250604976214,2.080965321948231,2.082171187351313,3.22614,3.23444,0.019154789141127476,0.07564462364853358,0.253220760673304,454,female-biased,0.8002122457191942,0.932838963638054,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
S100A4,ENSG00000196154.12,thyroid-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,6.759907239868873,6.824428640713519,6.546541199911898,6.623821513611734,112.334,97.6209,-0.15496938910285207,0.0890714428806628,-1.7398324770653915,454,male-biased,0.08256610224026305,0.3650490648474607,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
S100A6,ENSG00000197956.10,shared-core;thyroid-branch;hypertension-branch,Heart - Atrial Appendage,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA isolation from PAXgene-preserved tissue],318,143,8.82801392111685,8.83673702167161,8.76878786709976,8.706112629842092,456.218,416.639,-0.01222329454208454,0.053211465938904606,-0.2297116669576227,454,male-biased,0.8184192846637068,0.9350306285272187,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
