contrast,sample_id,group,PPAR_nuclear_receptor_score,inflammatory_RELA_STAT3_score,DINP_axis_9_gene_score
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3732-11,TCGA_CRC_solid_normal,0.3212124647696742,0.28835178756731533,0.3139100920580389
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5862-01,TCGA_CRC_primary_tumor,-1.957077524248721,-2.0344203480105234,-1.9742648184180105
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3697-01,TCGA_CRC_primary_tumor,0.1394826602182532,0.47647313421143495,0.21436943221673804
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6704-01,TCGA_CRC_primary_tumor,-1.1604435678834883,0.5558608715217295,-0.7790425813489955
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-6751-01,TCGA_CRC_primary_tumor,0.1576596861273277,-0.41170695374227273,0.03113376615630539
TCGA_primary_vs_TCGA_solid_normal,TCGA-AD-A5EJ-01,TCGA_CRC_primary_tumor,-0.5040427747986677,-0.14841519695375127,-0.42501442416646396
TCGA_primary_vs_TCGA_solid_normal,TCGA-T9-A92H-01,TCGA_CRC_primary_tumor,0.046605926227803185,0.2503696254347456,0.0918867482737904
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3713-11,TCGA_CRC_solid_normal,0.21496418157205066,-1.0265172337338728,-0.06092057738482121
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-6716-01,TCGA_CRC_primary_tumor,0.34251226131321505,0.4153217303621735,0.35869214332409466
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3660-11,TCGA_CRC_solid_normal,0.4626898860089868,-0.7756257373776138,0.18750863636752005
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3489-11,TCGA_CRC_solid_normal,-0.5246042018075681,0.0700593215665386,-0.3924567521688777
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-A01Z-01,TCGA_CRC_primary_tumor,-0.6921804206369059,-0.5035360524002579,-0.6502594499176507
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-5537-01,TCGA_CRC_primary_tumor,0.24629021209172258,-0.9529244685369207,-0.02020193915908703
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3592-01,TCGA_CRC_primary_tumor,0.14648596851359416,0.5461089099413148,0.23529106660864318
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6531-01,TCGA_CRC_primary_tumor,-0.49316168559504586,0.40638363389956256,-0.2932627257073551
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A1D9-01,TCGA_CRC_primary_tumor,-0.6434066415582451,-1.2493582320665595,-0.7780625505600928
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A1DB-01,TCGA_CRC_primary_tumor,0.28344522537696554,-0.488961168695204,0.11179936002759451
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-A5ZU-01,TCGA_CRC_primary_tumor,-0.9939817939976343,0.04460855591561186,-0.7631839384613575
TCGA_primary_vs_TCGA_solid_normal,TCGA-NH-A5IV-01,TCGA_CRC_primary_tumor,0.17158565741385054,-0.13079114068493208,0.10439081339189883
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6651-01,TCGA_CRC_primary_tumor,0.23789136689517262,0.5563913146224081,0.3086691330567805
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-6715-01,TCGA_CRC_primary_tumor,0.4404365764083623,0.9136742600567507,0.5456005061080043
TCGA_primary_vs_TCGA_solid_normal,TCGA-CL-5917-01,TCGA_CRC_primary_tumor,-0.01699864958478082,-0.10125303284786155,-0.035721845865465424
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6674-01,TCGA_CRC_primary_tumor,-1.069707894662718,0.15048679515982893,-0.7985535191465964
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6932-01,TCGA_CRC_primary_tumor,-0.1666456221246977,-0.5605625142085094,-0.25418270925443365
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2685-11,TCGA_CRC_solid_normal,0.754133497315167,0.5359099060123743,0.7056393659145463
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6885-01,TCGA_CRC_primary_tumor,0.3231794301927646,0.7271332760903332,0.4129469515033354
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6137-01,TCGA_CRC_primary_tumor,0.6754704586948378,1.4975144388497734,0.858146898729268
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-5916-01,TCGA_CRC_primary_tumor,-0.10407439158732301,0.6448216512141632,0.062346951257451697
TCGA_primary_vs_TCGA_solid_normal,TCGA-EF-5831-01,TCGA_CRC_primary_tumor,0.20982577902708524,-0.5322407118617807,0.044922114385115064
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6459-01,TCGA_CRC_primary_tumor,0.6107398108477197,0.5627280642000887,0.6000705338149128
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6165-01,TCGA_CRC_primary_tumor,0.053033944771969,0.7062705770261243,0.19819764082844796
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-3810-01,TCGA_CRC_primary_tumor,-2.0153166153201787,-3.3182346684396844,-2.3048539604578466
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6780-01,TCGA_CRC_primary_tumor,-0.5181718087017184,-1.3418942951809036,-0.7012212501415374
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6677-01,TCGA_CRC_primary_tumor,-1.0670874280267533,-0.13853758263612473,-0.860743017939947
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6322-01,TCGA_CRC_primary_tumor,-0.6465863671037761,0.012960425630470451,-0.5000204131628325
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6854-01,TCGA_CRC_primary_tumor,0.5475115949005269,0.4771037957400937,0.5318654173093196
TCGA_primary_vs_TCGA_solid_normal,TCGA-DC-5869-01,TCGA_CRC_primary_tumor,-0.13375385165478595,-0.2506492197088038,-0.15973060011123436
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-A565-01,TCGA_CRC_primary_tumor,0.4809429004529025,0.4921797715850453,0.483439982926712
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-4021-01,TCGA_CRC_primary_tumor,0.11217076647459885,0.5328450668424133,0.20565394433411316
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-A56B-01,TCGA_CRC_primary_tumor,0.2236555047966835,-0.4217826549249293,0.0802248026363251
TCGA_primary_vs_TCGA_solid_normal,TCGA-AY-A54L-01,TCGA_CRC_primary_tumor,-0.3946782996097425,-0.8137989364024266,-0.4878162188970056
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5665-01,TCGA_CRC_primary_tumor,-0.8151636141875843,-0.2252015873791156,-0.6840609415634802
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2677-01,TCGA_CRC_primary_tumor,-2.329084298397288,-4.4920458554352845,-2.8097424221835094
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6162-01,TCGA_CRC_primary_tumor,0.24810377727852787,1.901048598165461,0.6154248485867352
TCGA_primary_vs_TCGA_solid_normal,TCGA-DC-6157-01,TCGA_CRC_primary_tumor,0.746079151408357,0.7978757389188584,0.7575895041884685
TCGA_primary_vs_TCGA_solid_normal,TCGA-AH-6547-01,TCGA_CRC_primary_tumor,0.3042880105725764,0.5497159421666002,0.3588275509268039
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6541-01,TCGA_CRC_primary_tumor,0.3539171155507011,0.03817863788273943,0.2837530094022652
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5348-01,TCGA_CRC_primary_tumor,-0.06161233869301413,0.808245828742976,0.13168947629276145
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-5654-01,TCGA_CRC_primary_tumor,-0.7135920852380557,-0.8122306914186932,-0.7355117755004196
TCGA_primary_vs_TCGA_solid_normal,TCGA-4T-AA8H-01,TCGA_CRC_primary_tumor,0.28094879941419676,-0.4979501337762807,0.10786014759409064
TCGA_primary_vs_TCGA_solid_normal,TCGA-5M-AATA-01,TCGA_CRC_primary_tumor,-0.3585324952091269,-0.24269137427731557,-0.3327900238909466
TCGA_primary_vs_TCGA_solid_normal,TCGA-AY-A71X-01,TCGA_CRC_primary_tumor,0.7440094103628063,-0.47717355319447674,0.47263541846118795
TCGA_primary_vs_TCGA_solid_normal,TCGA-NH-A50T-01,TCGA_CRC_primary_tumor,-0.30166165577511006,-1.5745197393760253,-0.5845190076864246
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3520-11,TCGA_CRC_solid_normal,1.070051661370058,-0.12535202471652976,0.8044063977952607
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A28C-01,TCGA_CRC_primary_tumor,0.6855170622235836,-0.342306449141302,0.4571118374758312
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6811-01,TCGA_CRC_primary_tumor,0.1372692717981168,0.38921486887335466,0.19325718225928076
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6509-01,TCGA_CRC_primary_tumor,-0.33519242131362825,-1.6266743448411116,-0.6221884043197358
TCGA_primary_vs_TCGA_solid_normal,TCGA-AD-6965-01,TCGA_CRC_primary_tumor,0.46927408380712105,-0.018003824516616904,0.36099010417962374
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A0XD-01,TCGA_CRC_primary_tumor,-0.5565604188001103,-1.5124828196114524,-0.7689876189804086
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-2692-11,TCGA_CRC_solid_normal,0.48986954347954026,0.7499944448109763,0.5476750771087483
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-6717-01,TCGA_CRC_primary_tumor,0.1954460332815397,0.8899866929333481,0.3497884020930527
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6782-01,TCGA_CRC_primary_tumor,-0.234764906654693,-0.46187797282681087,-0.2852344769151636
TCGA_primary_vs_TCGA_solid_normal,TCGA-CI-6620-01,TCGA_CRC_primary_tumor,-0.23395017428404272,0.25627693367003523,-0.1250108169609143
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2674-01,TCGA_CRC_primary_tumor,-2.0084506085191234,-2.399307217131353,-2.0953076326551745
TCGA_primary_vs_TCGA_solid_normal,TCGA-AH-6643-01,TCGA_CRC_primary_tumor,-0.5460523239921714,-0.32637159061157084,-0.49723438324092684
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6626-01,TCGA_CRC_primary_tumor,-0.33935324808501033,0.23028047390322204,-0.2127679765320698
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A1DC-01,TCGA_CRC_primary_tumor,-0.2814862407819032,-0.537821147173589,-0.33844955331338894
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-4744-01,TCGA_CRC_primary_tumor,-0.11539299538829322,-1.7149539621257428,-0.47085098799661534
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-6605-01,TCGA_CRC_primary_tumor,-0.10974570454742237,0.43522611164393243,0.011359143495100914
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6881-01,TCGA_CRC_primary_tumor,-0.15966356465215334,0.3521742068474072,-0.045921837652250996
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2680-11,TCGA_CRC_solid_normal,1.231211173016577,-0.06946630094956405,0.9421717343574344
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-6601-01,TCGA_CRC_primary_tumor,0.5732329692730972,0.4171048798867638,0.5385378382983564
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3725-01,TCGA_CRC_primary_tumor,0.39619744049880634,0.14664057515408518,0.3407403593110906
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6464-01,TCGA_CRC_primary_tumor,-0.03650175662611131,1.0122656329832567,0.19655766328708157
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2684-01,TCGA_CRC_primary_tumor,-0.7026005147300299,-1.6876307951465832,-0.9214961326003751
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-4315-01,TCGA_CRC_primary_tumor,-0.5425715887221639,-0.5705379969631866,-0.5487863461090579
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-4751-01,TCGA_CRC_primary_tumor,-0.3330165257946533,0.6884351172770096,-0.1060272717787282
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3675-01,TCGA_CRC_primary_tumor,0.36825732033772934,-0.15397448234719668,0.252205808629968
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6317-01,TCGA_CRC_primary_tumor,-0.4322051127257812,-1.1142773745421608,-0.5837767264627544
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A28A-01,TCGA_CRC_primary_tumor,0.6408134158481922,0.36489585689098364,0.5794984027465904
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3660-01,TCGA_CRC_primary_tumor,-0.24826173752395037,0.15134411118399044,-0.1594604378110746
TCGA_primary_vs_GTEx_colon_normal,GTEX-WQUQ-2526-SM-4MVNO,GTEx_colon_normal,0.18235817888956757,0.39355433325594325,0.22929065763765102
TCGA_primary_vs_GTEx_colon_normal,TCGA-D5-6929-01,TCGA_CRC_primary_tumor,0.14952238212024863,-0.35676690389027893,0.037013651895686936
TCGA_primary_vs_GTEx_colon_normal,TCGA-AA-3511-01,TCGA_CRC_primary_tumor,0.11717960409252183,-0.026034523781959827,0.08535424234263701
TCGA_primary_vs_GTEx_colon_normal,TCGA-EI-6512-01,TCGA_CRC_primary_tumor,0.30789248797008184,0.1484564403584293,0.27246225516749234
TCGA_primary_vs_GTEx_colon_normal,GTEX-13G51-2126-SM-5IJD9,GTEx_colon_normal,-0.4443568538305337,0.023656630349186844,-0.3403538573461513
TCGA_primary_vs_GTEx_colon_normal,TCGA-QG-A5YX-01,TCGA_CRC_primary_tumor,0.1812331952552723,0.09483385782294035,0.16203334249253187
TCGA_primary_vs_GTEx_colon_normal,GTEX-1122O-1526-SM-5N9CL,GTEx_colon_normal,0.73771793860275,-0.20700105906922547,0.5277803835645333
TCGA_primary_vs_GTEx_colon_normal,GTEX-UPIC-1726-SM-4IHKG,GTEx_colon_normal,0.493500330296217,-0.1614794279544277,0.3479492729071848
TCGA_primary_vs_GTEx_colon_normal,TCGA-CM-6164-01,TCGA_CRC_primary_tumor,0.29418329837399504,0.1445420682120375,0.2609296916713378
TCGA_primary_vs_GTEx_colon_normal,TCGA-A6-A567-01,TCGA_CRC_primary_tumor,-0.42384500514552564,0.13842143193245518,-0.2988969080170854
TCGA_primary_vs_GTEx_colon_normal,TCGA-G4-6320-01,TCGA_CRC_primary_tumor,-0.5989159870966344,-0.471708973754574,-0.5706477619095098
TCGA_primary_vs_GTEx_colon_normal,GTEX-146FH-2426-SM-5Q5EW,GTEx_colon_normal,0.23748948999353894,0.43276548314118135,0.28088415513745946
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZTSS-1126-SM-5985O,GTEx_colon_normal,0.6767182583322728,0.3067540297864108,0.5945039853220813
TCGA_primary_vs_GTEx_colon_normal,GTEX-13N2G-2226-SM-5IJCU,GTEx_colon_normal,-0.06147101873330547,0.11560687498903303,-0.022120375683896912
TCGA_primary_vs_GTEx_colon_normal,TCGA-F5-6863-01,TCGA_CRC_primary_tumor,0.2634377669278614,-0.33807521352213843,0.12976821571675032
TCGA_primary_vs_GTEx_colon_normal,TCGA-AY-A69D-01,TCGA_CRC_primary_tumor,0.5815160483172475,0.1272786126982659,0.48057439595747375
TCGA_primary_vs_GTEx_colon_normal,TCGA-AG-3742-01,TCGA_CRC_primary_tumor,0.25335091086912936,0.05812915341716948,0.2099682981020272
TCGA_primary_vs_GTEx_colon_normal,TCGA-AY-A8YK-01,TCGA_CRC_primary_tumor,0.18033310087404367,0.3644142958387828,0.22124003308843015
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZYFC-2626-SM-5NQ6S,GTEx_colon_normal,-0.3989240675832253,0.156064942907638,-0.2755931763630335
TCGA_primary_vs_GTEx_colon_normal,TCGA-F4-6806-01,TCGA_CRC_primary_tumor,0.3254174878142289,0.1822657501328901,0.2936059905517092
TCGA_primary_vs_GTEx_colon_normal,TCGA-5M-AAT4-01,TCGA_CRC_primary_tumor,0.2215798794066199,-0.36534689815923677,0.09115170661420731
TCGA_primary_vs_GTEx_colon_normal,TCGA-CM-6167-01,TCGA_CRC_primary_tumor,0.11552862400715391,0.3626538241360078,0.17044533514689922
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZDYS-2326-SM-4WKG6,GTEx_colon_normal,0.35722325959763906,-0.04492050594529322,0.2678579783658763
TCGA_primary_vs_GTEx_colon_normal,TCGA-AZ-6603-01,TCGA_CRC_primary_tumor,0.2066375694280529,0.4410968303991697,0.25873962742163437
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZAB5-1426-SM-5HL9D,GTEx_colon_normal,-0.0845581977160527,0.354895661962686,0.013098215545889231
TCGA_primary_vs_GTEx_colon_normal,TCGA-DC-6681-01,TCGA_CRC_primary_tumor,0.5241042888114945,0.04160964741010324,0.41688325738896315
TCGA_primary_vs_GTEx_colon_normal,GTEX-12WSG-2426-SM-5EQLZ,GTEx_colon_normal,-0.12090487276948002,0.5866002703707651,0.036318492372796676
TCGA_primary_vs_GTEx_colon_normal,TCGA-DC-5337-01,TCGA_CRC_primary_tumor,-0.3338992968255855,-0.6181267293496736,-0.39706094849760504
TCGA_primary_vs_GTEx_colon_normal,TCGA-DC-4745-01,TCGA_CRC_primary_tumor,-0.30172161216161425,-0.5159013246580748,-0.34931710382749437
TCGA_primary_vs_GTEx_colon_normal,TCGA-CM-6168-01,TCGA_CRC_primary_tumor,0.43244941078145177,0.28508823284376505,0.39970248235085476
TCGA_primary_vs_GTEx_colon_normal,TCGA-G4-6314-01,TCGA_CRC_primary_tumor,0.1742947589380435,0.28819743084723104,0.19960646380675182
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZTSS-1226-SM-51MSZ,GTEx_colon_normal,-0.31284522616250265,0.5146336646087459,-0.1289610282133363
TCGA_primary_vs_GTEx_colon_normal,GTEX-13X6I-2726-SM-5Q5ET,GTEx_colon_normal,-0.09193989848163886,0.7246562491704945,0.08952591210772412
TCGA_primary_vs_GTEx_colon_normal,TCGA-F4-6808-01,TCGA_CRC_primary_tumor,0.19244743468543968,-0.1115672027254403,0.1248886263719108
TCGA_primary_vs_GTEx_colon_normal,TCGA-AZ-4615-01,TCGA_CRC_primary_tumor,0.08277035532616561,0.1819923480892607,0.10481968705129785
TCGA_primary_vs_GTEx_colon_normal,TCGA-AY-6386-01,TCGA_CRC_primary_tumor,0.6132665692812151,0.12799010839760133,0.5054273557515231
TCGA_primary_vs_GTEx_colon_normal,TCGA-AZ-6598-01,TCGA_CRC_primary_tumor,-0.3175865341387255,-0.07911637504015206,-0.2645931654501536
TCGA_primary_vs_GTEx_colon_normal,TCGA-A6-6653-01,TCGA_CRC_primary_tumor,0.18462068632297304,0.5033784847082687,0.25545575263081655
TCGA_primary_vs_GTEx_colon_normal,TCGA-NH-A50V-01,TCGA_CRC_primary_tumor,0.350563349409829,-0.03264717788399951,0.26540545445564484
TCGA_primary_vs_GTEx_colon_normal,TCGA-AD-6899-01,TCGA_CRC_primary_tumor,0.4599738717866478,0.23578811762201676,0.4101548153056187
TCGA_primary_vs_GTEx_colon_normal,GTEX-WFG8-1726-SM-5CHTE,GTEx_colon_normal,-8.681307979406153,-11.562420601009737,-9.321555228651395
TCGA_primary_vs_GTEx_colon_normal,TCGA-G4-6311-01,TCGA_CRC_primary_tumor,0.4315582481212039,0.13636851040189737,0.3659605286280247
TCGA_primary_vs_GTEx_colon_normal,GTEX-13OW5-2626-SM-5MR3M,GTEx_colon_normal,3.4996225026403695e-05,0.4002951766227145,0.0889817029800682
TCGA_primary_vs_GTEx_colon_normal,TCGA-AF-3911-01,TCGA_CRC_primary_tumor,0.32434188813748804,0.09171414016429609,0.27264683303233433
TCGA_primary_vs_GTEx_colon_normal,TCGA-CI-6622-01,TCGA_CRC_primary_tumor,0.3670368401567405,0.1554033555788628,0.32000717691721214
TCGA_primary_vs_GTEx_colon_normal,TCGA-DM-A280-01,TCGA_CRC_primary_tumor,-0.5807169304330317,-0.47162744093090925,-0.5564748216547823
TCGA_primary_vs_GTEx_colon_normal,TCGA-NH-A6GC-01,TCGA_CRC_primary_tumor,-0.1216509712092368,-0.29099758933726577,-0.15928355301546546
TCGA_primary_vs_GTEx_colon_normal,TCGA-F4-6570-01,TCGA_CRC_primary_tumor,0.17350175448034585,0.06810210785265743,0.150079610785304
TCGA_primary_vs_GTEx_colon_normal,TCGA-CM-6679-01,TCGA_CRC_primary_tumor,0.37827022952093087,0.21044362056975735,0.3409754275317812
TCGA_primary_vs_GTEx_colon_normal,TCGA-A6-4105-01,TCGA_CRC_primary_tumor,0.14694188151605245,0.3316685630066991,0.1879922551806406
TCGA_primary_vs_GTEx_colon_normal,GTEX-WH7G-1426-SM-4LVMU,GTEx_colon_normal,0.3101360124399409,-0.18239115404043066,0.2006855309998583
TCGA_primary_vs_GTEx_colon_normal,TCGA-DC-6158-01,TCGA_CRC_primary_tumor,0.19362275437708368,0.7546554503849006,0.31829668682326523
TCGA_primary_vs_GTEx_colon_normal,GTEX-WHWD-1226-SM-4OOS1,GTEx_colon_normal,0.481934206588464,0.000795416964697539,0.37501447556096035
TCGA_primary_vs_GTEx_colon_normal,TCGA-D5-5538-01,TCGA_CRC_primary_tumor,0.3538239907734743,0.266602216024046,0.33444137416249026
TCGA_primary_vs_GTEx_colon_normal,GTEX-11ONC-2026-SM-5HL61,GTEx_colon_normal,-0.20030886331181,0.28527117562951376,-0.09240218799151584
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZE7O-2626-SM-51MSS,GTEx_colon_normal,-0.5641777165396815,-0.28637739599626033,-0.5024443119744768
TCGA_primary_vs_GTEx_colon_normal,TCGA-NH-A50U-01,TCGA_CRC_primary_tumor,0.29877535510169956,-0.19156417778868964,0.18981101445939086
TCGA_primary_vs_GTEx_colon_normal,TCGA-D5-6924-01,TCGA_CRC_primary_tumor,0.4031679194925875,0.06412199873726071,0.3278243815469593
TCGA_primary_vs_GTEx_colon_normal,TCGA-D5-6931-01,TCGA_CRC_primary_tumor,0.6039417010137226,0.2368480443296592,0.5223653328617085
TCGA_primary_vs_GTEx_colon_normal,GTEX-11P82-1226-SM-5HL5P,GTEx_colon_normal,0.18492280544393971,0.8306264565021674,0.3284125056791014
TCGA_primary_vs_GTEx_colon_normal,TCGA-A6-5656-01,TCGA_CRC_primary_tumor,-0.4365745893498248,-1.004377653430457,-0.5627530480344096
TCGA_primary_vs_GTEx_colon_normal,TCGA-EI-6884-01,TCGA_CRC_primary_tumor,0.33419443844029245,0.4747673985099359,0.3654328740113243
TCGA_primary_vs_GTEx_colon_normal,TCGA-A6-6649-01,TCGA_CRC_primary_tumor,0.5393258450936184,0.17832499698909132,0.4591034344037235
TCGA_primary_vs_GTEx_colon_normal,GTEX-Y3I4-1426-SM-4TT9C,GTEx_colon_normal,-0.22185148296354731,0.26973046181166593,-0.1126110507912777
TCGA_primary_vs_GTEx_colon_normal,GTEX-R55G-1226-SM-48FDC,GTEx_colon_normal,0.6979951876543309,-0.15062341678708338,0.5094132755562388
TCGA_primary_vs_GTEx_colon_normal,GTEX-1211K-1726-SM-5FQUJ,GTEx_colon_normal,0.2179901507538278,-0.3655919276792561,0.08830524443536472
TCGA_primary_vs_GTEx_colon_normal,GTEX-11TT1-0926-SM-5GU5M,GTEx_colon_normal,-0.1708144634484741,0.8925633300376943,0.06549171288178554
TCGA_primary_vs_GTEx_colon_normal,GTEX-12ZZY-2726-SM-5EQ45,GTEx_colon_normal,-0.09941497276936552,-0.19736923517257504,-0.12118258663674543
TCGA_primary_vs_GTEx_colon_normal,GTEX-Y5V6-1626-SM-4VDT2,GTEx_colon_normal,0.4069466608655667,-0.20563690247533048,0.2708169801231451
TCGA_primary_vs_GTEx_colon_normal,GTEX-13PVQ-2726-SM-5L3H7,GTEx_colon_normal,-0.4535078096204496,0.6878135997115102,-0.199880829768903
TCGA_primary_vs_GTEx_colon_normal,TCGA-DM-A0X9-01,TCGA_CRC_primary_tumor,0.006702836986484527,-0.3875100218676062,-0.08090002053664674
TCGA_primary_vs_GTEx_colon_normal,TCGA-DM-A28G-01,TCGA_CRC_primary_tumor,-0.10325285803416881,-0.49843548026916,-0.19107121853083353
TCGA_primary_vs_GTEx_colon_normal,GTEX-PX3G-1426-SM-48U1J,GTEx_colon_normal,0.17346125533089105,-0.020412010878582233,0.13037830728434144
TCGA_primary_vs_GTEx_colon_normal,TCGA-F4-6703-01,TCGA_CRC_primary_tumor,0.022596442592057953,0.4036732970808099,0.10728018803400283
TCGA_primary_vs_GTEx_colon_normal,GTEX-WFON-1426-SM-5CHT1,GTEx_colon_normal,-8.681307979406153,-11.562420601009737,-9.321555228651395
TCGA_primary_vs_GTEx_colon_normal,GTEX-11O72-2226-SM-5PNW2,GTEx_colon_normal,-0.020424670758994512,0.54229393283623,0.10462390781772204
TCGA_primary_vs_GTEx_colon_normal,TCGA-AA-3492-01,TCGA_CRC_primary_tumor,0.3341273367615127,-0.07357702092518634,0.24352636838669073
TCGA_primary_vs_GTEx_colon_normal,TCGA-G4-6293-01,TCGA_CRC_primary_tumor,0.19575830638501365,0.30173874899603187,0.21930951585412883
TCGA_primary_vs_GTEx_colon_normal,TCGA-DM-A28E-01,TCGA_CRC_primary_tumor,0.21203414326399903,-0.03952838887921282,0.1561313583432853
TCGA_primary_vs_GTEx_colon_normal,TCGA-CK-6747-01,TCGA_CRC_primary_tumor,0.42751715785680494,0.23451037174602768,0.38462676094329884
TCGA_primary_vs_GTEx_colon_normal,TCGA-CK-4947-01,TCGA_CRC_primary_tumor,0.40064787021489423,0.030970227751599678,0.3184972830008288
TCGA_primary_vs_GTEx_colon_normal,TCGA-G5-6233-01,TCGA_CRC_primary_tumor,-0.029770732571142926,-0.36274962786043197,-0.10376604263542938
TCGA_primary_vs_GTEx_colon_normal,TCGA-AD-6888-01,TCGA_CRC_primary_tumor,0.14865215099254656,-0.17820377815564958,0.0760175000707252
TCGA_primary_vs_GTEx_colon_normal,TCGA-F4-6809-01,TCGA_CRC_primary_tumor,0.08225421040235317,-0.15030578087761523,0.03057421234013797
TCGA_primary_vs_GTEx_colon_normal,TCGA-CK-5914-01,TCGA_CRC_primary_tumor,0.06703247783122172,-0.04779280425247416,0.04151574847928931
TCGA_primary_vs_GTEx_colon_normal,TCGA-AZ-4313-01,TCGA_CRC_primary_tumor,-1.0247222945784493,-0.5087240136003441,-0.9100560099166484
TCGA_primary_vs_GTEx_colon_normal,GTEX-ZV6S-1126-SM-57WE9,GTEx_colon_normal,-0.36113083305217825,0.4756857626734148,-0.17517158955760204
TCGA_primary_vs_GTEx_colon_normal,GTEX-1211K-1826-SM-5EGJ2,GTEx_colon_normal,-0.14064780258419957,0.7631697076848533,0.0602005330311455
TCGA_primary_vs_GTEx_colon_normal,GTEX-11NSD-1626-SM-5986U,GTEx_colon_normal,0.17772725140179094,0.07200917952958039,0.15423434654129972
TCGA_primary_vs_GTEx_colon_normal,TCGA-G4-6588-01,TCGA_CRC_primary_tumor,0.06365725636831758,0.15641297561070383,0.0842696384221812
TCGA_primary_vs_GTEx_colon_normal,GTEX-XMK1-1726-SM-4B64Z,GTEx_colon_normal,0.3427337760159178,0.14102072650124758,0.29790865390154664
TCGA_primary_vs_GTEx_colon_normal,GTEX-13D11-0626-SM-5LZYY,GTEx_colon_normal,-0.08059492185410368,0.3810137087047668,0.021984773825645326
TCGA_primary_vs_GTEx_colon_normal,GTEX-11I78-1326-SM-5PNY9,GTEx_colon_normal,-0.3804858720012335,1.325218112610866,-0.0014405420874335927
