"gene_symbol","module","kME_own","kME_pink","kME_turquoise","kME_red","kME_blue","kME_black","kME_yellow","kME_grey","kME_brown","kME_green"
"AHCY","yellow",0.571794396286108,-0.250056717393394,-0.259348601520651,-0.394750406194095,0.531232943071049,-0.165954628312203,0.571794396286108,0.173334464724717,-0.195254070855698,-0.366255985959208
"NEDD4","yellow",0.570622211641121,-0.169346690598707,0.0592803379687614,-0.164983505317226,0.153153283469585,0.2232395435751,0.570622211641121,0.400285689868224,0.0988062042539284,-0.258057018313682
"PTCH1","yellow",0.57044982959337,-0.0606011352016886,-0.043676033864737,-0.325988587298504,-0.068151591114497,0.333838779613216,0.57044982959337,0.587844359233619,-0.0370625439969147,-0.0158297904155868
"EIF3E","yellow",0.569693695349012,-0.233524967708378,-0.0513283451271264,-0.170491883114328,0.262077495889929,0.409701433652203,0.569693695349012,0.225610752337391,0.158241097326149,-0.227317187736076
"GLCE","yellow",0.569350404105512,-0.12033177537508,-0.257028912637545,-0.308882916558655,0.312410475650431,0.245260087931412,0.569350404105512,0.405388596061696,0.332702593947791,0.127683378701341
"TPX2","yellow",0.569195950584688,-0.24218935169833,-0.237487938863847,-0.325404585814199,0.666676546143459,-0.0624788078018639,0.569195950584688,0.126959808250379,-0.100515019776474,-0.39529221386114
"DDX52","yellow",0.567965403223595,-0.233991998187112,-0.134178637647673,-0.202954941752178,0.441261899742318,0.393730669217682,0.567965403223595,0.110898040309028,0.177676687620544,-0.134517541576776
"UPF3B","yellow",0.567727714743215,-0.274928549507165,-0.0583302096734736,-0.167381038655324,0.403545805047136,0.445783451936161,0.567727714743215,0.162274898408959,0.247667326154134,-0.225677124612784
"ANKRD46","yellow",0.566684188319711,-0.164402503947654,-0.0128212247117019,-0.139061514539298,0.254770991432677,0.207343796879528,0.566684188319711,0.292570777358462,0.297325604722774,-0.106967662085478
"DGKH","yellow",0.566290135977813,-0.187949149774385,0.0543510215436831,-0.152790524433565,0.00811042340988666,0.674507879694573,0.566290135977813,0.280786804394325,0.0667998175254418,-0.0964765177320591
"CEL","yellow",0.565954653872664,-0.156269858994088,-0.00204059891341951,-0.29005451712919,0.07800551871158,0.137425398425182,0.565954653872664,0.476588893209893,-0.231762360563899,-0.269393076904833
"GNG4","yellow",0.565170500829224,-0.171020864455126,-0.049955256520168,-0.320490528323,0.115997101810369,0.0919090843272508,0.565170500829224,0.498703865859515,-0.158140520340023,-0.221915845717453
"TM9SF4","yellow",0.564692084321672,-0.196855328184878,-0.213784891806553,-0.457607724134779,0.0800824908621652,0.0978147617827638,0.564692084321672,0.482057954011282,-0.268636027856219,-0.199635555190169
"FSD1L","yellow",0.564561144704647,-0.218883660633664,-0.113004239102159,-0.176197531254433,0.261213371299765,0.370449648952432,0.564561144704647,0.290320191741145,0.253548828363011,-0.135429345232229
"ZNF195","yellow",0.562567517261292,-0.189829417082621,-0.145150393087947,-0.208247555689981,0.329612647022346,0.472691427765103,0.562567517261292,0.23434335133277,0.356439177047096,-0.0557874947989912
"TBC1D31","yellow",0.562525452372528,-0.207631610666257,-0.151999798642971,-0.13010772470331,0.598274663395979,0.208831062623579,0.562525452372528,0.0775428451029983,0.271145694604581,-0.217836556042225
"AIG1","yellow",0.561121378782774,-0.333588945572191,-0.0973028692034937,-0.308067414868778,0.165602089890084,0.525599221822957,0.561121378782774,0.2381162611848,-0.0929718263323234,-0.302080411290071
"PTCD3","yellow",0.56105993390623,-0.319767326360801,-0.159353504380726,-0.259662983979342,0.336293811355591,0.443940382757639,0.56105993390623,0.118975311059491,0.017202784932499,-0.206340966368845
"BTG3","yellow",0.560809328959012,-0.206425561987977,-0.284587133911096,-0.390530588170264,0.0603225000720031,0.417121407223807,0.560809328959012,0.521306950711365,0.158907739098943,0.0683091472527018
"KLHL24","yellow",0.56067030027774,-0.0590181953097125,0.162155136679144,-0.0255589139599032,-0.0623014457450309,0.506729532741955,0.56067030027774,0.454070072965606,0.284353678965297,-0.0642233578981428
"CACNA1D","yellow",0.560429154667179,-0.300324179855698,-0.238989946335782,-0.505482600876517,0.178014951487306,0.284402141189239,0.560429154667179,0.332640126379612,-0.0098014533999726,-0.0646588990086448
"SRFBP1","yellow",0.559338468892062,-0.167490971739809,-0.148238026154162,-0.20502575489322,0.348778217895842,0.352468247407146,0.559338468892062,0.304616052308547,0.414513480867368,-0.110124742155234
"TMEM68","yellow",0.558867932537544,-0.201327237100858,-0.161777932505056,-0.177999971322147,0.414169540687271,0.225563057543863,0.558867932537544,0.183571724538897,0.432079500926547,-0.0409525610832825
"SLC6A6","yellow",0.55840118311591,-0.191606096143749,0.256816616776796,-0.106139134977086,0.169941448374445,0.201083184872949,0.55840118311591,0.273558852014912,-0.203798853277647,-0.511751444109377
"CBWD7","yellow",0.557768169897602,-0.193836208964691,-0.137559092776594,-0.138812534397415,0.400847588308142,0.370838550218344,0.557768169897602,0.128934145162028,0.481115893110062,-0.0615804758611756
"ZDHHC9","yellow",0.555864221332953,-0.344101768001011,-0.163026248917535,-0.509129637609661,0.046989922887415,0.178549647443781,0.555864221332953,0.406968846187927,-0.377708882591261,-0.293252120842315
"KIAA1841","yellow",0.555838783529102,-0.129275884449609,-0.150670450986452,-0.267059527655724,0.0704770141746784,0.569484112960906,0.555838783529102,0.41796028830816,0.182180934314104,0.0698189926052161
"SESN1","yellow",0.555570323595842,-0.13881479083631,-0.018407201201735,-0.247632307141698,0.0121297581565901,0.328433561772653,0.555570323595842,0.517949648313572,-0.035379403108206,-0.16650065998556
"ZNF84","yellow",0.555568468927772,-0.219573337187333,0.088274157265952,-0.150300322003309,0.0519940154987904,0.543788816997646,0.555568468927772,0.291797715985908,0.117675066515692,-0.189550799219103
"EIF3H","yellow",0.554874518311779,-0.126849284595951,-0.07000007460624,-0.165159690674753,0.164993789828297,0.281237102121155,0.554874518311779,0.290475655970352,0.154590592048446,-0.0884903116816469
"MIR1304","yellow",0.554171715316789,-0.262133312487104,-0.0668331898546028,-0.163990825656406,0.477604341666828,0.412675591834857,0.554171715316789,-0.0172777049306609,0.198221286194267,-0.35462090461268
"ZNF736","yellow",0.55389956891837,-0.120872935313661,-0.0606016986844028,-0.202394627859003,0.128018116362749,0.320397037697293,0.55389956891837,0.502411578345577,0.100720299293546,-0.0925903968388949
"EPB41L5","yellow",0.553409714119565,-0.152414649729289,-0.321806164860215,-0.311156410454209,0.267580295209026,0.277024677929305,0.553409714119565,0.407203676035433,0.508368372951974,0.199420452235765
"ARID3A","yellow",0.552500107225945,-0.124578588017621,-0.0568713253227296,-0.263462513344009,0.221724059626596,0.121183525011826,0.552500107225945,0.419314238392201,-0.144666650476994,-0.29568949985639
"TOP1MT","yellow",0.551978005561368,-0.250572574038435,-0.159871798707174,-0.314314645932359,0.376632998104072,-0.00398212551390179,0.551978005561368,0.175810657594415,-0.281796384447028,-0.382404276885069
"CELP","yellow",0.55110691795241,-0.167875816151087,-0.0750312613916117,-0.347894235487896,0.0679533481220282,0.100230040896346,0.55110691795241,0.51637494048639,-0.255377709378524,-0.229704339789151
"PRPS2","yellow",0.550623436371362,-0.181187614691759,-0.193563971196055,-0.330607948614841,0.284120891611879,0.243839814414701,0.550623436371362,0.384080646490488,0.108551163203124,-0.138633306168693
"HMGB1","yellow",0.550554152136781,-0.185282837754199,-0.102712410928655,-0.162307870533605,0.350886607337536,0.349447449028482,0.550554152136781,0.178380643264899,0.287218474679357,-0.106109810908135
"LOC101930578","yellow",0.549667629220864,-0.270515031430152,0.0637051847422455,-0.173704032397334,0.0626185862436896,0.470603599024466,0.549667629220864,0.21524554999606,-0.0917457738098685,-0.300725258333401
"AIMP1","yellow",0.547582651036841,-0.104839958282952,-0.135424096888054,-0.190365532440282,0.256127538789208,0.262551267353639,0.547582651036841,0.283230914287105,0.356792766461117,0.0622246503222452
"EREG","yellow",0.546492267980375,-0.12775131491416,-0.00487253293709606,-0.190620130409579,0.183508120866955,0.182646874881567,0.546492267980375,0.466416200536809,-0.0264504198475591,-0.183453560630044
"PDK3","yellow",0.546409828267825,-0.193529989314966,-0.0277871251011689,-0.335286085128238,-0.072230883150511,0.423947654860377,0.546409828267825,0.543674051858744,-0.0793505401129635,-0.105362915295397
"POT1","yellow",0.545366579458501,-0.088315094708539,-0.0245818863792371,-0.0385497406649463,0.360257097993497,0.237306494956121,0.545366579458501,0.169705032370893,0.438598497894987,-0.193238450156729
"ING1","yellow",0.544672079402258,-0.0848134445860688,0.0139114335983662,-0.0558897991782916,0.255888722806701,0.222534463640887,0.544672079402258,0.190814497843074,0.160593486828859,-0.15841317804077
"DNAJC6","yellow",0.544161242002451,-0.191130667298056,-0.0588964970233878,-0.248876505746511,0.223142480502268,0.227223150840617,0.544161242002451,0.353910477716409,0.164861796455725,-0.103242053786502
"LOC101927668","yellow",0.544098417160375,-0.227403345735403,-0.0996701625040188,-0.272306287650508,0.238394444245394,0.262014636058628,0.544098417160375,0.301764443624973,0.179793174823885,-0.243749980308275
"CPNE1","yellow",0.540658239883336,-0.192704403367309,-0.0480657297731894,-0.287346453117712,0.191044753246345,0.00837540314892392,0.540658239883336,0.349215069737229,-0.255214412369375,-0.369709558420121
"CDCA7","yellow",0.540142594965447,-0.3150651393125,-0.268805399965535,-0.381718250663687,0.265460371048128,0.425606582733724,0.540142594965447,0.28412910939461,-0.0255140690627096,-0.194484789676592
"SNX16","yellow",0.5398210079523,-0.106934148469389,-0.0193014322065298,-0.0797013892343769,0.205396590600328,0.355647785577205,0.5398210079523,0.307286995503752,0.377297911111946,-0.0466685660979871
"E2F5","yellow",0.539518980524136,-0.0793495465228507,-0.120223378499145,-0.099526536400703,0.515468818488727,-0.00293536425092761,0.539518980524136,0.175044396560938,0.214673063531165,-0.220485550101639
"DACH1","yellow",0.538961180736959,-0.255958721051429,-0.225113485635965,-0.453025780934085,0.136109990988421,0.199313330635261,0.538961180736959,0.371985670911151,-0.124347420629943,-0.145804130578505
"TATDN1","yellow",0.537609888262763,-0.224570748535955,-0.134204989624359,-0.208546843789465,0.351487796343682,0.221422117125113,0.537609888262763,0.18544937257759,0.178698626536486,-0.185025751921608
"OSBPL3","yellow",0.5373216998522,-0.277284942716718,-0.028856096145038,-0.140662932008992,0.316837714262853,0.336586550360602,0.5373216998522,-0.0239933418701266,0.0274944119038596,-0.337912795419719
"LZTFL1","yellow",0.536538407741502,-0.120189142951946,0.0986805499601871,-0.00642948989042386,0.302224452080263,0.330313273858731,0.536538407741502,0.147008281610101,0.396884179459271,-0.117531932674463
"PROX1","yellow",0.536481832718591,-0.26997445045289,-0.0716348284900896,-0.394024781735971,0.0287714563004651,0.353805360383263,0.536481832718591,0.391462880810413,-0.120783201060211,-0.262849128127906
"ZNF567","yellow",0.535604171653217,-0.0828047690327051,0.102027929152182,0.0513329220902459,0.409022862523637,0.314840834724303,0.535604171653217,0.154840990604569,0.455182701000763,-0.203282723009535
"GTF3A","yellow",0.534939922445716,-0.258492355699587,0.0442924148083277,-0.20882027750037,0.0805436710376536,0.534336832155102,0.534939922445716,0.225167988775982,-0.245439298607783,-0.342472816126163
"LINC01315","yellow",0.532931870681499,-0.213213478292396,-0.217732134133747,-0.424022033288405,0.261216726204341,0.0560747422645616,0.532931870681499,0.348086122122419,-0.164860106288572,-0.198798754055657
"SHANK2","yellow",0.53250193128603,-0.2000970160971,-0.195296864874044,-0.462538836933251,0.0502322169908962,0.259022524758512,0.53250193128603,0.489270531363528,-0.0107659221988452,0.000250302733079438
"AKAP1","yellow",0.53231462785372,-0.295271605188474,-0.349523904317565,-0.566320357619548,-0.00718419495061539,0.366514193723364,0.53231462785372,0.520269119983843,-0.222375563534205,0.0289174680687112
"RPL37A","yellow",0.53175224062117,-0.256777987253644,-0.0367157209108235,-0.169220516078928,0.331473912526952,0.580444527567481,0.53175224062117,0.0446030116879266,0.184408767041441,-0.211998698646329
"NOL4L","yellow",0.53156321658086,-0.067359350807792,-0.147322907440229,-0.400518731900234,-0.14696679603214,0.359223919779514,0.53156321658086,0.656107081566884,-0.101563786668224,0.116138008767157
"CAB39L","yellow",0.529841953477284,-0.0825867216510515,0.111935364811757,-0.193218789242632,-0.118032364721313,0.253744055402975,0.529841953477284,0.602241284637349,-0.0265970720154448,-0.125022129406498
"DIDO1","yellow",0.52894199637284,-0.107758943179037,0.000853489722940523,-0.240495220744276,-0.0594022071695128,0.184802222554671,0.52894199637284,0.579374989137198,-0.0960459507880983,-0.171375173486458
"EFCAB7","yellow",0.527594788213738,-0.162731463851053,-0.0232291626255402,-0.0573369414883949,0.403570700366935,0.307101464344713,0.527594788213738,0.0968026975436064,0.388542645643605,-0.201787324784071
"ZBED8","yellow",0.527427416059793,-0.226375567513134,0.138862194658458,-0.0370083367115945,0.27128254743931,0.281509398523768,0.527427416059793,0.156250060188769,0.213943116582219,-0.311774761044519
"CHML","yellow",0.527253096414714,-0.199526819831236,-0.0137836395909471,-0.106538040635566,0.428481335599674,0.377989944643697,0.527253096414714,0.0856734479381131,0.405650429634562,-0.167326552724332
"RIDA","yellow",0.526643268641961,-0.138398985346916,-0.243725694016832,-0.250723696978147,0.29640993026491,0.170155633030732,0.526643268641961,0.326961402642192,0.284952172793043,0.0280527210959901
"LOC654342","yellow",0.526194162835254,-0.226453425051607,-0.0357621035288071,-0.33076918628471,-0.0313485207896477,0.486028114802257,0.526194162835254,0.474720435108629,-0.182359119181228,-0.180513776768686
"NUBPL","yellow",0.526116315083024,-0.150342631103697,-0.241346132797406,-0.352916077816599,0.225271940750961,0.243411903424651,0.526116315083024,0.403556997997167,0.233036276673269,0.0143339677996601
"SLC39A10","yellow",0.525298905099167,-0.253445177594558,0.114665292289974,-0.129158359983434,0.421607261556428,0.207983181069607,0.525298905099167,-0.00558636839776951,0.154350522727912,-0.371276243863881
"FREM2","yellow",0.525191414013772,-0.125675213826862,-0.0462145096694659,-0.308031675963706,0.0235310192953727,0.242831527695976,0.525191414013772,0.45262050706943,0.0145981386296868,-0.134399220701881
"ZBTB18","yellow",0.525101681484496,-0.286851448294778,-0.18148879664795,-0.319461047499579,0.190267179529746,0.374215429401151,0.525101681484496,0.180084750970834,0.172262272374194,-0.048834007505674
"SLC2A12","yellow",0.524888525565948,-0.238204333327213,0.124286214030467,-0.18932529053321,0.00992461226135957,0.271421298969932,0.524888525565948,0.363858006092339,-0.0802748668690105,-0.31655390239134
"AGFG1","yellow",0.52469826223959,-0.0851791590034588,-0.034056146051103,-0.127478789488893,0.138320447632842,0.451282896459626,0.52469826223959,0.295146862180278,0.506608941283897,0.130766949473136
"ZFAND1","yellow",0.524573739664456,-0.179975600978426,-0.0987912015315891,-0.104472740563363,0.390262240016935,0.220221847732037,0.524573739664456,0.105411488906661,0.406516791933634,-0.107364638870148
"PAXIP1-AS1","yellow",0.522575560659074,-0.168006050471613,-0.273457469475053,-0.290350320396068,0.220262500816002,0.318735267264382,0.522575560659074,0.3053586950231,0.0752111817244899,0.00633204374920305
"CLCN5","yellow",0.520447091485183,-0.315662961956417,-0.265961467674486,-0.407752003973436,0.212116308517267,0.312046486809753,0.520447091485183,0.33273311086024,0.0372534311436319,-0.125081028025599
"UBE2C","yellow",0.519202225792463,-0.250763347824584,-0.189856305224184,-0.285139997074349,0.617118504653142,-0.112478909250564,0.519202225792463,0.10993043840353,-0.190224674399614,-0.434077519454249
"L3MBTL1","yellow",0.51800138401378,-0.218445997633161,0.00615441539390566,-0.243850079054452,-0.00155523986643536,0.465862069837128,0.51800138401378,0.374601979396869,-0.115233442674438,-0.2366184738038
"COBLL1","yellow",0.516615331905538,-0.0364906856847994,0.00356668524675592,-0.144220217348643,0.0561929772691837,0.286997928733435,0.516615331905538,0.506360057322162,0.185152107476975,-0.0334726544188581
"OXR1","yellow",0.515621126376836,-0.0802016964237085,-0.00906387189227599,-0.123016305030549,0.00962581782010783,0.402991143573558,0.515621126376836,0.426738912344247,0.375795945956373,0.049949333034284
"LOC101929036","yellow",0.514661780944867,-0.222442428477985,-0.143023818851785,-0.349371799205701,0.133099832376567,0.089130157191439,0.514661780944867,0.425513529323332,-0.0911556700022722,-0.195270760715364
"TARDBP","yellow",0.514108495611716,-0.149889046532091,-0.00334071497981815,-0.0921896079912419,0.156743314248378,0.507401214656824,0.514108495611716,0.215522720300836,0.215806376743184,-0.0639475344726784
"PRPF38A","yellow",0.513498400832891,-0.115421659423573,0.00391565119433491,-0.0690666920153011,0.177906593627266,0.48342289831025,0.513498400832891,0.266875365443813,0.408743616592596,0.0681890814204548
"LY75","yellow",0.511120011115584,-0.0168095098554519,-0.151773843450743,-0.180174293778191,-0.061684424929728,0.386308861101074,0.511120011115584,0.50203795651464,0.100722541529421,0.125408437553359
"APOOL","yellow",0.510783990933264,-0.1722197095278,-0.151039447817545,-0.419282549210788,-0.113574973158185,0.397679733359108,0.510783990933264,0.602308124213657,-0.0753868823565414,-0.029336135532834
"KPNA3","yellow",0.510422651497101,-0.133213074850329,0.00607145815608888,-0.16490045074059,0.137567797901766,0.349718297923992,0.510422651497101,0.374115811268462,0.0243414073364936,-0.207746271890794
"TDRKH","yellow",0.510104967401597,-0.170635888299677,-0.0269734751625526,-0.171148233007869,0.370637503696913,0.0103660014682704,0.510104967401597,0.213790472125775,-0.0334293596956944,-0.294140961003049
"NUDT5","yellow",0.509897564292785,-0.170168987613588,-0.164606690107779,-0.204390452101055,0.369279772822477,0.171137348889149,0.509897564292785,0.184272463893263,0.226865667135731,-0.017932198822744
"SETD6","yellow",0.509874515669317,-0.263769199931974,-0.0417046342491642,-0.212294712717611,0.2798348253019,0.36175702982786,0.509874515669317,0.17380175048761,-0.0637734734028599,-0.279907622579711
"HUNK","yellow",0.509662573087276,-0.133746231696346,-0.196578524673039,-0.401627452397955,0.063591056904035,0.143031909557625,0.509662573087276,0.548005516225421,-0.122662909717353,-0.0116160039021695
"HOOK1","yellow",0.507668102674101,-0.152806741104134,-0.413608499140225,-0.317208714048712,0.444318141529226,0.295055360708021,0.507668102674101,0.276235277472176,0.516530726194338,0.244907405425785
"GSE1","yellow",0.506643166852651,-0.279355823659438,-0.215647596742055,-0.506263748485766,0.0573061656633355,0.30956552363834,0.506643166852651,0.460470063825529,-0.240357652024747,-0.0883353848482432
"PLA2G12A","yellow",0.506298492692676,-0.196776516678002,-0.272953263527934,-0.357764041630048,0.115844288948853,0.447460326877135,0.506298492692676,0.337811144594497,0.307001082935371,0.20642792583296
"FAM92A1","yellow",0.50492164624766,-0.125496312397974,0.0397008592832394,-0.146167512698359,0.321211886500143,0.142136499684771,0.50492164624766,0.189851522964537,0.178517416110052,-0.216642015635401
"MAP7D2","yellow",0.504903068371283,-0.181697056046401,-0.0219409843095555,-0.237831281644057,0.164695086638042,0.1022736065742,0.504903068371283,0.435979992601158,-0.0816958200353728,-0.112177474083516
"ZBTB41","yellow",0.50447840531472,-0.102209982993459,0.0410441398771476,-0.0126663011621537,0.28245144053149,0.454990513971552,0.50447840531472,0.101121301526603,0.479042667405436,-0.0699052942985695
"C8orf33","yellow",0.503893331354191,-0.184976230920236,-0.147721761546297,-0.323516774558741,0.212505360780182,-0.0324353667773308,0.503893331354191,0.370643373336335,-0.0987770499497063,-0.111967505278636
"DPEP1","yellow",0.50188410851199,-0.168144233180506,-0.117785866389504,-0.378030648418825,0.173065572073742,-0.0151261393461823,0.50188410851199,0.347143578944839,-0.245679345859552,-0.22328760907809
"EPDR1","yellow",0.500867233360001,-0.0736121501292932,0.121425156039385,-0.200840153466106,-0.0567292552681979,0.160802437258676,0.500867233360001,0.567228009170027,-0.127510272655969,-0.207487843355043
"CPSF6","yellow",0.50084004919678,-0.175726065776247,-0.0313358670584674,-0.0835617272609453,0.268520531017146,0.527468798479265,0.50084004919678,0.0753309058336993,0.348708459318235,-0.0842903181608504
"PDZD8","yellow",0.500564835398862,-0.146661150203178,-0.230003133602738,-0.158525423488507,0.44403316969325,0.297647497109965,0.500564835398862,0.140393728938542,0.507351097446481,0.0393443951571917
"SERINC3","yellow",0.500172657973467,-0.112816040072959,-0.0152616429776001,-0.318885254080835,-0.189189141773061,0.279753311966124,0.500172657973467,0.627111425069857,-0.135690512408313,-0.122770652839813
"TIGD1","yellow",0.498792189077961,-0.247609822807636,-0.0433892670068764,-0.128944924629317,0.375242364064788,0.383629566412945,0.498792189077961,0.0393335566074983,0.1279432735163,-0.252889670111697
"TGIF2","yellow",0.497654966354165,-0.214042792623992,-0.0182103715637136,-0.197869176708716,0.386256588652076,-0.0474262930549886,0.497654966354165,0.186201425408903,-0.22698776637797,-0.485586279787144
"ETS2","yellow",0.497542340151727,-0.200743951062064,-0.238046610191391,-0.380532660873848,0.20166785886823,0.158890680966394,0.497542340151727,0.329290846307507,-0.013842541290487,-0.0050830137279719
"WWP1","yellow",0.497283704973806,-0.0852465660332072,-0.102733573525564,-0.12483035989759,0.239148990415333,0.253114913717725,0.497283704973806,0.269241301868941,0.482045322479565,0.056279481993943
"RANBP2","yellow",0.49677410590466,-0.187856282068436,-0.153649836219507,-0.213495981986087,0.313950019661698,0.373105585340035,0.49677410590466,0.0794365947003918,0.33792540648035,-0.0489467537545312
"SUCLA2","yellow",0.496671752589943,-0.0630107490108882,-0.0728853201599684,-0.0808709449561122,0.205274742305129,0.298947696974235,0.496671752589943,0.272897276441604,0.36483458969262,0.0519603409459757
"MIR15A","yellow",0.496257582539155,-0.179713421080243,0.00538260527717091,-0.00426647088471234,0.474946749978541,0.440138786442599,0.496257582539155,0.00646653477954248,0.287572808578408,-0.254167819965078
"SNHG17","yellow",0.494131337439223,-0.271511513028465,-0.143975973865579,-0.298034175156779,0.298976881778924,0.140008701994886,0.494131337439223,0.141834247015208,-0.222459375137664,-0.341804787155212
"CASP8AP2","yellow",0.493860551742997,-0.127007098784368,-0.0429543748638262,0.0094204272267976,0.444444541916867,0.433046712984448,0.493860551742997,0.0900238387783746,0.537808561967852,-0.0455668357754066
"DYNC2LI1","yellow",0.492700662683715,-0.113754593932937,-0.110821732797572,-0.136807063324891,0.228705156564113,0.382945656806678,0.492700662683715,0.172024166865545,0.437788519069507,0.103150050555444
"FAM49B","yellow",0.492541828528352,-0.0446075660261582,0.0181198469449246,0.0132882561815832,0.3057961772623,0.22700391931899,0.492541828528352,0.127445927383172,0.0672619513074514,-0.155609990780786
"LDLRAD3","yellow",0.491929498157204,-0.163976231073293,0.21714048945387,-0.0816109996061065,0.36297823191674,-0.0213271365044954,0.491929498157204,0.204450137720338,-0.130292634692863,-0.512931072911595
"CTSV","yellow",0.491218195229948,-0.221418047765183,-0.158759571409728,-0.297352011021567,0.274026154591275,0.0651068429773824,0.491218195229948,0.345788950574966,0.0118445164835871,-0.180882233862433
"TMEM5","yellow",0.490562268521088,-0.0721827136691586,-0.081576076008878,-0.101330058620333,0.496241509980522,0.0725090454122338,0.490562268521088,0.097904402102353,0.421918578086834,-0.0631032506022337
"LPCAT2","yellow",0.490318691903328,-0.19606142201158,0.0380580147157575,-0.216856289911358,0.0399508388863681,0.287571297761095,0.490318691903328,0.271405978728421,0.0978571583388352,-0.0762069287629778
"SHROOM2","yellow",0.489005927074757,-0.159884574548223,-0.0508714205874612,-0.291190806270098,0.0526620033630097,0.132707281566647,0.489005927074757,0.483873109581785,-0.0956594440324991,-0.120792739307103
"DUSP18","yellow",0.488896569240344,-0.142427292338284,-0.165614109452611,-0.422200363992379,-0.0841197642428025,0.319403670392414,0.488896569240344,0.504731060865848,-0.145088507434839,-0.0327646825211617
"MED30","yellow",0.487901590321894,-0.0938951464580464,-0.0935573405833987,-0.103897298284243,0.433245574404266,-0.126553103650669,0.487901590321894,0.240020777133904,0.175892791354616,-0.16366782454774
"ESF1","yellow",0.487820796378502,-0.209225062025806,-0.132494246270354,-0.208540035617471,0.265792002707469,0.460690301241935,0.487820796378502,0.204999659286114,0.174954523796038,-0.198910357193379
"NDFIP2","yellow",0.486015145716751,-0.0663484248687321,-0.18685462615972,-0.206115517971113,-0.0844358282307149,0.368622568988749,0.486015145716751,0.451239399915874,0.260663379386955,0.217601072488408
"NCR3LG1","yellow",0.485666859051868,-0.204985784885545,-0.281671967109798,-0.330030131906492,0.319539214144442,0.211478520033089,0.485666859051868,0.208300014904974,-0.0147164348350869,0.0233672188180652
"SEC62","yellow",0.485525693211063,-0.035406815402338,0.105780824639392,-0.0674125401907087,0.00449200247926202,0.423828917866989,0.485525693211063,0.306912627037819,0.357713899977994,0.036926611757292
"MRPL42","yellow",0.484456911222702,-0.110385822903663,-0.143303565481448,-0.169568245842973,0.366165751691135,0.305624745169144,0.484456911222702,0.120680423102565,0.398187569916929,0.0248876172495242
"BDP1","yellow",0.483634264397452,-0.116358884804694,-0.0107636212162925,-0.0407566854649384,0.355943430295803,0.485795182174373,0.483634264397452,0.0705644188554154,0.462335866784639,-0.0588138855954708
"SLC35F5","yellow",0.482105480569949,-0.0851034219080234,-0.178023015651218,-0.290212091420604,-0.100524966371764,0.466659550226349,0.482105480569949,0.473489481704722,0.302795196066522,0.250242522447896
"ZDHHC23","yellow",0.482007799894684,-0.107706482579446,-0.451510526510924,-0.336474518255547,0.293396278863894,0.320071422522376,0.482007799894684,0.401212047298923,0.398911005764792,0.314576588323987
"ATP11C","yellow",0.481976864945089,-0.0845059180876901,0.101878945350918,0.036583715113765,0.281621691147834,0.390102316177673,0.481976864945089,0.202432941743876,0.304050219516582,-0.163978959713191
"ZNF550","yellow",0.481461798080755,-0.0941946032529004,0.0346145548117786,-0.127294804148343,0.0838480725315572,0.37193498508529,0.481461798080755,0.360979441858587,0.208501549868522,-0.0822564008998741
"ENAH","yellow",0.481449041275301,-0.184184767214636,0.224994839750803,-0.213000628264096,-0.0833257638614488,0.323861806475882,0.481449041275301,0.389626177534042,-0.10737221625742,-0.207093826870261
"IL20RA","yellow",0.481141573515858,-0.142546143180624,-0.2003710189699,-0.229824310303958,0.257039110091171,0.266266630974623,0.481141573515858,0.200939642897806,0.229986857838222,0.0483242835814519
"TMA16","yellow",0.480508403152064,-0.157090918768895,-0.12420210802304,-0.0959836472523075,0.516002523869173,0.128336542668449,0.480508403152064,0.0228547109239075,0.462651030887492,-0.14158197746219
"QPRT","yellow",0.480065225619986,-0.0715696822262378,-0.179623118980655,-0.394851480001793,0.0291562849313224,0.00785439054146326,0.480065225619986,0.649236011745026,-0.189430631282231,-0.0475661080361039
"SLX4IP","yellow",0.479329733351724,-0.15627053784218,-0.0971514072959903,-0.194181308724732,0.17207097504706,0.390141832780636,0.479329733351724,0.207890088001106,0.0647420581584292,-0.129475810495812
"LOC101927446","yellow",0.478936564213843,-0.179527654251639,-0.207130004222642,-0.176609047166626,0.411648778408133,0.266375311610143,0.478936564213843,0.0786400404969442,0.227580840004118,-0.131759035467876
"LOC283357","yellow",0.476632154208043,-0.0324683257937459,0.0608336122122949,-0.0531582117753921,0.102070829445542,0.440117198535325,0.476632154208043,0.260165344677047,0.313507854490656,-0.0404721526254112
"SLC22A3","yellow",0.474761291863988,-0.207414034327651,0.0151877730697821,-0.177812553566827,0.0929897345499476,0.24686947817009,0.474761291863988,0.197454587712589,-0.0618604218553596,-0.267008781873081
"C8orf59","yellow",0.474698366396713,-0.186965481858554,0.051541208968386,-0.0483564638814494,0.315147109766691,0.191578536401084,0.474698366396713,0.122144186054039,0.152639456243097,-0.237485226842171
"LGR5","yellow",0.474597248347111,-0.143255346936544,-0.0794891837767912,-0.274447604426331,0.217515150604601,0.151313700057713,0.474597248347111,0.255226007881015,-0.0571739361394022,-0.21502216210875
"SNX25","yellow",0.473613822788935,-0.147274480569481,-0.0154094831780852,-0.0791185707392616,0.292476387446526,0.278505951734358,0.473613822788935,0.130240900935277,0.250749619574705,-0.157923961542501
