"gene_symbol","module","kME_own","kME_brown","kME_black","kME_pink","kME_yellow","kME_red","kME_magenta","kME_purple","kME_turquoise","kME_blue","kME_green","kME_grey"
"MIR4683","turquoise",0.519462445766623,-0.18893365555622,-0.0449201995351011,0.0686470732917703,-0.0174696587793669,-0.0764682702773218,-0.0207541358847195,0.100151767799815,0.519462445766623,0.190950838183786,-0.0379859446535704,-0.166225594657818
"HOOK3","turquoise",0.517997728157769,-0.080242504026223,0.103256795465086,-0.00269114289195654,0.397097232872641,0.419988468100411,0.420181357191847,-0.0697914100814272,0.517997728157769,0.242645064696833,-0.270680261900823,-0.243003138748255
"SORBS1","turquoise",0.517794256358599,-0.222021824489359,-0.0722891174617568,0.264678013556605,0.250643610042306,0.0867407052335387,0.340569021366171,-0.0808652452868616,0.517794256358599,0.0490702728199334,-0.309464439818574,-0.538990844227296
"GRP","turquoise",0.517544925428206,-0.298428512635848,-0.166766801089808,0.00084471067973394,0.0587994071557785,-0.187948785155507,-0.0675418240980911,-0.0406382203958453,0.517544925428206,0.159670200053499,-0.241789167663768,-0.11727316065644
"CPED1","turquoise",0.516651654076076,-0.368311542639917,-0.013792691736734,0.0766639069107386,0.279505589637307,0.188450414008786,0.217621579491228,0.248786291764468,0.516651654076076,0.229818472657997,0.00264916418345472,-0.453787927981385
"GPC1","turquoise",0.516324195313427,-0.157208489836768,-0.188700312305887,-0.136181890418463,-0.219179667829341,-0.33676666483718,-0.259093851782575,-0.0213283846316121,0.516324195313427,0.240233559515846,-0.384378574317462,0.0640140020574143
"S100A4","turquoise",0.515458659338945,-0.139397087986255,-0.148167191276969,-0.295803716658484,-0.151302625600808,-0.174505788468527,-0.249280908473697,0.0751920490455806,0.515458659338945,0.429224880955143,-0.279222696755505,0.221528760228059
"TREM1","turquoise",0.515297787329426,-0.0406462493051217,0.0479014090029299,-0.457078490996774,-0.266091719209346,-0.128659964859981,-0.333291867132959,-0.00352872081717742,0.515297787329426,0.545733197376166,-0.298496856214351,0.369985484491661
"ANTXR2","turquoise",0.515025119248919,-0.239848072587633,0.137665748819429,-0.544894947085177,0.0230739886668385,0.281383369418299,-0.210317908897306,0.161673415232932,0.515025119248919,0.531106054570389,0.13578736413165,0.296529379243342
"FZD2","turquoise",0.513871423816715,0.00180910280940617,-0.099760883447935,-0.404048516592312,-0.279677546680385,-0.156218237285963,-0.353641145904456,0.145024829780015,0.513871423816715,0.489214413934363,-0.296778537045922,0.313884968884118
"PGM5","turquoise",0.513198928643243,-0.329843198426362,-0.142174248815472,-0.0144305784744376,0.0130668170723476,-0.0580040083230405,-0.0147677248110396,0.0913195307800556,0.513198928643243,0.207723584788556,-0.156745289366671,-0.22414174922367
"CSGALNACT1","turquoise",0.512207099195644,-0.0796555695456527,0.043059066255077,-0.125799090526596,0.113741204200264,0.188691499097853,0.105764968789242,0.00431740934283759,0.512207099195644,0.283180582402955,-0.310033949813714,-0.0659906726966899
"SPON1","turquoise",0.512072072157138,-0.162621453789046,0.0710429050279457,-0.461734248517592,-0.136403384333655,0.105122842470044,-0.247287200099619,0.221752434959298,0.512072072157138,0.463446192357603,0.123387143079774,0.254227284721769
"SSBP2","turquoise",0.511822934056197,-0.279479481718267,-0.0162599040645703,-0.385654414619476,-0.173511020026577,0.0159906916690108,-0.287716378792833,0.291578368259701,0.511822934056197,0.471801655353404,0.0817804527336082,0.13649230853308
"PLPP3","turquoise",0.51056329214266,-0.305654359731712,-0.0864653618223848,0.052758840757391,0.086611173674058,-0.156558841842356,-0.0464317912493379,0.138819610783135,0.51056329214266,0.294087235171146,-0.241339932496301,-0.301277587423639
"DEGS1","turquoise",0.509810943231492,0.00639277012023997,0.245399230059093,-0.370159777853578,-0.251405633869717,-0.0288374731208301,-0.205699316070641,0.125525113699047,0.509810943231492,0.523395756631246,-0.247923592491674,0.219635346320428
"SASH1","turquoise",0.509592598119311,0.110799964119565,0.24523535502967,-0.321718327827522,0.0400942441184653,0.412787711056826,0.0900304418380953,0.11209774393201,0.509592598119311,0.480755463342369,-0.0990518757828361,0.0950822050287677
"ZSCAN18","turquoise",0.509008678262435,-0.373289571828872,-0.133756527298681,0.058424353064824,0.0382217859346895,-0.137061174811304,-0.0047178311152413,0.115590979176017,0.509008678262435,0.190280519210011,-0.0910908911663297,-0.357861080075043
"ITGB5","turquoise",0.507895685986404,-0.361124947551654,-0.0831325190431063,0.0139751283061223,0.102346134814438,-0.0165792864493116,0.105155119908489,-0.0404888463019288,0.507895685986404,0.172969919989061,-0.214695593542467,-0.165795840383757
"DKK2","turquoise",0.507778176873591,-0.0596128748246859,0.0624762918808663,0.00962110089426802,0.0663806694747753,0.0479501736244545,0.0753894888722738,0.0192550729521487,0.507778176873591,0.15033582830872,-0.160358775509739,-0.145469218524492
"SLC43A3","turquoise",0.506633752385745,0.0490941325531437,0.00957015072091432,-0.392210179909132,-0.269249100952271,-0.110951831817706,-0.263994604961766,0.125986843529451,0.506633752385745,0.520766996394925,-0.281371623889115,0.280514916889884
"PDZRN3","turquoise",0.506563498365166,-0.183009349260909,-0.0169865360018653,-0.0793892379886005,-0.0119862658968346,0.022774760413525,-0.0124441311614724,0.0220685398673938,0.506563498365166,0.207435763441709,-0.146188788880362,-0.126281139119827
"EMP1","turquoise",0.504665706770073,-0.166445063660708,0.0235643261926724,-0.242769271602055,-0.0149479429245583,0.0454699579228883,-0.149805523110438,0.206346700160924,0.504665706770073,0.414634700895362,0.0200241193418227,0.162588338830518
"DIO2","turquoise",0.503732208166222,-0.163095081783153,0.174263093256999,0.102171945598253,0.180893113716036,0.0825693351952536,0.186952726372329,0.0833724694618819,0.503732208166222,0.230598468823094,-0.191060761380196,-0.295080300882488
"FOXF1","turquoise",0.502745171646041,-0.286919565284787,-0.111385879627054,0.16269432287687,0.048066123058142,-0.123029236694557,0.00375142557575403,0.234041263712193,0.502745171646041,0.140454312242948,0.0691498144421656,-0.302407131596242
"CDKN1C","turquoise",0.500718433640853,-0.160767158046155,-0.151032737810565,-0.023188329618147,-0.0472070846517373,-0.121082929661243,-0.0618696825504119,-0.0218516091159415,0.500718433640853,0.194303193922274,-0.338943056333534,-0.0272375684267431
"STC1","turquoise",0.500373601729467,0.147440675525178,0.136668061224664,-0.272236305843279,-0.0645211214328883,0.106776246906948,-0.061095627799486,0.00396284998577246,0.500373601729467,0.409663606999877,-0.280934703137866,0.222167003028274
"SELE","turquoise",0.499370238527216,-0.0071264307282143,0.0112375332119876,-0.202747913265573,-0.0608108240641144,0.0375384194825047,-0.0600661531974328,0.1314561726194,0.499370238527216,0.362169451726067,-0.211737152282056,0.0293835046202371
"SOBP","turquoise",0.498307316127085,-0.198352199628798,-0.0636739472783342,-0.234462167675833,-0.00132178758564206,6.00433708511648e-05,-0.16920269270788,0.0952344126063468,0.498307316127085,0.274773761421427,-0.0806058808744273,0.033525982854729
"GLIS3","turquoise",0.497320897478122,-0.182138350260385,0.104076806423254,-0.405023277803445,-0.0878734814266831,0.0994938867036918,-0.231899521068142,0.15959722082327,0.497320897478122,0.418228163659216,-0.00563885146642101,0.215641451287822
"TPSAB1","turquoise",0.495877740461183,-0.366335131117601,-0.124613860628504,-0.14793063869571,-0.221156908571714,-0.263457845648385,-0.346357569286888,0.54569150339128,0.495877740461183,0.469574316646065,0.159128330034156,0.00346011376393638
"VIP","turquoise",0.495080406504896,-0.31022935080079,-0.0661653312264256,-0.00461165680068062,0.117734898151211,0.0869421702705463,0.0701474531187389,0.157949350570758,0.495080406504896,0.204182457022199,0.0316756002354703,-0.258345877639444
"PLVAP","turquoise",0.494985940815684,-0.288331520686125,-0.302615445076139,-0.150392696598149,-0.197658595551705,-0.433292238218402,-0.399595378823812,0.153090740600001,0.494985940815684,0.310155276248624,-0.112211272767672,0.0811087306076786
"LPAR1","turquoise",0.49496475686122,-0.222771163757511,0.0940894605574304,-0.302615424825504,0.0136223142717153,0.17918677258674,-0.0955344755291217,0.329177919680976,0.49496475686122,0.466031965821997,0.120382291684564,0.00425739664274543
"ALDH1L2","turquoise",0.494899420115893,0.0335779133473096,0.128647940321422,-0.211664085446727,-0.0218427232210528,0.102161886384765,0.0379642065761887,0.0489577678244625,0.494899420115893,0.339129809560291,-0.330040932221606,-0.00482837796687594
"MYADM","turquoise",0.493433251184844,-0.127173462338517,-0.258327020905653,-0.288788441961391,-0.0354096070390967,-0.129880795937966,-0.227671674815775,-0.0914744969138212,0.493433251184844,0.262513260204809,-0.214676943070277,0.221512175277384
"CDYL2","turquoise",0.492139260614487,-0.136092318185914,0.039736058226678,-0.14992255165246,0.102686133209627,0.16907751257662,0.0765711200912411,0.0408175040434884,0.492139260614487,0.296304384599637,-0.180633964103121,0.00821805757468587
"TPSB2","turquoise",0.491337546381825,-0.367408375504421,-0.116789086374736,-0.141469098830443,-0.229231929031562,-0.265364369442831,-0.345839473054157,0.544644719883793,0.491337546381825,0.466900778602391,0.151487918831059,-0.0119529152035923
"GLIPR1","turquoise",0.491145161042298,-0.198960802763972,0.0571367283997826,-0.0376941453892141,0.178767312976739,0.0730361944451732,0.0738812962146684,0.169784065507649,0.491145161042298,0.339162106891704,-0.239230874134147,-0.251108760274988
"OBSL1","turquoise",0.49055623327137,-0.197018818184735,-0.188302821884437,-0.013148015460483,0.0325818372335627,-0.101828460071009,-0.00811125335189037,0.0171006704067967,0.49055623327137,0.208942916254685,-0.27974041439817,-0.122792793704662
"LINC01116","turquoise",0.489740829640142,-0.132407787137641,-0.092967016861165,-0.276738473558028,-0.178662695333364,-0.115169043924819,-0.217782129798546,0.0352893387414185,0.489740829640142,0.331150921814574,-0.284538232940803,0.139504946712454
"IDS","turquoise",0.486532289569625,-0.262333411843926,-0.0250751298048591,-0.0371156655919843,0.353485295297854,0.240546885605158,0.262907341404907,0.0434329382262924,0.486532289569625,0.317302115187969,-0.200593115036395,-0.167492144158869
"ITIH5","turquoise",0.486287281612699,-0.203828511102268,-0.0579122275237138,0.117093554644565,0.0329376765457881,-0.0816577213874189,0.0140790333437212,0.242184866013055,0.486287281612699,0.202104834641094,0.0466040764402469,-0.269084209004906
"C5orf46","turquoise",0.485678331253311,-0.195178961425549,-0.123955153290321,-0.374883590487457,-0.221295080344734,-0.234937558193343,-0.33112685891017,-0.0197328234668476,0.485678331253311,0.395232325590193,-0.41063417383526,0.213848389057951
"NFIC","turquoise",0.479733821543545,-0.251772068187451,-0.288183815925292,-0.437662842812447,-0.107528893761758,-0.190004461038892,-0.436532409212237,0.0772523751518575,0.479733821543545,0.36260378478534,-0.0508603215691865,0.291050071249422
"PTGDS","turquoise",0.478407301717805,-0.3409066386781,-0.167074514320638,-0.209110994950677,-0.185110466630492,-0.243415080808393,-0.32788072098623,0.504867652789761,0.478407301717805,0.457310990297692,0.0314916703923059,-0.0428593670024939
"WFDC1","turquoise",0.477435649792503,-0.29996353393606,-0.146108684551712,0.108949707246281,-0.0677379839525222,-0.240221240481697,-0.125592744262284,0.128975576344638,0.477435649792503,0.0585141233558472,0.0871380650205073,-0.240200953266124
"LOC101927027","turquoise",0.477314334925118,-0.0453204826509521,0.203160453832779,-0.111711451510565,0.232279511088245,0.240821247205565,0.179142312389663,0.0180694197920837,0.477314334925118,0.290206321496641,-0.287952998739928,-0.209069188519824
"EOGT","turquoise",0.475195752222719,0.181094171821455,0.317413377896538,-0.214006353100201,0.220785234623313,0.573540072440242,0.277584650516938,0.00850386506379161,0.475195752222719,0.371605393010523,-0.13553610180624,0.0328942871534301
"FLT1","turquoise",0.47392828277196,0.0774385927885822,0.19605092872697,-0.126921585420378,0.14172651837661,0.25970258011521,0.161765621269385,-0.00640058815464576,0.47392828277196,0.337091966956393,-0.275205929970472,-0.000293798532997895
"ECM1","turquoise",0.473590755631174,-0.324267377378237,-0.227243416337747,-0.302920209112022,-0.124468626847878,-0.220744708913553,-0.367713674698462,0.0100486266866745,0.473590755631174,0.273806627072723,-0.0812681540098756,0.308654190875518
"LRP12","turquoise",0.473241608730624,0.112327777948265,0.251921969759228,-0.0871815966367826,0.109713085471045,0.320276792652187,0.215380221878649,0.00249264862051156,0.473241608730624,0.310734681332359,-0.279193583520989,-0.102669501428281
"HSPB6","turquoise",0.47297362134222,-0.458717722240564,-0.313962557131093,-0.0601975234130407,-0.0647038566521904,-0.288547898986923,-0.194838543123066,0.0846650034695883,0.47297362134222,0.131253691870341,-0.152488892317414,-0.249231882638096
"LEF1","turquoise",0.471229151076531,-0.118395030344159,0.00913410843069267,0.0613254101831177,0.0695614707850995,-0.0322749690985516,0.0927358588185828,0.0137713284867398,0.471229151076531,0.201424999304793,-0.323928540499321,-0.146848470594337
"RCAN1","turquoise",0.470627268021308,-0.078799651134367,0.121802471329178,-0.248833083128011,-0.0752371266490621,0.127313108524934,-0.106014884890486,0.226476275749223,0.470627268021308,0.423890116502971,0.0915627990228257,0.0801850620295567
"MAOB","turquoise",0.469354798180861,-0.232383287226033,-0.0692423365836779,-0.394995082694669,-0.148678198474787,-0.0121986838320243,-0.243854774244587,0.0853434390207432,0.469354798180861,0.357797732247527,-0.154347185060674,0.153727424031042
"FSCN1","turquoise",0.468293542752038,-0.0428799173574769,-0.0185969787095541,-0.59582321043128,-0.308322973777063,-0.115000539837922,-0.460881841957452,0.0583880872986102,0.468293542752038,0.465136929437949,-0.170155688550316,0.551236931123619
"LOC103091866","turquoise",0.468137089224631,-0.0869004320595895,0.149405908226157,0.0196353601619706,0.013629693505952,0.0548481950338777,0.141700716786812,0.0528623024927172,0.468137089224631,0.334572481530637,-0.338728711605563,-0.189624158738379
"RGCC","turquoise",0.467239903359971,-0.233499988698872,-0.0814717142205837,-0.0151460352261565,-0.0181786595486233,-0.092206434663532,0.0534039196619822,0.117770970610641,0.467239903359971,0.286073811260225,-0.172558259485453,-0.132411728978536
"APBB2","turquoise",0.466023074618805,0.10671336153665,0.178923829731117,-0.201858772648724,0.103921218861545,0.303762903615358,0.140768870438228,-0.120306491108969,0.466023074618805,0.292975124330885,-0.34956344942626,0.0644045097320288
"GPRC5B","turquoise",0.465383987307228,-0.148670549259952,-0.0344226084092613,0.0254076250673612,-0.166926654540084,-0.225407441960207,-0.150881206896365,0.135560496881742,0.465383987307228,0.263923719356132,-0.177918390753232,-0.143807553432773
"DPYSL2","turquoise",0.465068571347796,-0.101188813202137,-0.0217661439350391,-0.334943115188146,-0.0427680417208053,0.0782762999329426,-0.0934768641813839,0.0277246831381014,0.465068571347796,0.347880063930685,-0.233808880102883,0.229602286621605
"LAMB1","turquoise",0.464635475725876,-0.0503277969588469,0.0460656608417605,-0.14734915490633,0.133815221150692,0.2132519459924,0.0330499150503873,0.0203129681641454,0.464635475725876,0.216690546296529,-0.0837828981528397,0.0352987165234855
"MYOCD","turquoise",0.464343032423983,-0.358269469905797,-0.13812198886338,0.0398928224465625,0.146123660415026,-0.044305986925872,0.00238722111834087,0.172461903090467,0.464343032423983,0.119898881470755,0.0919351799432336,-0.273522991849782
"CALU","turquoise",0.464232422523575,0.148557049097367,0.549861967380188,-0.284182939445881,-0.223131652665285,0.0845069435203011,-0.0802961161737969,-0.00881285575045858,0.464232422523575,0.379577362362443,-0.285357277521868,0.158361867798781
"BHLHE41","turquoise",0.464080256468002,-0.316514890680163,0.0608920293001728,-0.340837139131473,0.0618725101917527,0.138365840062405,-0.141470350157091,0.216437586133894,0.464080256468002,0.405445357455584,0.194824762424321,0.175248819596558
"HSPA6","turquoise",0.46346982820084,-0.00689040121815492,0.0180604267157667,-0.373930539174698,0.0137434030353301,0.0631600331776777,-0.137078847142612,-0.00706512715131962,0.46346982820084,0.435549186247148,-0.278918220335539,0.27649406064309
"PLSCR4","turquoise",0.462910830257165,-0.328093176031075,0.146172000129658,-0.0990362030497411,0.219973310268918,0.345337307797767,0.149390625169178,0.150882283295892,0.462910830257165,0.291683712187472,0.15104967038121,-0.210203271502527
"RAMP1","turquoise",0.461542443641769,-0.111074664281617,-0.110177069418679,-0.584053325766118,-0.242227531213092,-0.0641313558527651,-0.381627835698516,0.00943987746577894,0.461542443641769,0.457585737105233,-0.153082955285905,0.407196536162933
"PLA1A","turquoise",0.459799636861437,-0.145360195509764,0.0291954619055563,-0.0194201591684231,0.00855488207737319,0.00435131732273853,0.0961975434258649,0.0791401677458296,0.459799636861437,0.412654208214107,-0.346900949122243,-0.190286182347012
"ID4","turquoise",0.455936154612743,-0.226658018983264,0.0301019633895982,-0.0178407885074452,0.0928727015272888,0.105199097342493,0.0307349752905296,0.183881038850031,0.455936154612743,0.25697313383603,-0.091398888960954,-0.139529636585012
"TWSG1","turquoise",0.452665562692511,0.0845774174303965,0.460978698417236,-0.439475425766735,-0.0992701649710478,0.349256369805166,-0.102942665234881,0.169883902842185,0.452665562692511,0.454226984452255,-0.00350553842103995,0.205022201674956
"ATL1","turquoise",0.451937116489088,-0.25536595845401,0.0270025337288662,0.0561628277809159,0.183350284013933,0.128962740557387,0.156335242795477,0.183772250013884,0.451937116489088,0.280238332975941,0.0402963736658165,-0.265835851032309
"TPM1","turquoise",0.45021339053602,-0.150558029548739,0.264533222533789,-0.342211656788631,-0.164436901985387,0.0950641179811943,-0.240441246918478,0.100404618963867,0.45021339053602,0.321690031604053,0.103569682329992,0.134265471659522
"RBPMS","turquoise",0.450002768848982,-0.407003682853792,-0.243141296745301,0.0165916118868917,-0.0858844900978066,-0.317782688000334,-0.18249048096722,0.0764665971244056,0.450002768848982,0.105166043430523,-0.0964016118878475,-0.103109498154816
"SH3BGRL","turquoise",0.449596543970287,-0.354818759944595,0.110685487239118,-0.0373201272707761,0.218692340151544,0.263934507743528,0.188296581240648,0.169237070188525,0.449596543970287,0.251671639999662,0.000580292615030251,-0.356974812805927
"FMOD","turquoise",0.449225430477415,-0.31513865124216,-0.130184772671913,-0.187157966401914,-0.191638042528188,-0.177127697386507,-0.269640263595279,0.0943850901783821,0.449225430477415,0.20844030518885,0.0270852012251338,0.0553086240080278
"CALB2","turquoise",0.449093071799501,-0.198403316948263,-0.137217109292953,-0.382074106946363,-0.192248349939534,-0.198896018489796,-0.344433534017666,0.0200753061914347,0.449093071799501,0.365069623177483,-0.226743567724608,0.240028067559287
"FOXO1","turquoise",0.448609584220239,-0.16366359354963,-0.000804850095552834,-0.0943189900372792,0.153034514879425,0.115312587659408,0.0936642782300201,0.195689650254451,0.448609584220239,0.383197564426826,-0.0423820145736126,-0.0929324060755609
"IL6","turquoise",0.448064782180527,0.0861011770720446,0.0606208696953296,-0.321531754040233,-0.193645142517465,-0.00252144110229293,-0.184085997195586,0.0881182865265903,0.448064782180527,0.415554405352651,-0.239540956754997,0.237069337738145
"NAP1L5","turquoise",0.447125006052437,0.082660703549609,0.198259024422068,-0.285809336893877,0.0602281090243002,0.420264669761171,0.110098293081849,0.0772862970534478,0.447125006052437,0.34694388057768,-0.0591576469809033,0.0823332165511599
"C15orf52","turquoise",0.446948994186329,-0.304909921409455,-0.26558796823434,-0.192779011916913,0.134769455870587,-0.0463594453478193,-0.117984455199824,-0.0557075395557394,0.446948994186329,0.173329813922103,-0.115651706619487,0.0637843212375333
"HSPB1","turquoise",0.446607323769521,-0.259648598681838,-0.152790100811366,-0.132323486906021,-0.112107609994229,-0.264932928714763,-0.24348067656865,-0.0348547322330939,0.446607323769521,0.222345520102186,-0.169695520784804,0.0734565786905779
"PODXL","turquoise",0.446391617113877,0.0598608672975982,-0.0530473809411126,-0.382460370817166,-0.0343215817969763,0.0539982568903257,-0.116643658639219,-0.120513356238271,0.446391617113877,0.356626968531347,-0.274738266603768,0.312591154551619
"KLF12","turquoise",0.446019573814332,-0.191743921347718,0.0413811077532502,-0.144331104012273,0.235448171478704,0.304312374209065,0.177003581950993,0.121347625786038,0.446019573814332,0.276583034151174,-0.11322436918957,-0.137485880304545
"LOC101929787","turquoise",0.445826023230376,-0.178342161087676,-0.0420757627983886,0.0739511521239928,0.362875684672045,0.241966870306899,0.354217582346801,0.00726542256928256,0.445826023230376,0.185364702486022,-0.277941197106072,-0.371936413673313
"TSPYL4","turquoise",0.444831073659627,0.0251685896577961,0.129091056609441,0.0578750561246631,0.212326699611459,0.288952061613316,0.303369198741086,0.00333752003218311,0.444831073659627,0.216132590202971,-0.189687278676211,-0.205054239382788
"EXOSC7","turquoise",0.444185690704916,-0.415376983778351,-0.225360611097502,-0.0861126251861002,-0.189331658251844,-0.24872783638968,-0.274104357676788,0.328233832863229,0.444185690704916,0.284107002851008,0.114750245613308,-0.137904470803545
"DTNA","turquoise",0.443808684970892,-0.350162274731969,-0.202573706229282,-0.0745613441222785,0.0772181987628341,-0.0740182631282853,-0.0462333370733255,-0.0353874450771003,0.443808684970892,0.0611884753795415,-0.189133618004909,-0.228548371395239
"LEPROT","turquoise",0.442489289428496,-0.22353922704867,0.0612903851603194,-0.142133199097161,0.218745365986838,0.318163416266416,0.213376295971825,0.0215264563399701,0.442489289428496,0.246967318781146,-0.123729084452961,-0.164803475424422
"OLFM1","turquoise",0.442454180746119,-0.191569972478118,-0.0244175952290147,-0.163326391444172,-0.13903078353632,-0.0884659205416718,-0.184810923571232,0.197763609821549,0.442454180746119,0.300599845569889,0.0442551919993475,0.0124211895569852
"TPBG","turquoise",0.442286816856246,-0.193263079132376,-0.00127470563781514,-0.522020614809619,-0.0399278573999086,0.0234978893772792,-0.272303877705619,0.138381801400947,0.442286816856246,0.441569306520098,0.0364973786540108,0.375691225239533
"PLK2","turquoise",0.441955734450582,0.0375692205539227,0.160913011361646,-0.5784420062423,-0.106994440327867,0.229375762414635,-0.251066051949842,0.0690410594545058,0.441955734450582,0.504824356376259,-0.0980006842216277,0.50415893484861
"PTPN21","turquoise",0.440971868545404,-0.271847746704718,0.0862767727922397,-0.196887425024083,0.29314354434083,0.358416284045964,0.106864309387324,0.135198609939839,0.440971868545404,0.266428462145063,0.227879282213383,-0.0805582471495427
"DCBLD2","turquoise",0.440443109051547,-0.0541050463334613,0.150650538251302,-0.126989097789621,0.156558623964162,0.154749695451243,0.141837211915017,-0.0119905460814787,0.440443109051547,0.259803282027486,-0.303862352368297,-0.103883383825087
"SULF2","turquoise",0.439739643935159,-0.135505509771985,0.0601920180430797,0.0235865309700082,-0.0931618928718677,-0.162649030783315,-0.0620011040425168,0.107094465749437,0.439739643935159,0.281248590829176,-0.17206364819609,-0.0498202380904887
"KDELC1","turquoise",0.436166486800258,0.157115297325099,0.205970296993326,-7.15604234968175e-05,0.142609537477831,0.201789733948897,0.284285013574574,-0.124427767460247,0.436166486800258,0.197287203593467,-0.470743834320555,-0.142107555944596
"RNF217","turquoise",0.434307085362387,-0.115063012738917,0.0138184951289724,-0.00625011023233041,0.265752591520863,0.244183759287878,0.248385196101217,-0.0261241265301805,0.434307085362387,0.175445608329614,-0.267486650405013,-0.212995388104897
"CCDC71L","turquoise",0.434293145755789,-0.142602292719764,0.0544116961407102,0.195506673681769,0.257212211166745,0.176089917974368,0.345117411079728,0.167095025919476,0.434293145755789,0.291156740535684,-0.257117732967134,-0.360883618747399
"NR2F2","turquoise",0.434236624482784,0.0407014203373292,0.238263290229243,-0.301527820434404,-0.0432920955153614,0.303522940203505,0.0270748794224843,0.0265400743214976,0.434236624482784,0.345402445168462,-0.0973023574294673,0.114997034642589
"FKBP14","turquoise",0.434017781033223,0.137301126178715,0.210700486974645,-0.296715208422392,0.22380365314138,0.227198028691261,0.0810976015681436,-0.114986637133463,0.434017781033223,0.281831093201268,-0.333715175779787,0.13054819688254
"SMTN","turquoise",0.431454022028759,-0.221386205716388,-0.303457987779978,0.0277296750511771,0.0051657317310141,-0.168801822347703,-0.0997061557327368,-0.102452232448335,0.431454022028759,0.0184448856456408,-0.194122972193599,-0.116327839843543
"MYOF","turquoise",0.428744020546492,-0.200980261366215,0.1748238786418,-0.483149765627255,-0.0904871679650398,0.0890835488253094,-0.286222288176422,0.222583255979076,0.428744020546492,0.486172751538575,0.165303231585296,0.34573010093579
"PER3","turquoise",0.427475490965141,-0.124551814171129,0.0438296492222199,-0.288657784577197,0.0767218875988877,0.202335595887876,-0.0081571025912987,0.100063003971591,0.427475490965141,0.35199793161404,-0.0769694050556483,0.0150530806164152
"COL7A1","turquoise",0.426439601980253,0.00128622620482074,-0.189969403364385,-0.215327031253068,-0.017299761872852,-0.137115000034301,-0.178881447999995,-0.102169611599058,0.426439601980253,0.224899314874942,-0.217211268619165,0.228306359362731
"HECW2","turquoise",0.425732010105287,0.112351733778829,0.0209037933861042,-0.361439432320602,-0.0862386012762916,0.0877011355562514,-0.111647412442775,-0.110686498731353,0.425732010105287,0.345444479090787,-0.25258694230955,0.284014000748035
"TMEM158","turquoise",0.424684213758474,0.023171257369799,-0.0250338628796184,-0.0336524908950017,-0.110759511932402,-0.138826831455423,-0.160321308640288,0.132094296195217,0.424684213758474,0.280830977350672,-0.156095267756164,0.0514536349144399
"CH25H","turquoise",0.424350439814288,-0.273163824084798,-0.00168526028320987,0.196307138709595,0.0459551694058203,-0.0650753179597731,0.0627615303563785,0.324617151637776,0.424350439814288,0.151622426754582,0.0759304468008525,-0.322567502205624
"CYP2U1","turquoise",0.42344179307336,-0.176610772896038,0.0916049933181876,-0.0559927111848314,0.12731150596277,0.296313286311462,0.171509682738348,0.0842798159901792,0.42344179307336,0.235591780655445,-0.107360296909562,-0.225769915179202
"RAB30","turquoise",0.423183206643714,-0.109837561562692,0.0647287139029756,0.0218240327850032,0.295861639613655,0.36419231366711,0.314903511531685,0.157110331248414,0.423183206643714,0.22988526554547,-0.184217481658549,-0.270285411769296
"INAFM2","turquoise",0.423167358540237,0.129257404083185,0.131698883719238,-0.229690380307368,-0.171143874173485,0.163756401800669,-0.0949178519253333,0.128374002661225,0.423167358540237,0.4049905007873,-0.00864581630988345,0.151042394245302
"CCL11","turquoise",0.422640594901435,-0.143451849365183,-0.0188438265918916,0.000928828885837684,-0.195460104189749,-0.173603872579832,-0.162441665789412,0.462827027278125,0.422640594901435,0.321981275790232,0.0909759719281084,-0.154666682080822
"HSPA1B","turquoise",0.421856073068319,-0.232614923021041,-0.0492554244874928,-0.191031817729077,0.0115068911224288,-0.0823166594945504,-0.174275665635242,0.0728085980557903,0.421856073068319,0.271726666674673,-0.029050262014939,0.039404399460385
"HOXD8","turquoise",0.421397522144339,0.0314381360216591,0.0363964630715308,-0.302483072419103,-0.102074703163451,0.129045391740263,-0.0917016343299914,0.0450150211975221,0.421397522144339,0.35596688693374,-0.182955794421565,0.17166581760721
"B3GALNT1","turquoise",0.42126050667974,0.101196553189485,0.140118128961422,-0.374804767753694,-0.0677447080437622,0.231300576913875,-0.00376157001773543,0.0343213674840901,0.42126050667974,0.398621311134551,-0.257455383415812,0.184516985552784
"IRS1","turquoise",0.420413828213514,-0.0622143446463757,0.0910889992485051,-0.0881698588653434,0.0425926322220632,0.12109847544256,0.0400682249464937,0.0840851081622109,0.420413828213514,0.341645322702266,-0.0831059643714149,-0.0290196874383631
"EGR3","turquoise",0.41972292785978,-0.136926634969806,-0.000391190695796604,-0.24205117556894,0.04760427662788,0.0644881713858347,-0.0911536155745741,0.131437271663561,0.41972292785978,0.293227900374747,-0.200636601152905,0.131142161829709
"CLIC6","turquoise",0.41972172573222,-0.225228670682716,-0.0332409780790603,-0.0936508975422381,-0.0483567009593282,-0.0866480688078172,-0.144516005881169,0.360524758102809,0.41972172573222,0.359682465291558,0.122284588927566,-0.0650007836338216
"ENPEP","turquoise",0.417760268576703,0.0083829884024037,0.107151660753402,-0.106121235184282,0.0331595533893639,0.183321652706637,0.126405625570485,-0.10209763313312,0.417760268576703,0.253173984454003,-0.299352236998138,-0.0574249173892801
"MAGI2","turquoise",0.416142218904209,-0.222000249970783,0.0370561645527338,-0.0395545994310279,0.187045464232575,0.203939419503175,0.125760196198879,0.080987314387626,0.416142218904209,0.213125648674653,0.00865508736844791,-0.218902129619507
