source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source,BH_FDR_within_source_significant
GO:BP,GO:0007034,vacuolar transport,"""The directed movement of substances into, out of or within a vacuole."" [GOC:ai]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0046907,24546,1.0,False,1.0,False
GO:BP,GO:0006910,"phagocytosis, recognition","""The initial step in phagocytosis involving adhesion to bacteria, immune complexes and other particulate matter, or an apoptotic cell and based on recognition of factors such as bacterial cell wall components, opsonins like complement and antibody or protein receptors and lipids like phosphatidyl serine, and leading to intracellular signaling in the phagocytosing cell."" [GOC:curators, ISBN:0781735149]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0006909;GO:0008037,24546,1.0,False,1.0,False
GO:BP,GO:0060603,mammary gland duct morphogenesis,"""The process in which anatomical structures of the mammary ducts are generated and organized. Mammary ducts are epithelial tubes that transport milk."" [GOC:dph, PMID:17120154]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0060443;GO:0060562;GO:0061180,24546,1.0,False,1.0,False
GO:BP,GO:0060443,mammary gland morphogenesis,"""The process in which anatomical structures of the mammary gland are generated and organized. Morphogenesis refers to the creation of shape. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0022612;GO:0030879,24546,1.0,False,1.0,False
GO:BP,GO:0061138,morphogenesis of a branching epithelium,"""The process in which the anatomical structures of a branched epithelium are generated and organized."" [GOC:dph]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0001763;GO:0002009,24546,1.0,False,1.0,False
GO:BP,GO:0034976,response to endoplasmic reticulum stress,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."" [GOC:cjm, GOC:mah]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0033554,24546,1.0,False,1.0,False
GO:BP,GO:0061136,regulation of proteasomal protein catabolic process,"""Any process that modulates the rate, frequency, or extent of the chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:dph, GOC:tb]",3,93,16,1,0.0625,0.3333333333333333,0.4362930197432607,0.46510931635290864,True,GO:0010498;GO:0042176,24546,1.0,False,1.0,False
GO:BP,GO:0036211,protein modification process,"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:bf, GOC:jl]",14,93,16,3,0.1875,0.21428571428571427,0.4478291050494948,0.4768867187359137,True,GO:0019538;GO:0043412,24546,1.0,False,1.0,False
GO:BP,GO:0043412,macromolecule modification,"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]",14,93,16,3,0.1875,0.21428571428571427,0.4478291050494948,0.4768867187359137,True,GO:0043170,24546,1.0,False,1.0,False
GO:BP,GO:0032774,RNA biosynthetic process,"""The chemical reactions and pathways resulting in the formation of RNA, ribonucleic acid, one of the two main type of nucleic acid, consisting of a long, unbranched macromolecule formed from ribonucleotides joined in 3',5'-phosphodiester linkage. Includes polymerization of ribonucleotide monomers. Refers not only to transcription but also to e.g. viral RNA replication."" [GOC:mah, GOC:txnOH]",37,93,16,7,0.4375,0.1891891891891892,0.4649434520420969,0.4948417230725878,True,GO:0016070;GO:0141187,24546,1.0,False,1.0,False
GO:BP,GO:0031400,negative regulation of protein modification process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",9,93,16,2,0.125,0.2222222222222222,0.4822445688292741,0.5124176512097506,True,GO:0031399;GO:0036211;GO:0051248,24546,1.0,False,1.0,False
GO:BP,GO:1901655,cellular response to ketone,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ketone stimulus."" [GOC:pr, GOC:TermGenie]",9,93,16,2,0.125,0.2222222222222222,0.4822445688292741,0.5124176512097506,True,GO:1901654;GO:1901701,24546,1.0,False,1.0,False
GO:BP,GO:0046890,regulation of lipid biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids."" [GOC:ai]",9,93,16,2,0.125,0.2222222222222222,0.4822445688292741,0.5124176512097506,True,GO:0008610;GO:0009889;GO:0019216,24546,1.0,False,1.0,False
GO:BP,GO:0044283,small molecule biosynthetic process,"""The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",15,93,16,3,0.1875,0.2,0.5005192196601743,0.5315465122328918,True,GO:0009058;GO:0044281,24546,1.0,False,1.0,False
GO:BP,GO:0141187,nucleic acid biosynthetic process,"""The biosynthetic process resulting in the formation of a nucleic acid."" [GOC:dph, GOC:tb]",38,93,16,7,0.4375,0.18421052631578946,0.5037601216016515,0.5344071251971904,True,GO:0009059;GO:0034654;GO:0090304,24546,1.0,False,1.0,False
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",38,93,16,7,0.4375,0.18421052631578946,0.5037601216016515,0.5344071251971904,True,GO:0006139;GO:0009058,24546,1.0,False,1.0,False
GO:BP,GO:0034695,response to prostaglandin E,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin E stimulus."" [GOC:BHF, GOC:vk]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0034694;GO:0097305;GO:1901654,24546,1.0,False,1.0,False
GO:BP,GO:0035265,organ growth,"""The increase in size or mass of an organ. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that function together as to perform a specific function."" [GOC:bf, ISBN:0471245208, ISBN:0721662544]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0032501;GO:0048589,24546,1.0,False,1.0,False
GO:BP,GO:0032309,icosanoid secretion,"""The controlled release of icosanoids, any of a group of C20 polyunsaturated fatty acids from a cell or a tissue."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0046903;GO:0071715,24546,1.0,False,1.0,False
GO:BP,GO:0043409,negative regulation of MAPK cascade,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction mediated by the MAPKKK cascade."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0000165;GO:0043408;GO:1902532,24546,1.0,False,1.0,False
GO:BP,GO:0042311,vasodilation,"""An increase in the internal diameter of blood vessels, especially arterioles or capillaries, due to relaxation of smooth muscle cells that line the vessels, and usually resulting in a decrease in blood pressure."" [GOC:pr, ISBN:0192800981]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0097746,24546,1.0,False,1.0,False
GO:BP,GO:0042326,negative regulation of phosphorylation,"""Any process that stops, prevents or decreases the rate of addition of phosphate groups to a molecule."" [GOC:jl]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0016310;GO:0042325;GO:0045936,24546,1.0,False,1.0,False
GO:BP,GO:0043086,negative regulation of catalytic activity,"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0044092;GO:0050790,24546,1.0,False,1.0,False
GO:BP,GO:0031670,cellular response to nutrient,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nutrient stimulus."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007584;GO:0031669;GO:0070887,24546,1.0,False,1.0,False
GO:BP,GO:0042742,defense response to bacterium,"""Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."" [GOC:jl]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006952;GO:0009617,24546,1.0,False,1.0,False
GO:BP,GO:0000280,nuclear division,"""The division of a cell nucleus into two nuclei, with DNA and other nuclear contents distributed between the daughter nuclei."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0048285,24546,1.0,False,1.0,False
GO:BP,GO:0043467,regulation of generation of precursor metabolites and energy,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and the processes involved in the liberation of energy from these substances."" [GOC:jl]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006091;GO:0019222,24546,1.0,False,1.0,False
GO:BP,GO:0000422,autophagy of mitochondrion,"""The autophagic process in which mitochondria are delivered to a type of vacuole and degraded in response to changing cellular conditions."" [GOC:autophagy, PMID:15798367, PMID:19289147, PMID:23065344]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006914,24546,1.0,False,1.0,False
GO:BP,GO:0032984,protein-containing complex disassembly,"""The disaggregation of a protein-containing macromolecular complex into its constituent components."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0022411;GO:0043933,24546,1.0,False,1.0,False
GO:BP,GO:0035601,protein deacylation,"""The removal of an acyl group, any group or radical of the form RCO- where R is an organic group, from a protein amino acid."" [GOC:se, PMID:12080046]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0036211;GO:0098732,24546,1.0,False,1.0,False
GO:BP,GO:0071295,cellular response to vitamin,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0031670;GO:0033273,24546,1.0,False,1.0,False
GO:BP,GO:0006476,protein deacetylation,"""The removal of an acetyl group from a protein amino acid. An acetyl group is CH3CO-, derived from acetic [ethanoic] acid."" [GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0035601,24546,1.0,False,1.0,False
GO:BP,GO:0006753,nucleoside phosphate metabolic process,"""The chemical reactions and pathways involving any phosphorylated nucleoside."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006796;GO:0019637;GO:0055086,24546,1.0,False,1.0,False
GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0019941,24546,1.0,False,1.0,False
GO:BP,GO:0032310,prostaglandin secretion,"""The regulated release of a prostaglandin, any of a group of biologically active metabolites which contain a cyclopentane ring, from a cell or a tissue."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0015732;GO:0023061;GO:0032309;GO:0140353,24546,1.0,False,1.0,False
GO:BP,GO:0043632,modification-dependent macromolecule catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule."" [GOC:jl]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009057,24546,1.0,False,1.0,False
GO:BP,GO:0044089,positive regulation of cellular component biogenesis,"""Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0044085;GO:0044087;GO:0048522,24546,1.0,False,1.0,False
GO:BP,GO:0045321,leukocyte activation,"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0001775;GO:0002376,24546,1.0,False,1.0,False
GO:BP,GO:0046434,organophosphate catabolic process,"""The chemical reactions and pathways resulting in the breakdown of organophosphates, any phosphate-containing organic compound."" [GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009056;GO:0019637,24546,1.0,False,1.0,False
GO:BP,GO:0015980,energy derivation by oxidation of organic compounds,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006091,24546,1.0,False,1.0,False
GO:BP,GO:0045732,positive regulation of protein catabolic process,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009896;GO:0030163;GO:0042176;GO:0051247,24546,1.0,False,1.0,False
GO:BP,GO:0045786,negative regulation of cell cycle,"""Any process that stops, prevents or reduces the rate or extent of progression through the cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007049;GO:0048523;GO:0051726,24546,1.0,False,1.0,False
GO:BP,GO:0046209,nitric oxide metabolic process,"""The chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:2001057,24546,1.0,False,1.0,False
GO:BP,GO:0046364,monosaccharide biosynthetic process,"""The chemical reactions and pathways resulting in the formation of monosaccharides, polyhydric alcohols containing either an aldehyde or a keto group and between three to ten or more carbon atoms."" [ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0005996;GO:0016051;GO:0044283,24546,1.0,False,1.0,False
GO:BP,GO:0009144,purine nucleoside triphosphate metabolic process,"""The chemical reactions and pathways involving purine nucleoside triphosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009141,24546,1.0,False,1.0,False
GO:BP,GO:0046034,ATP metabolic process,"""The chemical reactions and pathways involving ATP, adenosine triphosphate, a universally important coenzyme and enzyme regulator."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009150;GO:0009205,24546,1.0,False,1.0,False
GO:BP,GO:0016051,carbohydrate biosynthetic process,"""The chemical reactions and pathways resulting in the formation of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."" [ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0005975;GO:0009058,24546,1.0,False,1.0,False
GO:BP,GO:0140694,membraneless organelle assembly,"""The aggregation, arrangement and bonding together of a set of components to form a non-membrane-bounded organelle."" [PMID:28225081]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0070925,24546,1.0,False,1.0,False
GO:BP,GO:0019319,hexose biosynthetic process,"""The chemical reactions and pathways resulting in the formation of hexose, any monosaccharide with a chain of six carbon atoms in the molecule."" [ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0019318;GO:0046364,24546,1.0,False,1.0,False
GO:BP,GO:0045333,cellular respiration,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0015980,24546,1.0,False,1.0,False
GO:BP,GO:0043525,positive regulation of neuron apoptotic process,"""Any process that activates or increases the frequency, rate or extent of cell death of neurons by apoptotic process."" [GOC:go_curators, GOC:mtg_apoptosis]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0043065;GO:0043523;GO:0051402,24546,1.0,False,1.0,False
GO:BP,GO:0030278,regulation of ossification,"""Any process that modulates the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0001503;GO:0051239,24546,1.0,False,1.0,False
GO:BP,GO:0000423,mitophagy,"""The selective autophagy process in which a mitochondrion is degraded by macroautophagy."" [PMID:15798367]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0000422;GO:0016236,24546,1.0,False,1.0,False
GO:BP,GO:0001775,cell activation,"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009987;GO:0032501,24546,1.0,False,1.0,False
GO:BP,GO:0019941,modification-dependent protein catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0030163;GO:0043632,24546,1.0,False,1.0,False
GO:BP,GO:0019693,ribose phosphate metabolic process,"""The chemical reactions and pathways involving ribose phosphate, any phosphorylated ribose sugar."" [GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006796;GO:0019637;GO:1901135,24546,1.0,False,1.0,False
GO:BP,GO:0001649,osteoblast differentiation,"""The process whereby a relatively unspecialized cell acquires the specialized features of an osteoblast, a mesodermal or neural crest cell that gives rise to bone."" [CL:0000062, GO_REF:0000034, GOC:jid]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0001503;GO:0030154,24546,1.0,False,1.0,False
GO:BP,GO:0048738,cardiac muscle tissue development,"""The process whose specific outcome is the progression of cardiac muscle over time, from its formation to the mature structure."" [GOC:dph, GOC:jid, GOC:lm]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007507;GO:0014706,24546,1.0,False,1.0,False
GO:BP,GO:0048384,retinoic acid receptor signaling pathway,"""A nuclear receptor-mediated signaling pathway initiated by a retinoic acid binding to an intracellular receptor of the nuclear receptor protein family, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:dgh]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009755;GO:0141193,24546,1.0,False,1.0,False
GO:BP,GO:0099177,regulation of trans-synaptic signaling,"""Any process that modulates the frequency, rate or extent of trans-synaptic signaling."" [GOC:dos]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0010646;GO:0023051;GO:0099537,24546,1.0,False,1.0,False
GO:BP,GO:0009150,purine ribonucleotide metabolic process,"""The chemical reactions and pathways involving a purine ribonucleotide, a compound consisting of ribonucleoside (a purine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006163;GO:0009259,24546,1.0,False,1.0,False
GO:BP,GO:2001057,reactive nitrogen species metabolic process,"""The chemical reactions and pathways involving a reactive nitrogen species."" [GOC:obol]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0008152,24546,1.0,False,1.0,False
GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,"""An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus."" [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0002250,24546,1.0,False,1.0,False
GO:BP,GO:0071705,nitrogen compound transport,"""The directed movement of nitrogen-containing compounds into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006810,24546,1.0,False,1.0,False
GO:BP,GO:0035051,cardiocyte differentiation,"""The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a cell that will form part of the cardiac organ of an individual."" [GOC:bf]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007507;GO:0030154,24546,1.0,False,1.0,False
GO:BP,GO:0070542,response to fatty acid,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fatty acid stimulus."" [GOC:lp]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0033993;GO:1901700,24546,1.0,False,1.0,False
GO:BP,GO:0051338,regulation of transferase activity,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0050790,24546,1.0,False,1.0,False
GO:BP,GO:0051301,cell division,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009987,24546,1.0,False,1.0,False
GO:BP,GO:0051276,chromosome organization,"""A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006996,24546,1.0,False,1.0,False
GO:BP,GO:0072521,purine-containing compound metabolic process,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0008152,24546,1.0,False,1.0,False
GO:BP,GO:0055007,cardiac muscle cell differentiation,"""The process in which a cardiac muscle precursor cell acquires specialized features of a cardiac muscle cell. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction."" [GOC:devbiol, GOC:mtg_heart]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0035051;GO:0048738;GO:0051146,24546,1.0,False,1.0,False
GO:BP,GO:0140353,lipid export from cell,"""The directed movement of a lipid from a cell, into the extracellular region."" [GOC:pg]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006869;GO:0140352,24546,1.0,False,1.0,False
GO:BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,"""The chemical reactions and pathways involving purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009144,24546,1.0,False,1.0,False
GO:BP,GO:0009259,ribonucleotide metabolic process,"""The chemical reactions and pathways involving a ribonucleotide, a compound consisting of ribonucleoside (a base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009117;GO:0019693,24546,1.0,False,1.0,False
GO:BP,GO:0007162,negative regulation of cell adhesion,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007155;GO:0030155;GO:0048523,24546,1.0,False,1.0,False
GO:BP,GO:0006163,purine nucleotide metabolic process,"""The chemical reactions and pathways involving a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009117;GO:0072521,24546,1.0,False,1.0,False
GO:BP,GO:0006094,gluconeogenesis,"""The formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol."" [MetaCyc:GLUCONEO-PWY]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006006;GO:0019319,24546,1.0,False,1.0,False
GO:BP,GO:0007346,regulation of mitotic cell cycle,"""Any process that modulates the rate or extent of progress through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0000278;GO:0051726,24546,1.0,False,1.0,False
GO:BP,GO:0008037,cell recognition,"""The process in which a cell in an organism interprets its surroundings."" [GOC:go_curators]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0009987,24546,1.0,False,1.0,False
GO:BP,GO:0051146,striated muscle cell differentiation,"""The process in which a relatively unspecialized cell acquires specialized features of a striated muscle cell; striated muscle fibers are divided by transverse bands into striations, and cardiac and voluntary muscle are types of striated muscle."" [CL:0000737, GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0042692,24546,1.0,False,1.0,False
GO:BP,GO:0050804,modulation of chemical synaptic transmission,"""Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse. Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission."" [GOC:ai]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0007268;GO:0099177,24546,1.0,False,1.0,False
GO:BP,GO:0009141,nucleoside triphosphate metabolic process,"""The chemical reactions and pathways involving a nucleoside triphosphate, a compound consisting of a nucleobase linked to a deoxyribose or ribose sugar esterified with triphosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]",4,93,16,1,0.0625,0.25,0.5365075940110958,0.5468681268808346,True,GO:0006753,24546,1.0,False,1.0,False
