"gene_symbol","module","kME_own","kME_red","kME_midnightblue","kME_pink","kME_purple","kME_cyan","kME_blue","kME_greenyellow","kME_lightgreen","kME_magenta","kME_lightyellow","kME_lightcyan","kME_turquoise","kME_green","kME_grey60","kME_tan","kME_grey","kME_black","kME_salmon","kME_brown","kME_yellow"
"CLDN8","red",0.499986324629393,0.499986324629393,0.118195899843901,0.00231785554328494,0.00477846999305492,0.0158578351812057,0.00258377085179729,0.0557642790517666,-0.0986077841686134,0.103181958402742,-0.108410510374699,0.259924351901844,-0.0392623412092877,-0.0162517401595929,-0.0411623363919343,-0.068952801052596,-0.171129482070771,-0.0074536256686495,-0.101958766526774,-0.145517836492461,-0.167626170951119
"TLCD2","red",0.49998532565326,0.49998532565326,0.0874869136826577,0.125961757215049,0.0728574073410529,-0.153714956138356,0.00215121389852254,0.0665864939857046,-0.0635878125097206,0.0515336292546637,-0.0401816069078668,0.156241027727953,-0.127544424736931,-0.0624708628103639,-0.0455869379025049,0.0570072665997112,0.00546966100288505,-0.0260548336995496,-0.101889092626552,-0.109698794920148,-0.125232357709784
"RAP1GAP","red",0.499698783653439,0.499698783653439,0.0862595940176883,-0.195716516551778,-0.0421309964030526,-0.161107673469159,-0.0219079034291139,-0.23012131752208,-0.0449394130956189,-0.257770838822086,-0.190101336292123,-0.0153714736511576,-0.197532106516862,-0.0688963691200345,-0.0796407819563292,0.3651511948782,0.392397776398683,-0.0512559196161217,0.0950269671037007,-0.0293770895323264,0.0523269864318102
"SCNN1B","red",0.499206101670941,0.499206101670941,0.371576701911878,-0.0910528560075471,-0.18321963493057,-0.143819419839964,-0.255314913756944,-0.125603867775704,-0.117856800070351,0.108402369342166,-0.113668758429166,0.289008115207039,-0.0405774411975454,-0.0373068913019096,-0.112703582524243,-0.108524498202725,-0.104720120373933,-0.196365405765179,-0.18124796102301,-0.362619187395835,-0.179458673883003
"MARCH3","red",0.497717321887078,0.497717321887078,-0.134391169988797,-0.0316295266527189,0.0955704999483185,0.0293867179464976,0.194053081228635,0.0285629932001015,-0.1511056515909,-0.171375449097293,-0.158984398674829,0.115581081357165,-0.0410467192358063,0.0736830172483408,0.123933724046605,0.159717406120419,0.114490755576596,0.181976952123714,0.106484345075933,0.0510830097123528,-0.110211837972454
"NR5A2","red",0.497682014459313,0.497682014459313,0.0512829198853368,0.0125914982544858,0.06959740166587,0.125117193716041,0.130872501807969,0.156032702331231,-0.119366246658923,0.149322669556474,-0.125255739508057,0.247118952297322,-0.101082285671796,-0.0065218415442121,-0.0347112285786486,-0.0426616517351385,-0.208134899673105,0.0953941376297202,-0.0305817493426215,-0.0684284348225883,-0.177422317548409
"PITPNM3","red",0.497614156398807,0.497614156398807,-0.115123325867011,-0.101787626308101,0.122506570320114,-0.0444259398868381,0.155517348971221,-0.130482961462228,-0.12312018812601,-0.320041132729273,-0.226654662465143,0.0643999755576012,-0.0351604241627036,0.0851797948513108,0.0601612917279627,0.388992606220156,0.341953311430462,0.074433625296705,0.131694766743315,0.096272179689243,0.0186182120826116
"GMDS","red",0.497588641761139,0.497588641761139,0.100943670707882,-0.232762614967552,-0.114953704937513,-0.122920997374074,-0.0307068215053226,-0.230107964719119,0.0139835684223738,-0.15656378278076,0.0099081087939984,0.0541841261293656,-0.358175481570348,-0.0902206225349321,0.019737051227419,0.494702510477512,0.426023085695677,0.0825695358893932,0.308644971433608,0.236884936640394,0.374395612001247
"DUOXA2","red",0.494619225756015,0.494619225756015,0.300828585587864,0.0110918267312577,-0.12954579163632,-0.130634575861992,-0.154957905706215,-0.11387370632916,-0.0331576614196586,0.0339491335837443,-0.0549327095427601,0.231934090768019,-0.399635178116429,-0.196735408969108,-0.153292353484047,0.0574903289159785,0.0965527256206297,-0.0546956705294767,-0.0756133235184519,-0.112835996991702,-0.0250408137686132
"PBLD","red",0.494080698448236,0.494080698448236,0.117521650869585,0.25580684239085,0.241559692620542,0.100604257914047,0.15722932078068,0.295099638875438,-0.11519873938335,0.262538338670631,-0.111508245766407,0.206093926521856,-0.181231347305622,-0.167770348182468,-0.0967091951312164,-0.264411128931288,-0.360010104903837,0.027815213976452,-0.223856777632471,-0.158901064629454,-0.321537483434567
"FUT6","red",0.493956732842215,0.493956732842215,0.215220615430636,-0.0978997351297246,-0.186479209218836,-0.124593302740891,-0.17432137235066,-0.0231029002973247,0.0580450900997889,0.1306519941256,0.115235777941158,0.0224692276965031,-0.302893769927091,-0.19466644124344,-0.133141213628384,0.181296771874645,0.205735022245012,0.0596731636753933,0.212105331022369,-0.0633821438020525,0.149639890105616
"GUCA2A","red",0.493797253032596,0.493797253032596,0.352864768939293,-0.0524404039198291,-0.184093492504505,-0.127072527616824,-0.221845274918725,-0.0622323855093175,-0.0743539295146886,0.174825780253296,-0.0561678464642311,0.28118953902706,-0.126487545243155,-0.0900079871657413,-0.119872152524747,-0.0791796853995277,-0.136480460297261,-0.164095827105327,-0.170840807330703,-0.273408482736818,-0.118406459602113
"P2RX4","red",0.492822975539376,0.492822975539376,0.0549319049908268,-0.284966795117996,-0.228695311654937,-0.174809307483484,-0.147348266017844,-0.335548814577028,-0.0836604292660749,-0.175208343292478,-0.118416793263442,0.258837948233731,0.0491873829854547,0.245056414554118,0.142359046217866,0.356660633859064,0.201539819536533,0.121286881652283,0.274908289054604,-0.175167092522155,0.00700062462335858
"SELENBP1","red",0.492776367558356,0.492776367558356,0.340363356385688,0.0879982515365118,-0.0529318243291214,-0.0225335485659812,-0.107898388389424,0.119528632273276,0.00266947914557409,0.327269543292776,0.000909055184645342,0.161454920643421,-0.35832570762234,-0.315029715323442,-0.256449934821229,-0.138414168249628,-0.229534660766288,-0.0460842874417462,-0.11590018972131,-0.167957159569665,-0.0878875395067079
"GCG","red",0.492465593614795,0.492465593614795,0.090676633665215,-0.0862484839246299,-0.0688637976020992,0.0142948237002589,0.00450486553771847,-0.0543159790164375,-0.0868183199344659,-0.0219506998471469,-0.143800252618967,0.350349964032743,-0.0148083711204466,0.0945271158819504,0.00890546724350332,0.0231868259446455,-0.134582282409141,0.0474792874298828,-0.0581910117836236,-0.104288792881936,-0.151327477760941
"ELOVL6","red",0.491803377164347,0.491803377164347,-0.179447144459919,-0.0946327237386873,0.134321467446864,0.188245231029043,0.38042469429402,0.0164002857240915,0.0349460710409772,-0.22065706433238,-0.127822798153495,0.0777070572661445,-0.226158547048279,-0.0396305996435625,0.0360850484673923,0.342878495542902,0.109977177097472,0.348956669286752,0.200863813389316,0.382579738318216,0.080669581019002
"GFPT1","red",0.491213726419866,0.491213726419866,-0.195457635104395,0.127403921989934,0.336726757743165,0.271798714187363,0.476179873659622,0.352714634054146,-0.0124211233642875,0.0819459766258568,-0.0475178435953816,-0.084806019108895,-0.288921913209676,-0.230198131388274,-0.089847848366325,0.0261908523037702,-0.0810591413566567,0.369248096934013,0.0860272545438058,0.347090091722174,-0.0401352814507848
"TRPM4","red",0.491025673354493,0.491025673354493,0.245045651893215,0.0817960354267756,-0.00594370165213058,-0.255142223990836,-0.155229521837139,-0.132561151302605,0.00664649330282802,0.0138081192524305,-0.062813681190821,0.0532168078641627,-0.175265756413334,-0.154802826667783,-0.122828544843939,0.0546504404873856,0.15985066100977,-0.150969683892196,-0.0530291947565956,-0.179254242331903,0.010414749685954
"SLC27A2","red",0.490998446656405,0.490998446656405,-0.0652867062720594,-0.187473401088616,-0.0183040413351562,0.210533784380111,0.239714835069068,-0.0238816733384158,0.0772361000711723,-0.0687207858008043,-0.0182241062166468,0.030011648938367,-0.405566394106222,-0.122203562277805,-0.0576293112796307,0.40265825638,0.0617009222777638,0.296512780678423,0.26419990376354,0.39816380367119,0.244866464173377
"OSBPL7","red",0.489723031295926,0.489723031295926,0.235211826687646,0.216440478216228,0.257301170074015,-0.184439247220968,-0.0366273134893346,-0.0291969620793339,-0.103206738127516,-0.0765460544580532,-0.189201511488513,-0.0052827293559867,-0.148761543083084,-0.14656977711975,-0.0129840825948168,0.0469846968600649,0.294027858562111,-0.236662240836125,-0.201418034982146,-0.184101833166533,-0.0797904568295952
"SAMD13","red",0.489632592386117,0.489632592386117,0.00613347283133725,0.201324740151489,0.117649240813742,0.264027801348916,0.229965537585362,0.260691972500514,-0.0648138504799652,0.249728739112626,-0.0731351151948684,0.0387566342660672,-0.273764896098386,-0.322266623480684,-0.2664304404607,-0.161613579505927,-0.365563711293553,0.153968201160829,-0.13140724428517,0.0370617063459528,-0.16864932415739
"C5orf30","red",0.489601410615751,0.489601410615751,-0.0761527230757608,0.158622565334808,0.279423005692837,0.328284542194677,0.418308797747166,0.384586237757108,-0.0522447578206859,0.174702059662689,0.0233051235813935,0.0191113376864301,-0.378009568948414,-0.216123603701086,0.00283233999412316,-0.0862855962702452,-0.213155759861679,0.293061946732589,-0.0240828246342263,0.293582530382352,-0.0627650390524677
"CALML4","red",0.488586402658745,0.488586402658745,-0.24363820021065,0.00500855294591618,0.279219151283982,0.199935383204787,0.464118335837007,0.268045746822751,0.0175202746075558,0.0243085085142748,-0.0401616082008409,0.0527275420299567,-0.261393058017274,-0.0748501880369814,0.0831390853261175,0.197386494208833,-0.0487259034174936,0.347896340374005,0.163370006851732,0.371625851267864,0.0252993546124347
"GALM","red",0.48855583176028,0.48855583176028,0.069323538377105,-0.12047665155903,-0.163431403873793,0.0273029672973643,-0.0515866319047134,-0.0684358719652601,0.00335318108794235,0.0618212225176523,0.0318186947505828,0.201051739189616,-0.259436826600438,0.00423804116957609,0.0610807499480003,0.242330693289822,0.0443379883793048,0.133730779988493,0.249667081456503,0.0946958486288187,0.175128892955871
"SMIM14","red",0.488221960782581,0.488221960782581,-0.0458494094344149,0.199917260431121,0.0856447798978213,-0.00391778953906548,0.136241138193932,-0.0347248924432029,-0.200222164870506,-0.218554813925925,-0.363966970240236,0.116221479090085,0.0433735015886159,0.0245982039596746,-0.0659360359672723,0.00498487766067942,-0.0421807832869277,0.110519078991549,-0.0642334107819889,-0.236938088670122,-0.390184263267482
"HGD","red",0.488195578999383,0.488195578999383,0.0339172792633866,-0.221282958429443,-0.128523449815431,-0.1209291361217,0.0258264557220605,-0.243228362183228,-0.0286788810891224,-0.311520641945897,-0.152779156294097,0.0946695365421755,-0.111675075726543,-0.003920423301612,-0.0550178145928969,0.380700735545644,0.296482135633098,0.0555988198931799,0.117922204523175,0.00730115882448804,0.0102188481211019
"PI3","red",0.487763614829379,0.487763614829379,0.107523669012428,-0.156529496571507,-0.143463943911537,-0.153678742219599,-0.138245396967011,-0.158840680053192,-0.0438429015913236,-0.0739978229118012,-0.117897728200317,0.33531704737318,-0.115414909849911,0.0768300425961801,0.0103247390469786,0.191004509451028,0.199678559311981,0.0095267342536024,0.0829542186054563,-0.0801630574949831,-0.000810812919763717
"RETNLB","red",0.487455940363208,0.487455940363208,0.108734733339161,-0.0241866498950305,-0.0716135035886909,-0.0827269489436041,0.0187507223400112,-0.0852338596108514,-0.0854276859680638,-0.0715754100343485,-0.156098679159902,0.203907125488863,-0.217517600003635,-0.0968378882740617,-0.15032336640755,0.0943426440386348,-0.0632687706351864,0.0412056993875574,-0.050049723681968,-0.0822204092484299,-0.116293221163242
"SYTL5","red",0.48648804053279,0.48648804053279,0.114691277804126,0.10009632935124,0.0260703970852671,-0.060892604828527,0.0735273199602232,0.0248123089812307,-0.00437875367555133,-0.0480279987434052,-0.0289340737203874,0.12237905819029,-0.216285907586582,-0.12550626905768,-0.11490373095766,0.0521515749307295,0.0559870388781179,-0.0356483071598251,-0.1542534413615,-0.0848537416403973,-0.144188232578466
"SDHA","red",0.486323199502639,0.486323199502639,-0.00970868772755468,-0.303215271889656,-0.0477213692639772,-0.166234263481921,-0.0384024134889928,-0.348261583913594,-0.0350811909489338,-0.344736683272839,-0.156223366414587,0.173133764191734,-0.147967531445091,0.193220145432753,0.228861941775114,0.528810207444136,0.452287134931047,0.0663017805545949,0.288675571378215,0.128730827566098,0.223296131819586
"CLCN3","red",0.486201975860107,0.486201975860107,-0.0754875070125749,0.172138654557483,0.345587767562959,0.279176014973472,0.482971864461304,0.402519250824794,-0.102627007346105,0.0859418779992814,-0.0675562622356511,-0.0986638622816391,-0.372031732909611,-0.326716632766055,-0.141255296361293,-0.0666766571397274,-0.120702746396204,0.259469156360686,-0.0922758722396165,0.213740676532643,-0.168065605547639
"RAB25","red",0.485478725109313,0.485478725109313,0.247071772091284,-0.0489006569395973,-0.133507165774513,-0.173358203555226,-0.168821470318952,-0.102460672515097,0.041095378585803,0.0724296603949757,0.00713475850671224,-0.0121260974904052,-0.325103089590517,-0.166730399923154,-0.0277456699639569,0.254913010348688,0.357539598517675,-0.0876452282691082,0.106367718911166,-0.00689458335810383,0.236178063338883
"ANKS4B","red",0.483231738149082,0.483231738149082,0.0696782219066179,-0.249679258941872,-0.282524809344349,0.0508153943248099,-0.0411619965783059,-0.0174401247469875,0.0239946981620431,0.188064780141498,0.147158864445473,0.0689621889705037,-0.373152424177143,-0.237683614148803,-0.174043303197241,0.230427167326706,-0.0118538227106323,0.332905858721365,0.410125560290945,0.142645375786388,0.216767422105819
"BLNK","red",0.482396016349659,0.482396016349659,-0.0880305355102909,-0.0356567710478213,0.152380701726769,-0.00685057637645532,0.187365039565425,0.010338019646677,-0.0529226269146669,-0.194473031300489,-0.0870738149443067,0.267619922654633,-0.0909966505937563,0.181929235179156,0.206149815345252,0.224644167601815,0.0931859506433503,0.149083404698849,0.127565806430421,0.0801503025301156,-0.0542652802404773
"FAM134B","red",0.482233704946241,0.482233704946241,0.164025888083114,0.246035739802574,0.111522418706994,0.122405253729522,0.115621064659095,0.290901493907857,0.0173930646431421,0.337045414760425,0.00698859282781641,0.0883644348052992,-0.322099763167337,-0.328955411095068,-0.231826141464405,-0.28982855885663,-0.371074119664547,0.023817928608288,-0.274815660243395,-0.0761082658325956,-0.226222870265092
"SLX1B-SULT1A4","red",0.481630106372578,0.481630106372578,0.219533949304987,-0.153210796021305,-0.0976953001966301,-0.226363790596303,-0.153431414090788,-0.219752845842426,-0.0588693297447383,-0.0621637502050444,-0.138683538338341,0.157847299363309,-0.123393438712416,0.00504388864521069,0.0183505317369175,0.274100172667327,0.290993795170946,-0.0459405850549736,0.119904203485229,-0.0943764526004529,0.0843535598932008
"FZD5","red",0.481290234577383,0.481290234577383,-0.0366283628588476,0.204662410668084,0.346705785903388,0.218857487310354,0.371500619668137,0.406485632394693,0.0232569561471135,0.236521076518026,0.042525702304141,-0.0123236765642917,-0.387683923048475,-0.293933608860955,-0.0649676955677198,-0.0891314424675047,-0.184703870340014,0.267324082610845,-0.0140171517111484,0.252326566510971,-0.0415228730739296
"MUC5B","red",0.480334887114445,0.480334887114445,0.058762524681653,-0.0814799357142081,0.0307428842061231,-0.146333477323876,-0.0221512029116198,-0.221405325877938,-0.0692340408711236,-0.238567796343841,-0.18740987735521,0.0821674766085871,-0.135166649856774,0.00613656022044898,-0.0408070393697497,0.324226889988983,0.388394233988341,-0.0620578204887944,0.0711712696206009,0.00259991960332611,0.0814179552227794
"NDRG2","red",0.480110403509727,0.480110403509727,0.0970318232563255,-0.245852589128036,-0.286205372528966,0.0396091571158128,-0.0684764398713128,-0.067492618533497,-0.0139966130230815,0.10008568856715,-0.00697277625709886,0.209332886425614,-0.160738605940186,-0.0727045823586638,-0.131637878299828,0.16932026620774,-0.131465938645305,0.333510482150952,0.304865908380548,-0.0476180171387487,0.0119521575477852
"CIB1","red",0.479485473743499,0.479485473743499,0.00532229298251247,-0.285986289156099,-0.163184167680443,-0.304315739635978,-0.144274656805839,-0.434927844282187,-0.100147612762514,-0.398629609105671,-0.138897032560096,0.128366324957339,-0.00112499597585521,0.241191556163187,0.239674245772581,0.560762754446767,0.597581391024128,0.0193081360569147,0.327420962695269,-0.0450615472233197,0.165484887022194
"SLC44A3","red",0.478902267403408,0.478902267403408,-0.0204903834951755,0.0179182698309268,0.027962091061802,0.111920427927017,0.186305110016541,0.214153754937132,0.0851823187044749,0.143467823776172,0.0618839160372052,-0.085273318401281,-0.279174979865836,-0.300626110819675,-0.241230138865743,0.0967733370464864,-0.0769959532975687,0.209709067742966,0.0744934977459991,0.151071669313463,0.00265718590373459
"SH3BGRL2","red",0.47890194160183,0.47890194160183,0.105362204849762,0.260519440210686,0.25660725926361,0.221311425938441,0.296727087185329,0.449257939695623,-0.0811268000608389,0.280842673135168,-0.101089846167566,-0.0213813208252257,-0.289981563807554,-0.371977528402322,-0.332542696720929,-0.281729990515712,-0.388257893360306,0.161054604850508,-0.239712811953025,-0.0487403271915304,-0.330227751560842
"ALDH1L1","red",0.477846371918916,0.477846371918916,0.0159590380993206,-0.249690246825672,-0.136919438123555,-0.103311860099584,-0.044050795515015,-0.346057190727931,-0.157461837436805,-0.348346843222292,-0.259410687007471,0.131939238738102,-0.128032629637638,0.0509593495437617,0.0223444025279706,0.389973555283131,0.330860258980631,0.0466950962105396,0.202299833829338,-0.0049626760450708,0.0762431213620877
"FAM132A","red",0.477018213633567,0.477018213633567,0.367700178508597,-0.128060302196545,-0.213184812056342,-0.200457413531589,-0.261908777997303,-0.161615971790539,-0.127221361558756,0.0498684384060534,-0.128259450572236,0.211800201235234,-0.121488770431189,-0.0202018593528082,-0.0358947818171127,0.0596432926388404,0.145964232603904,-0.185368024402323,-0.0644240486424352,-0.267805238029891,-0.0476414646638833
"TMEM254","red",0.47694650678486,0.47694650678486,0.0548751550962377,-0.151674219022836,0.0225263756595465,0.12283116718344,0.219674608575045,0.10457688068225,0.0891481349862336,0.0117015222320779,0.0618531776324338,0.0587664833801487,-0.279448511888253,-0.185025688778192,-0.163016431483812,0.263404966478907,-0.0431287681469351,0.231607381999186,0.130685704861938,0.196107538901127,0.0582678145853762
"MALL","red",0.476830328221821,0.476830328221821,0.0853734591791565,-0.146760313594102,-0.136710740829688,-0.124299392182811,-0.135556405433596,-0.211111941945203,-0.109241713258238,-0.074534663478508,-0.0700812587082578,0.232321885947731,-0.0166012849828157,0.14343337940514,0.170455652923017,0.226413861860849,0.297355567906229,0.00881972752932522,0.160869218344758,-0.0952130032288935,0.0548857770697977
"EHHADH","red",0.475775552541414,0.475775552541414,-0.197690478194286,-0.0421087561222362,0.227742590362757,0.186817879588461,0.423519098151241,0.123882290973706,-0.0997247182319492,-0.184564285076219,-0.211048391313704,0.037247914730306,-0.226720409067915,-0.0858744959725536,-0.0017268767762591,0.226770115087544,0.0125242375314147,0.313148517389519,0.115552492236108,0.258012328434257,-0.0667109440595592
"PLGRKT","red",0.474981264373504,0.474981264373504,-0.0563748749361485,-0.144578280129607,-0.0455031766328598,0.218823933853015,0.244347856403973,0.0945898017092004,-0.0113650151046944,-0.0568980647902898,-0.0173695467128858,0.131700694398694,-0.23127582706496,0.0243517221692229,0.0704911429158981,0.22799840003341,-0.0406799310155987,0.304259730834873,0.147432896501352,0.255428194675275,0.0410254854792845
"C4orf33","red",0.47461939085819,0.47461939085819,-0.0518318635798129,0.0329478329014683,0.211062003232516,0.295403685272619,0.450812912455592,0.310008726784056,-0.0255038391091001,0.0299624973956584,-0.068908520911146,0.111558955505955,-0.312770938262616,-0.132473486007747,0.052106150331735,0.0140433408386173,-0.243263571301136,0.400929058923432,0.00905295965403764,0.218862845876575,-0.178711743498813
"TTC38","red",0.473293711991669,0.473293711991669,0.310497431446072,-0.120989775907551,-0.153443943223222,-0.166792178469829,-0.181587866973292,-0.123788627175263,-0.0635311553893516,0.109230894486503,0.0467378122219352,0.0517728470503587,-0.335778343638034,-0.186957664645304,-0.102215713449234,0.218343862073203,0.198626334882668,-0.175714209036503,0.0577462084481144,-0.0686484141840998,0.222818089275224
"DQX1","red",0.471249206007276,0.471249206007276,0.114464580448589,-0.0389237465473827,0.0755364760598202,-0.161935169662118,-0.0012387617925924,-0.108875913901223,-0.206539558672197,-0.15570691191666,-0.254183380928823,0.0833732863206915,-0.222117897822206,-0.0653233107884955,-0.0127622388605848,0.174070175452863,0.266505455072021,-0.0548254852042042,-0.0231687585575848,-0.107648171876459,-0.0996363263959491
"GSDMB","red",0.471232216757809,0.471232216757809,0.0686349256751259,0.0055274197901876,0.144204614363567,-0.107761485099859,0.0581639456980931,-0.119706690638176,-0.113884282662965,-0.25354363522865,-0.119794272828298,0.159419781652301,-0.244674330863076,0.105596478439625,0.386825706946052,0.269122880511574,0.33245521522256,-0.0128424625668963,0.0553102498257754,0.0538232069729384,0.0232756521009821
"STS","red",0.471230917904389,0.471230917904389,-0.238903371042098,-0.0505033694589371,0.147071906476364,0.0400321843341658,0.340255386389046,-0.0162859721704124,-0.0516487673036146,-0.342414089514469,-0.138107615794841,0.214262392049954,-0.0867032455057494,0.163256418435876,0.191219332316707,0.273697175531216,0.15149045460942,0.312925114888467,0.149693922218114,0.219469016551699,-0.0956077385303576
"UGT8","red",0.471186769875036,0.471186769875036,-0.185759618503912,-0.0379174240116611,0.224414882080197,0.0793048449075786,0.402145872417007,0.162031559519662,0.0780613126912774,-0.139733308612321,-0.0205415938907495,-0.0159146744310211,-0.352346098530845,-0.138082588588991,0.044548786398912,0.322178203664032,0.20704542578766,0.342432863062263,0.200573532174327,0.444195108410889,0.129040262843206
"TRIM10","red",0.470942942081323,0.470942942081323,-0.0591347819491687,-0.0669704927537694,0.0788071696312604,-0.0082798281447445,0.106343251705536,-0.0421997998078944,-0.0210629612925109,-0.101342930754902,-0.0348871671961794,0.0065027109934116,-0.354169625965658,-0.0956697924834577,0.0504064126113006,0.2487489264961,0.175156477101381,0.147042320486363,0.157348738493764,0.133818983196936,0.0680993602331892
"SLC51B","red",0.470147999607681,0.470147999607681,0.205748833158733,-0.104330146462941,-0.244017084107829,0.0222873308962291,-0.164708551110593,0.0133753778623118,-0.0640015819791822,0.27618664703379,0.0888370662710094,0.269006160808587,-0.251441206330823,-0.145068457041524,-0.106216758667918,-0.0715179666932221,-0.223434591963081,-0.0371523549798319,-0.0555586525779228,-0.137994120762321,-0.0450911843176538
"PPP1R1B","red",0.467807352771801,0.467807352771801,0.308534049144785,0.00112560220882385,-0.0760624252526847,-0.0588971141497385,-0.139515562996943,0.0613541150616588,-0.069505068092299,0.229147821556013,0.105659529151993,-0.041090178619339,-0.409485609882007,-0.360295035368365,-0.252639801421832,0.00408806222914126,0.0623422634414297,-0.0736691877416983,-0.0165328085024642,-0.0146400537365792,0.123658270581167
"SLC17A4","red",0.466014773079726,0.466014773079726,0.179986696975565,0.146003679250231,0.0865318106907366,-0.081835662924913,-0.0183947502840487,0.036653397833814,-0.107560584973025,0.0345454941721112,-0.17396965143288,0.18319591604209,-0.17218952257876,-0.104123292585686,-0.0651805998151658,-0.136353555556606,-0.123996107107485,-0.0539298778260754,-0.216956867723433,-0.258571713956709,-0.324364586978566
"ENDOD1","red",0.465990540882174,0.465990540882174,-0.183580665328009,-0.0846674915086511,0.0833877171381172,0.0545238290990828,0.252660262944926,-0.0240832430681324,-0.0959598227877686,-0.240618873306105,-0.126260393087096,0.134047150485469,0.0485883528428463,0.112878600258012,0.0731116656039028,0.243101316661701,0.0946807043096879,0.205204026737543,0.103256435017154,0.123188984490131,-0.0650427561181957
"TPD52","red",0.465195787718316,0.465195787718316,-0.123341773376027,0.12102020099158,0.328388881958979,0.558781385509404,0.51559807080403,0.387932934052597,-0.0267243175218411,0.0416455587048522,-0.108576903204216,-0.00943758405125634,-0.284434083287601,-0.174709576034459,-0.0342146718779828,0.0184233518856595,-0.16397326801076,0.357193203386057,0.02405495492727,0.294840009610437,-0.0970133610097838
"LDLRAP1","red",0.465124617211059,0.465124617211059,0.238447154343174,-0.125661084026428,-0.118859589315597,-0.178514830929892,-0.177136490009238,-0.138710179441868,0.0562401018895626,0.0396006017865697,0.0519291495996491,0.0603852118575012,-0.21802757496349,-0.0704239234415613,0.0328392661572999,0.315922919658211,0.373319314219256,-0.14910970789513,0.116574924934277,-0.0395698533527949,0.252643042089805
"ELL3","red",0.464496536699317,0.464496536699317,-0.174324718769721,-0.0933831352389973,0.217580645561813,0.13432438218369,0.293508366613288,0.0390962555866853,0.0337994681765904,-0.154524610759836,0.0183103531126241,-0.0332804688186377,-0.261087092121822,-0.0131119979103732,0.177018465921366,0.416633447637751,0.276329196499063,0.2033654086845,0.239117057914766,0.37454674078129,0.245389408463459
"EDN3","red",0.464374823484242,0.464374823484242,0.111028976940701,-0.0295063955365459,-0.0195726480751085,-0.0437793606792955,-0.0507904295359088,0.0173379838970904,-0.166642435826407,0.0970672642781565,-0.090825491769011,0.301961840823722,-0.0318104484175399,0.0460174961900537,0.0545960479131979,-0.035066453026806,-0.067273078177297,-0.0253302499543155,-0.0773406073748096,-0.18829655970314,-0.165164210778724
"EXPH5","red",0.464271313368758,0.464271313368758,-0.0687063932699954,0.159869540124422,0.338840788965918,0.19427253981134,0.380807961333569,0.245147661156757,0.0637760025176758,-0.0265925176144356,-0.0715995292055293,-0.140007600766757,-0.364389377673242,-0.291713983763101,-0.137189454606652,0.0475181374890832,0.0431984605766275,0.138184228887822,-0.0827609432183474,0.239273382014314,-0.0452478067179333
"SULT1A1","red",0.464159845659892,0.464159845659892,0.238408173450589,-0.0842087873835651,-0.0671377872705444,-0.198119054372859,-0.147662779574465,-0.166864414364543,-0.0882337695870083,0.00614615523819456,-0.174951290985696,0.177541723722253,-0.111086463820297,-0.0181625233417355,-0.00977000125600351,0.154247050076468,0.154030648186493,-0.0857409751595462,0.0299721476308406,-0.171963927342281,-0.00952062355872255
"PDZD3","red",0.462423963194501,0.462423963194501,0.285838443963233,0.180354504594724,0.0600471768351703,-0.0378876179622992,-0.147027500047078,0.0457147141024323,-0.1543870855909,0.218397774807128,-0.0873229732548155,0.130417300412942,-0.265655170061373,-0.222171761755896,-0.10392947105884,-0.189051770288717,-0.0954035370864549,-0.162215348822336,-0.205725538273517,-0.277166737521588,-0.16589488973639
"DHRS11","red",0.46221400115445,0.46221400115445,0.146204230692306,-0.0261577249385743,-0.0232696337267565,0.0536276263117907,-0.0778842406953947,0.0969677502092637,0.0208359860466052,0.338865564921966,0.124133475416695,0.130941006981655,-0.274630928024272,-0.175964293033738,-0.0678606537579724,0.0225054856296903,-0.0852473993216974,-0.015836042688594,0.0755795282270698,0.0110749735724187,0.159477037798607
"IL10RB","red",0.462087513639834,0.462087513639834,0.232193838131343,-0.0857453385301242,-0.202780016840123,-0.111502309263069,-0.2054414722243,-0.135757632251299,-0.0452430635746744,-0.0772987207746578,-0.122542540822385,0.173900917476851,-0.0123311302342021,0.116131346962269,0.0526279798471042,0.113863712354269,0.127407795132111,-0.0130470264001374,0.0633803153116322,-0.308923487630309,-0.159754677543764
"FAR2","red",0.462066617165466,0.462066617165466,-0.0537293142593573,0.128256006474469,0.214039240609419,0.332809121901626,0.415185046272183,0.480081621696785,0.0635065140784841,0.25323729581366,0.203517959873721,-0.0363621138642497,-0.413075009083066,-0.321215879360529,-0.177925570103903,-0.0250485203336351,-0.247372991693281,0.318543024550371,0.0145506175738096,0.355115885879845,0.026063827899434
"LOC102724156","red",0.461019605344579,0.461019605344579,0.0550612422292766,-0.130833367606704,-0.051276747729009,-0.0728371569938791,-0.0328927338528121,-0.190840413700261,-0.113965049807953,-0.163698883286101,-0.139000564095598,0.184828691356811,-0.144425879426123,-0.0062697060499876,-0.0424288858973989,0.200981478742889,0.065158430917175,-0.0426421882584799,-0.0155845510086109,-0.0755939930962842,-0.0473211662099095
"C1orf106","red",0.460955427703299,0.460955427703299,0.197017683660421,0.0410492360365233,0.0470116308126041,-0.0960821662426756,-0.093888891200598,0.0149827271406383,-0.0415274330896799,0.0951196209749671,-0.00935546674157519,0.0267893117150671,-0.137614253840575,-0.0589637224916019,0.0879715113198107,0.0515497091082561,0.245760490099718,-0.109778281107531,-0.0368875383776469,-0.141600768646194,-0.0149913635704403
