"gene_symbol","module","kME_own","kME_green","kME_yellow","kME_purple","kME_blue","kME_lightcyan","kME_pink","kME_tan","kME_red","kME_cyan","kME_grey60","kME_magenta","kME_greenyellow","kME_salmon","kME_darkgreen","kME_lightgreen","kME_turquoise","kME_black","kME_lightyellow","kME_royalblue","kME_darkred","kME_midnightblue","kME_brown","kME_grey"
"CHST15","turquoise",0.774706606199155,0.0118737845651066,0.108021715612878,-0.128776599057641,-0.131120461346463,-0.0873267859693181,-0.167065450967911,-0.0608556162362111,-0.359935129877686,-0.176512659546856,-0.212379914434558,-0.193515342455726,-0.276553928880716,0.0688705012650224,0.279393043795946,0.291704747921452,0.774706606199155,0.66753247112578,0.316686273428818,-0.17715977439797,-0.113635211544457,-0.126398279640908,-0.114043676958759,0.22274905852849
"JAZF1","turquoise",0.773746470501768,0.0875554360661099,0.258155950334765,0.0286089042514672,-0.136110652018932,-0.0103380077654278,-0.0670187639145589,0.000423213876915072,-0.359004275801695,-0.0709645144841065,-0.0942964641296064,-0.196463073610492,-0.208684480414437,-0.0378927600641303,0.229484816174018,0.19133164018411,0.773746470501768,0.598356447235781,0.274059869419233,-0.267086576380657,-0.131386350114165,-0.256698221487582,-0.290774037581808,-0.00205399000916268
"FBLN1","turquoise",0.773415141238033,-0.0482798936241241,-0.0659688841732206,-0.188317947903782,-0.393944386944263,-0.169091217465056,-0.0520229067157087,-0.115779984426812,-0.0640451085556409,-0.0480539274986778,-0.178431439278186,-0.209623065636229,-0.0468965849057052,-0.146050430750339,0.153430229536025,0.274936204000995,0.773415141238033,0.484662005202213,0.121743283558109,-0.0740831924442592,-0.17055518189889,-0.033501661921831,-0.262454442310699,-0.215148756931252
"HMCN1","turquoise",0.772044246230049,-0.059816705339004,0.130633719338291,0.119041040509467,-0.149945761277995,0.0330035677234691,0.104750260225443,0.149915932927343,-0.0266898497398888,0.178705841557183,0.0563809451724721,-0.362672219166929,-0.251403471645509,-0.28213927059745,-0.102667886874733,0.00695100784026064,0.772044246230049,0.330858745537402,0.0439629076345045,-0.167000772454286,-0.103946133506788,-0.0715081099025219,-0.288551148947259,-0.124926943383338
"MOXD1","turquoise",0.771782523305857,-0.0680931060354944,0.0203610312534658,0.00433943274209591,-0.183620345175978,0.00577236103734929,-0.00492464486095143,-0.00790507456660548,-0.000663944895865075,0.102364854031959,-0.023218751418838,-0.359961189657026,-0.241802324748969,-0.187637931882062,-0.0339466230554571,0.205774143438906,0.771782523305857,0.489653889128025,0.169390550359347,-0.197850951848434,-0.0934660630145892,-0.0509192179036756,-0.187054524418645,-0.126035076674969
"HIC1","turquoise",0.771051023197022,-0.335970463856913,-0.263216638163668,-0.342923915148982,-0.388530596396116,-0.268831066573888,-0.106885318888304,-0.167178352983333,-0.111805209497572,-0.163475000178827,-0.270701992372954,-0.278849963640181,-0.258355537611575,-0.169240619938863,0.10401199178673,0.220674296395367,0.771051023197022,0.50829170258045,0.172317055078969,0.144046520328414,-0.112169507075411,0.293844332644451,-0.0653615029927133,0.0963512580500079
"TWIST1","turquoise",0.771033667405431,-0.146794075187012,-0.0836063333169687,-0.125762098756312,-0.0586829794553431,-0.0935341089547826,-0.0485023306597118,-0.0672906536008418,-0.15107963144734,-0.0606571091705485,-0.0855571951560541,-0.406673151832811,-0.466142887177608,-0.114986671495533,-0.0352634017294574,-0.0175842355350517,0.771033667405431,0.44039887959029,0.17446978389184,-0.0809032457385255,-0.0468690797582757,0.0526360507440459,-0.0059368445229418,0.28364273222208
"TRPS1","turquoise",0.770919319020367,-0.0507001720667493,0.211875078112796,0.0631694256303373,-0.139362374827828,-0.0331497943805677,0.072547500280249,0.10282733297704,-0.293923442527709,-0.0150208449814141,-0.089364855652111,-0.280896222358653,-0.302037535763253,-0.16343063371391,0.101931549591822,0.117872239903693,0.770919319020367,0.508415011422421,0.198335591891151,-0.213051479468096,-0.164271654844898,-0.13042021732775,-0.285174578313796,0.0600771066818409
"GGT5","turquoise",0.769314586504227,-0.263266978181251,-0.286606791487268,-0.411073771338177,-0.340505843416818,-0.270054732275885,-0.209181158206133,-0.255692847496194,-0.222436731596671,-0.253441425254717,-0.333547821945347,-0.284975409429324,-0.362872028342243,-0.0438347893625158,0.158049287990412,0.193686655241684,0.769314586504227,0.576992866637078,0.259402656082027,0.0673012549310813,-0.0836888081429911,0.22341582457686,0.0174823249424704,0.282636942563624
"MYO5A","turquoise",0.768822125354128,0.110471816816367,0.403064056090947,0.168628612487343,-0.0347309825756181,0.063465336809146,0.0222772981743929,0.187222785878363,-0.374333973880983,-0.0123109598057181,-0.0447149499344707,-0.200382525506378,-0.22598050786191,0.00216953627800203,0.264086718653668,0.272523820911461,0.768822125354128,0.673659533575173,0.33458239438314,-0.364881370844511,-0.165502193941124,-0.239603629734342,-0.269231703536806,0.0139489593042333
"COL18A1","turquoise",0.767926347355257,-0.280324895165708,-0.219519684561222,-0.22389337638886,-0.158799827929668,-0.101601993984559,-0.115931156736438,-0.0631844323945693,-0.0962215826783861,-0.109557695822831,-0.167105999414761,-0.403452779018956,-0.463410823129863,-0.128534889332202,-0.0248394904341996,0.00486225118323454,0.767926347355257,0.419599078905169,0.180870565928282,0.0509811844326967,0.00334414361952292,0.312208932213676,0.0900782080334527,0.294904266761598
"FAM19A5","turquoise",0.767444788926485,-0.181275235500453,-0.108236057400136,-0.0838765414772592,-0.164275389062832,-0.0702927580830173,0.0230835537084356,-0.0175297345972446,0.0237711152144576,0.0685184272701285,-0.0374103915221362,-0.369199822057588,-0.349507703214179,-0.190839428558799,-0.0904346675765202,0.0097193530760056,0.767444788926485,0.379469251488641,0.1254541831669,-0.0787010761778187,-0.0641936316158959,0.165691991371391,-0.050584791539544,0.106264001260605
"SGCE","turquoise",0.767263794661992,0.0451481520701172,0.197563614468924,0.0194956466292759,-0.168130249249629,0.0103548327576151,-0.0588754214551264,-0.0267404557875743,-0.245095086055534,-0.0273592418984236,-0.0801700961674995,-0.187680985810703,-0.153405571143347,-0.125121482654208,0.175578410139091,0.204962285081509,0.767263794661992,0.490915397213995,0.124268672371411,-0.152449804404924,-0.141934226306033,-0.239535666150315,-0.305931758469713,-0.0867844767645244
"FAP","turquoise",0.767001499150394,-0.0115620342177728,0.0712620796148088,-0.000691014283700245,0.00854718628112954,-0.0140371408282788,-0.0617807325818954,0.043104684301613,-0.248732642888647,-0.0193652294264046,-0.0491741340341946,-0.373085245090986,-0.535815775890522,-0.0890745879535036,0.0146728940545088,-0.0185314542401428,0.767001499150394,0.489414114545107,0.286005390947436,-0.143965173557967,-0.0498154021313068,0.0018545116993219,-0.0434351748481877,0.35230368293995
"LOX","turquoise",0.765758044165087,0.144286047741985,0.135757926190355,-0.00116822066245918,0.0539663613056479,-0.00438391868774716,-0.110107148267382,-0.00160887317749601,-0.271905246782269,-0.0550910428162982,-0.0670629798254239,-0.306951306738037,-0.404264454285451,0.0416143354053949,0.13284811944392,0.0129320480529748,0.765758044165087,0.547572025464009,0.33560995406985,-0.250139817769929,-0.0393915796596,-0.0918908399447378,-0.0173922371469378,0.308303612706682
"MMRN2","turquoise",0.76531595942851,-0.141537627127051,-0.0100780678097812,-0.149286123829118,-0.187778585683032,-0.0892693798225702,-0.129945964704979,-0.0811190714088608,-0.171931052111118,-0.13651292503984,-0.16160012980381,-0.200592082679473,-0.230636768086954,0.0252552975406488,0.192231531338704,0.148091782790573,0.76531595942851,0.495869343248677,0.160014612371562,-0.191599718667027,-0.118486966106697,0.0845585324050971,-0.0344648134112424,0.0677675349016763
"ENTPD1","turquoise",0.765057264901451,0.20417198378876,0.100656645280766,-0.0948711138727092,-0.0475431015631472,0.0129089752408672,-0.231702416851895,-0.172588445800417,-0.261877807307772,-0.103747378379328,-0.148288420995889,-0.217438395987616,-0.252593986109314,0.0909040354440069,0.189769910525564,0.342591490871328,0.765057264901451,0.723648973096865,0.373662953380064,-0.218093131056877,-0.0753257251267443,-0.218952445900013,-0.0783471064815276,0.114929696727225
"VCAM1","turquoise",0.764571328144886,0.0669970784889665,0.194383049146294,-0.0209235572543329,-0.117063033869547,-0.00978706250365804,-0.0587328388780757,-0.0248775322250802,-0.270450250275726,-0.0516585662278421,-0.10255033233121,-0.202881881939538,-0.169516061963032,0.00574613206294193,0.229655989412621,0.395692528677219,0.764571328144886,0.724741465709141,0.41578749060457,-0.257513992897439,-0.0993438469275513,-0.20152626008219,-0.208146077067305,0.0217465958517876
"LMOD1","turquoise",0.764316023066269,-0.206194193290032,-0.0168526627876989,-0.164245858197531,-0.424276601335576,-0.177980079823007,0.0064956402222653,-0.0351522520015454,-0.161194982612352,-0.077474804631171,-0.204181708665188,-0.145397877736546,-0.06157434520432,-0.196231223656383,0.179510580161985,0.139318315244569,0.764316023066269,0.407398442220175,0.0898593177916323,-0.0814627368071717,-0.173160401804817,0.0323803496891542,-0.312179793195714,-0.175758644411009
"TGFB3","turquoise",0.764145654812833,-0.253817823223768,-0.168658224513074,-0.349509791496143,-0.368594515179551,-0.302610087121462,-0.155926157409776,-0.210069263341366,-0.36470945876165,-0.275664331178267,-0.347690146952129,-0.261746557856738,-0.377713296507838,-0.0995194533309216,0.166709888313368,0.134220200861864,0.764145654812833,0.534579334758847,0.210320346960959,0.119748926651289,-0.135566584900544,0.0316821806207991,-0.164291638609482,0.23642412380234
"CTHRC1","turquoise",0.763394417256392,-0.0248653150314915,-0.021903822277224,-0.00690415279224172,0.0810861689688528,0.0567447622266448,-0.0852967417083711,-0.0108912256980952,-0.106287015537471,0.0538431754102844,-0.0171875314530026,-0.451702635223045,-0.559785344798453,-0.0765038427704939,-0.0798880765269681,-0.0374159684321776,0.763394417256392,0.470758981510585,0.291366694046994,-0.153329354183864,0.0282073888828083,0.0460727497190182,0.0831222433868708,0.355123803422724
"RASL12","turquoise",0.762309220362653,-0.197844787168049,-0.126330767350673,-0.203476441359132,-0.275057486403903,-0.133733769747899,-0.0916208671599492,-0.13372556536322,-0.0876870585778396,-0.0886845460666644,-0.163058980098045,-0.255725801516909,-0.172359811765112,-0.105739442228155,0.105627278960465,0.143002616488509,0.762309220362653,0.427820903950086,0.116867383117866,-0.0413404935810037,-0.117098761408563,0.0903841562976434,-0.0880272367616375,-0.0457301163002305
"UBE2QL1","turquoise",0.762251349394228,-0.0833323438020555,0.0352322859754765,-0.204954236066009,-0.340248613768144,-0.182030517740584,-0.0978894598057015,-0.097411282554162,-0.302590347908291,-0.217422898889727,-0.247864573929671,-0.138576795322447,-0.158909710102257,-0.0289219697628678,0.274656108599179,0.180926118637037,0.762251349394228,0.522542865204334,0.205091463411334,-0.149237451258072,-0.204025785585376,-0.0805582310650546,-0.243939577755763,0.0386507423665167
"CYS1","turquoise",0.761900947651062,-0.167141243974603,-0.0491205170627844,-0.173054506466133,-0.352456095364254,-0.177399199324455,-0.0528753634602879,-0.0911322180907969,-0.136601448378872,-0.0725637916301935,-0.157593484471757,-0.229814625570371,-0.18114259758976,-0.130265580869322,0.134620691388316,0.0817047931643213,0.761900947651062,0.420441859739287,0.100859290638993,-0.0820677193732448,-0.168425300953324,0.0201381377560319,-0.2275160280139,-0.0529438886520622
"LAMB2","turquoise",0.76061927397033,-0.267718937499558,-0.0739385912260167,-0.18665798980013,-0.176298040284779,-0.209647057858694,-0.10804086379351,0.0232852222580319,-0.278132347025079,-0.172445551733322,-0.25426412740311,-0.27882647129751,-0.481149177344647,0.0413151937650575,0.156712767222924,-0.0335659944368899,0.76061927397033,0.453909982525686,0.253361765117586,-0.0938586988457519,-0.06216008138638,0.307601760336173,0.0730653448170284,0.412277871109252
"ERG","turquoise",0.760032156114358,-0.0419104836971315,0.0658179061964817,-0.0136686492305545,-0.0388181102827179,0.0330519261604203,-0.0884791227768621,-0.0317039386402636,-0.162899946229881,-0.0399260658628172,-0.0879049344779138,-0.302970184617769,-0.319225627128731,-0.051758479050369,0.0874317006364478,0.123528551866351,0.760032156114358,0.49678408200251,0.201001249664021,-0.164635250698009,-0.0630544436836033,-0.026284424631138,-0.0610953053897032,0.0963120630964602
"UBE2E2","turquoise",0.759976757668565,-0.0255891052448679,0.073675300303972,-0.0719812505842749,-0.0861120479644726,0.071517302071182,-0.110711460432295,-0.0445661001429076,-0.241839017960821,-0.119957930309655,-0.178894518289971,-0.307262358765951,-0.31415891984822,0.0573161369408133,0.212121515839718,0.163642948192742,0.759976757668565,0.626479746666347,0.313315759242145,-0.275716187828632,-0.108191703052298,-0.046880710770862,-0.0426390193946998,0.0951516024887004
"LTBP2","turquoise",0.75970001331867,-0.236818488709675,-0.166657556737702,-0.164062524005591,-0.220891005115463,-0.0691190550611742,-0.0332320908638581,-0.0394394133595249,-0.0349640278417461,0.00364053393200053,-0.116729392482593,-0.391792662300929,-0.371925815523338,-0.226481597365572,-0.0634781084749615,0.147621945797069,0.75970001331867,0.475500824824107,0.182851635329402,0.0195793567175071,-0.0374658951624933,0.18256131814271,-0.0621187828076191,0.150701181173641
"COL1A2","turquoise",0.759616506186385,-0.232100595853333,0.0197294028368155,-0.0328053378082753,-0.152211730044559,-0.112882056796312,0.25643831816128,0.239669399712297,-0.20472132281026,0.0419990585000535,-0.0758963937835049,-0.365092496656217,-0.402480763881859,-0.258915703919795,-0.0293592299354876,-0.0713362462265765,0.759616506186385,0.378865291754135,0.22292174481348,-0.0656880634470939,-0.110663331772139,0.0495936854154189,-0.202105418559068,0.207568332092897
"TSPAN4","turquoise",0.75953411548678,0.0613364644736948,-0.0900384010140871,-0.334141762213646,-0.202914246958753,-0.161066764673772,-0.333346546786899,-0.302384767385377,-0.363253165091628,-0.31992769231501,-0.36300665697099,-0.198462895539054,-0.316155264968973,0.220942025569891,0.352045702590435,0.280857090435082,0.75953411548678,0.727596707290485,0.389093395724503,-0.147213218520733,-0.0734065170235897,-0.00406085654692219,0.0625033206322222,0.248007759801394
"A2M","turquoise",0.759188358323735,-0.161558615427897,-0.0179219231493684,-0.172183414845384,-0.425179943262195,-0.137439463167725,0.000146208885215827,-0.0212921971401583,-0.145748729787755,-0.0648622488941523,-0.216170989312513,-0.147926380319994,-0.00635302552072271,-0.256471484347669,0.16275746965303,0.367411993651536,0.759188358323735,0.537956410478555,0.178456319572517,0.0459675302382494,-0.201203100243061,-0.0136763138877274,-0.353688439806405,-0.192890621262833
"CALHM2","turquoise",0.758260696630976,-0.0825617429912961,-0.0901012669824779,-0.314232968594544,-0.291399107789875,-0.186823169179561,-0.253731384638159,-0.237082321145682,-0.343781131245613,-0.260203110656687,-0.35915488057013,-0.162995531455297,-0.289572473696377,0.0366161394180488,0.276890298761293,0.295158102995192,0.758260696630976,0.665041690389622,0.328321828487067,0.0025299576576139,-0.141947863049242,0.0174646092832888,-0.0848185539565644,0.216470609798879
"RBMS3","turquoise",0.758178781758306,-0.158594372219903,0.199151851440994,0.0701481535982243,-0.308524954672215,-0.0306859125782499,0.285718438968538,0.163741711753283,-0.12556501603531,0.105938788983589,-0.0389172265954461,-0.178025356870707,-0.0325648037079724,-0.282464702361632,0.101274343921788,0.203913826825048,0.758178781758306,0.417920624571938,0.114249384864436,-0.150517034344851,-0.172003867024583,-0.0788404178848445,-0.424462131644131,-0.232805681826247
"DNM3OS","turquoise",0.758091158155464,-0.0137987258936478,0.284219762919135,0.141032657477906,-0.151748461826584,0.00490820686879341,0.194624010080316,0.265272288530731,-0.240591553375413,0.0776651544013659,0.00918069314512283,-0.220748576429934,-0.190189732726449,-0.230519381420075,0.0688284988689571,0.092881975557952,0.758091158155464,0.412472560036191,0.19588322111952,-0.206490770905673,-0.154510029998124,-0.13250355749523,-0.370765230215979,-0.0507404185785472
"ADAMTS2","turquoise",0.757987825284788,-0.117348052809235,-0.124269462776057,-0.129808488945343,0.0216986865534773,-0.0629024876087355,-0.102579150398291,-0.0231011167783737,-0.123861124815559,-0.027804881798809,-0.076905823771374,-0.417627640296581,-0.520693177647847,-0.0454676545184366,-0.022105412930149,-0.00377815168990917,0.757987825284788,0.503984733070645,0.345738277385457,-0.0599813018788263,0.0304868954778675,0.193089019618723,0.147049817219071,0.387193725360875
"LOC100130872","turquoise",0.757887303207798,-0.254218263870945,-0.248470916187246,-0.246374010300042,-0.144103143142885,-0.162854191283607,-0.111330125955892,-0.0955870329524552,-0.0785793280572724,-0.0683246834933647,-0.138041083405059,-0.379687603660215,-0.454545892929788,-0.10048943889063,-0.0345454193981921,-0.0485406082174348,0.757887303207798,0.376385722300633,0.197443125270853,0.0748401674414446,0.0165447039275411,0.289198899630252,0.113647209005193,0.339499731442146
"DENND5A","turquoise",0.757578246920544,0.0205272629669797,0.054504444389746,0.0261910261401942,0.00449694720111486,0.0722480000115183,-0.0786017270865478,0.0248563616959457,-0.113583761991045,0.000810629006401966,0.000257612343885761,-0.455969557754289,-0.464865278745387,-0.0667862955807299,0.0132461201055488,0.027123312123322,0.757578246920544,0.508512991732228,0.24112106949675,-0.307840371596748,-0.0226844355635972,-0.0148501614318135,-0.0149962268281542,0.126389389482833
"CFHR1","turquoise",0.756394853915292,0.0291819926229668,0.214468724695531,-0.0162867463665648,-0.212604653770203,-0.0100253479521772,-0.0243674144079907,0.0346259688982104,-0.352125636526595,-0.0637402329775189,-0.163328974722141,-0.203943775861715,-0.154373069394748,-0.110693995840976,0.252854144095958,0.327085204058161,0.756394853915292,0.647781669240038,0.358451228425863,-0.0912901763246039,-0.1612678451468,-0.23415440265488,-0.337941567757655,-0.0316644405318337
"MXRA7","turquoise",0.755916985073885,-0.098188321129204,-0.0443339685002533,-0.057057708561802,-0.138918839529538,-0.0168715611379114,-0.07732521217614,-0.047472926692461,-0.0870295477803621,0.00529702978351777,-0.0866306109921327,-0.369135882141867,-0.424794137033253,-0.163306205369218,-0.00375178738781223,-0.00780511499721565,0.755916985073885,0.386034225826788,0.105396732234796,-0.162162420845959,-0.0414846818685468,0.00114177965341655,-0.0845675429487391,0.112176455209636
"RCN3","turquoise",0.755705976362261,-0.149922090729159,-0.24243204932306,-0.352376214202749,-0.277450741282301,-0.269734050834361,-0.180294248810896,-0.244000493720558,-0.213057278473888,-0.229587492267969,-0.289728403038247,-0.30782161504243,-0.377671296389824,-0.0180379494426689,0.122010281740449,0.0514567914800403,0.755705976362261,0.495064972170087,0.191638642665221,0.00588275863130402,-0.11424638499188,0.137998118983449,0.00545607667963286,0.251787443112318
"MAP1A","turquoise",0.755509918089738,-0.445899544874339,-0.247713096602025,-0.292331273921284,-0.40940262137239,-0.32423516016113,-0.0412179701742395,-0.0908501042213481,-0.154791802900003,-0.150655131069983,-0.209344806402023,-0.343179380373006,-0.356462534356785,-0.244216440083956,0.00484603653186993,-0.0551335625838826,0.755509918089738,0.317522160132079,0.0253194162059786,0.0473951221728694,-0.149784392731276,0.221293233296296,-0.152003392768847,0.111053802894916
"CNN1","turquoise",0.755160417829264,-0.180924752412633,-0.062210418795965,-0.178559868494833,-0.376369003225073,-0.18717244157839,-0.0389552863036862,-0.07845005173288,-0.160302328886185,-0.0955483719813883,-0.189503292871795,-0.198706672463723,-0.133212457225022,-0.186254499868652,0.129715394677464,0.0720563581053886,0.755160417829264,0.368587778867475,0.0565358185520417,-0.0418856574163495,-0.128231529368547,0.0026770831193732,-0.26184778032614,-0.124316581935848
"NDN","turquoise",0.755100073622306,-0.0298608521655225,0.00568556717826959,-0.205157548447281,-0.373086768824634,-0.174375989257549,-0.149609984505503,-0.175934740156853,-0.162731967576149,-0.112286312321036,-0.224158884938055,-0.0822646135348491,0.0552886402621643,-0.0501313747506291,0.315706582044551,0.328777470025216,0.755100073622306,0.535685426915813,0.154937095274522,-0.108023168235419,-0.174101115691736,-0.146492773917291,-0.277016370142586,-0.184322366800588
"CLIP3","turquoise",0.754613410574296,-0.370392248670781,-0.259895607359196,-0.377146704794718,-0.535294955005068,-0.358695341585984,-0.0842864069823379,-0.148973125754718,-0.169373127060796,-0.205342878823337,-0.294260322876127,-0.23054562891828,-0.191716733490599,-0.239199074731978,0.108803409919967,0.182065454160418,0.754613410574296,0.40906454723423,0.0679710372187604,0.0878916639457368,-0.161790183821872,0.19903424484945,-0.232294598288192,-0.0129735681761436
"TP73-AS1","turquoise",0.752919996473982,-0.0526483168177164,0.0771267145537773,-0.16983029133358,-0.2891742565354,-0.155721625074632,-0.0824318155749341,-0.0280182820134648,-0.300883788610358,-0.199512001839959,-0.248428375069375,-0.107997929063984,-0.0831110987847822,0.0332036053759888,0.342491893154648,0.311932782902442,0.752919996473982,0.600212997877369,0.280433878430076,-0.160165543466959,-0.141553315567928,-0.0393280529590917,-0.198938844674697,-0.040966399555685
"RAI14","turquoise",0.752872517106812,0.0312671386689586,0.2042017206629,0.14061747817385,0.0508719605292958,0.0902710034245337,0.018000139821059,0.161640599919905,-0.17137745211454,0.0915090602978867,0.0495538567208734,-0.359646268261942,-0.387588697080423,-0.116340939938784,0.0438995166898126,-0.0412704114100087,0.752872517106812,0.441911387538909,0.260760552409006,-0.269679753961414,-0.0549878265389384,-0.0433171634460739,-0.100208103678882,0.16423906551151
"TPST1","turquoise",0.752832273689114,0.0561382816742039,0.137183148953305,-0.0600206532722722,-0.0730090626432357,-0.0403137899952757,-0.149902006818494,-0.0975881741532095,-0.309523118040482,-0.195664180583427,-0.149295443088816,-0.209926412376578,-0.306273110237941,0.0826284165351183,0.225474693597868,0.103751353539038,0.752832273689114,0.535383647940572,0.227210601858278,-0.238472381890015,-0.134177938670318,-0.122601794151173,-0.0866221069460079,0.153282875360074
"SYNC","turquoise",0.751360608241045,0.121172222054387,0.253187211989382,-0.0420732872676147,-0.271577148564645,-0.123593279292023,-0.013328945975929,-0.0319653585796779,-0.337735981037574,-0.0920304910091852,-0.172286728256113,-0.0285169129171824,0.0158055386911046,-0.0121980299156091,0.360166122872355,0.182463332538549,0.751360608241045,0.526004576940285,0.207338649620161,-0.283101758097267,-0.243067041041359,-0.263652131602153,-0.383951751182979,-0.169934814627156
"ARL4C","turquoise",0.751332405308764,0.0304006121733285,0.13218567287151,-0.02824652594124,-0.0442668240372975,0.00378949809529171,-0.0944222451136608,-0.015316490304738,-0.279149201055196,-0.0455421941993992,-0.11012837888799,-0.302198709475323,-0.340681177820303,0.000723114841972747,0.165781937902969,0.225788196561439,0.751332405308764,0.688897861884264,0.426252817847818,-0.200082289094473,-0.0588052419556648,-0.102313094105296,-0.0970971365499709,0.239313859498176
"DSE","turquoise",0.751259711013552,0.219222262542331,0.362516403361507,0.126607149855409,0.0585694316196815,0.0665309621183428,-0.0551651196533933,0.0682879037326498,-0.382788508697514,-0.00875844204330125,-0.0515278013084049,-0.196634755091623,-0.299971911236226,0.0924640505527893,0.246341718623182,0.260615263384701,0.751259711013552,0.734659834191312,0.443108784311294,-0.3623259115666,-0.0678725601602743,-0.250912082636704,-0.158871262333582,0.19928719927357
"C11orf96","turquoise",0.751020174598143,-0.112909539521613,-0.0387676180060002,-0.177672720328331,-0.175671861522763,-0.13538322553518,-0.0886197791307703,-0.0995652793576417,-0.189484497830265,-0.121157327066971,-0.152822612678301,-0.238862956810388,-0.235616806417364,-0.0742474245016986,0.137258738643766,0.221099861030242,0.751020174598143,0.503698766414597,0.20731056861007,-0.112902631502522,-0.0536879378615118,-0.0278259472636443,-0.0899348852811508,0.175912918306876
"CFH","turquoise",0.750982097105182,0.011171008092824,0.206787006151671,-0.0790444781969334,-0.257854095223605,-0.0671268499564267,-0.0574602841515776,-0.0319525647555505,-0.384257724198951,-0.13614471200536,-0.222726353060543,-0.113442038940463,-0.101173392173037,0.0151749329594358,0.372761998747429,0.337090270198443,0.750982097105182,0.670307880286059,0.353271327113102,-0.183612940039419,-0.171994486346615,-0.224861966034855,-0.301792520987308,-0.0299663054932655
"EML1","turquoise",0.750774049451255,0.00117395371386792,0.157987154731736,0.0421884121573634,-0.132587329475029,-0.036571415393326,-0.0151726290450529,0.0384336234765608,-0.086755814497584,0.0267097910813047,0.0479996578515429,-0.208161034128166,-0.105614514720322,-0.0889128463316158,0.134192383625925,0.174144235296448,0.750774049451255,0.423095261649121,0.131557935901163,-0.280259292758892,-0.0812235293147552,-0.0939242736078508,-0.203833187442462,-0.124497397627732
"PPP1R3C","turquoise",0.75020165471961,-0.073599374885743,0.00589051170892964,-0.118580573899663,-0.315270804538432,-0.0624901992233722,-0.0285955496647603,-0.0818790043756623,-0.15276409159106,-0.0692599904114243,-0.156201872564427,-0.266091694450467,-0.171399409039541,-0.171079755184803,0.0857768422802211,-0.0209886753881028,0.75020165471961,0.324202532857417,0.0346502104071496,-0.0772909337183942,-0.205019532280266,-0.10274822479125,-0.289436794598536,-0.142116018734665
"C1S","turquoise",0.749849032465172,0.277288908013404,0.0646278163509444,-0.113927371514214,-0.207565802791848,-0.00863125810786347,-0.178537892481171,-0.175141054805218,-0.165874843208352,-0.051854996844831,-0.143021276674129,-0.234682750647015,-0.124603853848351,-0.0476081554967283,0.171477077256888,0.369192163619611,0.749849032465172,0.631574077835779,0.298918639971984,-0.170156961666425,-0.0896572949560881,-0.251766814120204,-0.216467602128912,-0.106811173854707
"FRMD4A","turquoise",0.749548727603411,0.0604241322731359,0.219845125365101,0.161335334060768,0.0193761797346359,0.0187867413620431,0.00983273660560314,0.132718760382289,-0.146729729946906,0.0730564008455713,0.0402738939646962,-0.325679287818278,-0.33108004483045,-0.0686679543512127,0.0216155706450118,0.11033991371447,0.749548727603411,0.514195882178303,0.224851300307468,-0.323046181715257,0.0251379726419855,-0.090819041198456,-0.138351217109856,0.0428393058240096
"GEM","turquoise",0.747991902565355,-0.0355279011967972,0.0816547536093727,0.0169374396482877,-0.127574159066124,0.0424579551131589,0.0415995487305289,0.0593416122213822,-0.113035252494153,0.0612461833167259,0.000391497451936334,-0.349698420671708,-0.276960382250471,-0.273882940366771,-0.025603297717085,0.0910490807102404,0.747991902565355,0.396929031235246,0.148973246214439,-0.089708072787808,-0.0989568357825428,-0.103906108339647,-0.234230725244337,0.0263497393387106
"FILIP1L","turquoise",0.747948749189712,-0.0315403865840261,0.0535959037350134,0.0539789896496279,-0.157470845617466,-0.00177935212993108,0.0595995782215884,0.0667612893404017,-0.00095005736589293,0.169813586998567,0.0515871650414386,-0.332715749078341,-0.226358824182061,-0.317161223691831,-0.110389173737429,0.120928182680064,0.747948749189712,0.381362364981511,0.108555685321137,-0.0422037055272576,-0.0365724722106615,-0.0641049865989934,-0.254892769427783,-0.0675874850089941
"GNG11","turquoise",0.747776109337049,-0.0200016494929887,0.0911706904692978,-0.118548264447769,-0.122596891760922,-0.0332336849223294,-0.244068497824583,-0.176617808238646,-0.278250936158228,-0.166477459859175,-0.189331917174852,-0.148222274623391,-0.163005956118706,0.0719867883236232,0.256198764351302,0.249376715990518,0.747776109337049,0.551100599063519,0.199180339154727,-0.116100363271788,-0.122022970299372,-0.183114296360805,-0.113567859262267,0.0723065522334939
"TNC","turquoise",0.747539264163545,-0.0310559134510213,-0.019023101090895,-0.106739066712882,-0.0193118685035408,-0.112425002135929,-0.130693779675523,-0.0484006072562054,-0.181548210785874,-0.0728177385490233,-0.087481199104777,-0.28847000906702,-0.357317282520031,0.0234955894822738,0.101144585066097,0.0200973479087666,0.747539264163545,0.446046753830229,0.269197550949524,-0.197653256658571,-0.034611925639292,0.069018361017738,0.0595465031645813,0.260444777662484
"RARRES2","turquoise",0.74686460364113,-0.115334503335667,-0.145561554143639,-0.310872010548061,-0.352565386206334,-0.184688783556324,-0.210237776970479,-0.268208166205571,-0.179945069910638,-0.196707840615037,-0.266241195148916,-0.212526656614372,-0.146997509891512,-0.0322920756342614,0.203743502759732,0.296756813122142,0.74686460364113,0.553170313103386,0.196032987788868,0.0245861604644866,-0.108008145133926,-0.060944318971418,-0.138894623394356,-0.00760987566614717
