analysis_category,category,term,description,reduced_rank,fdr,fdr_numeric,p_value,gene_symbol,string_id,hub_rank,degree,membership_basis
GO_BP,Process,GO:1905897,Regulation of response to endoplasmic reticulum stress,42.0,0.0115,0.0115,0.00093,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
GO_BP,Process,GO:1905897,Regulation of response to endoplasmic reticulum stress,42.0,0.0115,0.0115,0.00093,NFE2L2,9606.ENSP00000380252,24,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:1905897,Regulation of response to endoplasmic reticulum stress,42.0,0.0115,0.0115,0.00093,COPS5,9606.ENSP00000350512,64,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:1905897,Regulation of response to endoplasmic reticulum stress,42.0,0.0115,0.0115,0.00093,ALOX5,9606.ENSP00000363512,76,1,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150104,Transport across blood-brain barrier,43.0,0.012,0.012,0.00096,CD36,9606.ENSP00000415743,23,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150104,Transport across blood-brain barrier,43.0,0.012,0.012,0.00096,LEPR,9606.ENSP00000330393,43,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150104,Transport across blood-brain barrier,43.0,0.012,0.012,0.00096,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150104,Transport across blood-brain barrier,43.0,0.012,0.012,0.00096,SLC2A3,9606.ENSP00000075120,92,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008593,Regulation of Notch signaling pathway,44.0,0.0162,0.0162,0.0014,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008593,Regulation of Notch signaling pathway,44.0,0.0162,0.0162,0.0014,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008593,Regulation of Notch signaling pathway,44.0,0.0162,0.0162,0.0014,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008593,Regulation of Notch signaling pathway,44.0,0.0162,0.0162,0.0014,GATA2,9606.ENSP00000345681,69,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006790,Sulfur compound metabolic process,45.0,0.0165,0.0165,0.0014,ACACA,9606.ENSP00000483300,40,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006790,Sulfur compound metabolic process,45.0,0.0165,0.0165,0.0014,ACLY,9606.ENSP00000466259,46,6,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006790,Sulfur compound metabolic process,45.0,0.0165,0.0165,0.0014,G6PD,9606.ENSP00000377192,51,4,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006790,Sulfur compound metabolic process,45.0,0.0165,0.0165,0.0014,GSR,9606.ENSP00000221130,57,3,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006790,Sulfur compound metabolic process,45.0,0.0165,0.0165,0.0014,HSPA9,9606.ENSP00000297185,68,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006790,Sulfur compound metabolic process,45.0,0.0165,0.0165,0.0014,ACSL4,9606.ENSP00000339787,72,1,significant nonredundant STRING representative terms
GO_BP,Process,GO:0043279,Response to alkaloid,46.0,0.0183,0.0183,0.0016,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
GO_BP,Process,GO:0043279,Response to alkaloid,46.0,0.0183,0.0183,0.0016,CXCR4,9606.ENSP00000386884,28,12,significant nonredundant STRING representative terms
GO_BP,Process,GO:0043279,Response to alkaloid,46.0,0.0183,0.0183,0.0016,CNR1,9606.ENSP00000358513,82,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0043279,Response to alkaloid,46.0,0.0183,0.0183,0.0016,RYR1,9606.ENSP00000352608,91,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0030890,Positive regulation of B cell proliferation,47.0,0.0187,0.0187,0.0016,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
GO_BP,Process,GO:0030890,Positive regulation of B cell proliferation,47.0,0.0187,0.0187,0.0016,IL13,9606.ENSP00000304915,13,17,significant nonredundant STRING representative terms
GO_BP,Process,GO:0030890,Positive regulation of B cell proliferation,47.0,0.0187,0.0187,0.0016,IL5,9606.ENSP00000231454,25,12,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006606,Protein import into nucleus,48.0,0.0286,0.0286,0.0027,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006606,Protein import into nucleus,48.0,0.0286,0.0286,0.0027,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006606,Protein import into nucleus,48.0,0.0286,0.0286,0.0027,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0006606,Protein import into nucleus,48.0,0.0286,0.0286,0.0027,SQSTM1,9606.ENSP00000374455,38,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002931,Response to ischemia,49.0,0.0297,0.0297,0.0028,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002931,Response to ischemia,49.0,0.0297,0.0297,0.0028,SQSTM1,9606.ENSP00000374455,38,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002931,Response to ischemia,49.0,0.0297,0.0297,0.0028,GJB2,9606.ENSP00000372295,83,0,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IL13,9606.ENSP00000304915,13,17,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,ADIPOQ,9606.ENSP00000389814,18,15,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
GO_CC,Component,GO:0005615,Extracellular space,1.0,2.15e-09,2.15e-09,1.05e-12,CD36,9606.ENSP00000415743,23,13,significant nonredundant STRING representative terms
