donor_id,condition,analysis_group,n_cells,pseudobulk_score,cell_global_sensitivity_mean,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL31,normal,C1QC_like_TAM,6,0.3787595067769425,0.6659918394335352,False,False,False
KUL31,normal,FCN1_inflammatory_monocyte_like,13,0.04906645056418529,0.3594734789981275,True,False,False
KUL31,normal,T_cells,447,-0.3458492076697763,-0.1659064093953054,True,True,True
KUL31,normal,endothelial_like,39,-0.08219369425241711,-0.10571599049128767,True,True,True
KUL31,normal,enteric_glial_like,17,-0.35359793091436115,-0.17621499875749227,True,False,False
KUL31,normal,fibroblast_like,204,1.4694799852971892,0.5419236388830491,True,True,True
KUL31,normal,mast_cells,7,1.246136370751923,1.814487647079297,False,False,False
KUL31,normal,normal_epithelial,266,-0.3240239255958081,-0.14778944301042984,True,True,True
KUL31,normal,other_myeloid,7,-0.19725006911104326,0.031783900430534535,False,False,False
KUL31,normal,pericyte_like,6,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,normal,resident_like,10,-0.08284191985464488,0.18398789496552947,True,False,False
KUL31,normal,smooth_muscle_like,9,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,tumor,B_cells,9,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,tumor,C1QC_like_TAM,5,0.4347371394687268,0.6674168435344826,False,False,False
KUL31,tumor,T_cells,18,-0.35359793091436115,-0.17621499875749225,True,False,False
KUL31,tumor,endothelial_like,1,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,tumor,mast_cells,1,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,tumor,tumor_epithelial,41,-0.2817021416980951,-0.13651743222830542,True,True,True
