donor_id,threshold,score,source_group,source_n_cells,C1QC_n_cells,source_synthesis_score,C1QC_PTGER4_mean,C1QC_PTGER4_detection_fraction,C1QC_PTGER4_pseudobulk,Axis_1_mean,Axis_2_detection,Axis_3_pseudobulk,coverage
KUL30,20,Score_D,FCN1_inflammatory_monocyte_like,31,30,0.0,0.31109527580059476,0.2,0.7563938837719746,0.0,0.0,0.0,True
KUL30,20,Score_A,fibroblast_like,126,30,1.1122273021880338,0.31109527580059476,0.2,0.7563938837719746,0.3460086593271378,0.22244546043760677,0.8412819287392325,True
KUL30,20,Score_B,fibroblast_like,126,30,0.7787844638013008,0.31109527580059476,0.2,0.7563938837719746,0.24227616755548398,0.15575689276026017,0.5890678051959407,True
KUL30,20,Score_C,fibroblast_like,126,30,0.6361777385754277,0.31109527580059476,0.2,0.7563938837719746,0.19791188904032136,0.12723554771508555,0.48120095045033967,True
KUL30,20,Score_D,fibroblast_like,126,30,0.2534836872708124,0.31109527580059476,0.2,0.7563938837719746,0.07885757760246509,0.05069673745416248,0.1917335106876104,True
KUL30,20,Score_A,endothelial_like,111,30,-0.18945077826298706,0.31109527580059476,0.2,0.7563938837719746,-0.058937242114361285,-0.037890155652597415,-0.14329940995396395,True
KUL30,20,Score_B,endothelial_like,111,30,-0.2607517239107355,0.31109527580059476,0.2,0.7563938837719746,-0.0811186294654908,-0.0521503447821471,-0.19723100914907885,True
KUL30,20,Score_C,endothelial_like,111,30,-0.23282338783601494,0.31109527580059476,0.2,0.7563938837719746,-0.07243025605167391,-0.04656467756720299,-0.17610618655823204,True
KUL30,20,Score_D,endothelial_like,111,30,0.05800387225128201,0.31109527580059476,0.2,0.7563938837719746,0.018044730635515042,0.011600774450256403,0.04387377420596066,True
KUL19,30,Score_A,mast_cells,31,129,0.40778347439563206,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.0771678894858943,0.1138000393662229,0.10371761355738005,True
KUL19,30,Score_B,mast_cells,31,129,0.7006781470403749,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.1325945194226635,0.19553808754615112,0.17821385574916063,True
KUL19,30,Score_C,mast_cells,31,129,0.6004730494198526,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.11363196604660021,0.16757387425670303,0.1527272084374024,True
KUL19,30,Score_D,mast_cells,31,129,0.4285771697066947,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.08110283457935498,0.11960293108093804,0.10900638220573947,True
KUL19,30,Score_A,tumor_epithelial,574,129,0.004656398096128463,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.0008811647264934352,0.0012994599338032918,0.001184330726053437,True
KUL19,30,Score_B,tumor_epithelial,574,129,-0.047380475359144025,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.008966158551967862,-0.013222458239761124,-0.01205097837951352,True
KUL19,30,Score_C,tumor_epithelial,574,129,0.09710732000106553,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.01837633795538102,0.027099717209599684,0.024698743627093976,True
KUL19,30,Score_D,tumor_epithelial,574,129,0.0,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.0,0.0,0.0,True
KUL19,30,Score_A,C1QC_like_TAM,129,129,-0.17828679174254117,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.03373853112211954,-0.049754453509546374,-0.045346321588298405,True
KUL19,30,Score_B,C1QC_like_TAM,129,129,0.2958076164570021,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.05597786788606619,0.08255096273218664,0.07523713435540258,True
KUL19,30,Score_C,C1QC_like_TAM,129,129,0.37424096863110207,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.07082039249192355,0.10443934008309826,0.09518625103517926,True
KUL19,30,Score_D,C1QC_like_TAM,129,129,0.3096479864314132,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.05859698368572472,0.08641339156225485,0.07875736073687782,True
KUL19,30,Score_A,FCN1_inflammatory_monocyte_like,35,129,-0.022824664836864034,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.004319280511046055,-0.006369673907962056,-0.005805335222657424,True
KUL19,30,Score_B,FCN1_inflammatory_monocyte_like,35,129,0.06323385267552104,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.011966210652022921,0.01764665656061052,0.016083202746909164,True
KUL19,30,Score_C,FCN1_inflammatory_monocyte_like,35,129,-0.03577645864344703,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.006770244456045961,-0.0099841279935201,-0.009099556860493447,True
KUL19,30,Score_D,FCN1_inflammatory_monocyte_like,35,129,0.255034659762152,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.048262099068056806,0.07117246318943776,0.06486674410764723,True
KUL19,30,Score_A,fibroblast_like,189,129,0.8369558506097734,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.15838335940452095,0.23356907458877396,0.21287538345389753,True
KUL19,30,Score_B,fibroblast_like,189,129,0.4885318989504054,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.0924485123984288,0.1363344834280201,0.12425555690035565,True
KUL19,30,Score_C,fibroblast_like,189,129,0.4975084288534933,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.09414720768899924,0.13883956154050975,0.12653869076436175,True
KUL19,30,Score_D,fibroblast_like,189,129,0.15764918644478004,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.029833124098866723,0.043995121798543264,0.040097253625955655,True
KUL19,30,Score_A,endothelial_like,176,129,-0.11151227336902934,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.021102294055480402,-0.031119704196008187,-0.02836256886901887,True
KUL19,30,Score_B,endothelial_like,176,129,-0.14301289738171102,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.027063390630445886,-0.03991057601350075,-0.03637458934877434,True
KUL19,30,Score_C,endothelial_like,176,129,-0.0614112031572181,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.011621297173593286,-0.017138010183409703,-0.015619621286993304,True
KUL19,30,Score_D,endothelial_like,176,129,0.0,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.0,0.0,0.0,True
KUL30,30,Score_A,tumor_epithelial,68,30,-0.22903644717605212,0.31109527580059476,0.2,0.7563938837719746,-0.07125215670262229,-0.045807289435210424,-0.17324176780482878,True
KUL30,30,Score_B,tumor_epithelial,68,30,-0.0877793610086921,0.31109527580059476,0.2,0.7563938837719746,-0.027307744522599042,-0.01755587220173842,-0.06639577178838685,True
KUL30,30,Score_C,tumor_epithelial,68,30,0.055828139231055195,0.31109527580059476,0.2,0.7563938837719746,0.01736787037151912,0.01116562784621104,0.04222806305674038,True
KUL30,30,Score_D,tumor_epithelial,68,30,0.060163423382656525,0.31109527580059476,0.2,0.7563938837719746,0.018716556790335483,0.012032684676531305,0.0455072454734252,True
KUL30,30,Score_A,C1QC_like_TAM,30,30,0.08075066583360978,0.31109527580059476,0.2,0.7563938837719746,0.025121150658588498,0.016150133166721956,0.06107930974705699,True
KUL30,30,Score_B,C1QC_like_TAM,30,30,-0.05612618051146795,0.31109527580059476,0.2,0.7563938837719746,-0.017460589605849088,-0.01122523610229359,-0.04245349965835615,True
KUL30,30,Score_C,C1QC_like_TAM,30,30,0.03644402885010963,0.31109527580059476,0.2,0.7563938837719746,0.011337565206409689,0.007288805770021927,0.027566040522232313,True
KUL30,30,Score_D,C1QC_like_TAM,30,30,0.269794306372993,0.31109527580059476,0.2,0.7563938837719746,0.08393173415053642,0.053958861274598605,0.20407076321703418,True
KUL30,30,Score_A,FCN1_inflammatory_monocyte_like,31,30,0.3738868572812331,0.31109527580059476,0.2,0.7563938837719746,0.11631443498412282,0.07477737145624662,0.2828057320702499,True
KUL30,30,Score_B,FCN1_inflammatory_monocyte_like,31,30,0.22813365777688147,0.31109527580059476,0.2,0.7563938837719746,0.07097130318549744,0.0456267315553763,0.1725589034249619,True
KUL30,30,Score_C,FCN1_inflammatory_monocyte_like,31,30,0.07231804821973946,0.31109527580059476,0.2,0.7563938837719746,0.022497803156280558,0.014463609643947892,0.05470092935973766,True
KUL30,30,Score_D,FCN1_inflammatory_monocyte_like,31,30,0.0,0.31109527580059476,0.2,0.7563938837719746,0.0,0.0,0.0,True
KUL30,30,Score_A,fibroblast_like,126,30,1.1122273021880338,0.31109527580059476,0.2,0.7563938837719746,0.3460086593271378,0.22244546043760677,0.8412819287392325,True
KUL30,30,Score_B,fibroblast_like,126,30,0.7787844638013008,0.31109527580059476,0.2,0.7563938837719746,0.24227616755548398,0.15575689276026017,0.5890678051959407,True
KUL30,30,Score_C,fibroblast_like,126,30,0.6361777385754277,0.31109527580059476,0.2,0.7563938837719746,0.19791188904032136,0.12723554771508555,0.48120095045033967,True
KUL30,30,Score_D,fibroblast_like,126,30,0.2534836872708124,0.31109527580059476,0.2,0.7563938837719746,0.07885757760246509,0.05069673745416248,0.1917335106876104,True
KUL30,30,Score_A,endothelial_like,111,30,-0.18945077826298706,0.31109527580059476,0.2,0.7563938837719746,-0.058937242114361285,-0.037890155652597415,-0.14329940995396395,True
KUL30,30,Score_B,endothelial_like,111,30,-0.2607517239107355,0.31109527580059476,0.2,0.7563938837719746,-0.0811186294654908,-0.0521503447821471,-0.19723100914907885,True
KUL30,30,Score_C,endothelial_like,111,30,-0.23282338783601494,0.31109527580059476,0.2,0.7563938837719746,-0.07243025605167391,-0.04656467756720299,-0.17610618655823204,True
KUL30,30,Score_D,endothelial_like,111,30,0.05800387225128201,0.31109527580059476,0.2,0.7563938837719746,0.018044730635515042,0.011600774450256403,0.04387377420596066,True
