donor_id,condition,analysis_group,n_cells,PLA2G4A_mean_log1p,PLA2G4A_detection_fraction,PLA2G4A_expressing_cell_mean_log1p,PLA2G4A_pseudobulk_normalized_mean,PLA2G4A_pseudobulk_log1p,PTGS1_mean_log1p,PTGS1_detection_fraction,PTGS1_expressing_cell_mean_log1p,PTGS1_pseudobulk_normalized_mean,PTGS1_pseudobulk_log1p,PTGS2_mean_log1p,PTGS2_detection_fraction,PTGS2_expressing_cell_mean_log1p,PTGS2_pseudobulk_normalized_mean,PTGS2_pseudobulk_log1p,PTGES_mean_log1p,PTGES_detection_fraction,PTGES_expressing_cell_mean_log1p,PTGES_pseudobulk_normalized_mean,PTGES_pseudobulk_log1p,PTGES2_mean_log1p,PTGES2_detection_fraction,PTGES2_expressing_cell_mean_log1p,PTGES2_pseudobulk_normalized_mean,PTGES2_pseudobulk_log1p,PTGES3_mean_log1p,PTGES3_detection_fraction,PTGES3_expressing_cell_mean_log1p,PTGES3_pseudobulk_normalized_mean,PTGES3_pseudobulk_log1p,PTGER4_mean_log1p,PTGER4_detection_fraction,PTGER4_expressing_cell_mean_log1p,PTGER4_pseudobulk_normalized_mean,PTGER4_pseudobulk_log1p,Score_A_cell_global_mean,Score_B_cell_global_mean,Score_C_cell_global_mean,Score_D_cell_global_mean,Score_A_pseudobulk,Score_B_pseudobulk,Score_C_pseudobulk,Score_D_pseudobulk,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL01,tumor,mast_cells,8,0.11031758058000533,0.125,0.8825406446400427,0.17712909168201785,0.1630785008382413,0.8809493480458435,0.625,1.4095189568733493,2.340943027512246,1.206253110703706,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.11031758058000533,0.125,0.8825406446400427,0.17712909168201785,0.1630785008382413,0.8147072894483449,0.5,1.62941457889669,2.430788724092417,1.2327901834586854,0.16799071497912346,0.125,1.3439257198329877,0.35425818336403575,0.30325383826534946,0.0932237762976537,0.6822869017388641,0.5486755269535396,0.055723797638198014,-0.095009265420775,0.5656752582110798,0.4367846513362463,0.4370359697866383,False,False,False
KUL01,tumor,other_myeloid,6,0.06920812819894077,0.16666666666666666,0.4152487691936447,0.0857912527238723,0.08230898639107201,0.15358033247758648,0.16666666666666666,0.9214819948655188,0.2521686503933831,0.22487696839307883,0.3157210565431224,0.5,0.6314421130862448,0.45035166368107266,0.37180605370424463,0.0,0.0,,0.0,0.0,0.2772372952461535,0.5,0.554474590492307,0.38477912867752084,0.3255406530429444,1.085320236490946,1.0,1.085320236490946,2.0557499782368196,1.1170250545531928,0.19307398536984866,0.3333333333333333,0.579221956109546,0.2702551517398865,0.23921778717321543,0.3375161994951139,0.3351728280535797,0.31475514825169076,0.0,0.06772980546729784,0.21299123209191356,0.2774457948608793,0.3613054273889329,False,False,False
KUL01,tumor,pericyte_like,37,0.04750806180394661,0.05405405405405406,0.8788991433730122,0.0921920649169881,0.08818674548061767,0.04291207652344,0.05405405405405406,0.79387341568364,0.06599643078958348,0.06390997751063984,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.20128482303262105,0.2702702702702703,0.7447538452206979,0.3294561374951548,0.2847699394268411,0.8137113116934095,0.6756756756756757,1.204292741306246,1.7666872373131755,1.0176506612802387,0.0,0.0,,0.0,0.0,-0.06018168919432384,-0.028716039318497432,-0.04403060506518368,0.0,-0.24223720094295,-0.17582830430371407,-0.18163024216778956,0.14728426163473157,True,True,True
KUL01,tumor,resident_like,7,0.0,0.0,,0.0,0.0,0.6500787525520494,0.5714285714285714,1.1376378169660863,1.3413360929347518,0.850721746309264,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.11683817763820833,0.14285714285714285,0.8178672434674583,0.18080893919395377,0.1661997452909994,1.187274641822938,1.0,1.187274641822938,2.6815239347406368,1.3033267791610994,0.0,0.0,,0.0,0.0,-0.1762149987574923,0.3409315617555482,0.3404041462874439,0.0,-0.35359793091436115,0.20600953779209702,0.32232537722088167,0.0,False,False,False
KUL01,tumor,smooth_muscle_like,64,0.0,0.0,,0.0,0.0,0.03477390927989491,0.046875,0.7418433979710914,0.0521523667173414,0.05083793911054513,0.0,0.0,,0.0,0.0,0.01488998117607277,0.015625,0.9529587952686572,0.02489643084767367,0.024591564409735735,0.3109149920070587,0.328125,0.9475504518310358,0.6003661561837434,0.47023245067895414,1.266740438980173,0.890625,1.4223050542935276,3.0587910379105767,1.4008851553565353,0.0,0.0,,0.0,0.0,-0.15699896172059102,-0.03900020852476636,0.04004538738921378,0.0,-0.2796208070947637,-0.060474265296824134,0.13977055812648814,0.0,True,True,True
KUL01,tumor,tumor_epithelial,730,0.036102973451051804,0.06986301369863014,0.5167680513581925,0.053678956729890134,0.05228780858771944,0.009415436736763892,0.019178082191780823,0.49094777270268875,0.014972722476511205,0.014861737725249177,0.014785151187786314,0.0273972602739726,0.5396580183542006,0.023009463742541036,0.02274873789692531,0.045455121229378524,0.07671232876712329,0.5925399731686843,0.0783617511325025,0.07544299238341473,0.3156285522275055,0.42876712328767125,0.7361304892206997,0.5392094560224371,0.43126894437615454,1.3584175060140007,0.8054794520547945,1.6864707132486738,4.243461830636893,1.6569819348984005,0.009874988178589348,0.023287671232876714,0.42404361002177776,0.014463273473934342,0.014359678025613842,-0.01323384847003564,0.029499975407281782,0.11587717355886769,0.0,-0.0310051831089867,0.07152963512951205,0.29536097899795993,0.10946754853092815,True,True,True
KUL19,border,B_cells,1011,0.0,0.0,,0.0,0.0,0.02951533246414081,0.02373887240356083,1.2433333800519317,0.061289818932402304,0.05948497872389324,0.001989606880410895,0.0019782393669634025,1.0057462780477073,0.0034346598613283594,0.0034287748885501804,0.0030168781730166684,0.0019782393669634025,1.525031916459926,0.007118229737527007,0.007093014727009803,0.10426925284992627,0.08704253214638971,1.1979115299008578,0.23297692343697485,0.2094315082219673,0.6548306771804109,0.4599406528189911,1.4237286336116026,1.7304240543364722,1.0044569283929987,0.08798595771973829,0.06627101879327399,1.327668705293364,0.1925349853973654,0.17608128120943856,-0.1701494005843151,-0.1533222458699493,-0.18036078839409092,0.0,-0.3369765303446888,-0.37361981310158565,-0.42546119294784535,0.0,True,True,True
KUL19,border,C1QC_like_TAM,53,0.03502505080359128,0.07547169811320754,0.46408192314758445,0.044825632568236594,0.04385001270792182,0.3782032220595634,0.4339622641509434,0.8715117725720376,0.7041036687031115,0.5330392649973342,0.09317305232448085,0.09433962264150944,0.9876343546394972,0.23617032983961764,0.21201815685454997,0.0,0.0,,0.0,0.0,0.2055152091072643,0.32075471698113206,0.6407238872167652,0.3014770533226801,0.2634998143502102,1.0236251803624563,0.7169811320754716,1.4276877515581627,2.7569938184785845,1.3236191212560584,0.20847076957945632,0.2830188679245283,0.7365967191807458,0.3992295208552863,0.33592174288111,0.011054345943271853,0.28177063917434164,0.25763645683739067,0.014887293522695426,-0.19503399957993572,0.16766266842544547,0.2089936211427618,0.27674919900711836,True,True,True
KUL19,border,FCN1_inflammatory_monocyte_like,32,0.06584001952065283,0.0625,1.0534403123304452,0.12490770215888246,0.11770098976527356,0.14678188324042568,0.15625,0.9394040527387242,0.2702303746686192,0.23919828139685062,0.058627742068937075,0.03125,1.8760877462059864,0.17274737423991154,0.15934917924708442,0.03672837234403509,0.03125,1.1753079150091228,0.06997313031795789,0.06763353630613116,0.11612160169811608,0.125,0.9289728135849287,0.21427155215717403,0.19414435144355888,0.8800094960716279,0.75,1.1733459947621705,1.8591563719544117,1.050526606477011,0.11174362852477865,0.125,0.8939490281982292,0.18777171312505525,0.1720790418060808,0.09599995051717902,0.10514329340436637,0.08107706298478173,0.0,0.03132302369985628,-0.028663606268936676,-0.02602568001642736,0.20596599553748254,True,True,True
KUL19,border,SPP1_like_TAM,3,0.0,0.0,,0.0,0.0,0.6320140097804695,0.6666666666666666,0.9480210146707042,1.0865845910610301,0.7355285623129869,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.6340177049566004,1.0,0.6340177049566004,0.8927702983850105,0.638041522225909,1.0395803267647123,1.0,1.0395803267647123,1.835748289369506,1.04230584921942,0.17925969500237557,0.3333333333333333,0.5377790850071267,0.23739999525200006,0.21301240027767368,-0.17621499875749227,0.5825620411474354,0.5115588449803562,0.0,-0.35359793091436115,0.8747727094979962,0.8061858155934513,0.0,False,False,False
KUL19,border,T_cells,1362,0.0010616054156325691,0.0007342143906020558,1.445906576091559,0.002383039242460421,0.0023802043073926113,0.001218491470234148,0.0007342143906020558,1.6595853824589095,0.0031256466181441285,0.0031207719397932632,0.0012052540574668828,0.0007342143906020558,1.6415560262698945,0.0030566793946796666,0.003052017248260616,0.0022930824861672745,0.0014684287812041115,1.561589173079914,0.005652286319305548,0.00563637208868507,0.12035803882921411,0.08443465491923642,1.4254578163946925,0.2768026734878157,0.2443590416083138,0.8416898308732478,0.513215859030837,1.6400308292551695,2.3284018400461917,1.202492260876034,0.2928591989709252,0.19162995594713655,1.5282537509517249,0.7472443061819918,0.558039864638638,-0.1693469678940754,-0.16729834028931917,-0.15379414513683212,0.0,-0.3387277738776424,-0.37947281629626806,-0.337421454935666,0.010662456960216896,True,True,True
KUL19,border,border_epithelial,218,0.011846721014811342,0.009174311926605505,1.2912925906144364,0.04319509088336988,0.0422882063541885,0.01300153209463709,0.009174311926605505,1.4171669983154427,0.04720178211811901,0.04612163740557243,0.0028198191233904236,0.009174311926605505,0.30736028444955615,0.003301212024295506,0.0032957749864712164,0.0860638942718651,0.10091743119266056,0.8528149523302997,0.21276842098173848,0.19290569745824787,0.22330141869575496,0.25229357798165136,0.8850856231940835,0.5167095015400868,0.4165431866696133,1.1746925778289883,0.6651376146788991,1.7660895308049618,4.105363042344563,1.630291564140877,0.047517352622134926,0.10550458715596331,0.4503818639837137,0.06521971421000462,0.06318108230609704,-0.03313360122357014,-0.025289709052953163,0.03264667528658247,0.0,0.1040721643469309,0.03352158064159455,0.17232887882167677,0.06445626101373789,True,True,True
KUL19,border,endothelial_like,154,0.01020724914679804,0.012987012987012988,0.7859581843034491,0.01699462672923548,0.01685183360038624,0.01831407013312969,0.032467532467532464,0.5640733601003944,0.02512865140108175,0.024818118276234386,0.0,0.0,,0.0,0.0,0.08277879386541473,0.1038961038961039,0.7967458909546168,0.1386633143140904,0.12985504315032925,0.21545230022953052,0.2857142857142857,0.7540830508033566,0.37990359692443604,0.3220136394278451,1.0907134547551043,0.7857142857142857,1.3881807605974057,2.769004210018566,1.3268108312964642,0.034696827350162364,0.03896103896103896,0.8905519019875007,0.06313665948410735,0.06122365128866827,-0.044455991267483536,-0.03175840666062175,0.01008205242170936,0.0019819991267945422,0.08159385769043748,0.014536677070396164,0.11474882085005939,0.06793891788248138,True,True,True
KUL19,border,enteric_glial_like,25,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.11342506225904446,0.08,1.4178132782380557,0.2536385117701151,0.2260501325275811,1.2759003306401098,0.64,1.9935942666251714,4.584298622065776,1.7199588421938072,0.0,0.0,,0.0,0.0,-0.1762149987574923,-0.17581558089018004,-0.07209419116464907,0.0,-0.35359793091436115,-0.398708491354652,-0.13753646596427918,0.0,True,True,False
KUL19,border,fibroblast_like,248,0.04146745836895207,0.06451612903225806,0.6427456047187572,0.05950939143465229,0.057805962712087,0.04395949408285182,0.06451612903225806,0.6813721582842032,0.0705527387028463,0.06817509332017403,0.0262804398553663,0.028225806451612902,0.9310784405901202,0.05159552613079905,0.050308559519540344,0.26566860496074335,0.29435483870967744,0.9025453976748544,0.4998533972521915,0.40536736816656627,0.18305273279626133,0.22983870967741934,0.7964399602363651,0.32134940017694547,0.2786534872945335,1.0254167593737964,0.7782258064516129,1.3176339705943083,2.3751335666721376,1.2164348988516742,0.2203457603064647,0.24596774193548387,0.8958319435410368,0.4051324719485167,0.34013158442540914,0.2966117855422604,0.17716716973545582,0.170833283511168,0.0019060710353163762,1.0850784258041613,0.5973642911163601,0.5679691840177842,0.15564571305988717,True,True,True
KUL19,border,mast_cells,29,0.09963639963305149,0.10344827586206896,0.9631518631194976,0.17100860250419495,0.1578654308774051,0.7229988864486917,0.41379310344827586,1.7472473089176717,2.139516623302696,1.144068846446589,0.11885110460426757,0.06896551724137931,1.7233410167618797,0.33003902302129895,0.2852082824207529,0.0,0.0,,0.0,0.0,0.1753283990565326,0.13793103448275862,1.2711308931598615,0.40218683946833705,0.3380330461157742,1.0281448830076452,0.5862068965517241,1.7538942121895125,3.3148662412700762,1.4620663255080146,0.06190002074613414,0.034482758620689655,1.79510060163789,0.1731062179753497,0.1596551179803693,0.19689536130869273,0.6515182712303363,0.5666837794717609,0.0184058020484624,-0.0225094267153841,0.549506960947175,0.5294446573071406,0.46157225034722416,True,True,False
KUL19,border,other_myeloid,28,0.12284017860706754,0.17857142857142858,0.6879050001995782,0.1817485551633417,0.16699516806582976,0.16834303420015448,0.2857142857142857,0.5892006197005406,0.23604259307804096,0.2119148188608794,0.09049668575353932,0.10714285714285714,0.8446357336997004,0.14560934570636094,0.13593667510504057,0.0,0.0,,0.0,0.0,0.3723137766391077,0.5,0.7446275532782153,0.6044391265900432,0.4727742416707788,0.7861746873402132,0.75,1.0482329164536175,1.6002250867312904,0.9555980131000397,0.22864660412531038,0.2857142857142857,0.8002631144385863,0.38700595525887405,0.32714743494919724,0.22261130808192345,0.3249781010892029,0.24508317033162674,0.020598080795684346,0.008611648036918829,0.31715942552612664,0.2155000546103265,0.39136797291024883,True,True,False
KUL19,border,pericyte_like,17,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.024645484651466484,0.058823529411764705,0.4189732390749302,0.030611745114365485,0.030152553232033488,0.06892164579358762,0.11764705882352941,0.5858339892454948,0.096653655310576,0.09226341158034625,1.041252928607709,0.7058823529411765,1.4751083155275877,2.7215542422032555,1.3141413880718817,0.09399136960236405,0.11764705882352941,0.7989266416200944,0.16300771498104277,0.1510095072041572,-0.1444091462010103,-0.17875603960500835,-0.1225308357118294,0.0,-0.2311530434362433,-0.38422397397565744,-0.24214637237091388,0.0,True,False,False
KUL19,border,resident_like,30,0.0,0.0,,0.0,0.0,0.29216102819519557,0.2,1.460805140975978,0.7501292019372076,0.5596896148885504,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.21758738230779875,0.16666666666666666,1.3055242938467926,0.49814594068604673,0.4042283040385981,1.0593499879015473,0.6333333333333333,1.6726578756340222,3.273194799514216,1.4523617440885308,0.13038817103934333,0.13333333333333333,0.9779112827950749,0.23887632988795737,0.21420478320835656,-0.17621499875749233,0.1072120249143978,0.11947680033454831,0.0,-0.35359793091436115,0.00908443192713988,0.09460954312149288,0.0,True,True,True
KUL19,border,smooth_muscle_like,53,0.015598770325051739,0.018867924528301886,0.8267348272277422,0.024261186226439354,0.02397155876810947,0.13673306203389826,0.11320754716981132,1.2078087146327678,0.29757851763624954,0.2604998487828511,0.0,0.0,,0.0,0.0,0.033861301893090376,0.03773584905660377,0.8973245001668949,0.05627200946697312,0.054745736837333324,0.28011038698086194,0.2641509433962264,1.0604178935704058,0.5404151092675865,0.43205193157552546,1.2286708638638302,0.8867924528301887,1.3855224635060217,2.933208629313319,1.3694555378890458,0.037540730549660194,0.03773584905660377,0.9948293595659952,0.07599575622449978,0.07324651770253968,-0.09441750280016813,0.06408634067443486,0.1181654760258473,0.0,-0.14880245547486698,0.07132523303695942,0.2306730661778554,0.1669301394884306,True,True,True
KUL19,normal,B_cells,472,0.0,0.0,,0.0,0.0,0.0036014997037171047,0.00847457627118644,0.42497696503861837,0.004556036479399766,0.004545689161799714,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.09072222150713241,0.1673728813559322,0.5420365639413482,0.15680512833856144,0.1456620056236028,0.38557574524941396,0.5741525423728814,0.6715562795487949,0.66062884276597,0.5071963515772696,0.0031530805905712225,0.00211864406779661,1.488254038749617,0.007265583222896469,0.007239316027371956,-0.17621499875749227,-0.18419735184144162,-0.2611536736224137,0.0,-0.35359793091436115,-0.4254724695698432,-0.6025609545204437,0.0,True,True,True
KUL19,normal,C1QC_like_TAM,53,0.039751719957857375,0.05660377358490566,0.702280385922147,0.058246185165395835,0.056612995560422,0.18507912250743508,0.22641509433962265,0.8174327910745048,0.2929448734911516,0.256922464303232,0.25643816683693477,0.2830188679245283,0.906081522823836,0.4518096579792316,0.3728108182636351,0.0,0.0,,0.0,0.0,0.27106189298433586,0.32075471698113206,0.845075313421753,0.5280642634812938,0.4240017471121029,1.0120784592856398,0.7924528301886793,1.2771466271937835,2.39332364187593,1.2218098664214843,0.31902471461779885,0.3584905660377358,0.8899110460391231,0.6054851476171988,0.473425983565494,0.20084825220484684,0.2750724831169874,0.24969331292145713,0.0,-0.04996854332177755,0.1632693862176676,0.19959085125268872,0.27812459909759035,True,True,True
KUL19,normal,FCN1_inflammatory_monocyte_like,59,0.02895734658005761,0.03389830508474576,0.8542417241116995,0.045770892752085506,0.044754309865997204,0.10446590279943575,0.11864406779661017,0.8804983235952442,0.17532933863419006,0.16154839652203404,0.014528316523135569,0.01694915254237288,0.8571706748649985,0.022991254126930115,0.02273093769240694,0.0427129458047204,0.03389830508474576,1.2600319012392518,0.08661476518292681,0.08306714346826,0.1637015698151604,0.1694915254237288,0.9658392619094464,0.28400997146758444,0.24998797117810098,0.8359433997603927,0.6271186440677966,1.3329908266449506,1.9399715440262286,1.078399902401106,0.12760243771688015,0.11864406779661017,1.0755062607565613,0.2531789037170948,0.22568344602274776,-0.03450554962697445,0.016859501750736736,-0.0015044432036473078,0.008210684341457514,-0.061589391843648034,-0.06041997763681103,-0.0744015492010645,0.15680711841737383,True,True,True
KUL19,normal,T_cells,202,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.12728568704880427,0.0891089108910891,1.4284282657699148,0.3012935273093094,0.263358790769384,0.8535746696211155,0.5148514851485149,1.6579046467640894,2.3998245718305795,1.2237238337705516,0.5149780150949375,0.3217821782178218,1.6003932161411902,1.405973636836519,0.8779546602341513,-0.1762149987574923,-0.16895619767327014,-0.15274519944001558,0.0,-0.35359793091436115,-0.3803383708125877,-0.33223291720824016,0.0,True,True,True
KUL19,normal,endothelial_like,50,0.03519249102032128,0.04,0.879812275508032,0.05811614449392095,0.05649010481547146,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.013273866545102852,0.04,0.3318466636275713,0.015773278397401065,0.015650173070699727,0.17473875698529234,0.14,1.2481339784663736,0.44675526572942426,0.36932330116065953,1.0354156257348612,0.6,1.7256927095581023,3.2405072824486143,1.4446829041742602,0.0,0.0,,0.0,0.0,-0.07313075555149988,-0.0836219490702922,-0.04444617697771649,0.0,-0.20515750902230345,-0.22838239179582448,-0.11518103376101034,0.0,True,True,True
KUL19,normal,enteric_glial_like,81,0.018383346640582925,0.012345679012345678,1.489051077887217,0.04238132170389866,0.04150782811836082,0.0,0.0,,0.0,0.0,0.04674908525086606,0.024691358024691357,1.8933379526600755,0.14755581694014558,0.13763430398320353,0.0,0.0,,0.0,0.0,0.033893709070195385,0.024691358024691357,1.3726952173429132,0.0738207670214429,0.07122309856735927,1.0668289052125013,0.5308641975308642,2.009607937725874,3.7502975556818052,1.5582072593859728,0.02036618401294543,0.012345679012345678,1.6496609050485798,0.051916227974540284,0.05061347994187707,-0.08027596088694136,-0.15761084780533002,-0.09967946065789299,0.0,-0.2721413201120493,-0.4552410680207305,-0.2886094207716549,0.06098307430381755,True,True,True
KUL19,normal,fibroblast_like,450,0.06706983732375218,0.07555555555555556,0.8876890234026023,0.11775305988168137,0.11132047366493718,0.1188313331511405,0.09111111111111111,1.3042463394637371,0.4065936495275525,0.3411709301137466,0.04184197726558399,0.03333333333333333,1.2552593179675193,0.1018019092171557,0.0969469388714197,0.2854125855740827,0.2866666666666667,0.9956252985142421,0.544846170145336,0.4349243391436873,0.14502209430017723,0.16444444444444445,0.8818911139875641,0.2617865579516905,0.23252861982419512,1.0736265819319102,0.7733333333333333,1.3883102352567807,2.608796045566566,1.2833742113362787,0.19460766079382572,0.18,1.0811536710768095,0.4058321279067635,0.34062938932322345,0.40161289208827283,0.2806681627240046,0.2669431981679047,0.0015348279285377715,1.2559551970014273,0.7186130999272381,0.6929825861323539,0.2606638655924091,True,True,True
KUL19,normal,mast_cells,2,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,-0.17621499875749227,-0.23194768028958473,-0.3797972811438783,0.0,-0.35359793091436115,-0.5490359187105369,-0.897261184664066,0.0,False,False,False
KUL19,normal,normal_epithelial,287,0.004090162265315947,0.013937282229965157,0.2934691425364192,0.004765278641468938,0.004753960642573752,0.03594229097477757,0.017421602787456445,2.063087501952233,0.19844061905995475,0.18102122761558997,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.4084767100552934,0.49825783972125437,0.819809900600484,0.7567793279093319,0.5634822053634181,0.9046894128619679,0.7491289198606271,1.207655169727371,2.146022139578936,1.1461388419854293,0.08899052689136344,0.1602787456445993,0.5552235047352458,0.13863716741649387,0.12983208008699404,-0.16622521920694938,0.0046713519953860095,0.002397579482598275,0.0,-0.3440104327451712,0.03127369544580385,0.036194361653129344,0.07761427082835853,True,True,True
KUL19,normal,other_myeloid,21,0.0,0.0,,0.0,0.0,0.11471151267341459,0.14285714285714285,0.8029805887139022,0.17928257129488298,0.1649062631483786,0.18925604315224157,0.14285714285714285,1.3247923020656909,0.4704449576832109,0.3855650472900766,0.0,0.0,,0.0,0.0,0.31772105153276026,0.38095238095238093,0.8340177602734957,0.5135389468487415,0.4144505821176548,0.6077364927061899,0.5714285714285714,1.0635388622358322,1.190180303220471,0.7839838706771194,0.24919990619524302,0.2857142857142857,0.8721996716833506,0.46204990858100087,0.37983949794123295,0.030410895251094305,0.1401485504207732,0.05456727346635939,0.0,-0.1982821246886851,0.07115285774467457,-0.07823526853031536,0.0,True,True,False
KUL19,normal,pericyte_like,13,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.2410030288551687,0.15384615384615385,1.5665196875585965,0.5968451854621126,0.4680299236835336,0.5859473048623574,0.46153846153846156,1.269552493868441,1.2437312868192778,0.8081402330834178,0.0,0.0,,0.0,0.0,-0.17621499875749227,-0.112679454186608,-0.16057869994189541,0.0,-0.35359793091436115,-0.22962357199273992,-0.3397171449683387,0.0,True,False,False
KUL19,normal,resident_like,128,0.017505828723831773,0.015625,1.1203730383252335,0.03420131001570333,0.033629447673924916,0.15992504759784956,0.125,1.2794003807827965,0.3429383111690271,0.2948599828815239,0.06766005153525967,0.046875,1.4434144327522063,0.15534446641934346,0.14439853883335702,0.0,0.0,,0.0,0.0,0.08010960028380862,0.078125,1.0254028836327502,0.16204573150103624,0.15018201350816934,0.9810838026461511,0.640625,1.5314478870574064,2.614522089153503,1.2849596447007121,0.0846356307353672,0.0703125,1.2037067482363335,0.19360013881669272,0.17697406676820104,-0.05958903644703518,0.004381527629253976,0.017778994669297565,0.0,-0.2570373583114777,-0.23727357573207658,-0.14960729658943306,0.12041990868036262,True,True,True
KUL19,normal,smooth_muscle_like,57,0.03638513742686512,0.03508771929824561,1.0369764166656559,0.06491254451072258,0.06289267795922737,0.19730976172696982,0.15789473684210525,1.2496284909374753,0.5151989611292663,0.4155467578166977,0.02446135831303256,0.017543859649122806,1.394297423842856,0.053195450725053994,0.05182882915200809,0.0,0.0,,0.0,0.0,0.2516031608832675,0.21052631578947367,1.1951150141955205,0.5324299302142852,0.4268546652473826,0.9348579912849783,0.6140350877192983,1.5224830143783932,2.3655978387405727,1.213605611132265,0.0,0.0,,0.0,0.0,-0.060641817698585274,0.1182389993611936,0.1032068715800777,0.010466353039522626,-0.24823518481423143,0.02981196482221101,0.04997782487588032,0.24137925667782345,True,True,True
KUL19,tumor,B_cells,537,0.0,0.0,,0.0,0.0,0.02670044103203562,0.020484171322160148,1.3034669849275569,0.05737405089770215,0.05578852403927639,0.002168400601047227,0.00186219739292365,1.164431122762361,0.004104468575983358,0.004096068222982745,0.002293101271184149,0.00186219739292365,1.231395382625888,0.0045177035248026454,0.0045075293333787896,0.10049635962134298,0.1042830540037244,0.9636883056546639,0.20020185770300167,0.18248975739994094,0.7019889923332353,0.515828677839851,1.360895627736272,1.7611008667110677,1.0156294649540467,0.09557308650226558,0.074487895716946,1.2830686862929155,0.20240107858594006,0.18432045648378695,-0.17088825643068697,-0.15786294022949354,-0.1745006503507326,0.0,-0.34042570396974653,-0.38328859401033694,-0.41006865291361566,0.0,True,True,True
KUL19,tumor,C1QC_like_TAM,129,0.034243067705287185,0.06201550387596899,0.5521694667477559,0.04648539438058378,0.04543730617067339,0.37609120507098937,0.4806201550387597,0.7825123460348005,0.628621733887765,0.48773409509740345,0.07253746180248599,0.10852713178294573,0.6683808980371924,0.11123578469159241,0.10547271558561215,0.007148417427417376,0.015503875968992248,0.4610729240684207,0.00916750830161664,0.009125741766694064,0.29609275884776703,0.4186046511627907,0.7073327016918879,0.4786532627691372,0.3911317159248698,1.1411896456835582,0.8449612403100775,1.3505822412218256,2.769019112351488,1.3268147852064707,0.18923741233080454,0.27906976744186046,0.6781007275187164,0.2896164104937329,0.25434481794804925,-0.0041598002611477084,0.31579405931280624,0.31003167528675346,0.010042068755591669,-0.17828679174254117,0.2958076164570021,0.37424096863110207,0.3096479864314132,True,True,True
KUL19,tumor,FCN1_inflammatory_monocyte_like,35,0.05323320034575942,0.05714285714285714,0.9315810060507899,0.08883911728150966,0.08511209867661435,0.21931154565772423,0.2571428571428571,0.8528782331133721,0.3513914724060414,0.3011347819236654,0.2510069228389976,0.22857142857142856,1.0981552874206146,0.5358645951965516,0.4290934766707616,0.0,0.0,,0.0,0.0,0.15944767459791756,0.2,0.7972383729895878,0.24643065006374068,0.22028398670470217,0.7063934556496544,0.6,1.1773224260827573,1.4856288487045688,0.9105256853636607,0.0523188641719899,0.05714285714285714,0.9155801230098233,0.08958069915398253,0.08579294255760044,0.22784559030609322,0.26315732522585566,0.17725029991379698,0.011816779360634378,-0.022824664836864034,0.06323385267552104,-0.03577645864344703,0.255034659762152,True,True,True
KUL19,tumor,SPP1_like_TAM,8,0.0,0.0,,0.0,0.0,0.20076606186756168,0.375,0.5353761649801645,0.272404839685216,0.2409086844734964,0.2824117948699835,0.125,2.259294358959868,1.0720411663807892,0.728534192144268,0.0,0.0,,0.0,0.0,0.06051470687728095,0.125,0.4841176550182476,0.07784281977830365,0.0749616546001461,0.5441163627004239,0.5,1.0882327254008475,1.1146444212845124,0.7488866760399915,0.19875995570318197,0.25,0.7950398228127279,0.3497688721762715,0.2999333719975985,0.13211644800449596,0.14206602160612344,0.04315461403880638,0.0,-0.12183246188472811,-0.14441359876072182,-0.2895096116594407,0.0,False,False,False
