"gene_symbol","module","kME_own","kME_brown","kME_blue","kME_black","kME_pink","kME_purple","kME_greenyellow","kME_salmon","kME_yellow","kME_lightcyan","kME_cyan","kME_turquoise","kME_red","kME_midnightblue","kME_green","kME_magenta","kME_tan","kME_grey"
"SFTPA2","grey",0.15889628965277,-0.105229270619354,-0.102367457111004,-0.0962415985888411,-0.153474467892136,-0.0947275449595929,-0.133254801238471,-0.131227403940509,-0.0600919514628685,0.0468268307246349,0.137130606664134,-0.0979084066102498,0.020187538819919,0.0304525839602548,0.272228477574118,0.0358276252243216,0.125788038011052,0.15889628965277
"SLCO3A1","grey",-0.158770067426039,0.0100769177455088,0.074017994733162,-0.0499814011541279,-0.0645669058470513,-0.173820000506341,0.0694110922735066,0.0638130272885264,0.2512947237066,0.0941726144099172,0.00965733405222232,0.243193286785158,0.0910456401044063,-0.0426816136441011,-0.306495667828868,0.160677625643777,-0.115781305393374,-0.158770067426039
"PAG1","grey",-0.158559321014081,0.254501273709177,0.0883957196008499,0.199790473192561,0.394446863124433,0.383574864728322,0.167494139567425,0.35459381112154,0.020097763145255,-0.0927837311700047,0.19701603614764,0.20049301077215,0.227768889187594,0.179904121359913,0.273957793821715,-0.238111492268943,-0.0407951944495839,-0.158559321014081
"CLYBL","grey",-0.158292094015037,0.00222888600210825,-0.0741659282599091,-0.0383796180239821,0.108785542888299,-0.0383615724402449,0.195377348574533,0.0737024261336225,0.217223670214546,-0.00731772084300433,0.0177311075077323,-0.205349847281027,-0.152135191965962,-0.0812212491666513,0.253779407143698,-0.0855328974632349,-0.0260026939021145,-0.158292094015037
"FAM107B","grey",0.157828498008598,0.0261982662659812,0.0629972324032501,0.209165314211823,0.252426037710338,0.53869055302035,-0.148572424442392,-0.0186278865502724,-0.50182401410642,-0.167666783435203,0.204718256226006,0.254901559784999,0.354307864934634,0.206452553952056,0.260100469272564,-0.243043903919038,0.27205234364124,0.157828498008598
"PRUNE2","grey",-0.157624233100564,0.184595238049487,-0.211315959680406,-0.0810775013418325,0.209693374859793,0.11219749061616,0.0962463418295443,-0.0183186601470674,0.016064582179757,-0.227861076062092,-0.020923215159047,0.0398827178857403,-0.126371987586233,-0.160088588063789,0.267072674531676,-0.368883465891475,-0.201947988992507,-0.157624233100564
"CLDN2","grey",0.157622387842125,-0.13802686326314,0.0827131386676798,0.0364457417500162,-0.12457298323918,-0.0373070133887006,-0.0716482716760069,-0.0878831462477393,-0.000523323787076855,0.0479656590464923,-0.041239431908115,-0.143647905973489,-0.0848483095473633,-0.0286303911477085,0.0888737766324272,0.20169810824609,0.186418283025007,0.157622387842125
"BMP4","grey",0.156690445712565,-0.0579597779888673,-0.0554399161562724,0.00464194502666088,-0.083877165822149,-0.0273827959168271,-0.0479653038406338,-0.104088099132943,-0.0414763512656461,0.00329397381077069,-0.043985680342794,0.107804644259696,0.000578657912794953,-0.00434085511305217,-0.111813543120271,0.0370945153328573,0.0944777729031976,0.156690445712565
"LOC100506098","grey",-0.156450436532015,0.102417934823797,0.196646899573596,0.0281957428510968,0.23871550338065,0.0815324652660215,0.33690730769827,0.32891186259223,0.262089192434845,0.115912169843818,-0.148429064515519,-0.21159624423895,-0.26173003050313,-0.240065935291048,0.0686792197397032,0.0535925027735738,-0.0671627955314405,-0.156450436532015
"APP","grey",-0.155759491028699,0.0595890745868455,0.0252392687808478,0.238749990940391,0.219520610725528,0.181422363477827,0.106129175480448,0.125570660415501,0.0989562550745715,-0.0070125799964901,-0.0598146028939764,0.0255125681083629,-0.138446592783424,-0.223644052405572,0.203811911355988,-0.179086920757458,-0.0398555469112733,-0.155759491028699
"PDSS2","grey",0.155464889569211,-0.103578300578721,0.267928299483894,0.236487819200378,0.131083503347417,0.280196205584097,-0.0748627698195854,0.134127229304615,-0.0905223883380237,0.0529571616707788,0.0203104056983031,-0.135052815025763,0.0065796256325755,-0.00235220994290518,0.318904018719291,0.193490975143555,0.413607589751515,0.155464889569211
"DESI2","grey",-0.155256551286443,0.254474153491201,0.101639936522011,0.0345808626385643,0.0567228339430551,-0.0165564704229387,0.17121034663417,0.100527990162827,0.144487376982824,0.130835989253534,-0.19295247248109,0.0205497271771635,-0.121287034395395,-0.0791707915112335,-0.191196050201747,0.00237613722616386,-0.157414967915734,-0.155256551286443
"KLHL13","grey",-0.155139735802651,-0.0424688100915071,-0.0585104284029567,0.0191987526903828,0.0408767770885995,0.0319039029660404,0.0098683882764654,-0.0610869867546158,0.011357459309505,-0.0520821275069977,-0.00857487251943466,0.0137997253486745,-0.0802318965438626,-0.140514828247549,0.045244444557316,-0.121449704022701,-0.0690100608523563,-0.155139735802651
"CREB3L4","grey",0.154770298196119,-0.231847469531662,0.154597647240938,0.134205414900928,-0.0453663781259205,0.0692175769147738,-0.146395177187319,0.0102548857911058,-0.0744653136078785,0.0600665593630765,-0.0714052233029333,-0.172294812531688,-0.144407181129254,-0.160372701883422,0.287185873758689,0.203046445906153,0.307355443121704,0.154770298196119
"HCCS","grey",-0.154266062536273,-0.0395895649686862,0.268423983923553,0.187121208686252,0.225586532485697,0.163312666066308,0.350577767289197,0.151429586863553,0.286362969085875,0.225916644333828,0.0329594372612689,-0.172728988463549,-0.06411890518345,0.0179651663727992,0.182971826588919,0.130881425405057,0.0739968935513344,-0.154266062536273
"LOC102724562","grey",0.154174023439413,0.103740691686613,-0.169489362134474,-0.218830161728079,-0.00673474732353143,0.0036897426625396,-0.108260920654898,-0.101624404993008,-0.0944296275993036,-0.0425364657260794,-0.0530377885182693,0.0380306995668614,-0.024929621192346,-0.00701029375714358,0.0446594235059614,-0.0888516751620431,0.0279688597044814,0.154174023439413
"APOC4-APOC2","grey",-0.15317015586884,-0.140311297248105,-0.197802903227178,-0.0993187817231248,-0.18133166944848,-0.268040535587749,0.0217995119054444,-0.0412779773044374,0.124382471171146,0.0232937190802032,0.0446812553314592,0.217695014488688,0.202712339287073,0.00292497626780998,-0.375813475964728,-0.0336418840643279,-0.176733029243539,-0.15317015586884
"LOC101929774","grey",-0.153135286744729,0.261710974527222,-0.0550397187282902,-0.0781666803304236,0.201294625428838,0.111430108852595,0.169332457365446,0.067628660695603,-0.0189995911373836,-0.0642680315003701,-0.0380343412805685,0.0808730870722819,-0.0383088894946834,-0.0322788782071546,-0.063707854935308,-0.261422002915314,-0.200882561990829,-0.153135286744729
"PLEKHA2","grey",-0.152430154795121,0.0878235161689914,0.18669548638263,0.161927921654163,0.0651461277436653,-0.0163867071210904,0.19914734776552,0.136171674364885,0.265760147079124,0.13509090591046,-0.00877028127981629,0.031331955595106,0.0388930727544644,0.0765279956900329,-0.189568506419338,0.152223244729174,-0.0203375294727239,-0.152430154795121
"IL11","grey",0.152229790356799,-0.156717825817585,0.0546508397404585,0.0162718923495056,-0.148410879208982,-0.0553299139564897,-0.131896672375207,-0.0826884555750823,-0.107558001592179,0.0288736038123393,0.0412361668126417,0.265036702063573,0.174102313497023,0.0936480996274842,-0.151374176771279,0.135212321742172,0.0831602019591273,0.152229790356799
"FLJ37453","grey",-0.151688425429481,0.111611276839523,0.172347780461113,0.00294610793072177,0.234623547357533,0.0899612613610359,0.228308798658506,0.248326519542873,0.209040306575982,0.119600900388291,-0.113505333652539,0.000426766863363504,-0.130874027992186,-0.155366058437874,-0.00796954781052492,0.0782862055458548,-0.0406280929748421,-0.151688425429481
"BLACAT1","grey",0.151644994326785,0.156885851111645,-0.0489051476579343,-0.176521014842224,0.00959480623233964,-0.102348842654691,0.161584503750238,-0.00659192821943602,0.0295925515211606,-0.00734327786779268,-0.22507969713357,-0.061415927842287,-0.145702840799153,-0.00422296992269388,-0.147454294696362,-0.0387320014895033,-0.144363529006078,0.151644994326785
"ECHDC3","grey",-0.151179541729703,-0.142307596071715,-0.0665813161864169,0.0169257996226136,-0.104803927118554,-0.142467518367078,-0.0267327340994675,0.0482258444969601,0.118296621085482,0.0427755724034901,0.0691359667457609,0.0869132843528794,0.0435129958327576,-0.0613089626125262,-0.0964757142022986,0.0429407976885397,-0.0656194694839941,-0.151179541729703
"ZNF185","grey",0.15067321251556,-0.0483664635960011,-0.0665852727548733,-0.0353095586852088,-0.0759509297867175,-0.0322730374096723,-0.0309357445918689,-0.0587745673553131,-0.0619462899352816,-0.0189201574581226,-0.00256315802294543,0.0485932564184284,0.0518840873904993,-0.00142130511974301,0.0709937842919205,-0.014588507289481,0.0625922190973209,0.15067321251556
"LPL","grey",-0.150313393133118,0.145970551249789,-0.0881825931204952,-0.00805004256150918,0.0906061451304735,0.0842047736704615,0.0697788309432905,-0.0598145550659106,-0.0576591180823263,-0.0245269952067462,-0.00229660064997929,0.268611416147119,0.0893496668852793,-0.0770095313197109,-0.082454138560814,-0.235549772690938,-0.124196523291062,-0.150313393133118
"LOC728613","grey",-0.149999539264231,0.150724651719665,0.125859265248775,0.102463968400642,0.157230537593324,0.0649475572531369,0.200278689467119,0.249442056054002,0.226527649437244,0.1097170130044,-0.0574384760723821,-0.0871819848158267,-0.0940889761071692,-0.0315671881119777,0.0538162493172375,0.0374762537806124,-0.0543078062453396,-0.149999539264231
"AGO3","grey",0.149965708168876,0.319296979792081,0.194294763409307,0.0964675003562429,0.17513212172295,0.271998767904577,0.0259894625130247,0.0381725280343476,-0.227700380851995,0.00296248991452814,-0.0742092578683483,0.222264041485862,0.227507346069347,0.245819884070944,-0.20900079186916,0.0345923431338477,0.107426565920408,0.149965708168876
"LOC101927752","grey",0.14996535315604,-0.258231151678669,0.00231085634125366,0.0268496398207009,-0.124932494493944,0.0119224999752448,-0.114572333278632,-0.130736671985627,-0.12925465160769,0.151195301063247,0.121571536686206,0.300625769194805,0.302209932496526,0.0728899270393899,-0.142779462697653,0.149853872193059,0.285603444784795,0.14996535315604
"SIK1","grey",0.149950007806823,0.0444858061787736,0.0227966210168203,-0.00389730949530429,0.0576691436117594,0.142249011156491,-0.0371643200451461,-0.0259975618788899,-0.1260659244414,-0.00665639152512905,0.129292239100925,0.281631650961609,0.198616771746761,0.0840037139697467,-0.0446426954218654,-0.0096744356999307,0.0684901290766549,0.149950007806823
"SMAD7","grey",-0.149086907881514,0.0473075676952209,-0.239813048112718,-0.0613487796123764,0.0422923190217786,0.0104248187495857,0.0443737971743571,-0.028341000642061,0.0964958622794496,-0.0730526969019517,0.209535536568556,0.291028480065051,0.172417569018491,0.023352607496912,0.0261968366581664,-0.27309029982195,-0.132085182848097,-0.149086907881514
"NFKBIZ","grey",0.149037993922226,0.222710796624461,-0.0715235412515539,-0.0326207382408501,-0.0361330326211448,0.0495057799006772,-0.110549818404223,-0.159206064917809,-0.128334817766175,0.0238034017865541,0.184791442460013,-0.0126518729450954,0.120395715928938,0.0712951992826428,0.128052097857945,-0.0761610443009133,0.0508012030977896,0.149037993922226
"NME4","grey",0.148872378532433,-0.285904177744555,-0.120573437642544,-0.211600822359196,-0.333695326824438,-0.330133762715117,-0.241096882550726,-0.184854650510025,0.0811355058140512,0.00746025296170407,-0.0794092536854589,0.0519572535614499,-0.0507186382291078,-0.153434109547437,-0.149932196811104,0.265796699767611,0.0577083327778573,0.148872378532433
"IRX2","grey",0.148654412808377,-0.0281348076504042,0.0224170636559525,-0.0255353896110892,-0.04503501492803,-0.00113334363328301,-0.0525558539046135,-0.0409961411073347,-0.0860067260148851,0.0388217041456799,-0.0219017251729322,-0.0213209372514546,-0.00427514840829528,0.00107134564894033,0.0192303004156375,0.0545161690836363,0.072717731281965,0.148654412808377
"GADD45A","grey",0.148601561156449,-0.0857709785395102,0.112052638867475,0.193906770622016,0.0935599278113516,0.309706276111222,-0.109010208955367,0.00363411350008586,-0.277449760132596,-0.0476820491623563,0.0646046597335486,0.272417720759715,0.249804287268568,0.13473762002423,-0.0533563059781992,0.00607340016008565,0.243067391509426,0.148601561156449
"LINC00926","grey",-0.148413245496429,0.0666732186516588,-0.0536659936956198,-0.0993911237257682,0.0813294787026324,-0.0146777866822391,0.132949829324148,0.0457146241306037,0.188537135988254,0.087522012041359,0.083627801909646,-0.166818283086338,-0.148136807319919,-0.134447859629362,0.207383452578799,-0.059870811874593,-0.0903568679369301,-0.148413245496429
"SLC38A5","grey",0.148056229903596,-0.0140003136378947,0.133639953297163,0.0441400764839905,-0.0766731311892637,-0.0460850639570953,0.0334109761067989,0.0881997644706526,0.043411447702818,0.175255888004706,-0.0307876320566824,-0.0375845982010068,0.0183702780030496,0.0204019036852121,-0.0293409814867379,0.230306544873446,0.0881822435673587,0.148056229903596
"ALDH5A1","grey",-0.147744551957653,0.124547728935356,0.311488117144517,0.126995397962395,0.343424977809453,0.202824216128761,0.297606721563688,0.413236758266014,0.280931009560507,0.134822805889468,-0.10216378164028,-0.157373610873791,-0.149041084533587,-0.0517864974740887,0.0449837506534751,0.157614791862205,0.0729523512086752,-0.147744551957653
"LOC101928589","grey",0.147085473770282,-0.0286666439900287,0.131634123451653,-0.0368423207859161,0.0143157084159899,-0.0408305892103497,0.209997728044359,-9.08400384353293e-05,0.268996124394965,0.110895683660519,-0.0326458582533964,-0.201824335883011,-0.186604384566277,-0.0802312207882405,0.293354934449776,0.268393008580275,0.0948814065786583,0.147085473770282
"MMP3","grey",0.147065868736408,-0.210916489675621,0.236337471162748,0.15737134179063,-0.0683109010434772,0.0360347752200219,-0.0555325112706014,-0.0263305756510013,-0.0431743082022584,0.121363563579377,0.023546312483815,0.0968842289339941,0.0957103141720823,0.0897831900510853,-0.0138099671151908,0.261728182403221,0.183362669786145,0.147065868736408
"ALDH1B1","grey",-0.146914667467658,-0.199673706561948,0.00644118685587868,0.127008843539714,-0.136789892454237,-0.220127086102481,0.0486915645509582,-0.0686466425839771,0.263401724571663,0.201703271649399,0.0079617149884795,0.0504757118016536,-0.0902675222245395,-0.162278844638594,-0.115147260011861,0.199080609127702,0.00150731939135268,-0.146914667467658
"RND3","grey",-0.146911094115724,0.313390026546944,0.113983375360412,0.118858827379442,0.413152536297077,0.419549801336625,0.285615973107993,0.301449382855521,-0.0505545152599925,-0.032477200901011,0.0292940808148795,0.286745384936527,0.164341623652192,0.177031726472681,-0.022715085831252,-0.308775087271024,-0.121705566902383,-0.146911094115724
"MLF1","grey",-0.146645736902068,0.0475815267428982,-0.00840527082736221,0.0826315326037676,0.0835609624324184,0.0403475990572273,0.0329151845650005,0.209205046736219,0.0407838196284603,-0.078305330645763,0.0402355337410066,0.174296215476162,0.053140208167492,-0.00862844769944752,-0.0235173952426223,-0.0856078983372414,-0.10751987318594,-0.146645736902068
"LOC102723845","grey",-0.146469353209076,-0.134261928755626,0.0946062876064892,0.0402734825333063,-0.0676868122817731,-0.0824490648722601,-0.0224628917728142,0.125247377055638,0.23483585950082,0.064657741278349,0.0821284201190264,-0.139350753570219,-0.085254744011486,-0.11960458987241,0.0237147133391507,0.177204736031892,0.0258390150054916,-0.146469353209076
"SPIRE1","grey",0.145968192115675,-0.00729994120646997,0.173940532369887,0.290831612587019,0.195045645290594,0.398242674604912,-0.0326033249652259,0.027333909121395,-0.325366488708387,-0.0163388056928061,0.00760845960836521,0.237599614252195,0.211294128620844,0.180812033063292,0.00332328811525283,-0.0699092512288102,0.218341184585686,0.145968192115675
"CBR1","grey",0.14583386939473,-0.228055634059835,0.16975626169808,0.186499611867302,-0.0401488185193227,0.0902569757888429,-0.0806968603641792,0.100427638812132,-0.0812830921484678,0.0200669036346309,0.0114998450968298,-0.119961643810317,0.0569974008494165,0.16943597682222,0.211396429141376,0.253110455312085,0.326331804724848,0.14583386939473
"HAS3","grey",0.145748664675457,-0.0318066597466835,0.215946487016164,0.129785171252189,-0.0390075414661858,0.101980348664886,-0.11238971809731,0.00526342273400182,0.0491047998167646,0.0775337703617372,0.042848140959497,-0.150287136108796,-0.030368952038709,0.0445969432759454,0.114455960764109,0.228707696812342,0.198094521985945,0.145748664675457
"EPHX1","grey",0.14539960594004,-0.276886356345075,-0.301585705331489,-0.109997515343802,-0.299340619122204,-0.216122852932665,-0.340668071952326,-0.158700272590028,-0.13169873484273,-0.0976568581671583,0.00745051132155492,0.160553880102524,0.0912389995216245,-0.0374090408982566,0.0214326640813314,0.0362280651449295,0.0880873226367926,0.14539960594004
"FBXO25","grey",0.145244783407784,-0.217317680972124,0.177150781297914,0.119798421951767,-0.0259026216076219,0.203269474094596,-0.170153228224938,-0.109245340226348,-0.175093239860087,0.104791338420982,0.169649057655875,-0.195140947132995,0.0480503101490541,0.0182234379073959,0.316545592131179,0.163284329371938,0.441540182117202,0.145244783407784
"RBKS","grey",-0.145143445983272,-0.222474738419032,0.0536736575298121,0.0510746768136948,-0.00393920375901224,-0.0504565024012948,0.0416335605345651,0.120377231630197,0.225250817179747,0.026215510903034,0.13705393100359,-0.163027211768873,-0.0503696837411355,-0.02256257681791,0.193459072480651,0.118547394305277,0.0940226816469263,-0.145143445983272
"ARHGEF9","grey",-0.144838383456222,0.0394050666533364,0.13889826282607,0.145392564101805,0.14846438622935,0.129888254565243,0.196597310358191,0.0997525639622978,0.127574640138288,0.182377412689719,-0.0145240367842749,-0.00729839978084841,-0.0414690721864718,-0.0336092039241285,0.134345022967282,0.0278734898972841,0.00787481557717809,-0.144838383456222
"LOC100505874","grey",-0.144524930545747,0.125755013172753,0.0229115211864024,-0.015337343460343,0.0443696484954046,-0.0391876204013254,0.0851976317687428,0.0536961746107208,0.113853986016688,0.00255977206315552,-0.0578824471771371,-0.060902872622959,-0.12727655990438,-0.103001510222985,-0.0769712881876596,-0.0352654972417093,-0.125733101015022,-0.144524930545747
"ELP3","grey",0.144388436999801,-0.000747659715642989,0.227885788131247,0.0472674394345906,0.159847635457441,0.230922920040451,0.064200109680223,-0.0152415843025442,-0.0609009800815955,0.117034029603251,0.0653695626956654,0.0636961017996238,0.152047535320093,0.13667794648927,-0.0181985280895759,0.176655437594408,0.343140282417215,0.144388436999801
"PSD4","grey",0.144264391898391,0.141283486576078,0.00289521228833948,-0.122206087183467,0.0661985026288894,-0.061623195803627,0.17005350984169,-0.042812460517763,0.160151485114599,0.106680195605461,-0.126687532013423,-0.162306572721322,-0.141109336087013,0.0376875604727405,0.0237483361839031,0.0751400099893812,-0.00854891514300694,0.144264391898391
"TNFRSF19","grey",-0.144182189993765,0.0588408095214318,-0.0388801188331872,-0.0368706399773854,0.0615877063927199,-0.00561636083004476,0.125571363627929,0.0676544396661303,0.0528203827262507,0.0732180061708019,-0.0589461272313783,0.21932272716265,0.0384368113845234,-0.0485288801349391,-0.306631032884741,-0.0984422268138051,-0.116250196805798,-0.144182189993765
"RBM8A","grey",-0.144024922779506,0.231727762368552,0.0613555837267094,0.0751644446274531,0.273402889766405,0.0851290574601993,0.336157042277795,0.161822357026663,0.180261732478238,0.092931271855599,-0.111574156169284,-0.00824675591775105,-0.113004471803865,-0.00573122268839146,0.0403890068780775,-0.0826362690049339,-0.0974888315072538,-0.144024922779506
"FGF18","grey",-0.143670995237479,0.0426407302113175,-0.00263013378471203,-0.0865470099691929,0.0781185669710031,-0.101418297600444,0.22857816741168,0.17770188266261,0.231580830448646,-0.0151501500749769,-0.136396665232705,0.172409869027156,-0.0569808736869725,-0.107772429342594,-0.244149635137999,-0.0022857254157201,-0.140150259241892,-0.143670995237479
"PJA1","grey",-0.143618568170081,-0.0757455646131161,0.0610446237803469,0.102428627162307,0.0477487386760154,-0.0583838950908247,0.276866580649013,0.00705832198737371,0.122275909766309,0.104716883083942,-0.0610636334526408,0.292662422044489,0.120619117007275,0.0204236098727654,-0.374091524693011,0.0263089423769514,-0.107116072539836,-0.143618568170081
"NPTX2","grey",-0.143091203102886,0.0832840665461368,-0.0360823348221283,-0.10678082365102,-0.0128134221834714,-0.161364268661689,0.187577869180748,0.0499520234139628,0.257090984985255,0.0635727806162015,-0.0462354376044163,0.134105304314649,-0.0118421462350974,-0.0519263952501487,-0.176548914601945,0.0385894694735081,-0.163954857113633,-0.143091203102886
"MME","grey",-0.14255792398093,0.0280731382899264,0.135430760495192,0.0867665770188436,0.126279444364119,0.0320886609900467,0.166276306985414,0.292107924415022,0.18226560248647,0.0805712445952667,-0.118604162134212,0.120212209584073,0.00758343616206384,-0.0853855340586981,-0.215069108459076,0.0506456528426658,-0.0818224914072262,-0.14255792398093
"SULT2B1","grey",0.142557065728849,-0.0262551650861087,-0.144030714958926,-0.238137522497789,-0.182031353689865,-0.30417117305772,0.113479314487912,-0.121433355796978,0.245330374515763,0.0482767670186766,-0.198597805580707,-0.180327683901562,-0.24335009053941,-0.142585454011908,-0.0269543615856803,0.128804347580528,-0.115831492591918,0.142557065728849
"SLC6A20","grey",0.142466846091791,0.03551144976225,0.133014698926288,0.0421084230413567,0.0230756642123134,0.0472025035358467,0.0689700378068979,0.0655222349198025,0.0663463242373715,0.107309988444951,0.0157189077578267,-0.075623656638001,0.0572850039121014,0.154619839709467,0.0567748889240378,0.170514781422438,0.126917645487591,0.142466846091791
"DEFB1","grey",-0.142457872553104,0.0176614323897485,-0.18678033220679,-0.139637502188237,-0.0188610886963662,-0.096998647413874,0.0672385825817915,-0.0508238123925525,0.229235886710911,0.0106007602797681,0.144016990479597,-0.207893609090452,-0.174264010255771,-0.14898939963202,0.273521019723638,-0.150726541966785,-0.122577529773967,-0.142457872553104
"PRSS33","grey",-0.142194255101438,-0.00406833487301608,-0.0577046400780061,-0.106547390280238,-0.0694768140376766,-0.246646068310373,0.154131154476781,0.0343028014693408,0.273770528433082,0.0684983374128148,-0.102038126128191,-0.0738072978353467,-0.141710599599968,-0.104515977654605,-0.155906467047389,0.0373385530575845,-0.250005818545952,-0.142194255101438
"MCOLN2","grey",-0.142053886359138,0.153943020857039,0.0999591155634697,0.0483696649969761,0.216409982353231,0.159675749174712,0.158467919667575,0.203917053207969,0.100992741454628,-0.0304195333925581,0.132472021973406,-0.0368381146709251,0.0473952755704109,0.0967193917952102,0.203364130040366,-0.0807410353466007,-0.035614531681138,-0.142053886359138
"TBXAS1","grey",0.141646878973991,-0.150226199197854,-0.120739732082439,0.0208218745876769,-0.108011810803112,-0.0318478752972923,-0.0751694867758991,-0.268770296395885,-0.098028052911771,0.00502617466778912,0.117377114894947,-0.0163857859023302,0.119112653459663,0.0147426833085117,0.133561556563684,-0.0407821132267419,0.0730199589050317,0.141646878973991
"AADACP1","grey",-0.141398364246975,0.0840942050863775,0.0551694458135484,0.0641314219559183,0.218279431032758,0.199540132025014,0.157868205762919,0.138859051671691,0.0905739699052266,-0.0105995096806653,0.0225959743260108,-0.162933169221606,-0.121989698723442,-0.107614238356128,0.220884038443727,-0.115455794135796,0.00223536269201372,-0.141398364246975
"HOTTIP","grey",-0.141391087179535,0.0988839964644675,-0.0509024325276011,-0.0274142922376243,0.111292804576139,0.00259602970663547,0.124724570726064,0.0248059100913709,0.19621966428498,-0.106242060751126,-0.0338902008786931,-0.25061534600116,-0.260496495153833,-0.12007436805336,0.296767340583719,-0.110536117886586,-0.124021868829903,-0.141391087179535
"CHFR","grey",-0.141153250299151,-0.00624998116027713,-0.143300015610195,-0.0620941512302663,-0.0449122943228532,-0.0847191975022825,0.0203231257157524,-0.0599584046254273,0.118990268967002,-0.0864029508153664,0.210546149667169,0.25823024174497,0.227621763045533,0.123182147626753,0.0387584957470285,-0.0887086825089929,-0.0567644081836161,-0.141153250299151
"MSX1","grey",0.141149936592914,-0.131203125080159,0.254645308625068,0.088303198167806,0.0582286059267948,0.131266842876682,0.032129392693239,0.126909213129096,-0.0185268397248824,0.0615713020296417,-0.0220496764778755,-0.129599175498485,-0.0222908373170904,-0.0118112115352075,-0.00815873133394135,0.261110047368377,0.239158890730585,0.141149936592914
"EFNA3","grey",0.140944328334637,-0.018444413666665,-0.168301712183609,-0.222168836935232,-0.189731332888439,-0.318488274693952,0.0229986639526558,-0.0870837951289222,0.207134067167366,0.0340889088991037,-0.21718402800452,-0.183847363902083,-0.296710632621998,-0.259052848067427,0.0733494024241732,0.0733704115274041,-0.103345902433513,0.140944328334637
"NUB1","grey",0.140731536822585,-0.0399950327332784,0.231117922582951,0.0383705034300921,0.00979002455145633,0.0463033797670812,0.0537543541116758,0.0681939597255611,0.0066848408280895,0.0571986164130567,0.0668260173894437,0.107306638694978,0.274005539680432,0.351082464339631,-0.203017504198921,0.270898592233668,0.139237763737401,0.140731536822585
"NRN1","grey",0.140262113749936,-0.0401530889287331,-0.0320403191113133,-0.0101476580417191,0.0755291603624249,0.1682509088102,-0.0476295067900849,-0.0879188821199896,-0.277280610464301,-0.0589450646366466,0.0313412631202056,0.142857998866871,0.172112935698673,0.126352799431295,0.0589278430812529,-0.100716708110255,0.177918710093702,0.140262113749936
"RPL31","grey",-0.140063388046897,0.173488194838614,0.20669307466675,0.0911496816678839,0.335919655834606,0.245965486459675,0.274330218338774,0.274247967285944,0.0796633526608501,0.0313501988774323,-0.100081828982378,-0.099940468692429,-0.108290657064802,-0.0456346192648562,0.000565935917169713,-0.0623089593522295,-0.0119945561076514,-0.140063388046897
"SIM2","grey",0.139865025390382,0.190403538260314,0.190719633094779,-0.0413581050470774,0.160747675925535,0.0497868001452558,0.228902031351089,0.173802430323866,0.13582159748092,0.136296090360906,-0.279066045770729,-0.148339059930681,-0.220315546510089,-0.0457370199125502,-0.0543718372095143,0.161789281100995,0.0428965102028172,0.139865025390382
"EGR1","grey",0.139832262562951,0.140154368357876,-0.253099243746302,-0.335277981187064,-0.174937938188726,-0.205356924725405,-0.118949179224272,-0.173700105371847,0.00147292672073886,-0.115388160935811,-0.0474026169137069,0.267585123171249,0.029409956884427,-0.052428404863054,-0.154575460179769,-0.0508722177050467,-0.150440093223084,0.139832262562951
"MSX2","grey",0.139393377262568,-0.0416303588092277,0.0218810555896957,-0.0672295456277766,-0.02389135051125,0.0141765173716864,0.0263650268890464,-0.0710140717380746,0.00293405188485735,0.0590596319258277,-0.099795792511509,-0.044284418102328,-0.0977902897441307,-0.0542405568888672,-0.0503384699746878,0.0627942122903692,0.109252654237896,0.139393377262568
"OPN3","grey",-0.138974837818737,0.0717714791727245,-0.231698106235176,-0.0696148532309016,0.00557555896684401,0.0178787708489117,0.0167347351018783,-0.00917631214665241,0.0166655146402247,-0.0242111224434796,0.196112823347829,0.170002423152202,0.164366948701812,0.0466241549111669,0.177739391217139,-0.28600294958207,-0.13513432695708,-0.138974837818737
"NELL2","grey",-0.138964082276431,0.0290156300609578,-0.195749413795702,-0.0792745789457928,-0.00950498383217141,-0.0180288560846196,-0.0346471546103029,-0.0420814301196787,-0.0183958985998238,-0.0187905074872937,0.234279785450063,0.152467064623541,0.165210136938263,0.00524582310258725,0.0467477384519195,-0.217977880827459,-0.0937003544199644,-0.138964082276431
"CBX4","grey",0.137785856739389,0.0702730847649326,0.025407875883869,-0.14622902111248,-0.0827462749299645,-0.209817913417084,0.129346894731312,0.00824362531247904,0.223997713773035,0.0939272810787555,-0.185370919347488,-0.00394367807314604,-0.10470392662406,-0.0547462540859597,-0.315564112244694,0.199643493265274,-0.0911722841452578,0.137785856739389
"ZNF697","grey",0.13753471227061,0.0453484348313229,0.250957677907392,0.16308544028493,0.210091029999593,0.264342384608349,0.210820034696087,0.136253006457663,-0.115158625235761,0.123620467219461,-0.156396266086784,0.172806827219219,0.0912152974763468,0.0343708299886031,-0.167478250936042,0.0690912381202712,0.115917501212935,0.13753471227061
"ZNF548","grey",-0.137501618348331,0.145313504247443,0.226152688510593,0.254927066638245,0.356975863234103,0.309877002050627,0.239997794916168,0.200112901370633,0.000768337083360096,0.0979547625192278,0.0208037092876533,0.261113420120359,0.207286193597257,0.17302964768206,-0.179346781074769,-0.0316491480896121,0.0313825525026731,-0.137501618348331
