"gene_symbol","module","kME_own","kME_tan","kME_green","kME_grey","kME_salmon","kME_blue","kME_yellow","kME_cyan","kME_black","kME_greenyellow","kME_turquoise","kME_red","kME_pink","kME_midnightblue","kME_brown","kME_magenta","kME_purple"
"TCEA3","black",0.644306877997334,0.0636082774655763,-0.127915108909661,-0.130963692324163,0.0908822585331643,-0.263602408786534,-0.152906730691471,-0.162315406475772,0.644306877997334,0.554912342489761,-0.161571278738842,0.058592174605365,0.186917108785269,-0.124717220923688,-0.0735770517133057,-0.161994583662079,-0.16124799153562
"ST3GAL4","black",0.643550491587182,0.0180567709326093,-0.189437405667407,0.0908701091603453,0.179882458728449,-0.159196493886133,-0.03858029871863,-0.144919770882095,0.643550491587182,0.416243772248869,-0.369465790304955,0.00809284933487785,0.0238394445303015,-0.241282496831937,-0.215806704806099,-0.327843216387675,-0.414511950107255
"ACADS","black",0.643190160999638,0.189886272414742,-0.084823483115908,-0.0418889700883874,0.287055741528607,-0.288894247418156,0.038243282020207,0.00438210129965756,0.643190160999638,0.661559471204546,-0.384198282816984,0.00196733908537515,0.0155007469284265,-0.236843589689255,-0.261380126062688,-0.293895140155042,-0.444494634498614
"SCGB2A1","black",0.641768481310504,0.00747344090910124,-0.318225809397035,-0.205234126026487,0.318073290646515,-0.177031144158954,0.0175317882746867,-0.0527391849643158,0.641768481310504,0.569680467364596,-0.182623306373791,0.136011079621816,0.299944147142025,-0.167127130159122,-0.0110550175625771,-0.266366013780331,-0.158434089283256
"TC2N","black",0.641032669834867,0.374067885582398,0.0315153029258824,0.142140213077327,0.188183033417445,-0.282341567740697,0.0985565161934932,0.14155880866377,0.641032669834867,0.241990925985918,0.345578664342109,0.521332671239843,0.53799344715343,-0.0359886341649652,-0.0581745127188395,-0.437986231715975,-0.10637029056932
"PRSS12","black",0.639961343446844,0.0874386586698187,-0.299778112730117,-0.0570785916476383,0.319340532500267,-0.106869136987099,0.0933026069204721,0.0418162656241532,0.639961343446844,0.530206589644528,-0.145095800326728,0.218862763936742,0.392489011262807,-0.261520772860235,0.0503929526868833,-0.332379273029503,-0.165821608341451
"PTGER4","black",0.639684309611372,0.0748003067982252,-0.297055527317726,-0.228970392454026,0.344797191882414,-0.093205230423305,0.152267263221306,0.0340624519741939,0.639684309611372,0.518307663011919,-0.0492555501731282,0.285685503940239,0.415894405489932,-0.24913800228769,0.0601865987738695,-0.281543140624714,-0.10883845664605
"BMP2","black",0.639153019565778,0.210825865956146,-0.234644944643275,-0.114517329603958,0.433579126567394,-0.0475415384450025,0.228284749146118,0.089652686762251,0.639153019565778,0.57378393926798,-0.150691491607911,0.27880954794378,0.321814894750054,-0.066310870251687,-0.0648309710750256,-0.361032612245756,-0.284620320823667
"KIAA1211","black",0.63788482817545,0.265180830567381,-0.191799218854666,-0.0073134819250202,0.291379516661444,0.0804308168204179,0.279679538235625,0.179369309286942,0.63788482817545,0.434358151427306,-0.103809986459729,0.279249295153981,0.38155873644564,-0.296036106090592,-0.0801486459999678,-0.46350597955401,-0.271950005567817
"CTSE","black",0.637352849958764,0.202870280338407,-0.143072766742329,0.294473538944181,0.246248327069618,-0.0226129887806869,0.199485067491135,0.17126500781988,0.637352849958764,0.26116875221773,-0.130274850509895,0.13518127797631,0.272363635576375,-0.238092731699764,-0.0970075724117411,-0.573191553436557,-0.379985569692862
"CIB1","black",0.636288279511388,0.404167755306883,0.0702619396734954,0.327087857386514,0.178443166089378,-0.0598613776033207,0.232938243262024,0.217375225303534,0.636288279511388,0.339003154114522,-0.219277775644809,0.132125090132485,0.106092849171867,-0.174805731528189,-0.23975607395373,-0.483819878185707,-0.482652240877703
"LOC100996506","black",0.635732486129218,0.351783379622947,-0.110919566880275,-0.144965250711582,0.282479929312867,-0.161300299174951,0.104872079588262,0.0466496040631875,0.635732486129218,0.623702378878192,-0.149377233862722,0.413016584972607,0.25440514555338,-0.133718353416725,-0.183229573298192,-0.273995315364233,-0.28568422915236
"ST6GALNAC6","black",0.634605439697114,0.00140280710763388,-0.336910543903982,-0.114953086067896,0.319160940612154,-0.00532386085889789,0.131499038577584,-0.0302097139206214,0.634605439697114,0.559166631506411,-0.477557750083435,-0.0484518279622321,0.0934554923557649,-0.340505332877378,-0.0990007454651032,-0.340989805818375,-0.380761342353738
"TMEM125","black",0.633459834207435,0.309307356681134,0.227190872114,0.177823197691472,0.0527368028037877,-0.299407531991952,-0.0373323024440268,0.0394327794693552,0.633459834207435,0.42529558402315,-0.0227021532075754,0.0434018957038472,0.117582388117515,-0.0569951159838012,-0.163024664876136,-0.174401704271291,-0.233252844794022
"SYTL4","black",0.632775302089646,0.301244752051812,-0.137986671936582,0.114692239485089,0.134966335594712,0.0209196654262067,0.227904168428592,0.188482668396065,0.632775302089646,0.287469702372336,-0.0405598419259914,0.198352291349949,0.435598866534447,-0.214035193472356,0.00286557103203288,-0.496572513847488,-0.182967083938659
"LGR4","black",0.631663460285404,0.186158618116267,-0.247389382365478,-0.181564906770672,0.163079075724935,-0.196648499652621,0.0336098772843819,0.110044833541506,0.631663460285404,0.517223292416721,0.170712013245175,0.440232019134289,0.622243835528611,-0.158040890261937,0.127241850143445,-0.290533518289951,0.0466767883787542
"PIGR","black",0.631633402987166,0.348893472279495,-0.0606258420486464,-0.0618256486582043,0.393681190212603,-0.263928728518821,0.0876639646749892,0.0727182061181578,0.631633402987166,0.56224886653703,-0.159788061576491,0.278432079967,0.145023785325502,-0.0995697683327811,-0.197792136499546,-0.287545465159648,-0.31864073815971
"TMEM246","black",0.631335766156505,0.181191605615687,-0.0886746931955965,0.148970790262256,0.12222352804518,-0.158131591080963,0.054574967447556,0.0691126947178469,0.631335766156505,0.31591953350958,-0.0874490593101806,0.0901296218313203,0.264861976025926,-0.128184019604812,-0.0430327973127759,-0.382150351181644,-0.169280207736382
"AMN","black",0.630665863855066,0.0430846610095861,-0.0534230994635685,0.129553788325156,0.169117359960877,-0.268304657294217,0.0246150784096974,0.112151076425504,0.630665863855066,0.433909425069564,-0.0676037237964709,-0.0131045163415053,0.263362849878822,-0.175648929547449,0.0981697214797206,-0.329208998569085,-0.202678522015984
"CLCA1","black",0.628090342940919,-0.015427521524039,-0.248241932475148,-0.215829368337868,0.428422137487597,-0.256046274372173,0.00665251153644558,-0.046215723418309,0.628090342940919,0.616514915024059,-0.198652917222221,0.132279253043978,0.204883570299471,-0.195691043969075,-0.0700240108616034,-0.216625805174314,-0.220408470829608
"TRIM36","black",0.627951001335911,0.179820350890403,-0.195110975658353,-0.0742702490679153,0.214885355324346,-0.147362135927195,0.0898247562768911,0.130837053726122,0.627951001335911,0.490531862818589,0.0769430880719125,0.296660271931369,0.533279402610954,-0.154119765640491,0.138854061448762,-0.345045688090252,0.00201805172248206
"HGD","black",0.626927371408597,0.188949463715706,-0.0849408706053794,0.0837889285158849,0.153656419245523,-0.160994987817183,0.0101618519332397,-0.0572393757965622,0.626927371408597,0.374200571578406,-0.121783462898441,0.14995233090429,0.228705097805355,-0.101826656723296,-0.18439317418096,-0.390316598411311,-0.307208287719796
"KLK1","black",0.626010977842981,-0.0299560014424842,-0.0545077077970336,0.0787110782437194,0.149625837376747,-0.259224739660935,-0.0834607875960842,-0.0916800083721283,0.626010977842981,0.427084569339059,-0.266785923499707,-0.0963629226145953,0.0227347942977074,-0.107776046660271,-0.18977533269649,-0.237428887735607,-0.304313056699005
"GNE","black",0.625493723512776,0.123371227107281,-0.108755669990609,0.0470789896776463,0.162042115241181,-0.130890906918879,0.0526428199557246,0.0100290664967332,0.625493723512776,0.33813843638069,-0.0790692780859128,0.147477741279069,0.245541255829747,-0.152104310952007,-0.0574162223782451,-0.319785003989989,-0.200003465049355
"ATP5S","black",0.624742221899436,0.207910095044304,-0.182179239451326,-0.242969226275107,0.249787305440483,-0.173279037181201,0.084112896571987,0.073771723122692,0.624742221899436,0.577338180054664,0.0770078775438106,0.337341862209915,0.49439700774142,-0.117677908812843,0.0512426991809721,-0.299949763476963,-0.0599429910140462
"C1orf21","black",0.624097765971398,0.15710949757942,-0.240744112335023,-0.0367044176626236,0.273814812213855,-0.0355041694234442,0.202408391069298,0.112000187789364,0.624097765971398,0.416432872390103,-0.13298683029838,0.188472674931359,0.338337827302175,-0.221403652983905,-0.0831344382549825,-0.383764199534237,-0.140881601187384
"ERN2","black",0.623853090714408,-0.116645579884085,-0.259912462308434,0.144183519808924,0.0289345241028558,-0.263689372224892,-0.215277924505941,-0.194681413404412,0.623853090714408,0.407419099432575,-0.405788195759763,-0.118467186075238,0.0205405172702022,-0.264720217277473,0.0684352387594749,-0.326296686512984,-0.339324518239378
"GALNT5","black",0.623419583418515,0.188922761514974,-0.149731801262276,0.0619772554679336,0.0994770103599998,-0.113883428133577,0.12378881640105,0.164569030302782,0.623419583418515,0.293257629633423,0.114701051587107,0.385913184972547,0.487171486485813,-0.0784270752170398,0.0574098288977445,-0.364045320608952,-0.0453162994997393
"C1orf210","black",0.623401442610436,0.342811557934902,-0.0363395187277318,-0.194169512578398,0.201500466325349,-0.318707148475613,-0.0251845672412551,-0.00440427542506978,0.623401442610436,0.652167409731728,-0.167738492709181,0.298928400009218,0.117871652225787,-0.137883654730908,-0.228044291721063,-0.120501050922779,-0.225637341884373
"ETFDH","black",0.623215067014205,0.248183403411927,-0.22419289333558,-0.202298336105374,0.269187372212426,-0.195926674989954,0.0980250991911151,0.0812266395514698,0.623215067014205,0.568523344002921,0.00628658247435506,0.380633751209382,0.511675655091673,-0.213382617681226,-0.0182623018512195,-0.3310178220114,-0.120982352643395
"MGLL","black",0.621116364469989,-0.135891615478204,-0.336303315065567,-0.122043206544851,0.21945802670089,-0.102471888422985,-0.0376065639854689,-0.0939314166462666,0.621116364469989,0.600082533013613,-0.424541071029902,-0.00203802539103157,0.113286135536011,-0.387932744973774,0.0135433482894521,-0.171329545962867,-0.248595624297747
"GDPD3","black",0.620840503373533,0.128587040182052,-0.151235577396742,-0.0325803382315212,0.221781589546914,-0.130665018398398,0.0258071219498313,-0.0463921568517521,0.620840503373533,0.620177875571436,-0.318789625226761,0.0505683154630905,0.0679001029298228,-0.184770635180083,-0.136304349086416,-0.251728346307703,-0.333646145145499
"AKR7A3","black",0.62067865227656,0.368008656426741,0.167883488201895,0.193460003168306,0.0960225952841743,-0.273504118606891,0.0132594406166536,0.0426966336276245,0.62067865227656,0.385558946362207,-0.107963472613921,0.0994332928921105,0.0705256078502651,-0.137174133149402,-0.329946380503749,-0.302816877416462,-0.395393417266098
"ZZEF1","black",0.620428614561104,0.220824677462261,-0.16792620744197,-0.0733390389569043,0.348543309454028,-0.0165030096820365,0.232090616549537,0.194419276553721,0.620428614561104,0.577014266761577,-0.229950782625533,0.102871264560267,0.304185930133043,-0.204357343096412,0.0410411001880527,-0.328465362172708,-0.213121107842825
"C2orf72","black",0.619371617845598,0.0991583756771518,-0.00413191594611013,0.0537717973379249,0.112971280205399,-0.304441894238972,-0.0996223096919723,-0.0370940356990644,0.619371617845598,0.47032746440407,-0.106127884459481,0.0267310519411521,0.162387509700218,-0.118379179861729,-0.110341950673595,-0.22959112423222,-0.256369762418008
"EGLN3","black",0.619347606481434,0.279922911051139,-0.197389493684121,0.0788675503854367,0.234254281660973,-0.0576208309253247,0.228140943796739,0.174967428911338,0.619347606481434,0.369106830029414,-0.0696040929741558,0.295721729246709,0.391072080800636,-0.209815873769339,-0.0212860672237988,-0.470182659830231,-0.266099207325062
"HAGLR","black",0.618596664850677,0.251382514708229,-0.164858967458977,0.0105433139665448,0.274961011310535,-0.00467727638502624,0.217113365368876,0.150529992230545,0.618596664850677,0.413394953597067,-0.09374383112807,0.198772272495754,0.379297969273334,-0.181102893568206,-0.0782795291493564,-0.449912330964338,-0.246472858967937
"MBOAT1","black",0.618197383856691,0.372117976235079,-0.00872197761026132,0.0705701863471906,0.20751851901446,-0.0886933214441823,0.235595013753546,0.300881690643736,0.618197383856691,0.353544169427968,0.110886151099609,0.270063433619514,0.420840807575083,-0.132118791646579,-0.000942741218373831,-0.393837613572885,-0.119792375820911
"LOC100996583","black",0.618080998137395,0.178968435429479,-0.00911458236429346,0.0809942744496253,0.159988847121178,-0.303483801117863,-0.0206272980468749,0.0322864375038805,0.618080998137395,0.44469605655746,-0.139056032348778,0.0819551291157579,0.137714993886903,-0.168062029699415,-0.120036788170234,-0.212657555282415,-0.236332604267054
"CNNM4","black",0.617668922706981,0.292888421943371,0.0105855001917968,-0.0576274351510924,0.194989226870366,-0.278027979818474,0.0684956046461054,0.201830690625137,0.617668922706981,0.607914918137362,-0.0640118271047861,0.21284043960929,0.229688832286352,-0.211654355582722,-0.0393394067630891,-0.220069279422968,-0.203059976942095
"PPP1R36","black",0.617147270364488,-0.00845834782245435,-0.235403908709442,-0.0854857135340664,0.189241367014758,-0.234345127100273,-0.0570136954565305,-0.0746124411324023,0.617147270364488,0.520435425305837,-0.190495437079706,0.06380101654794,0.227353874909625,-0.173526781818421,-0.0296919954050415,-0.226846292099399,-0.177055656992247
"IMPA2","black",0.616455575151594,0.34179457630259,0.211963800802273,0.0492929033531754,0.0813176720366719,-0.262978289199178,-0.0471351276190915,-0.0329520711533874,0.616455575151594,0.359018520938348,0.114993505372558,0.26943816029607,0.197274178057044,0.0188744647101618,-0.272688420668543,-0.238389550706907,-0.2259054675449
"PITPNM3","black",0.615966259853524,0.234152731019327,-0.0762257685875706,0.0994112562098094,0.133121059284789,-0.0806378121894113,0.0967416254266805,0.0539686762068716,0.615966259853524,0.384408875592345,-0.0359871345274029,0.161829739119946,0.351549209681029,-0.197940632272726,-0.01308114227194,-0.402312457788623,-0.189753911549916
"TMEM171","black",0.614421003534405,0.222689679782054,0.0183758192520753,0.0556905594183369,0.223589286276823,-0.242783183946196,0.0634115248572277,0.0859097594189708,0.614421003534405,0.511820247116896,-0.126327252010137,0.092106304119675,0.126482778732535,-0.0975729245069377,-0.161696655250516,-0.287345443533178,-0.267765417673797
"SMCO4","black",0.613424830870073,0.292711519118513,-0.00482721568946146,0.156110945477731,0.276365630800232,0.0124334358755213,0.306415160037702,0.169892304911447,0.613424830870073,0.281496958112692,-0.0976224535350137,0.15103757104103,0.217917879899407,-0.194805404140413,-0.206934010510727,-0.455960604968533,-0.34534818902489
"MS4A8","black",0.613212421527779,0.0904499287611309,-0.152095729675631,0.0939418903185653,0.254552363524105,-0.105843903070108,0.110594320055275,0.0703343446547078,0.613212421527779,0.426804168816773,-0.201047436941314,0.0887504431663124,0.171510178548635,-0.179266171822399,-0.101066638123399,-0.339713545056522,-0.293707590045938
"DGKA","black",0.612394141603531,0.297704634097333,-0.167762185093632,0.149671779607595,0.356568971855668,0.0936314062178468,0.379358167611601,0.269247686165927,0.612394141603531,0.415227967129475,-0.217743164194764,0.274424495766955,0.279292086079893,-0.285870679411031,-0.0806162780313384,-0.536734891549954,-0.384420391692121
"HK2","black",0.611607486342317,0.279365166091768,0.00543152237374038,0.0434427697749819,0.197321086437769,-0.301595443063528,0.0274571332899836,0.0858327708795992,0.611607486342317,0.484310326773536,0.127334679247191,0.297745033431818,0.393051124192822,-0.0952138264699943,0.0389056101670359,-0.222317654219892,-0.0944546785889906
