background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
dinp93,KEGG,KEGG:04621,NOD-like receptor signaling pathway,NOD-like receptor signaling pathway,3,100,41,2,0.36512059369203226,0.5294488188976376,True,ATG5;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05132,Salmonella infection,Salmonella infection,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05133,Pertussis,Pertussis,3,100,41,2,0.36512059369203226,0.5294488188976376,True,IL1A;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05134,Legionellosis,Legionellosis,3,100,41,2,0.36512059369203226,0.5294488188976376,True,HSPA1A;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04630,JAK-STAT signaling pathway,JAK-STAT signaling pathway,1,100,41,1,0.410000000000017,0.5294488188976376,True,STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05135,Yersinia infection,Yersinia infection,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05142,Chagas disease,Chagas disease,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05168,Herpes simplex virus 1 infection,Herpes simplex virus 1 infection,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05171,Coronavirus disease - COVID-19,Coronavirus disease - COVID-19,3,100,41,2,0.36512059369203226,0.5294488188976376,True,RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05203,Viral carcinogenesis,Viral carcinogenesis,3,100,41,2,0.36512059369203226,0.5294488188976376,True,RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05208,Chemical carcinogenesis - reactive oxygen species,Chemical carcinogenesis - reactive oxygen species,5,100,41,3,0.33157670753397234,0.5294488188976376,True,AKR1C3;CYP1A2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05215,Prostate cancer,Prostate cancer,3,100,41,2,0.36512059369203226,0.5294488188976376,True,MMP9;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:00790,Folate biosynthesis,Folate biosynthesis,1,100,41,1,0.410000000000017,0.5294488188976376,True,AKR1C3,KEGG:00000,41,93
dinp93,KEGG,KEGG:03250,Viral life cycle - HIV-1,Viral life cycle - HIV-1,1,100,41,1,0.410000000000017,0.5294488188976376,True,CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04081,Hormone signaling,Hormone signaling,3,100,41,2,0.36512059369203226,0.5294488188976376,True,ESR1;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04114,Oocyte meiosis,Oocyte meiosis,1,100,41,1,0.410000000000017,0.5294488188976376,True,PGR,KEGG:00000,41,93
dinp93,KEGG,KEGG:01521,EGFR tyrosine kinase inhibitor resistance,EGFR tyrosine kinase inhibitor resistance,1,100,41,1,0.410000000000017,0.5294488188976376,True,STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:00380,Tryptophan metabolism,Tryptophan metabolism,1,100,41,1,0.410000000000017,0.5294488188976376,True,CYP1A2,KEGG:00000,41,93
dinp93,KEGG,KEGG:03260,Virion - Human immunodeficiency virus,Virion - Human immunodeficiency virus,1,100,41,1,0.410000000000017,0.5294488188976376,True,CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04010,MAPK signaling pathway,MAPK signaling pathway,7,100,41,4,0.3037424190198862,0.5294488188976376,True,DUSP1;HSPA1A;IL1A;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:00982,Drug metabolism - cytochrome P450,Drug metabolism - cytochrome P450,5,100,41,3,0.33157670753397234,0.5294488188976376,True,CYP1A2;CYP2C9;CYP3A4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04024,cAMP signaling pathway,cAMP signaling pathway,6,100,41,3,0.47693354755210915,0.601670013834962,True,PPARA;PTGER2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:00980,Metabolism of xenobiotics by cytochrome P450,Metabolism of xenobiotics by cytochrome P450,6,100,41,3,0.47693354755210915,0.601670013834962,True,CYP1A2;CYP2C9;CYP3A4,KEGG:00000,41,93
dinp93,KEGG,KEGG:00140,Steroid hormone biosynthesis,Steroid hormone biosynthesis,6,100,41,3,0.47693354755210915,0.601670013834962,True,AKR1C3;CYP1A2;CYP3A4,KEGG:00000,41,93
dinp93,KEGG,KEGG:05014,Amyotrophic lateral sclerosis,Amyotrophic lateral sclerosis,4,100,41,2,0.5440213198681502,0.6708232816419337,True,BECN1;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05020,Prion disease,Prion disease,4,100,41,2,0.5440213198681502,0.6708232816419337,True,HSPA1A;IL1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04923,Regulation of lipolysis in adipocytes,Regulation of lipolysis in adipocytes,4,100,41,2,0.5440213198681502,0.6708232816419337,True,PTGS1;PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:04612,Antigen processing and presentation,Antigen processing and presentation,2,100,41,1,0.654343434343485,0.6968332677423585,True,HSPA1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:01523,Antifolate resistance,Antifolate resistance,2,100,41,1,0.654343434343485,0.6968332677423585,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04611,Platelet activation,Platelet activation,2,100,41,1,0.654343434343485,0.6968332677423585,True,PTGS1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05166,Human T-cell leukemia virus 1 infection,Human T-cell leukemia virus 1 infection,2,100,41,1,0.654343434343485,0.6968332677423585,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04014,Ras signaling pathway,Ras signaling pathway,2,100,41,1,0.654343434343485,0.6968332677423585,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04722,Neurotrophin signaling pathway,Neurotrophin signaling pathway,2,100,41,1,0.654343434343485,0.6968332677423585,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04370,VEGF signaling pathway,VEGF signaling pathway,2,100,41,1,0.654343434343485,0.6968332677423585,True,PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:04371,Apelin signaling pathway,Apelin signaling pathway,2,100,41,1,0.654343434343485,0.6968332677423585,True,BECN1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04610,Complement and coagulation cascades,Complement and coagulation cascades,2,100,41,1,0.654343434343485,0.6968332677423585,True,F3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04514,Cell adhesion molecule (CAM) interaction,Cell adhesion molecule (CAM) interaction,2,100,41,1,0.654343434343485,0.6968332677423585,True,SELE,KEGG:00000,41,93
dinp93,KEGG,KEGG:05226,Gastric cancer,Gastric cancer,2,100,41,1,0.654343434343485,0.6968332677423585,True,RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04080,Neuroactive ligand-receptor interaction,Neuroactive ligand-receptor interaction,7,100,41,3,0.6068268939512522,0.6968332677423585,True,NR3C1;PTGER2;PTGER4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04216,Ferroptosis,Ferroptosis,2,100,41,1,0.654343434343485,0.6968332677423585,True,ATG5,KEGG:00000,41,93
dinp93,KEGG,KEGG:05012,Parkinson disease,Parkinson disease,2,100,41,1,0.654343434343485,0.6968332677423585,True,DUSP1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05030,Cocaine addiction,Cocaine addiction,2,100,41,1,0.654343434343485,0.6968332677423585,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05031,Amphetamine addiction,Amphetamine addiction,2,100,41,1,0.654343434343485,0.6968332677423585,True,SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:03040,Spliceosome,Spliceosome,2,100,41,1,0.654343434343485,0.6968332677423585,True,HSPA1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04210,Apoptosis,Apoptosis,2,100,41,1,0.654343434343485,0.6968332677423585,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:01100,Metabolic pathways,Metabolic pathways,22,100,41,9,0.5974069880355974,0.6968332677423585,True,AKR1C3;CA9;CYP1A2;CYP2C9;CYP3A4;PTGES2;PTGS1;PTGS2;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:00232,Caffeine metabolism,Caffeine metabolism,2,100,41,1,0.654343434343485,0.6968332677423585,True,CYP1A2,KEGG:00000,41,93
dinp93,KEGG,KEGG:04935,"Growth hormone synthesis, secretion and action","Growth hormone synthesis, secretion and action",2,100,41,1,0.654343434343485,0.6968332677423585,True,STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04151,PI3K-Akt signaling pathway,PI3K-Akt signaling pathway,5,100,41,2,0.6856510614242078,0.7254630585392144,True,RELA;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04921,Oxytocin signaling pathway,Oxytocin signaling pathway,3,100,41,1,0.7989548546691605,0.818928726035869,True,PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:00983,Drug metabolism - other enzymes,Drug metabolism - other enzymes,3,100,41,1,0.7989548546691605,0.818928726035869,True,CYP3A4,KEGG:00000,41,93
dinp93,KEGG,KEGG:00910,Nitrogen metabolism,Nitrogen metabolism,3,100,41,1,0.7989548546691605,0.818928726035869,True,CA9,KEGG:00000,41,93
dinp93,KEGG,KEGG:04928,"Parathyroid hormone synthesis, secretion and action","Parathyroid hormone synthesis, secretion and action",3,100,41,1,0.7989548546691605,0.818928726035869,True,RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04141,Protein processing in endoplasmic reticulum,Protein processing in endoplasmic reticulum,3,100,41,1,0.7989548546691605,0.818928726035869,True,HSPA1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04913,Ovarian steroidogenesis,Ovarian steroidogenesis,7,100,41,2,0.86328298812396,0.8793690065362096,True,AKR1C3;PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:00760,Nicotinate and nicotinamide metabolism,Nicotinate and nicotinamide metabolism,4,100,41,1,0.8839326996028094,0.8839326996028027,True,SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04020,Calcium signaling pathway,Calcium signaling pathway,4,100,41,1,0.8839326996028094,0.8839326996028027,True,CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04912,GnRH signaling pathway,GnRH signaling pathway,4,100,41,1,0.8839326996028094,0.8839326996028027,True,MMP2,KEGG:00000,41,93
