background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
gelsemium_crc1893,REAC,REAC:R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,Toll Like Receptor TLR6:TLR2 Cascade,43,1875,41,1,0.6177318999745957,0.6590337421223863,True,RELA,REAC:R-HSA-181438,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,43,1875,41,1,0.6177318999745957,0.6590337421223863,True,RELA,REAC:R-HSA-166016;REAC:R-HSA-168179;REAC:R-HSA-168188,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,PIP3 activates AKT signaling,93,1875,41,2,0.6129756780376279,0.6590337421223863,True,ESR1;PPARG,REAC:R-HSA-9006925,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,Toll Like Receptor 2 (TLR2) Cascade,43,1875,41,1,0.6177318999745957,0.6590337421223863,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,Constitutive Signaling by Aberrant PI3K in Cancer,44,1875,41,1,0.6262870266678238,0.6623842616320973,True,ESR1,REAC:R-HSA-2219528,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-983169,Class I MHC mediated antigen processing & presentation,Class I MHC mediated antigen processing & presentation,44,1875,41,1,0.6262870266678238,0.6623842616320973,True,BECN1,REAC:R-HSA-1280218,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-114608,Platelet degranulation ,Platelet degranulation ,44,1875,41,1,0.6262870266678238,0.6623842616320973,True,TIMP1,REAC:R-HSA-76005,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,Response to elevated platelet cytosolic Ca2+,45,1875,41,1,0.6346552581839301,0.6693059763014126,True,TIMP1,REAC:R-HSA-76002,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,Intracellular signaling by second messengers,99,1875,41,2,0.647737653163045,0.6811453258168179,True,ESR1;PPARG,REAC:R-HSA-162582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,Toll Like Receptor 4 (TLR4) Cascade,50,1875,41,1,0.6738295321448851,0.7065583951331463,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-202733,Cell surface interactions at the vascular wall,Cell surface interactions at the vascular wall,52,1875,41,1,0.6883241683407372,0.7197007686054627,True,SELE,REAC:R-HSA-109582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",53,1875,41,1,0.6953338826028749,0.7249645878248924,True,ESR1,REAC:R-HSA-199418,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9730414,MITF-M-regulated melanocyte development,MITF-M-regulated melanocyte development,54,1875,41,1,0.7021897063207898,0.7300385898546857,True,SIRT1,REAC:R-HSA-1266738,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8878171,Transcriptional regulation by RUNX1,Transcriptional regulation by RUNX1,57,1875,41,1,0.7218664499752452,0.7441713121914882,True,ESR1,REAC:R-HSA-212436,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9694516,SARS-CoV-2 Infection,SARS-CoV-2 Infection,57,1875,41,1,0.7218664499752452,0.7441713121914882,True,BECN1,REAC:R-HSA-9679506,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-109582,Hemostasis,Hemostasis,166,1875,41,3,0.7187428606878162,0.7441713121914882,True,F3;SELE;TIMP1,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,Negative regulation of the PI3K/AKT network,58,1875,41,1,0.7281389887823211,0.746444158889199,True,ESR1,REAC:R-HSA-1257604,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-109581,Apoptosis,Apoptosis,58,1875,41,1,0.7281389887823211,0.746444158889199,True,STAT3,REAC:R-HSA-5357801,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-2219528,PI3K/AKT Signaling in Cancer,PI3K/AKT Signaling in Cancer,61,1875,41,1,0.7461398914387233,0.7606481671037492,True,ESR1,REAC:R-HSA-5663202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-201681,TCF dependent signaling in response to WNT,TCF dependent signaling in response to WNT,61,1875,41,1,0.7461398914387233,0.7606481671037492,True,DKK1,REAC:R-HSA-195721,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168898,Toll-like Receptor Cascades,Toll-like Receptor Cascades,62,1875,41,1,0.7518776336946856,0.7643742148616044,True,RELA,REAC:R-HSA-168249,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1280218,Adaptive Immune System,Adaptive Immune System,121,1875,41,2,0.7549241720242063,0.7653513014698221,True,BECN1;RELA,REAC:R-HSA-168256,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-195721,Signaling by WNT,Signaling by WNT,81,1875,41,1,0.8396887769245645,0.8489415458134486,True,DKK1,REAC:R-HSA-162582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5673001,RAF/MAP kinase cascade,RAF/MAP kinase cascade,82,1875,41,1,0.8433525228252099,0.8503032304283268,True,DUSP1,REAC:R-HSA-5684996,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation","Platelet activation, signaling and aggregation",84,1875,41,1,0.8504365901510644,0.8550965166692476,True,TIMP1,REAC:R-HSA-109582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5684996,MAPK1/MAPK3 signaling,MAPK1/MAPK3 signaling,87,1875,41,1,0.8604802507659381,0.8628312897010426,True,DUSP1,REAC:R-HSA-5683057,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,MAPK family signaling cascades,100,1875,41,1,0.8969094106670654,0.8969094106653239,True,DUSP1,REAC:R-HSA-162582,41,1893
dinp93,REAC,REAC:R-HSA-162582,Signal Transduction,Signal Transduction,30,100,41,21,0.00013620450295609825,0.049987052584888475,True,AKR1C3;CCL20;CXCR4;DKK1;DUSP1;ESR1;F3;MMP2;MMP9;NR3C1;PGR;PPARD;PPARG;PTGER2;PTGER4;RELA;RXRA;SQSTM1;STAT3;TIMP1;TIMP2,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-449147,Signaling by Interleukins,Signaling by Interleukins,10,100,41,9,0.0012588665614463566,0.1030871859003028,True,CCL20;IL1A;MMP2;MMP9;PTGS2;RELA;SQSTM1;STAT3;TIMP1,REAC:R-HSA-1280215,41,93
dinp93,REAC,REAC:R-HSA-2990846,SUMOylation,SUMOylation,7,100,41,7,0.0014044575735736172,0.1030871859003028,True,ESR1;NR3C1;PGR;PPARA;PPARG;RELA;RXRA,REAC:R-HSA-597592,41,93
dinp93,REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,Cytokine Signaling in Immune system,13,100,41,11,0.0008282743748530938,0.1030871859003028,True,BECN1;CCL20;HSPA1A;IL1A;MMP2;MMP9;PTGS2;RELA;SQSTM1;STAT3;TIMP1,REAC:R-HSA-168256,41,93
dinp93,REAC,REAC:R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,SUMO E3 ligases SUMOylate target proteins,7,100,41,7,0.0014044575735736172,0.1030871859003028,True,ESR1;NR3C1;PGR;PPARA;PPARG;RELA;RXRA,REAC:R-HSA-2990846,41,93
dinp93,REAC,REAC:R-HSA-168256,Immune System,Immune System,21,100,41,15,0.0016897193033443309,0.10335449738789555,True,ATG5;BECN1;CCL20;CRP;HSPA1A;IL1A;MMP2;MMP9;PTGES2;PTGS2;RELA;SQSTM1;STAT3;TIMP1;TIMP2,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,Interleukin-4 and Interleukin-13 signaling,6,100,41,6,0.0037719717690264253,0.17303920490407954,True,IL1A;MMP2;MMP9;PTGS2;STAT3;TIMP1,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-4090294,SUMOylation of intracellular receptors,SUMOylation of intracellular receptors,6,100,41,6,0.0037719717690264253,0.17303920490407954,True,ESR1;NR3C1;PGR;PPARA;PPARG;RXRA,REAC:R-HSA-3108232,41,93
dinp93,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,Signaling by Receptor Tyrosine Kinases,5,100,41,5,0.009953814390485535,0.24353665875388983,True,ESR1;F3;MMP9;PGR;STAT3,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:0000000,REACTOME root term,REACTOME root term,80,100,41,38,0.0066220237838430125,0.24353665875388983,True,AKR1C3;ATG5;BECN1;CA9;CCL20;CRP;CXCR4;CYP1A2;CYP2C9;CYP3A4;DKK1;DUSP1;ESR1;F3;HPGD;HSPA1A;IGFBP1;IL1A;MMP2;MMP9;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;PTGES2;PTGS1;PTGS2;RELA;RXRA;SELE;SIRT1;SQSTM1;STAT3;TIMP1;TIMP2,,41,93
dinp93,REAC,REAC:R-HSA-9018677,Biosynthesis of DHA-derived SPMs,Biosynthesis of DHA-derived SPMs,5,100,41,5,0.009953814390485535,0.24353665875388983,True,CYP1A2;CYP2C9;CYP3A4;HPGD;PTGS2,REAC:R-HSA-9018678,41,93
dinp93,REAC,REAC:R-HSA-9018678,Biosynthesis of specialized proresolving mediators (SPMs),Biosynthesis of specialized proresolving mediators (SPMs),5,100,41,5,0.009953814390485535,0.24353665875388983,True,CYP1A2;CYP2C9;CYP3A4;HPGD;PTGS2,REAC:R-HSA-556833,41,93
dinp93,REAC,REAC:R-HSA-6783783,Interleukin-10 signaling,Interleukin-10 signaling,5,100,41,5,0.009953814390485535,0.24353665875388983,True,CCL20;IL1A;PTGS2;STAT3;TIMP1,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-2262752,Cellular responses to stress,Cellular responses to stress,17,100,41,12,0.0073417245089851335,0.24353665875388983,True,CA9;HSPA1A;IGFBP1;IL1A;NR3C1;PGR;PPARA;RELA;RXRA;SIRT1;SQSTM1;STAT3,REAC:R-HSA-8953897,41,93
dinp93,REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,Cellular responses to stimuli,17,100,41,12,0.0073417245089851335,0.24353665875388983,True,CA9;HSPA1A;IGFBP1;IL1A;NR3C1;PGR;PPARA;RELA;RXRA;SIRT1;SQSTM1;STAT3,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-8978868,Fatty acid metabolism,Fatty acid metabolism,12,100,41,9,0.012853728453442521,0.2743223619554976,True,AKR1C3;CYP1A2;CYP2C9;HPGD;PPARD;PTGES2;PTGS1;PTGS2;RXRA,REAC:R-HSA-556833,41,93
dinp93,REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,RNA Polymerase II Transcription,14,100,41,10,0.01420197514211054,0.2743223619554976,True,ESR1;IGFBP1;NR3C1;PGR;PPARA;PPARD;PPARG;RELA;RXRA;SIRT1,REAC:R-HSA-74160,41,93
dinp93,REAC,REAC:R-HSA-212436,Generic Transcription Pathway,Generic Transcription Pathway,14,100,41,10,0.01420197514211054,0.2743223619554976,True,ESR1;IGFBP1;NR3C1;PGR;PPARA;PPARD;PPARG;RELA;RXRA;SIRT1,REAC:R-HSA-73857,41,93
dinp93,REAC,REAC:R-HSA-74160,Gene expression (Transcription),Gene expression (Transcription),14,100,41,10,0.01420197514211054,0.2743223619554976,True,ESR1;IGFBP1;NR3C1;PGR;PPARA;PPARD;PPARG;RELA;RXRA;SIRT1,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-383280,Nuclear Receptor transcription pathway,Nuclear Receptor transcription pathway,7,100,41,6,0.017977056941742477,0.3298789948809686,True,ESR1;PGR;PPARA;PPARD;PPARG;RXRA,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-9843745,Adipogenesis,Adipogenesis,4,100,41,4,0.02582611301315327,0.3631029413566076,True,PPARA;PPARG;RELA;RXRA,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-1592389,Activation of Matrix Metalloproteinases,Activation of Matrix Metalloproteinases,4,100,41,4,0.02582611301315327,0.3631029413566076,True,MMP2;MMP9;TIMP1;TIMP2,REAC:R-HSA-1474228,41,93
dinp93,REAC,REAC:R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,Transcriptional regulation of white adipocyte differentiation,4,100,41,4,0.02582611301315327,0.3631029413566076,True,PPARA;PPARG;RELA;RXRA,REAC:R-HSA-9843745,41,93
dinp93,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,Signaling by Nuclear Receptors,9,100,41,7,0.023369543692676548,0.3631029413566076,True,AKR1C3;ESR1;MMP2;MMP9;PGR;PPARD;RXRA,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-392499,Metabolism of proteins,Metabolism of proteins,21,100,41,13,0.026713295413156694,0.3631029413566076,True,BECN1;ESR1;IGFBP1;MMP2;NR3C1;PGR;PPARA;PPARG;RELA;RXRA;SQSTM1;STAT3;TIMP1,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,Diseases of signal transduction by growth factor receptors and second messengers,4,100,41,4,0.02582611301315327,0.3631029413566076,True,DKK1;ESR1;SQSTM1;STAT3,REAC:R-HSA-1643685,41,93
dinp93,REAC,REAC:R-HSA-446652,Interleukin-1 family signaling,Interleukin-1 family signaling,4,100,41,4,0.02582611301315327,0.3631029413566076,True,IL1A;RELA;SQSTM1;STAT3,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-1266738,Developmental Biology,Developmental Biology,13,100,41,9,0.028378392530307876,0.3638161418423638,True,CXCR4;MMP2;MMP9;PPARA;PPARG;RELA;RXRA;SIRT1;STAT3,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-597592,Post-translational protein modification,Post-translational protein modification,17,100,41,11,0.028748414478007,0.3638161418423638,True,BECN1;ESR1;IGFBP1;NR3C1;PGR;PPARA;PPARG;RELA;RXRA;SQSTM1;TIMP1,REAC:R-HSA-392499,41,93
dinp93,REAC,REAC:R-HSA-9009391,Extra-nuclear estrogen signaling,Extra-nuclear estrogen signaling,3,100,41,3,0.06592455163883838,0.5015666666666666,True,ESR1;MMP2;MMP9,REAC:R-HSA-8939211,41,93
dinp93,REAC,REAC:R-HSA-2142816,Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE),2,100,41,2,0.1656565656565732,0.5015666666666666,True,CYP1A2;CYP2C9,REAC:R-HSA-2142753,41,93
dinp93,REAC,REAC:R-HSA-983705,Signaling by the B Cell Receptor (BCR),Signaling by the B Cell Receptor (BCR),1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1280218,41,93
dinp93,REAC,REAC:R-HSA-9827857,Specification of primordial germ cells,Specification of primordial germ cells,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-1474165,41,93
dinp93,REAC,REAC:R-HSA-2682334,EPH-Ephrin signaling,EPH-Ephrin signaling,2,100,41,2,0.1656565656565732,0.5015666666666666,True,MMP2;MMP9,REAC:R-HSA-422475,41,93
dinp93,REAC,REAC:R-HSA-1839124,FGFR1 mutant receptor activation,FGFR1 mutant receptor activation,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-5655302,41,93
dinp93,REAC,REAC:R-HSA-198745,Signalling to STAT3,Signalling to STAT3,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-187037,41,93
dinp93,REAC,REAC:R-HSA-2871837,FCERI mediated NF-kB activation,FCERI mediated NF-kB activation,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-2454202,41,93
dinp93,REAC,REAC:R-HSA-192105,Synthesis of bile acids and bile salts,Synthesis of bile acids and bile salts,3,100,41,2,0.36512059369203226,0.5015666666666666,True,AKR1C3;RXRA,REAC:R-HSA-194068,41,93
dinp93,REAC,REAC:R-HSA-2142770,Synthesis of 15-eicosatetraenoic acid derivatives,Synthesis of 15-eicosatetraenoic acid derivatives,1,100,41,1,0.410000000000017,0.5015666666666666,True,PTGS2,REAC:R-HSA-2142753,41,93
dinp93,REAC,REAC:R-HSA-140834,Extrinsic Pathway of Fibrin Clot Formation,Extrinsic Pathway of Fibrin Clot Formation,1,100,41,1,0.410000000000017,0.5015666666666666,True,F3,REAC:R-HSA-140877,41,93
dinp93,REAC,REAC:R-HSA-1474244,Extracellular matrix organization,Extracellular matrix organization,7,100,41,4,0.3037424190198862,0.5015666666666666,True,MMP2;MMP9;TIMP1;TIMP2,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),Synthesis of Prostaglandins (PG) and Thromboxanes (TX),7,100,41,5,0.09807795388788865,0.5015666666666666,True,AKR1C3;HPGD;PTGES2;PTGS1;PTGS2,REAC:R-HSA-2142753,41,93
dinp93,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,MAPK family signaling cascades,1,100,41,1,0.410000000000017,0.5015666666666666,True,DUSP1,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-8985947,Interleukin-9 signaling,Interleukin-9 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-451927,41,93
dinp93,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,Intracellular signaling by second messengers,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ESR1;PPARG,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-109606,Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-109581,41,93
dinp93,REAC,REAC:R-HSA-4755510,SUMOylation of immune response proteins,SUMOylation of immune response proteins,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-3108232,41,93
dinp93,REAC,REAC:R-HSA-3928665,EPH-ephrin mediated repulsion of cells,EPH-ephrin mediated repulsion of cells,2,100,41,2,0.1656565656565732,0.5015666666666666,True,MMP2;MMP9,REAC:R-HSA-2682334,41,93
dinp93,REAC,REAC:R-HSA-5362517,Signaling by Retinoic Acid,Signaling by Retinoic Acid,4,100,41,3,0.18621986751589345,0.5015666666666666,True,AKR1C3;PPARD;RXRA,REAC:R-HSA-9006931,41,93
dinp93,REAC,REAC:R-HSA-9658195,Leishmania infection,Leishmania infection,2,100,41,2,0.1656565656565732,0.5015666666666666,True,IL1A;RELA,REAC:R-HSA-9824443,41,93
dinp93,REAC,REAC:R-HSA-8848021,Signaling by PTK6,Signaling by PTK6,2,100,41,2,0.1656565656565732,0.5015666666666666,True,NR3C1;STAT3,REAC:R-HSA-9006927,41,93
dinp93,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,ESR-mediated signaling,5,100,41,4,0.08931530750381678,0.5015666666666666,True,ESR1;MMP2;MMP9;PGR,REAC:R-HSA-9006931,41,93
dinp93,REAC,REAC:R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9671555,41,93
dinp93,REAC,REAC:R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,Signaling by PDGFRA extracellular domain mutants,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9671555,41,93
dinp93,REAC,REAC:R-HSA-9671555,Signaling by PDGFR in disease,Signaling by PDGFR in disease,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-5663202,41,93
dinp93,REAC,REAC:R-HSA-186797,Signaling by PDGF,Signaling by PDGF,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9006934,41,93
dinp93,REAC,REAC:R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,Signaling by Non-Receptor Tyrosine Kinases,2,100,41,2,0.1656565656565732,0.5015666666666666,True,NR3C1;STAT3,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-166520,Signaling by NTRKs,Signaling by NTRKs,2,100,41,2,0.1656565656565732,0.5015666666666666,True,F3;STAT3,REAC:R-HSA-9006934,41,93
dinp93,REAC,REAC:R-HSA-187037,Signaling by NTRK1 (TRKA),Signaling by NTRK1 (TRKA),2,100,41,2,0.1656565656565732,0.5015666666666666,True,F3;STAT3,REAC:R-HSA-166520,41,93
dinp93,REAC,REAC:R-HSA-9823730,Formation of definitive endoderm,Formation of definitive endoderm,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-9758941,41,93
dinp93,REAC,REAC:R-HSA-4791275,Signaling by WNT in cancer,Signaling by WNT in cancer,1,100,41,1,0.410000000000017,0.5015666666666666,True,DKK1,REAC:R-HSA-5663202,41,93
dinp93,REAC,REAC:R-HSA-622312,Inflammasomes,Inflammasomes,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168643,41,93
dinp93,REAC,REAC:R-HSA-6783589,Interleukin-6 family signaling,Interleukin-6 family signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-5663205,Infectious disease,Infectious disease,10,100,41,6,0.17114442100189522,0.5015666666666666,True,BECN1;CXCR4;HSPA1A;IL1A;NR3C1;RELA,REAC:R-HSA-1643685,41,93
dinp93,REAC,REAC:R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9669938,41,93
dinp93,REAC,REAC:R-HSA-1059683,Interleukin-6 signaling,Interleukin-6 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-6783589,41,93
dinp93,REAC,REAC:R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,Inactivation of CSF3 (G-CSF) signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9674555,41,93
dinp93,REAC,REAC:R-HSA-5603029,IkBA variant leads to EDA-ID,IkBA variant leads to EDA-ID,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-5602358,41,93
dinp93,REAC,REAC:R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,Signaling by cytosolic FGFR1 fusion mutants,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-1839124,41,93
dinp93,REAC,REAC:R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,Export of Viral Ribonucleoproteins from Nucleus,1,100,41,1,0.410000000000017,0.5015666666666666,True,HSPA1A,REAC:R-HSA-168255,41,93
dinp93,REAC,REAC:R-HSA-1169408,ISG15 antiviral mechanism,ISG15 antiviral mechanism,1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-1169410,41,93
dinp93,REAC,REAC:R-HSA-9707616,Heme signaling,Heme signaling,3,100,41,3,0.06592455163883838,0.5015666666666666,True,PPARA;RXRA;SIRT1,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-195721,Signaling by WNT,Signaling by WNT,1,100,41,1,0.410000000000017,0.5015666666666666,True,DKK1,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-9839373,Signaling by TGFBR3,Signaling by TGFBR3,3,100,41,3,0.06592455163883838,0.5015666666666666,True,RXRA;TIMP1;TIMP2,REAC:R-HSA-9006936,41,93
dinp93,REAC,REAC:R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),Senescence-Associated Secretory Phenotype (SASP),3,100,41,3,0.06592455163883838,0.5015666666666666,True,IL1A;RELA;STAT3,REAC:R-HSA-2559583,41,93
dinp93,REAC,REAC:R-HSA-162594,Early Phase of HIV Life Cycle,Early Phase of HIV Life Cycle,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-162587,41,93
dinp93,REAC,REAC:R-HSA-9663891,Selective autophagy,Selective autophagy,3,100,41,2,0.36512059369203226,0.5015666666666666,True,ATG5;SQSTM1,REAC:R-HSA-1632852,41,93
dinp93,REAC,REAC:R-HSA-1266695,Interleukin-7 signaling,Interleukin-7 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-8984722,Interleukin-35 Signalling,Interleukin-35 Signalling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-447115,41,93
dinp93,REAC,REAC:R-HSA-913531,Interferon Signaling,Interferon Signaling,4,100,41,3,0.18621986751589345,0.5015666666666666,True,BECN1;HSPA1A;STAT3,REAC:R-HSA-1280215,41,93
dinp93,REAC,REAC:R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,3,100,41,3,0.06592455163883838,0.5015666666666666,True,PPARA;PPARG;RXRA,REAC:R-HSA-9843743,41,93
dinp93,REAC,REAC:R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,Transcriptional regulation of brown and beige adipocyte differentiation,3,100,41,3,0.06592455163883838,0.5015666666666666,True,PPARA;PPARG;RXRA,REAC:R-HSA-9843745,41,93
dinp93,REAC,REAC:R-HSA-8878166,Transcriptional regulation by RUNX2,Transcriptional regulation by RUNX2,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ESR1;NR3C1,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-168249,Innate Immune System,Innate Immune System,11,100,41,7,0.09889892542849475,0.5015666666666666,True,ATG5;CRP;HSPA1A;MMP9;PTGES2;RELA;TIMP2,REAC:R-HSA-168256,41,93
dinp93,REAC,REAC:R-HSA-166663,Initial triggering of complement,Initial triggering of complement,1,100,41,1,0.410000000000017,0.5015666666666666,True,CRP,REAC:R-HSA-166658,41,93
dinp93,REAC,REAC:R-HSA-9730414,MITF-M-regulated melanocyte development,MITF-M-regulated melanocyte development,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-8878171,Transcriptional regulation by RUNX1,Transcriptional regulation by RUNX1,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-9020956,Interleukin-27 signaling,Interleukin-27 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-447115,41,93
dinp93,REAC,REAC:R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,Transcriptional and post-translational regulation of MITF-M expression and activity,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-9730414,41,93
