"gene_symbol","module","network_input","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","max_abs_kME","best_kME_module"
"GAPT","turquoise",TRUE,0.0518363734805861,0.186664221077217,0.279394467528339,0.791635006773731,0.71988147525478,0.791635006773731,"turquoise"
"GRIN1","yellow",TRUE,-0.411583728693575,0.0504400786915297,0.421590127325477,0.14493637181775,0.184266240749404,0.421590127325477,"yellow"
"CTB-31O20.3","turquoise",TRUE,0.0358778549287318,-0.105414470608958,-0.096031068528562,-0.349227571223161,-0.281645147664987,0.349227571223161,"turquoise"
"BEX5","grey",TRUE,0.221149967490375,0.116753029201463,0.0976218451456164,0.214088252633512,0.19034413916565,0.221149967490375,"blue"
"COLCA2","grey",TRUE,-0.26747966207501,0.00478126995950314,0.367789478123265,-0.0629396521156136,0.0446369077093637,0.367789478123265,"yellow"
"SRGAP2D","turquoise",TRUE,-0.094753659231005,0.0950128058971358,0.193946711787588,0.548699543632744,0.373859217581195,0.548699543632744,"turquoise"
"RP5-1091N2.9","turquoise",TRUE,0.266355610032539,0.0662960185825403,0.0162481571766553,0.364864257982449,0.42227243789671,0.42227243789671,"brown"
"TRAV8-6","turquoise",TRUE,-0.0535229162273736,0.04303839904453,0.215707815211249,0.485031025672524,0.611466889902855,0.611466889902855,"brown"
"TRBV12-4","turquoise",TRUE,-0.0663595215250946,0.0585704754155915,0.278576259746748,0.495208688882954,0.604141080288618,0.604141080288618,"brown"
"CTD-2357A8.3","grey",TRUE,-0.00527261492907125,0.0479077425020909,-0.101083320629786,0.01328214639251,-0.0712670648572933,0.101083320629786,"yellow"
"TDRD5","grey",TRUE,0.200228700872049,0.179206810918021,0.142020701962265,-0.0792526981352364,0.0530778854215325,0.200228700872049,"blue"
"TUBAL3","grey",TRUE,0.158117508978924,-0.128289963553758,0.171866875262528,-0.149282576646256,0.0559069078447725,0.171866875262528,"yellow"
"RP13-870H17.3","yellow",TRUE,-0.388977168154177,-0.0210135733419941,0.604638327019009,-0.0593965559279436,0.0837971412188457,0.604638327019009,"yellow"
"RP11-391L3.1","turquoise",TRUE,0.0930767097921966,0.249660193270146,0.197552406009078,0.313628161043834,0.286189385325561,0.313628161043834,"turquoise"
"LILRB4","turquoise",TRUE,-0.187619673229193,0.0443783301093346,0.118747194114257,0.812999102953709,0.672538043398005,0.812999102953709,"turquoise"
"GALNT16","turquoise",TRUE,0.277220363502947,0.194383057959571,0.0573366283788343,0.680033156715156,0.439138187021113,0.680033156715156,"turquoise"
"ADAM32","blue",TRUE,0.489569857947637,0.180995370424036,-0.0229687909315404,0.0325829109156236,0.014842110508579,0.489569857947637,"blue"
"AC004837.5","grey",TRUE,0.248189827816279,0.370303496165887,-0.0377930478038912,0.0498502386602887,-0.0370588610665156,0.370303496165887,"grey"
"AC007899.3","grey",TRUE,0.0740339034357198,0.333310835657384,-0.101892275186225,0.109820091413337,0.0409015770232082,0.333310835657384,"grey"
"AC025165.8","turquoise",TRUE,0.0905612652160316,0.427760233489179,-0.0566917895595061,0.637884666551735,0.251253020246913,0.637884666551735,"turquoise"
"AC098828.3","blue",TRUE,0.332728033088745,0.0143623540315321,0.0356487051831807,-0.0469688778411321,0.0536091514783834,0.332728033088745,"blue"
"ANKS1B","turquoise",TRUE,0.15500957146346,0.217648742005792,-0.0976223146002743,0.365748944087816,0.136302032467333,0.365748944087816,"turquoise"
"AOC4P","turquoise",TRUE,0.0138119327618469,0.152813725265525,0.00938410299917213,0.621905597532381,0.306711159224703,0.621905597532381,"turquoise"
"ASS1P10","grey",TRUE,0.182955460173734,0.263987082973064,-0.0085744650848584,0.0112640868784918,0.0484607256189272,0.263987082973064,"grey"
"C12orf79","turquoise",TRUE,-0.146776029698849,0.182701121479033,0.187460814447312,0.514499147059629,0.386056721013149,0.514499147059629,"turquoise"
"C1orf145","grey",TRUE,-0.137035522182144,0.330756446110122,0.12294342847928,0.2368237303439,0.114826375729824,0.330756446110122,"grey"
"CTD-2600O9.2","grey",TRUE,-0.0480192534670814,0.331054959274703,-0.0345452055004404,0.112264596976127,0.00168069159831557,0.331054959274703,"grey"
"EGOT","grey",TRUE,0.152206149147846,0.224551052971546,-0.00834610044589075,0.260477984438459,0.138440877359967,0.260477984438459,"turquoise"
"EPHA7","turquoise",TRUE,0.298723101956185,0.157146350252501,0.165061448181355,0.428302813573657,0.270077464801076,0.428302813573657,"turquoise"
"FAM228A","turquoise",TRUE,0.0691565717746327,0.19561067264156,-0.0612430707844503,0.472958925268829,0.220602418049862,0.472958925268829,"turquoise"
"KCNK3","turquoise",TRUE,0.0317622080029551,0.034763378663543,0.224508961205788,0.684248157886129,0.435142183973141,0.684248157886129,"turquoise"
"KISS1R","grey",TRUE,-0.11495448695455,-0.0701580390936936,0.0150227988512265,0.114309247824315,0.101749060977519,0.11495448695455,"blue"
"LINC00925","turquoise",TRUE,-0.0582616340964493,0.067026759173451,0.176365698836543,0.549609464930693,0.545280373967776,0.549609464930693,"turquoise"
"LINC00942","blue",TRUE,0.390921233498993,0.298428373229903,-0.0119696805487912,0.155847557184815,0.0257703151222476,0.390921233498993,"blue"
"LRFN5","turquoise",TRUE,0.062455769229666,0.181469678754266,0.0992796274695258,0.741356570285296,0.458408058232902,0.741356570285296,"turquoise"
"LRRC2-AS1","blue",TRUE,0.546239147362264,0.260003852164006,-0.133498304586999,-0.0277255431094486,-0.0822151582929801,0.546239147362264,"blue"
"NWD1","grey",TRUE,0.121305799062261,0.137892999313766,0.220893716928691,0.145407782650635,0.140957059762649,0.220893716928691,"yellow"
"RNFT1P2","grey",TRUE,0.2564881269016,0.362550758595927,-0.0208350209739212,0.0727064345389714,0.0170268130720937,0.362550758595927,"grey"
"RP1-140K8.5","turquoise",TRUE,0.341918554412556,0.220450093010267,-0.0693873676755477,0.251747306680441,0.0620565265681189,0.341918554412556,"blue"
"RP11-211N8.2","grey",TRUE,0.163956783935576,0.186986339070785,0.0707741551596746,0.226573212139363,0.128840863849846,0.226573212139363,"turquoise"
"RP11-274H2.3","turquoise",TRUE,0.0570293331119633,0.16644196047505,-0.0323167510134555,0.336821892015169,0.116361954905008,0.336821892015169,"turquoise"
"RP11-2C24.5","grey",TRUE,0.253655151589942,0.115427238734383,0.0838546562822277,-0.0166559272926786,0.0522439162393541,0.253655151589942,"blue"
"RP11-401P9.4","blue",TRUE,0.478161686932308,0.296149134252022,-0.224633708479507,0.0861460957860364,-0.122389936743798,0.478161686932308,"blue"
"RP11-45M22.3","turquoise",TRUE,0.017989374275044,0.490442109821706,0.110251146990688,0.265354014385944,0.152563378823153,0.490442109821706,"grey"
"RP11-521L9.2","grey",TRUE,0.129765929579416,0.157571980414222,-0.155271153771162,-0.0675828296789372,-0.0634241342911704,0.157571980414222,"grey"
"RP11-73M7.6","turquoise",TRUE,-0.0450012227292128,0.493381186928349,0.153470073714302,0.248213404276452,0.161817156688935,0.493381186928349,"grey"
"RP11-757O6.6","grey",TRUE,0.0209825800408629,0.270958291628187,0.18851358267048,0.0892447314355723,0.118501846004586,0.270958291628187,"grey"
"RP11-830F9.6","turquoise",TRUE,-0.086517955628407,0.0643630648017973,0.505268342653042,0.424421750260871,0.427232426422034,0.505268342653042,"yellow"
"RP11-95O2.5","grey",TRUE,-0.0250930625224013,0.270948410994032,0.0484954758299684,0.126145673362769,0.0801865915774069,0.270948410994032,"grey"
"TRGV3","turquoise",TRUE,-0.140884276245545,0.112552600617051,0.198681115347513,0.522107725687146,0.543535975483465,0.543535975483465,"brown"
"CLEC5A","turquoise",TRUE,-0.2405365699355,0.0674194792395817,0.0139780759582626,0.722291982926769,0.326607220050833,0.722291982926769,"turquoise"
"CD163","turquoise",TRUE,-0.236276898535274,0.0518733158138315,0.100759418805615,0.82682193088988,0.584839897565054,0.82682193088988,"turquoise"
"RP11-766H1.1","grey",TRUE,-0.0413953793900478,-0.0087458009069927,-0.100632390163404,-0.0389794451338917,-0.0234719788512696,0.100632390163404,"yellow"
"RP11-277P12.20","grey",TRUE,-0.0926342311603984,-0.0862136805607295,0.252401945229488,-0.00653706974336522,0.102900480043466,0.252401945229488,"yellow"
"SAP25","grey",TRUE,-0.0171688928823205,0.318493613370069,0.0375773673616194,0.154832865153448,0.118657930582606,0.318493613370069,"grey"
"AATK","grey",TRUE,0.003255339398565,0.0469243550736043,0.116149239878144,0.0762042065429808,0.030386856000328,0.116149239878144,"yellow"
"AE000661.37","turquoise",TRUE,0.0165273077146523,0.100086899209061,0.0332017172794302,0.366364166844203,0.24482591536176,0.366364166844203,"turquoise"
"VSIG4","turquoise",TRUE,-0.166567698381421,0.0283576830880927,0.0812756691039216,0.817237283465159,0.570490708198652,0.817237283465159,"turquoise"
"AC010168.1","grey",TRUE,0.204037818157335,0.0305379678709273,-0.0732803525483779,-0.0596922807343352,-0.0486529735657149,0.204037818157335,"blue"
"BFSP2","brown",TRUE,-0.0568266489800119,-0.00656394442234929,0.255380093636842,0.377098393107195,0.65652584181052,0.65652584181052,"brown"
"MEDAG","turquoise",TRUE,-0.0168856435202646,0.075815690296407,0.00905281713726769,0.819875613503668,0.454027343741707,0.819875613503668,"turquoise"
"AC092573.2","blue",TRUE,0.360667405319922,0.124185191933032,-0.0857732117520976,-0.114758322240531,-0.0896287353576839,0.360667405319922,"blue"
"RP11-169D4.2","turquoise",TRUE,-0.047325941466095,0.0569422015872441,0.157686515073882,0.527980603687642,0.378597788353519,0.527980603687642,"turquoise"
"PDZD4","turquoise",TRUE,0.171844541150326,0.208744692174982,0.0224851250337577,0.76265976428192,0.398382110204552,0.76265976428192,"turquoise"
"RP11-616M22.12","grey",TRUE,0.00706160429448168,0.122815464981746,0.448159188621934,0.186455475367211,0.244288340293388,0.448159188621934,"yellow"
"RP11-120K24.5","grey",TRUE,0.155413185331726,0.250315458070785,-0.0305281582453405,0.0567348670190751,-0.0325086141984248,0.250315458070785,"grey"
"TAGLN","turquoise",TRUE,0.0765715633178874,-0.0136286622635562,-0.0588599838303663,0.798677585905219,0.328571073945445,0.798677585905219,"turquoise"
"SFTA1P","turquoise",TRUE,-0.0077812470881658,-0.00807270276669864,0.127360577842737,0.45407163240022,0.332047815801941,0.45407163240022,"turquoise"
"RP1-34B20.4","grey",TRUE,0.070029425859912,0.212779946739374,-0.0423879193356214,0.0696067598650738,-0.0336492216196094,0.212779946739374,"grey"
"CTD-2306A12.1","grey",TRUE,0.026212392245558,0.18042985057683,0.197076917011808,-0.049620823102168,0.108121162165124,0.197076917011808,"yellow"
"SLC11A1","turquoise",TRUE,-0.271373191419635,0.108456354709635,0.0476622365397221,0.706266035358655,0.357030691375185,0.706266035358655,"turquoise"
"DAPK1","turquoise",TRUE,-0.465884052165398,0.10719860042588,0.422963458012579,0.552249633277505,0.438211435205068,0.552249633277505,"turquoise"
"FAM189A2","yellow",TRUE,-0.312566108743345,0.0352509119575521,0.562311354642139,0.47090614977529,0.36430212791725,0.562311354642139,"yellow"
"WBSCR27","grey",TRUE,0.0411348166377009,-0.131447060996683,-0.0772853364529797,-0.0799199890985086,-0.114506706604701,0.131447060996683,"grey"
"JPH2","turquoise",TRUE,0.0460955473025891,0.129740863653552,-0.00163225408733719,0.773529474443012,0.286543672831879,0.773529474443012,"turquoise"
"CCL3L3","turquoise",TRUE,-0.142430785499877,0.0332678345024937,0.0127856795676608,0.358901365540621,0.28075286878404,0.358901365540621,"turquoise"
"SCARNA10","grey",TRUE,0.0422111443683372,0.260682897073287,-0.0823922676637934,-0.0774843427644096,-0.0056595335326283,0.260682897073287,"grey"
"KCNMB1","turquoise",TRUE,0.0495597406491903,0.0887813849542392,0.0204231391649659,0.79398813604841,0.382396387438935,0.79398813604841,"turquoise"
"TMEM255A","turquoise",TRUE,-0.00306725393092682,0.112314627981343,0.117853707930706,0.775780677536688,0.54257433391249,0.775780677536688,"turquoise"
"LINC00482","grey",TRUE,-0.208798692939366,0.138917450423708,0.353549599483468,0.0568983563442964,0.0449983215848858,0.353549599483468,"yellow"
"AC079145.4","blue",TRUE,0.422769688707383,0.221928856294211,-0.259603305451871,-0.0142985776381196,-0.14305983193261,0.422769688707383,"blue"
"CNTNAP3B","turquoise",TRUE,-0.152695026785187,0.225556938184949,0.299633471420261,0.626475968618037,0.392930308400245,0.626475968618037,"turquoise"
"CTD-2262B20.1","grey",TRUE,-0.0822116622625589,0.184411337971891,-0.0625375762559209,-0.0644375311517862,-0.0926556953126217,0.184411337971891,"grey"
"PLSCR2","grey",TRUE,0.0197703224477025,0.169422003571497,0.0630721629079506,0.00435812113391345,-0.0124571290686059,0.169422003571497,"grey"
"RP3-510H16.3","grey",TRUE,-0.0844911374099525,0.061139639526598,0.036239594316146,-0.15082299046046,-0.110138014688853,0.15082299046046,"turquoise"
"RNU1-1","grey",TRUE,-0.0567638467335234,0.20655191274408,-0.150489820715769,-0.0858146948925169,-0.111317798226403,0.20655191274408,"grey"
"RNU1-2","grey",TRUE,-0.0617124017921039,0.202896759150849,-0.15507620965729,-0.0911494299902522,-0.115027946196223,0.202896759150849,"grey"
"RNU1-27P","grey",TRUE,-0.0617124017921039,0.202896759150849,-0.15507620965729,-0.0911494299902522,-0.115027946196223,0.202896759150849,"grey"
"RNU1-28P","grey",TRUE,-0.0567638467335234,0.20655191274408,-0.150489820715769,-0.0858146948925169,-0.111317798226403,0.20655191274408,"grey"
"RNU1-3","grey",TRUE,-0.0567638467335234,0.20655191274408,-0.150489820715769,-0.0858146948925169,-0.111317798226403,0.20655191274408,"grey"
"RNU1-4","grey",TRUE,-0.0617124017921039,0.202896759150849,-0.15507620965729,-0.0911494299902522,-0.115027946196223,0.202896759150849,"grey"
"RNVU1-18","grey",TRUE,-0.0567290549443235,0.206616892283296,-0.150561979655857,-0.0858133483745822,-0.111325722048229,0.206616892283296,"grey"
"U1","grey",TRUE,-0.0640208133028431,0.203276389516007,-0.15592790804144,-0.0913126253904849,-0.114813433325481,0.203276389516007,"grey"
"GOLGA8A","grey",TRUE,0.101021044688254,0.521750119443787,-0.0414153319902814,0.160557519538995,0.0814252344568604,0.521750119443787,"grey"
"ARMC4","turquoise",TRUE,0.0836235815494921,0.197531008739637,0.101089192341085,0.44621632021916,0.240609963549884,0.44621632021916,"turquoise"
"RP11-215P8.3","grey",TRUE,0.00804390880057798,0.225668264134122,-0.030842234754798,0.00322671463612762,-0.00961145567127296,0.225668264134122,"grey"
"RP3-476K8.4","grey",TRUE,-0.114905060078961,0.296687856199091,0.0807940542840567,0.00571195593433754,0.0147043936352607,0.296687856199091,"grey"
"SYT5","turquoise",TRUE,-0.141625244708455,0.111844662390239,0.219376665419139,0.309371548035287,0.200624589303817,0.309371548035287,"turquoise"
"TMEM132B","turquoise",TRUE,-0.184828393648323,0.135669051101716,0.314376780792575,0.411048912603474,0.296927270413044,0.411048912603474,"turquoise"
"SNORA71B","grey",TRUE,0.313218982293074,0.585095254085093,-0.109988729295836,0.0190844686774646,-0.0206808869424725,0.585095254085093,"grey"
"CTSW","turquoise",TRUE,-0.305302380765296,-0.113546869054909,0.168748974053361,0.508516836381381,0.561020618149567,0.561020618149567,"brown"
"RP11-54A9.1","turquoise",TRUE,-0.00209221562749093,0.0656655705175395,-0.0194372579234585,0.461514486134767,0.278202741739454,0.461514486134767,"turquoise"
"RP11-67C2.2","turquoise",TRUE,-0.192469958811421,0.259418799698863,0.251395259229605,0.325379532688559,0.276272924497513,0.325379532688559,"turquoise"
"TBX1","turquoise",TRUE,-0.0721407473945621,0.148879515396083,0.105218543815652,0.69917670384478,0.408735171489132,0.69917670384478,"turquoise"
"FXYD2","grey",TRUE,0.213512092666796,0.0699132262345693,-0.129009408755445,0.217750916490624,0.102547772702066,0.217750916490624,"turquoise"
"SATB2-AS1","blue",TRUE,0.665175962051401,0.186736673563129,-0.00344583527992208,-0.0606857338551449,0.0230812907737971,0.665175962051401,"blue"
"RP11-440I14.3","grey",TRUE,0.187720521546094,0.0810689251893396,0.0424823818973436,0.124977259448091,0.22187115782487,0.22187115782487,"brown"
"AC005943.2","turquoise",TRUE,0.190177459533527,0.220826059964826,0.0674577853491488,0.302393992090803,0.289244620524005,0.302393992090803,"turquoise"
"PDCD1LG2","turquoise",TRUE,-0.201917383196496,0.0531286553134518,0.163138406765364,0.838088657082067,0.689913675370603,0.838088657082067,"turquoise"
"PTGER3","turquoise",TRUE,0.155900599479868,0.115353795783538,0.0165598349608593,0.802312330416235,0.435075028622233,0.802312330416235,"turquoise"
"GNLY","turquoise",TRUE,-0.482119280449532,-0.163837859998401,0.170858477667823,0.313183797291636,0.44495407626842,0.482119280449532,"blue"
"ABCA4","grey",TRUE,0.0345824461102591,0.0709268735796525,0.249068567665903,0.269476417762805,0.169356188742365,0.269476417762805,"turquoise"
"AC004549.6","grey",TRUE,0.156783186024565,0.366454744667623,-0.168993558928829,0.0472814515032723,-0.0750711365232098,0.366454744667623,"grey"
"AC021188.4","turquoise",TRUE,-0.127544420452884,0.104358009990547,0.132839445953959,0.442711311626658,0.420636580918327,0.442711311626658,"turquoise"
"AC024937.4","grey",TRUE,0.129506582508211,0.367973918004668,-0.0138817413006355,-0.0384406180272044,-0.0254948813767672,0.367973918004668,"grey"
"ACTBP2","grey",TRUE,0.0269285124806569,0.122671015732195,-0.0288482822065074,0.157629779271728,0.088409234890233,0.157629779271728,"turquoise"
"ADAMTS18","turquoise",TRUE,0.198885935057008,0.202812397247278,0.0689108731108701,0.665862367227568,0.403975139212744,0.665862367227568,"turquoise"
"ADGRE4P","turquoise",TRUE,-0.0898747164999608,0.366404752491251,0.277719686517035,0.605543256859835,0.5568414883494,0.605543256859835,"turquoise"
"ANKRD45","turquoise",TRUE,-0.206785128382993,0.035672676916729,0.306799939476303,0.352706933267021,0.341603529931377,0.352706933267021,"turquoise"
"ANO4","turquoise",TRUE,-0.0323453328654441,0.117656444704859,0.132680579958295,0.439851275931267,0.16489411350651,0.439851275931267,"turquoise"
"AP000688.14","grey",TRUE,0.0749419212418265,0.269452476061977,0.0452770667206426,-0.0362125847196638,-0.0758144428032782,0.269452476061977,"grey"
"ARRDC5","turquoise",TRUE,-0.111214794610868,0.337389312233243,0.202962502600986,0.491482721585443,0.472447322733258,0.491482721585443,"turquoise"
"ASS1P1","grey",TRUE,-0.205010923467212,0.0781024381526279,0.20544517894186,0.190973906949839,0.174898687030761,0.20544517894186,"yellow"
"C1orf111","turquoise",TRUE,0.0303382135183742,0.478747875967249,0.177799045244129,0.225964422855483,0.179117131613132,0.478747875967249,"grey"
"CAMK2B","turquoise",TRUE,0.117958933696384,0.231870548305213,0.035964818117483,0.427986923073214,0.182672750224462,0.427986923073214,"turquoise"
"CAMP","turquoise",TRUE,-0.0896132639170228,-0.00913411683354987,0.182181742120084,0.447431604288812,0.409744878174576,0.447431604288812,"turquoise"
"CCDC178","turquoise",TRUE,0.0261780428941547,0.118928522508052,0.169820694867037,0.471985180509147,0.321243842965778,0.471985180509147,"turquoise"
"CLEC9A","turquoise",TRUE,0.0180724409647704,0.0826862681081038,0.227827662498624,0.579130786064738,0.676022100661415,0.676022100661415,"brown"
"COL4A3","turquoise",TRUE,0.130419298510245,0.349012697909285,0.137714751798523,0.451493825342839,0.429657191002349,0.451493825342839,"turquoise"
"CSDAP1","grey",TRUE,0.0743832677317898,0.0917214515842444,-0.0187705463372797,0.0452144917777044,0.018257000208408,0.0917214515842444,"grey"
"CTD-2199O4.7","grey",TRUE,-0.00687439911523357,0.234421923954474,0.00450305660365483,0.0810369615547715,-0.0225788955144707,0.234421923954474,"grey"
"CTD-2290P7.1","grey",TRUE,-0.0353054027818786,0.00203893736218247,-0.0287373036435875,0.0189929668350513,0.0248481600782061,0.0353054027818786,"blue"
"CTD-2554C21.3","turquoise",TRUE,0.250942192204666,0.227622873217805,-0.0334173102905745,0.439613883728433,0.209624977494908,0.439613883728433,"turquoise"
"DGCR5","turquoise",TRUE,-0.114672539400154,0.139934692988558,-0.166552006546788,0.350887548334385,0.0695739070601218,0.350887548334385,"turquoise"
"EFCAB1","turquoise",TRUE,0.127232891198105,0.192838089793651,0.0497494618049451,0.499365834019958,0.33261486629944,0.499365834019958,"turquoise"
"ELFN2","turquoise",TRUE,-0.00934970224582918,0.108344096914873,0.0714663862357817,0.411364269476877,0.171781806839903,0.411364269476877,"turquoise"
"ELOVL2","turquoise",TRUE,0.0302903465139339,0.241064399591457,-0.0499207202948402,0.61172999530004,0.309540971837886,0.61172999530004,"turquoise"
"FGF22","grey",TRUE,-0.0493179354927375,0.266443570899723,0.135132517577496,0.198292545357818,0.142786210325368,0.266443570899723,"grey"
"FLG-AS1","turquoise",TRUE,0.16571640374596,0.357168180856431,-0.117634593363443,0.557921743967521,0.244595823631825,0.557921743967521,"turquoise"
"FOXE3","blue",TRUE,0.340372505305254,0.154961014224448,0.0111794574437532,-0.0820232128691658,-0.0308757222967154,0.340372505305254,"blue"
"GAPDHP72","grey",TRUE,-0.0420342230671249,0.0216804704594457,0.00248748149657561,-0.000471584943876556,-0.0474153188972006,0.0474153188972006,"brown"
"GSC","turquoise",TRUE,-0.00783323227822904,-0.0272022497643947,-0.136638580619006,0.451169736777011,0.211493946256782,0.451169736777011,"turquoise"
"IL31RA","turquoise",TRUE,-0.144123697408822,0.0598874087772491,0.11287676393895,0.529899699117291,0.416856944527712,0.529899699117291,"turquoise"
"INHBA-AS1","turquoise",TRUE,0.191634547275134,0.220073348341756,0.0692228431445947,0.517534399937977,0.334613947555021,0.517534399937977,"turquoise"
"KB-208E9.1","grey",TRUE,0.121939116582032,0.393291561986754,-0.0524387395962665,0.163520450144186,0.0812968522834988,0.393291561986754,"grey"
"KCNH6","grey",TRUE,0.322389095093191,0.222393456895912,0.046009192127305,0.161420418260663,0.0826934460437519,0.322389095093191,"blue"
"KCNMB2","turquoise",TRUE,0.225311164598874,0.210343120700318,0.100242975331206,0.27430587566803,0.140964130000082,0.27430587566803,"turquoise"
"KCTD9P4","grey",TRUE,-0.134205130063785,0.265668838901509,0.02955386030046,0.0710854813989973,0.0497202117595591,0.265668838901509,"grey"
"KLHL33","turquoise",TRUE,0.000147697125105498,0.237605051254902,0.0905005730069924,0.302827285336975,0.206678658935153,0.302827285336975,"turquoise"
"LAP3P2","grey",TRUE,-0.0759070211284145,-0.00751496508443168,0.00352074368214602,0.186890154489153,0.188708464512512,0.188708464512512,"brown"
"LINC00565","turquoise",TRUE,-0.0028037692409599,0.312925534730319,-0.00536153648956962,0.538050557762894,0.2135483407355,0.538050557762894,"turquoise"
"LINC01215","brown",TRUE,-0.0582560351454757,0.194354854682056,0.287431848045978,0.483417928277452,0.651497821333424,0.651497821333424,"brown"
"LINC01537","turquoise",TRUE,0.0563936440834215,0.231635569786646,0.119791016061906,0.551159715810359,0.292451963408307,0.551159715810359,"turquoise"
"LINGO4","grey",TRUE,-0.0465475096071923,0.142027377599439,0.339905742637296,0.145155470143124,0.22034201010653,0.339905742637296,"yellow"
"LRRN4","grey",TRUE,0.214641417085209,0.167561899679107,-0.0806802281987932,0.235620152526037,0.0314890031459838,0.235620152526037,"turquoise"
"LUCAT1","turquoise",TRUE,-0.14173867920776,0.239716126338105,0.14920389423736,0.311717955636014,0.270166466978433,0.311717955636014,"turquoise"
"MAGEL2","turquoise",TRUE,0.141070194168551,0.16090380600953,0.00418714082266142,0.758049719577322,0.391808025930363,0.758049719577322,"turquoise"
"MARK2P9","turquoise",TRUE,-0.11520710750013,0.245146388872896,0.0459646326073414,0.283338610881716,0.192860290078291,0.283338610881716,"turquoise"
"MATN4","grey",TRUE,0.0609924510860892,0.101762104516165,0.0260775478583136,0.0231338370092867,0.0677566118716749,0.101762104516165,"grey"
"MEG9","turquoise",TRUE,0.0860214711632337,0.334462500350155,0.109762572437338,0.430998761477161,0.232316269903952,0.430998761477161,"turquoise"
"METTL21EP","grey",TRUE,0.33520762744495,0.356007024966042,-0.131096341172679,0.0881945819649451,0.0285186409924658,0.356007024966042,"grey"
"MS4A4E","turquoise",TRUE,0.0404963182742351,0.4045924175249,0.105614018083553,0.419070161288039,0.36522148678481,0.419070161288039,"turquoise"
"NPAS3","turquoise",TRUE,-0.0161061897412877,0.264748097522791,0.106806474826682,0.679489930542625,0.441815396201186,0.679489930542625,"turquoise"
"OTOF","turquoise",TRUE,0.0454617315243725,0.0847920299188822,-0.0269694599296818,0.392289247562419,0.238699379689097,0.392289247562419,"turquoise"
"P2RY4","turquoise",TRUE,0.0200456311718916,0.36752078999252,0.278460946216389,0.226903750400951,0.200159542724119,0.36752078999252,"grey"
"PARP4P2","grey",TRUE,0.213754843642733,0.114702032109042,0.0519230993449655,0.210534137907882,0.17618894317967,0.213754843642733,"blue"
"PCDHGA3","turquoise",TRUE,0.0767563099648022,0.274192505903203,-0.091480313876374,0.608837829770375,0.224999701969993,0.608837829770375,"turquoise"
"PCDHGB1","turquoise",TRUE,-0.0836683625743424,0.208301821147248,0.0352396014285631,0.441628574992769,0.204187840641083,0.441628574992769,"turquoise"
"PCDHGB9P","grey",TRUE,-0.0522627829255149,0.308246659244646,-0.0320596139812968,0.195584314889149,0.0282644424116087,0.308246659244646,"grey"
"POU3F1","turquoise",TRUE,0.0368439239265762,0.0984059825640948,0.0104169440770293,0.51298100130422,0.399868686288864,0.51298100130422,"turquoise"
"RP11-102L12.2","turquoise",TRUE,-0.087993067701648,0.463812443006831,0.106980466352515,0.345359401011324,0.291822611038253,0.463812443006831,"grey"
"RP11-10J21.2","turquoise",TRUE,-0.17237675510796,0.504556829146575,0.129141244555488,0.2058376986903,0.135129498137024,0.504556829146575,"grey"
"RP11-134K13.2","grey",TRUE,0.0800088562198605,0.0921766815348237,-0.0150593610689178,0.00648780664177454,0.0310060133031297,0.0921766815348237,"grey"
"RP11-138A9.1","grey",TRUE,0.218681403925099,0.460593887422407,-0.0798421134056645,-0.0805631981142331,-0.168296632144938,0.460593887422407,"grey"
"RP11-155D18.13","grey",TRUE,0.0844231038812916,0.269936619100515,0.00491337326885123,0.169666261887201,0.0238509887828793,0.269936619100515,"grey"
"RP11-177H2.1","turquoise",TRUE,0.17006562346291,0.27893954709529,-0.0291095912511059,0.303039816973963,0.104442746978966,0.303039816973963,"turquoise"
"RP11-21M24.2","grey",TRUE,0.136839231509348,0.524206703370192,0.0332017989332911,0.130363172330768,0.0699348724412762,0.524206703370192,"grey"
"RP11-227D13.1","turquoise",TRUE,0.0346149498450171,0.157450596777981,0.0170474658342672,0.554400390240456,0.346194277354805,0.554400390240456,"turquoise"
"RP11-330H6.6","turquoise",TRUE,-0.0168369297463275,0.281993453105148,0.220011775287505,0.297869751862425,0.310009955022382,0.310009955022382,"brown"
"RP11-367G6.3","brown",TRUE,-0.125541266749748,0.0748160451226298,0.211923281002253,0.437607513961998,0.604067288359633,0.604067288359633,"brown"
"RP11-442G21.2","grey",TRUE,0.0692694724693356,0.26515851357971,-0.1027478879524,0.0544268559005982,-0.153891379704843,0.26515851357971,"grey"
"RP11-45A17.4","turquoise",TRUE,0.00554879949568601,0.410241854467335,0.0223793668759378,0.244688742119983,0.0812310742778652,0.410241854467335,"grey"
"RP11-482H16.1","grey",TRUE,0.102979493645877,0.0199705241942374,-0.0198957294501746,0.218110672237023,0.153798070932388,0.218110672237023,"turquoise"
"RP11-4L24.3","turquoise",TRUE,0.287727036080419,0.287837837644672,-0.1720273720257,0.40278526967144,0.170771553912708,0.40278526967144,"turquoise"
"RP11-510M2.2","grey",TRUE,0.194876750395939,0.378974669606692,-0.0341172757954424,0.12670039749277,0.0671751003864797,0.378974669606692,"grey"
"RP11-561O23.9","grey",TRUE,-0.0233614458107905,0.413681414119663,-0.102986365725428,-0.0874109496363431,-0.124903590710619,0.413681414119663,"grey"
