chemical_id,canonical_name,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,classification_rule_prefixes,eligible_as_environmental_exposure,drug_like_exclusion,drugcentral_match,pah_formula,pah_structure_valid,classification_exclusion_reason
C000610611,10-deoxocapillosanane D,,,,,,,False,False,False,,False,
C427063,10-deoxy-10-C-morpholinoethyl docetaxel,,,,,,,False,False,False,,False,
C120634,10''-deoxybalanol,,,,,,,False,False,False,,False,
C079477,10-deoxymethynolide,81644-19-1,,,,,,False,False,False,,False,
C074821,10'-desmethoxystreptonigrin,136803-89-9,,,,,,False,False,False,,False,
C492884,10-desmethyllasonolide A,,,,,,,False,False,False,,False,
C053533,10-dihydro-10-deoxo-11-azaerythromycin A,76801-85-9,,,,,,False,False,False,,False,
C044801,10-dihydrocurvularin,95416-14-1,,,,,,False,False,False,,False,
C027403,10-dihydrosteffimycin,75086-96-3,,,,,,False,False,False,,False,
C027404,10-dihydrosteffimycin B,75086-97-4,,,,,,False,False,False,,False,
C044761,10-doxylstearic acid,50613-98-4,,,,,,False,False,False,,False,
C532523,"(10E,12Z)-hexadecadien-1-yl acetate",,,,,,,False,False,False,,False,
C000618252,"(10)E,5E-germacradiene-9beta,11-diol",,,,,,,False,False,False,,False,
C499390,(10E)-dodecen-1-yl acetate,,,,,,,False,False,False,,False,
C106002,10-epi-18-O-methylmycalamide B,,,,,,,False,False,False,,False,
C577979,10-epi-kalihinol I,,,,,,,False,False,False,,False,
C547410,10-epi-kalihinol X,,,,,,,False,False,False,,False,
C074916,"10-((ethoxycarbonyl)methoxy)-8-(4-(4-fluorophenyl)-1-methylbutyl)-1,2,3,4-tetrahydro-N,5,5-trimethyl-5H-(1)-benzopyrano(4,3-c)pyridine-2-acetamide",140676-68-2,,,,,,False,False,False,,False,
C531927,"10-ethyl-4-oxo-2,3,4,10-tetrahydropyrimido(4,5-b)quinolin-2-iminium",,,,,,,False,False,False,,False,
C076122,"10-ethyl-5-methyl-5,10-dideazaaminopterin",139504-90-8,,,,,,False,False,False,,False,
C552900,"10-ethyl-9-oxo-9,10-dihydroacridine-2-sulfonyl chloride",,,,,,,False,False,False,,False,
C015864,10-ethylaminopterin,14683-83-1,,,,,,False,False,False,,False,
C053912,10-ethyldithranol,104608-82-4,,,,,,False,False,False,,False,
C000630845,10-F4t-neuroprostane,,,,,,,False,False,False,,False,
C044158,"10-fluoro-7,12-dimethylbenz(a)anthracene",71172-13-9,,,,,,False,False,False,,False,
C000620970,"10-fluoro-9-(3-hydroxy-3-(5-methyl-1,2-oxazol-3-yl)but-1-yn-1-yl)-2,5-diazatetracyclo(11.1.1.0(2,6).0(7,12))pentadeca-3,5,7(12),8,10-pentaene-4-carboxamide",,,,,,,False,False,False,,False,
C030118,10-fluorobenzo(a)pyrene,74018-58-9,,,,,,False,False,False,,False,
C076906,10-fluorobenzo(j)fluoranthene,129286-37-9,,,,,,False,False,False,,False,
C052892,10-fluoroethindrone,2796-89-6,,,,,,False,False,False,,False,
C403065,10-(fluoroethoxyphosphinyl)-N-(biotinamidopentyl)decanamide,,CID:25021169,,,,,False,False,False,,False,
C000611329,10-fluorosempervirine,,,,,,,False,False,False,,False,
C115126,"10-formyl-1,N(2)-benzoquinone propenguanosine",,,,,,,False,False,False,,False,
C475811,"10-formyl-5,10-dideaza-acyclic-5,6,7,8-tetrahydrofolic acid",,,,,,,False,False,False,,False,
C109263,"10-formyl-5,8-10-trideazafolic acid",143436-91-3,,,,,,False,False,False,,False,
C092738,"10-formyl-5,8-dideazafolate",61038-31-1,,,,,,False,False,False,,False,
C120486,"10-formyl-7,8-dihydrofolic acid",,,,,,,False,False,False,,False,
C055914,10-formyldihydrofolate,28459-40-7,,,,,,False,False,False,,False,
C019180,10-formyldihydropteroylglutamate,25377-55-3,,,,,,False,False,False,,False,
C012324,10-formylfolic acid,134-05-4,,,,,,False,False,False,,False,
C115829,10-formylmethylflavin,,,,,,,False,False,False,,False,
C023880,10-formylpteroylpentaglutamate,41432-72-8,,,,,,False,False,False,,False,
C010162,10-formyltetrahydropteroyl-gamma-glutamylglutamic acid,29552-62-3,,,,,,False,False,False,,False,
C010161,10-formyltetrahydropteroylglutamic acid,2800-34-2,CID:135450591,DTXSID60903987,AUFGTPPARQZWDO-YUZLPWPTSA-N,,,False,False,False,,False,
C000589423,(10)-gingerdiol,,,,,,,False,False,False,,False,
C000627785,"10H-3,6-diazaphenothiazine",,,,,,,False,False,False,,False,
C435603,"10H-benzo(4,5)furo(3,2-b)indole-1-carboxylic acid",,,,,,,False,False,False,,False,
C519085,10H-bisthienodithiocin-10-dicyanoethylene,,,,,,,False,False,False,,False,
C090742,10-heptadecen-2-one,97413-40-6,,,,,,False,False,False,,False,
C543859,1-0-hexadecyl-2-azelaoyl-sn-glycero-3-phosphocoline,,,,,,,False,False,False,,False,
C092774,"10H-indolo(3,2-b)quinolin-11-ylamine",,,,,,,False,False,False,,False,
C495613,10H-phenothiazine-1-acylhydrazone,,,,,,,False,False,False,,False,
C112673,10-hydro-8-hydroxysweroside,,,,,,,False,False,False,,False,
C000601210,10-hydro-9-hydroxyagelasine F,,,,,,,False,False,False,,False,
C043955,"10-hydroperoxy-4-estrene-3,17-dione",2135-57-1,,,,,,False,False,False,,False,
C043135,10-hydroperoxy-7-methylnorethindrone 17-heptanoate,93176-68-2,,,,,,False,False,False,,False,
C058335,"10-hydroperoxy-8,12-octadecadienoic acid",90540-32-2,,DTXSID401231634,YONQBPOWOZLKHS-UEAALKJISA-N,,,False,False,False,,False,
C107326,10-hydroperoxy-8-octadecenoic acid,,,,,,,False,False,False,,False,
C000612069,"10-hydroxy-10,11-dihydrocarbamazepine",,,,,,,False,False,False,,False,
C454100,"10-hydroxy-11,12-cyclopropyleicosa-5,8,14-trienoic acid methyl ester",,,,,,,False,False,False,,False,
C022948,"10-hydroxy-11,12-epoxyeicosa-5,8,14-trienoic acid",71799-95-6,,,,,,False,False,False,,False,
C548385,10-hydroxy-11-methoxycanthin-6-one,,,,,,,False,False,False,,False,
C055374,10-hydroxy-11-methoxydracaenone,113459-56-6,,,,,,False,False,False,,False,
C529811,10-hydroxy-11-oxoerysotrine,,,,,,,False,False,False,,False,
C040430,10-hydroxy-12-octadecenoic acid,80110-77-6,,,,,,False,False,False,,False,
C528945,"10-hydroxy-17-butoxy-1,3,5(10)-estratrien-3-one",,,,,,,False,False,False,,False,
C465586,"10-hydroxy-19(S),20(R)-dihydroperaksine",,,,,,,False,False,False,,False,
C055543,10-hydroxy-2-decenoic acid,765-01-5,,,,,,False,False,False,,False,
C095135,"10-hydroxy-4,6,8,12-octadecatetraenoic acid",,,,,,,False,False,False,,False,
C102553,10-hydroxy-4-muurolen-3-one,,,,,,,False,False,False,,False,
C053488,"10-hydroxy-4-propyl-1,2,3,4,4a,5,6,10b-octahydrobenzo(f)quinoline",109062-23-9,,,,,,False,False,False,,False,
C492421,"10-hydroxy-6,9-oxidooctadecanoic acid",,,,,,,False,False,False,,False,
C040057,"10-hydroxy-7,8,9,10-tetrahydrobenzo(a)pyrene",17573-24-9,,,,,,False,False,False,,False,
C000625164,"10-hydroxy-7-isopropyl-5,10-dimethylcyclodec-4-ene-3,6-dione",,,,,,,False,False,False,,False,
C099802,10-hydroxy-8-decenoic acid,79728-54-4,,,,,,False,False,False,,False,
C107324,10-hydroxy-8-octadecenoic acid,,,,,,,False,False,False,,False,
C562101,10-hydroxy-8- O-methyltalatizamine,,,,,,,False,False,False,,False,
C014044,10-hydroxy-9-phenanthrenecarbonitrile,35061-93-9,,,,,,False,False,False,,False,
C479503,10-hydroxyaloin B,,,,,,,False,False,False,,False,
C033738,10-hydroxyamitriptyline,1159-82-6,,,,,,False,False,False,,False,
C066142,10-hydroxyamitriptyline-N-glucuronide,130209-87-9,,,,,,False,False,False,,False,
C534521,10-hydroxyanthrone-C-glucoside cassialoin,,,,,,,False,False,False,,False,
C103451,10-hydroxyasimicin,,,,,,,False,False,False,,False,
C521323,10-hydroxybenzo(h)quinoline,,,,,,,False,False,False,,False,
C028098,10-hydroxycamptothecin,67656-30-8,CID:97226,DTXSID90987018,ZNTSSYJZVXCQGE-FQEVSTJZSA-N,,,False,False,False,,False,
C493017,10-hydroxycascaroside C,,,,,,,False,False,False,,False,
C493018,10-hydroxycascaroside D,,,,,,,False,False,False,,False,
C571054,10-hydroxycathafoline 10-O-alpha-L-arabinopyranoside,,,,,,,False,False,False,,False,
C436371,10-hydroxy-cembrene-5-one,,,,,,,False,False,False,,False,
C000629086,10-hydroxy-cis-12-octadecenoic acid,,,,,,,False,False,False,,False,
C407862,10-hydroxycoronaridine,76129-67-4,,,,,,False,False,False,,False,
C411317,10-hydroxydarlingine,,,,,,,False,False,False,,False,
C000621793,10-hydroxydecanoic acid,,,,,,,False,False,False,,False,
C571052,10-hydroxydeformodihydropseudoakuammigine-10-O-alpha-L-arabinopyranoside,,,,,,,False,False,False,,False,
C548107,10-hydroxydepressin,,,,,,,False,False,False,,False,
C433946,10-hydroxydesacetyladriamycin,,,,,,,False,False,False,,False,
C107212,10-hydroxydesipramine,4014-82-8,,,,,,False,False,False,,False,
C095133,10-hydroxyeicosatetraenoic acid,167697-52-1,,,,,,False,False,False,,False,
C103445,10-hydroxyfumonisin C1,,,,,,,False,False,False,,False,
C550001,10-hydroxygambogic acid,,,,,,,False,False,False,,False,
C107213,10-hydroxyimipramine,796-28-1,,,,,,False,False,False,,False,
C549691,10-hydroxy-infractopicrin,,,,,,,False,False,False,,False,
C502998,10-hydroxyisotrilobine,,,,,,,False,False,False,,False,
C526835,10-hydroxykahukuene B,,,,,,,False,False,False,,False,
C000593157,10-hydroxykarahanaenone,,,,,,,False,False,False,,False,
C519318,10-hydroxyl-15-oxo-alpha-cadinol,,,,,,,False,False,False,,False,
C581765,10-hydroxylycopodine,,,,,,,False,False,False,,False,
C472932,10-hydroxymethyllycaconitine,,,,,,,False,False,False,,False,
C067700,10-hydroxymorphine,131563-73-0,,,,,,False,True,False,,False,drug_semantic_regex
C462030,"10-hydroxy-N(alpha)-demethyl-19,20-dehydroraumacline",,,,,,,False,False,False,,False,
C000613399,10-hydroxy-nephthenol acetate,,,,,,,False,False,False,,False,
C013567,10-hydroxynortriptyline,1156-99-6,CID:114770,DTXSID501016982,VAGXZGJKNUNLHK-UHFFFAOYSA-N,,,False,False,False,C19H21NO,False,
C472934,10-hydroxynudicaulidine,,,,,,,False,False,False,,False,
C037578,10-hydroxyochratoxin A,85911-04-2,,,,,,False,False,False,,False,
C478860,10-hydroxyoleuropein,,,,,,,False,False,False,,False,
C095349,10-hydroxyphthoxazolin A,,,,,,,False,False,False,,False,
C070376,10-hydroxystearic acid,,,,,,,False,False,False,,False,
C036018,"10-hydroxy-undeca-2,4,6,8-tetraynamide",83475-37-0,,,,,,False,False,False,,False,
C119461,10'-hydroxyusambarensine,,,,,,,False,False,False,,False,
C000589000,10-hydroxyverbenone ester,,,,,,,False,False,False,,False,
C065719,10-hydroxywarfarin,83219-99-2,CID:54692492,DTXSID201003207,KLDFTXZRAPVGLB-UHFFFAOYSA-N,,,False,False,False,,False,
C081037,10-hydroxyyohimbine,41928-02-3,,,,,,False,False,False,,False,
C059309,10-iodooctadecanoic acid,104855-14-3,,,,,,False,False,False,,False,
C059311,10-iodostearyl carnitine,104881-77-8,,,,,,False,False,False,,False,
C050406,10-isobutyryl dithranol,102768-28-5,,,,,,False,False,False,,False,
C507787,"10-isobutyryloxy-8,9-epoxythymol isobutyrate",,,,,,,False,False,False,,False,
C480379,10-isocyano-4-cadinene,,,,,,,False,False,False,,False,
C503039,"10-isopropyl-2,2,6-trimethyl-2,3,4,5-tetrahydronaphtha(1,8-bc)oxocine-5,11-diol",,,,,,,False,False,False,,False,
C477050,10-isothiocyano-4-cadinene,,,,,,,False,False,False,,False,
C044520,10-keto-25-hydroxyvitamin D3,86852-07-5,,,,,,False,False,False,,False,
C046003,10-ketonaltrexone,96445-14-6,,,,,,False,False,False,,False,
C046004,10-ketooxymorphone,96445-15-7,,,,,,False,False,False,,False,
C403718,10-ketostearic acid,,,,,,,False,False,False,,False,
C044521,10-ketovitamin D3,95480-84-5,,,,,,False,False,False,,False,
C006645,1-0-(L-beta-aspartyl)-beta-D-glucopyranose,42721-22-2,,,,,,False,False,False,,False,
C541739,(10-mercaptomethyl-9-anthyl)(4-aldehydephenyl)acetylene,,,,,,,False,False,False,,False,
C443707,10-methacryloxydecyltrimethoxysilane,,,,,,,False,False,False,,False,
C503366,10-methanesulfonyl-5-DACTHF,,,,,,,False,False,False,,False,
C503368,10-methanesulfonyl-DDACTHF,,,,,,,False,False,False,,False,
C042803,"10-methoxy-2-(2-(1-piperidinyl)ethyl)-7H-pyrido(4,3-c)carbazolium",72256-31-6,,,,,,False,False,False,,False,
C554291,"10-methoxy-2,2-dimethyl-2,6-dihydropyrano(3,2-c)quinolin-5-one",,CID:12968471,,,,,False,False,False,,False,
C062208,"10-methoxy-2-methyl-7H-pyrido(4,3-c)carbazolium",62099-82-5,,,,,,False,False,False,,False,
C476829,"10-methoxy-5-(2-propenyl)-2,5-dihydro-2,2,4-trimethyl-1H-(1)benzopyrano(3,4-f)quinoline",,CID:9906282,,,,,False,False,False,,False,
C092016,"10-methoxy-7H-pyrido(4,3-c)carbazole",62099-76-7,,,,,,False,False,False,,False,
C074961,"10-methoxy-9,10-dihydrolysergol",35121-60-9,,,,,,False,False,False,,False,
C513484,10-methoxy-9-nitrocamptothecin,,,,,,,False,False,False,,False,
C467068,10-methoxyaffinisine,,,,,,,False,False,False,,False,
C577311,10-methoxycamptothecin,,,,,,,False,False,False,,False,
C035758,10-methoxycarbamazepine,28721-09-7,,,,,,False,False,False,,False,
C479848,10-methoxydihydrofuscin,,,,,,,False,False,False,,False,
C040209,10-methyl-10-deazaaminopterin,80576-77-8,,,,,,False,False,False,,False,
C059964,10-methyl-11-deazahomofolic acid,119770-55-7,,,,,,False,False,False,,False,
C549914,"10-methyl-3-(6-methylpyridin-3-yl)-9,10,11,12-tetrahydro-8H-(1,4)diazepino(5',6'-4,5)thieno(3,2-f)quinolin-8-one",,CID:44631903,,,,,False,False,False,,False,
C480178,"10-methyl-9,10-dihydroacridine",,,,,,,False,False,False,,False,
C568282,(10-methyl-9-anthryl)methyl imidothiocarbamate,,,,,,,False,False,False,,False,
C403603,10-methyl-9-(phenoxycarbonyl)acridinium,,,,,,,False,False,False,,False,
C453119,10-methylacridinium perchlorate,,,,,,,False,False,False,,False,
C040097,10-methylamino-11-H-indeno(2-b)quinoline-11-one,79522-53-5,,,,,,False,False,False,,False,
C000591649,"10-methylaminododecahydro-3a,7a-diazabenzo(de)anthracene-8-thione",,,,,,,False,False,False,,False,
C081280,10-methylaporphine,66968-06-7,,,,,,False,False,False,,False,
C477391,"10-methyl benzo(b)naphtho(2,1-d)thiophene",,,,,,,False,False,False,,False,
C534675,"10-methylbenzothiazolo(3,2-a)quinolinium chloride",,,,,,,False,False,False,,False,
C000621509,10-methyldodecanal,,,,,,,False,False,False,,False,
C009774,10-methylisoalloxazine,4074-58-2,,,,,,False,False,False,,False,
C113466,10-methyl-N-(p-tolyl)-N-(p-iodoacetamidobenzenesulfonyl)-9-acridinium carboxamide,,,,,,,False,False,False,,False,
C067945,10-methyl spiro(4.5)dec-6-en-6-carboxylic acid,132603-09-9,,,,,,False,False,False,,False,
C503367,10-methylthio-DDACTHF,,,,,,,False,False,False,,False,
C074095,"10-methylthioethyl estra-4,9(11)-diene 3,17-dione",137437-16-2,,,,,,False,False,False,,False,
C523327,10-monohydroxycarbazepine,,,,,,,False,False,False,,False,
C085533,"10-N(2)-deoxyguanosine-3-nitrobenzo(a)pyrene-7,8,9-triol",62624-73-1,,,,,,False,False,False,,False,
C044848,10-N-(bromoacetyl)amino-1-decylglucopyranoside,96409-11-9,,,,,,False,False,False,,False,
C501855,"10-nitro-9,12-octadecadienoic acid",,,,,,,False,False,False,,False,
C468779,10-nitrofolic acid,,,,,,,False,False,False,,False,
C069899,10-nitronoracronycin,133761-42-9,,,,,,False,False,False,,False,
C521487,10-nitro-oleic acid,,CID:24836820,,,,,False,False,False,,False,
C426603,10-(N-methyl-2-fulleropyrrolidyl)decyltrimethylammonium bromide,,,,,,,False,False,False,,False,
C062307,"10-N-methylcarbamoyl-3,7-dimethylamino-10H-phenothiazine",,,,,,,False,False,False,,False,
C053358,10-N-(N-(4-azido-2-nitrophenyl)-beta-alanyl)amino-1-decylglucopyranoside,115756-34-8,,,,,,False,False,False,,False,
C482229,"10-(N,N-dimethylaminopentyl)-2-(trifluoromethyl) phenothiazine",,,,,,,False,False,False,,False,
C041691,10-N-nonylacridinium orange,81650-07-9,,,,,,False,False,False,,False,
C468854,10-nonacosanol,,,,,,,False,False,False,,False,
C418202,10-norparvulenone,,,,,,,False,False,False,,False,
C000611787,10-O-(1-beta-D-glycosyl)camptothecin,,,,,,,False,False,False,,False,
C087174,10-O-(3-(4-azidobenzamido)propionyl)ryanodine,154505-02-9,,,,,,False,False,False,,False,
C089716,10-O-acetyl-2-O-(cyclohexylcarbonyl)-2-debenzoyltaxotere,,,,,,,False,False,False,,False,
C533913,10-O-acetyl-5'-hydroxybutitaxel,,,,,,,False,False,False,,False,
C446980,10-O-acetylaglain B,,,,,,,False,False,False,,False,
C046568,10-octadecenoic acid,3386-63-8,,,,,,False,False,False,,False,
C026613,1-0-octadecyl 2-0-acetyl sn-glycero-3-phosphorylcholine,85733-91-1,,,,,,False,False,False,,False,
C555362,10-octyl-3-(2-(10-octyl-10H-phenothiazin-3-yl)vinyl)-7-(2-(10-octyl-3-(2-(10-octyl-3-(2-(10-octyl-10H-phenothiazin-7-yl)vinyl)-10H-phenothiazin-7-yl)vinyl)-10H-phenothiazin-7-yl)vinyl)-10H-phenothiazine,,,,,,,False,False,False,,False,
C555361,10-octyl-3-(2-(10-octyl-3-(2-(10-octyl-10H-phenothiazin-7-yl)vinyl)-10H-phenothiazin-7-yl)vinyl)-10H-phenothiazine,,,,,,,False,False,False,,False,
C552819,10-(octyloxy)decyl-2-(trimethylammonium)ethyl phosphate,,,,,,,False,False,False,,False,
C497149,10-O-deacetylpaclitaxel 10-monosuccinyl ester,,,,,,,False,False,False,,False,
C512479,10-O-demethylcephaeline,,,,,,,False,False,False,,False,
C049975,10'-O-demethylstreptonigrin,105933-56-0,,,,,,False,False,False,,False,
C570654,10-O-dimethylaminoethylginkgolide B,,,,,,,False,False,False,,False,
C539596,10-O-(E)-p-coumaroylmelittoside,,,,,,,False,False,False,,False,
C518092,10-O-glucopyranosyloplopanone,,,,,,,False,False,False,,False,
C000611551,10-O-phenyl dihydroartemisinin ether,,,,,,,False,False,False,,False,
C107812,10-O-rhodosaminyl beta-rhodomycinone,112680-26-9,,,,,,False,False,False,,False,
C112901,10-O-sec-aminoethyl docetaxel,,,,,,,False,False,False,,False,
C481699,10-O-succinoylryanodol,,,,,,,False,False,False,,False,
C103978,10-O-sulfatobastadin 3,,,,,,,False,False,False,,False,
C574598,10-O-trans-sinapoylgeniposide,,,,,,,False,False,False,,False,
C571586,10-oxahexadecanolide,,,,,,,False,False,False,,False,
C053258,10-oxaprostanoic acid,50469-31-3,,,,,,False,False,False,,False,
C114802,10-oximeguanacone,,,,,,,False,False,False,,False,
C051664,"10-oxirane-4-estrene-3,17-dione",108180-14-9,,,,,,False,False,False,,False,
C000598350,10-oxo-12-octadecenoic acid,,,,,,,False,False,False,,False,
C480517,10-oxo-8-decenoic acid,,,,,,,False,False,False,,False,
C000592394,10-oxocylindrocarpidine,,,,,,,False,False,False,,False,
C588108,10-oxodehydrodihydrobotrydial,,,,,,,False,False,False,,False,
C044406,10-oxomorphine,68254-48-8,,,,,,False,True,False,,False,drug_semantic_regex
C099073,10-oxonortriptyline,,,,,,,False,False,False,,False,
C000629085,10-oxo-trans-11-octadecenoic acid,,,,,,,False,False,False,,False,
C000591645,10-(p-benzoquinonyl)decyltriphenylphosphonium,,,,,,,False,False,False,,False,
C506025,10-(perfluorohexyl)decanol,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C419402,10-phenoxydihydroartemisinin,,,,,,,False,False,False,,False,
C555982,10-phenyl-(12)-cytochalasins Z16,,,,,,,False,False,False,,False,
C555983,10-phenyl-(12)-cytochalasins Z17,,,,,,,False,False,False,,False,
C017636,10-piperazinylpropylphenothiazine,3240-48-0,,,,,,False,False,False,,False,
C418863,10-propargyl-10-deazaaminopterin,,CID:148121,,,,,False,False,False,,False,
C072405,10-propargyl-5-deazaaminopterin analog of folic acid,135423-84-6,,,,,,False,False,False,,False,
C072406,10-propargyl-5-deazafolic acid,115722-29-7,,,,,,False,False,False,,False,
C072407,10-propargyl-5-methyl-5-deazaaminopterin analog of folic acid,135423-85-7,,,,,,False,False,False,,False,
C035440,10-propargylaminopterin,82318-25-0,,,,,,False,False,False,,False,
C038463,10-propionyl dithranol,75464-10-7,,,,,,False,False,False,,False,
C060254,10-propoxydecanoic acid,119290-00-5,,,,,,False,False,False,,False,
C069607,10-(propoxy)decanoyl-coenzyme A,119290-12-9,,,,,,False,False,False,,False,
C000591646,10-(p-toluquinonyl)decyltriphenylphosphonium,,,,,,,False,False,False,,False,
C518554,10-p-trans-coumaroyl-1S-dihydromonotropein,,,,,,,False,False,False,,False,
C013040,"(10R)-17 beta-hydroxy-5-methylene-4,10-cyclo-19-nor-4,5-seco-17 alpha-pregn-20-yn-1-one",61599-38-0,,,,,,False,False,False,,False,
C546486,10-R-9-borabicyclo(3.3.2)decane,,,,,,,False,False,False,,False,
C544273,10'R-acetoxy-11'-hydroxyumbelliprenin,,,,,,,False,False,False,,False,
C493019,10R-chrysaloin 1-O-beta-D-glucopyranoside,,,,,,,False,False,False,,False,
C414593,10-rhamnosyl-epsilon-rhodomycinone,,,,,,,False,False,False,,False,
C063892,10-senecioylchrysarobin,127848-70-8,,,,,,False,False,False,,False,
C585130,(10)-shogaol,,,,,,,False,False,False,,False,
C063894,10-sorbylchrysarobin,127848-72-0,,,,,,False,False,False,,False,
C520232,10-succinyl paclitaxel,,,,,,,False,False,False,,False,
C569937,10T024A compound,,,,,,,False,False,False,,False,
C053259,10-thiaprostanoic acid,118916-25-9,,,,,,False,False,False,,False,
C050048,10-thiastearic acid,105099-89-6,,,,,,False,False,False,,False,
C051665,"10-thiirane-4-estrene-3,17-dione",108180-16-1,,,,,,False,False,False,,False,
C010639,10-thiofolic acid,54931-98-5,,,,,,False,False,False,,False,
C117129,10-tridecyl ether,,,,,,,False,False,False,,False,
C475104,"10-(trifluoroacetyl)-5,10-dideazaacyclic-5,6,7,8-tetrahydrofolic acid",,,,,,,False,False,False,,False,
C527612,10-trifluoromethyl-16-(2-(hydroxyethyl)piperazine),,,,,,,False,False,False,,False,
C454480,10-trifluoromethylanhydrodihydroartemisinin,,,,,,,False,False,False,,False,
C467073,10-(trifluoromethyl)deoxoartemisinin,,,,,,,False,False,False,,False,
C588043,10-trimethylsilyl-9-borabicyclo(3.3.2)decane,,,,,,,False,False,False,,False,
