time_ps,core_internal_rmsd_A,pair_retention_4p5A,residue_contact_fraction_4p5A,core_pocket_nearest_distance_A
3.882000011573817028e+04,6.393224947704516381e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.789822963485629526e+00
3.883000011576797988e+04,3.935925657710051540e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.379568591709924075e+00
3.884000011579779675e+04,3.665938904158406314e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.614280970861606157e+00
3.885000011582761363e+04,2.650283932373135101e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.606085919499870673e+00
3.886000011585742322e+04,4.297056247841059967e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.426568848859261163e+00
3.887000011588724010e+04,4.478651182113491114e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.856915255169067525e+00
3.888000011591705697e+04,3.079635315900725034e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.305323429798587398e+00
3.889000011594686657e+04,5.612970654538970705e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.419231835371701500e+00
3.890000011597668345e+04,4.042640332541154458e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.754237075342673258e+00
3.891000011600649304e+04,4.961473409453051597e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.489745199011464738e+00
3.892000011603630992e+04,5.270825834447098041e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.487383727207684636e+00
3.893000011606612679e+04,4.807400123788416885e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.370475289545246333e+00
3.894000011609593639e+04,3.229489199973520352e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.392014519531835415e+00
3.895000011612575327e+04,5.936328043530540027e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.467682217789370469e+00
3.896000011615556286e+04,6.077144378842559702e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.345332969310276017e+00
3.897000011618537974e+04,3.215836640814247888e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.252420775344127879e+00
3.898000011621519661e+04,4.576926147702895659e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.211515643436170908e+00
3.899000011624500621e+04,6.028072869579385179e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.910063265335824489e+00
3.900000011627482309e+04,5.884301332234066068e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.378317065546699194e+00
3.901000011630463996e+04,2.912157860429622283e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.274864901526396643e+00
3.902000011633444956e+04,3.240088643284308456e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.123868670857044894e+00
3.903000011636426643e+04,4.396451908687463300e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.112699224821355859e+00
3.904000011639407603e+04,2.839939505129313382e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.326949218122846386e+00
3.905000011642389291e+04,4.808084113926607700e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.114945487911835009e+00
3.906000011645370978e+04,3.710281980779533278e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.601730577104791831e+00
3.907000011648351938e+04,2.954056495736613608e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.671466666497627429e+00
3.908000011651333625e+04,4.583712655404442726e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.064537359856169374e+00
3.909000011654314585e+04,3.793578170232721203e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.493862370595520961e+00
3.910000011657296272e+04,5.969079524835356476e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.272807115246880283e+00
3.911000011660277960e+04,3.083679361795196514e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.079346630422266085e+00
3.912000011663258920e+04,4.076247028291566515e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.739588292817089155e+00
3.913000011666240607e+04,5.334580961767376034e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.301793398532457235e+00
3.914000011669221567e+04,6.569933497701546665e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.437278596697938227e+00
3.915000011672203254e+04,5.154040824640657853e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.605870842367240758e+00
3.916000011675184942e+04,4.216957342487309690e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.142561397094377540e+00
3.917000011678165902e+04,3.354072325435401153e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.936153722123334475e+00
3.918000011681147589e+04,5.899697024352190677e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.375151383817892370e+00
3.919000011684129277e+04,5.961550013963164141e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.320779644180912538e+00
3.920000011687110236e+04,2.278126532925945844e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.380419529840398951e+00
3.921000011690091924e+04,3.157111094848125826e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.362048898272970376e+00
3.922000011693072884e+04,4.287541414589170208e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.292803578127156960e+00
3.923000011696054571e+04,5.151518730199221296e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.516415215623701851e+00
3.924000011699036259e+04,6.150635903588608927e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.429476247932993438e+00
3.925000011702017218e+04,4.282708962002554354e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.453102193324378621e+00
3.926000011704998906e+04,5.411166066495307764e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.376111825191644211e+00
3.927000011707979866e+04,4.913143218949142521e-02,0.000000000000000000e+00,1.666666666666666574e-01,2.991790980816141587e+00
3.928000011710961553e+04,5.033127198976310168e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.458123600014836097e+00
3.929000011713943240e+04,3.333936010776247100e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.719827273185284167e+00
3.930000011716924200e+04,4.187716365643256999e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.180585787683992027e+00
3.931000011719905888e+04,4.330532028098489639e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.321761033514703421e+00
3.932000011722887575e+04,4.387358955197227101e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.020430685152860839e+00
3.933000011725868535e+04,5.504818408254972401e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.020073809170096268e+00
3.934000011728850222e+04,6.286506193334913395e-02,0.000000000000000000e+00,1.666666666666666574e-01,2.996750514026936152e+00
3.935000011731831182e+04,4.683626339803779320e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.129563514281486380e+00
3.936000011734812870e+04,6.291888924374801351e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.227120260114854311e+00
3.937000011737794557e+04,3.098192759642749705e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.371684647678141022e+00
3.938000011740775517e+04,7.251819658320848849e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.092737958847489477e+00
3.939000011743757204e+04,7.046853721439967633e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.311428124039854204e+00
3.940000011746738164e+04,5.490864416067994108e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.020822296143333752e+00
3.941000011749719852e+04,5.840427692035302792e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.434779503767056319e+00
3.942000011752701539e+04,2.014897968796576164e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.361717470395579888e+00
3.943000011755682499e+04,4.364724402041621903e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.580311216604853186e+00
3.944000011758664186e+04,2.704288770828047750e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.180561054432111678e+00
3.945000011761645146e+04,5.370959160738129207e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.432659074815733291e+00
3.946000011764626834e+04,5.463884617469895455e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.169063060532743670e+00
3.947000011767608521e+04,5.974217370990270171e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.321392025374245272e+00
3.948000011770589481e+04,3.246319808564624571e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.594647739873022552e+00
3.949000011773571168e+04,5.138593329486479400e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.195951214423011777e+00
3.950000011776552856e+04,4.774601858611184080e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.066606718801469622e+00
3.951000011779533816e+04,3.287876328810732801e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.434593836092056485e+00
3.952000011782515503e+04,4.778840187676003382e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.406346138217244857e+00
3.953000011785496463e+04,4.916815416206161277e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.520661653668449631e+00
3.954000011788478150e+04,6.129759158065262864e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.570376216944096459e+00
3.955000011791459838e+04,4.946537685474263618e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.278565786290974948e+00
3.956000011794440798e+04,5.066478917681444677e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.410938948604075538e+00
3.957000011797422485e+04,5.619581056083605697e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.341356979840746977e+00
3.958000011800403445e+04,4.845167156961298349e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.537916294612520218e+00
3.959000011803385132e+04,2.863761949413685601e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.752566306863334145e+00
3.960000011806366820e+04,4.953938319053046574e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.232675497946698062e+00
3.961000011809347779e+04,6.883502125836198082e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.440929471911935877e+00
3.962000011812329467e+04,4.470054726995052047e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.510195871030832748e+00
3.963000011815310427e+04,4.731179088122507842e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.613527657036424312e+00
3.964000011818292114e+04,2.393697231459720326e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.167788195341841195e+00
3.965000011821273802e+04,3.450724245767655685e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.141240962427792383e+00
3.966000011824254761e+04,5.087154514597291149e-02,8.333333333333332871e-02,3.333333333333333148e-01,2.877080221931144433e+00
3.967000011827236449e+04,6.413289980987114947e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.211923673259109879e+00
3.968000011830218136e+04,4.002097753130393065e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.267580427534517717e+00
3.969000011833199096e+04,3.332907253921766483e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.718074516889724901e+00
3.970000011836180784e+04,4.518919077832177916e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.585851069434264016e+00
3.971000011839161743e+04,5.350706561507938969e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.329894661553559398e+00
3.972000011842143431e+04,4.500500489648166097e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.779105048696241198e+00
3.973000011845125118e+04,7.007907414074675267e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.494267093148555769e+00
3.974000011848106078e+04,3.183040285705007744e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.281049874628582774e+00
3.975000011851087766e+04,4.248077319333394553e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.358598565986984585e+00
3.976000011854068725e+04,4.036916717038293440e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.420551078658797817e+00
3.977000011857050413e+04,5.458515953580646979e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.251653432827563250e+00
3.978000011860032100e+04,1.945895939140489250e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.143450586178715866e+00
3.979000011863013060e+04,5.775430683466739601e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.400232531025388472e+00
3.980000011865994747e+04,8.735960831016396921e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.166697401008133017e+00
3.981000011868976435e+04,7.293020319984254429e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.838548145652707522e+00
3.982000011871957395e+04,4.893248723761992047e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.487260635258137675e+00
3.983000011874939082e+04,3.670295141105292536e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.963500666287143037e+00
3.984000011877920042e+04,3.486104663393905373e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.309439387785299669e+00
3.985000011880901729e+04,2.889402642548730832e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.480433938006758599e+00
3.986000011883883417e+04,4.011333536434967539e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.165879955859873807e+00
3.987000011886864377e+04,4.198577589673502947e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.339410032061419287e+00
3.988000011889846064e+04,4.014774030906325536e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.286815846404346431e+00
3.989000011892827024e+04,4.298113525300143595e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.732612380685831788e+00
3.990000011895808711e+04,3.954278103332015126e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.160017476146133486e+00
3.991000011898790399e+04,6.088959092088461200e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.268189434613663735e+00
3.992000011901771359e+04,4.914970406511903755e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.403691518600515664e+00
3.993000011904753046e+04,4.827828736138007476e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.509290789770101782e+00
3.994000011907734006e+04,5.708863735078429508e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.942497445782049859e+00
3.995000011910715693e+04,4.907272364240346935e-02,4.166666666666666435e-02,3.333333333333333148e-01,2.950304412828704592e+00
3.996000011913697381e+04,7.168789072527351203e-02,1.250000000000000000e-01,3.333333333333333148e-01,2.944445266109866122e+00
3.997000011916678341e+04,4.259804187836648687e-02,4.166666666666666435e-02,3.333333333333333148e-01,2.990618828830391873e+00
3.998000011919660028e+04,2.870381753977152214e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.112647809709355062e+00
3.999000011922641716e+04,3.070132777394655316e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.332556544332423876e+00
4.000000011925622675e+04,4.479989796752104764e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.419299798223708997e+00
4.001000011928604363e+04,3.352087686844791581e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.565404540976092385e+00
4.002000011931585323e+04,4.640637094739254176e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.521955899646960209e+00
4.003000011934567010e+04,6.158289267241768422e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.043978538510353715e+00
4.004000011937548697e+04,3.891782747200546455e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.225414447447024546e+00
4.005000011940529657e+04,3.987176501652202332e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.472126410731725787e+00
4.006000011943511345e+04,4.562824304411181031e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.364298041717439069e+00
4.007000011946492305e+04,7.297649186271025490e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.424443973848693368e+00
4.008000011949473992e+04,2.795952780325982462e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.536367536554251512e+00
4.009000011952455679e+04,8.459412761009492410e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.512804082663293137e+00
4.010000011955436639e+04,4.670129446192917977e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.332852971818296428e+00
4.011000011958418327e+04,5.533216389838455790e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.238950231802423918e+00
4.012000011961400014e+04,2.998368943431376638e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.529149522682351492e+00
4.013000011964380974e+04,6.126345334333837406e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.001365317914059805e+00
4.014000011967362661e+04,3.402012573534544254e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.422757802788452430e+00
4.015000011970343621e+04,4.587425946344547700e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.362596428959024220e+00
4.016000011973325309e+04,3.076382416123320251e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.216710462202259535e+00
4.017000011976306996e+04,4.715299216809104577e-02,4.166666666666666435e-02,3.333333333333333148e-01,2.949215873966456680e+00
4.018000011979287956e+04,3.443006646486734823e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.563470880065874091e+00
4.019000011982269643e+04,5.473656861989149164e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.251980094221913475e+00
4.020000011985250603e+04,5.269598707461933818e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.288101839833385220e+00
4.021000011988232291e+04,4.298994811526004461e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.350745217103856088e+00
4.022000011991213978e+04,3.289672442390827872e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.243664739731318303e+00
4.023000011994194938e+04,2.884348169705964679e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.804452659345501697e+00
4.024000011997176625e+04,4.200924788584886604e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.396181145407952684e+00
4.025000012000157585e+04,5.526812409226903450e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.326164642101061553e+00
4.026000012003139273e+04,4.039042221837133018e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.461582521572676985e+00
4.027000012006120960e+04,5.025846072497963668e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.409399800067442587e+00
4.028000012009101920e+04,3.475389687390278287e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.477557405314335437e+00
4.029000012012083607e+04,3.324864970976691703e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.831290773708555975e+00
4.030000012015065295e+04,4.343467731562087458e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.527688886268737889e+00
4.031000012018046255e+04,3.581282515894570334e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.468174079633100426e+00
4.032000012021027942e+04,4.402729195073624285e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.693194877727953518e+00
4.033000012024008902e+04,5.133973317610087544e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.937936042420075555e+00
4.034000012026990589e+04,4.202021213650210946e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.696164360844878871e+00
4.035000012029972277e+04,4.089181686366527568e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.746919723622016640e+00
4.036000012032953236e+04,4.286992557338952653e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.306152452650942930e+00
4.037000012035934924e+04,3.284571608768840911e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.496997697946036432e+00
4.038000012038915884e+04,4.239903238474104080e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.501282994862136011e+00
4.039000012041897571e+04,5.121621132400994147e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.024586923758904700e+00
4.040000012044879259e+04,5.244968044509511207e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.573912727876547013e+00
4.041000012047860218e+04,3.975662752229532776e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.484853963756484152e+00
4.042000012050841906e+04,7.549014010357379956e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.666096108216744920e+00
4.043000012053823593e+04,3.994641932906272536e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.468676427992981370e+00
4.044000012056804553e+04,6.489958088942049397e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.417067222765076906e+00
4.045000012059786241e+04,4.769246176561440370e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.194680926864146731e+00
4.046000012062767200e+04,3.850838827543319465e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.184095465858876928e+00
4.047000012065748888e+04,6.024218836057523840e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.453360777300197970e+00
4.048000012068730575e+04,5.420240983719145506e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.046492536419249664e+00
4.049000012071711535e+04,6.216062368213403494e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.309230982469177018e+00
4.050000012074693223e+04,7.711411495314519915e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.700210569214135159e+00
4.051000012077674182e+04,4.738772303657289714e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.409026247292403777e+00
4.052000012080655870e+04,4.804578811584773318e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.053707858838503153e+00
4.053000012083637557e+04,4.867376522553875512e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.300623708019152946e+00
4.054000012086618517e+04,4.968276987331412403e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.946018662299825674e+00
4.055000012089600204e+04,5.994280899408086644e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.497733860492805658e+00
4.056000012092581164e+04,2.891272719721628415e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.255499239148600843e+00
4.057000012095562852e+04,4.222655517866440167e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.299829393153336454e+00
4.058000012098544539e+04,5.458410765482609589e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.427228671633043788e+00
4.059000012101525499e+04,3.288008526087347894e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.899262223217242251e+00
4.060000012104507186e+04,5.075829460051597963e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.053941580615581408e+00
4.061000012107488874e+04,4.763334425826606239e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.406994703836861760e+00
4.062000012110469834e+04,6.200440117328030049e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.847696111890738457e+00
4.063000012113451521e+04,4.156661395270990628e-02,4.166666666666666435e-02,3.333333333333333148e-01,4.027841515173490095e+00
4.064000012116432481e+04,5.942383092844770454e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.417478500136726716e+00
4.065000012119414168e+04,4.432708579937751775e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.787093915186160231e+00
4.066000012122395856e+04,4.190730035363665618e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.475470616638220989e+00
4.067000012125376816e+04,4.230273040325195633e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.748226030291145872e+00
4.068000012128358503e+04,4.450649573180869706e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.004004872488811095e+00
4.069000012131339463e+04,6.093665817827132597e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.820789592741789420e+00
4.070000012134321150e+04,4.435384365198792589e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.536450169115600062e+00
4.071000012137302838e+04,5.092001676465542082e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.645910956143461945e+00
4.072000012140283798e+04,5.912888719426751677e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.862145165186338325e+00
4.073000012143265485e+04,3.933814628669377728e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.228953137392076123e+00
4.074000012146247172e+04,5.075571332183633627e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.720883171495321218e+00
4.075000012149228132e+04,4.932388915820865027e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.704838908705015310e+00
4.076000012152209820e+04,2.750346072977604209e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.260724219243825495e+00
4.077000012155190780e+04,5.905956618181946310e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.500399338702482765e+00
4.078000012158172467e+04,7.289662645331200508e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.491871027671063388e+00
4.079000012161154154e+04,4.493333463452089949e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.452074192724043922e+00
4.080000012164135114e+04,2.436222577916627441e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.220417949838678240e+00
4.081000012167116802e+04,4.785080948745865093e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.309861467999181794e+00
4.082000012170097762e+04,5.411157011598929922e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.085190183410025266e+00
4.083000012173079449e+04,5.238973113920233210e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.858801851785152337e+00
4.084000012176061136e+04,3.817536416844482389e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.488526602278934963e+00
4.085000012179042096e+04,4.273344336674278487e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.312169370228731591e+00
4.086000012182023784e+04,4.958926971829023117e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.563594197797226748e+00
4.087000012185004744e+04,2.928471966083060624e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.820304466744629313e+00
4.088000012187986431e+04,3.908450872746952603e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.140877514851966090e+00
4.089000012190968118e+04,5.855527688253304303e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.510632984463352368e+00
4.090000012193949078e+04,6.464785842118866976e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.421768525719281140e+00
4.091000012196930766e+04,5.053242786978878048e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.334600158258248737e+00
4.092000012199912453e+04,4.265927472616601324e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.258436862169260984e+00
4.093000012202893413e+04,3.151582647306788026e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.448813505332063656e+00
4.094000012205875100e+04,3.999999263809685818e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.428841726444507909e+00
4.095000012208856060e+04,4.031240402000871997e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.548620650835714763e+00
4.096000012211837748e+04,4.134294570257806417e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.835250655736070602e+00
4.097000012214819435e+04,2.428265651851026913e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.324957610234274608e+00
4.098000012217800395e+04,5.367008660825781097e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.148367608096755976e+00
4.099000012220782082e+04,5.496666747926582525e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.672234659636335774e+00
4.100000012223763042e+04,4.020062562589478417e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.272390403691189498e+00
4.101000012226744730e+04,3.336199394766000553e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.116779923143886855e+00
4.102000012229726417e+04,5.104568861525337481e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.513235901152451657e+00
4.103000012232707377e+04,4.570139509125587668e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.647428795450687211e+00
4.104000012235689064e+04,5.729009168061927060e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.665189835063810353e+00
4.105000012238670752e+04,4.721446620183181175e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.490306230692805656e+00
4.106000012241651712e+04,3.940574982229420875e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.312506349277497097e+00
4.107000012244633399e+04,6.553209869397721987e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.493859356392340132e+00
4.108000012247614359e+04,7.159248284131468354e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.437954622075412470e+00
4.109000012250596046e+04,5.473349137757353711e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.458967745697394847e+00
4.110000012253577734e+04,5.492924009856415407e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.109036048935220453e+00
4.111000012256558693e+04,6.143600825469693050e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.642211741604065356e+00
4.112000012259540381e+04,3.685235315862705335e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.297299840831031670e+00
4.113000012262521341e+04,4.344617979060947516e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.636373814031295115e+00
