time_ps,core_rmsd_vs_40ns_after_protein_fit_A,core_internal_rmsd_vs_40ns_A,branch1_rmsd_vs_40ns_after_core_fit_A,branch2_rmsd_vs_40ns_after_core_fit_A,com_drift_vs_40ns_A,com_displacement_vs_minimized_A,pair_retention_vs_40ns,pocket_residue_fraction_vs_40ns,nearest_distance_to_40ns_pocket_A,pair_retention_vs_minimized,pocket_residue_fraction_vs_minimized,nearest_distance_to_minimized_pocket_A
7.883000023502421391e+04,1.359581582215447337e+00,5.835621435497275605e-02,1.000119753098309028e+00,1.660447080306754808e+00,4.652837931145447081e-01,3.375799389918458515e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.539717355410460620e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.472473708684325810e+00
7.884000023505403078e+04,1.053703721032040130e+00,7.309334937693018341e-02,1.046372866021618719e+00,2.181529109566953561e+00,5.015162198864910881e-01,5.927731277991804548e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.765421599217442683e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.721510399620230558e+00
7.885000023508383310e+04,7.368481934537854938e-01,6.501570982717619351e-02,5.411623547243347154e-01,1.424480042229891774e+00,6.120567570866798368e-01,8.523505090820715502e-01,6.666666666666666297e-01,8.333333333333333703e-01,3.601322042996622397e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.573923142975806488e+00
7.886000023511364998e+04,9.939187036007979259e-01,4.210174373857083346e-02,5.230539575657321416e-01,1.684016915226816513e+00,5.559331748588155486e-01,7.927775325724089051e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.934264147741381557e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.814759565353678550e+00
7.887000023514346685e+04,1.478825798840061267e+00,6.625940327802960772e-02,1.136235061443743755e+00,2.772314000042115367e+00,3.110042417377510970e-01,4.434228137779049894e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.697788570425314614e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.695904513277952219e+00
7.888000023517328373e+04,1.447068921747260539e+00,4.277284210441380935e-02,9.167483867129255781e-01,2.038842967685714047e+00,3.591072564754611562e-01,5.443311958706167353e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.591768494117232091e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.677402529864783887e+00
7.889000023520310060e+04,1.558559992087662271e+00,6.612443460673428364e-02,1.070077533496438527e+00,2.030948814091721566e+00,4.514251399159813216e-01,4.087094884708664666e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.657642041831670188e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.773935385204700399e+00
7.890000023523290292e+04,1.107641557530393950e+00,6.285702630529471646e-02,1.138544640020354937e+00,2.098616288160778165e+00,2.157349412776747577e-01,2.867055292813253664e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.726309498955357125e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.781552099796841926e+00
7.891000023526271980e+04,9.389882673183111983e-01,6.781815767399508588e-02,5.388999213478697925e-01,2.046940665140332349e+00,7.555949821006983091e-01,1.018809572781912642e+00,7.142857142857143016e-01,1.000000000000000000e+00,3.758711643502389510e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.862347881943542394e+00
7.892000023529253667e+04,1.222442748583164596e+00,6.925769556089662882e-02,8.842460510449495770e-01,2.027045053921900042e+00,3.694937906246458792e-01,6.000818096046587335e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.500172031596286093e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.476498680108448536e+00
7.893000023532235355e+04,1.350179711497427881e+00,5.471967963791388168e-02,1.153759146226353227e+00,2.173023199760668600e+00,3.312717062378509603e-01,5.137772780255229765e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.586146122684019666e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.586146122684019666e+00
7.894000023535217042e+04,1.257035212689943782e+00,4.009190313079090406e-02,1.121081388876290719e+00,1.840992315318607186e+00,7.822887440575883033e-01,8.922703502078429549e-01,2.857142857142856984e-01,6.666666666666666297e-01,3.522659455092759906e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.914473794193074507e+00
7.895000023538198730e+04,1.098126446271638912e+00,4.960726176380658714e-02,1.137577647173069861e+00,1.633707047790217137e+00,2.402884581159256960e-01,5.437091580371974375e-01,2.380952380952380820e-01,8.333333333333333703e-01,3.772809031038713901e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.532757225057415074e+00
7.896000023541178962e+04,1.500819959809224446e+00,3.904615168610411219e-02,1.843246845141639056e+00,2.373425136709546912e+00,1.631181950652620671e-01,4.086615599819942157e-01,5.238095238095238360e-01,6.666666666666666297e-01,3.430766321749474379e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.325986622178984220e+00
7.897000023544160649e+04,1.234296796851634070e+00,4.327293401745083840e-02,8.961607832946957286e-01,1.728357731977439471e+00,2.180065918864895202e-01,5.627346144198906996e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.877045537933943908e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.760620905413626591e+00
7.898000023547142337e+04,8.380418505421940445e-01,4.732429934515085257e-02,9.335457152270086878e-01,2.316868400010415829e+00,4.155503231544210307e-01,7.338269431714767865e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.562258300529578925e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.699332745423259627e+00
7.899000023550124024e+04,1.066836384226180767e+00,7.736673094284311769e-02,6.886219914476969794e-01,1.510908183946995109e+00,1.241940054589189824e-01,2.601722349639843390e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.763886116778239366e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.763886116778239366e+00
7.900000023553105711e+04,8.190576127798337991e-01,5.653106335020098572e-02,1.198098302980921348e+00,2.467063615188868742e+00,4.716548291660445646e-01,7.495389907356129200e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.848901398455312872e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.637021267203149222e+00
7.901000023556085944e+04,1.761858635133461082e+00,6.359450902636629155e-02,1.099388715673807804e+00,2.136889853832294683e+00,3.557733081292999144e-01,2.472355555329970034e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.804118803592386300e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.699164565151433326e+00
7.902000023559067631e+04,8.553062849663463085e-01,4.132969314496732355e-02,1.274576247407244400e+00,2.879541422122440686e+00,5.424355242414572453e-01,6.894044702234335409e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.386046763587495789e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.893130530491805352e+00
7.903000023562049319e+04,1.073286334322503199e+00,4.777136745887247682e-02,1.341229570292128859e+00,1.808572826057227800e+00,1.241824659115769725e-01,3.693171085593452418e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.771878293247534764e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.437110098985730389e+00
7.904000023565031006e+04,1.165641468406312109e+00,5.567575392928671846e-02,1.434903651298796712e+00,2.594749976557756632e+00,1.033594238151641503e-01,4.227802316260981241e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.797876668174033910e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.797876668174033910e+00
7.905000023568012693e+04,9.527314547520093768e-01,4.733805493674449194e-02,1.649503257060332295e+00,2.419228943450504765e+00,2.840798764879455263e-01,5.860672187166993119e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.718381319706104193e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.688279350259629830e+00
7.906000023570992926e+04,1.067689059228935200e+00,5.241501618411582852e-02,1.166947104036998528e+00,1.658610801627656617e+00,3.456391378940122383e-01,2.852770735723367257e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.582976464569834540e+00,8.333333333333332871e-02,3.333333333333333148e-01,4.080066080495788228e+00
7.907000023573974613e+04,1.098515910656075567e+00,6.351725038411411284e-02,8.034449779766932309e-01,2.107009988784435794e+00,4.084172708303060451e-01,3.591915255313754551e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.649348576376906905e+00,0.000000000000000000e+00,1.666666666666666574e-01,4.017057935717491368e+00
7.908000023576956301e+04,1.459709937598172802e+00,3.825201456362291308e-02,6.094509692902020381e-01,1.574075113743639065e+00,3.473581404200953848e-01,2.726998969646210469e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.804487656417143260e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.839895693575213542e+00
7.909000023579937988e+04,1.595686531786319140e+00,5.587224861463123415e-02,1.103002295534058375e+00,2.163047035029951992e+00,1.394402630294614698e-01,3.344600609716969486e-01,5.238095238095238360e-01,6.666666666666666297e-01,3.665166123976712598e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.723902476691163255e+00
7.910000023582919675e+04,1.411511032771112450e+00,5.727955267349997548e-02,1.431337040983217346e+00,1.857408606745516444e+00,3.671876672321816582e-02,3.266368411087167689e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.734583050712327434e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.511449103792862569e+00
7.911000023585899908e+04,7.338958988892926305e-01,5.682300581220559033e-02,1.096638993144858354e+00,1.308818998206987994e+00,5.874591570151400655e-01,9.042540134806819063e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.720926576144353515e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.499998901005583640e+00
7.912000023588881595e+04,1.007051587581828445e+00,6.116330942508443197e-02,8.194044908552631234e-01,1.898419807759324174e+00,4.342245455644720975e-01,6.735800077963089993e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.870125300744706731e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.632165111997159634e+00
7.913000023591863282e+04,8.105183710646566286e-01,5.441766254634166494e-02,9.253363093907562842e-01,2.090768359430415391e+00,1.760604120126560146e-01,5.133542198648139987e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.634256928462599845e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.693978764232578094e+00
7.914000023594844970e+04,7.001193069733784302e-01,8.408236365857602035e-02,1.545989962638220083e+00,1.639286054528775960e+00,2.730753600618496257e-01,6.139363152848442695e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.589964732328931873e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.661938329584192964e+00
7.915000023597826657e+04,1.074966850619109238e+00,5.425200936999635681e-02,9.902549785396955739e-01,1.493615758772538937e+00,3.362855162472604964e-01,4.565062522957228364e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.687653836897458959e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.643706843309501675e+00
7.916000023600806890e+04,6.513960908681597495e-01,8.290460013400716144e-02,1.389576652533936807e+00,1.862062382863622467e+00,4.573483446555454690e-01,6.736972289613346598e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.668362593084751211e+00,4.166666666666666435e-02,3.333333333333333148e-01,4.022368857390709707e+00
7.917000023603788577e+04,7.906477896733974386e-01,8.042674527712369292e-02,7.702802031612495659e-01,1.230977672275148427e+00,2.865460845120603173e-01,5.809391608175765720e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.711790147504549608e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.872253746933855822e+00
7.918000023606770264e+04,7.520381860623224224e-01,6.649116902746264601e-02,6.915523999241669495e-01,1.468179676582449522e+00,1.759753851830772320e-01,4.015546821520138976e-01,7.619047619047618625e-01,1.000000000000000000e+00,3.561990806274323518e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.645397414484659482e+00
7.919000023609751952e+04,1.249876466341875547e+00,7.978393073572735694e-02,1.169870525963407015e+00,1.672690608861754802e+00,4.021084363339602064e-01,6.147696694973593390e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.568683589020919200e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.338802700995395778e+00
7.920000023612733639e+04,9.685842474790299361e-01,4.604815536595133207e-02,9.365671794746567302e-01,1.748333424428242244e+00,4.176085763100133019e-01,5.905827336293527630e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.650693865208403111e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.650693865208403111e+00
7.921000023615713872e+04,1.060009220168755650e+00,4.970341880253134614e-02,5.506864278268749358e-01,1.055369291441171864e+00,4.828053664421014246e-01,6.858946287793927787e-01,5.238095238095238360e-01,6.666666666666666297e-01,3.649142492207891220e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.649142492207891220e+00
7.922000023618695559e+04,7.774171098401558844e-01,7.683125023449026425e-02,1.303627194115296373e+00,2.228710857587057781e+00,7.205505992418669292e-01,9.463224982062702351e-01,7.142857142857143016e-01,8.333333333333333703e-01,3.768668756856453861e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.789023816362982355e+00
7.923000023621677246e+04,6.530152037414107546e-01,5.312328406780475465e-02,4.451803080976309279e-01,9.664325496842021135e-01,5.700993974121361108e-01,8.044984350143775664e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.637297190856965567e+00,4.166666666666666435e-02,3.333333333333333148e-01,4.113199108035593632e+00
7.924000023624658934e+04,9.492536461984160123e-01,2.609134622680444118e-02,1.368779326129569318e+00,1.269446966052533154e+00,2.457077939425669211e-01,4.207633813535678891e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.649943755625813857e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.649943755625813857e+00
7.925000023627640621e+04,1.547910948920921959e+00,4.642671700563423542e-02,8.901538149331680305e-01,1.774810612942578247e+00,2.583787222301383024e-01,3.306333101496905513e-01,2.857142857142856984e-01,6.666666666666666297e-01,3.421243908856106852e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.421243908856106852e+00
7.926000023630620854e+04,1.076555050292827609e+00,5.721953010415953278e-02,6.732019862784877073e-01,9.181469763293927944e-01,3.709584384247590627e-01,6.198267891362739812e-01,3.333333333333333148e-01,8.333333333333333703e-01,3.889704055910829794e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.700954326098925495e+00
7.927000023633602541e+04,1.108672315140167397e+00,5.492671540029775423e-02,7.630820897556932492e-01,1.681536977747316364e+00,3.616596760092219420e-01,5.050930941818078113e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.223586573335336158e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.223586573335336158e+00
7.928000023636584228e+04,9.609931448938975329e-01,3.806802466365100113e-02,1.867938699913235912e+00,1.689081956199131485e+00,4.392535385068193077e-01,6.788356665558741287e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.550034470747362558e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.550034470747362558e+00
7.929000023639565916e+04,1.125802464841242356e+00,5.311337104570899165e-02,9.475459964771524302e-01,1.132020637367306071e+00,6.641034904622123980e-01,7.458593311789020186e-01,7.142857142857143016e-01,8.333333333333333703e-01,3.707277322148052168e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.875403317415355708e+00
7.930000023642547603e+04,6.945787848616984395e-01,3.977397535005447460e-02,2.064232542965496187e+00,1.561691263757130743e+00,1.855424850522165992e-01,4.156177164471480112e-01,3.809523809523809312e-01,1.000000000000000000e+00,3.347861287128695906e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.347861287128695906e+00
7.931000023645529291e+04,1.010418588090770342e+00,3.904491990109796445e-02,1.820190937701498202e+00,1.367976393968006521e+00,2.846491736117116034e-01,5.064276129609731614e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.538254179533582011e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.524334153809539405e+00
7.932000023648509523e+04,1.252285908704761086e+00,5.139721102169865496e-02,9.261544158113423908e-01,1.752934461177509951e+00,3.107539207253317004e-01,6.263482061039261639e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.792683674230985513e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.696381313660446200e+00
7.933000023651491210e+04,1.131424542060870619e+00,6.923330243328852662e-02,8.476941405901885496e-01,9.521138947645511053e-01,4.077644130431127278e-01,6.357601759411629638e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.661340692355583126e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.606612082199474933e+00
7.934000023654472898e+04,1.438187163085551612e+00,4.312036514310108037e-02,1.291212183286922777e+00,1.792169865661419115e+00,3.907428979813794556e-01,4.762275222235332062e-01,4.285714285714285476e-01,5.000000000000000000e-01,3.800602677623579950e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.580280167025829297e+00
7.935000023657454585e+04,9.964613925333641875e-01,5.520538100539532783e-02,4.977577340657020621e-01,1.464096520495226761e+00,4.198444872856561538e-01,6.580938982702319029e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.776276066971825163e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.722442404900478063e+00
7.936000023660436273e+04,1.347885627251897533e+00,8.007624992320529211e-02,6.500737856955212113e-01,1.423329077306445756e+00,7.489211675550597747e-01,7.991017339748140991e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.465783045008123953e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.828510368804012742e+00
7.937000023663416505e+04,1.138471139295119228e+00,4.419943222580859088e-02,9.512628837805978677e-01,1.567282801279943127e+00,5.014113418001528988e-01,7.281784741921882853e-01,6.666666666666666297e-01,8.333333333333333703e-01,3.624494705774586656e+00,8.333333333333332871e-02,3.333333333333333148e-01,4.086615687414821174e+00
7.938000023666398192e+04,1.113160663761349145e+00,4.117121573618948149e-02,6.926191407704792580e-01,1.231763578695912464e+00,3.537195188391674683e-01,6.230653402051993250e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.598633475708953533e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.475741697899860316e+00
7.939000023669379880e+04,1.634537382569627884e+00,4.351563558430979195e-02,1.385050660245173315e+00,2.102211611142178249e+00,6.998441312327039476e-01,8.226091754338658024e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.589094345736090208e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.632068313593881381e+00
7.940000023672361567e+04,1.221197116763490298e+00,6.526915348844350429e-02,1.094776460287427255e+00,2.164187308532194542e+00,4.821766911893471397e-01,6.912709687577953677e-01,5.714285714285713969e-01,6.666666666666666297e-01,3.680461122569164356e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.740241119396656710e+00
7.941000023675343255e+04,1.041097652495187820e+00,6.155651884363184251e-02,6.771531922281684990e-01,1.520196496058128899e+00,2.946911084498332056e-01,4.962626735215370233e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.720255082076245667e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.691433243797138442e+00
7.942000023678323487e+04,1.020315032977145542e+00,5.202535237944623525e-02,6.964357511352560204e-01,1.407551899140211837e+00,5.377392516712981019e-01,7.003253519039963626e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.649020123428731388e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.574600486012177392e+00
7.943000023681305174e+04,1.265090515196276355e+00,3.713596442148350135e-02,7.292277236751305569e-01,1.565963930965051265e+00,4.095601062333318332e-01,6.096440481922927868e-01,6.666666666666666297e-01,8.333333333333333703e-01,3.660214001845700782e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.477225213558544414e+00
7.944000023684286862e+04,1.174760410415337297e+00,3.947852405808462833e-02,6.893855977121784440e-01,1.295364763750651571e+00,4.659541519996222014e-01,6.891517501031744208e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.575038175391226591e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.445263425562288262e+00
7.945000023687268549e+04,1.335026914049654012e+00,6.085336722913212842e-02,1.127177588163245758e+00,2.712031407827963481e+00,9.282809099804583131e-01,1.081992798997284844e+00,4.761904761904761640e-01,6.666666666666666297e-01,3.821585017342295387e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.849474707074696411e+00
7.946000023690250237e+04,9.840724339690215539e-01,6.959183802526763829e-02,6.887437423446467477e-01,1.694163547173638928e+00,4.584959148812379204e-01,6.863229362403561185e-01,3.809523809523809312e-01,1.000000000000000000e+00,3.594037578692832469e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.594037578692832469e+00
7.947000023693230469e+04,8.890729128624608180e-01,3.585152400700256786e-02,1.300284032308622217e+00,1.870777181036291648e+00,6.677332667463561355e-01,9.173747124621176585e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.524580785462633870e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.794212995760445573e+00
7.948000023696212156e+04,1.001593601372575471e+00,9.296169331397190205e-02,1.064562146427104672e+00,1.999471592801288056e+00,6.757967980374767203e-01,8.750456972373693576e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.705449870642540056e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.726414081681991952e+00
7.949000023699193844e+04,1.031555036164345962e+00,5.308958750665312282e-02,1.212671128222764905e+00,1.117560894326889986e+00,3.276891278956204911e-01,4.287429323364725930e-01,7.619047619047618625e-01,1.000000000000000000e+00,3.503932312056160736e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.591290437409058622e+00
7.950000023702175531e+04,1.109190546295345303e+00,5.450689964631776768e-02,8.234916634252088530e-01,1.803167520657235068e+00,5.933151844187667390e-01,7.843792551938274515e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.372505438805117439e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.372505438805117439e+00
7.951000023705157219e+04,1.456205202067512694e+00,6.569960642426717068e-02,1.318623680771229711e+00,1.871735084757957912e+00,1.467194837431108345e-01,4.816918811618394747e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.560201220115247533e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.319025860908667802e+00
7.952000023708137451e+04,1.127215051996595774e+00,4.570136728042513419e-02,1.930943607931101313e+00,3.275034621371070820e+00,2.665722811500406686e-01,6.056506021098030379e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.745297466037672773e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.932991994710363315e+00
7.953000023711119138e+04,9.177809230482349978e-01,7.018480732488621698e-02,6.605380430879692621e-01,8.407345107155409503e-01,4.415001266582729289e-01,7.617266465884708904e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.657222291605712883e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.657222291605712883e+00
7.954000023714100826e+04,8.397122747290424183e-01,5.143074425216120210e-02,4.986070101788240838e-01,1.245427891653685393e+00,5.425062643445074384e-01,8.170429306907482925e-01,7.619047619047618625e-01,1.000000000000000000e+00,3.810254463496006494e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.788538266846300573e+00
7.955000023717082513e+04,1.316163876978583280e+00,6.733655086251297273e-02,1.401002970638573597e+00,2.137259990773259233e+00,3.656519750963460047e-01,5.271951921326629709e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.709969775165161909e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.782646497156861631e+00
7.956000023720064200e+04,1.838547387860796745e+00,3.529205498612883463e-02,9.394215843828851442e-01,2.053185594828990546e+00,4.482777890488667261e-01,5.632414468678180741e-01,3.333333333333333148e-01,5.000000000000000000e-01,3.796385002097383055e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.469513717791472107e+00
7.957000023723044433e+04,1.025133638470811626e+00,5.988954732614625714e-02,1.036955803411513832e+00,2.571341300899078419e+00,5.552958979089265279e-01,7.252483005029713992e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.533688247041757879e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.533688247041757879e+00
7.958000023726026120e+04,4.728389139393303076e-01,5.163740537198779207e-02,8.887414724305680025e-01,1.729811960237483515e+00,7.763125957619476658e-01,1.051797192280046200e+00,6.666666666666666297e-01,1.000000000000000000e+00,3.543794925111049210e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.867077428029309871e+00
7.959000023729007808e+04,1.043745649437075596e+00,3.436409388766983181e-02,8.667242802183732220e-01,2.342040661309530591e+00,4.072186221108100579e-01,6.650533844533449424e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.805711209861311062e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.857676679449279167e+00
7.960000023731989495e+04,1.046087308813676175e+00,5.927340272502277380e-02,8.951675054931410580e-01,1.952036228909528326e+00,1.976302769928176273e-01,5.309840470681770341e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.732257815687183289e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.711139179575751346e+00
7.961000023734971182e+04,1.004452137063622352e+00,6.212256648966925365e-02,1.700163695027078203e+00,1.680405994659554869e+00,6.079958103163144445e-01,8.681180867738523821e-01,2.857142857142856984e-01,5.000000000000000000e-01,3.803532494894794169e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.705042151161000774e+00
7.962000023737952870e+04,1.353532339038071797e+00,6.873049279911636056e-02,1.103616243351153603e+00,1.961667152793063362e+00,4.940653615356109807e-01,6.783895277275916458e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.962162750619452112e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.598393928504342476e+00
7.963000023740933102e+04,9.860722809212173479e-01,4.791767542134321711e-02,4.935430387575776567e-01,1.575926330081553361e+00,3.119632554413315217e-01,6.382929798332891425e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.482253146825034396e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.482253146825034396e+00
7.964000023743914790e+04,9.571404155223265375e-01,4.058198296436788671e-02,1.839581966935517121e+00,2.957758951599043229e+00,3.067968716104140237e-01,5.723365419545746180e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.854039307236180267e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.876172057185115705e+00
7.965000023746896477e+04,1.182063940340180030e+00,7.605386039710575197e-02,3.299920122707162284e-01,1.640921277374735254e+00,4.829469236497125340e-01,6.851377610754697534e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.556961839893764576e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.673637845554913461e+00
7.966000023749878164e+04,1.583950423831293364e+00,5.118182051721872211e-02,4.561887743659484573e-01,1.930048909691548742e+00,6.334254658499545165e-01,5.822646378013461854e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.668604381991817487e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.890910392683683661e+00
7.967000023752859852e+04,1.038034763952158546e+00,3.558759877571510133e-02,8.475096772201844431e-01,1.491459392235275239e+00,1.643859763609796243e-01,2.600613039173058638e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.700218792167931259e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.700218792167931259e+00
7.968000023755840084e+04,1.444034491394720066e+00,4.743064762528331063e-02,1.122072958822963651e+00,1.503989639392445232e+00,3.853737831062757357e-01,7.008130329051357466e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.823354019189646014e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.789056721215263934e+00
7.969000023758821771e+04,1.445741066318982471e+00,3.503963332482409876e-02,1.166740356591859706e+00,2.695625684612962925e+00,8.178005038391971127e-01,1.058401948334418474e+00,5.238095238095238360e-01,6.666666666666666297e-01,3.658041294586468872e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.340733425977673754e+00
7.970000023761803459e+04,7.116648623561604436e-01,6.560014299646362013e-02,1.008582369196928008e+00,1.659102679942952907e+00,3.436481608502269247e-01,5.060512781757108280e-01,8.095238095238095344e-01,1.000000000000000000e+00,3.623849144075856454e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.682816411957199776e+00
