#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
16080000,32160.000005634352,-769650.7077431642,209100.26603571093,-560550.4417074532,311.243992205287,709.5567734177878,1.0274815828961177,64.2,1:1:20:52
16085000,32170.00000563639,-770373.0424527819,209980.28291703196,-560392.7595357499,312.55388995215844,709.4658720858001,1.0276132304469765,64.2,1:1:20:40
16090000,32180.000005638427,-768174.0337446141,209106.3780899521,-559067.655654662,311.25308994676124,709.7458106239591,1.0272079183743752,64.2,1:1:20:28
16095000,32190.000005640464,-767844.545134509,208107.21517417819,-559737.3299603309,309.76584432692147,710.0785942149549,1.0267265097774099,64.2,1:1:20:17
16100000,32200.0000056425,-768675.1108822818,208604.2912497003,-560070.8196325814,310.5057378962047,710.1468592727366,1.0266278125240171,64.2,1:1:20:05
16105000,32210.00000564454,-767070.4664840847,209460.8557787299,-557609.6107053548,311.78072701339255,711.2144818691762,1.0250867147557272,64.2,1:1:19:54
16110000,32220.000005646576,-766772.3515554368,207996.0976284913,-558776.2539269456,309.6004467921439,711.2599207928007,1.0250212269704906,64.2,1:1:19:42
16115000,32230.000005648613,-767915.9840615066,207906.89789891243,-560009.0861625941,309.4676737428116,710.1881145513347,1.0265681750624003,64.2,1:1:19:31
16120000,32240.00000565065,-770720.9520211173,209505.42870316526,-561215.5233179521,311.84707343756764,708.8029409626128,1.02857433931616,64.2,1:1:19:20
16125000,32250.000005652688,-770963.3206384927,208212.68555549602,-562750.6350829967,309.92283610490017,708.5334082348296,1.0289656186040261,64.2,1:1:19:11
16130000,32260.000005654725,-769425.4409634657,206822.70163521342,-562602.7393282523,307.85385669778634,707.4834486639918,1.030492682313229,64.2,1:1:19:01
16135000,32270.000005656762,-767732.7907789522,209890.7730537738,-557842.0177251784,312.4206552714457,708.0836355894571,1.0296192145424377,64.2,1:1:18:49
16140000,32280.0000056588,-769482.0820693104,209321.45490255134,-560160.627166759,311.5732299783992,707.5887551555195,1.0303393198295425,64.2,1:1:18:37
16145000,32290.000005660837,-768847.4433876965,209191.26383307297,-559656.1795546236,311.37944166343357,708.9658649732257,1.0283379676305056,64.2,1:1:18:27
16150000,32300.000005662874,-767706.5854639295,207299.4851525392,-560407.1003113902,308.5635449643943,710.058189896514,1.026756013915177,64.2,1:1:18:15
16155000,32310.00000566491,-766358.4745737417,208373.5137280419,-557984.9608456998,310.1622274908189,710.3150991949234,1.026384653138148,64.2,1:1:18:03
16160000,32320.00000566695,-767432.1235594316,208527.7253753593,-558904.3981840723,310.3917702344299,709.9735060219764,1.026878482819616,64.2,1:1:17:51
16165000,32330.000005668986,-767523.7293143258,207668.16954318498,-559855.5597711408,309.11232858760013,709.0846840735054,1.0281656522571212,64.2,1:1:17:40
16170000,32340.000005671023,-766358.322083143,208235.40892368252,-558122.9131594605,309.95665964785786,709.7383989970247,1.027218645258937,64.2,1:1:17:29
16175000,32350.00000567306,-769253.4533780986,207936.45710262563,-561316.9962754729,309.51167236961646,708.9315171409409,1.0283877907504972,64.2,1:1:17:18
16180000,32360.000005675098,-769504.8952734275,207480.49085561954,-562024.4044178079,308.8329704352784,709.4037531259733,1.027703213428739,64.2,1:1:17:06
16185000,32370.000005677135,-767430.9721240443,208443.71020356618,-558987.2619204782,310.2667143558772,709.4037531259733,1.027703213428739,64.2,1:1:16:55
16190000,32380.000005679172,-768508.6184024601,209001.94965106167,-559506.6687513985,311.09764909134657,709.4037531259733,1.027703213428739,64.2,1:1:16:44
16195000,32390.00000568121,-769494.077109402,209444.2819422651,-560049.7951671369,311.7560569968246,709.4037531259733,1.027703213428739,64.2,1:1:16:32
16200000,32400.000005683247,-769836.94504426,209160.01582210092,-560676.9292221591,311.33292926118844,709.3985089951418,1.0277108105832844,64.2,1:1:16:21
16205000,32410.000005685284,-769239.1973960539,209182.02580604167,-560057.1715900123,311.3656909376797,708.7641450000194,1.0286306408825894,64.2,1:1:16:10
16210000,32420.00000568732,-768135.7190371086,208468.68835641444,-559667.0306806942,310.3038941268923,708.75747663195,1.0286403187878632,64.2,1:1:15:57
16215000,32430.00000568936,-768279.8996369797,208116.85039067685,-560163.0492463028,309.7801862658662,709.2185470848934,1.027971588874286,64.2,1:1:15:45
16220000,32440.000005691396,-769250.801964289,209197.24171280826,-560053.5602514808,311.38833968728125,709.2854941035462,1.0278745621710657,64.2,1:1:15:33
16225000,32450.000005693433,-768958.0874025151,206837.83151404475,-562120.2558884703,307.8763773955278,709.2899563869242,1.0278680956089326,64.2,1:1:15:23
16230000,32460.00000569547,-769745.4166545505,208681.58939572645,-561063.827258824,310.62079553824105,708.746391105586,1.0286564077860099,64.2,1:1:15:11
16235000,32470.000005697508,-769656.3358931066,208706.36706487864,-560949.9688282281,310.65767689095605,708.9616219223911,1.028344122110716,64.2,1:1:15:01
16240000,32480.000005699545,-769137.5234887064,208994.35837232115,-560143.1651163853,311.08634953661175,709.416524427197,1.0276847121578276,64.2,1:1:14:51
16245000,32490.000005701582,-769139.0601558946,207074.28155309326,-562064.7786028014,308.2283312954716,709.8842339791763,1.0270076187202049,64.2,1:1:14:39
16250000,32500.00000570362,-767696.3229811364,208441.03081699714,-559255.2921641392,310.262726111442,709.76367802185,1.0271820597214707,64.2,1:1:14:27
16255000,32510.000005705657,-766525.8919436065,207891.69453019658,-558634.19741341,309.4450436559934,710.3493216116788,1.0263352051239352,64.2,1:1:14:15
16260000,32520.000005707694,-767202.0254281601,210574.48171500018,-556627.5437131599,313.4383498792043,710.8395666799258,1.0256273720259124,64.2,1:1:14:05
16265000,32530.00000570973,-767551.9211659878,208617.05612638462,-558934.8650396032,310.5247383080863,710.1835311369027,1.0265748003742847,64.2,1:1:13:52
16270000,32540.00000571177,-769477.1301511005,209245.63918760783,-560231.4909634927,311.4603789225957,709.6934240989506,1.027283742457673,64.2,1:1:13:40
16275000,32550.000005713806,-767817.4226952414,209080.00086888124,-558737.4218263602,311.21382767443123,710.0381579492584,1.0267849812630367,64.2,1:1:13:27
16280000,32560.000005715843,-769051.9448197102,209542.6309610753,-559509.3138586349,311.90244868643987,709.935840542673,1.0269329636163766,64.2,1:1:13:15
16285000,32570.00000571788,-768808.4376536827,208807.43367222924,-560001.0039814534,310.8081136883205,709.3888304495762,1.027724832154363,64.2,1:1:13:04
16290000,32580.000005719918,-769117.0148931858,207182.16946536902,-561934.8454278167,308.38892154800465,709.2110833949246,1.0279824071784773,64.2,1:1:12:51
16295000,32590.000005721955,-768145.7886134153,209182.69990104617,-558963.0887123691,311.3666943224401,709.15573296786,1.028062642397072,64.2,1:1:12:40
16300000,32600.000005723992,-769455.7247998691,208845.08486193343,-560610.6399379356,310.8641571684029,708.7892557977751,1.0285941988290774,64.2,1:1:12:28
16305000,32610.00000572603,-768728.994755439,208548.43375870763,-560180.5609967314,310.42259448935624,709.3592472353861,1.0277676925300565,64.2,1:1:12:16
16310000,32620.000005728067,-769137.929892349,209092.5494077981,-560045.380484551,311.23250606936045,708.832855270651,1.0285309312131103,64.2,1:1:12:04
16315000,32630.000005730104,-770399.2164367922,208839.92636797143,-561559.2900688207,310.8564787934064,708.5651832203054,1.0289194755414535,64.2,1:1:11:53
16320000,32640.00000573214,-767414.9783996278,207883.7252544662,-559531.2531451617,309.43318145590956,709.1652345800491,1.028048868100113,64.2,1:1:11:41
16325000,32650.00000573418,-769323.8016650495,209463.32835557938,-559860.4733094701,311.78440742329474,709.4287085951761,1.0276670620641526,64.2,1:1:11:29
16330000,32660.000005736216,-767313.3661122685,208076.53641196163,-559236.8297003069,309.7201792466744,709.4287085951761,1.0276670620641526,64.2,1:1:11:18
16335000,32670.000005738253,-767677.4461000133,208190.95608486806,-559486.4900151453,309.8904919701223,709.6969422955302,1.0272786498809217,64.2,1:1:11:07
16340000,32680.00000574029,-769906.5342788259,207885.73317499607,-562020.8011038298,309.4361702287772,710.3536819654466,1.026328905185338,64.2,1:1:10:55
16345000,32690.000005742328,-769072.6691131126,209051.2494426205,-560021.4196704922,311.17103141758923,710.0712866995802,1.026737076068283,64.2,1:1:10:44
16350000,32700.000005744365,-768425.636937907,207921.94190671534,-560503.6950311917,309.4900666222474,709.6216534596074,1.0273876412192506,64.2,1:1:10:32
16355000,32710.000005746402,-769079.2975866324,207044.19512630886,-562035.1024603236,308.18354790154723,708.595500646663,1.028875452977947,64.2,1:1:10:21
16360000,32720.00000574844,-770164.559935486,207576.83076617128,-562587.7291693147,308.9763715841019,708.010108334374,1.0297261410873204,64.2,1:1:10:08
16365000,32730.000005750477,-770388.0220944127,209095.22528591554,-561292.7968084972,311.2364890914949,708.6129159346276,1.028850166729432,64.2,1:1:09:56
16370000,32740.000005752514,-768539.2550329221,208307.94077578036,-560231.3142571418,310.0646227013583,708.2672336696567,1.0293523151263133,64.2,1:1:09:44
16375000,32750.00000575455,-767812.9118198128,209970.92440117546,-557841.9874186374,312.5399598797988,709.8641102028596,1.0270367331257617,64.2,1:1:09:31
16380000,32760.00000575659,-769723.1934631001,207769.4043408805,-561953.7891222197,309.2630157348822,709.2573219189237,1.0279153900498048,64.2,1:1:09:19
16385000,32770.00000575862,-769598.3443404757,208745.62346850423,-560852.7208719715,310.71610971849714,708.8763513035607,1.0284678214547578,64.2,1:1:09:06
16390000,32780.00000576066,-769217.1488533686,208089.68168460004,-561127.4671687685,309.7397458747432,709.7304421625272,1.0272301614744852,64.1,1:1:08:56
16395000,32790.0000057627,-767788.1331520784,208147.3363458094,-559640.796806269,309.8255643543858,710.5017417812344,1.0261150308769393,64.1,1:1:08:45
16400000,32800.000005764734,-769358.4067783253,209094.11622321038,-560264.290555115,311.23483826096026,710.408782269283,1.0262493016726517,64.1,1:1:08:32
16405000,32810.00000576677,-766834.4219617662,207640.58060684314,-559193.8413549231,309.0712626872523,710.1012232108765,1.0266937907941964,64.1,1:1:08:22
16410000,32820.00000576881,-769336.1165407947,207627.29196417448,-561708.8245766202,309.05148265409593,709.5397333728287,1.0275062585154575,64.1,1:1:08:10
16415000,32830.000005770846,-768235.1295933761,209132.15064049064,-559102.9789528854,311.2914521720755,709.9254236812874,1.0269480319855002,64.1,1:1:07:58
16420000,32840.00000577288,-768959.0347237606,208037.38830161685,-560921.6464221437,309.6619076127736,710.6456245692751,1.0259072757224874,64.1,1:1:07:45
16425000,32850.00000577492,-767879.4821313545,208644.0996542387,-559235.3824771158,310.56499237247465,711.2700282070066,1.0250066610339263,64.1,1:1:07:33
16430000,32860.00000577696,-767796.3390480853,206746.4725888695,-561049.8664592158,307.74039040166014,710.1022136381185,1.0266923587954218,64.1,1:1:07:20
16435000,32870.000005778995,-768490.3707767297,208107.33128496114,-560383.0394917685,309.766017156848,709.8486674172184,1.027059076350231,64.1,1:1:07:08
16440000,32880.00000578103,-768847.5464433543,209060.54772122815,-559786.9987221262,311.1848718273092,710.5495279915309,1.026046022107357,64.1,1:1:06:56
16445000,32890.00000578307,-767923.2145352792,207912.71891915106,-560010.4956161282,309.47633828261405,709.210508491188,1.0279832404866702,64.1,1:1:06:44
16450000,32900.00000578511,-768814.4399062498,208748.4075667897,-560066.03233946,310.720253825444,709.8085530058735,1.027117119987617,64.1,1:1:06:32
16455000,32910.000005787144,-768059.898504944,209312.64089148634,-558747.2576134577,311.5601103968548,709.740570362336,1.0272155026079082,64.1,1:1:06:19
16460000,32920.00000578918,-768135.8512848183,208180.35525127428,-559955.496033544,309.8747127182304,709.4449551642327,1.0276435280834406,64.1,1:1:06:06
16465000,32930.00000579122,-768117.5472456506,209365.49415969753,-558752.053085953,311.63878204329035,709.4449551642327,1.0276435280834406,64.1,1:1:05:55
16470000,32940.000005793256,-768950.5515840896,207835.7469980062,-561114.8045860834,309.3617662235773,709.4449551642327,1.0276435280834406,64.1,1:1:05:44
16475000,32950.00000579529,-768706.5560601889,208830.89698130573,-559875.6590788832,310.84303862708674,709.7369246433083,1.0272207791251267,64.1,1:1:05:33
16480000,32960.00000579733,-768495.2330547036,208488.17304028283,-560007.0600144208,310.33289691540625,709.9481334203609,1.0269151820902043,64.1,1:1:05:22
16485000,32970.00000579937,-770172.6637949878,207752.55577297183,-562420.108022016,309.2379367828643,709.6395839257226,1.0273616822117413,64.1,1:1:05:09
16490000,32980.000005801405,-768162.729600166,209559.83485630667,-558602.8947438593,311.9280565401973,709.447209898927,1.0276402620708553,64.1,1:1:04:57
16495000,32990.00000580344,-765916.2220979561,208811.557514372,-557104.6645835841,310.81425199276197,711.6348535965147,1.024481183041287,64.1,1:1:04:46
16500000,33000.00000580548,-767305.5473516257,208390.5548231036,-558914.9925285222,310.1875930178893,711.0546171551135,1.0253171825574827,64.1,1:1:04:35
16505000,33010.00000580752,-767985.583530636,208791.1891541415,-559194.3943764946,310.78393385939466,711.2550893142695,1.0250281898282987,64.1,1:1:04:22
16510000,33020.000005809554,-769179.8477849541,210000.55542672897,-559179.2923582252,312.58406541281056,710.9294259703743,1.025497735884056,64.1,1:1:04:10
16515000,33030.00000581159,-768448.3698655432,207069.3386610002,-561379.0312045431,308.22097384204864,711.5137874175808,1.024655501549816,64.1,1:1:03:58
16520000,33040.00000581363,-767097.6171529433,208696.53959928133,-558401.077553662,310.64304879084045,711.1213926201265,1.0252209035925106,64.1,1:1:03:46
16525000,33050.000005815666,-767937.7136169812,208919.99907743064,-559017.7145395505,310.9756663498417,710.5397223674827,1.0260601817964388,64.1,1:1:03:34
16530000,33060.0000058177,-767432.4564190889,208262.3633543047,-559170.0930647842,309.99678109176375,710.930884820208,1.025495631534346,64.1,1:1:03:21
16535000,33070.00000581974,-768572.3225758686,207927.28735732194,-560645.0352185466,309.4980232806414,711.3546257129036,1.0248847626109503,64.1,1:1:03:08
16540000,33080.00000582178,-770031.6681061657,207521.38779353234,-562510.2803126334,308.8938451843463,710.583267165557,1.025997304459619,64.1,1:1:02:57
16545000,33090.000005823815,-768553.6785856383,207383.94921328887,-561169.7293723495,308.68926901039396,710.248951147007,1.0264802440448386,64.1,1:1:02:45
16550000,33100.00000582585,-769432.3371689585,208557.65133302048,-560874.685835938,310.43631477141025,708.2760428966048,1.029339512493435,64.1,1:1:02:32
16555000,33110.00000582789,-769098.7046243004,208480.44072281703,-560618.2639014833,310.3213874257118,706.978660069872,1.031228462587423,64.1,1:1:02:20
16560000,33120.00000582993,-768674.8674721732,209170.97803422925,-559503.8894379439,311.34924642199803,707.3198431193289,1.0307310388618272,64.1,1:1:02:09
16565000,33130.000005831964,-769429.1771999188,209680.56653624726,-559748.6106636715,312.1077646331748,707.7862148884487,1.0300518735320014,64.1,1:1:01:58
16570000,33140.000005834,-770903.1508335685,208058.60554903606,-562844.5452845325,309.69348930760145,707.0436388920975,1.031133690486723,64.1,1:1:01:47
16575000,33150.00000583604,-768973.097118061,207092.42655445816,-561880.6705636028,308.25533997781554,708.1962218379228,1.0294555297314503,64.1,1:1:01:36
16580000,33160.000005838076,-769016.0051342896,207396.64959961222,-561619.3555346774,308.70817342891417,708.2125140137957,1.0294318474747663,64.1,1:1:01:25
16585000,33170.00000584011,-767168.4111305461,208666.2231783272,-558502.1879522189,310.5979230525235,708.280737036015,1.02933269053299,64.1,1:1:01:13
16590000,33180.00000584215,-767971.5406139563,209019.46478923736,-558952.0758247189,311.1237202276162,708.818821074686,1.0285512955209073,64.1,1:1:01:01
16595000,33190.00000584419,-767917.4607342249,208302.31359998393,-559615.147134241,310.05624669738216,709.20723713115,1.0279879822646958,64.1,1:1:00:48
16600000,33200.000005846225,-769165.7701891707,207869.83045748324,-561295.9397316875,309.41249916714037,709.9957055817788,1.0268463752306405,64.1,1:1:00:38
16605000,33210.00000584826,-769120.6523040445,208350.08147164638,-560770.570832398,310.1273487737078,709.9957055817788,1.0268463752306405,64.1,1:1:00:27
16610000,33220.0000058503,-768159.9821698661,208700.5816651519,-559459.4005047142,310.64906537198675,709.9957055817788,1.0268463752306405,64.1,1:1:00:16
16615000,33230.00000585234,-769181.5647709309,207345.02364433825,-561836.5411265927,308.63132862749177,709.9957055817788,1.0268463752306405,64.1,1:1:00:05
16620000,33240.000005854374,-768382.5767406472,207692.2294612875,-560690.3472793597,309.1481415738977,709.9957055817788,1.0268463752306405,64.1,1:0:59:53
16625000,33250.00000585641,-769149.4634311944,208479.6331704036,-560669.8302607909,310.3201853907176,710.2458466514041,1.0264847308058935,64.1,1:0:59:41
16630000,33260.00000585845,-768824.08829471,209380.91777226876,-559443.1705224413,311.66173996124,709.3806789351431,1.0277366417709077,64.1,1:0:59:28
16635000,33270.000005860486,-768824.8090179395,208334.10934025844,-560490.6996776811,310.10357439010005,710.3453869840259,1.0263408900301132,64.1,1:0:59:16
16640000,33280.00000586252,-769304.3488696483,208495.20292858122,-560809.145941067,310.34336084517656,710.1593206088935,1.0266097980392266,64.1,1:0:59:03
16645000,33290.00000586456,-768251.3408947452,207777.9464537064,-560473.3944410388,309.2757305981782,709.8174255081407,1.0271042813355238,64.1,1:0:58:52
16650000,33300.0000058666,-767674.0634889444,208673.0427574118,-559001.0207315326,310.60807393879304,708.883825888145,1.0284569771253442,64.1,1:0:58:40
16655000,33310.000005868635,-769206.5489905798,207718.946869219,-561487.6021213608,309.18791021151657,708.1601469107342,1.029507972012255,64.1,1:0:58:28
16660000,33320.00000587067,-769289.0454377504,209492.29514884923,-559796.7502889012,311.8275242521234,708.3231754076849,1.0292710192439383,64.1,1:0:58:17
16665000,33330.00000587271,-768856.5192000917,208178.192860708,-560678.3263393837,309.8714940180092,709.0665118794451,1.02819200243083,64.1,1:0:58:06
16670000,33340.00000587475,-769555.8445712365,209018.6687402621,-560537.1758309745,311.12253531539324,709.0317518008974,1.0282424092492493,64.1,1:0:57:55
16675000,33350.000005876784,-767808.1760601234,209139.0888048013,-558669.0872553221,311.30177957145935,709.7856503398948,1.02715026199367,64.1,1:0:57:44
16680000,33360.00000587882,-768759.8459402304,207678.92607226066,-561080.9198679698,309.1283395909109,709.9165860753475,1.0269608162508708,64.1,1:0:57:32
16685000,33370.00000588086,-770408.6985682766,207157.38388412006,-563251.3146841566,308.3520284181999,709.1490346510246,1.028072353034708,64.1,1:0:57:21
16690000,33380.000005882895,-769527.9350930722,209341.2915808693,-560186.6435122029,311.6027567076991,709.5736908762314,1.0274570859661951,64.1,1:0:57:09
16695000,33390.00000588493,-768522.7815016103,207867.36736022256,-560655.4141413877,309.40883286752666,710.5455115521739,1.026051821949251,64.1,1:0:56:58
16700000,33400.00000588697,-767523.4750952097,208012.8480963347,-559510.6269988749,309.6253797230374,710.7750646576761,1.0257204465340932,64.1,1:0:56:45
16705000,33410.00000588901,-768062.5867897389,208751.61909837334,-559310.9676913655,310.7250341632701,711.1244726962743,1.0252164630781242,64.1,1:0:56:33
16710000,33420.000005891045,-769066.079546121,208567.04365498622,-560499.0358911348,310.45029516387996,711.371582271318,1.0248603330177835,64.1,1:0:56:21
16715000,33430.00000589308,-766422.370437738,207695.757410202,-558726.6130275361,309.1533928962669,711.9737875072472,1.0239934805163728,64.1,1:0:56:09
16720000,33440.00000589512,-768325.2278557364,207822.83388832305,-560502.3939674133,309.34254516812024,712.0137193248612,1.0239360519587593,64.1,1:0:55:56
16725000,33450.00000589716,-768261.978332324,207845.88063104489,-560416.0977012791,309.3768500513615,712.6680404591357,1.0229959466630167,64.1,1:0:55:43
16730000,33460.000005899194,-768247.7155266819,209169.46941439278,-559078.2461122891,311.34700085402466,712.3605720904342,1.0234374911662247,64.1,1:0:55:31
16735000,33470.00000590123,-769013.0375319067,208527.33194840333,-560485.7055835035,310.39118462170575,711.697485271341,1.024391025391935,64.1,1:0:55:19
16740000,33480.00000590327,-768638.7924120878,208536.69926471787,-560102.0931473699,310.40512779347335,711.6929090129684,1.024397612331256,64.1,1:0:55:08
16745000,33490.000005905305,-767030.5775711238,208363.50372528678,-558667.073845837,310.14732768567495,712.1036292395588,1.0238067702091553,64.1,1:0:54:57
16750000,33500.00000590734,-767493.8926688922,208809.17177336663,-558684.7208955255,310.8107008372855,712.6885711218713,1.0229664768698814,64.1,1:0:54:45
16755000,33510.00000590938,-768049.7370490758,208271.35594917892,-559778.3810998969,310.0101664938104,712.6885711218713,1.0229664768698814,64.1,1:0:54:34
16760000,33520.00000591142,-767404.8814876629,207684.49531449442,-559720.3861731684,309.1366293612649,712.6885711218713,1.0229664768698814,64.1,1:0:54:23
16765000,33530.000005913455,-767148.3841495444,208397.54586758887,-558750.8382819556,310.19799912896957,712.6885711218713,1.0229664768698814,64.1,1:0:54:12
16770000,33540.00000591549,-768203.6331159901,210674.65028957993,-557528.9828264101,313.5874499623213,712.6885711218713,1.0229664768698814,64.1,1:0:54:01
16775000,33550.00000591753,-768007.5129858414,208788.2581125782,-559219.2548732632,310.7795710286112,712.6885711218713,1.0229664768698814,64.1,1:0:53:50
16780000,33560.000005919566,-767600.6811215514,208287.45465233846,-559313.2264692129,310.0341292784385,712.6897146817741,1.0229648354494696,64.1,1:0:53:39
16785000,33570.0000059216,-770397.0221986598,209065.51651155695,-561331.5056871029,311.1922678300388,712.0985064125701,1.0238141354611625,64.1,1:0:53:27
16790000,33580.00000592364,-769475.5193304229,207094.8317688634,-562380.6875615595,308.2589201192844,710.9529644587469,1.0254637833334106,64.1,1:0:53:16
16795000,33590.00000592568,-766380.8687505191,208438.66759564617,-557942.201154873,310.25920847628214,711.2358405817902,1.0250559309688372,64.1,1:0:53:03
16800000,33600.000005927715,-766073.9418880655,207326.9509794946,-558746.9909085709,308.60442761745304,711.8467847422845,1.024176174329307,64,1:0:52:51
16805000,33610.00000592975,-767533.9813570287,207418.67122143594,-560115.3101355927,308.74095242829657,711.9500644816618,1.0240276012008835,64,1:0:52:39
16810000,33620.00000593179,-766332.0147712878,208040.82153520768,-558291.1932360801,309.66701795217796,711.1022675428686,1.025248476882433,64,1:0:52:28
16815000,33630.00000593383,-767045.3933115625,209168.62535553827,-557876.7679560243,311.34574447949916,710.6845450580391,1.0258510921275643,64,1:0:52:16
16820000,33640.000005935864,-769302.3305342509,208405.33434650343,-560896.9961877475,310.2095922145095,710.8777143650974,1.0255723339943341,64,1:0:52:04
16825000,33650.0000059379,-766701.7713195346,209120.71010653867,-557581.061212996,311.27442303324324,710.9702370155353,1.0254388703616577,64,1:0:51:53
16830000,33660.00000593994,-767205.9748559501,208708.93518245773,-558497.0396734923,310.661499512433,710.251166629535,1.0264770421507021,64,1:0:51:42
16835000,33670.000005941976,-767758.4105843036,208864.85575166025,-558893.5548326434,310.89358597193666,710.8193210719539,1.0256565840198517,64,1:0:51:29
16840000,33680.00000594401,-767845.9131684932,207473.9734475052,-560371.939720988,308.8232693279637,711.0191866861277,1.0253682746648654,64,1:0:51:17
16845000,33690.00000594605,-768954.0095258504,208374.885022439,-560579.1245034114,310.16426865102756,710.5318418884007,1.026071561787205,64,1:0:51:05
16850000,33700.00000594809,-768178.4670114438,208633.50791146833,-559544.9590999754,310.5492266521972,710.4053547330045,1.0262542530805892,64,1:0:50:53
16855000,33710.000005950125,-770206.4426992661,208868.30654125038,-561338.1361580158,310.89872244329877,709.3481013498628,1.0277838416971912,64,1:0:50:41
16860000,33720.00000595216,-768172.239697881,208944.44132170937,-559227.7983761716,311.01204842544587,710.1466271909202,1.0266281480345134,64,1:0:50:28
16865000,33730.0000059542,-767534.6208194005,206555.96085285596,-560978.6599665446,307.4568152804851,710.6237955552025,1.0259387896465906,64,1:0:50:16
16870000,33740.00000595624,-767407.0867436798,209007.34533066527,-558399.7414130146,311.1056805151813,711.1408626918363,1.0251928344355286,64,1:0:50:03
16875000,33750.000005958274,-768132.4878007816,209060.7431078963,-559071.7446928853,311.185162658726,710.623197721263,1.0259396527496107,64,1:0:49:51
16880000,33760.00000596031,-768756.1525314464,208363.01278349728,-560393.1397479491,310.14659692293895,711.3869870152162,1.0248381401589741,64,1:0:49:39
16885000,33770.00000596235,-768196.3920985227,207218.78645128274,-560977.6056472401,308.44342562441915,711.2529085716941,1.0250313326240434,64,1:0:49:27
16890000,33780.000005964386,-767896.736660148,207603.94237431014,-560292.7942858379,309.01672698542313,712.0535613587302,1.0238787589444753,64,1:0:49:19
16895000,33790.00000596642,-766004.3672626475,209033.00633921707,-556971.3609234304,311.1438767111838,712.5569750249318,1.0231553998618306,64,1:0:49:06
16900000,33800.00000596846,-768086.8281753147,209093.92165821904,-558992.9065170956,311.2345486526026,711.461988697098,1.0247301026455304,64,1:0:48:54
16905000,33810.0000059705,-768373.4871395756,207659.7071192481,-560713.7800203275,309.09973234054706,711.0583359007587,1.0253118202776035,64,1:0:48:42
16910000,33820.000005972535,-767607.3626722484,208293.02543486736,-559314.337237381,310.04242134150894,711.0583359007587,1.0253118202776035,64,1:0:48:31
16915000,33830.00000597457,-768489.0570040168,207184.34359745707,-561304.7134065598,308.39215772538256,711.0583359007587,1.0253118202776035,64,1:0:48:20
16920000,33840.00000597661,-768306.1675660918,207127.53366883573,-561178.633897256,308.30759662311226,711.0583359007587,1.0253118202776035,64,1:0:48:09
16925000,33850.00000597865,-767267.0635855016,207495.0107813212,-559772.0528041804,308.8545832229022,711.0583359007587,1.0253118202776035,64,1:0:47:57
16930000,33860.000005980684,-768264.4062761352,209139.63054372923,-559124.775732406,311.30258594530983,711.0583359007587,1.0253118202776035,64,1:0:47:45
16935000,33870.00000598272,-767917.7362427828,207816.8555168756,-560100.8807259072,309.3336464123632,711.0583359007587,1.0253118202776035,64,1:0:47:34
16940000,33880.00000598476,-767474.8576849671,208515.8315421206,-558959.0261428466,310.3740663634114,711.0583359007587,1.0253118202776035,64,1:0:47:27
16945000,33890.000005986796,-768253.6918793786,208810.02858953734,-559443.6632898413,310.8119762009692,711.0583359007587,1.0253118202776035,64,1:0:47:15
16950000,33900.00000598883,-768574.8200856852,207846.05282088884,-560728.7672647964,309.37710635450003,711.0583359007587,1.0253118202776035,64,1:0:47:03
16955000,33910.00000599087,-767600.5039265971,209210.70647076695,-558389.7974558302,311.4083818665696,711.0583359007587,1.0253118202776035,64,1:0:46:52
16960000,33920.00000599291,-769036.9705045288,208083.80423954024,-560953.1662649886,309.73099734706767,711.0583359007587,1.0253118202776035,64,1:0:46:42
16965000,33930.000005994945,-768302.071560455,207460.12167061266,-560841.9498898424,308.8026510742383,711.0583359007587,1.0253118202776035,64,1:0:46:31
16970000,33940.00000599698,-767580.1915182816,207459.57285834575,-560120.6186599359,308.8018341717821,711.0583359007587,1.0253118202776035,64,1:0:46:18
16975000,33950.00000599902,-767334.2859759312,208102.39259530685,-559231.8933806244,309.7586659587199,711.0583359007587,1.0253118202776035,64,1:0:46:06
16980000,33960.00000600106,-769639.4364074147,208614.2663882449,-561025.1700191698,310.52058580626374,711.0583359007587,1.0253118202776035,64,1:0:45:55
16985000,33970.000006003094,-767901.353840949,208655.1718386275,-559246.1820023216,310.5814732260715,711.0583359007587,1.0253118202776035,64,1:0:45:43
16990000,33980.00000600513,-767719.4142719428,208894.89337973128,-558824.5208922115,310.9382967293855,710.8782340264812,1.0255715842874045,64,1:0:45:31
16995000,33990.00000600717,-769371.0341105391,207852.183834803,-561518.8502757361,309.3862323172885,710.0673712794045,1.0267427376536837,64,1:0:45:19
17000000,34000.000006009206,-769744.2461928828,207169.21701955365,-562575.0291733291,308.3696419410447,709.1457109858626,1.0280771714637147,64,1:0:45:07
17005000,34010.00000601124,-767505.2267231974,208093.23005326936,-559411.9966699281,309.74502759174624,709.88824329206,1.027001818377804,64,1:0:44:56
17010000,34020.00000601328,-769838.3759419634,209301.7919558574,-560536.583986106,311.5439618471645,709.1109289902156,1.0281275988005962,64,1:0:44:45
17015000,34030.00000601532,-769096.9504109612,208624.94060041307,-560472.009810548,310.5364742815481,709.0597152583576,1.0282018580625847,64,1:0:44:32
