condition,sender_subtype,receiver_state,receiver_group,ligand,receptor,pathway,category,sender_cells,receiver_cells,ligand_mean,ligand_detection_fraction,receptor_mean,receptor_detection_fraction,communication_score,ligand_components_present,receptor_components_present
tumor,resident_like,CMS2,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,105,620,0.00845611281692982,0.009523809523809526,0.003517796983942391,0.0016129032258064512,2.1376188772567365e-05,1,1
tumor,resident_like,CMS3,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,105,804,0.00845611281692982,0.009523809523809526,0.002495043212547899,0.006218905472636815,3.534978269025882e-05,1,1
tumor,resident_like,CMS4,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,105,30,0.00845611281692982,0.009523809523809526,1.000000000000001e-12,1.000000000000001e-12,8.974096488242378e-15,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,105,2212,0.00845611281692982,0.009523809523809526,0.0018928792560473082,0.0027124773960217,2.0334582237420107e-05,1,1
tumor,resident_like,CMS1,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,105,758,0.3205689489841461,0.2476190476190476,0.013809420168399816,0.023746701846965694,0.005102019600697056,1,1
tumor,resident_like,CMS2,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,105,620,0.3205689489841461,0.2476190476190476,0.011509860865771772,0.011290322580645159,0.0032117443091437313,1,1
tumor,resident_like,CMS3,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,105,804,0.3205689489841461,0.2476190476190476,0.015881592407822602,0.02736318407960199,0.005873312246298773,1,1
tumor,resident_like,CMS4,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,105,30,0.3205689489841461,0.2476190476190476,1.000000000000001e-12,1.000000000000001e-12,2.817427511821617e-13,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,105,2212,0.3205689489841461,0.2476190476190476,0.013730766251683239,0.021247739602169982,0.004812342241995516,1,1
tumor,resident_like,CMS1,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,105,758,0.3205689489841461,0.2476190476190476,0.0018864112207666044,0.005277044854881267,0.0008889274747665662,1,1
tumor,resident_like,CMS2,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,105,620,0.3205689489841461,0.2476190476190476,0.0058963675983250115,0.011290322580645159,0.002298784191494385,1,1
tumor,resident_like,CMS3,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,105,804,0.3205689489841461,0.2476190476190476,1.000000000000001e-12,1.000000000000001e-12,2.817427511821617e-13,1,1
tumor,resident_like,CMS4,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,105,30,0.3205689489841461,0.2476190476190476,1.000000000000001e-12,1.000000000000001e-12,2.817427511821617e-13,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,105,2212,0.3205689489841461,0.2476190476190476,0.002299117390066386,0.004972875226039782,0.0009526581902754189,1,1
tumor,resident_like,CMS1,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,105,758,0.3205689489841461,0.2476190476190476,0.03815755248069763,0.06068601583113457,0.01355774056696054,1,1
tumor,resident_like,CMS2,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,105,620,0.3205689489841461,0.2476190476190476,0.004918729420751333,0.008064516129032256,0.0017744688294486944,1,1
tumor,resident_like,CMS3,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,105,804,0.3205689489841461,0.2476190476190476,0.018297238275408738,0.03482587064676618,0.00711207805335897,1,1
tumor,resident_like,CMS4,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,105,30,0.3205689489841461,0.2476190476190476,1.000000000000001e-12,1.000000000000001e-12,2.817427511821617e-13,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,105,2212,0.3205689489841461,0.2476190476190476,0.02110488899052143,0.03571428571428572,0.007735088224568907,1,1
tumor,resident_like,CMS1,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,105,758,0.01666002906858921,0.009523809523809526,0.007297417148947717,0.013192612137203168,0.0001235928114474052,1,1
tumor,resident_like,CMS2,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,105,620,0.01666002906858921,0.009523809523809526,0.011364717036485675,0.008064516129032256,0.0001205901120712242,1,1
tumor,resident_like,CMS3,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,105,804,0.01666002906858921,0.009523809523809526,0.0070405416190624254,0.012437810945273632,0.00011787405894878793,1,1
tumor,resident_like,CMS4,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,105,30,0.01666002906858921,0.009523809523809526,1.000000000000001e-12,1.000000000000001e-12,1.2596306740881385e-14,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,105,2212,0.01666002906858921,0.009523809523809526,0.00824510119855404,0.011301989150090416,0.00012159582568868399,1,1
tumor,resident_like,CMS1,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,105,758,1.000000000000001e-12,1.000000000000001e-12,0.011841996858487847,0.022075462441532332,1.6168412317920797e-14,1,2
tumor,resident_like,CMS2,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,105,620,1.000000000000001e-12,1.000000000000001e-12,0.002398548552095918,0.006451612903225806,3.933764963456209e-15,1,2
tumor,resident_like,CMS3,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,105,804,1.000000000000001e-12,1.000000000000001e-12,0.011003339325536668,0.015131250075368701,1.290326621436737e-14,1,2
tumor,resident_like,CMS4,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,105,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,2
tumor,resident_like,tumor_epithelial,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,105,2212,1.000000000000001e-12,1.000000000000001e-12,0.008813022429538669,0.015068565382006282,1.1523871081047008e-14,1,2
tumor,resident_like,CMS1,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,105,758,0.011408733204007149,0.009523809523809526,0.005555710289627315,0.005277044854881267,5.644029184627052e-05,1,1
tumor,resident_like,CMS2,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,105,620,0.011408733204007149,0.009523809523809526,0.001326657249592245,0.0032258064516129024,2.1563665330390872e-05,1,1
tumor,resident_like,CMS3,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,105,804,0.011408733204007149,0.009523809523809526,0.002051608404144645,0.0037313432835820903,2.8840574037328022e-05,1,1
tumor,resident_like,CMS4,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,105,30,0.011408733204007149,0.009523809523809526,1.000000000000001e-12,1.000000000000001e-12,1.0423751817024688e-14,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,105,2212,0.011408733204007149,0.009523809523809526,0.003021360142156481,0.004068716094032551,3.654719107502963e-05,1,1
tumor,resident_like,CMS1,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,105,758,0.44602257013320923,0.3047619047619048,0.1798559999101462,0.19670268753945852,0.06934679108394351,1,2
tumor,resident_like,CMS2,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,105,620,0.44602257013320923,0.3047619047619048,0.04537763060614971,0.05363964241392222,0.018189577111966355,1,2
tumor,resident_like,CMS3,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,105,804,0.44602257013320923,0.3047619047619048,0.14607841213881928,0.18111434476882984,0.05996919261606736,1,2
tumor,resident_like,CMS4,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,105,30,0.44602257013320923,0.3047619047619048,0.27121378574267485,0.14907119849998599,0.07413298875938737,1,2
tumor,resident_like,tumor_epithelial,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,105,2212,0.44602257013320923,0.3047619047619048,0.13260635178775626,0.15120693018627923,0.05220676336664686,1,2
tumor,resident_like,CMS1,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,758,0.6858276128768921,0.49523809523809526,0.3756671633091505,0.3673852326027525,0.21650950700121344,1,2
tumor,resident_like,CMS2,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,620,0.6858276128768921,0.49523809523809526,0.08402979107543958,0.11821601420521737,0.058085710205785776,1,2
tumor,resident_like,CMS3,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,804,0.6858276128768921,0.49523809523809526,0.37301262796930856,0.4186094899800515,0.2302930373858929,1,2
tumor,resident_like,CMS4,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,30,0.6858276128768921,0.49523809523809526,0.22516023064236806,0.14907119849998599,0.10677196111953437,1,2
tumor,resident_like,tumor_epithelial,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,2212,0.6858276128768921,0.49523809523809526,0.2921963763985756,0.3143585249969529,0.17663002880087797,1,2
tumor,resident_like,CMS1,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,758,0.7683016657829285,0.5428571428571428,0.3756671633091505,0.3673852326027525,0.2399225845363415,1,2
tumor,resident_like,CMS2,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,620,0.7683016657829285,0.5428571428571428,0.08402979107543958,0.11821601420521737,0.06436702900590395,1,2
tumor,resident_like,CMS3,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,804,0.7683016657829285,0.5428571428571428,0.37301262796930856,0.4186094899800515,0.2551966493094369,1,2
tumor,resident_like,CMS4,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,30,0.7683016657829285,0.5428571428571428,0.22516023064236806,0.14907119849998599,0.11831815250343203,1,2
tumor,resident_like,tumor_epithelial,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,105,2212,0.7683016657829285,0.5428571428571428,0.2921963763985756,0.3143585249969529,0.1957305875552041,1,2
tumor,resident_like,CMS1,tumor_epithelial,LAMC1,ITGA6+ITGB1,Laminin,ECM-Receptor,105,758,0.05541751533746721,0.057142857142857134,0.5437382745013041,0.48554189790555724,0.028914308397445944,1,2
tumor,resident_like,CMS2,tumor_epithelial,LAMC1,ITGA6+ITGB1,Laminin,ECM-Receptor,105,620,0.05541751533746721,0.057142857142857134,0.1930441415610099,0.21359857124006248,0.011426993637952389,1,2
tumor,resident_like,CMS3,tumor_epithelial,LAMC1,ITGA6+ITGB1,Laminin,ECM-Receptor,105,804,0.05541751533746721,0.057142857142857134,0.6033108743542013,0.5817067244747784,0.03333704639878746,1,2
tumor,resident_like,CMS4,tumor_epithelial,LAMC1,ITGA6+ITGB1,Laminin,ECM-Receptor,105,30,0.05541751533746721,0.057142857142857134,0.17358704559931173,0.10540925533894598,0.007612065720261562,1,2
tumor,resident_like,tumor_epithelial,tumor_epithelial,LAMC1,ITGA6+ITGB1,Laminin,ECM-Receptor,105,2212,0.05541751533746721,0.057142857142857134,0.4659298477243919,0.44112820477158926,0.02551215708014499,1,2
tumor,resident_like,CMS1,tumor_epithelial,JAG1,NOTCH1,Notch,Cell-Cell Contact,105,758,0.1232616752386093,0.10476190476190476,0.07027423381805419,0.10686015831134563,0.009847402562385804,1,1
tumor,resident_like,CMS2,tumor_epithelial,JAG1,NOTCH1,Notch,Cell-Cell Contact,105,620,0.1232616752386093,0.10476190476190476,0.04577590525150299,0.0838709677419355,0.007041092079717319,1,1
tumor,resident_like,CMS3,tumor_epithelial,JAG1,NOTCH1,Notch,Cell-Cell Contact,105,804,0.1232616752386093,0.10476190476190476,0.07408642023801802,0.13681592039800994,0.011440719808867154,1,1
tumor,resident_like,CMS4,tumor_epithelial,JAG1,NOTCH1,Notch,Cell-Cell Contact,105,30,0.1232616752386093,0.10476190476190476,0.06869667023420332,0.06666666666666667,0.007690205406062395,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,JAG1,NOTCH1,Notch,Cell-Cell Contact,105,2212,0.1232616752386093,0.10476190476190476,0.06477184593677521,0.11075949367088608,0.009624969100893152,1,1
tumor,resident_like,CMS1,tumor_epithelial,JAG2,NOTCH2,Notch,Cell-Cell Contact,105,758,0.012717103585600858,0.009523809523809526,0.10695937275886536,0.16226912928759893,0.0014498625477287412,1,1
tumor,resident_like,CMS2,tumor_epithelial,JAG2,NOTCH2,Notch,Cell-Cell Contact,105,620,0.012717103585600858,0.009523809523809526,0.015912910923361778,0.03225806451612903,0.00024934084319717226,1,1
tumor,resident_like,CMS3,tumor_epithelial,JAG2,NOTCH2,Notch,Cell-Cell Contact,105,804,0.012717103585600858,0.009523809523809526,0.09362273663282393,0.17786069651741293,0.001420136582789127,1,1
tumor,resident_like,CMS4,tumor_epithelial,JAG2,NOTCH2,Notch,Cell-Cell Contact,105,30,0.012717103585600858,0.009523809523809526,0.04689124971628189,0.03333333333333333,0.00043509563987857204,1,1
tumor,resident_like,tumor_epithelial,tumor_epithelial,JAG2,NOTCH2,Notch,Cell-Cell Contact,105,2212,0.012717103585600858,0.009523809523809526,0.07577786594629289,0.12974683544303797,0.0010912368598390689,1,1
tumor,resident_like,CMS1,tumor_epithelial,DLL1,NOTCH1,Notch,Cell-Cell Contact,105,758,0.009963506832718851,0.009523809523809526,0.07027423381805419,0.10686015831134563,0.0008441457304538066,1,1
tumor,resident_like,CMS2,tumor_epithelial,DLL1,NOTCH1,Notch,Cell-Cell Contact,105,620,0.009963506832718851,0.009523809523809526,0.04577590525150299,0.0838709677419355,0.0006035812773135438,1,1
tumor,resident_like,CMS3,tumor_epithelial,DLL1,NOTCH1,Notch,Cell-Cell Contact,105,804,0.009963506832718851,0.009523809523809526,0.07408642023801802,0.13681592039800994,0.0009807291535803397,1,1
tumor,resident_like,CMS4,tumor_epithelial,DLL1,NOTCH1,Notch,Cell-Cell Contact,105,30,0.009963506832718851,0.009523809523809526,0.06869667023420332,0.06666666666666667,0.0006592250107288771,1,1
