gene_symbol,gene_id,chemical,chemical_identity,evidence_tier,evidence_type,species,tissue_or_cell,direction,effect_size,p_value,fdr,dose,duration,dataset_or_reference,source_database,notes
Plasmodium falciparum,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Plasmodium falciparum,,,100000.0,,,,,ChEMBL-assay:CHEMBL1932231; ChEMBL-document:CHEMBL1926568,ChEMBL,target=CHEMBL364; target_type=ORGANISM; standard_type=IC50; standard_units=nM; relation=>; assay_description=Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 after 48 hrs by lactate dehydrogenase assay
Plasmodium falciparum,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Plasmodium falciparum,,,,,,,,ChEMBL-assay:CHEMBL1932232; ChEMBL-document:CHEMBL1926568,ChEMBL,target=CHEMBL364; target_type=ORGANISM; standard_type=IC50; standard_units=; relation=; assay_description=Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 after 48 hrs by lactate dehydrogenase assay
CHO,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Cricetulus griseus,,,,,,,,ChEMBL-assay:CHEMBL1932277; ChEMBL-document:CHEMBL1926568,ChEMBL,target=CHEMBL613853; target_type=CELL-LINE; standard_type=IC50; standard_units=; relation=; assay_description=Cytotoxicity against CHO cells after 48 hrs by MTT assay
No relevant target,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Unknown,,,2.7,,,,,ChEMBL-assay:CHEMBL1947474; ChEMBL-document:CHEMBL1944569,ChEMBL,"target=CHEMBL2362975; target_type=NO TARGET; standard_type=LogD; standard_units=; relation==; assay_description=Lipophilicity, log D of the compound in octanol-water at pH 7.4 by reverse-phase HPLC analysis"
norA,P0A0J7,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Staphylococcus aureus,,,64.0,,,,,ChEMBL-assay:CHEMBL3240837; ChEMBL-document:CHEMBL3232989,ChEMBL,target=CHEMBL5114; target_type=SINGLE PROTEIN; standard_type=Activity; standard_units=ug ml-1; relation==; assay_description=Inhibition of NorA in fluoroquinolone-resistant Staphylococcus aureus 1199B assessed as potentiation of 4 ug/ml of ciprofloxacin MIC at 100 ug/ml after 24 hrs by microdilution method
Staphylococcus aureus,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Staphylococcus aureus,,,128.0,,,,,ChEMBL-assay:CHEMBL3240841; ChEMBL-document:CHEMBL3232989,ChEMBL,target=CHEMBL352; target_type=ORGANISM; standard_type=MIC; standard_units=ug.mL-1; relation=>; assay_description=Toxicity in fluoroquinolone-resistant Staphylococcus aureus 1199B expressing NorA after 24 hrs by microdilution method
No relevant target,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Unknown,,,2.7,,,,,ChEMBL-assay:CHEMBL3243764; ChEMBL-document:CHEMBL3232800,ChEMBL,"target=CHEMBL2362975; target_type=NO TARGET; standard_type=LogP; standard_units=; relation==; assay_description=Partition coefficient, log P of the compound in methanol-water mixture at 0.25 mg/ml by HPLC analysis"
Staphylococcus aureus,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Staphylococcus aureus,,,64.0,,,,,ChEMBL-assay:CHEMBL3240840; ChEMBL-document:CHEMBL3232989,ChEMBL,target=CHEMBL352; target_type=ORGANISM; standard_type=MIC; standard_units=ug.mL-1; relation=>=; assay_description=Toxicity in Staphylococcus aureus ATCC 25923 after 24 hrs by microdilution method
K562,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,100000.0,,,,,ChEMBL-assay:CHEMBL4201519; ChEMBL-document:CHEMBL4196196,ChEMBL,target=CHEMBL385; target_type=CELL-LINE; standard_type=IC50; standard_units=nM; relation=>; assay_description=Cytotoxicity in human K562 cells assessed as reduction in cell viability incubated for 72 hrs by cell-QB reagent based assay
Unchecked,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Unknown,,,57.0,,,,,ChEMBL-assay:CHEMBL4222538; ChEMBL-document:CHEMBL4219150,ChEMBL,target=CHEMBL612545; target_type=UNCHECKED; standard_type=Inhibition; standard_units=%; relation==; assay_description=Inhibition of Mycobacterium tuberculosis IMPDH deltaCBS mutant assessed as reduction in NADH production at 1 mM using IMP as substrate preincubated for 5 mins followed by substrate addition measured for 32 mins in presence of NAD+
SARS-CoV-2,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Severe acute respiratory syndrome coronavirus 2,,,39.22,,,,,ChEMBL-assay:CHEMBL4303805; ChEMBL-document:CHEMBL4303101,ChEMBL,target=CHEMBL4303835; target_type=ORGANISM; standard_type=Inhibition; standard_units=%; relation==; assay_description=Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of Caco-2 cells at 10 uM after 48 hours by high content imaging
MCF7,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,,,,,,ChEMBL-assay:CHEMBL4372649; ChEMBL-document:CHEMBL4371052,ChEMBL,target=CHEMBL387; target_type=CELL-LINE; standard_type=Activity; standard_units=; relation=; assay_description=Cytotoxicity against human MCF7 cells assessed as decrease in cell viability treated every 24 hrs measured after 72 hrs by alamar blue assay
STP,P50225,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,14.63,,,,,ChEMBL-assay:CHEMBL4482693; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL1743291; target_type=SINGLE PROTEIN; standard_type=Vmax; standard_units=nmol/min/mg; relation==; assay_description=Substrate activity at SULT1A1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STE,P49888,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,3.39,,,,,ChEMBL-assay:CHEMBL4482696; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2346; target_type=SINGLE PROTEIN; standard_type=Vmax; standard_units=nmol/min/mg; relation==; assay_description=Substrate activity at SULT1E1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STE,P49888,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,5910.0,,,,,ChEMBL-assay:CHEMBL4482695; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2346; target_type=SINGLE PROTEIN; standard_type=Km; standard_units=nM; relation==; assay_description=Substrate activity at SULT1E1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Km incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STP,P50225,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,85.1,,,,,ChEMBL-assay:CHEMBL4482694; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL1743291; target_type=SINGLE PROTEIN; standard_type=Vmax/Km; standard_units=; relation==; assay_description=Substrate activity at SULT1A1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax/Km ratio incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STP,P50225,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,170.0,,,,,ChEMBL-assay:CHEMBL4482692; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL1743291; target_type=SINGLE PROTEIN; standard_type=Km; standard_units=nM; relation==; assay_description=Substrate activity at SULT1A1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Km incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STE,P49888,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,0.57,,,,,ChEMBL-assay:CHEMBL4482697; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2346; target_type=SINGLE PROTEIN; standard_type=Vmax/Km; standard_units=; relation==; assay_description=Substrate activity at SULT1E1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax/Km ratio level incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STE,P49888,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,150000.0,,,,,ChEMBL-assay:CHEMBL4482698; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2346; target_type=SINGLE PROTEIN; standard_type=Km; standard_units=nM; relation==; assay_description=Substrate activity at SULT1A3 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Km incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STE,P49888,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,4.86,,,,,ChEMBL-assay:CHEMBL4482699; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2346; target_type=SINGLE PROTEIN; standard_type=Vmax; standard_units=nmol/min/mg; relation==; assay_description=Substrate activity at SULT1A3 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
STE,P49888,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,0.03,,,,,ChEMBL-assay:CHEMBL4482700; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2346; target_type=SINGLE PROTEIN; standard_type=Vmax/Km; standard_units=; relation==; assay_description=Substrate activity at SULT1A3 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax/Km ratio incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
HST,Q06520,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,254000.0,,,,,ChEMBL-assay:CHEMBL4482701; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2077; target_type=SINGLE PROTEIN; standard_type=Km; standard_units=nM; relation==; assay_description=Substrate activity at SULT2A1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Km incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
HST,Q06520,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,0.19,,,,,ChEMBL-assay:CHEMBL4482702; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2077; target_type=SINGLE PROTEIN; standard_type=Vmax; standard_units=nmol/min/mg; relation==; assay_description=Substrate activity at SULT2A1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
HST,Q06520,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,0.0007,,,,,ChEMBL-assay:CHEMBL4482703; ChEMBL-document:CHEMBL4482315,ChEMBL,target=CHEMBL2077; target_type=SINGLE PROTEIN; standard_type=Vmax/Km; standard_units=; relation==; assay_description=Substrate activity at SULT2A1 (unknown origin) expressed in baculovirus infected Sf9 cells assessed as substrate Vmax/Km ratio incubated for 15 mins using [35S-]PAPS as sulfate donor by TLC analysis
rep,P0DTD1,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Severe acute respiratory syndrome coronavirus 2,,,7.564,,,,,ChEMBL-assay:CHEMBL4495582; ChEMBL-document:CHEMBL4495564,ChEMBL,target=CHEMBL4523582; target_type=SINGLE PROTEIN; standard_type=Inhibition; standard_units=%; relation==; assay_description=SARS-CoV-2 3CL-Pro protease inhibition percentage at 20µM  by FRET kind of response from peptide substrate
SARS-CoV-2,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Severe acute respiratory syndrome coronavirus 2,,,0.09,,,,,ChEMBL-assay:CHEMBL4513082; ChEMBL-document:CHEMBL4495565,ChEMBL,target=CHEMBL4303835; target_type=ORGANISM; standard_type=Inhibition; standard_units=%; relation==; assay_description=Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging
SARS-CoV-2,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Severe acute respiratory syndrome coronavirus 2,,,0.09,,,,,ChEMBL-assay:CHEMBL4513082; ChEMBL-document:CHEMBL4495565,ChEMBL,target=CHEMBL4303835; target_type=ORGANISM; standard_type=Inhibition; standard_units=%; relation==; assay_description=Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging
SARS-CoV-2,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Severe acute respiratory syndrome coronavirus 2,,,20000.0,,,,,ChEMBL-assay:CHEMBL4651403; ChEMBL-document:CHEMBL4651402,ChEMBL,target=CHEMBL4303835; target_type=ORGANISM; standard_type=IC50; standard_units=nM; relation=>; assay_description=Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging
SARS-CoV-2,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Severe acute respiratory syndrome coronavirus 2,,,19952.62,,,,,ChEMBL-assay:CHEMBL4651403; ChEMBL-document:CHEMBL4651402,ChEMBL,target=CHEMBL4303835; target_type=ORGANISM; standard_type=IC50; standard_units=nM; relation=>; assay_description=Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours exposure to 0.01 MOI SARS CoV-2 virus by high content imaging
HDAC6,Q9UBN7,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,57.09,,,,,ChEMBL-assay:CHEMBL4808149; ChEMBL-document:CHEMBL4808148,ChEMBL,target=CHEMBL1865; target_type=SINGLE PROTEIN; standard_type=Inhibition; standard_units=%; relation==; assay_description=Enzymatic assay of human HDAC6 with commercial peptide substrate
HDAC6,Q9UBN7,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,-5.2,,,,,ChEMBL-assay:CHEMBL4808150; ChEMBL-document:CHEMBL4808148,ChEMBL,target=CHEMBL1865; target_type=SINGLE PROTEIN; standard_type=Inhibition; standard_units=%; relation==; assay_description=Enzymatic assay of human HDAC6 with custom peptide substrate
BXPC-3,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,90.0,,,,,ChEMBL-assay:CHEMBL5542038; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL614530; target_type=CELL-LINE; standard_type=Activity; standard_units=%; relation==; assay_description=Cytotoxicity against human BXPC-3 cells assessed as reduction in cell viability at 128 uM incubated for 72 hrs by CyQUANT assay relative to control
BXPC-3,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,21.0,,,,,ChEMBL-assay:CHEMBL5542041; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL614530; target_type=CELL-LINE; standard_type=ED50; standard_units=uM; relation==; assay_description=Cytotoxicity against human BXPC-3 cells assessed as cell index incubated for 72 hrs by xCELLigence real time cell analyser method
GL261,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Mus musculus,,,39.0,,,,,ChEMBL-assay:CHEMBL5542042; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL4483239; target_type=CELL-LINE; standard_type=Activity; standard_units=%; relation==; assay_description=Antiproliferative activity against mouse GL261 cells transfected with luciferase gene assessed as reduction in ATP release at 128 uM incubated for 72 hrs in presence of D-luciferin by luminescence based SpectraMax M5 microplate reader analysis
Astrocyte,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Mus musculus,,,29.0,,,,,ChEMBL-assay:CHEMBL5542044; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL5314311; target_type=CELL-LINE; standard_type=Activity; standard_units=%; relation==; assay_description=Cytotoxicity against mouse astrocyte cells assessed as reduction in cell viability at 128 uM incubated for 72 hrs by CyQUANT assay
BXPC-3,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,94.0,,,,,ChEMBL-assay:CHEMBL5542046; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL614530; target_type=CELL-LINE; standard_type=Activity; standard_units=%; relation==; assay_description=Antiproliferative activity against human BXPC-3 cells assessed as reduction in cell index at 128 uM incubated for 72 hrs by xCELLigence real time cell analyser method relative to control
Astrocyte,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Mus musculus,,,46.0,,,,,ChEMBL-assay:CHEMBL5542053; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL5314311; target_type=CELL-LINE; standard_type=Activity; standard_units=%; relation==; assay_description=Cytotoxicity against mouse astrocyte cells assessed as reduction in cell index at 128 uM incubated for 72 hrs by xCELLigence real time cell analyser method relative to control
Astrocyte,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier B,target activity / physicochemical assay,Mus musculus,,,,,,,,ChEMBL-assay:CHEMBL5542054; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL5314311; target_type=CELL-LINE; standard_type=Activity; standard_units=; relation=; assay_description=Cytotoxicity against mouse astrocyte cells assessed as reduction in cell index at 128 uM measured after 4 hrs by xCELLigence real time cell analyser method
BXPC-3,,2-naphthol,CTD:C028405; PubChem CID:8663; ChEMBL:CHEMBL14126,Tier A,target activity / physicochemical assay,Homo sapiens,,,8.1,,,,,ChEMBL-assay:CHEMBL5542056; ChEMBL-document:CHEMBL5537213,ChEMBL,target=CHEMBL614530; target_type=CELL-LINE; standard_type=FC; standard_units=; relation==; assay_description=Induction of apoptosis in human BXPC-3 cells assessed as fold increase in caspase 3/7 activation at 128 uM incubated for 72 hrs by laser scanning imaging analysis
