chemical_id,chemical_name,chemical_class,human_biomarker,exposure_axis,mapping_type,mapping_confidence,mapping_source,mapping_status,candidate_is_primary,NHANES_variable,matrix,NHANES_lab_component,cycle_list,n_cycles_available,weight_variable,n_measured,n_above_lod,pooled_above_lod_pct,mapped
C063334,perftoran,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C049634,perfucol,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C400047,Perma Metal,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C111901,permolybdate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C015428,perrhenate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D000083462,Persistent Organic Pollutants,environmental_pollutants;persistent_organic_pollutants,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C079764,Pertac hybrid,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010569,Perylene,pahs,URXP10,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,mapped,True,URXP10,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,WTSA2YR;WTSB2YR;WTSPH2YR,23952,21231,88.63977955911824,True
D010573,Pesticide Residues,pesticides,,pesticide exposure axis,candidate-specific pesticide biomarker not established from NHANES domains,unresolved,"CDC NHANES pesticide, organophosphate, carbamate, and organochlorine panels searched",resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010575,Pesticides,pesticides,,pesticide exposure axis,candidate-specific pesticide biomarker not established from NHANES domains,unresolved,"CDC NHANES pesticide, organophosphate, carbamate, and organochlorine panels searched",resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010574,Pesticide Synergists,pesticides,,pesticide exposure axis,candidate-specific pesticide biomarker not established from NHANES domains,unresolved,"CDC NHANES pesticide, organophosphate, carbamate, and organochlorine panels searched",resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C431558,PFC-Kyoto solution,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C003800,PH.3,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C031181,phenanthrene,pahs,URXP25,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,mapped,True,URXP25,urine,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,2013-2014;2015-2016;2017-2018,3,WTSA2YR,8459,8416,99.49166568152263,True
C510767,phenyl 1-((4-perfluorohexyl)phenyl)-1-hexylphosphate,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C510768,phenyl 1-((4-perfluorooctyl)phenyl)-1-hexylphosphate,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C082527,"phenyl 3,6,2',3',4',6'-hexa-O-acetyl-2-deoxy-2-phthalimido-1-thiolactopyranoside",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C033920,phenylalanyl-prolyl-arginyl-5-amidoisophthalic acid dimethyl ester,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C496608,Phenylhomophthalimide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C033212,phenylone-2s,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C521903,phenyl perfluorooctanoate,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C055932,phenyltetrafluoroethyl ether,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C523779,PHI-5 formulation,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C532628,phosphoantimonylmolybdenum blue,heavy_metals,URXUMO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26592,26587,99.98119735258724,True
C003125,phosphomolybdic acid,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C481355,Photobond,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C118707,phthalascidin,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C032279,phthalic acid,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010795,Phthalic Acids,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C043103,phthalic anhydride,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010796,Phthalic Anhydrides,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C037431,phthalimide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C525414,phthalimide-N-oxyl,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010797,Phthalimides,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C037432,phthalimidine,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000712168,phthalimido-alkanamide MA17,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C480081,phthalimidomethylampicillin,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C088185,phthalimidophthalimide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C087508,phthalmustine,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C012492,phthalonic acid,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000596643,phthaloyl peroxide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C060412,phthalyl-allysine-4-nitrobenzyl ester,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C031410,phtiobuzone,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C112499,phynox,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C056699,picene,pahs,URXP10,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,mapped,True,URXP10,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,WTSA2YR;WTSB2YR;WTSPH2YR,23952,21231,88.63977955911824,True
C416024,PI protocol,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C521612,planosil,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C011075,Plasmutan,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D010984,Platinum,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615092,Platinum-188,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615093,Platinum-190,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615094,Platinum-191,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615090,Platinum-192,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615095,Platinum-193,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615096,Platinum-193m,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C000615091,Platinum-194,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C077763,platinum-iridium alloy,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C514637,platinum oxide,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
C065088,platinum-thymine complex,heavy_metals,URXUPT,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPT,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010,6,WTSA2YR;WTSHM2YR,15763,5953,37.76565374611432,True
D011005,Plutonium,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615183,Plutonium-228,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615184,Plutonium-236,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615185,Plutonium-237,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615186,Plutonium-238,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615187,Plutonium-239,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615188,Plutonium-240,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615189,Plutonium-241,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615190,Plutonium-242,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000615191,Plutonium-244,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C086408,plutonium citrate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C026885,plutonium dioxide,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C034580,plutonium-ferric hydroxide colloid,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C419503,plutonium hydroxide,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C015459,plutonium nitrate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C527543,PM-17 polyoxomolybdate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C496165,PM2000 alloy,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C081971,PM 8,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000611455,PN113 compound,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C521902,p-nitrophenyl perfluorooctanoate,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C008946,pol-kupritox,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C571850,"poly(1,1,1,3,3,3-hexafluoroisopropyl methacrylate)",pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C454118,"poly(2,2'-bis(3,4-dicarboxyphenyl)hexafluoropropane dianhydride-co-2,2'-bis(4-aminophenyl)hexafluoropropane)",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C510713,"poly(2,2'-disulfonylbenzidine terephthalamide)",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C552023,"poly(2,5-bis((6-(4-butoxy-4'-oxybiphenyl)hexyl)oxycarbonyl)styrene)",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C073843,poly(4-phenylene terephthalamide),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C510839,poly(bisphenol A octane ether),bisphenols,URXBPH,bisphenol exposure axis,direct urinary analyte,high,CDC NHANES environmental phenols panel and codebook,mapped,True,URXBPH,urine,Environmental Phenols;Environmental Phenols & Parabens,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,5,WTSA2YR;WTSB2YR;WTSC2YR,12907,11918,92.3374912837995,True
C017647,polycarbon monofluoride,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C507264,poly(L-lysine iso-phthalamide),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C500111,poly(m-phenyleneisophthalamide),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C024979,"poly(N(alpha),N(epsilon)-L-lysinediylterephthaloyl)",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C569401,poly(nonamethylene terephthalate),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C012971,polyphenyleneisophthalamide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C465963,poly(phthalic anhydride-co-trimellitic anhydride-co-glycols),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C016072,poly(phthaloyl-L-lysine),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C548832,poly(poly(ethylene glycol)methyl ether methacrylate)-block-poly(pentafluorostyrene),pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C045870,polyterephthalic acid anhydride,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C010946,polytetrafluoroethane,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C516576,poly(ureidophthalimide),phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C024865,polyvinylidene fluoride,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C097105,Post Com II,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000720227,potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C009002,potassium antimonate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C524140,potassium diperiodatocuprate(III),heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C532828,potassium hexachloropalladate(IV),heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C009005,potassium mercuric thiocyanate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C477466,potassium niobate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C117870,potassium palladium chloride,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C516825,potassium tantalate oxide,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C014770,potassium tetraiodobismuthate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C029636,Prestige dental material,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C103500,Prime & Bond,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C035615,Proco-Sol,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C489263,promysan,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C066750,propagermanium,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C082961,propranolol FD,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D011478,Protactinium,heavy_metals,URXUSN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUSN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11036,10130,91.79050380572671,True
C000615167,Protactinium-230,heavy_metals,URXUSN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUSN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11036,10130,91.79050380572671,True
C000615168,Protactinium-231,heavy_metals,URXUSN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUSN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11036,10130,91.79050380572671,True
C000615169,Protactinium-233,heavy_metals,URXUSN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUSN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11036,10130,91.79050380572671,True
C106970,Provipont system,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000726661,PSMA-11,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C076595,Pt(II)(CuO)2(CuOH)2,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C011342,pyrite,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C009133,pyroantimonate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
