pathway,n_datasets,n_significant_datasets,median_NES,min_FDR,direction,strict_supported
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,2,2,3.0760958997502192,4.940329516028695e-07,up,True
REACTOME_PEXOPHAGY,2,0,0.6614090788325162,0.4553108461512952,up,False
REACTOME_PHASE_0_RAPID_DEPOLARISATION,2,0,-1.0247193115940016,0.32082017869636753,down,False
REACTOME_PHASE_2_PLATEAU_PHASE,2,0,0.6937243415417369,0.24736848726907634,up,False
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL,2,0,-0.007412579554529991,0.3564695909009499,down,False
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,2,2,1.1848168519571032,0.0031901538941329125,up,True
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,2,1,1.409626912240258,0.0013561538890637583,up,False
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,2,0,1.6341686124281745,0.1178511236987753,up,False
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1,1,0,-0.5965751881647757,0.26429753039391646,down,False
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,2,0,-0.07235580793008811,0.31381261109252706,down,False
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,2,0,1.0623409552955978,0.1795835406276648,up,False
REACTOME_PHOSPHOLIPID_METABOLISM,2,1,0.017037795861151978,0.002454671829772265,up,False
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,2,0,0.6937200604349371,0.11325073726910084,up,False
REACTOME_PHOSPHORYLATION_AND_NUCLEAR_TRANSLOCATION_OF_THE_CRY_PER_KINASE_COMPLEX,2,0,0.8053790045753925,0.17871343067903475,up,False
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,2,1,0.9366834472863004,0.0015339683977877916,up,False
REACTOME_PHOSPHORYLATION_OF_CLOCK_ACETYLATION_OF_BMAL1_ARNTL_AT_TARGET_GENE_PROMOTERS,2,0,0.23337134434383552,0.30261968521012406,up,False
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,2,0,-0.4833607427880063,0.21383419499913253,down,False
REACTOME_PHYSIOLOGICAL_FACTORS,2,0,-0.30389724177256877,0.07050659561968721,down,False
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,2,1,0.48285347035286386,0.031174985680293643,up,False
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,2,0,-0.06307227608124841,0.24030598437701636,down,False
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,2,0,0.3302425430208483,0.4000218989840382,up,False
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,2,1,1.2811554566774948,0.0026724724279993052,up,False
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,2,1,-0.5906225683173976,0.027198616264639285,down,False
REACTOME_PI_3K_CASCADE_FGFR1,2,0,0.776788703227362,0.2484491144438784,up,False
REACTOME_PI_3K_CASCADE_FGFR2,2,0,0.6977394030157681,0.29402454703777686,up,False
REACTOME_PI_3K_CASCADE_FGFR3,2,0,0.512595232600554,0.3504006251873768,up,False
REACTOME_PI_3K_CASCADE_FGFR4,2,0,1.3135597709004563,0.4212903821396964,up,False
REACTOME_PI_METABOLISM,2,1,0.2631537669723776,0.0205925780492203,up,False
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING,2,0,0.7993433184504919,0.3686270474137008,up,False
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,2,0,0.14775250250080346,0.10741489809668614,up,False
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,2,0,0.09924485515302092,0.06903647359997438,up,False
REACTOME_PKR_MEDIATED_SIGNALING,2,0,-0.7955436886917396,0.10117512474173275,down,False
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,2,0,0.061472398237578905,0.46888927076904646,up,False
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,2,0,0.3084605717738519,0.1818341246982245,up,False
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,2,1,0.6752077919937984,0.01571956083217166,up,False
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,2,0,0.27327668463062343,0.452860739706215,up,False
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,2,1,0.1316406021394231,0.0017099737906642086,up,False
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,2,0,-0.37468959938061336,0.5388338478647182,down,False
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,2,0,-0.6277966305591703,0.17703296211657438,down,False
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,2,0,-0.6516377134635535,0.28434278575629024,down,False
REACTOME_PLATELET_HOMEOSTASIS,2,0,-0.5884477802704748,0.24030598437701636,down,False
REACTOME_PLATELET_SENSITIZATION_BY_LDL,2,0,1.0354587272761302,0.36071459618864166,up,False
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,2,1,-1.6294782366450045,0.0456536405903182,down,False
REACTOME_POLYMERASE_SWITCHING,2,0,-0.13491576831917404,0.5197385304521435,down,False
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,2,1,0.03882302305647906,0.027052463880928804,up,False
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,2,0,0.013882280100205046,0.5514688648579175,up,False
REACTOME_POSITIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,2,0,-0.2650827874109836,0.0674905720128346,down,False
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,2,0,-1.3742389549000962,0.21120339817131822,down,False
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,2,2,-0.9559011433321963,0.005484240605741322,down,True
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,2,1,0.16598974096180424,0.046798675788927456,up,False
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,2,1,1.4307193084113277,0.004709851417203159,up,False
REACTOME_POTASSIUM_CHANNELS,2,1,-1.4623880992893339,0.03756280358294358,down,False
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,2,1,-0.19722313763244034,0.002684333578588294,down,False
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,1,0,-0.45169084645513297,0.19980223962588647,down,False
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,2,0,-0.6539749946023556,0.5128190767101632,down,False
REACTOME_PREDNISONE_ADME,1,0,0.14444940382820454,0.7778421072434564,up,False
REACTOME_PREGNENOLONE_BIOSYNTHESIS,2,0,0.5807997793354287,0.09301669331281288,up,False
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING,2,1,-0.702933342011493,0.03622881567141392,down,False
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,2,0,-0.9180934322724125,0.261456897292885,down,False
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,1,0,1.617538304442258,0.24597458723433863,up,False
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,2,1,-0.15172152565358787,0.019542583419249047,down,False
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,2,0,-0.1871885605154778,0.20688683251906437,down,False
REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO,2,0,-0.4188837332661229,0.14258330497114763,down,False
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,2,0,-0.3340151990930802,0.3033224706188659,down,False
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2,1,-0.7475147354430045,1.7167833001566197e-05,down,False
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,2,0,-1.2054300493478227,0.1297563579551424,down,False
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,2,0,-1.2019798044707866,0.32285101139659766,down,False
REACTOME_PROCESSING_OF_SMDT1,2,1,0.8902736520377704,0.04920701703234159,up,False
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,2,1,-1.4944757117292262,0.023585251639136724,down,False
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,2,0,-1.1536175386253251,0.4805910803233625,down,False
REACTOME_PROGRAMMED_CELL_DEATH,2,1,-0.495088610324753,0.0001415543800587767,down,False
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,2,0,0.06288798897585593,0.15485044041307514,up,False
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,2,0,1.2826637947516686,0.18807776493264375,up,False
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,2,1,-0.18424051950058898,0.04277931518078254,down,False
REACTOME_PROTEASOME_ASSEMBLY,2,1,1.5509770280695225,6.758241558104158e-14,up,False
REACTOME_PROTEIN_FOLDING,2,1,-0.4632412116180771,0.0012350325694479036,down,False
REACTOME_PROTEIN_HYDROXYLATION,2,0,0.5649208275969653,0.09091139922388039,up,False
REACTOME_PROTEIN_LIPOYLATION,2,0,2.183872613492557,0.06718438853112318,up,False
REACTOME_PROTEIN_LOCALIZATION,2,2,3.1478224330336917,1.0896695023336482e-12,up,True
REACTOME_PROTEIN_METHYLATION,2,0,0.22688179317055093,0.0631071956883618,up,False
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,2,0,-0.17926594992311898,0.11603517735639382,down,False
REACTOME_PROTEIN_UBIQUITINATION,2,0,0.6890712703038265,0.17371997698397595,up,False
REACTOME_PTEN_REGULATION,2,1,-0.03308932364432196,0.008946932010255733,down,False
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES,2,0,-0.479589069285308,0.20435345024439278,down,False
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,2,1,0.7529299079657078,0.012048477045324966,up,False
REACTOME_PURINE_CATABOLISM,2,0,0.97302898686731,0.24106227267305774,up,False
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,2,0,0.6413110121592128,0.44306505034415694,up,False
REACTOME_PURINE_SALVAGE,2,0,0.4098237789770433,0.1077489492979368,up,False
REACTOME_PYRIMIDINE_CATABOLISM,2,0,1.1282103796453253,0.2933686334594523,up,False
REACTOME_PYRIMIDINE_SALVAGE,2,0,0.10969040596118318,0.36080888609985995,up,False
REACTOME_PYROPTOSIS,2,0,0.4126689596178265,0.2933686334594523,up,False
REACTOME_PYRUVATE_METABOLISM,2,1,0.9808982380947912,0.0443621364481558,up,False
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,2,0,1.0413351019018948,0.1629604200621445,up,False
REACTOME_RAB_GERANYLGERANYLATION,2,0,0.23295219516372334,0.18221484331299392,up,False
REACTOME_RAB_REGULATION_OF_TRAFFICKING,2,0,1.3977149590113551,0.07853280147339872,up,False
REACTOME_RAC1_GTPASE_CYCLE,2,1,0.7762561924451075,0.00013940577497772357,up,False
REACTOME_RAC2_GTPASE_CYCLE,2,1,0.9942812389700989,0.020810626243469837,up,False
REACTOME_RAC3_GTPASE_CYCLE,2,1,0.6298737266137361,0.010990576528443078,up,False
REACTOME_RAF_ACTIVATION,2,0,0.07675733550416973,0.18368304683201003,up,False
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,2,0,-0.18610663266646438,0.48445000168555374,down,False
REACTOME_RAP1_SIGNALLING,2,0,0.38088346883991414,0.18220564371001954,up,False
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,2,1,-1.6414049505565487,0.019376556145792194,down,False
REACTOME_RAS_PROCESSING,2,0,-0.17324627162497294,0.15752258088552826,down,False
REACTOME_RA_BIOSYNTHESIS_PATHWAY,2,0,-0.681425555981204,0.36071459618864166,down,False
REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY,2,0,-0.2212648456201476,0.620865229818609,down,False
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY,2,0,-0.2687681037767558,0.38388939634341374,down,False
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,2,1,-1.066654666204654,0.007156168767774114,down,False
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,2,1,-0.41282368496379795,0.0036246036224995394,down,False
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,2,0,-0.7002310577224721,0.608224384160093,down,False
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,2,0,-0.24873446672177224,0.5231268583948818,down,False
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,2,0,-0.5009617079190208,0.5975976441701094,down,False
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,2,1,0.6390032814670953,0.036541700756887355,up,False
REACTOME_RECYCLING_PATHWAY_OF_L1,2,1,0.7061614654298893,0.01105027458921726,up,False
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,2,1,-1.8330920991947695,0.04496824045335999,down,False
REACTOME_REGULATED_NECROSIS,2,0,1.5522298262000818,0.07399901875488246,up,False
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR,2,0,0.011260196855070839,0.5992579702188707,up,False
REACTOME_REGULATION_BY_C_FLIP,2,0,1.0543023305988222,0.20131347695166016,up,False
REACTOME_REGULATION_OF_APOPTOSIS,2,1,1.4446323601799427,6.380743184534719e-10,up,False
REACTOME_REGULATION_OF_BACH1_ACTIVITY,2,0,0.48389872490570185,0.5766970476821767,up,False
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,2,0,-1.6696508038083397,0.07545234833014534,down,False
REACTOME_REGULATION_OF_CDH11_FUNCTION,2,0,0.013336919635707704,0.4080064486032761,up,False
REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION,2,0,-0.6078137225603323,0.14497132845380942,down,False
REACTOME_REGULATION_OF_CDH11_MRNA_TRANSLATION_BY_MICRORNAS,2,1,0.09695927622107728,0.02374677488143062,up,False
REACTOME_REGULATION_OF_CDH1_FUNCTION,2,1,0.993865903338683,1.3331396195376501e-08,up,False
REACTOME_REGULATION_OF_CDH1_GENE_TRANSCRIPTION,2,0,0.07628360266531321,0.5521445977690941,up,False
REACTOME_REGULATION_OF_CDH1_MRNA_TRANSLATION_BY_MICRORNAS,2,1,-0.1444718839413122,0.03720915392270669,down,False
REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE,2,1,-0.5493584132010839,0.0456536405903182,down,False
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,2,0,1.056845993638032,0.32125681032031145,up,False
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,2,0,-0.15917968141638572,0.19861491077052806,down,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,2,0,-0.25653210229656453,0.17576013558050588,down,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,2,0,-0.13517058590591816,0.4004935736966794,down,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,2,0,-0.32291606160912695,0.5155017645720359,down,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,2,0,0.6521004277549234,0.27944286652145073,up,False
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,2,1,-0.33005562887738754,0.02678159987360914,down,False
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,2,2,1.147155127793384,5.577647178066446e-19,up,True
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,2,1,0.9122992858123136,0.040022191843090596,up,False
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,2,0,-0.3543246582417633,0.4541229787921935,down,False
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,2,1,-0.47255226282969187,0.03647819087687638,down,False
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,2,0,-0.5604354221351167,0.3357566640495864,down,False
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,2,0,-0.9668857305511472,0.1509284257201352,down,False
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,2,0,-0.9001866767725087,0.1257302159757948,down,False
REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM,2,0,-0.23554654392958602,0.5992579702188707,down,False
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,2,1,0.19113588914536955,0.012515731823002927,up,False
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE,2,1,-0.5210223033383306,0.03241943145198987,down,False
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,2,0,1.4683018856443817,0.30458979709825906,up,False
REACTOME_REGULATION_OF_IFNG_SIGNALING,2,0,-0.0939518510221073,0.18221484331299392,down,False
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,2,0,0.30279725718471445,0.09189681604916522,up,False
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,2,2,-0.5325212666867504,0.000652399754156522,down,True
REACTOME_REGULATION_OF_INSULIN_SECRETION,2,0,0.5524748210695672,0.346132017924501,up,False
REACTOME_REGULATION_OF_KIT_SIGNALING,2,0,-0.09945716079717194,0.2143359122568781,down,False
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,2,0,1.7529461000397688,0.09879198278608516,up,False
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,2,0,-0.26694506360292075,0.3768675001199452,down,False
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,2,1,-0.6156900758343106,0.0013216833362327978,down,False
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS,2,0,-1.0497237270817517,0.06629646751487245,down,False
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION,2,0,-1.4443971047839181,0.08585084995855816,down,False
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_EXTRACELLULAR_MATRIX_FOCAL_ADHESION_AND_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,2,1,-0.688779144540722,0.02608540439294942,down,False
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,2,1,0.6745604704289336,0.03259396633093918,up,False
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,2,0,-0.1097913790568126,0.18368304683201003,down,False
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,2,1,0.6203520387636612,1.097639494791262e-07,up,False
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,2,0,1.242284441192153,0.2933686334594523,up,False
REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION,2,1,-0.06390756641302438,0.04919420517395193,down,False
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,2,1,0.8209834517286942,1.9683719470892575e-10,up,False
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,2,1,0.03185691920219892,0.0008180772920577383,up,False
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,2,1,1.148488192056836,4.791211893283873e-09,up,False
REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION,2,1,-1.354017172197485,0.0005855628018900684,down,False
REACTOME_REGULATION_OF_PD_L1_CD274_TRANSLATION,2,1,0.2049319292953845,0.036080375553935215,up,False
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,2,0,-0.5032944234250128,0.37724820549500426,down,False
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,2,0,-0.11586119165562449,0.2552748805893808,down,False
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,2,1,1.4167404554702472,4.005276918475414e-07,up,False
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,2,0,0.03599057575666243,0.14964395493595473,up,False
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,2,0,0.21481542028726164,0.2552748805893808,up,False
REACTOME_REGULATION_OF_RAS_BY_GAPS,2,1,1.3649032579301277,0.00030055904017260645,up,False
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,2,1,0.12920584307211233,0.0052408486445784915,up,False
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,2,2,0.8491385803535849,8.606012864639885e-07,up,True
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,2,1,0.9109617995673391,4.278758767920815e-08,up,False
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,2,0,-0.20821121376914684,0.3314562858974505,down,False
REACTOME_REGULATION_OF_SIGNALING_BY_NODAL,2,0,0.061645927420678454,0.2288213701661198,up,False
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7,2,0,-0.5136863622363463,0.10118180057584672,down,False
REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION,2,0,-0.5033456946443078,0.18221484331299392,down,False
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,2,1,0.12633043649161102,0.04652943686358253,up,False
REACTOME_REGULATION_OF_TP53_ACTIVITY,2,0,-0.45611061644661594,0.09903505465434627,down,False
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,2,1,0.016857594116734115,0.022317372452702232,up,False
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,2,0,-0.8521802174942346,0.15485044041307514,down,False
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,2,0,-0.11360369928114734,0.4510656464172553,down,False
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,2,0,-1.1471556523329145,0.37967210877065544,down,False
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,2,0,0.2189817820598088,0.4455980298011825,up,False
REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY,2,1,0.4080379053800567,1.1123043923820849e-06,up,False
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,2,0,0.19136442088927347,0.42276023989440725,up,False
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,2,0,-0.6361683315645087,0.4620395201064288,down,False
REACTOME_REPRESSION_OF_WNT_TARGET_GENES,2,0,-0.7893623077773008,0.2962006398815054,down,False
REACTOME_REPRODUCTION,2,0,-1.4018154906144078,0.15529664528085327,down,False
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,2,0,-1.1641255489829565,0.18221484331299392,down,False
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,2,0,-0.6067749188578493,0.44084105750514585,down,False
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,2,1,-1.3114517712074745,0.0020789120818543237,down,False
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,2,1,-1.1786751417290116,0.0031500219373159035,down,False
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,2,0,-1.932478121472077,0.15042133311141184,down,False
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,2,2,3.5920412663254173,1.1487432497158135e-19,up,True
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,2,2,1.659402639296084,0.010994345001046863,up,True
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,2,0,-0.022816232054699823,0.13352363315844085,down,False
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,2,0,1.0083156502427857,0.20978156968818995,up,False
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,2,0,0.17448177035932308,0.10581539544090363,up,False
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,2,2,0.31909817742338864,4.8752326702436223e-11,up,True
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,2,1,1.4535822472442972,0.028752878355394387,up,False
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,2,2,-0.8532620443178007,0.005347389173225353,down,True
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,2,0,-0.8726813538063182,0.2571744380587014,down,False
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,2,0,1.3057934697908429,0.21355726290576696,up,False
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,2,1,1.2732927916621894,0.02253802418866183,up,False
REACTOME_RET_SIGNALING,2,0,-0.23617925183755922,0.07525314222479487,down,False
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,2,0,-0.25147570424889515,0.4049612728259205,down,False
REACTOME_RHOA_GTPASE_CYCLE,2,1,0.5664161963131173,0.03622881567141392,up,False
REACTOME_RHOBTB1_GTPASE_CYCLE,2,0,0.3760327358225587,0.1450177097486413,up,False
REACTOME_RHOBTB2_GTPASE_CYCLE,2,0,-0.3375798426872204,0.22898691718777958,down,False
REACTOME_RHOBTB3_ATPASE_CYCLE,2,0,0.5627627772437237,0.12649210780450906,up,False
REACTOME_RHOBTB_GTPASE_CYCLE,2,0,0.26929907452316515,0.11325073726910084,up,False
REACTOME_RHOB_GTPASE_CYCLE,2,1,0.4350634675576766,0.01432784777788681,up,False
REACTOME_RHOC_GTPASE_CYCLE,2,1,0.01045787764415085,0.04909929352567184,up,False
