source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P23771	Q04724	GATA3	TLE1	True	False	False	False	False	False	B
P23771	Q04726	GATA3	TLE3	True	False	False	False	False	False	B
P23771	Q04727	GATA3	TLE4	True	False	False	False	False	False	B
P23771	Q9UKI8	GATA3	TLK1	True	False	False	False	False	False	B
P23771	Q9Y4G6	GATA3	TLN2	True	False	False	False	False	False	B
P23771	O94876	GATA3	TMCC1	True	False	False	False	False	False	C
P23771	Q5TGY1	GATA3	TMCO4	True	False	False	False	False	False	C
P23771	Q8N6Q1	GATA3	TMCO5A	True	False	False	False	False	False	C
P23771	Q9NUM4	GATA3	TMEM106B	True	False	False	False	False	False	C
P23771	A0PK00	GATA3	TMEM120B	True	False	False	False	False	False	C
P23771	Q9NW97	GATA3	TMEM51	True	False	False	False	False	False	C
P23771	Q9BXS4	GATA3	TMEM59	True	False	False	False	False	False	C
P23771	P62328	GATA3	TMSB4X	True	False	False	False	False	False	B
P23771	Q8N394	GATA3	TMTC2	True	False	False	False	False	False	B
P23771	Q9NS68	GATA3	TNFRSF19	True	False	False	False	False	False	C
P23771	P28908	GATA3	TNFRSF8	True	False	False	False	False	False	C
P23771	O95271	GATA3	TNKS	True	False	False	False	False	False	C
P23771	Q9UPQ9	GATA3	TNRC6B	True	False	False	False	False	False	C
P23771	Q68CZ2	GATA3	TNS3	True	False	False	False	False	False	B
P23771	O14683	GATA3	TP53I11	True	False	False	False	False	False	C
P23771	P55327	GATA3	TPD52	True	False	False	False	False	False	B
P23771	Q16890	GATA3	TPD52L1	True	False	False	False	False	False	B
P23771	Q6ZUI0	GATA3	TPRG1	True	False	False	False	False	False	B
P23771	Q96Q05	GATA3	TRAPPC9	True	False	False	False	False	False	B
P23771	O95361	GATA3	TRIM16	True	False	False	False	False	False	C
P23771	O94972	GATA3	TRIM37	True	False	False	False	False	False	B
P23771	O75962	GATA3	TRIO	True	False	False	False	False	False	B
P23771	Q9BU70	GATA3	TRMO	True	False	False	False	False	False	C
P23771	Q9UHF7	GATA3	TRPS1	True	False	False	False	False	False	B
P23771	O75157	GATA3	TSC22D2	True	False	False	False	False	False	B
P23771	O95859	GATA3	TSPAN12	True	False	False	False	False	False	C
P23771	Q96AY4	GATA3	TTC28	True	False	False	False	False	False	B
P23771	Q5VTQ0	GATA3	TTC39B	True	False	False	False	False	False	C
P23771	Q9NRH3	GATA3	TUBG2	True	False	False	False	False	False	C
P23771	Q16881	GATA3	TXNRD1	True	False	False	False	False	False	B
P23771	P60604	GATA3	UBE2G2	True	False	False	False	False	False	C
P23771	P62256	GATA3	UBE2H	True	False	False	False	False	False	B
P23771	A0JNW5	GATA3	BLTP3B	True	False	False	False	False	False	C
P23771	O14795	GATA3	UNC13B	True	False	False	False	False	False	C
P23771	O95185	GATA3	UNC5C	True	False	False	False	False	False	B
P23771	Q9UBR1	GATA3	UPB1	True	False	False	False	False	False	C
P23771	Q70CQ2	GATA3	USP34	True	False	False	False	False	False	C
P23771	P46939	GATA3	UTRN	True	False	False	False	False	False	B
P23771	O75379	GATA3	VAMP4	True	False	False	False	False	False	C
P23771	Q9UKW4	GATA3	VAV3	True	False	False	False	False	False	B
P23771	Q69YN4	GATA3	VIRMA	True	False	False	False	False	False	C
P23771	Q96GC9	GATA3	VMP1	True	False	False	False	False	False	B
P23771	Q5THJ4	GATA3	VPS13D	True	False	False	False	False	False	B
P23771	P56705	GATA3	WNT4	True	False	False	False	False	False	C
P23771	Q9H1J7	GATA3	WNT5B	True	False	False	False	False	False	C
P23771	Q658N2	GATA3	WSCD1	True	False	False	False	False	False	C
P23771	Q8IX03	GATA3	WWC1	True	False	False	False	False	False	B
P23771	Q9GZV5	GATA3	WWTR1	True	False	False	False	False	False	B
P23771	Q13426	GATA3	XRCC4	True	False	False	False	False	False	C
P23771	Q86Y38	GATA3	XYLT1	True	False	False	False	False	False	B
P23771	Q8NAP3	GATA3	ZBTB38	True	False	False	False	False	False	C
P23771	A1YPR0	GATA3	ZBTB7C	True	False	False	False	False	False	B
P23771	Q96C00	GATA3	ZBTB9	True	False	False	False	False	False	C
P23771	O75152	GATA3	ZC3H11A	True	False	False	False	False	False	C
P23771	Q9H8U3	GATA3	ZFAND3	True	False	False	False	False	False	B
P23771	Q8WW38	GATA3	ZFPM2	True	False	False	False	False	False	B
P23771	Q68DK2	GATA3	ZFYVE26	True	False	False	False	False	False	C
P23771	Q9ULJ6	GATA3	ZMIZ1	True	False	False	False	False	False	B
P23771	Q9ULU4	GATA3	ZMYND8	True	False	False	False	False	False	B
P23771	Q9UK13	GATA3	ZNF221	True	False	False	False	False	False	C
P23771	Q86YH2	GATA3	ZNF280B	True	False	False	False	False	False	C
P23771	Q70YC5	GATA3	ZNF365	True	False	False	False	False	False	B
P23771	Q70YC4	GATA3	ZNF365	True	False	False	False	False	False	B
P23771	Q96JM2	GATA3	ZNF462	True	False	False	False	False	False	B
P23771	Q8TF50	GATA3	ZNF526	True	False	False	False	False	False	C
P23771	Q9ULD9	GATA3	ZNF608	True	False	False	False	False	False	B
P23771	Q8ND25	GATA3	ZNRF1	True	False	False	False	False	False	B
P23771	Q8TCW7	GATA3	ZPLD1	True	False	False	False	False	False	B
P43694	O95500	GATA4	CLDN14	True	False	False	False	False	False	C
P43694	P56747	GATA4	CLDN6	True	False	False	False	False	False	C
P43694	O75369	GATA4	FLNB	True	False	False	False	False	False	C
P43694	Q5T5P2	GATA4	KIAA1217	True	False	False	False	False	False	C
Q92908	O15440	GATA6	ABCC5	True	False	False	False	False	False	C
Q92908	A6NI28	GATA6	ARHGAP42	True	False	False	False	False	False	C
Q92908	O95260	GATA6	ATE1	True	False	False	False	False	False	C
Q92908	P20020	GATA6	ATP2B1	True	False	False	False	False	False	C
Q92908	Q9UMQ3	GATA6	BARX2	True	False	False	False	False	False	C
Q92908	O75815	GATA6	BCAR3	True	False	False	False	False	False	C
Q92908	Q9H6U6	GATA6	BCAS3	True	False	False	False	False	False	C
Q92908	O14503	GATA6	BHLHE40	True	False	False	False	False	False	C
Q92908	O00238	GATA6	BMPR1B	True	False	False	False	False	False	C
Q92908	Q6ZU80	GATA6	CEP128	True	False	False	False	False	False	C
Q92908	Q9NZA1	GATA6	CLIC5	True	False	False	False	False	False	C
Q92908	P39880	GATA6	CUX1	True	False	False	False	False	False	C
Q92908	Q13948	GATA6	CUX1	True	False	False	False	False	False	C
Q92908	Q96QB1	GATA6	DLC1	True	False	False	False	False	False	C
Q92908	Q16555	GATA6	DPYSL2	True	False	False	False	False	False	C
Q92908	Q4L180	GATA6	FILIP1L	True	False	False	False	False	False	C
Q92908	O75369	GATA6	FLNB	True	False	False	False	False	False	C
Q92908	Q10471	GATA6	GALNT2	True	False	False	False	False	False	C
Q92908	P05783	GATA6	KRT18	True	False	False	False	False	False	C
Q92908	P05787	GATA6	KRT8	True	False	False	False	False	False	C
Q92908	Q06413	GATA6	MEF2C	True	False	False	False	False	False	C
Q92908	O94851	GATA6	MICAL2	True	False	False	False	False	False	C
Q92908	O15344	GATA6	MID1	True	False	False	False	False	False	C
Q92908	O00482	GATA6	NR5A2	True	False	False	False	False	False	C
Q92908	Q92824	GATA6	PCSK5	True	False	False	False	False	False	C
Q92908	Q08499	GATA6	PDE4D	True	False	False	False	False	False	C
Q92908	Q86SQ0	GATA6	PHLDB2	True	False	False	False	False	False	C
Q92908	Q504Y2	GATA6	PKDCC	True	False	False	False	False	False	C
Q92908	Q9C010	GATA6	PKIB	True	False	False	False	False	False	C
Q92908	Q15147	GATA6	PLCB4	True	False	False	False	False	False	C
Q92908	Q6IQ23	GATA6	PLEKHA7	True	False	False	False	False	False	C
Q92908	Q9HAZ2	GATA6	PRDM16	True	False	False	False	False	False	C
Q92908	Q14289	GATA6	PTK2B	True	False	False	False	False	False	C
Q92908	A0AV96	GATA6	RBM47	True	False	False	False	False	False	C
Q92908	P49796	GATA6	RGS3	True	False	False	False	False	False	C
Q92908	Q9H2E6	GATA6	SEMA6A	True	False	False	False	False	False	B
Q92908	Q9UHD8	GATA6	SEPTIN9	True	False	False	False	False	False	C
Q92908	Q96B97	GATA6	SH3KBP1	True	False	False	False	False	False	C
Q92908	Q8TEC5	GATA6	SH3RF2	True	False	False	False	False	False	C
Q92908	Q9P2F8	GATA6	SIPA1L2	True	False	False	False	False	False	C
Q92908	Q16348	GATA6	SLC15A2	True	False	False	False	False	False	C
Q92908	P35712	GATA6	SOX6	True	False	False	False	False	False	C
Q92908	P11277	GATA6	SPTB	True	False	False	False	False	False	C
Q92908	Q9Y3M8	GATA6	STARD13	True	False	False	False	False	False	C
Q92908	O95425	GATA6	SVIL	True	False	False	False	False	False	B
Q92908	Q8NF91	GATA6	SYNE1	True	False	False	False	False	False	C
Q92908	Q8WXH0	GATA6	SYNE2	True	False	False	False	False	False	C
Q92908	Q86TI0	GATA6	TBC1D1	True	False	False	False	False	False	C
Q92908	P62328	GATA6	TMSB4X	True	False	False	False	False	False	C
Q92908	Q07352	GATA6	ZFP36L1	True	False	False	False	False	False	C
Q5VTD9	Q96HN2	GFI1B	AHCYL2	True	False	False	False	False	False	C
Q5VTD9	Q9C0C7	GFI1B	AMBRA1	True	False	False	False	False	False	C
Q5VTD9	Q06481	GFI1B	APLP2	True	False	False	False	False	False	C
Q5VTD9	P25440	GFI1B	BRD2	True	False	False	False	False	False	C
Q5VTD9	Q9HCH3	GFI1B	CPNE5	True	False	False	False	False	False	C
Q5VTD9	Q9H334	GFI1B	FOXP1	True	False	False	False	False	False	C
Q5VTD9	O94915	GFI1B	FRYL	True	False	False	False	False	False	C
Q5VTD9	P19367	GFI1B	HK1	True	False	False	False	False	False	C
Q5VTD9	P52597	GFI1B	HNRNPF	True	False	False	False	False	False	C
Q5VTD9	Q9UGI6	GFI1B	KCNN3	True	False	False	False	False	False	C
Q5VTD9	Q8IVT5	GFI1B	KSR1	True	False	False	False	False	False	C
Q5VTD9	Q8N2S1	GFI1B	LTBP4	True	False	False	False	False	False	C
Q5VTD9	O94854	GFI1B	MACF1	True	False	False	False	False	False	C
Q5VTD9	Q9UPN3	GFI1B	MACF1	True	False	False	False	False	False	C
Q5VTD9	P26572	GFI1B	MGAT1	True	False	False	False	False	False	C
Q5VTD9	P35579	GFI1B	MYH9	True	False	False	False	False	False	C
Q5VTD9	Q8IVL1	GFI1B	NAV2	True	False	False	False	False	False	C
Q5VTD9	Q96PU5	GFI1B	NEDD4L	True	False	False	False	False	False	C
Q5VTD9	Q6P1J6	GFI1B	PLB1	True	False	False	False	False	False	C
Q5VTD9	Q9P2R6	GFI1B	RERE	True	False	False	False	False	False	C
Q5VTD9	Q86VZ5	GFI1B	SGMS1	True	False	False	False	False	False	C
Q5VTD9	Q9H7B4	GFI1B	SMYD3	True	False	False	False	False	False	C
Q5VTD9	Q7KZF4	GFI1B	SND1	True	False	False	False	False	False	C
Q5VTD9	Q8WYL5	GFI1B	SSH1	True	False	False	False	False	False	C
Q5VTD9	P42226	GFI1B	STAT6	True	False	False	False	False	False	C
Q5VTD9	O75069	GFI1B	TMCC2	True	False	False	False	False	False	C
Q5VTD9	Q9C040	GFI1B	TRIM2	True	False	False	False	False	False	C
Q5VTD9	Q14694	GFI1B	USP10	True	False	False	False	False	False	C
Q5VTD9	Q5THJ4	GFI1B	VPS13D	True	False	False	False	False	False	C
Q6ISB3	P78363	GRHL2	ABCA4	True	False	False	False	False	False	C
Q6ISB3	O14639	GRHL2	ABLIM1	True	False	False	False	False	False	C
Q6ISB3	Q5T601	GRHL2	ADGRF1	True	False	False	False	False	False	C
Q6ISB3	Q8N556	GRHL2	AFAP1	True	False	False	False	False	False	C
Q6ISB3	Q13740	GRHL2	ALCAM	True	False	False	False	False	False	C
Q6ISB3	Q9UM73	GRHL2	ALK	True	False	False	False	False	False	C
Q6ISB3	A7KAX9	GRHL2	ARHGAP32	True	False	False	False	False	False	C
Q6ISB3	Q9NR80	GRHL2	ARHGEF4	True	False	False	False	False	False	C
Q6ISB3	O43520	GRHL2	ATP8B1	True	False	False	False	False	False	C
Q6ISB3	P27482	GRHL2	CALML3	True	False	False	False	False	False	C
Q6ISB3	P20810	GRHL2	CAST	True	False	False	False	False	False	C
Q6ISB3	Q8WUD4	GRHL2	CCDC12	True	False	False	False	False	False	C
Q6ISB3	Q9H5V8	GRHL2	CDCP1	True	False	False	False	False	False	C
Q6ISB3	Q9NSA3	GRHL2	CTNNBIP1	True	False	False	False	False	False	C
Q6ISB3	Q9NWM3	GRHL2	CUEDC1	True	False	False	False	False	False	C
Q6ISB3	P78524	GRHL2	DENND2B	True	False	False	False	False	False	C
Q6ISB3	Q9NZC4	GRHL2	EHF	True	False	False	False	False	False	C
Q6ISB3	Q9H4G0	GRHL2	EPB41L1	True	False	False	False	False	False	C
Q6ISB3	A0FGR8	GRHL2	ESYT2	True	False	False	False	False	False	C
Q6ISB3	P41212	GRHL2	ETV6	True	False	False	False	False	False	C
Q6ISB3	Q9UI08	GRHL2	EVL	True	False	False	False	False	False	C
Q6ISB3	Q8NEV8	GRHL2	EXPH5	True	False	False	False	False	False	C
Q6ISB3	Q9NYQ8	GRHL2	FAT2	True	False	False	False	False	False	C
Q6ISB3	P98095	GRHL2	FBLN2	True	False	False	False	False	False	C
Q6ISB3	Q8WTR4	GRHL2	GDPD5	True	False	False	False	False	False	C
Q6ISB3	Q96HH9	GRHL2	GRAMD2B	True	False	False	False	False	False	C
Q6ISB3	P06396	GRHL2	GSN	True	False	False	False	False	False	C
Q6ISB3	P04792	GRHL2	HSPB1	True	False	False	False	False	False	C
Q6ISB3	Q6DN90	GRHL2	IQSEC1	True	False	False	False	False	False	C
Q6ISB3	P18564	GRHL2	ITGB6	True	False	False	False	False	False	C
Q6ISB3	Q5T5P2	GRHL2	KIAA1217	True	False	False	False	False	False	C
Q6ISB3	Q9P206	GRHL2	NHSL3	True	False	False	False	False	False	B
Q6ISB3	O00515	GRHL2	LAD1	True	False	False	False	False	False	B
Q6ISB3	Q9UPQ0	GRHL2	LIMCH1	True	False	False	False	False	False	C
Q6ISB3	P53671	GRHL2	LIMK2	True	False	False	False	False	False	C
Q6ISB3	Q8WWY8	GRHL2	LIPH	True	False	False	False	False	False	B
Q6ISB3	Q93052	GRHL2	LPP	True	False	False	False	False	False	C
Q6ISB3	O94854	GRHL2	MACF1	True	False	False	False	False	False	C
Q6ISB3	Q9UPN3	GRHL2	MACF1	True	False	False	False	False	False	C
Q6ISB3	Q969L2	GRHL2	MAL2	True	False	False	False	False	False	C
Q6ISB3	O95819	GRHL2	MAP4K4	True	False	False	False	False	False	C
Q6ISB3	Q7KZI7	GRHL2	MARK2	True	False	False	False	False	False	C
Q6ISB3	Q03112	GRHL2	MECOM	True	False	False	False	False	False	C
Q6ISB3	O15344	GRHL2	MID1	True	False	False	False	False	False	C
Q6ISB3	Q6PJG2	GRHL2	MIDEAS	True	False	False	False	False	False	C
Q6ISB3	Q9ULV0	GRHL2	MYO5B	True	False	False	False	False	False	C
Q6ISB3	Q6PIU2	GRHL2	NCEH1	True	False	False	False	False	False	C
Q6ISB3	Q9H4L5	GRHL2	OSBPL3	True	False	False	False	False	False	C
Q6ISB3	Q9UNF0	GRHL2	PACSIN2	True	False	False	False	False	False	C
Q6ISB3	A6NKB5	GRHL2	PCNX2	True	False	False	False	False	False	C
Q6ISB3	Q13835	GRHL2	PKP1	True	False	False	False	False	False	C
Q6ISB3	Q6P1J6	GRHL2	PLB1	True	False	False	False	False	False	C
Q6ISB3	Q6IQ23	GRHL2	PLEKHA7	True	False	False	False	False	False	C
Q6ISB3	A0AV96	GRHL2	RBM47	True	False	False	False	False	False	C
Q6ISB3	P56715	GRHL2	RP1	True	False	False	False	False	False	C
Q6ISB3	O95171	GRHL2	SCEL	True	False	False	False	False	False	C
Q6ISB3	P37088	GRHL2	SCNN1A	True	False	False	False	False	False	C
Q6ISB3	Q86VZ5	GRHL2	SGMS1	True	False	False	False	False	False	C
Q6ISB3	Q9UPX8	GRHL2	SHANK2	True	False	False	False	False	False	C
Q6ISB3	O60292	GRHL2	SIPA1L3	True	False	False	False	False	False	C
Q6ISB3	A0AV02	GRHL2	SLC12A8	True	False	False	False	False	False	C
Q6ISB3	A1A5C7	GRHL2	SLC22A23	True	False	False	False	False	False	C
Q6ISB3	Q8IXU6	GRHL2	SLC35F2	True	False	False	False	False	False	C
Q6ISB3	P08195	GRHL2	SLC3A2	True	False	False	False	False	False	C
Q6ISB3	Q8N4M1	GRHL2	SLC44A3	True	False	False	False	False	False	C
Q6ISB3	Q9UIG8	GRHL2	SLCO3A1	True	False	False	False	False	False	C
Q6ISB3	Q14159	GRHL2	SPIDR	True	False	False	False	False	False	C
Q6ISB3	O43291	GRHL2	SPINT2	True	False	False	False	False	False	C
Q6ISB3	Q9Y5Y6	GRHL2	ST14	True	False	False	False	False	False	C
Q6ISB3	O00204	GRHL2	SULT2B1	True	False	False	False	False	False	C
Q6ISB3	Q53T94	GRHL2	TAF1B	True	False	False	False	False	False	C
Q6ISB3	P01135	GRHL2	TGFA	True	False	False	False	False	False	C
Q6ISB3	Q8IVF5	GRHL2	TIAM2	True	False	False	False	False	False	C
Q6ISB3	Q8TDI8	GRHL2	TMC1	True	False	False	False	False	False	C
Q6ISB3	Q68CZ2	GRHL2	TNS3	True	False	False	False	False	False	C
Q6ISB3	Q5DID0	GRHL2	UMODL1	True	False	False	False	False	False	C
Q6ISB3	Q8IX03	GRHL2	WWC1	True	False	False	False	False	False	C
Q6ISB3	Q9ULD9	GRHL2	ZNF608	True	False	False	False	False	False	C
O60381	P51825	HBP1	AFF1	True	False	False	False	False	False	C
O60381	Q8NFD5	HBP1	ARID1B	True	False	False	False	False	False	C
O60381	Q14865	HBP1	ARID5B	True	False	False	False	False	False	C
O60381	Q6PL18	HBP1	ATAD2	True	False	False	False	False	False	C
O60381	Q9BWU1	HBP1	CDK19	True	False	False	False	False	False	C
O60381	Q99967	HBP1	CITED2	True	False	False	False	False	False	C
O60381	Q9NWW5	HBP1	CLN6	True	False	False	False	False	False	C
O60381	Q9H4M9	HBP1	EHD1	True	False	False	False	False	False	C
O60381	Q15723	HBP1	ELF2	True	False	False	False	False	False	C
O60381	P07992	HBP1	ERCC1	True	False	False	False	False	False	C
O60381	P60520	HBP1	GABARAPL2	True	False	False	False	False	False	C
O60381	Q14344	HBP1	GNA13	True	False	False	False	False	False	C
O60381	P78347	HBP1	GTF2I	True	False	False	False	False	False	C
O60381	Q9ULT8	HBP1	HECTD1	True	False	False	False	False	False	C
O60381	Q15034	HBP1	HERC3	True	False	False	False	False	False	C
O60381	Q15652	HBP1	JMJD1C	True	False	False	False	False	False	C
O60381	Q14678	HBP1	KANK1	True	False	False	False	False	False	C
O60381	Q9Y2U9	HBP1	KLHDC2	True	False	False	False	False	False	C
O60381	Q9Y2L9	HBP1	LRCH1	True	False	False	False	False	False	C
O60381	Q9GZQ8	HBP1	MAP1LC3B	True	False	False	False	False	False	C
O60381	P50539	HBP1	MXI1	True	False	False	False	False	False	C
O60381	Q6KC79	HBP1	NIPBL	True	False	False	False	False	False	C
O60381	Q92791	HBP1	P3H4	True	False	False	False	False	False	C
O60381	Q9NRX4	HBP1	PHPT1	True	False	False	False	False	False	C
O60381	O43164	HBP1	PJA2	True	False	False	False	False	False	C
O60381	P35813	HBP1	PPM1A	True	False	False	False	False	False	C
O60381	O15297	HBP1	PPM1D	True	False	False	False	False	False	C
O60381	O43567	HBP1	RNF13	True	False	False	False	False	False	C
O60381	Q9H0F5	HBP1	RNF38	True	False	False	False	False	False	C
O60381	Q96ST3	HBP1	SIN3A	True	False	False	False	False	False	C
O60381	P51531	HBP1	SMARCA2	True	False	False	False	False	False	C
O60381	Q9UKI8	HBP1	TLK1	True	False	False	False	False	False	C
O60381	Q9NS56	HBP1	TOPORS	True	False	False	False	False	False	C
O60381	O75436	HBP1	VPS26A	True	False	False	False	False	False	C
Q14469	Q8N7E2	HES1	CBLL2	True	False	False	False	False	False	C
Q14469	Q8WUY3	HES1	PRUNE2	True	False	False	False	False	False	C
Q14469	Q9UNH7	HES1	SNX6	True	False	False	False	False	False	C
Q03014	P01023	HHEX	A2M	True	False	False	False	False	False	C
Q03014	Q9H6R3	HHEX	ACSS3	True	False	False	False	False	False	C
Q03014	Q9NPF8	HHEX	ADAP2	True	False	False	False	False	False	C
Q03014	Q92556	HHEX	ELMO1	True	False	False	False	False	False	C
Q03014	Q9NZG7	HHEX	NINJ2	True	False	False	False	False	False	C
Q03014	P24468	HHEX	NR2F2	True	False	False	False	False	False	C
Q03014	P16885	HHEX	PLCG2	True	False	False	False	False	False	C
Q03014	Q9UGH3	HHEX	SLC23A2	True	False	False	False	False	False	C
Q03014	Q658N2	HHEX	WSCD1	True	False	False	False	False	False	C
P17010	Q03014	ZFX	HHEX	True	False	False	False	False	False	C
Q16665	Q9UNQ0	HIF1A	ABCG2	True	False	False	False	False	False	A
Q16665	Q9NUN7	HIF1A	ACER3	True	False	False	False	False	False	C
Q16665	P78536	HIF1A	ADAM17	True	False	False	False	False	False	A
Q16665	P59510	HIF1A	ADAMTS20	True	False	False	False	False	False	B
Q16665	Q8N302	HIF1A	AGGF1	True	False	False	False	False	False	C
Q16665	Q9NUQ2	HIF1A	AGPAT5	True	False	False	False	False	False	B
Q16665	P54819	HIF1A	AK2	True	False	False	False	False	False	C
Q16665	Q9Y6D5	HIF1A	ARFGEF2	True	False	False	False	False	False	B
Q16665	Q9NZN5	HIF1A	ARHGEF12	True	False	False	False	False	False	C
Q16665	Q8NFD5	HIF1A	ARID1B	True	False	False	False	False	False	B
Q16665	Q9ULH1	HIF1A	ASAP1	True	False	False	False	False	False	C
Q16665	O14867	HIF1A	BACH1	True	False	False	False	False	False	C
Q16665	Q6W2J9	HIF1A	BCOR	True	False	False	False	False	False	C
Q16665	Q8IWQ3	HIF1A	BRSK2	True	False	False	False	False	False	C
Q16665	O00555	HIF1A	CACNA1A	True	False	False	False	False	False	B
Q16665	Q13936	HIF1A	CACNA1C	True	False	False	False	False	False	B
Q16665	Q9BXF3	HIF1A	CECR2	True	False	False	False	False	False	C
Q16665	Q86X52	HIF1A	CHSY1	True	False	False	False	False	False	B
Q16665	Q8N365	HIF1A	CIART	True	False	False	False	False	False	C
Q16665	Q96AJ1	HIF1A	CLUAP1	True	False	False	False	False	False	C
Q16665	Q8IY22	HIF1A	CMIP	True	False	False	False	False	False	C
Q16665	Q96KJ9	HIF1A	COX4I2	True	False	False	False	False	False	A
Q16665	Q86YQ8	HIF1A	CPNE8	True	False	False	False	False	False	C
Q16665	Q9Y5B0	HIF1A	CTDP1	True	False	False	False	False	False	C
Q16665	P35221	HIF1A	CTNNA1	True	False	False	False	False	False	C
Q16665	Q9NUQ9	HIF1A	CYRIB	True	False	False	False	False	False	C
Q16665	Q9NVP1	HIF1A	DDX18	True	False	False	False	False	False	B
Q16665	Q8TEH3	HIF1A	DENND1A	True	False	False	False	False	False	B
Q16665	Q8IX18	HIF1A	DHX40	True	False	False	False	False	False	C
Q16665	Q9Y2H0	HIF1A	DLGAP4	True	False	False	False	False	False	B
Q16665	O60469	HIF1A	DSCAM	True	False	False	False	False	False	B
Q16665	P00533	HIF1A	EGFR	True	False	False	False	False	False	B
Q16665	Q9H9B1	HIF1A	EHMT1	True	False	False	False	False	False	C
