gene_symbol,GeneCards,DisGeNET,OpenTargets,disease_support_count,GeneCards_score,DisGeNET_score,OpenTargets_score
PTGR1,0,0,1,1,,,0.010198350767882855
PTGR2,0,0,1,1,,,0.0014783194187388072
PTGR3,0,0,1,1,,,0.0018478992734235094
PTGS1,1,0,1,2,15.6,,0.44140332898538487
PTGS2,1,0,1,2,39.9,,0.45032373358330563
PTH,0,0,1,1,,,0.029076774649178766
PTH1R,0,0,1,1,,,0.08217878843951873
PTH2R,0,0,1,1,,,0.003157290631825419
PTHLH,0,0,1,1,,,0.08398595714547738
PTK2,1,0,1,2,12.0,,0.13950478141012831
PTK2B,0,0,1,1,,,0.10387875382049959
PTK6,0,0,1,1,,,0.5222613139395698
PTK7,1,0,1,2,3.4,,0.10558581603929612
PTMA,0,0,1,1,,,0.013628339194231922
PTMS,0,0,1,1,,,0.0
PTN,0,0,1,1,,,0.07923197601837498
PTOV1,0,0,1,1,,,0.1066792997731291
PTP4A1,0,0,1,1,,,0.042432697234287914
PTP4A2,0,0,1,1,,,0.018169251713051806
PTP4A3,1,0,1,2,6.3,,0.11504059580289577
PTPA,0,0,1,1,,,0.08837802222278235
PTPN1,0,0,1,1,,,0.3200620862369367
PTPN11,1,0,1,2,7.4,,0.5078296811919982
PTPN12,1,0,1,2,22.7,,0.369120392216808
PTPN13,1,0,1,2,8.8,,0.4263195667693362
PTPN14,0,0,1,1,,,0.040868978020319933
PTPN18,0,0,1,1,,,0.08001371798528234
PTPN2,0,0,1,1,,,0.028696823456375975
PTPN20,0,0,1,1,,,0.004434958256216422
PTPN21,0,0,1,1,,,0.013530094301750409
PTPN22,0,0,1,1,,,0.025458312628663257
PTPN23,0,0,1,1,,,0.047148143841230485
PTPN3,0,0,1,1,,,0.031036296644903524
PTPN4,0,0,1,1,,,0.09500526191825093
PTPN5,0,0,1,1,,,0.03228444288384063
PTPN6,1,0,1,2,3.5,,0.2935939843981698
PTPN7,0,0,1,1,,,0.014323888556871582
PTPN9,0,0,1,1,,,0.0807732045866594
PTPRA,0,0,1,1,,,0.2487882195551383
PTPRB,0,0,1,1,,,0.42524628279573606
PTPRC,1,0,1,2,4.6,,0.5479018771258481
PTPRCAP,0,0,1,1,,,0.017361424318096848
PTPRD,0,0,1,1,,,0.2893427792626417
PTPRE,0,0,1,1,,,0.008654328263866766
PTPRF,0,0,1,1,,,0.058606188989257964
PTPRG,0,0,1,1,,,0.08062149999410796
PTPRG-AS1,0,0,1,1,,,0.0022174791281082107
PTPRH,0,0,1,1,,,0.030361396836293453
PTPRJ,1,0,1,2,22.9,,0.4231978467387561
PTPRK,1,0,1,2,16.7,,0.5477560959271839
PTPRM,0,0,1,1,,,0.031136753952726182
PTPRN,0,0,1,1,,,0.04636778398121158
PTPRN2,0,0,1,1,,,0.05156980107654706
PTPRO,0,0,1,1,,,0.1104979033560897
PTPRQ,0,0,1,1,,,0.02665081396559683
PTPRR,1,0,1,2,5.7,,0.05064091978938228
PTPRS,0,0,1,1,,,0.09094763494289955
PTPRT,1,0,1,2,3.3,,0.4438721922867141
PTPRU,0,0,1,1,,,0.007054981952006383
PTPRZ1,0,0,1,1,,,0.029979980837801273
PTRH1,0,0,1,1,,,0.017390785384330136
PTRH2,0,0,1,1,,,0.005379645429218818
PTRHD1,0,0,1,1,,,0.0010992420187547266
PTS,0,0,1,1,,,0.034565900646584775
PTTG1,1,0,1,2,7.9,,0.09212448499945466
PTTG1IP,0,0,1,1,,,0.025974688153665316
PTTG2,0,0,1,1,,,0.17703600963573154
PTTG3P,1,0,1,2,16.0,,0.10327247088798434
PTX3,0,0,1,1,,,0.1077380923003705
PUDP,0,0,1,1,,,0.02660974953729853
PUF60,1,0,1,2,7.9,,0.010205843280110717
PUM1,0,0,1,1,,,0.10268861173381727
PUM2,0,0,1,1,,,0.0777756156551996
PUM3,0,0,1,1,,,0.020457887533930182
PURA,0,0,1,1,,,0.0036957985468470188
PURPL,1,0,1,2,16.0,,0.03361894717464509
PUS1,0,0,1,1,,,0.006239329235643732
PUS10,0,0,1,1,,,0.012072941919700259
PUS3,0,0,1,1,,,0.0036957985468470188
PUS7,0,0,1,1,,,0.10289074697949463
PUS7L,0,0,1,1,,,0.0044144260420672715
PUSL1,0,0,1,1,,,0.00406537840153172
PVALB,0,0,1,1,,,0.004572578472395382
PVR,0,0,1,1,,,0.11130341035765676
PVRIG,0,0,1,1,,,0.06436105809080557
PVRIG2P,0,0,1,1,,,0.0014783194187388072
PVT1,1,0,1,2,20.9,,0.11869966146932766
PWAR1,1,0,0,1,4.8,,
PWAR4,1,0,0,1,3.9,,
PWP1,0,0,1,1,,,0.009239496367117545
PWP2,0,0,1,1,,,0.0014783194187388072
PWRN1,0,0,1,1,,,0.00811022458891429
PWWP2A,0,0,1,1,,,0.2630689937859857
PWWP3A,0,0,1,1,,,0.0014783194187388072
PXDC1,0,0,1,1,,,0.015152774042072773
PXDN,0,0,1,1,,,0.016979216680537784
PXDNL,0,0,1,1,,,0.00997865607648695
PXK,0,0,1,1,,,0.0
PXMP2,0,0,1,1,,,0.0027814496915852683
PXMP4,0,0,1,1,,,0.003326218692162316
PXN,1,0,1,2,8.6,,0.10730768604645323
PXN-AS1,0,0,1,1,,,0.0014783194187388072
PXYLP1,0,0,1,1,,,0.012653319293774518
PYCARD,0,0,1,1,,,0.01792547643475342
PYCR1,0,0,1,1,,,0.09301632113242526
PYCR2,0,0,1,1,,,0.10919741434037433
PYCR3,0,0,1,1,,,0.011436443281076606
PYGB,0,0,1,1,,,0.0072859462811533035
PYGL,0,0,1,1,,,0.38607034658156675
PYGM,0,0,1,1,,,0.05088900078591237
PYGO1,0,0,1,1,,,0.011983512802490971
PYGO2,0,0,1,1,,,0.022873238190857965
PYM1,0,0,1,1,,,0.008869916512432843
PYROXD1,0,0,1,1,,,0.04243089533777567
PYROXD2,0,0,1,1,,,0.0036957985468470188
PYURF,0,0,1,1,,,0.020355385989862522
PYY,0,0,1,1,,,0.059801588826180245
PZP,0,0,1,1,,,0.04368100233893251
QARS1,0,0,1,1,,,0.0
QDPR,0,0,1,1,,,0.005728487747612879
QKI,0,0,1,1,,,0.5126226744434353
QNG1,0,0,1,1,,,0.0014783194187388072
QPCT,0,0,1,1,,,0.005569581824720491
QPCTL,0,0,1,1,,,0.0018478992734235094
QPRT,0,0,1,1,,,0.015070724114442309
QRFP,0,0,1,1,,,0.0036957985468470188
QRICH2,0,0,1,1,,,0.0
QRSL1,0,0,1,1,,,0.029583703986181483
QSER1,0,0,1,1,,,0.0
QSOX1,0,0,1,1,,,0.030709733391566862
QSOX2,0,0,1,1,,,0.060032934624920826
QTGAL,0,0,1,1,,,0.2113876389816915
QTMAN,0,0,1,1,,,0.017000673315496286
QTRT1,0,0,1,1,,,0.00794596687572109
R3HCC1,0,0,1,1,,,0.0044349582562164215
R3HCC1L,0,0,1,1,,,0.0
R3HDM1,0,0,1,1,,,0.02983481902590795
R3HDM4,0,0,1,1,,,0.0
R3HDML-AS1,1,0,0,1,15.7,,
RAB10,0,0,1,1,,,0.03964524165631094
RAB11A,0,0,1,1,,,0.0822194017232698
RAB11B,0,0,1,1,,,0.013455894278176892
RAB11FIP1,0,0,1,1,,,0.0036957985468470188
RAB11FIP2,0,0,1,1,,,0.0036431891392771066
RAB11FIP4,0,0,1,1,,,0.007925434661571938
RAB12,0,0,1,1,,,0.012270667141956572
RAB13,0,0,1,1,,,0.08188120355808562
RAB14,0,0,1,1,,,0.05629352633441996
RAB15,0,0,1,1,,,0.00512278743021295
RAB17,0,0,1,1,,,0.024392270409190318
RAB18,0,0,1,1,,,0.013438334160618742
RAB19,0,0,1,1,,,0.004434958256216422
RAB1A,0,0,1,1,,,0.11121415490636175
RAB1B,0,0,1,1,,,0.08330196930225342
RAB20,0,0,1,1,,,0.060193722628250984
RAB21,0,0,1,1,,,0.04634141265677327
RAB22A,0,0,1,1,,,0.08664967549622782
RAB23,0,0,1,1,,,0.07822016928562062
RAB24,0,0,1,1,,,0.008726191013388791
RAB25,0,0,1,1,,,0.08979901755192081
RAB26,0,0,1,1,,,0.00998132526432634
RAB27A,0,0,1,1,,,0.10091087811104747
RAB27B,0,0,1,1,,,0.08494767937733425
RAB28,0,0,1,1,,,0.0036957985468470188
RAB2A,0,0,1,1,,,0.002902844436406841
RAB2B,0,0,1,1,,,0.004784005896751974
RAB30,0,0,1,1,,,0.009624475382414108
RAB31,0,0,1,1,,,0.08648491801444244
RAB32,0,0,1,1,,,0.03231791039290375
RAB33A,0,0,1,1,,,0.010348235931171651
RAB33B,0,0,1,1,,,0.0025870589827929123
RAB34,0,0,1,1,,,0.05128782780283837
RAB35,0,0,1,1,,,0.0046891470673829
RAB36,0,0,1,1,,,0.017249729073125473
RAB37,0,0,1,1,,,0.007761176948378739
RAB38,0,0,1,1,,,0.0014783194187388072
RAB39A,0,0,1,1,,,0.0022174791281082107
RAB39B,0,0,1,1,,,0.006333692475957549
RAB3A,0,0,1,1,,,0.009578277900578523
RAB3B,0,0,1,1,,,0.009288828387088261
RAB3C,0,0,1,1,,,0.09306821535039203
RAB3D,0,0,1,1,,,0.05664497213682939
RAB3GAP1,0,0,1,1,,,0.04544839070938423
RAB3GAP2,0,0,1,1,,,0.0
RAB3IL1,0,0,1,1,,,0.01810941287955039
RAB3IP,0,0,1,1,,,0.058139107675060836
RAB40C,0,0,1,1,,,0.005707955533463729
RAB42,0,0,1,1,,,0.0014783194187388072
RAB43,0,0,1,1,,,0.0036957985468470188
RAB4B,0,0,1,1,,,0.010350905119011038
RAB5A,0,0,1,1,,,0.08432317984545364
RAB5B,0,0,1,1,,,0.005481575301725991
RAB5C,1,0,1,2,3.6,,0.01167009987809393
RAB5IF,0,0,1,1,,,0.003326218692162316
RAB6A,0,0,1,1,,,0.011109535158313729
RAB6B,0,0,1,1,,,0.040864706698417644
RAB7A,0,0,1,1,,,0.07540000084025615
RAB8A,0,0,1,1,,,0.025368644468738513
RAB9A,0,0,1,1,,,0.0073915970936940375
RAB9B,0,0,1,1,,,0.007813119196774212
RAB9BP1,0,0,1,1,,,0.0014783194187388072
RABEP1,0,0,1,1,,,0.2676887419695444
RABEPK,0,0,1,1,,,0.0022174791281082107
RABGAP1,0,0,1,1,,,0.0025870589827929123
RABGAP1L,0,0,1,1,,,0.011087395640541052
RABGEF1,0,0,1,1,,,0.038926614161090695
RABL3,1,0,0,1,11.2,,
RABL6,0,0,1,1,,,0.005913277674955229
RAC1,1,0,1,2,11.4,,0.44722182329460136
RAC2,1,0,1,2,3.8,,0.018340817463312238
RAC3,0,0,1,1,,,0.08441418166269327
RACGAP1,0,0,1,1,,,0.030558258527173417
RACK1,0,0,1,1,,,0.10272585952354765
RAD1,0,0,1,1,,,0.0014783194187388072
RAD17,0,0,1,1,,,0.2685531220834718
RAD18,0,0,1,1,,,0.10310992756026739
RAD21,0,0,1,1,,,0.47218768021378793
RAD23B,0,0,1,1,,,0.08960612116419256
RAD50,1,0,1,2,10.1,,0.5451965737505452
RAD51,1,0,1,2,10.3,,0.2759303541794647
RAD51-AS1,1,0,0,1,15.2,,
RAD51AP1,0,0,1,1,,,0.0653378709814036
RAD51B,1,0,1,2,4.5,,0.42432089850780363
RAD51C,1,0,1,2,31.1,,0.43261080049784106
RAD51D,1,0,1,2,33.4,,0.5934530387224074
RAD51L3-RFFL,1,0,0,1,20.2,,
RAD52,1,0,1,2,4.0,,0.24152642639267563
RAD54B,1,0,1,2,20.1,,0.3709066159780737
RAD54L,0,0,1,1,,,0.33505297739859274
RAD54L2,0,0,1,1,,,0.0036957985468470188
RAD9A,0,0,1,1,,,0.0215204296161487
RAD9B,0,0,1,1,,,0.0
RADIL,0,0,1,1,,,0.0014783194187388072
RADX,0,0,1,1,,,0.0014783194187388072
RAE1,0,0,1,1,,,0.08543555608841562
RAET1E,0,0,1,1,,,0.015501821682608326
RAET1G,0,0,1,1,,,0.011456975495225754
RAET1L,0,0,1,1,,,0.03542815044520681
RAF1,1,0,1,2,10.2,,0.7151167333907309
RAG1,0,0,1,1,,,0.02181841354693945
RAG2,0,0,1,1,,,0.013631665610772385
RAI1,0,0,1,1,,,0.0036957985468470188
RAI14,0,0,1,1,,,0.0813461655414536
RAI2,0,0,1,1,,,0.10650210467370308
RALA,0,0,1,1,,,0.06493612931800867
RALB,0,0,1,1,,,0.08051570859320206
RALBP1,1,0,1,2,4.2,,0.0180682449559509
RALGAPA1,0,0,1,1,,,0.00406537840153172
RALGAPA2,0,0,1,1,,,0.0106972835717072
RALGDS,0,0,1,1,,,0.2700990398190032
RALGPS2,0,0,1,1,,,0.0044349582562164215
RALY,0,0,1,1,,,0.10413035338664348
RALYL,0,0,1,1,,,0.07685801933162872
RAMP1,0,0,1,1,,,0.07992968719211245
RAMP2,0,0,1,1,,,0.007709846413005862
RAMP3,0,0,1,1,,,0.005707955533463729
RAN,0,0,1,1,,,0.10622173619557009
RANBP1,0,0,1,1,,,0.025602485989411193
RANBP10,0,0,1,1,,,0.0
RANBP17,0,0,1,1,,,0.03973722597569914
RANBP2,0,0,1,1,,,0.49763199098252764
RANBP3,0,0,1,1,,,0.077415686838663
RANBP3L,0,0,1,1,,,0.06601401014308426
RANBP6,0,0,1,1,,,0.0
RANBP9,0,0,1,1,,,0.08301112583858938
RANGAP1,0,0,1,1,,,0.08292323786926706
RANGRF,0,0,1,1,,,0.0
RAP1A,0,0,1,1,,,0.0886298348097516
RAP1B,0,0,1,1,,,0.26256431924023055
RAP1GAP,0,0,1,1,,,0.09314714731087603
RAP1GDS1,0,0,1,1,,,0.40561281257521736
RAP2A,0,0,1,1,,,0.05377406334700383
RAP2B,0,0,1,1,,,0.10030130192086724
RAP2C,0,0,1,1,,,0.046577293261470955
RAPGEF1,0,0,1,1,,,0.023562453791482772
RAPGEF2,0,0,1,1,,,0.0022174791281082107
RAPGEF3,0,0,1,1,,,0.04260188049378855
RAPGEF4,0,0,1,1,,,0.0014783194187388072
RAPGEF5,0,0,1,1,,,0.04045872798090027
RAPGEFL1,0,0,1,1,,,0.011379975312710783
RAPH1,0,0,1,1,,,0.058511677271540496
RARA,1,0,1,2,3.2,,0.4417488478784492
RARB,1,0,1,2,7.5,,0.12793869341760455
RARG,0,0,1,1,,,0.10130739068097565
RARRES1,0,0,1,1,,,0.05350875828049183
RARRES2,0,0,1,1,,,0.10896974096835566
RARS1,0,0,1,1,,,0.0094046654592041
RASA1,0,0,1,1,,,0.527448883952929
RASA2,0,0,1,1,,,0.02883855848141912
RASA4,0,0,1,1,,,0.0022174791281082107
RASAL1,0,0,1,1,,,0.08172331083127865
RASAL2,0,0,1,1,,,0.0965856193419261
RASAL3,0,0,1,1,,,0.01171362817209013
RASD1,0,0,1,1,,,0.012006991842595172
RASD2,0,0,1,1,,,0.018475286252448944
RASEF,0,0,1,1,,,0.022801023812631188
RASGEF1B,0,0,1,1,,,0.0
RASGEF1C,0,0,1,1,,,0.003326218692162316
RASGRF1,0,0,1,1,,,0.022281215427130817
RASGRF2,0,0,1,1,,,0.02051741209884768
RASGRP1,1,0,1,2,3.3,,0.01663581763093494
RASGRP2,0,0,1,1,,,0.017802189767819148
RASGRP3,0,0,1,1,,,0.030879285424228912
RASIP1,0,0,1,1,,,0.21637717071665388
RASL10B,0,0,1,1,,,0.010578560295683076
RASL11A,0,0,1,1,,,0.016864750057828906
RASL12,0,0,1,1,,,0.011490950522128148
RASSF1,1,0,1,2,10.8,,0.07423011223697765
RASSF10,0,0,1,1,,,0.09912813150054445
RASSF2,0,0,1,1,,,0.05147065430005232
RASSF3,0,0,1,1,,,0.008387409479927816
RASSF4,0,0,1,1,,,0.08249534404841936
RASSF5,0,0,1,1,,,0.07844810840590528
RASSF6,0,0,1,1,,,0.09227699885955132
RASSF7,0,0,1,1,,,0.0014783194187388072
RASSF8,0,0,1,1,,,0.04646792755986027
RASSF8-AS1,1,0,0,1,15.4,,
RASSF9,0,0,1,1,,,0.0014783194187388072
RAVER1,0,0,1,1,,,0.0
RAVER2,0,0,1,1,,,0.0017832868328145702
RAX2,0,0,1,1,,,0.00819235344551089
RB1,1,0,1,2,24.9,,0.5283807875454295
RB1CC1,0,0,1,1,,,0.011789868095417693
RBAKDN,0,0,1,1,,,0.01607672367878453
RBBP4,1,0,1,2,7.1,,0.08677637309494075
RBBP5,0,0,1,1,,,0.0042501683288740716
RBBP6,0,0,1,1,,,0.09993369079328596
RBBP7,0,0,1,1,,,0.013517398658035033
RBBP8,1,0,1,2,4.5,,0.029704601405713866
RBBP9,0,0,1,1,,,0.01607672367878453
RBCK1,0,0,1,1,,,0.030648373953694883
RBFOX1,1,0,1,2,20.5,,0.3543292136370772
RBFOX2,0,0,1,1,,,0.07111116063292748
RBFOX3,0,0,1,1,,,0.012260007538026972
RBIS,0,0,1,1,,,0.01696546608516907
RBL1,0,0,1,1,,,0.004452398067499842
RBL2,0,0,1,1,,,0.009133742893506066
RBM10,0,0,1,1,,,0.6005072864751174
RBM11,0,0,1,1,,,0.0073915970936940375
RBM12,0,0,1,1,,,0.014072368933544495
RBM12B,0,0,1,1,,,0.022826206907089912
RBM14,0,0,1,1,,,0.00997865607648695
RBM15,0,0,1,1,,,0.2884824400360148
RBM15B,0,0,1,1,,,0.01750621401039752
RBM17,0,0,1,1,,,0.015756010493774803
RBM19,0,0,1,1,,,0.0
RBM20,0,0,1,1,,,0.022015740584438514
RBM22,0,0,1,1,,,0.039257593453174984
RBM24,0,0,1,1,,,0.08412111442120364
RBM25,0,0,1,1,,,0.023940767020050508
RBM26,0,0,1,1,,,0.019033362516262142
RBM27,0,0,1,1,,,0.0018478992734235094
RBM28,0,0,1,1,,,0.0767586559858902
RBM3,0,0,1,1,,,0.031246538369825598
RBM34,0,0,1,1,,,0.0
RBM38,0,0,1,1,,,0.02961431907128597
RBM39,0,0,1,1,,,0.1778021723790016
RBM4,0,0,1,1,,,0.0828083562066258
RBM41,0,0,1,1,,,0.007206807166351686
RBM42,0,0,1,1,,,0.0
RBM43,0,0,1,1,,,0.0073915970936940375
RBM44,0,0,1,1,,,0.0022174791281082107
RBM45,0,0,1,1,,,0.0029361066233284643
RBM47,1,0,1,2,3.9,,0.10130715277050356
RBM48,0,0,1,1,,,0.012565715059279862
RBM5,0,0,1,1,,,0.08040302589814233
RBM5-AS1,1,0,0,1,3.6,,
RBM6,0,0,1,1,,,0.015441662295151317
RBM7,0,0,1,1,,,0.008685126585090493
RBM8A,0,0,1,1,,,0.014665102529172067
RBMS1,0,0,1,1,,,0.03382560674808128
RBMS2,0,0,1,1,,,0.015152774042072773
RBMS3,0,0,1,1,,,0.07716786301388275
RBMX,0,0,1,1,,,0.05442996382131252
RBP1,0,0,1,1,,,0.028546071009481384
RBP2,0,0,1,1,,,0.008561933300195591
RBP3,0,0,1,1,,,0.0036957985468470188
RBP4,0,0,1,1,,,0.10509630714015583
RBP5,0,0,1,1,,,0.00406537840153172
RBP7,0,0,1,1,,,0.08863016495159473
RBPJ,1,0,1,2,6.7,,0.0994662121629013
RBPJL,0,0,1,1,,,0.00406537840153172
RBPMS,0,0,1,1,,,0.01275206774361282
RBPMS2,0,0,1,1,,,0.029127993193675383
RBX1,1,0,1,2,4.2,,0.3040595883611348
RC3H1,0,0,1,1,,,0.0
RCAN1,0,0,1,1,,,0.07679652535025198
RCAN2,0,0,1,1,,,0.06260512914358622
RCBTB1,0,0,1,1,,,0.02345475087965391
RCBTB2,0,0,1,1,,,0.0022174791281082107
RCC1,0,0,1,1,,,0.08501790700761538
RCC2,1,0,1,2,8.1,,0.07983425341502276
RCCD1,0,0,1,1,,,0.24514158361061394
RCE1,0,0,1,1,,,0.08017520384956539
RCHY1,0,0,1,1,,,0.013990240076947894
RCL1,0,0,1,1,,,0.003490476405355517
RCN1,0,0,1,1,,,0.05110372968536544
RCN2,0,0,1,1,,,0.05621839656099185
RCN3,0,0,1,1,,,0.0600582882635674
RCOR1,0,0,1,1,,,0.056697334700009504
RCOR2,0,0,1,1,,,0.01262731170172731
RCOR3,0,0,1,1,,,0.006282857529639931
RCSD1,0,0,1,1,,,0.0036957985468470188
RDH10,0,0,1,1,,,0.0036957985468470188
RDH11,0,0,1,1,,,0.004588949862335047
RDH12,0,0,1,1,,,0.0022174791281082107
RDH13,0,0,1,1,,,0.0051741179655858255
RDH16,0,0,1,1,,,0.04390608673654257
RDH5,0,0,1,1,,,0.005756822203138704
RDM1,0,0,1,1,,,0.008869916512432843
RDX,0,0,1,1,,,0.08366009484278565
REC8,0,0,1,1,,,0.0216684993545844
RECK,1,0,1,2,8.8,,0.03087016288696414
RECQL,1,0,1,2,15.7,,0.013834396877290323
RECQL4,1,0,1,2,7.5,,0.5370812187594328
RECQL5,0,0,1,1,,,0.03502625062432595
REEP1,0,0,1,1,,,0.03473534980555482
REEP3,0,0,1,1,,,0.0014783194187388072
REEP4,0,0,1,1,,,0.0
REEP5,1,0,1,2,5.0,,0.008800722950750208
REEP6,0,0,1,1,,,0.04236627464123279
REG1A,0,0,1,1,,,0.09521937409703383
REG1B,0,0,1,1,,,0.0268695831317947
REG1CP,0,0,1,1,,,0.06356938724374969
REG3A,0,0,1,1,,,0.08789769734580861
REG3G,0,0,1,1,,,0.008302816757633318
REG4,1,0,1,2,5.2,,0.11499213094126447
REL,0,0,1,1,,,0.4141538565411651
RELA,1,0,1,2,13.4,,0.10351441479600511
RELB,0,0,1,1,,,0.07874118957117954
RELL1,0,0,1,1,,,0.00811022458891429
RELL2,0,0,1,1,,,0.00406537840153172
RELN,0,0,1,1,,,0.05869848028098032
RELT,0,0,1,1,,,0.006157200379047131
REM1,0,0,1,1,,,0.0014783194187388072
REM2,0,0,1,1,,,0.0
REN,0,0,1,1,,,0.02199557103525266
RENBP,0,0,1,1,,,0.05505615763368753
REP15,0,0,1,1,,,0.010883461639127104
REPS1,0,0,1,1,,,0.010230144272955644
REPS2,0,0,1,1,,,0.011278288270346956
RER1,0,0,1,1,,,0.018663782661577442
RERE,0,0,1,1,,,0.008654328263866766
RERG,0,0,1,1,,,0.02811271835183186
RERG-IT1,0,0,1,1,,,0.004881237675282794
RERGL,0,0,1,1,,,0.022413358280243646
RESF1,0,0,1,1,,,0.0027502163788277415
REST,0,0,1,1,,,0.0381277437026619
RET,1,0,1,2,32.6,,0.7256684071477209
RETN,1,0,1,2,3.8,,0.11283215543592807
RETNLB,0,0,1,1,,,0.10210112046816423
RETREG1,0,0,1,1,,,0.044052296932172136
RETSAT,0,0,1,1,,,0.013600997515755416
REV1,0,0,1,1,,,0.05748247397233352
REV3L,1,0,1,2,21.8,,0.2862865312859611
REX1BD,0,0,1,1,,,0.0036957985468470188
REXO1,0,0,1,1,,,0.0014783194187388072
REXO2,0,0,1,1,,,0.007761176948378739
REXO5,0,0,1,1,,,0.0
RFC1,0,0,1,1,,,0.04877415318963734
RFC2,0,0,1,1,,,0.0850626642814501
RFC3,1,0,1,2,3.2,,0.09205522806421199
RFC4,0,0,1,1,,,0.08118125720900649
RFC5,0,0,1,1,,,0.06391141939559851
RFFL,0,0,1,1,,,0.0014783194187388072
RFLNA,0,0,1,1,,,0.0036957985468470188
RFNG,0,0,1,1,,,0.07843305804975338
RFPL1S,0,0,1,1,,,0.0014783194187388072
RFPL3,0,0,1,1,,,0.0
RFPL4A,0,0,1,1,,,0.010512493644364851
RFT1,0,0,1,1,,,0.026165622677124054
RFWD3,0,0,1,1,,,0.2829094231672297
RFX1,0,0,1,1,,,0.06665783323521579
RFX2,0,0,1,1,,,0.0
RFX3,0,0,1,1,,,0.00426356393120547
RFX4-AS1,0,0,1,1,,,0.02991687327030214
RFX5,0,0,1,1,,,0.01909298974225039
RFX6,0,0,1,1,,,0.011272185567883406
RFX7,0,0,1,1,,,0.007576387021036387
RFXANK,0,0,1,1,,,0.010533025858514003
RFXAP,0,0,1,1,,,0.01569855604955096
RGCC,0,0,1,1,,,0.10028639584457832
RGL1,0,0,1,1,,,0.06293059525923386
RGL2,0,0,1,1,,,0.1000283739456611
RGL3,0,0,1,1,,,0.008726191013388791
RGL4,0,0,1,1,,,0.008315546730405791
RGMA,0,0,1,1,,,0.03672617779729963
RGMB,0,0,1,1,,,0.06188829685433609
RGN,0,0,1,1,,,0.045648013907868774
RGPD3,0,0,1,1,,,0.2639929434226974
RGPD4,0,0,1,1,,,0.0
RGPD5,0,0,1,1,,,0.0014783194187388072
RGPD6,0,0,1,1,,,0.0014783194187388072
RGR,0,0,1,1,,,0.0029566388374776143
RGS1,0,0,1,1,,,0.013313072633664812
RGS10,0,0,1,1,,,0.01584018000104296
RGS11,0,0,1,1,,,0.003675266332697868
RGS12,0,0,1,1,,,0.00406537840153172
RGS13,0,0,1,1,,,0.016714923599849645
RGS14,0,0,1,1,,,0.005030392466541775
RGS16,0,0,1,1,,,0.08171691474455323
RGS17,0,0,1,1,,,0.07464240067353728
RGS18,0,0,1,1,,,0.0073915970936940375
RGS19,0,0,1,1,,,0.009147881022326023
RGS2,0,0,1,1,,,0.03148189555576462
RGS2-AS1,0,0,1,1,,,0.002986905605163442
RGS20,0,0,1,1,,,0.0
RGS22,0,0,1,1,,,0.00406537840153172
RGS3,0,0,1,1,,,0.0036957985468470188
RGS4,0,0,1,1,,,0.012203033241425961
RGS5,1,0,1,2,3.5,,0.03202030319440715
RGS6,0,0,1,1,,,0.025193026761007178
RGS7,0,0,1,1,,,0.2638030204418178
RGS9,0,0,1,1,,,0.0
RHAG,0,0,1,1,,,0.010560770762904065
RHBDD1,0,0,1,1,,,0.10066216106728795
RHBDD2,0,0,1,1,,,0.013724050429791827
RHBDD3,0,0,1,1,,,0.0014783194187388072
RHBDF1,0,0,1,1,,,0.027791302256019775
RHBDF2,1,0,1,2,3.5,,0.0018478992734235094
RHBDL2,0,0,1,1,,,0.0019009546522045177
RHBDL3,0,0,1,1,,,0.016112241633813883
RHBG,0,0,1,1,,,0.02469358289538724
RHCE,0,0,1,1,,,0.0014783194187388072
RHCG,0,0,1,1,,,0.0029566388374776143
RHD,0,0,1,1,,,0.0029361066233284643
RHEB,0,0,1,1,,,0.023121920269061652
RHEBL1,0,0,1,1,,,0.01014291378968015
RHEBP1,0,0,1,1,,,0.002751316695986113
RHNO1,0,0,1,1,,,0.012055078893390496
RHO,0,0,1,1,,,0.08777467837212166
RHOA,1,0,1,2,10.6,,0.43987463191568155
RHOB,0,0,1,1,,,0.04425908583729506
RHOBTB1,0,0,1,1,,,0.024201262783006015
RHOBTB2,0,0,1,1,,,0.004968795824094324
RHOBTB3,0,0,1,1,,,0.007925434661571938
RHOC,0,0,1,1,,,0.06946938138035386
RHOD,0,0,1,1,,,0.00887771875380952
RHOF,0,0,1,1,,,0.021975476185147225
RHOG,0,0,1,1,,,0.011937429306315864
RHOH,0,0,1,1,,,0.39938985210466627
RHOJ,0,0,1,1,,,0.06740977341446551
RHOQ,0,0,1,1,,,0.026118856759449537
RHOT1,0,0,1,1,,,0.03477991562078499
RHOT2,0,0,1,1,,,0.06310842937525221
RHOU,0,0,1,1,,,0.006590186958451472
RHOV,0,0,1,1,,,0.004866134753348573
RHOXF1,0,0,1,1,,,0.008295014516256641
RHOXF2,0,0,1,1,,,0.003326218692162316
RHPN1,0,0,1,1,,,0.07859668132870033
RHPN2,1,0,1,2,4.8,,0.4902862610935729
RIBC2,0,0,1,1,,,0.007822773590826188
RIC1,0,0,1,1,,,0.0
RIC3,0,0,1,1,,,0.015862859987451437
RIC8A,0,0,1,1,,,0.0073915970936940375
RICTOR,1,0,1,2,3.6,,0.5002647859814853
RIDA,0,0,1,1,,,0.0036957985468470188
RIF1,0,0,1,1,,,0.030037594855492917
RIGI,1,0,1,2,6.7,,0.10806311262183528
RILPL1,0,0,1,1,,,0.013304874768649264
RILPL2,0,0,1,1,,,0.0073915970936940375
