rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_empirical_p_value_fisher,meta_empirical_q_value,leave_HCT116_out_median_vulnerability_rho,prior_analytical_meta_q_value,tier1_flag,tier2_flag,tier3_flag,strict_empirical_convergence_flag,primary_tier
16906,GRAMD1C,4,0,0,0,-0.1566378066378066,0.17314984016273482,0.5816453387228635,-0.2303030303030303,0.7638853648408093,False,False,False,False,none
16907,NMT1,4,1,1,0,-0.1567460317460317,0.004575630823528302,0.15982643802714483,-0.0555555555555555,0.5842584696720617,False,False,False,False,none
16908,EBPL,4,1,1,0,-0.15678210678210674,0.03835242055949381,0.3330196291801998,-0.1623376623376623,0.7077407348515804,False,False,False,False,none
16909,PPCS,4,1,1,0,-0.15685425685425686,0.04491132704935851,0.35151168811499506,-0.2238095238095238,0.6055150970252752,False,False,False,False,none
16910,GRB2,4,1,0,0,-0.15689033189033186,0.12382564054012044,0.514350515423748,-0.2121212121212121,0.798323125420879,False,False,False,False,none
16911,ATP5MC2,4,1,0,0,-0.1577561327561327,0.12618729510581975,0.5169221868133123,-0.182034632034632,0.8335421427149639,False,False,False,False,none
16912,STBD1,4,1,1,0,-0.15779220779220776,0.015514770309595277,0.24506239062288088,-0.0963203463203463,0.7150223713200896,False,False,False,False,none
16913,TDG,4,1,1,0,-0.15779220779220776,0.07174025484451645,0.421237032823119,-0.2443001443001443,0.6995620983723579,False,False,False,False,none
16914,CCDC182,4,1,0,0,-0.15782828282828276,0.042267724746534716,0.34593322775301355,-0.2337662337662337,0.6849215083353006,False,False,False,False,none
16915,SMKR1,4,1,1,0,-0.1578282828282828,0.020904355213914164,0.26901781635979705,-0.1012265512265512,0.7420419771266545,False,False,False,False,none
16916,S100A14,4,1,1,0,-0.1581529581529581,0.04624708568065885,0.35465072815317716,-0.1338383838383838,0.7384177355481321,False,False,False,False,none
16917,PPP1R13L,4,1,0,0,-0.1582611832611832,0.023668435576092727,0.28162384343863106,-0.106060606060606,0.6849215083353006,False,False,False,False,none
16918,MAP3K12,4,1,1,0,-0.1582611832611832,0.03883298425530718,0.33384579315798046,-0.1415584415584415,0.7703847285098536,False,False,False,False,none
16919,ANP32A,4,1,0,0,-0.15826118326118324,0.02795190022211186,0.2939528830683061,-0.1092352092352092,0.7139093668498151,False,False,False,False,none
16920,TP53I3,4,0,0,0,-0.1582972582972583,0.1404277799345852,0.5390179145571367,-0.1621933621933622,0.8472046564000507,False,False,False,False,none
16921,SAFB2,4,1,0,0,-0.1583694083694083,0.03747512631410653,0.3295369392229739,-0.1223665223665223,0.7449023199132857,False,False,False,False,none
16922,THOC1,4,1,1,0,-0.15847763347763344,0.09114524938535053,0.45866080065866843,-0.2325396825396825,0.7592659133009718,False,False,False,False,none
16923,STAB1,4,1,0,0,-0.15851370851370844,0.07011458661714484,0.41765262789858587,-0.2739538239538239,0.6940887097563536,False,False,False,False,none
16924,GALR1,4,1,0,0,-0.1586219336219336,0.016842390580321994,0.2508307017580307,-0.3047619047619048,0.496679863834481,False,False,False,False,none
16925,CTSV,4,1,0,0,-0.15880230880230875,0.04148083256922738,0.34418923374721805,-0.1219336219336219,0.7506687629689475,False,False,False,False,none
16926,DCAF11,4,1,0,0,-0.15880230880230875,0.12007950503668136,0.5091638034112411,-0.1426406926406926,0.8611032172867388,False,False,False,False,none
16927,R3HCC1L,4,1,1,0,-0.1588023088023088,0.04308879148306081,0.34800926500298696,-0.1774891774891775,0.7234808018371174,False,False,False,False,none
16928,PSAT1,4,1,0,0,-0.15883838383838383,0.006008537318519875,0.17561878568219025,-0.0261183261183261,0.5176197364642271,False,False,False,False,none
16929,VOPP1,4,1,1,0,-0.15898268398268395,0.006923739706272946,0.18190942313209965,-0.1906204906204906,0.406952270422526,False,False,False,False,none
16930,SCGB1D2,4,1,0,0,-0.15901875901875895,0.03675197356259546,0.3271166284724446,-0.1342712842712842,0.7234808018371174,False,False,False,False,none
16931,IGBP1,4,1,1,0,-0.159018759018759,0.032580654412859046,0.31279802672376855,-0.1538239538239538,0.7090227475480837,False,False,False,False,none
16932,PIK3R5,4,0,0,0,-0.1593434343434343,0.14188014088572218,0.5400816178236066,-0.1611832611832611,0.8464879534660034,False,False,False,False,none
16933,NHLH2,4,1,1,0,-0.15970418470418465,0.0014645005714806108,0.1222420135053668,-0.2289321789321789,0.317509702401299,False,False,False,False,none
16934,LY86,4,1,0,0,-0.15981240981240974,0.07465473426223684,0.42808913858149705,-0.1308802308802308,0.8598790930858734,False,False,False,False,none
16935,CWC25,4,1,0,0,-0.15981240981240974,0.10934476541611059,0.4898883487995261,-0.1436507936507936,0.831389088628062,False,False,False,False,none
16936,MMS22L,4,1,0,0,-0.1599567099567099,0.0451096676098535,0.352076851345124,-0.1666666666666666,0.63543933033509,False,False,False,False,none
16937,EDDM3B,4,1,1,0,-0.15999278499278496,0.0031385867366707223,0.14766570200106666,-0.1674603174603174,0.3701570606117131,False,False,False,False,none
16938,EDDM3A,4,1,0,0,-0.16002886002886,0.0006552460432571643,0.11044417937639385,-0.0425685425685425,0.3999211278862777,False,False,False,False,none
16939,MAPKAPK5,4,1,0,0,-0.16002886002886002,0.08447927360297586,0.4495355697661885,-0.2076479076479076,0.7907445884458597,False,False,False,False,none
16940,RNF222,4,1,1,0,-0.1602453102453102,0.02861806664920306,0.29701913517796963,-0.2041125541125541,0.6771706066362645,False,False,False,False,none
16941,ALKAL1,4,1,0,0,-0.16042568542568542,0.165552445890741,0.5715619168032453,-0.1897546897546897,0.7062728170623054,False,False,False,False,none
16942,PLSCR5,4,1,1,0,-0.1605339105339105,0.014729127680478682,0.24041664019585177,-0.101010101010101,0.6513273027558427,False,False,False,False,none
16943,MTIF2,4,1,1,0,-0.1606421356421356,0.006124283759455373,0.17650397553605063,-0.1055555555555555,0.5381526305402907,False,False,False,False,none
16944,COL28A1,4,1,1,0,-0.1606421356421356,0.022533860065132565,0.27524988819677104,-0.1452380952380952,0.7037746935991431,False,False,False,False,none
16945,CAPZB,4,1,1,0,-0.16067821067821064,0.04589579908676983,0.3537708988174151,-0.2406204906204906,0.63543933033509,False,False,False,False,none
16946,ABHD12,4,1,1,0,-0.1607503607503607,0.01861163492340344,0.2577877867458589,-0.1417748917748917,0.618785755239146,False,False,False,False,none
16947,DDX19B,4,1,0,0,-0.1607503607503607,0.0668655177259108,0.40834461702615,-0.1428571428571428,0.8330804910697154,False,False,False,False,none
16948,PRSS53,4,1,1,0,-0.16089466089466084,0.029650200016655963,0.30095687336664056,-0.124025974025974,0.7337983743887341,False,False,False,False,none
16949,MED23,4,0,0,0,-0.16118326118326115,0.06613238491091815,0.4068867617615136,-0.1689033189033189,0.7778760460340185,False,False,False,False,none
16950,MAP3K10,4,0,0,0,-0.16136363636363632,0.04551867268492355,0.35273146232270797,-0.1612554112554112,0.720449643915976,False,False,False,False,none
16951,CYLC2,4,1,0,0,-0.16143578643578638,0.08483169853714692,0.4495836253220117,-0.1846320346320346,0.7703847285098536,False,False,False,False,none
16952,SRCAP,4,0,0,0,-0.16147186147186143,0.08100868498130605,0.4418938707809013,-0.2023088023088023,0.7427912428223443,False,False,False,False,none
16953,NPY5R,4,1,0,0,-0.16147186147186146,0.005688646192709248,0.17171831582707867,-0.0931457431457431,0.5542819381299536,False,False,False,False,none
16954,ZNF251,4,1,1,0,-0.1615440115440115,0.009057720088788345,0.19839849358375708,-0.2389610389610389,0.5347756678850399,False,False,False,False,none
16955,S1PR2,4,1,0,0,-0.1616161616161616,0.020001788913634105,0.26346010437378975,-0.0740981240981241,0.7384177355481321,False,False,False,False,none
16956,MCM7,4,1,1,1,-0.16168831168831166,0.0002184193363412666,0.09959553957535099,-0.1372294372294372,0.313244879920409,False,False,False,False,none
16957,RAB6B,4,1,0,0,-0.1618326118326118,0.15694655838513846,0.5614854514509152,-0.1997113997113997,0.8330804910697154,False,False,False,False,none
16958,BUB1,4,1,1,0,-0.1618686868686868,0.010237236920628019,0.208855487308786,-0.1288600288600288,0.543415689090802,False,False,False,False,none
16959,PAX9,4,1,1,0,-0.1618686868686868,0.022183875422407105,0.273663203956198,-0.1456709956709956,0.6682322360256433,False,False,False,False,none
16960,NSRP1,4,1,0,0,-0.16190476190476183,0.004464537936846585,0.15810305537856517,-0.0971861471861471,0.5549970426042138,False,False,False,False,none
16961,LENG1,4,1,0,0,-0.16190476190476186,0.03294433614346319,0.3152717073594082,-0.0988455988455988,0.7932007612869654,False,False,False,False,none
16962,BTAF1,4,0,0,0,-0.16230158730158725,0.0691201010121722,0.41632332559356366,-0.1814574314574314,0.7532180988094034,False,False,False,False,none
16963,IQCH,4,1,1,0,-0.16237373737373728,0.09590520960785806,0.46590312223469754,-0.1653679653679653,0.8180353103986973,False,False,False,False,none
16964,FSD1L,4,1,1,0,-0.16248196248196245,0.014424383863715508,0.23960015609993934,-0.145021645021645,0.5754274949435563,False,False,False,False,none
16965,ENAM,4,1,0,0,-0.1626262626262626,0.017718280964571446,0.254092048999418,-0.1129148629148629,0.705225745813836,False,False,False,False,none
16966,EIF3M,4,1,1,0,-0.1627344877344877,0.002975705422471941,0.14482978250292036,-0.0559884559884559,0.5155493471255199,False,False,False,False,none
16967,CRY1,4,1,1,0,-0.16298701298701296,0.09461275232730952,0.4634642738838166,-0.1691919191919192,0.8306961186072773,False,False,False,False,none
16968,ADSL,4,1,0,0,-0.16309523809523804,0.017770964926282128,0.254092048999418,-0.071067821067821,0.7216147627059671,False,False,False,False,none
16969,RTL3,4,1,1,0,-0.1631313131313131,0.10482440528003764,0.48235441780931493,-0.1634199134199134,0.8192661729644672,False,False,False,False,none
16970,MUC4,4,0,0,0,-0.16378066378066375,0.11065614352471581,0.4918349172137617,-0.1525974025974026,0.8519833141100788,False,False,False,False,none
16971,ZNF277,4,1,0,0,-0.16392496392496392,0.12936832954869038,0.5224739128199427,-0.1581529581529581,0.8560116353974176,False,False,False,False,none
16972,KIAA0319L,4,1,1,0,-0.163997113997114,0.0006636626503863861,0.11044417937639385,-0.0443001443001443,0.401038768854663,False,False,False,False,none
16973,PCDHGC5,4,1,0,0,-0.1641414141414141,0.07050935862178918,0.4185401033349398,-0.1703463203463203,0.7638579610899678,False,False,False,False,none
16974,PPFIA3,4,1,1,0,-0.16414141414141412,0.018691819548174726,0.25821898947971966,-0.1123376623376623,0.6771706066362645,False,False,False,False,none
16975,MRTFB,4,1,1,0,-0.1642135642135642,0.05177165925973789,0.3720947457123922,-0.1955988455988456,0.727816874627591,False,False,False,False,none
16976,AUH,4,1,1,0,-0.16435786435786434,0.03654362090410365,0.3262861724793819,-0.1626262626262626,0.7216147627059671,False,False,False,False,none
16977,SHCBP1L,4,1,0,0,-0.16439393939393934,0.1797729572794012,0.5897461136791171,-0.1615440115440115,0.8876090548375644,False,False,False,False,none
16978,GPR84,4,1,0,0,-0.16453823953823954,0.026597772420520856,0.29009625678483925,-0.2982683982683983,0.5460513716380788,False,False,False,False,none
16979,UBE2E1,4,1,0,0,-0.16457431457431454,0.053475199848529005,0.37693776790581623,-0.1339105339105339,0.8076961978007503,False,False,False,False,none
16980,MCC,4,1,0,0,-0.1647546897546897,0.06223423501432761,0.3961512728544898,-0.1267676767676767,0.824009057752732,False,False,False,False,none
16981,PCGF1,4,1,1,0,-0.165007215007215,0.02495360838770103,0.28726381071403384,-0.1155122655122655,0.7273603983472524,False,False,False,False,none
16982,TMEM31,4,1,1,0,-0.16504329004329,0.018404177921986516,0.25674852190922937,-0.1448773448773448,0.703100742123598,False,False,False,False,none
16983,HLA-DQA1,4,0,0,0,-0.16525974025974022,0.12938340956108701,0.5224739128199427,-0.1912698412698412,0.7703847285098536,False,False,False,False,none
16984,LSM4,4,1,0,0,-0.16544011544011544,0.022106749479168675,0.273663203956198,-0.295959595959596,0.543415689090802,False,False,False,False,none
16985,ZNF184,4,1,1,0,-0.16544011544011544,0.026496322432123614,0.29009625678483925,-0.1202020202020202,0.7216147627059671,False,False,False,False,none
16986,VSTM2L,4,1,0,0,-0.16547619047619047,0.0045442566010467315,0.1590317352810339,-0.0206349206349206,0.5169389072386679,False,False,False,False,none
16987,POLA2,4,1,1,0,-0.16565656565656567,0.006595732089516069,0.17972244600293175,-0.2137085137085137,0.496679863834481,False,False,False,False,none
16988,NUDCD3,4,1,1,0,-0.16576479076479073,0.0016455917927802129,0.12446557623318073,-0.046031746031746,0.4223505758819073,False,False,False,False,none
16989,MLLT3,4,1,0,0,-0.16576479076479075,0.029619252816086256,0.3008083037924443,-0.2943001443001443,0.5213976730154721,False,False,False,False,none
16990,CPSF7,4,1,1,0,-0.1658730158730158,0.023235788269241425,0.2789958613604294,-0.1208513708513708,0.6771706066362645,False,False,False,False,none
16991,C6ORF163,4,1,1,0,-0.16601731601731595,0.015100780138712662,0.2421771200854588,-0.1216450216450216,0.7096628707853285,False,False,False,False,none
16992,PTPRF,4,0,0,0,-0.166017316017316,0.12071712456706392,0.5093403787246988,-0.1905483405483405,0.807475001594393,False,False,False,False,none
16993,ICA1,4,1,1,0,-0.166053391053391,0.011846450142427814,0.22113773277003662,-0.2281385281385281,0.51368752205928,False,False,False,False,none
16994,TTLL7,4,1,1,1,-0.1661255411255411,0.0024747197044842633,0.13964504005055833,-0.1317460317460317,0.383654781657845,False,False,False,False,none
16995,HLA-G,4,1,1,0,-0.1666666666666666,0.061396347625334795,0.3954978340322021,-0.2332611832611832,0.7096628707853285,False,False,False,False,none
16996,GPATCH1,4,1,1,0,-0.16677489177489174,0.044086440132043374,0.35036111756679045,-0.2124098124098124,0.720449643915976,False,False,False,False,none
16997,DUSP14,4,1,0,0,-0.16681096681096674,0.006412474979166179,0.17847777100522286,-0.1134920634920634,0.5505919577195706,False,False,False,False,none
16998,CTNNA2,4,1,1,0,-0.1668470418470418,0.0013687080411709785,0.12118559034146142,-0.0622655122655122,0.4298919942898199,False,False,False,False,none
16999,SLC18A3,4,1,0,0,-0.16699134199134194,0.10694109327306824,0.4860820538593924,-0.2194805194805194,0.7703847285098536,False,False,False,False,none
17000,ADGRD1,4,1,0,0,-0.167027417027417,0.14476266001609175,0.544202555784097,-0.1637085137085137,0.8676739204171573,False,False,False,False,none
17001,NSUN2,4,1,0,0,-0.16717171717171708,0.1024433186079219,0.4788043905438174,-0.1546897546897546,0.8616599734560026,False,False,False,False,none
17002,PLA2G4D,4,1,1,0,-0.16738816738816734,0.002125401703073284,0.1323688748017906,-0.0256132756132756,0.4649748129474142,False,False,False,False,none
17003,HPSE2,4,1,1,0,-0.1676406926406926,0.02828004793661905,0.29500504756508206,-0.211038961038961,0.6442862054610886,False,False,False,False,none
17004,STK40,4,1,1,0,-0.16767676767676765,0.00041245499002619295,0.10594610806643626,-0.1329004329004329,0.2694606985777902,False,False,False,False,none
17005,C1ORF122,4,1,1,0,-0.1677128427128427,0.004513925714267493,0.15857206085378167,-0.2253968253968254,0.4186839010945427,False,False,False,False,none
17006,MEPCE,4,1,1,0,-0.16782106782106782,0.016890593603896123,0.2510179031721645,-0.1346320346320346,0.6432507096481428,False,False,False,False,none
17007,OGFR,4,1,1,0,-0.16789321789321784,0.006084389579321273,0.17650397553605063,-0.2012265512265512,0.496679863834481,False,False,False,False,none
17008,TRIM69,4,1,0,0,-0.16789321789321784,0.10322197187410573,0.4801318605987723,-0.172005772005772,0.828592701650341,False,False,False,False,none
17009,MOS,4,1,0,0,-0.16800144300144296,0.004028413711351353,0.15608410520683402,-0.0968253968253968,0.5626289549844877,False,False,False,False,none
17010,KRTAP26-1,4,1,1,0,-0.16810966810966804,0.01104094789819168,0.21434547588036754,-0.1232323232323232,0.6415219188994212,False,False,False,False,none
17011,DUSP22,4,1,0,0,-0.1686147186147186,0.06338279120265362,0.399105516421231,-0.1834054834054834,0.7931930836040806,False,False,False,False,none
17012,KAT7,4,1,1,0,-0.1686507936507936,0.02569621825650657,0.2882073947343388,-0.2575757575757575,0.5293120211396741,False,False,False,False,none
17013,FXYD7,4,1,1,0,-0.16872294372294372,0.0037957376349761715,0.153333786554953,-0.0764069264069264,0.5895945811122292,False,False,False,False,none
17014,OTOL1,4,1,0,0,-0.1688311688311688,0.018625713508828017,0.2577877867458589,-0.1507215007215007,0.6385284121779679,False,False,False,False,none
17015,GRHPR,4,1,0,0,-0.1688311688311688,0.06306436536160975,0.3983231456379009,-0.2475468975468975,0.7150223713200896,False,False,False,False,none
17016,KCNH4,4,1,1,0,-0.16904761904761906,0.0216944186173552,0.2733792051567396,-0.277994227994228,0.543415689090802,False,False,False,False,none
17017,ZNF182,4,1,1,0,-0.16915584415584417,0.029013964246996083,0.29808900114378384,-0.2093073593073593,0.5965343813998352,False,False,False,False,none
17018,SERINC1,4,1,1,0,-0.16940836940836934,0.021341646354838286,0.2712639446742126,-0.161038961038961,0.7150223713200896,False,False,False,False,none
17019,NABP2,4,1,1,0,-0.1694083694083694,0.007497206177883387,0.18798047284283112,-0.1877344877344877,0.51368752205928,False,False,False,False,none
17020,ADAMTS1,4,1,0,0,-0.16976911976911974,0.005120796422381351,0.1639632785034362,-0.0839105339105339,0.543415689090802,False,False,False,False,none
17021,ACKR1,4,1,1,0,-0.1698412698412698,0.01724677230006505,0.25264672083407447,-0.1131313131313131,0.71075484652038,False,False,False,False,none
17022,KRTAP19-4,4,1,1,1,-0.17005772005772,0.0013813733546004662,0.12131747037569712,-0.1654401154401154,0.406952270422526,False,False,False,False,none
17023,KRT85,4,1,0,0,-0.17009379509379505,0.10120110385917587,0.4766220527259399,-0.2218614718614718,0.7936189686109959,False,False,False,False,none
17024,ITPKA,4,1,1,0,-0.1702380952380952,0.022381480676676252,0.27427352034547514,-0.2305916305916306,0.5591284994988994,False,False,False,False,none
17025,RBM19,4,1,1,0,-0.1708152958152958,0.011645321599068809,0.21826693724758742,-0.1782828282828283,0.5626289549844877,False,False,False,False,none
17026,FSHB,4,1,1,0,-0.17088744588744587,0.01301168189151067,0.2311892573459839,-0.1189754689754689,0.6008977572288304,False,False,False,False,none
17027,RNF215,4,0,0,0,-0.1711760461760461,0.06130444939448951,0.3954978340322021,-0.2036796536796536,0.6854115213730159,False,False,False,False,none
17028,TAL1,4,1,1,0,-0.1713564213564213,0.0029341584501876147,0.14482978250292036,-0.229076479076479,0.383654781657845,False,False,False,False,none
17029,ARHGAP33,4,1,1,0,-0.17157287157287154,0.004733582236376148,0.1619693083218651,-0.1119047619047619,0.6135265763418984,False,False,False,False,none
17030,SFSWAP,4,0,0,0,-0.17193362193362188,0.08697853650678307,0.452601976126802,-0.1743867243867244,0.7413295379577259,False,False,False,False,none
17031,ACTG2,4,1,1,0,-0.17229437229437225,0.010887356395961603,0.2133852433695216,-0.1963203463203463,0.51368752205928,False,False,False,False,none
17032,CD5L,4,1,1,0,-0.1723304473304473,0.0014569024872931667,0.1222420135053668,-0.0996392496392496,0.3999211278862777,False,False,False,False,none
17033,NLRP10,4,1,1,0,-0.1724025974025974,0.023497059299380774,0.2810351910885082,-0.1391053391053391,0.7007159831040175,False,False,False,False,none
17034,BLM,4,1,0,0,-0.17330447330447324,0.016131951776791262,0.24897203901201778,-0.1229437229437229,0.7299421345616006,False,False,False,False,none
17035,DUSP21,4,1,1,0,-0.17348484848484844,0.0010707090527845133,0.11890562251492398,-0.0422799422799422,0.3672393014376026,False,False,False,False,none
17036,CEP350,4,1,1,0,-0.17352092352092346,0.010325234665711992,0.20887469334466066,-0.1163780663780663,0.6008977572288304,False,False,False,False,none
17037,PCP4L1,4,1,0,0,-0.17377344877344875,0.07610072095924506,0.43220910745030977,-0.2454545454545454,0.7280389005629229,False,False,False,False,none
17038,MRPL35,4,1,1,0,-0.1738455988455988,0.004413040205044094,0.15805596600396268,-0.1277777777777777,0.5169389072386679,False,False,False,False,none
17039,ZNF880,4,1,0,0,-0.17388167388167386,0.12440216639296875,0.5153524606436485,-0.2076479076479076,0.7077407348515804,False,False,False,False,none
17040,P2RY4,4,1,1,0,-0.17398989898989897,0.015007536498230481,0.24131124292664755,-0.176046176046176,0.6008977572288304,False,False,False,False,none
17041,SMR3B,4,1,0,0,-0.1741702741702741,0.09226877754811053,0.4606694814076347,-0.2026695526695526,0.8040560902107599,False,False,False,False,none
17042,ATG9A,4,1,1,0,-0.17420634920634914,0.0013361072331253916,0.12118559034146142,-0.1837662337662337,0.2331740694536369,False,False,False,False,none
17043,HOPX,4,1,1,0,-0.1744227994227994,0.024217467552279753,0.2846671472700417,-0.2191197691197691,0.6135265763418984,False,False,False,False,none
17044,MAOA,4,1,1,0,-0.17460317460317454,0.04606928434028042,0.35396471696555276,-0.1676767676767676,0.7427912428223443,False,False,False,False,none
17045,CADPS,4,1,1,1,-0.17485569985569982,0.0023190395894965286,0.13664551804819322,-0.20007215007215,0.3999211278862777,False,False,False,False,none
17046,CMTM1,4,1,1,0,-0.17507215007215,0.09321719235596886,0.46174257095676324,-0.176046176046176,0.796580701696038,False,False,False,False,none
17047,CRIPT,4,1,1,0,-0.17507215007215005,0.03160237772721182,0.30712184368901807,-0.1922077922077922,0.6732271571276084,False,False,False,False,none
17048,SMCO4,4,0,0,0,-0.17521645021645021,0.02076500809769159,0.2687502065584042,-0.1004329004329004,0.7274907605718458,False,False,False,False,none
17049,DOT1L,4,1,1,0,-0.17528860028860024,0.015085587994874649,0.24214403776281387,-0.2265512265512265,0.5293120211396741,False,False,False,False,none
17050,ZMAT5,4,1,0,0,-0.1753607503607503,0.002186954270912845,0.1325798913468773,-0.1247474747474747,0.496679863834481,False,False,False,False,none
17051,CTIF,4,1,1,0,-0.17550505050505044,0.03330616391575502,0.316759502614322,-0.1674603174603174,0.7062728170623054,False,False,False,False,none
17052,ATRIP,4,1,1,0,-0.17557720057720055,0.046242530492893674,0.35465072815317716,-0.2041125541125541,0.7061289063514187,False,False,False,False,none
17053,SLC38A1,4,1,0,0,-0.17568542568542567,0.011180647602891176,0.21546988896564467,-0.1814574314574314,0.5780746904339804,False,False,False,False,none
17054,NEIL2,4,1,1,0,-0.17568542568542567,0.03285654579442041,0.31483774711896756,-0.1708513708513708,0.7216147627059671,False,False,False,False,none
17055,MLIP,4,1,0,0,-0.1757575757575757,0.04306470437321173,0.34800926500298696,-0.1688311688311688,0.7442754399172081,False,False,False,False,none
17056,COP1,4,1,1,0,-0.17575757575757572,0.0015278759702032053,0.12251572399329441,-0.2213564213564213,0.2331740694536369,False,False,False,False,none
17057,SCAMP5,4,1,1,0,-0.1758297258297258,0.04240562916527346,0.34605620296245065,-0.2032467532467532,0.7188544152780542,False,False,False,False,none
17058,GOLGA4,4,1,1,0,-0.17615440115440112,0.0014591403371542414,0.1222420135053668,-0.198051948051948,0.3015029545810638,False,False,False,False,none
17059,IL31RA,4,1,0,0,-0.17619047619047615,0.0006439205960824969,0.11044417937639385,-0.0861471861471861,0.3330290609161853,False,False,False,False,none
17060,C10ORF105,4,1,0,0,-0.17647907647907646,0.06345082593379815,0.3992358216333242,-0.2433621933621933,0.718348363255168,False,False,False,False,none
17061,CDH24,4,1,1,0,-0.17655122655122651,0.002056215894345513,0.13112622377603916,-0.1656565656565656,0.3148096401402589,False,False,False,False,none
17062,SLC39A2,4,1,0,0,-0.1766594516594516,0.01947733037147879,0.2613851267002706,-0.1103896103896103,0.7150223713200896,False,False,False,False,none
17063,VSIR,4,0,0,0,-0.1767316017316017,0.00800362590153611,0.19214844300813083,-0.0598845598845598,0.617706979120697,False,False,False,False,none
17064,ECH1,4,1,1,0,-0.1769480519480519,0.006644457123110874,0.18021135694343213,-0.1324675324675324,0.7136748398123853,False,False,False,False,none
17065,ZC2HC1A,4,1,1,0,-0.17720057720057714,0.05779246447802203,0.38815237522511303,-0.1995670995670995,0.7612002075692075,False,False,False,False,none
17066,MPP2,4,1,0,0,-0.17741702741702736,0.08041823052347932,0.4408898411250087,-0.1883838383838383,0.7979625497532311,False,False,False,False,none
17067,MANEA,4,1,1,1,-0.17777777777777776,0.0010957121203039517,0.11890562251492398,-0.1215728715728715,0.383654781657845,False,False,False,False,none
17068,WAC,4,0,0,0,-0.1778138528138528,0.028810639870667166,0.29751099167677186,-0.1662337662337662,0.7061289063514187,False,False,False,False,none
17069,MAP4K3,4,0,0,0,-0.1778138528138528,0.035871939067598835,0.3247428206800197,-0.2103174603174603,0.6728360702606042,False,False,False,False,none
17070,RBM12,4,0,0,0,-0.1782106782106782,0.02716556383021859,0.29179644363466595,-0.2077922077922078,0.6771706066362645,False,False,False,False,none
17071,DNALI1,4,1,0,0,-0.17828282828282827,0.118195906913679,0.5056569499440923,-0.2,0.8306961186072773,False,False,False,False,none
17072,MBD3,4,1,1,0,-0.1784992784992785,0.022879451534272784,0.27729230508660796,-0.1652958152958153,0.7074772861024595,False,False,False,False,none
17073,TTC21A,4,1,0,0,-0.1785353535353535,0.04790008556681582,0.35881786826077716,-0.1553391053391053,0.807475001594393,False,False,False,False,none
17074,CD28,4,0,0,0,-0.1785353535353535,0.08055124281195951,0.4410240427455126,-0.2054834054834055,0.7518856559043904,False,False,False,False,none
17075,ATP5MC3,4,1,1,0,-0.17860750360750355,0.0013605815538297646,0.12118559034146142,-0.0551948051948051,0.51368752205928,False,False,False,False,none
17076,NOX1,4,1,1,0,-0.1787518037518037,0.07288549273960887,0.42402578955384396,-0.2007215007215007,0.7274907605718458,False,False,False,False,none
17077,OSBPL9,4,1,1,0,-0.1788239538239538,0.008138767529678344,0.19214844300813083,-0.1525974025974026,0.5264680317927517,False,False,False,False,none
17078,ERCC6,4,2,0,0,-0.17932900432900434,0.001431591319165328,0.1222420135053668,0.0074314574314574,0.3701570606117131,False,False,False,False,none
17079,NEFM,4,1,0,0,-0.17958152958152954,0.025010225257971964,0.28726381071403384,-0.1207070707070707,0.7518942643713075,False,False,False,False,none
17080,TRIM52,4,1,1,0,-0.1797258297258297,0.0016390084750567894,0.12446557623318073,-0.0493506493506493,0.5381526305402907,False,False,False,False,none
17081,SAP30BP,4,1,0,0,-0.1798701298701298,0.04349203592853738,0.34949528433828475,-0.1358585858585858,0.7932007612869654,False,False,False,False,none
17082,TSPYL2,4,1,1,0,-0.17987012987012985,0.012767365028617183,0.22905497395212715,-0.2816017316017316,0.496679863834481,False,False,False,False,none
17083,RENBP,4,0,0,0,-0.17990620490620485,0.12858251514093233,0.5217718833953955,-0.2221500721500721,0.807475001594393,False,False,False,False,none
17084,GAS2L1,4,1,1,0,-0.18019480519480519,0.04791890741887405,0.35881786826077716,-0.1751803751803752,0.7509553741793799,False,False,False,False,none
17085,TNRC6A,4,1,0,0,-0.18069985569985564,0.06169966242120734,0.39554756753021997,-0.2473304473304473,0.739452341300518,False,False,False,False,none
17086,TEPP,4,1,0,0,-0.18077200577200575,0.014808507469635503,0.24041664019585177,-0.0924242424242424,0.705225745813836,False,False,False,False,none
17087,SEZ6,4,1,1,0,-0.18109668109668103,0.01677055107712702,0.2508307017580307,-0.1606782106782106,0.6510156662980832,False,False,False,False,none
17088,EZH2,4,1,0,0,-0.18138528138528134,0.027470935183263632,0.2925099160623143,-0.2413419913419913,0.5075038249061371,False,False,False,False,none
17089,RNASE12,4,1,1,0,-0.18170995670995665,0.028884953157305444,0.29763834379213416,-0.1628427128427128,0.6940887097563536,False,False,False,False,none
17090,KLHL22,4,1,1,0,-0.1818181818181818,0.03396597120841071,0.31793654959040085,-0.213997113997114,0.6894313636204192,False,False,False,False,none
17091,PDE6H,4,1,0,0,-0.18207070707070705,0.05359712309815129,0.37728692416000165,-0.1879509379509379,0.768598757157582,False,False,False,False,none
17092,SRRM5,4,1,1,0,-0.1821428571428571,0.010732856375242936,0.21219019242618076,-0.255050505050505,0.51368752205928,False,False,False,False,none
