database,signature_size,scoring_method,DRUG_NAME,drug_key,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,median_background_rho,IQR_background_rho,min_background_rho,max_background_rho,leave_HCT116_out_median_rho,primary_discovery_gate,tested_status,rank_within_database_signature,global_empirical_p_value,global_empirical_q_value,global_null_permutations,global_null_unit
PRISM,100,weighted,1-azakenpaullone,1AZAKENPAULLONE,4,1,1,-0.21852060982495763,0.3761645962732919,-0.41840767927724454,0.3409090909090909,-0.0942970073404856,none,tested,1302.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,1-naphthyl-PP1,1NAPHTHYLPP1,4,1,0,-0.10227272727272727,0.1856422924901186,-0.3660869565217391,0.3320158102766798,-0.10968379446640317,none,tested,1066.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,1-phenylbiguanide,1PHENYLBIGUANIDE,4,2,2,-0.002964426877470356,0.12131422924901186,-0.1057312252964427,0.23130434782608694,0.021739130434782608,none,tested,604.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,10-deacetylbaccatin,10DEACETYLBACCATIN,4,2,2,-0.028461538461538455,0.2799572649572649,-0.16615384615384618,0.3305982905982906,0.07538461538461538,none,tested,725.0,0.10037992401519696,0.12321034872215243,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,10-hydroxycamptothecin,10HYDROXYCAMPTOTHECIN,4,2,2,0.014615384615384624,0.2225,-0.2792307692307692,0.19999999999999998,0.08307692307692309,none,tested,522.0,0.0621875624875025,0.09129517708793043,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,12-O-tetradecanoylphorbol-13-acetate,12OTETRADECANOYLPHORBOL13ACETATE,4,1,1,-0.05533596837944665,0.07601637492941841,-0.11914172783738003,0.07312252964426878,-0.07396950875211745,none,tested,853.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,"2,3-DCPE",23DCPE,4,2,2,0.03269230769230769,0.22833333333333333,-0.06256410256410255,0.3038461538461538,0.12384615384615384,none,tested,445.0,0.03139372125574885,0.05204954034068808,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,2-methoxyestradiol,2METHOXYESTRADIOL,4,4,3,0.14053065164294912,0.10606096548596153,0.006633217425302604,0.35225875695422776,0.15363370537876928,TierB_moderate_candidate,tested,134.0,0.11817636472705459,0.13903715285186563,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,3'-fluorobenzylspiperone,3FLUOROBENZYLSPIPERONE,4,2,1,0.003387916431394699,0.1427300959909656,-0.16363636363636364,0.09220779220779221,-0.04912478825522304,none,tested,574.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,3-amino-benzamide,3AMINOBENZAMIDE,4,3,2,0.09933339711078196,0.12877314047245936,-0.11123969168353513,0.26546058376484866,0.07626801603720634,none,tested,229.0,0.6786642671465707,0.7162782803692627,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,3-deazaneplanocin-A,3DEAZANEPLANOCINA,4,2,2,0.04410256410256409,0.3646092796092796,-0.44478632478632474,0.34493284493284493,0.15555555555555553,none,tested,407.0,0.9578084383123375,0.9628647422853287,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,44FLUOROBENZOYL14PHENYLBUTYLPIPERIDINE,4,1,1,-0.030427350427350425,0.0328998778998779,-0.09706959706959707,0.014017094017094016,-0.027008547008547008,none,tested,736.0,0.9188162367526495,0.9296776456544807,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-chlorophenylguanidine,4CHLOROPHENYLGUANIDINE,4,3,2,0.18802936194240544,0.1825239977413891,-0.29644268774703564,0.2845849802371542,0.21287408243929987,TierA_strong_collateral,tested,66.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-hydroxy-phenazone,4HYDROXYPHENAZONE,4,2,2,0.028636363636363633,0.09067193675889328,-0.048418972332015815,0.13652173913043478,0.05826086956521739,none,tested,464.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-iodo-6-phenylpyrimidine,4IODO6PHENYLPYRIMIDINE,4,3,3,0.06606437041219651,0.1769127611518916,-0.2049689440993789,0.299407114624506,0.09994353472614344,none,tested,324.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-methylgenistein,4METHYLGENISTEIN,4,2,1,-0.007340485601355166,0.11589497459062678,-0.11349520045172222,0.12648221343873517,-0.044607566346696784,none,tested,627.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-methylhistamine,4METHYLHISTAMINE,4,1,0,-0.13125352907961604,0.18129587803500846,-0.23376623376623373,0.2727272727272727,-0.16770186335403728,none,tested,1156.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4-pyrimidinecarbonitrile,4PYRIMIDINECARBONITRILE,4,1,1,-0.04889632107023411,0.09008361204013376,-0.17130434782608694,0.020869565217391303,-0.020869565217391303,none,tested,826.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,4E1RCat,4E1RCAT,4,2,2,-0.06782608695652173,0.18975752508361202,-0.2452173913043478,0.08076923076923077,0.004347826086956522,none,tested,906.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,5-fluorouracil,5FLUOROURACIL,4,2,2,-0.01428571428571429,0.33218520609824953,-0.174025974025974,0.21964991530208924,0.14155844155844155,none,tested,660.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,5-hydroxymethyl-tolterodine,5HYDROXYMETHYLTOLTERODINE,4,2,2,-0.09683794466403162,0.352302371541502,-0.34288537549407117,0.19478260869565217,0.048418972332015815,none,tested,1041.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,7-aminocephalosporanic-acid,7AMINOCEPHALOSPORANICACID,4,2,2,0.03776486671223513,0.18156185919343815,-0.13082706766917293,0.12727272727272726,0.11578947368421053,none,tested,425.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,7-hydroxystaurosporine,7HYDROXYSTAUROSPORINE,4,1,1,-0.09168896321070233,0.17159698996655517,-0.3426086956521739,0.15826086956521737,-0.06076923076923077,none,tested,1011.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,7-nitroindazole,7NITROINDAZOLE,4,2,2,-0.014116318464144548,0.16837238848108413,-0.1575381140598532,0.2855731225296443,0.02428006775832863,none,tested,657.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,8-hydroxy-PIPAT,8HYDROXYPIPAT,4,3,2,0.20241106719367585,0.32535573122529643,-0.11067193675889328,0.5217391304347826,0.3139130434782608,TierA_strong_collateral,tested,52.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,9-aminoacridine,9AMINOACRIDINE,4,2,2,0.10427350427350424,0.34938339438339433,-0.15897435897435896,0.28266178266178266,0.2635897435897435,none,tested,216.0,0.7368526294741051,0.7734051614873875,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,A-674563,A674563,4,1,1,-0.13735177865612647,0.14956521739130435,-0.23320158102766803,0.35913043478260864,-0.13636363636363635,none,tested,1169.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,A-803467,A803467,4,1,1,-0.10970608339029392,0.28039986329460015,-0.45584415584415583,0.23308270676691725,-0.18181818181818182,none,tested,1092.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,A61603,A61603,4,1,0,-0.10254940711462451,0.2184584980237154,-0.5899209486166007,0.25296442687747034,-0.10770750988142294,none,tested,1067.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ABT-702,ABT702,4,2,1,0.06944816053511706,0.23895484949832774,-0.1878260869565217,0.17391304347826084,-0.029565217391304344,none,tested,311.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ABT-737,ABT737,4,1,1,-0.02304347826086956,0.13009197324414715,-0.15391304347826085,0.24384615384615385,-0.04347826086956521,none,tested,698.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ABT-751,ABT751,4,2,2,-0.07461538461538461,0.3518376068376068,-0.45384615384615384,0.3442735042735042,0.02692307692307692,none,tested,936.0,0.05318936212757448,0.08168366326734652,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AC-264613,AC264613,4,2,1,-0.039230769230769236,0.401517094017094,-0.24692307692307694,0.2376068376068376,-0.22615384615384618,none,tested,779.0,0.10237952409518096,0.12429135302265593,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ACDPP,ACDPP,4,4,3,0.2681818181818182,0.2702286843591192,0.01038961038961039,0.417278373800113,0.38051948051948054,TierA_strong_collateral,tested,14.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ACY-1215,ACY1215,4,2,1,-0.030434782608695643,0.22642140468227423,-0.2643478260869565,0.2030769230769231,-0.1034782608695652,none,tested,737.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ADL5859,ADL5859,4,2,2,-0.01482213438735178,0.18979390175042352,-0.2636928289102203,0.08639186900056467,0.05335968379446641,none,tested,662.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AEE788,AEE788,4,2,1,-0.025974025974025955,0.381246470920384,-0.3077357425183513,0.19071146245059292,-0.19706380575945792,none,tested,712.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AEG3482,AEG3482,4,2,1,-0.0025418060200668897,0.041421404682274246,-0.010434782608695651,0.1243478260869565,-0.007692307692307692,none,tested,600.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AG-14361,AG14361,4,3,3,0.23559829059829057,0.17641025641025648,-0.2692307692307692,0.35,0.25,TierA_strong_collateral,tested,21.0,0.020395920815836834,0.03450223660851586,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AM-251,AM251,4,2,2,-0.04919732441471571,0.14337792642140465,-0.11478260869565216,0.11739130434782606,0.007692307692307692,none,tested,829.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AM-580,AM580,4,2,1,-0.0748616600790514,0.4084584980237154,-0.40909090909090917,0.1442687747035573,-0.2549407114624506,none,tested,938.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AMG-208,AMG208,4,3,3,0.18280632411067194,0.14523715415019764,-0.16205533596837948,0.3121739130434782,0.2005928853754941,TierA_strong_collateral,tested,74.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AMG-232,AMG232,4,2,2,0.014596273291925463,0.2589497459062677,-0.13636363636363635,0.2935064935064935,0.1155844155844156,none,tested,524.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AMG458,AMG458,4,3,3,0.23304347826086957,0.21681438127090302,-0.020869565217391303,0.5176923076923077,0.28782608695652173,TierA_strong_collateral,tested,26.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AMG900,AMG900,4,2,1,-0.00391304347826087,0.16662207357859532,-0.4730434782608695,0.09692307692307693,-0.02,none,tested,612.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AP1903,AP1903,4,1,1,-0.0934782608695652,0.22814381270903006,-0.3104347826086956,0.1769230769230769,-0.1643478260869565,none,tested,1020.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AP26113,AP26113,4,2,1,-0.07666666666666666,0.25,-0.3392307692307693,0.1176923076923077,-0.16717948717948716,none,tested,946.0,0.10057988402319536,0.12334221288217058,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AR-12,AR12,4,2,2,0.013833992094861663,0.2847924901185771,-0.2598814229249012,0.2982608695652174,0.11067193675889328,none,tested,528.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AR-42,AR42,4,1,1,-0.006495726495726495,0.02336385836385836,-0.029059829059829054,0.027472527472527472,-0.012649572649572649,none,tested,625.0,0.9248150369926015,0.9346311177491567,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,ARRY-334543,ARRY334543,4,1,0,-0.10634671114896031,0.30109704691398453,-0.4345896782199943,0.21609620721577338,-0.1986304281856554,none,tested,1081.0,0.08138372325534893,0.10870190691320654,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AS-1949490,AS1949490,4,2,1,-0.032114624505928856,0.21460474308300395,-0.1252173913043478,0.1847826086956522,-0.12351778656126483,none,tested,746.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AS-703026,AS703026,4,1,0,-0.16841046163017243,0.23685420321741021,-0.31404155628663105,0.2465757039546067,-0.2328770537349063,none,tested,1226.0,0.5050989802039592,0.5473958866763232,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AT-7519,AT7519,4,3,3,0.06133191666682333,0.09550815411903321,-0.11301386431252808,0.22979485743547376,0.06786923245484518,none,tested,347.0,0.8046390721855629,0.8359967912886636,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AT-9283,AT9283,4,2,2,-0.002258610954263128,0.3337097684923772,-0.3800112930547713,0.47035573122529645,0.07848673066064371,none,tested,598.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AT13387,AT13387,4,1,1,-0.0902006204415714,0.12068376518197002,-0.2736305381385149,0.12564979522045663,-0.07629149921341999,none,tested,1004.0,0.48210357928414316,0.5267574353981663,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AV-412,AV412,4,1,1,-0.10043478260869564,0.23709866220735784,-0.23565217391304347,0.1623076923076923,-0.008695652173913044,none,tested,1058.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AVL-292,AVL292,4,2,2,0.006100860826608406,0.3911724075862956,-0.31983969967887865,0.4298062775511179,0.1419414696791394,none,tested,561.0,0.28014397120575885,0.31754414423237803,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AVN-944,AVN944,4,4,3,0.22750114811064523,0.13956415000870742,0.0007039025190666116,0.3997386290511306,0.25403812702777284,TierA_strong_collateral,tested,31.0,0.09278144371125775,0.11835183202593931,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZ-628,AZ628,4,2,1,0.033166087126513026,0.18693138798103137,-0.09670532772678007,0.12315576382589603,-0.0548113229353952,none,tested,442.0,0.29874025194961007,0.3369041927655078,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZ20,AZ20,4,1,1,-0.08692307692307692,0.15446581196581194,-0.30846153846153845,0.12478632478632476,-0.1176923076923077,none,tested,987.0,0.04259148170365927,0.06766918368412135,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZ3146,AZ3146,4,1,1,-0.10393162393162392,0.18837606837606835,-0.2786324786324786,0.43589743589743585,-0.09743589743589742,none,tested,1069.0,0.7842431513697261,0.8179938347228832,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZ960,AZ960,4,3,3,0.04717948717948718,0.19849816849816848,-0.36752136752136744,0.17826617826617824,0.08854700854700855,none,tested,392.0,0.07318536292741452,0.10162092581483705,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD2014,AZD2014,4,1,1,-0.054448310751335396,0.07491628329601077,-0.20823542193927103,0.003199601852097178,-0.06915332898344788,none,tested,849.0,0.08618276344731053,0.11363167524754197,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD2461,AZD2461,4,2,2,0.015217391304347828,0.27137959866220734,-0.2843478260869565,0.2976923076923077,0.09913043478260869,none,tested,515.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD2858,AZD2858,4,1,1,-0.14324786324786326,0.1431990231990232,-0.2505982905982906,0.28937728937728935,-0.13777777777777778,none,tested,1185.0,0.20355928814237154,0.2343217021535244,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD3463,AZD3463,4,0,0,-0.11940170940170938,0.09670940170940172,-0.377094017094017,-0.06871794871794872,-0.13247863247863248,none,tested,1124.0,0.5882823435312937,0.6288535396369002,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD5363,AZD5363,4,1,1,-0.1826923076923077,0.26833333333333337,-0.30230769230769233,0.13641025641025642,-0.2884615384615385,none,tested,1257.0,0.04539092181563687,0.07185997479838949,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD5438,AZD5438,4,2,1,0.030726495726495724,0.2483974358974359,-0.36153846153846153,0.12923076923076923,-0.05307692307692308,none,tested,453.0,0.07038592281543692,0.09928511652166921,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD6482,AZD6482,4,2,2,0.00791208791208791,0.10556776556776555,-0.24307692307692305,0.10974358974358973,0.019487179487179485,none,tested,553.0,0.8932213557288542,0.9088205242246745,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD7762,AZD7762,4,2,2,0.028754578754578746,0.28473137973137974,-0.2341880341880342,0.3695726495726495,0.11794871794871793,none,tested,463.0,1.0,1.0,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD8055,AZD8055,4,2,2,-0.006153846153846149,0.18871794871794872,-0.10615384615384615,0.09948717948717947,0.08538461538461539,none,tested,623.0,0.0621875624875025,0.09129517708793043,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD8330,AZD8330,4,1,0,-0.20504273504273504,0.2755128205128205,-0.427008547008547,0.2909401709401709,-0.26905982905982906,none,tested,1294.0,0.48670265946810637,0.5309121481759295,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD8931,AZD8931,4,2,1,-0.0031917766817917,0.3546567978300226,-0.19356892887290053,0.18894605223083694,-0.17587714505118385,none,tested,608.0,0.9192161567686463,0.9296776456544807,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,AZD9668,AZD9668,4,3,3,0.06580267558528427,0.1658612040133779,-0.17739130434782607,0.437391304347826,0.07391304347826086,none,tested,327.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BAM7,BAM7,4,3,3,0.1552173913043478,0.27685618729096984,-0.07826086956521738,0.46307692307692305,0.2495652173913043,TierA_strong_collateral,tested,115.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BAN-ORL-24,BANORL24,4,2,1,-0.09675889328063242,0.3575790513833992,-0.2509881422924901,0.30138339920948615,-0.24308300395256918,none,tested,1040.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BAY-11-7082,BAY117082,4,4,3,0.07055183946488294,0.08591137123745818,0.017391304347826087,0.1269565217391304,0.10956521739130433,none,tested,308.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BAY-87-2243,BAY872243,4,2,2,0.04722222222222221,0.3403205128205128,-0.2276923076923077,0.36,0.17615384615384613,none,tested,391.0,0.05458908218356329,0.08335308883240534,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BAY-K-8644-(s)-(-),BAYK8644S,4,3,3,0.18620553359683795,0.12014822134387351,-0.2015810276679842,0.21047430830039524,0.19762845849802374,TierA_strong_collateral,tested,68.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BF2.649,BF2649,4,2,2,0.006538461538461535,0.34596153846153843,-0.1753846153846154,0.3107692307692307,0.15615384615384614,none,tested,559.0,0.055188962207558485,0.08417263915637924,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BGT226,BGT226,4,3,3,0.06616600790513834,0.10567193675889328,-0.2974308300395257,0.08399209486166008,0.07304347826086956,none,tested,323.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BI-2536,BI2536,4,2,1,-0.05316239316239315,0.2874358974358974,-0.37,0.16538461538461538,-0.15555555555555553,none,tested,844.0,0.051789642071585686,0.07999489325773317,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BI-78D3,BI78D3,4,2,2,0.019268774703557312,0.25430830039525687,-0.15118577075098816,0.35913043478260864,0.10375494071146245,none,tested,496.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BI-D1870,BID1870,4,1,1,-0.06867588932806323,0.22446640316205535,-0.4930830039525692,0.2417391304347826,-0.0958498023715415,none,tested,912.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BIBR-1532,BIBR1532,4,2,2,-0.015085470085470086,0.25544871794871793,-0.19615384615384615,0.2653846153846154,0.07829059829059828,none,tested,664.0,0.11257748450309939,0.13303704507325487,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BIBU-1361,BIBU1361,4,2,1,-0.03888888888888889,0.22891025641025642,-0.34307692307692306,0.16384615384615386,-0.107008547008547,none,tested,777.0,0.0639872025594881,0.09311674782947339,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BIBX-1382,BIBX1382,4,2,1,0.03615384615384616,0.4437606837606838,-0.3258119658119658,0.2723076923076923,-0.15999999999999998,none,tested,432.0,0.07678464307138572,0.10476348947201347,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BIIB021,BIIB021,4,2,2,-0.02873760508487569,0.16023647375853312,-0.38145749606709994,0.07269396591534061,0.002394800423739641,none,tested,727.0,0.8484303139372126,0.8740012430280559,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BIX-01294,BIX01294,4,1,0,-0.18367521367521367,0.09277777777777776,-0.21641025641025638,0.05162393162393161,-0.20085470085470084,none,tested,1261.0,0.4575084983003399,0.5019414224151054,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BIX-02188,BIX02188,4,2,1,0.01503052503052503,0.1258302808302808,-0.2663247863247863,0.06256410256410255,-0.014041514041514042,none,tested,516.0,0.7468506298740252,0.7832823679166606,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-265246,BMS265246,4,3,2,0.11269230769230767,0.29386752136752137,-0.2538461538461539,0.2731623931623931,0.004615384615384616,TierB_moderate_candidate,tested,196.0,0.03159368126374725,0.05231599642804358,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-345541,BMS345541,4,2,2,0.014615384615384613,0.3972435897435897,-0.17128205128205126,0.30999999999999994,0.1992307692307692,none,tested,523.0,0.09838032393521295,0.12267630664699612,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-387032,BMS387032,4,2,2,-0.02615384615384616,0.28782051282051285,-0.16615384615384618,0.21435897435897436,0.10230769230769231,none,tested,714.0,0.09958008398320337,0.1229458905266917,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-599626,BMS599626,4,3,2,0.03267927724449464,0.15856154714850368,-0.3156408808582722,0.24788255223037836,0.02089215132693394,none,tested,446.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-626529,BMS626529,4,3,2,0.12189440993788822,0.17070158102766803,-0.43534726143421804,0.1902879728966686,0.1314229249011858,TierB_moderate_candidate,tested,175.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-690514,BMS690514,4,2,1,-0.08409964134506212,0.4561723108973669,-0.32928706242930506,0.32586767444976916,-0.2790220591301277,none,tested,976.0,0.9340131973605279,0.9417848654172344,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
PRISM,100,weighted,BMS-707035,BMS707035,4,1,1,-0.05917560700169396,0.14435347261434217,-0.21038961038961035,0.08311688311688312,-0.011857707509881424,none,tested,865.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
