gene,n_trajectories,median_vulnerability_rho,mean_vulnerability_rho,n_positive,min_p_BH,n_bootstrap_supported,directional_convergence_fraction,strict_convergent_vulnerability,exploratory_convergent_signal,convergent_vulnerability
CHMP7,6,-0.001025290498974707,-0.005547960811118707,3,0.7366869359188261,0,0.5,False,False,False
CHN1,6,0.08489405331510594,0.08480291638186375,4,0.4002577236080474,0,0.6666666666666666,False,False,False
CHN2,6,-0.04914559125085441,-0.05309865573023468,1,0.8793058671703282,0,0.16666666666666666,False,False,False
CHODL,6,-0.0544771018455229,-0.05602642971064024,1,0.8175989031293208,0,0.16666666666666666,False,False,False
CHORDC1,6,-0.032570061517429943,-0.04257233994076099,2,0.8405002061792706,0,0.3333333333333333,False,False,False
CHP1,6,0.013362952836637047,0.010241512873091824,3,0.7837394428178298,0,0.5,False,False,False
CHP2,6,-0.03766233766233766,-0.0055479608111187045,2,0.8633329622863912,0,0.3333333333333333,False,False,False
CHPF,6,0.04419002050580999,0.04892914103440419,5,0.9287080570618689,0,0.8333333333333334,False,False,False
CHPF2,6,-0.10772385509227615,-0.08239917976760082,2,0.4387875847204335,0,0.3333333333333333,False,False,False
CHPT1,6,-0.1828092959671907,-0.10070631123262704,2,0.29902216086568706,0,0.3333333333333333,False,False,False
CHRAC1,6,0.06021872863978127,0.0628958760537708,3,0.8205619268899855,0,0.5,False,False,False
CHRD,6,0.042754613807245385,0.02028935976304397,4,0.8440273937454696,0,0.6666666666666666,False,False,False
CHRDL1,6,-0.009945317840054674,0.009398496240601508,3,0.3050452391629296,0,0.5,False,False,False
CHRDL2,6,-0.06845522898154477,-0.0740373661426293,1,0.7296552370338102,0,0.16666666666666666,False,False,False
CHRFAM7A,6,-0.011655874190564294,0.0015623393976770493,3,0.8664511135922335,0,0.5,False,False,False
CHRM1,6,0.08595352016404649,0.09245841877420824,5,0.747946188463922,0,0.8333333333333334,False,False,False
CHRM2,6,-0.0775803144224197,-0.044873547505126454,2,0.6367274900517672,0,0.3333333333333333,False,False,False
CHRM3,6,0.045796308954203696,0.046627933470038734,4,0.6552715235414724,0,0.6666666666666666,False,False,False
CHRM4,6,0.10092276144907725,0.08455228981544771,4,0.807817407599944,0,0.6666666666666666,False,False,False
CHRM5,6,-0.08239917976760083,-0.05815675552517658,1,0.8610884269582452,0,0.16666666666666666,False,False,False
CHRNA1,6,0.01862611073137389,0.004841649578491689,4,0.8207060773136083,0,0.6666666666666666,False,False,False
CHRNA10,6,-0.02395762132604238,-0.016632490316700842,2,0.9630586621175492,0,0.3333333333333333,False,False,False
CHRNA2,6,0.08438140806561861,0.05095693779904307,4,0.7517218343743103,0,0.6666666666666666,False,False,False
CHRNA3,6,0.05420369104579631,0.04853041695146959,4,0.48335213287772566,0,0.6666666666666666,False,False,False
CHRNA4,6,0.03926862611073138,0.02418546365914787,4,0.8354751441432575,0,0.6666666666666666,False,False,False
CHRNA5,6,-0.007347915242652086,-0.025609478241057183,2,0.991471082006298,0,0.3333333333333333,False,False,False
CHRNA6,6,-0.010492139439507862,-0.05781499202551834,2,0.5949940676233187,0,0.3333333333333333,False,False,False
CHRNA7,6,-0.029220779220779217,-0.01641604010025062,3,0.6714722980570939,0,0.5,False,False,False
CHRNA9,6,-0.05095693779904306,-0.024925951241740713,2,0.6758076633736212,0,0.3333333333333333,False,False,False
CHRNB1,6,0.052358168147641826,0.0781157439052176,3,0.49086446315911253,0,0.5,False,False,False
CHRNB2,6,0.13503075871496925,0.10347459557985876,5,0.6715325308248148,0,0.8333333333333334,False,False,False
CHRNB3,6,-0.024538619275461374,-0.019104579630895423,3,0.6804741729032349,0,0.5,False,False,False
CHRNB4,6,0.010902255639097745,0.054568238778765106,4,0.94423879789487,0,0.6666666666666666,False,False,False
CHRND,6,-0.04665071770334928,-0.060241512873091825,3,0.7819939775936001,0,0.5,False,False,False
CHRNE,6,-0.025222146274777854,-0.00763271815903394,2,0.45848364641122474,0,0.3333333333333333,False,False,False
CHRNG,6,0.047710184552289814,0.06614262930052404,3,0.4187783608449646,0,0.5,False,False,False
CHST1,6,0.10088858509911142,0.10129870129870132,5,0.4268736366229745,0,0.8333333333333334,False,False,False
CHST10,6,-0.024743677375256325,0.0017316017316017323,2,0.7247968121912788,0,0.3333333333333333,False,False,False
CHST11,6,0.18362952836637048,0.12989291410344042,4,0.5452775468490831,0,0.6666666666666666,False,False,False
CHST12,6,0.03626110731373889,0.04962406015037595,4,0.6371092287385237,0,0.6666666666666666,False,False,False
CHST13,6,0.0651742993848257,0.06782866256550468,4,0.30480494055925916,0,0.6666666666666666,False,False,False
CHST14,6,-0.0008544087491456007,0.009284575074048756,3,0.6260393923844819,0,0.5,False,False,False
CHST15,6,0.05013670539986329,0.0020505809979494143,3,0.49018281713936057,0,0.5,False,False,False
CHST2,6,0.052802460697197545,0.021872863978127127,4,0.4818213267692211,0,0.6666666666666666,False,False,False
CHST3,6,-0.0449419002050581,-0.08233082706766919,2,0.4866364508111647,0,0.3333333333333333,False,False,False
CHST4,6,-0.0868421052631579,-0.07792207792207792,2,0.40754001188296424,0,0.3333333333333333,False,False,False
CHST5,6,0.1446684894053315,0.122738664843928,5,0.6884208271452844,0,0.8333333333333334,False,False,False
CHST6,6,-0.10451127819548872,-0.095933014354067,2,0.7945450839681264,0,0.3333333333333333,False,False,False
CHST7,6,0.00840738209159262,0.014604693552061976,3,0.8220526358374364,0,0.5,False,False,False
CHST8,6,-0.04439507860560493,-0.048359535201640456,2,0.6426844885037774,0,0.3333333333333333,False,False,False
CHST9,6,-0.10092276144907723,-0.11044657097288675,0,0.4906384101732628,0,0.0,False,False,False
CHSY1,6,0.07648667122351334,0.03643198906356802,4,0.6168938449406736,0,0.6666666666666666,False,False,False
CHSY3,6,-0.10567327409432674,-0.0971861471861472,2,0.6189070419529012,0,0.3333333333333333,False,False,False
CHTF18,6,0.08178400546821599,0.06479835953520165,4,0.8927063121821668,0,0.6666666666666666,False,False,False
CHTF8,6,0.09935064935064936,0.049886078833447256,4,0.8155100718922771,0,0.6666666666666666,False,False,False
CHTOP,6,-0.09808612440191389,-0.08184096605149237,2,0.5457875355072976,0,0.3333333333333333,False,False,False
CHUK,6,0.084107997265892,0.11830713146502621,6,0.8606146902150245,0,1.0,False,False,False
CHURC1,6,-0.035509227614490775,-0.034540897698792435,2,0.7544335366731735,0,0.3333333333333333,False,False,False
CIAO1,6,0.07942583732057416,0.04923672818409661,5,0.6691384258584745,0,0.8333333333333334,False,False,False
CIAO2A,6,-0.006971975393028029,-0.022123490544543184,3,0.9012820586049703,0,0.5,False,False,False
CIAO2B,6,0.04354066985645933,0.03748006379585327,4,0.749173503181266,0,0.6666666666666666,False,False,False
CIAO3,6,-0.022932330827067672,0.017270448849396217,3,0.7437299203231922,0,0.5,False,False,False
CIAPIN1,6,0.01889952153110048,0.007712462975620876,4,0.92564983666157,0,0.6666666666666666,False,False,False
CIART,6,0.048769651401230345,0.04452039188881294,3,0.4940874679205964,0,0.5,False,False,False
CIB1,6,0.016917293233082706,0.04305080884028253,3,0.5517113601669694,0,0.5,False,False,False
CIB2,6,-0.0367053998632946,-0.015162907268170434,2,0.7388503800242552,0,0.3333333333333333,False,False,False
CIB3,6,-0.08851674641148327,-0.06192754613807246,1,0.6900117396332499,0,0.16666666666666666,False,False,False
CIB4,6,-0.00587833219412167,0.004283435862383232,3,0.7655439254241376,0,0.5,False,False,False
CIBAR1,6,0.034449760765550244,0.060868079289131925,4,0.8443823332496417,0,0.6666666666666666,False,False,False
CIBAR2,6,0.029186602870813396,0.017065390749601273,4,0.9620844821844937,0,0.6666666666666666,False,False,False
CIC,6,0.1457963089542037,0.10874914559125086,5,0.6367430765649966,0,0.8333333333333334,False,False,False
CIDEA,6,-0.08113465481886535,-0.019560264297106406,3,0.46933575287404206,0,0.5,False,False,False
CIDEB,6,-0.09859876965140126,-0.05565048986101619,2,0.6284010987979974,0,0.3333333333333333,False,False,False
CIDEC,6,0.034347231715652765,0.023627249943039413,3,0.614767545989279,0,0.5,False,False,False
CIITA,6,0.02218045112781955,0.005764411027568923,4,0.7983823852829685,0,0.6666666666666666,False,False,False
CILK1,6,-0.1051948051948052,-0.09826839826839828,2,0.20909125450696672,0,0.3333333333333333,False,False,False
CILP,6,-0.026452494873547505,-0.01940077466393256,2,0.8955027363002518,0,0.3333333333333333,False,False,False
CILP2,6,-0.008099794941900204,-0.029414445203918883,3,0.759054463601439,0,0.5,False,False,False
CINP,6,0.0045112781954887195,-0.026475279106858055,3,0.4075769455695896,0,0.5,False,False,False
CIP2A,6,0.011175666438824335,-0.006493506493506491,3,0.8234638716491004,0,0.5,False,False,False
CIPC,6,0.011244019138755987,0.018740031897926633,3,0.667150042651392,0,0.5,False,False,False
CIR1,6,0.07248803827751196,0.04134199134199136,3,0.3186142284877449,0,0.5,False,False,False
CIRBP,6,-0.02488038277511962,-0.04310776942355891,2,0.7469284609716141,0,0.3333333333333333,False,False,False
CISD1,6,0.075177304964539,0.05425017987460171,4,0.49388841093594416,0,0.6666666666666666,False,False,False
CISD2,6,-0.09600136705399864,-0.09346092503987241,2,0.4571749623342816,0,0.3333333333333333,False,False,False
CISD3,6,-0.03861927546138073,-0.042002734107997264,2,0.7516357713368157,0,0.3333333333333333,False,False,False
CISH,6,0.08923444976076556,0.05921622237411711,4,0.7462488278713302,0,0.6666666666666666,False,False,False
CIT,6,-0.09818865345181135,-0.01618819776714514,2,0.8032893285878341,0,0.3333333333333333,False,False,False
CITED1,6,-0.10211893369788108,-0.018728639781271372,2,0.8788804609010572,0,0.3333333333333333,False,False,False
CITED2,6,0.018352699931647305,0.021884256094782412,3,0.8753799184610904,0,0.5,False,False,False
CITED4,6,0.03817498291182503,0.04266347687400319,3,0.29902216086568706,0,0.5,False,False,False
CIZ1,6,0.09432672590567329,0.08539530644793802,5,0.8007386521351647,0,0.8333333333333334,False,False,False
CKAP2,6,-0.027546138072453864,-0.004773296878560045,3,0.8936923706569511,0,0.5,False,False,False
CKAP2L,6,-0.02764866712235133,-0.009968102073365235,3,0.767619156658563,0,0.5,False,False,False
CKAP4,6,0.19528366370471634,0.08770790612895878,4,0.5517113601669694,0,0.6666666666666666,False,False,False
CKAP5,6,0.0784688995215311,0.04629756208703578,4,0.44114703616496753,0,0.6666666666666666,False,False,False
CKB,6,0.13650034176349968,0.10222146274777855,4,0.24369884596325617,0,0.6666666666666666,False,False,False
CKLF,6,0.054169514695830485,0.016404647983595352,4,0.7388503800242552,0,0.6666666666666666,False,False,False
CKM,6,0.06390977443609022,0.0212121212121212,5,0.8277815624301473,0,0.8333333333333334,False,False,False
CKMT2,6,-0.0011278195488721929,-0.002506265664160401,3,0.788857790187436,0,0.5,False,False,False
CKS1B,6,-0.09725562750539624,-0.0861753520402919,2,0.7596469201160734,0,0.3333333333333333,False,False,False
CKS2,6,-0.1063568010936432,-0.10195944406470725,2,0.6959727638348946,0,0.3333333333333333,False,False,False
CLASRP,6,0.10017088174982912,0.05023923444976078,4,0.37744179401356454,0,0.6666666666666666,False,False,False
CLBA1,6,0.05334928229665072,0.008430166324903164,4,0.5142338873519685,0,0.6666666666666666,False,False,False
CLC,6,-0.00820232399179768,-0.02256778309409889,3,0.6315575048074146,0,0.5,False,False,False
CLCA1,6,-0.11394395078605606,-0.07418546365914787,2,0.6839650084382265,0,0.3333333333333333,False,False,False
CLCA2,6,0.02949419002050581,0.01802232854864434,4,0.8607852678851813,0,0.6666666666666666,False,False,False
CLCA4,6,-0.12334244702665756,-0.08845978582820689,2,0.5732540689904999,0,0.3333333333333333,False,False,False
CLCC1,6,-0.12987012987012989,-0.03218272955115059,2,0.4074793141705425,0,0.3333333333333333,False,False,False
CLCF1,6,-0.015516062884483938,-0.0023467760309865584,2,0.7648117818776102,0,0.3333333333333333,False,False,False
CLCN1,6,0.15167464114832535,0.1314650262018683,4,0.4351800876144572,0,0.6666666666666666,False,False,False
CLCN2,6,0.07559808612440191,0.08228525860104809,6,0.7823490755291862,0,1.0,False,False,False
CLCN3,6,0.019275461380724543,0.0043631806789701565,3,0.846409221621819,0,0.5,False,False,False
CLCN4,6,0.04395078605604921,0.04309637730690363,4,0.7710300266000321,0,0.6666666666666666,False,False,False
CLCN5,6,-0.15546821599453178,-0.06297562087035773,2,0.5972079560448894,0,0.3333333333333333,False,False,False
CLCN6,6,0.0699248120300752,0.09947596263385738,5,0.8483160569625162,0,0.8333333333333334,False,False,False
CLCN7,6,0.08168147641831852,0.08386876281613125,5,0.70428423681041,0,0.8333333333333334,False,False,False
CLCNKA,6,-0.05673274094326726,-0.034894053315105956,3,0.5503696899234767,0,0.5,False,False,False
CLCNKB,6,0.042378673957621335,0.03786739576213261,3,0.428068204587997,0,0.5,False,False,False
CLDN1,6,0.058680792891319215,0.05371383002961951,4,0.7892713033918867,0,0.6666666666666666,False,False,False
CLDN10,6,-0.0035885167464114846,-0.03783321941216678,3,0.46785111519907724,0,0.5,False,False,False
CLDN11,6,0.10437457279562543,0.08926862611073139,5,0.42151914491607534,0,0.8333333333333334,False,False,False
CLDN12,6,0.007006151742993849,-0.011073137388926855,3,0.7504062783500173,0,0.5,False,False,False
CLDN14,6,-0.027990430622009572,-0.02401458190931875,2,0.8265032994439692,0,0.3333333333333333,False,False,False
CLDN15,6,0.06066302118933699,0.036694007746639334,5,0.8122411806030085,0,0.8333333333333334,False,False,False
CLDN16,6,-0.005673274094326726,0.005126452494873545,3,0.6422352067406678,0,0.5,False,False,False
CLDN17,6,-0.04849624060150376,-0.05733652312599682,2,0.8904372177388948,0,0.3333333333333333,False,False,False
CLDN18,6,0.06903622693096378,0.08362952836637046,4,0.3912543881033037,0,0.6666666666666666,False,False,False
CLDN19,6,-0.037457279562542724,-0.01814764183185236,1,0.6828364388924328,0,0.16666666666666666,False,False,False
CLDN2,6,0.15095693779904307,0.1505354294827979,5,0.3909306985067128,0,0.8333333333333334,False,False,False
CLDN20,6,0.024743677375256328,0.021200729095465946,3,0.6663577581526509,0,0.5,False,False,False
CLDN22,6,0.11026827012025901,0.045246171240620824,4,0.6519715864942537,0,0.6666666666666666,False,False,False
CLDN23,6,0.04483937115516063,0.06739576213260424,4,0.4596237656983254,0,0.6666666666666666,False,False,False
CLDN25,6,0.029904306220095697,-0.003167008430166328,3,0.6101507401026925,0,0.5,False,False,False
CLDN3,6,-0.03328776486671225,-0.01992481203007519,2,0.8326906095053755,0,0.3333333333333333,False,False,False
CLDN4,6,0.03202323991797676,-0.009011164274322157,3,0.37976064467233794,0,0.5,False,False,False
CLDN5,6,0.034107997265892004,-0.010742766005923901,4,0.8851272686906669,0,0.6666666666666666,False,False,False
CLDN6,6,0.02136021872863978,0.03025746183640921,5,0.9610844619911961,0,0.8333333333333334,False,False,False
CLDN7,6,-0.010970608339029393,0.04213943950786057,3,0.7607943081441719,0,0.5,False,False,False
CLDN8,6,-0.1532125768967874,-0.13244474823422192,0,0.6587605564155061,0,0.0,False,False,False
CLDN9,6,-0.07337662337662339,-0.04982911825017089,2,0.775052977631057,0,0.3333333333333333,False,False,False
CLDND1,6,-0.10399863294600137,-0.08390293916609705,3,0.43470952482839564,0,0.5,False,False,False
CLDND2,6,-0.04032809295967191,-0.030838459785828203,2,0.9058231508711829,0,0.3333333333333333,False,False,False
CLEC10A,6,0.09757347915242653,0.04600136705399863,4,0.841018589648821,0,0.6666666666666666,False,False,False
CLEC11A,6,0.114149008885851,0.12003873319662794,4,0.6793034125899088,0,0.6666666666666666,False,False,False
CLEC12A,6,-0.033526999316473,-0.03179539758487127,2,0.7571585782914594,0,0.3333333333333333,False,False,False
CLEC12B,6,-0.022453861927546143,-0.02098427887901572,3,0.601889716523947,0,0.5,False,False,False
CLEC14A,6,0.09866712235133288,0.06770334928229665,4,0.5386938333083399,0,0.6666666666666666,False,False,False
CLEC16A,6,0.008099794941900206,-0.039792663476874005,4,0.3680830085951049,0,0.6666666666666666,False,False,False
CLEC17A,6,0.02593984962406015,0.03466621098200046,4,0.7784181995442389,0,0.6666666666666666,False,False,False
CLEC18A,6,0.03866790009250693,-0.0225100215849522,4,0.9238711508810075,0,0.6666666666666666,False,False,False
CLEC18B,6,0.04896700585877274,0.032541885085825874,4,0.9006952966241855,0,0.6666666666666666,False,False,False
CLEC1A,6,-0.01223513328776487,0.001389838231943492,3,0.5366543562874954,0,0.5,False,False,False
CLEC1B,6,0.13820915926179084,0.10328092959671907,5,0.7718778551329715,0,0.8333333333333334,False,False,False
CLEC2A,6,-0.0004442925495557054,0.053087263613579405,3,0.7057322180427809,0,0.5,False,False,False
CLEC2B,6,-0.053451811346548195,-0.010104807473228524,2,0.6218541851132047,0,0.3333333333333333,False,False,False
CLEC2D,6,-0.04730006835269993,-0.0274436090225564,3,0.7173576646568894,0,0.5,False,False,False
CLEC2L,6,0.06308954203691045,0.07750056960583275,3,0.28283744317973786,0,0.5,False,False,False
CLEC3A,6,-0.025461380724538622,-0.04146730462519936,2,0.9371272632169914,0,0.3333333333333333,False,False,False
CLEC3B,6,0.05960355434039645,0.048200045568466625,4,0.9408672983138193,0,0.6666666666666666,False,False,False
CLEC4A,6,0.06729323308270678,0.06556163135110503,4,0.8237923748117695,0,0.6666666666666666,False,False,False
CLEC4C,6,-0.04518113465481887,-0.07337662337662339,2,0.5292516746310911,0,0.3333333333333333,False,False,False
CLEC4D,6,-0.06565276828434724,-0.04793802688539531,2,0.8701017800362627,0,0.3333333333333333,False,False,False
CLEC4E,6,0.05796308954203691,0.01583504215083163,4,0.6113668172880853,0,0.6666666666666666,False,False,False
CLEC4F,6,0.020505809979494187,-0.01940077466393256,3,0.802175708733623,0,0.5,False,False,False
CLEC4G,6,-0.04470266575529733,-0.045329232171337434,2,0.9369132386008268,0,0.3333333333333333,False,False,False
CLEC4M,6,0.12108680792891319,0.103360674413306,4,0.4504109846009302,0,0.6666666666666666,False,False,False
