platform,DRUG_NAME,drug_key,median_background_rho,global_empirical_q_value,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,leave_HCT116_out_median_rho,n_models_direction_consistent_ge3of4,signature_robust_flag,strict_database_gate
PRISM,tyrphostin-AG-1296,TYRPHOSTINAG1296,-0.07293233082706765,0.0003439312137572485,4,1,1,-0.009022556390977442,0,False,False
PRISM,tyrphostin-AG-1478,TYRPHOSTINAG1478,-0.1139072039072039,0.3272387153835163,4,0,0,-0.13858363858363856,0,False,False
PRISM,tyrphostin-AG-494,TYRPHOSTINAG494,-0.056747600225861096,0.0003439312137572485,4,1,0,-0.06154714850367025,0,False,False
PRISM,tyrphostin-AG-99,TYRPHOSTINAG99,0.24142857142857138,0.03937621566595772,4,3,2,0.2075213675213675,4,True,True
PRISM,uprosertib,UPROSERTIB,-0.20871728003199835,0.04302392989245782,4,0,0,-0.17618991171532328,0,False,False
PRISM,uracil,URACIL,0.12463210702341136,0.0003439312137572485,4,3,3,0.1269565217391304,6,True,True
PRISM,uric-acid,URICACID,-0.20440429136081312,0.0003439312137572485,4,1,1,-0.20158102766798422,0,False,False
PRISM,uridine,URIDINE,-0.14434782608695648,0.0003439312137572485,4,1,1,-0.18521739130434778,1,False,False
PRISM,usniacin-(+),USNIACIN,-0.08653846153846154,0.09885738048989565,4,0,0,-0.14615384615384616,0,False,False
PRISM,valnemulin,VALNEMULIN,0.06328449328449327,0.5915616876624675,4,3,3,0.11863247863247862,3,True,False
PRISM,valrubicin,VALRUBICIN,-0.12921855921855918,0.26791126416354955,4,1,1,-0.03724053724053724,0,False,False
PRISM,vandetanib,VANDETANIB,0.03233076620190617,0.8061208150526757,4,2,2,0.09114524514367164,1,False,False
PRISM,vanoxerine,VANOXERINE,-0.19858974358974357,0.05018522480042645,4,0,0,-0.21025641025641023,0,False,False
PRISM,vatalanib,VATALANIB,-0.08687747035573122,0.0003439312137572485,4,1,0,-0.14608695652173911,0,False,False
PRISM,vemurafenib,VEMURAFENIB,-0.21158943780829284,0.06703569465747569,4,0,0,-0.312865400022352,0,False,False
PRISM,venetoclax,VENETOCLAX,0.12184173060161099,0.0843810666438141,4,4,3,0.14627990006325217,3,True,False
PRISM,verubulin,VERUBULIN,0.035555555555555556,0.11835183202593931,4,3,3,0.04957264957264957,2,False,False
PRISM,vidarabine,VIDARABINE,0.07638795986622073,0.0003439312137572485,4,3,2,0.09538461538461537,3,True,False
PRISM,vinblastine,VINBLASTINE,-0.014966555183946482,0.0003439312137572485,4,2,2,0.11391304347826085,0,False,False
PRISM,vincamine,VINCAMINE,0.16376068376068376,0.1477161836355196,4,3,3,0.18153846153846154,6,True,False
PRISM,vincristine,VINCRISTINE,0.09824786324786325,0.09736996566204001,4,3,3,0.14076923076923076,3,False,False
PRISM,vindesine,VINDESINE,-0.0018376068376068366,0.13006337180378374,4,2,2,0.09307692307692307,1,False,False
PRISM,vinflunine,VINFLUNINE,-0.0329059829059829,0.12145476565064346,4,2,2,0.05692307692307692,0,False,False
PRISM,vinorelbine,VINORELBINE,0.10249084249084248,0.37584198641443256,4,3,3,0.1952136752136752,2,True,False
PRISM,vismodegib,VISMODEGIB,0.10399261024861836,0.0003439312137572485,4,3,3,0.1353306368524992,6,True,True
PRISM,volasertib,VOLASERTIB,-0.10314285433770223,0.37664206289176944,4,1,1,-0.10165387515245217,0,False,False
PRISM,voreloxin,VORELOXIN,-0.2,0.04937285383974519,4,1,1,-0.1692307692307692,0,False,False
PRISM,vorinostat,VORINOSTAT,-0.07100746614178935,0.560137485489915,4,2,1,-0.17403582657621836,0,False,False
PRISM,voxtalisib,VOXTALISIB,-0.0021739130434782553,0.0003439312137572485,4,2,2,0.08,0,False,False
PRISM,xanomeline,XANOMELINE,-0.16213675213675213,0.1569845540094435,4,0,0,-0.14051282051282052,0,False,False
PRISM,xilobam,XILOBAM,-0.29249011857707513,0.0003439312137572485,4,1,1,-0.3695652173913044,0,False,False
PRISM,xylazine,XYLAZINE,0.19217391304347825,0.0003439312137572485,4,3,3,0.32260869565217387,4,True,True
PRISM,zaldaride,ZALDARIDE,0.10730769230769231,0.0893419540287281,4,3,3,0.19846153846153847,3,True,False
PRISM,zardaverine,ZARDAVERINE,-0.04695652173913043,0.0003439312137572485,4,1,1,-0.04521739130434782,2,False,False
PRISM,ziprasidone,ZIPRASIDONE,-0.12408243929983062,0.0003439312137572485,4,1,0,-0.12450592885375496,1,False,False
PRISM,zolmitriptan,ZOLMITRIPTAN,0.021868131868131867,0.87087059737549,4,3,3,0.02358974358974359,1,False,False
PRISM,2'-MeCCPA,2MECCPA,-0.003520164046479836,0.0003439312137572485,4,2,2,0.006493506493506493,0,False,False
PRISM,AZD1480,AZD1480,0.11801242236024846,0.0003439312137572485,4,3,3,0.14059853190287974,4,True,True
PRISM,BAY-11-7085,BAY117085,0.04128458498023717,0.0003439312137572485,4,2,2,0.1373517786561265,4,True,False
PRISM,CL-218872,CL218872,-0.01360218728639781,0.0003439312137572485,4,2,2,0.13383458646616542,0,True,False
PRISM,GS-39783,GS39783,-0.05533596837944664,0.0003439312137572485,4,1,1,-0.033314511575381144,0,False,False
PRISM,GS-9973,GS9973,-0.03416149068322982,0.0003439312137572485,4,2,2,0.023715415019762844,4,True,False
PRISM,GW-441756,GW441756,0.04150197628458499,0.0003439312137572485,4,2,2,0.12450592885375496,1,True,False
PRISM,NVP-AEW541,NVPAEW541,0.11872909698996652,0.0003439312137572485,4,2,2,0.32615384615384607,0,False,False
PRISM,NVP-BVU972,NVPBVU972,-0.03547008547008547,0.12254159654960395,4,2,1,-0.10017094017094016,1,False,False
PRISM,PF-4981517,PF4981517,0.016103678929765886,0.0003439312137572485,4,3,2,0.013076923076923076,1,False,False
PRISM,PQ-401,PQ401,-0.06352343308865048,0.0003439312137572485,4,1,1,-0.02428006775832863,0,False,False
PRISM,R406,R406,0.09434782608695651,0.0003439312137572485,4,3,2,0.07391304347826086,2,False,False
PRISM,S-methylcysteine,SMETHYLCYSTEINE,0.15560492139439508,0.0003439312137572485,4,3,2,0.10519480519480517,5,True,True
PRISM,SMI-4a,SMI4A,-0.04976284584980237,0.0003439312137572485,4,2,2,0.02695652173913043,2,False,False
PRISM,SU014813,SU014813,-0.12998327759197323,0.0003439312137572485,4,1,1,-0.05304347826086955,0,False,False
PRISM,YM-976,YM976,-0.11017786561264822,0.0003439312137572485,4,1,1,-0.10671936758893281,0,False,False
PRISM,abiraterone-acetate,ABIRATERONEACETATE,-0.09624060150375939,0.0003439312137572485,4,2,2,0.007518796992481202,2,False,False
PRISM,acetophenazine,ACETOPHENAZINE,0.0487012987012987,0.0003439312137572485,4,2,2,0.0974025974025974,0,False,False
PRISM,atenolol-(+/-),ATENOLOL,0.09220779220779221,0.0003439312137572485,4,3,2,0.012987012987012986,3,False,False
PRISM,bephenium-hydroxynaphthoate,BEPHENIUMHYDROXYNAPHTHOATE,-0.1271174477696217,0.0003439312137572485,4,0,0,-0.1326933935629588,0,False,False
PRISM,betulinic-acid,BETULINICACID,-0.1422924901185771,0.0003439312137572485,4,0,0,-0.1057312252964427,0,False,False
PRISM,busulfan,BUSULFAN,-0.10451127819548872,0.0003439312137572485,4,1,1,-0.14285714285714285,1,False,False
PRISM,chlorhexidine,CHLORHEXIDINE,-0.13458646616541353,0.0003439312137572485,4,0,0,-0.10526315789473684,0,False,False
PRISM,ciclesonide,CICLESONIDE,0.004887218045112781,0.0003439312137572485,4,2,1,-0.014285714285714285,0,False,False
PRISM,cinromide,CINROMIDE,-0.11067193675889328,0.0003439312137572485,4,2,1,-0.25578769057029926,1,False,False
PRISM,colchicine,COLCHICINE,-0.15112781954887217,0.0003439312137572485,4,1,1,-0.03609022556390977,0,False,False
PRISM,etomoxir,ETOMOXIR,0.01654135338345864,0.0003439312137572485,2,1,1,0.08421052631578946,0,True,False
PRISM,everolimus,EVEROLIMUS,-0.10440476549940034,0.0003439312137572485,4,1,1,-0.00800156780769731,0,False,False
PRISM,forodesine,FORODESINE,-0.044046822742474914,0.0003439312137572485,4,2,2,0.03652173913043478,1,False,False
PRISM,gidazepam,GIDAZEPAM,0.03324110671936759,0.0003439312137572485,4,2,1,-0.03826086956521739,1,False,False
PRISM,ilomastat,ILOMASTAT,-0.14568040654997177,0.0003439312137572485,4,1,1,-0.2433653303218521,1,False,False
PRISM,iodipamide,IODIPAMIDE,-0.05609824957651045,0.0003439312137572485,4,1,1,-0.06154714850367025,0,False,False
PRISM,lanatoside-c,LANATOSIDEC,-0.09722222222222221,0.09878407705040462,4,1,1,-0.1275213675213675,0,False,False
PRISM,menadione,MENADIONE,0.035008469791078495,0.0003439312137572485,4,3,3,0.04347826086956522,4,True,True
PRISM,methylphenidate,METHYLPHENIDATE,0.15647157190635452,0.0003439312137572485,4,3,3,0.25217391304347825,6,True,True
PRISM,naproxen,NAPROXEN,0.20543403964456594,0.0003439312137572485,4,2,2,0.45112781954887216,1,False,False
PRISM,nilotinib,NILOTINIB,0.1529933110367893,0.0003439312137572485,4,3,3,0.2452173913043478,6,True,True
PRISM,niridazole,NIRIDAZOLE,-0.010869565217391302,0.0003439312137572485,4,2,1,-0.022727272727272724,0,False,False
PRISM,orantinib,ORANTINIB,-0.1290909090909091,0.0003439312137572485,4,1,1,-0.005217391304347826,2,False,False
PRISM,oxazepam,OXAZEPAM,-0.12036910457963088,0.0003439312137572485,4,0,0,-0.16541353383458643,1,False,False
PRISM,oxyphencyclimine,OXYPHENCYCLIMINE,0.15480237154150195,0.0003439312137572485,4,3,3,0.1643478260869565,5,True,True
PRISM,palmatine-chloride,PALMATINECHLORIDE,-0.08695652173913042,0.0003439312137572485,4,1,1,-0.019999999999999997,1,False,False
PRISM,papaverine,PAPAVERINE,0.004511278195488716,0.0003439312137572485,4,2,1,-0.14586466165413534,0,False,False
PRISM,phenelzine,PHENELZINE,0.2007177033492823,0.0003439312137572485,4,3,3,0.3051948051948052,6,True,True
PRISM,phenylbutazone,PHENYLBUTAZONE,0.1780587833219412,0.0003439312137572485,4,3,2,0.16363636363636364,3,True,False
PRISM,pterostilbene,PTEROSTILBENE,-0.022829801777170207,0.0003439312137572485,4,2,1,-0.1012987012987013,1,False,False
PRISM,quinidine,QUINIDINE,0.021027667984189723,0.0003439312137572485,4,3,2,0.03217391304347826,3,False,False
PRISM,racecadotril,RACECADOTRIL,-0.2863636363636364,0.0003439312137572485,4,1,1,-0.2922077922077922,0,False,False
PRISM,se-methylselenocysteine,SEMETHYLSELENOCYSTEINE,0.09055618294748731,0.0003439312137572485,4,2,1,-0.01482213438735178,3,True,False
PRISM,skepinone-l,SKEPINONEL,-0.08074534161490685,0.0003439312137572485,4,2,2,0.011857707509881424,0,False,False
PRISM,spiradoline,SPIRADOLINE,0.040982905982905986,0.12186424427250016,4,2,1,-0.0003418803418803419,0,False,False
PRISM,sulfanilamide,SULFANILAMIDE,0.1115516062884484,0.0003439312137572485,4,3,2,0.2155844155844156,1,False,False
PRISM,thiamine,THIAMINE,-0.06952569169960474,0.0003439312137572485,4,0,0,-0.1252173913043478,1,False,False
PRISM,tiludronate,TILUDRONATE,-0.011073137388926865,0.0003439312137572485,4,2,1,-0.031168831168831172,1,True,False
PRISM,trapidil,TRAPIDIL,0.11826086956521738,0.0003439312137572485,4,4,3,0.08434782608695651,4,True,True
PRISM,trolox,TROLOX,0.007622811970638063,0.0003439312137572485,4,2,2,0.0790513833992095,0,False,False
PRISM,warfarin,WARFARIN,-0.03957621326042379,0.0003439312137572485,4,2,2,0.10526315789473684,4,True,False
PRISM,zaleplon,ZALEPLON,-0.11088368153585546,0.0003439312137572485,4,1,0,-0.11956521739130435,0,False,False
PRISM,CCMI,CCMI,-0.059565217391304354,0.0003439312137572485,4,2,2,0.03652173913043478,0,False,False
PRISM,ZLN005,ZLN005,0.04480519480519482,0.0003439312137572485,4,2,1,-0.16623376623376623,0,False,False
PRISM,cyclosporin-a,CYCLOSPORINA,0.19092320722755507,0.0003439312137572485,4,3,3,0.21287408243929987,5,True,True
PRISM,sarafloxacin,SARAFLOXACIN,-0.043950786056049226,0.0003439312137572485,4,2,1,-0.11948051948051949,0,False,False
PRISM,colfosceril-palmitate,COLFOSCERILPALMITATE,0.21729323308270676,0.0003439312137572485,4,3,2,0.3488721804511278,2,True,False
PRISM,FR-122047,FR122047,0.14511278195488722,0.0003439312137572485,2,2,2,0.14511278195488722,0,True,False
PRISM,GDC-0879,GDC0879,0.09548872180451128,0.0003439312137572485,2,1,1,0.09548872180451128,0,False,False
PRISM,PP-2,PP2,0.03609022556390977,0.0003439312137572485,1,1,1,0.03609022556390977,0,True,False
PRISM,SIB-1757,SIB1757,-0.17142857142857143,0.0003439312137572485,1,0,0,-0.17142857142857143,0,False,False
PRISM,atenolol-(-),ATENOLOL,-0.022556390977443608,0.0003439312137572485,1,0,0,-0.022556390977443608,0,False,False
PRISM,azomycin-(2-nitroimidazole),AZOMYCIN2NITROIMIDAZOLE,0.16165413533834583,0.0003439312137572485,2,2,2,0.16165413533834583,0,True,False
PRISM,bindarit,BINDARIT,-0.13082706766917293,0.0003439312137572485,1,0,0,-0.13082706766917293,0,False,False
PRISM,ciprofibrate,CIPROFIBRATE,0.29774436090225564,0.0003439312137572485,1,1,1,0.29774436090225564,0,True,False
PRISM,creatine,CREATINE,-0.07368421052631578,0.0003439312137572485,2,1,1,-0.07368421052631578,0,False,False
PRISM,daclatasvir,DACLATASVIR,0.006015037593984962,0.0003439312137572485,1,1,1,0.006015037593984962,0,True,False
PRISM,doxifluridine,DOXIFLURIDINE,0.14436090225563908,0.0003439312137572485,1,1,1,0.14436090225563908,0,True,False
PRISM,epinephrine,EPINEPHRINE,0.022556390977443608,0.0003439312137572485,1,1,1,0.022556390977443608,0,False,False
PRISM,ethinyl-estradiol,ETHINYLESTRADIOL,0.23308270676691725,0.0003439312137572485,1,1,1,0.23308270676691725,0,True,False
PRISM,iproniazid,IPRONIAZID,0.14436090225563908,0.0003439312137572485,1,1,1,0.14436090225563908,0,True,False
PRISM,loxistatin-acid,LOXISTATINACID,0.10075187969924812,0.0003439312137572485,1,1,1,0.10075187969924812,0,True,False
PRISM,metyrapone,METYRAPONE,-0.3383458646616541,0.0003439312137572485,2,0,0,-0.3383458646616541,0,False,False
PRISM,nemonapride,NEMONAPRIDE,0.05037593984962405,0.0003439312137572485,2,1,1,0.05037593984962405,0,True,False
PRISM,propranolol,PROPRANOLOL,0.1894736842105263,0.0003439312137572485,1,1,1,0.1894736842105263,0,True,False
PRISM,ramifenazone,RAMIFENAZONE,-0.011278195488721804,0.0003439312137572485,2,1,1,-0.011278195488721804,0,False,False
PRISM,selamectin,SELAMECTIN,0.11278195488721804,0.0003439312137572485,2,2,2,0.11278195488721804,0,True,False
PRISM,tiletamine,TILETAMINE,0.2458646616541353,0.0003439312137572485,2,2,2,0.2458646616541353,0,True,False
PRISM,triamcinolone-acetonide,TRIAMCINOLONEACETONIDE,-0.16842105263157892,0.0003439312137572485,1,0,0,-0.16842105263157892,0,False,False
PRISM,baicalin,BAICALIN,-0.01127819548872181,0.0003439312137572485,2,1,1,-0.01127819548872181,0,True,False
PRISM,cefpiramide,CEFPIRAMIDE,0.20902255639097742,0.0003439312137572485,1,1,1,0.20902255639097742,0,True,False
PRISM,cladribine,CLADRIBINE,-0.055639097744360905,0.0003439312137572485,2,1,1,-0.055639097744360905,0,True,False
PRISM,clebopride,CLEBOPRIDE,-0.27293233082706764,0.0003439312137572485,2,0,0,-0.27293233082706764,0,False,False
PRISM,cyclophosphamide,CYCLOPHOSPHAMIDE,-0.3240601503759398,0.0003439312137572485,2,0,0,-0.3240601503759398,0,False,False
PRISM,digitoxin,DIGITOXIN,0.10676691729323307,0.0003439312137572485,2,1,1,0.10676691729323307,0,True,False
PRISM,ecamsule-triethanolamine,ECAMSULETRIETHANOLAMINE,0.10977443609022557,0.0003439312137572485,1,1,1,0.10977443609022557,0,False,False
PRISM,eprobemide,EPROBEMIDE,0.22255639097744356,0.0003439312137572485,1,1,1,0.22255639097744356,0,False,False
PRISM,fenoprofen,FENOPROFEN,0.4285714285714286,0.0003439312137572485,1,1,1,0.4285714285714286,0,True,False
PRISM,ketoconazole,KETOCONAZOLE,-0.412781954887218,0.0003439312137572485,2,0,0,-0.412781954887218,0,False,False
PRISM,mebendazole,MEBENDAZOLE,0.1714285714285714,0.0003439312137572485,2,2,2,0.1714285714285714,0,True,False
PRISM,methotrexate,METHOTREXATE,-0.22030075187969922,0.0003439312137572485,2,0,0,-0.22030075187969922,0,False,False
PRISM,mycophenolic-acid,MYCOPHENOLICACID,-0.193984962406015,0.0003439312137572485,2,0,0,-0.193984962406015,0,False,False
PRISM,nafcillin,NAFCILLIN,0.2421052631578947,0.0003439312137572485,1,1,1,0.2421052631578947,0,True,False
PRISM,norethindrone-acetate,NORETHINDRONEACETATE,0.027067669172932317,0.0003439312137572485,2,1,1,0.027067669172932317,0,True,False
PRISM,oligomycin-a,OLIGOMYCINA,-0.14436090225563908,0.0003439312137572485,2,1,1,-0.14436090225563908,0,False,False
PRISM,pentamidine,PENTAMIDINE,-0.17293233082706763,0.0003439312137572485,1,0,0,-0.17293233082706763,0,False,False
PRISM,piperacetazine,PIPERACETAZINE,-0.32481203007518794,0.0003439312137572485,1,0,0,-0.32481203007518794,0,False,False
PRISM,pitavastatin,PITAVASTATIN,0.08496240601503756,0.0003439312137572485,2,1,1,0.08496240601503756,0,True,False
PRISM,practolol,PRACTOLOL,-0.13233082706766913,0.0003439312137572485,2,1,1,-0.13233082706766913,0,False,False
PRISM,prednisolone-acetate,PREDNISOLONEACETATE,-0.13233082706766913,0.0003439312137572485,2,1,1,-0.13233082706766913,0,False,False
PRISM,proscillaridin-a,PROSCILLARIDINA,-0.14586466165413534,0.0003439312137572485,2,0,0,-0.14586466165413534,0,False,False
PRISM,quinethazone,QUINETHAZONE,0.5142857142857143,0.0003439312137572485,1,1,1,0.5142857142857143,0,True,False
PRISM,salvianolic-acid-B,SALVIANOLICACIDB,0.21052631578947367,0.0003439312137572485,2,2,2,0.21052631578947367,0,True,False
PRISM,sodium-glucoheptonate,SODIUMGLUCOHEPTONATE,-0.10225563909774435,0.0003439312137572485,1,0,0,-0.10225563909774435,0,False,False
PRISM,terconazole,TERCONAZOLE,0.1639097744360902,0.0003439312137572485,1,1,1,0.1639097744360902,0,True,False
PRISM,SID-7969543,SID7969543,0.02857142857142857,0.0003439312137572485,1,1,1,0.02857142857142857,0,False,False
CTRPv2,1541B,1541B,-0.1066839629036466,0.00019996000799840029,4,2,1,-0.2748519952204294,0,False,False
CTRPv2,16-beta-bromoandrosterone,16BETABROMOANDROSTERONE,-0.02707594911074322,0.00019996000799840029,4,2,2,0.0026975001902701094,3,True,False
CTRPv2,"1S,3R-RSL-3",1S3RRSL3,-0.09030867630700776,0.00019996000799840029,4,2,1,-0.2556173526140155,0,False,False
CTRPv2,3-Cl-AHPC,3CLAHPC,-0.09810841332580467,0.00019996000799840029,4,2,2,0.04150197628458498,0,False,False
CTRPv2,5-Fluorouracil,5FLUOROURACIL,-0.12122647467475053,0.00019996000799840029,4,1,0,-0.184981684981685,0,False,False
CTRPv2,AACOCF3,AACOCF3,-0.03761392093420379,0.00019996000799840029,4,2,2,0.11393612140003029,0,True,False
CTRPv2,ABT-737,ABT737,-0.08949941514242257,0.00019996000799840029,4,1,1,-0.1234432747292896,0,True,False
CTRPv2,AC55649,AC55649,-0.03134569803261239,0.00019996000799840029,4,2,1,-0.12931515002796792,1,False,False
CTRPv2,AGK2,AGK2,0.1728369457431609,0.00019996000799840029,4,4,3,0.18287697862876395,6,True,True
CTRPv2,AM-580,AM580,0.03506493506493506,0.00019996000799840029,4,3,2,0.03766233766233767,5,True,True
CTRPv2,AT7867,AT7867,0.03423207227555054,0.00019996000799840029,4,2,2,0.1643139469226426,1,True,False
CTRPv2,AZ-3146,AZ3146,0.13663393125000528,0.00019996000799840029,4,3,2,0.25049554062500967,6,True,True
CTRPv2,AZD-7545,AZD7545,0.14721027633723582,0.00019996000799840029,4,4,3,0.18255187386999377,6,True,True
CTRPv2,AZD4547,AZD4547,-0.1538396386222473,0.00019996000799840029,4,1,0,-0.2506493506493506,0,False,False
CTRPv2,AZD6482,AZD6482,0.1232112332112332,0.00019996000799840029,4,3,2,0.15445665445665446,6,True,True
CTRPv2,AZD7762,AZD7762,-0.03610374300029473,0.00019996000799840029,4,1,1,-0.03557744937055282,2,False,False
CTRPv2,AZD8055,AZD8055,0.028954570333880675,0.00019996000799840029,4,2,1,-0.02364532019704433,4,True,False
CTRPv2,Afatinib,AFATINIB,-0.2045299145299145,0.00019996000799840029,4,1,0,-0.25076923076923074,0,False,False
CTRPv2,Alisertib,ALISERTIB,0.06384615384615384,0.00019996000799840029,4,3,2,0.01769230769230769,5,True,True
CTRPv2,Alisertib:navitoclax (2:1 mol/mol),ALISERTIBNAVITOCLAX21MOLMOL,-0.08311965811965812,0.00019996000799840029,4,0,0,-0.107008547008547,1,False,False
CTRPv2,Apicidin,APICIDIN,-0.056376573617952924,0.00019996000799840029,4,2,1,-0.12260536398467432,2,False,False
CTRPv2,Austocystin D,AUSTOCYSTIND,-0.22439661326293542,0.00019996000799840029,4,0,0,-0.27092846911397045,0,False,False
CTRPv2,Axitinib,AXITINIB,-0.01565217391304348,0.00019996000799840029,4,1,1,-0.00608695652173913,3,False,False
CTRPv2,Azacitidine,AZACITIDINE,-0.03287125089318802,0.00019996000799840029,4,1,1,-0.0030792926753312137,3,False,False
CTRPv2,B02,B02,0.08561547148503672,0.00019996000799840029,4,3,2,0.03853754940711463,4,True,True
CTRPv2,BAM7,BAM7,-0.31533907377563625,0.00019996000799840029,4,1,0,-0.40647993325907317,0,False,False
CTRPv2,BI 2536,BI2536,-0.10317460317460318,0.00019996000799840029,4,0,0,-0.07692307692307693,0,False,False
CTRPv2,BIBR1532,BIBR1532,-0.007307692307692317,0.00019996000799840029,4,2,2,0.04076923076923076,1,False,False
CTRPv2,BIX-01294,BIX01294,-0.040640046105460875,0.00019996000799840029,4,1,1,-0.06815258123493824,2,False,False
CTRPv2,BMS-195614,BMS195614,-0.09033697866100251,0.00019996000799840029,4,1,1,-0.07904485632837721,0,False,False
CTRPv2,BMS-270394,BMS270394,-0.2807878080107956,0.00019996000799840029,4,1,0,-0.3056362865958217,0,False,False
CTRPv2,BMS-345541,BMS345541,-0.08436928890925419,0.00019996000799840029,4,1,1,-0.06847782118287939,0,False,False
CTRPv2,BMS-536924,BMS536924,0.07589743589743589,0.00019996000799840029,4,2,2,0.2205128205128205,2,True,False
CTRPv2,BMS-754807,BMS754807,0.05459240425870014,0.00019996000799840029,4,3,2,0.027093596059113295,4,True,True
CTRPv2,BRD-A02303741,BRDA02303741,0.10646742875539955,0.00019996000799840029,4,3,3,0.12326309137995034,5,True,True
CTRPv2,BRD-A02303741:carboplatin (1:1 mol/mol),BRDA02303741CARBOPLATIN11MOLMOL,0.08738887379443988,0.00019996000799840029,4,3,2,0.08498996353341604,4,True,True
CTRPv2,BRD-A02303741:navitoclax (2:1 mol/mol),BRDA02303741NAVITOCLAX21MOLMOL,-0.19531040000968486,0.00019996000799840029,4,1,0,-0.25525619322089876,0,False,False
CTRPv2,BRD-A71883111,BRDA71883111,-0.08708715571335272,0.00019996000799840029,4,1,1,-0.1392833449421461,3,False,False
CTRPv2,BRD-K02492147,BRDK02492147,-0.04450339904028291,0.00019996000799840029,4,2,1,-0.1034640102216879,2,False,False
CTRPv2,BRD-K03536150,BRDK03536150,-0.14113690415653982,0.00019996000799840029,4,1,0,-0.2529868229560198,0,False,False
CTRPv2,BRD-K04800985,BRDK04800985,-0.02209617003755835,0.00019996000799840029,4,2,2,0.0038540482746378863,3,True,False
CTRPv2,BRD-K09587429,BRDK09587429,-0.11281437632246924,0.00019996000799840029,4,2,1,-0.2519455546343297,3,True,False
CTRPv2,BRD-K11533227,BRDK11533227,0.11126242680400567,0.00019996000799840029,4,3,3,0.15104363946371074,3,False,False
CTRPv2,BRD-K14844214,BRDK14844214,-0.16077135433335188,0.00019996000799840029,4,1,1,-0.14256434198363468,0,False,False
CTRPv2,BRD-K16147474,BRDK16147474,-0.02353133466936314,0.00019996000799840029,4,2,2,0.010475665873489864,4,True,False
CTRPv2,BRD-K17060750,BRDK17060750,-0.04039908136818888,0.00019996000799840029,4,1,1,-0.0566094394320292,3,True,False
CTRPv2,BRD-K19103580,BRDK19103580,-0.06647742723888267,0.00019996000799840029,4,2,1,-0.14160276317214485,4,True,False
CTRPv2,BRD-K24690302,BRDK24690302,0.03101859208644525,0.00019996000799840029,4,3,2,0.025583982202447165,3,True,False
CTRPv2,BRD-K26531177,BRDK26531177,-0.007905138339920938,0.00019996000799840029,4,2,1,-0.08695652173913042,2,True,False
CTRPv2,BRD-K27188169,BRDK27188169,0.0229914005206608,0.00019996000799840029,4,2,2,0.19413098046388003,4,True,False
CTRPv2,BRD-K28456706,BRDK28456706,-0.08018239990489577,0.00019996000799840029,4,1,1,-0.1227903272666608,3,True,False
CTRPv2,BRD-K29313308,BRDK29313308,0.0346546408381221,0.00019996000799840029,4,3,3,0.049893734809679756,3,True,False
CTRPv2,BRD-K33199242,BRDK33199242,-0.06616608809653315,0.00019996000799840029,4,1,1,-0.057763606409357675,0,False,False
CTRPv2,BRD-K34222889,BRDK34222889,-0.014567807671255949,0.00019996000799840029,4,1,1,-0.0120415982484948,1,True,False
CTRPv2,BRD-K35604418,BRDK35604418,-0.06501142067346356,0.00019996000799840029,4,1,0,-0.11438330146793353,2,True,False
CTRPv2,BRD-K37390332,BRDK37390332,-0.11351060821416836,0.00019996000799840029,4,0,0,-0.14918938452265654,0,False,False
CTRPv2,BRD-K41597374,BRDK41597374,-0.038266010883822546,0.00019996000799840029,4,1,1,-0.019240277609279332,5,True,False
CTRPv2,BRD-K45681478,BRDK45681478,0.09630188406202135,0.00019996000799840029,4,3,2,0.05569246610355724,5,True,True
CTRPv2,BRD-K50799972,BRDK50799972,0.041388593849498036,0.00019996000799840029,4,2,2,0.10497476639091761,2,False,False
CTRPv2,BRD-K51490254,BRDK51490254,0.08479372293177428,0.00019996000799840029,4,3,2,0.07857551658344417,6,True,True
CTRPv2,BRD-K52037352,BRDK52037352,-0.05559903661763111,0.00019996000799840029,4,1,1,-0.024715399166227395,2,True,False
CTRPv2,BRD-K55116708,BRDK55116708,0.07530372269804284,0.00019996000799840029,4,2,2,0.17042421452714956,3,True,False
CTRPv2,BRD-K61166597,BRDK61166597,-0.0007046608436256721,0.00019996000799840029,4,2,1,-0.05641990166234199,2,True,False
CTRPv2,BRD-K63431240,BRDK63431240,-0.07799888397715109,0.00019996000799840029,4,2,1,-0.21657067493182905,0,False,False
CTRPv2,BRD-K64610608,BRDK64610608,0.12287400629566957,0.00019996000799840029,4,3,2,0.08095358275945849,5,True,True
CTRPv2,BRD-K66453893,BRDK66453893,-0.05274167285884394,0.00019996000799840029,4,2,2,0.0261890147906932,0,True,False
CTRPv2,BRD-K66532283,BRDK66532283,-0.03780769063196503,0.00019996000799840029,4,1,1,-0.0719388858290532,2,False,False
CTRPv2,BRD-K71781559,BRDK71781559,0.009127691694047257,0.00019996000799840029,4,2,1,-0.15288883587529165,1,True,False
CTRPv2,BRD-K71935468,BRDK71935468,-0.04052510824882896,0.00019996000799840029,4,1,1,-0.024879935271866896,1,False,False
CTRPv2,BRD-K80183349,BRDK80183349,-0.10693978848463444,0.00019996000799840029,4,1,0,-0.14987510899655765,0,False,False
CTRPv2,BRD-K85133207,BRDK85133207,-0.020854700854700852,0.00019996000799840029,4,1,1,-0.016068376068376067,0,False,False
