rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_p_value_fisher,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_positive,meta_q_value,tier1_universal,tier2_strong,tier3_subtype,primary_tier
202,JMJD8,4,3,2,0,0.1753968253968254,0.049305385139101925,0.2696969696969697,True,0.6415219188994212,False,True,False,Tier2_strong
203,ATP2C1,4,4,3,0,0.17539682539682538,0.05217138297348384,0.19776334776334775,True,0.6475079516688845,False,True,False,Tier2_strong
204,DLX2,4,3,3,0,0.17525252525252527,0.11884759328023202,0.173015873015873,True,0.7607175472376956,False,True,False,Tier2_strong
205,BPI,4,3,3,0,0.17525252525252524,0.03729332359955623,0.1738095238095238,True,0.5895945811122292,False,True,False,Tier2_strong
206,ZNF597,4,3,3,0,0.17514430014430016,0.025697128067852713,0.15086580086580087,True,0.5483150499688462,False,True,False,Tier2_strong
207,HTRA1,4,3,3,0,0.17445887445887448,0.057491633659562225,0.1847763347763348,True,0.6658636852672869,False,True,False,Tier2_strong
208,PSD3,4,3,3,0,0.17445887445887445,0.026771341774864406,0.11075036075036075,True,0.5542819381299536,False,True,False,Tier2_strong
209,CCDC185,4,3,3,0,0.1743867243867244,0.06022227273115523,0.2098845598845599,True,0.6747748335241165,False,True,False,Tier2_strong
210,DPAGT1,4,3,3,0,0.17438672438672437,0.024840757250235795,0.23275613275613274,True,0.5438988729238683,False,True,False,Tier2_strong
211,LRRK1,4,3,3,0,0.1743145743145743,0.06578122827475245,0.15367965367965367,True,0.6837770308357465,False,True,False,Tier2_strong
212,OAZ1,4,3,3,0,0.1743145743145743,0.0717254432454229,0.1354978354978355,True,0.6967150996976256,False,True,False,Tier2_strong
213,EXOC6,4,4,3,0,0.17409812409812409,0.2392653506563602,0.18759018759018758,True,0.8519833141100788,False,True,False,Tier2_strong
214,HMGA2,4,3,3,1,0.1738095238095238,0.017381542013385654,0.19054834054834055,True,0.5145550230383171,False,True,False,Tier2_strong
215,PLEKHD1,4,4,3,1,0.1738095238095238,0.06452200397500286,0.11320346320346321,True,0.681004208351465,False,True,False,Tier2_strong
216,GORASP1,4,3,3,0,0.17373737373737375,0.0707590804147783,0.2111832611832612,True,0.6941541064307214,False,True,False,Tier2_strong
217,IQUB,4,4,3,0,0.17352092352092352,0.08354865401127533,0.2318903318903319,True,0.7150907179515695,False,True,False,Tier2_strong
218,UBE2D3,4,3,3,0,0.17348484848484846,0.012891190415901678,0.20115440115440114,True,0.49667986383448104,False,True,False,Tier2_strong
219,PTPRJ,4,3,3,0,0.17348484848484846,0.040467763119902134,0.1834054834054834,True,0.6008977572288304,False,True,False,Tier2_strong
220,ZNF404,4,3,2,0,0.17344877344877346,0.042785444022112235,0.2580808080808081,True,0.6080259401177911,False,True,False,Tier2_strong
221,MIOX,4,3,3,1,0.17337662337662338,0.004687318538625927,0.10642135642135642,True,0.37154381525088764,False,True,False,Tier2_strong
222,FOXRED1,4,3,3,0,0.17337662337662338,0.16220986896517872,0.20526695526695526,True,0.7978920935747333,False,True,False,Tier2_strong
223,RAB11FIP1,4,3,2,0,0.17334054834054832,0.07610447844572844,0.08383838383838384,True,0.7077407348515804,False,True,False,Tier2_strong
224,HOXA11,4,3,3,0,0.17316017316017318,0.23629888159523593,0.16630591630591632,True,0.8513499264037773,False,True,False,Tier2_strong
225,C1QTNF8,4,3,2,1,0.17312409812409812,0.018338029803764203,0.052597402597402594,True,0.5169389072386679,False,True,False,Tier2_strong
226,FOXP1,4,3,3,0,0.17287157287157287,0.14382683112678638,0.16067821067821067,True,0.7851552922560553,False,True,False,Tier2_strong
227,GRM4,4,3,3,0,0.17276334776334776,0.00566973396525399,0.15064935064935064,True,0.383654781657845,False,True,False,Tier2_strong
228,IKZF2,4,3,3,1,0.17265512265512267,0.014690190658678399,0.2422799422799423,True,0.5091253731598537,False,True,False,Tier2_strong
229,U2AF2,4,3,3,1,0.1725829725829726,0.03245961881631149,0.11810966810966811,True,0.569602996983095,False,True,False,Tier2_strong
230,THUMPD3,4,3,3,0,0.1725108225108225,0.023040081523806145,0.1124098124098124,True,0.5385655558219984,False,True,False,Tier2_strong
231,MSL1,4,3,2,2,0.17247474747474748,0.0004334154694717844,0.021933621933621934,True,0.23186321861789796,False,True,False,Tier2_strong
232,RGL2,4,3,3,1,0.1724025974025974,0.07665088140584175,0.16616161616161615,True,0.7077407348515804,False,True,False,Tier2_strong
233,ZBTB34,4,3,3,2,0.1721861471861472,0.017375062641485244,0.12756132756132757,True,0.5145550230383171,False,True,False,Tier2_strong
234,TAFA1,4,3,3,0,0.17215007215007216,0.01708249261188487,0.1492784992784993,True,0.51368752205928,False,True,False,Tier2_strong
235,ERO1A,4,3,3,1,0.17186147186147188,0.12452090283157909,0.12546897546897548,True,0.7653805541756523,False,True,False,Tier2_strong
236,HIF1A,4,3,3,0,0.1716089466089466,0.033165476229899835,0.17943722943722945,True,0.5728393285798417,False,True,False,Tier2_strong
237,EDF1,4,3,3,0,0.17153679653679654,0.1622780048256154,0.20331890331890332,True,0.7978920935747333,False,True,False,Tier2_strong
238,ANO10,4,3,2,1,0.1713924963924964,0.005633088108233137,0.06421356421356421,True,0.383654781657845,False,True,False,Tier2_strong
239,CC2D1A,4,3,3,0,0.1713924963924964,0.01951641802566039,0.19235209235209236,True,0.5233674949613805,False,True,False,Tier2_strong
240,COX4I1,4,4,3,0,0.17124819624819626,0.08300509119971326,0.15367965367965367,True,0.7150223713200896,False,True,False,Tier2_strong
241,AHSG,4,3,3,0,0.1712121212121212,0.12185637510366251,0.16847041847041846,True,0.7638579610899678,False,True,False,Tier2_strong
242,RAB3IL1,4,3,3,0,0.17103174603174603,0.004410572089781094,0.16645021645021646,True,0.37015706061171316,False,True,False,Tier2_strong
243,ZNF492,4,4,2,1,0.17103174603174603,0.00487679568719489,0.28304473304473304,True,0.37225827595477257,False,True,False,Tier2_strong
244,MYOZ1,4,3,2,0,0.1708152958152958,0.02284418441477761,0.2933621933621934,True,0.5381526305402907,False,True,False,Tier2_strong
245,CCDC92,4,3,3,0,0.17077922077922078,0.06204645688534377,0.1997113997113997,True,0.6771706066362645,False,True,False,Tier2_strong
246,B3GALT5,4,3,3,0,0.17038239538239539,0.01888836320774412,0.20007215007215007,True,0.5176197364642271,False,True,False,Tier2_strong
247,CARD10,4,3,3,1,0.17023809523809524,0.020891248404541977,0.2111111111111111,True,0.5293120211396741,False,True,False,Tier2_strong
248,RBM27,4,3,3,0,0.1701659451659452,0.060565504541147085,0.18845598845598846,True,0.676355782661745,False,True,False,Tier2_strong
249,SEC23IP,4,3,2,1,0.1700937950937951,0.003678478223006214,0.33376623376623377,True,0.3589875657549813,False,True,False,Tier2_strong
250,PFDN5,4,4,2,0,0.16998556998557,0.09719399733342197,0.24812409812409814,True,0.7278851809746834,False,True,False,Tier2_strong
251,CASP6,4,3,2,1,0.16998556998556996,0.006489867426945612,0.0411976911976912,True,0.39448187545586044,False,True,False,Tier2_strong
252,EPB41L1,4,3,3,0,0.16998556998556996,0.008883195644132688,0.2282106782106782,True,0.43572547144877444,False,True,False,Tier2_strong
253,TRAF3IP1,4,3,2,0,0.1699134199134199,0.024807468966926788,0.08852813852813853,True,0.5438988729238683,False,True,False,Tier2_strong
254,SPINT3,4,4,3,1,0.16984126984126985,0.0005318362564153678,0.1717171717171717,True,0.23186321861789796,False,True,False,Tier2_strong
255,LANCL1,4,4,3,1,0.16984126984126985,0.013157774440589277,0.17936507936507937,True,0.49667986383448104,False,True,False,Tier2_strong
256,SELENOP,4,4,3,0,0.16976911976911976,0.11882179679108705,0.17936507936507937,True,0.7607175472376956,False,True,False,Tier2_strong
257,PSMB4,4,4,3,0,0.16973304473304474,0.17944545970932352,0.19733044733044733,True,0.8090920522750273,False,True,False,Tier2_strong
258,CLIC6,4,3,2,1,0.16966089466089468,0.018389127224076148,0.07251082251082251,True,0.5169389072386679,False,True,False,Tier2_strong
259,TRAPPC6A,4,3,2,1,0.16962481962481962,0.13139709130939536,0.09256854256854256,True,0.7703847285098536,False,True,False,Tier2_strong
260,LAIR2,4,3,2,1,0.16955266955266954,0.023575937869639907,0.0601010101010101,True,0.542663465268834,False,True,False,Tier2_strong
261,TCIRG1,4,3,3,0,0.16944444444444445,0.17825353087468201,0.12987012987012986,True,0.8088261522794201,False,True,False,Tier2_strong
262,FUBP3,4,3,3,0,0.16937229437229437,0.007486344967946399,0.1453102453102453,True,0.406952270422526,False,True,False,Tier2_strong
263,DOHH,4,3,3,0,0.16926406926406926,0.11877790019152756,0.195021645021645,True,0.7607175472376956,False,True,False,Tier2_strong
264,ETFB,4,3,3,0,0.16922799422799423,0.054898720952865125,0.13535353535353536,True,0.6553379356205123,False,True,False,Tier2_strong
265,PTPRK,4,3,3,0,0.16922799422799423,0.10636916952852225,0.20346320346320346,True,0.7427912428223443,False,True,False,Tier2_strong
266,MVB12A,4,3,3,0,0.16897546897546897,0.11064141382625879,0.206998556998557,True,0.7482800129071107,False,True,False,Tier2_strong
267,PROX1,4,3,3,0,0.16879509379509378,0.01392075524628053,0.1989177489177489,True,0.5014462675920934,False,True,False,Tier2_strong
268,SCARB2,4,3,3,0,0.16879509379509378,0.06926135713242644,0.15613275613275612,True,0.6921645177897446,False,True,False,Tier2_strong
269,NENF,4,3,2,0,0.1683982683982684,0.027999054598234673,0.2847763347763348,True,0.5591284994988994,False,True,False,Tier2_strong
270,CYP2R1,4,3,3,0,0.16829004329004327,0.022409451326747817,0.13297258297258296,True,0.5370000463524374,False,True,False,Tier2_strong
271,ADM2,4,3,3,0,0.1682178932178932,0.08786420242707067,0.1673160173160173,True,0.720449643915976,False,True,False,Tier2_strong
272,CCDC148,4,3,3,0,0.1682178932178932,0.276499173441526,0.16414141414141414,True,0.8739752865049649,False,True,False,Tier2_strong
273,PSME3IP1,4,3,3,1,0.16796536796536796,0.054013992212967384,0.10036075036075036,True,0.6531014949516467,False,True,False,Tier2_strong
274,SLC35F3,4,3,3,1,0.16785714285714287,0.049742015820344744,0.14516594516594516,True,0.6428815681672165,False,True,False,Tier2_strong
275,IL26,4,3,3,0,0.16764069264069265,0.1590935136089897,0.20014430014430015,True,0.7955969825082965,False,True,False,Tier2_strong
276,PCYT2,4,4,3,1,0.1676046176046176,0.013047037583168076,0.17077922077922078,True,0.49667986383448104,False,True,False,Tier2_strong
277,ABHD17C,4,3,2,1,0.1674963924963925,0.003282068480552805,0.08326118326118326,True,0.3495812119398188,False,True,False,Tier2_strong
278,NIFK,4,3,3,0,0.1673160173160173,0.1579982369820209,0.1730880230880231,True,0.7944278856759572,False,True,False,Tier2_strong
279,ATAD1,4,3,3,0,0.16727994227994228,0.17860276853105836,0.17662337662337663,True,0.8090920522750273,False,True,False,Tier2_strong
280,CCDC183,4,3,3,0,0.1672077922077922,0.16535937075487192,0.22113997113997114,True,0.7998172044237069,False,True,False,Tier2_strong
281,ERLIN1,4,4,4,0,0.16702741702741702,0.045994025327882146,0.13658008658008658,True,0.6274170185814574,False,True,False,Tier2_strong
282,TMEM139,4,3,3,0,0.16688311688311688,0.033540343602685194,0.16046176046176047,True,0.5754274949435563,False,True,False,Tier2_strong
283,CSTB,4,3,3,0,0.16688311688311688,0.039831211079405966,0.2331890331890332,True,0.6008977572288304,False,True,False,Tier2_strong
284,TAS2R38,4,3,3,0,0.16688311688311688,0.18391804791719046,0.17712842712842713,True,0.8118978646529093,False,True,False,Tier2_strong
285,PCDHB12,4,3,3,0,0.16684704184704185,0.025778069923282618,0.14062049062049062,True,0.5483563363265298,False,True,False,Tier2_strong
286,LRRC14,4,4,3,0,0.16684704184704185,0.2192552532442169,0.1349206349206349,True,0.8406345349502005,False,True,False,Tier2_strong
287,BCLAF3,4,3,3,0,0.1667027417027417,0.22921676983227812,0.2077922077922078,True,0.8449819880105348,False,True,False,Tier2_strong
288,HIBADH,4,3,3,0,0.1664141414141414,0.009788012349633635,0.1388888888888889,True,0.4588008164610427,False,True,False,Tier2_strong
289,SIM1,4,3,3,0,0.1664141414141414,0.16566625341499489,0.12453102453102453,True,0.7998384062127619,False,True,False,Tier2_strong
290,IL7R,4,3,3,0,0.16637806637806637,0.20073820771210293,0.18701298701298702,True,0.8306961186072773,False,True,False,Tier2_strong
291,EPAS1,4,4,3,0,0.16634199134199135,0.13606148628907958,0.22453102453102453,True,0.7786982056247959,False,True,False,Tier2_strong
292,SIMC1,4,3,2,2,0.16626984126984126,0.00014218003341068315,0.011544011544011544,True,0.18730188258523067,False,True,False,Tier2_strong
293,IL4I1,4,3,3,0,0.16623376623376623,0.2842214163384317,0.18715728715728716,True,0.8758863249615075,False,True,False,Tier2_strong
294,DNAAF9,4,3,3,0,0.1661976911976912,0.15517971455540983,0.21594516594516594,True,0.7934911229376498,False,True,False,Tier2_strong
295,TCF21,4,3,3,0,0.16616161616161618,0.12981056923677003,0.14812409812409813,True,0.7703847285098536,False,True,False,Tier2_strong
296,TRIM8,4,3,3,2,0.16608946608946606,0.005461908562353037,0.15093795093795093,True,0.3815681046040798,False,True,False,Tier2_strong
297,NRAS,4,3,3,0,0.16594516594516595,0.20719088548087297,0.20274170274170275,True,0.831389088628062,False,True,False,Tier2_strong
298,LILRA4,4,3,3,1,0.1656926406926407,0.13991815657819948,0.13470418470418472,True,0.781527496984418,False,True,False,Tier2_strong
299,CASP4,4,4,2,1,0.16558441558441558,0.024912603450564248,0.23787878787878788,True,0.5438988729238683,False,True,False,Tier2_strong
300,TEKT5,4,3,3,0,0.1655122655122655,0.043227467141657934,0.2093795093795094,True,0.6113835709306727,False,True,False,Tier2_strong
301,IDH3B,4,3,2,0,0.16547619047619047,0.03156464372744048,0.09646464646464646,True,0.5646448830801327,False,True,False,Tier2_strong
302,MYEOV,4,3,3,0,0.16544011544011544,0.04164979479400167,0.2054834054834055,True,0.6008977572288304,False,True,False,Tier2_strong
303,GPRIN2,4,3,2,1,0.16536796536796539,0.007918447806129884,0.30764790764790767,True,0.4186839010945427,False,True,False,Tier2_strong
304,RGN,4,3,2,0,0.16522366522366524,0.04178526136490969,0.05404040404040404,True,0.6008977572288304,False,True,False,Tier2_strong
305,POLR1A,4,3,3,0,0.16507936507936508,0.09060276927040165,0.1932900432900433,True,0.7216147627059671,False,True,False,Tier2_strong
306,LRIG3,4,4,3,0,0.16507936507936508,0.12237656229181189,0.17626262626262626,True,0.7638853648408093,False,True,False,Tier2_strong
307,PDE9A,4,4,2,1,0.16482683982683982,0.021881469571199196,0.23542568542568543,True,0.5338094488116757,False,True,False,Tier2_strong
308,CHUK,4,4,3,0,0.1647907647907648,0.059832292457535415,0.1577922077922078,True,0.6732271571276084,False,True,False,Tier2_strong
309,NET1,4,3,3,0,0.1647907647907648,0.2135663699928219,0.20887445887445888,True,0.8330804910697154,False,True,False,Tier2_strong
310,SOX7,4,3,3,0,0.16453823953823954,0.006896171036982921,0.14184704184704186,True,0.3999211278862777,False,True,False,Tier2_strong
311,PPDPF,4,3,3,0,0.16435786435786437,0.031358728877801764,0.11695526695526695,True,0.5646448830801327,False,True,False,Tier2_strong
312,CWF19L1,4,3,3,0,0.16435786435786437,0.13131184443837418,0.1743867243867244,True,0.7703847285098536,False,True,False,Tier2_strong
313,TEAD1,4,3,2,0,0.16421356421356423,0.04792001015493242,0.09083694083694084,True,0.63543933033509,False,True,False,Tier2_strong
314,PPP2R1A,4,4,3,0,0.1641053391053391,0.1611214255201282,0.1375901875901876,True,0.796580701696038,False,True,False,Tier2_strong
315,WFIKKN1,4,3,2,0,0.1640692640692641,0.05057214107754752,0.03528138528138528,True,0.6442862054610886,False,True,False,Tier2_strong
316,ZNF860,4,3,2,1,0.1638167388167388,0.00581591412817056,0.24985569985569986,True,0.383654781657845,False,True,False,Tier2_strong
317,PLCE1,4,4,3,0,0.1638167388167388,0.3162941678790575,0.15014430014430014,True,0.8899480501047652,False,True,False,Tier2_strong
318,MOCOS,4,3,3,1,0.16378066378066378,0.03823166763224566,0.10923520923520924,True,0.5965343813998352,False,True,False,Tier2_strong
319,ARIH1,4,3,3,0,0.16374458874458875,0.10749032400300143,0.16803751803751804,True,0.7442754399172081,False,True,False,Tier2_strong
320,SCMH1,4,3,3,0,0.16367243867243866,0.11103831484266191,0.21594516594516594,True,0.7503019134741851,False,True,False,Tier2_strong
321,SPTY2D1,4,3,2,1,0.16363636363636364,0.010634463767422834,0.09523809523809523,True,0.4674131632914946,False,True,False,Tier2_strong
322,EPHX1,4,4,3,0,0.1634199134199134,0.05955578487940136,0.20757575757575758,True,0.6732271571276084,False,True,False,Tier2_strong
323,SCYL1,4,3,3,0,0.16327561327561327,0.1711678248833008,0.13556998556998556,True,0.8054678378161554,False,True,False,Tier2_strong
324,XXYLT1,4,3,3,0,0.16327561327561327,0.18253171788870518,0.10670995670995671,True,0.8115027700986488,False,True,False,Tier2_strong
325,PPP2R5C,4,3,3,0,0.16323953823953824,0.09104313596743316,0.11926406926406927,True,0.7216147627059671,False,True,False,Tier2_strong
326,PLD3,4,4,3,0,0.16313131313131313,0.25362880892346773,0.19278499278499278,True,0.8609748063639823,False,True,False,Tier2_strong
327,AK1,4,3,3,0,0.1630952380952381,0.025535843085926185,0.21204906204906204,True,0.5483150499688462,False,True,False,Tier2_strong
328,NUBPL,4,3,3,0,0.1627705627705628,0.2074032455952904,0.18311688311688312,True,0.831389088628062,False,True,False,Tier2_strong
329,FAM193B,4,3,3,0,0.1626984126984127,0.08384691423665462,0.14603174603174604,True,0.7150907179515695,False,True,False,Tier2_strong
330,ANAPC4,4,3,3,1,0.1625901875901876,0.03078665131048477,0.10425685425685426,True,0.5626289549844877,False,True,False,Tier2_strong
331,CDKN1B,4,3,2,1,0.16255411255411256,0.0034307164409353532,0.30064935064935067,True,0.3495812119398188,False,True,False,Tier2_strong
332,GARIN1A,4,3,3,0,0.16244588744588745,0.2627022350515391,0.18275613275613276,True,0.8670993173970346,False,True,False,Tier2_strong
333,TBC1D10B,4,4,3,0,0.16222943722943722,0.14359167034978487,0.10808080808080808,True,0.7848275404526571,False,True,False,Tier2_strong
334,SLC30A10,4,3,2,0,0.16212121212121214,0.05387398386512142,0.0727994227994228,True,0.6531014949516467,False,True,False,Tier2_strong
335,VPS4A,4,3,2,1,0.16204906204906205,0.016167460785449225,0.019336219336219335,True,0.51368752205928,False,True,False,Tier2_strong
336,BEX3,4,3,2,1,0.1616883116883117,0.004081853523311178,0.29747474747474745,True,0.36723930143760264,False,True,False,Tier2_strong
337,KCNK3,4,3,3,0,0.1616883116883117,0.15402575843401226,0.17092352092352092,True,0.7932007612869654,False,True,False,Tier2_strong
338,CERS2,4,3,3,0,0.16158008658008657,0.23977206514941227,0.13088023088023087,True,0.8519833141100788,False,True,False,Tier2_strong
339,ZNF354B,4,3,3,0,0.16125541125541126,0.28409782818589985,0.15432900432900432,True,0.8758863249615075,False,True,False,Tier2_strong
