module,subtype,members,n_members,mean_nes_subtype,mean_nes_other,delta_nes_subtype_vs_other,subtype_direction
REACTOME::REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.35862797233011795,-0.15952110726999713,-0.19910686506012082,lower_vulnerability
REACTOME::REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.15952110726999713,-0.35862797233011795,0.19910686506012082,higher_vulnerability
REACTOME::REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.7899944828586581,-0.9772210984222255,1.7672155812808836,higher_vulnerability
REACTOME::REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.9772210984222255,0.7899944828586581,-1.7672155812808836,lower_vulnerability
REACTOME::REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0073214504206165,0.533382564502087,0.4739388859185295,higher_vulnerability
REACTOME::REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.533382564502087,1.0073214504206165,-0.4739388859185295,lower_vulnerability
REACTOME::REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.32091859748163737,-1.0329849258226396,1.3539035233042769,higher_vulnerability
REACTOME::REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.0329849258226396,0.32091859748163737,-1.3539035233042769,lower_vulnerability
REACTOME::REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.150986751774031,1.1504766302198874,-2.3014633819939183,lower_vulnerability
REACTOME::REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.1504766302198874,-1.150986751774031,2.3014633819939183,higher_vulnerability
REACTOME::REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1847194305755815,1.2054607861851416,-2.390180216760723,lower_vulnerability
REACTOME::REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.2054607861851416,-1.1847194305755815,2.390180216760723,higher_vulnerability
REACTOME::REACTOME_THYROXINE_BIOSYNTHESIS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4279187191233776,0.28734312600192985,0.14057559312144774,higher_vulnerability
REACTOME::REACTOME_THYROXINE_BIOSYNTHESIS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.28734312600192985,0.4279187191233776,-0.14057559312144774,lower_vulnerability
REACTOME::REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8907080476704176,-0.07287078391075459,-0.8178372637596629,lower_vulnerability
REACTOME::REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.07287078391075459,-0.8907080476704176,0.8178372637596629,higher_vulnerability
REACTOME::REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5965238997600052,0.2569253577400069,0.3395985420199983,higher_vulnerability
REACTOME::REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2569253577400069,0.5965238997600052,-0.3395985420199983,lower_vulnerability
REACTOME::REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.18883491212709524,-0.5066136416300085,0.6954485537571038,higher_vulnerability
REACTOME::REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5066136416300085,0.18883491212709524,-0.6954485537571038,lower_vulnerability
REACTOME::REACTOME_TIE2_SIGNALING,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2472662110145514,-1.0643719138474255,2.311638124861977,higher_vulnerability
REACTOME::REACTOME_TIE2_SIGNALING,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.0643719138474255,1.2472662110145514,-2.311638124861977,lower_vulnerability
REACTOME::REACTOME_TIGHT_JUNCTION_INTERACTIONS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4624550658094928,0.6169225635343035,-0.15446749772481072,lower_vulnerability
REACTOME::REACTOME_TIGHT_JUNCTION_INTERACTIONS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.6169225635343035,0.4624550658094928,0.15446749772481072,higher_vulnerability
REACTOME::REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.23594127189865,-1.2360314045812,2.47197267647985,higher_vulnerability
REACTOME::REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.2360314045812,1.23594127189865,-2.47197267647985,lower_vulnerability
REACTOME::REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0814608431733526,-0.32005861890198734,1.40151946207534,higher_vulnerability
REACTOME::REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.32005861890198734,1.0814608431733526,-1.40151946207534,lower_vulnerability
REACTOME::REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.18756159511675,-0.4335460982055013,1.6211076933222512,higher_vulnerability
REACTOME::REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4335460982055013,1.18756159511675,-1.6211076933222512,lower_vulnerability
REACTOME::REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1805540148780407,-0.14614747228023006,1.3267014871582707,higher_vulnerability
REACTOME::REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.14614747228023006,1.1805540148780407,-1.3267014871582707,lower_vulnerability
REACTOME::REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9957541791035155,0.5279350351765831,0.46781914392693236,higher_vulnerability
REACTOME::REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5279350351765831,0.9957541791035155,-0.46781914392693236,lower_vulnerability
REACTOME::REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.106447395025089,1.0097220838653478,-2.116169478890437,lower_vulnerability
REACTOME::REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0097220838653478,-1.106447395025089,2.116169478890437,higher_vulnerability
REACTOME::REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9189064463707936,0.9308670544902342,-0.011960608119440663,lower_vulnerability
REACTOME::REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9308670544902342,0.9189064463707936,0.011960608119440663,higher_vulnerability
REACTOME::REACTOME_TNF_SIGNALING,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1424235171144774,-0.5349025609109067,1.6773260780253842,higher_vulnerability
REACTOME::REACTOME_TNF_SIGNALING,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5349025609109067,1.1424235171144774,-1.6773260780253842,lower_vulnerability
REACTOME::REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.3678883707195893,0.45923173591894323,-0.09134336519935393,lower_vulnerability
REACTOME::REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.45923173591894323,0.3678883707195893,0.09134336519935393,higher_vulnerability
REACTOME::REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9670690568623198,0.42717358604428884,0.539895470818031,higher_vulnerability
REACTOME::REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.42717358604428884,0.9670690568623198,-0.539895470818031,lower_vulnerability
REACTOME::REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.294656973948586,1.135155008026084,-0.8404980340774979,lower_vulnerability
REACTOME::REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.135155008026084,0.294656973948586,0.8404980340774979,higher_vulnerability
REACTOME::REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.159418952396025,-1.1207467262659374,2.2801656786619624,higher_vulnerability
REACTOME::REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1207467262659374,1.159418952396025,-2.2801656786619624,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_METABOLIC_GENES,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.7346933474200549,1.138844416981822,-1.8735377644018767,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_METABOLIC_GENES,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.138844416981822,-0.7346933474200549,1.8735377644018767,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.2625740206114869,-0.2865538189550587,0.5491278395665455,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2865538189550587,0.2625740206114869,-0.5491278395665455,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.5537360014136063,1.0567145677617633,-1.6104505691753697,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0567145677617633,-0.5537360014136063,1.6104505691753697,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.1703029589429653,1.0496876590642163,-0.879384700121251,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0496876590642163,0.1703029589429653,0.879384700121251,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.5235849858671111,1.0080652643587094,-1.5316502502258205,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0080652643587094,-0.5235849858671111,1.5316502502258205,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9622617366991908,0.7983443639878679,0.1639173727113229,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.7983443639878679,0.9622617366991908,-0.1639173727113229,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3097100777817654,0.4305089977632595,-0.7402190755450249,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4305089977632595,-0.3097100777817654,0.7402190755450249,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.38529746305081464,0.32035506019160354,0.0649424028592111,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.32035506019160354,0.38529746305081464,-0.0649424028592111,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.49923196111413487,0.4044374713147949,0.09479448979933996,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4044374713147949,0.49923196111413487,-0.09479448979933996,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.2159919163049704,1.1952865564217332,-2.4112784727267034,lower_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.1952865564217332,-1.2159919163049704,2.4112784727267034,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9911532903251828,0.5231480891930468,0.46800520113213606,higher_vulnerability
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5231480891930468,0.9911532903251828,-0.46800520113213606,lower_vulnerability
REACTOME::REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3334592473491795,1.2391583664242918,-2.5726176137734713,lower_vulnerability
REACTOME::REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.2391583664242918,-1.3334592473491795,2.5726176137734713,higher_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8111820701673903,0.21195381912784872,-1.0231358892952391,lower_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.21195381912784872,-0.8111820701673903,1.0231358892952391,higher_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.0450230349576273,0.3759934335938575,-1.4210164685514848,lower_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3759934335938575,-1.0450230349576273,1.4210164685514848,higher_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5098809399562416,-1.1893890634877993,1.6992700034440409,higher_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1893890634877993,0.5098809399562416,-1.6992700034440409,lower_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.2578783406303275,1.3860596690534823,-1.6439380096838099,lower_vulnerability
REACTOME::REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3860596690534823,-0.2578783406303275,1.6439380096838099,higher_vulnerability
REACTOME::REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.3201368672222125,-1.2570649637310776,1.57720183095329,higher_vulnerability
REACTOME::REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.2570649637310776,0.3201368672222125,-1.57720183095329,lower_vulnerability
REACTOME::REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.3085953468349001,-0.17738133306338932,0.4859766798982894,higher_vulnerability
REACTOME::REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.17738133306338932,0.3085953468349001,-0.4859766798982894,lower_vulnerability
REACTOME::REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.34136479276701354,-0.2783819928224406,-0.06298279994457295,lower_vulnerability
REACTOME::REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2783819928224406,-0.34136479276701354,0.06298279994457295,higher_vulnerability
REACTOME::REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3956800538173903,-0.2220926904675232,-0.1735873633498671,lower_vulnerability
REACTOME::REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2220926904675232,-0.3956800538173903,0.1735873633498671,higher_vulnerability
REACTOME::REACTOME_TRAIL_SIGNALING,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.117646881260969,-0.7216805837452306,1.8393274650061997,higher_vulnerability
REACTOME::REACTOME_TRAIL_SIGNALING,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.7216805837452306,1.117646881260969,-1.8393274650061997,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.7567271424171514,-0.6374983204389504,1.394225462856102,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.6374983204389504,0.7567271424171514,-1.394225462856102,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.44874378805169785,-0.5021995328758159,0.05345574482411802,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5021995328758159,-0.44874378805169785,-0.05345574482411802,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.33068855658261725,-1.1069730347630058,0.7762844781803886,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1069730347630058,-0.33068855658261725,-0.7762844781803886,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.2357658125447671,-1.4581811138122198,1.6939469263569868,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.4581811138122198,0.2357658125447671,-1.6939469263569868,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.20479166254050848,0.39719935977150383,-0.19240769723099535,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.39719935977150383,0.20479166254050848,0.19240769723099535,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.22393184031356547,0.536398639114041,-0.7603304794276065,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.536398639114041,-0.22393184031356547,0.7603304794276065,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.47778800927088155,-0.5219875992966667,0.9997756085675482,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5219875992966667,0.47778800927088155,-0.9997756085675482,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.4109270314900637,-0.7025866417997831,2.1135136732898467,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.7025866417997831,1.4109270314900637,-2.1135136732898467,lower_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1109087522140986,0.2615641748067476,0.8493445774073509,higher_vulnerability
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2615641748067476,1.1109087522140986,-0.8493445774073509,lower_vulnerability
