module,gene,n_models,n_up,n_down,sign_concordance,median_delta_gene,mean_delta_gene
cell_cycle_G2M,CDC6,6,4,2,0.6666666666666666,0.5872745794267766,0.25360748752652973
cell_cycle_G2M,DR1,6,4,2,0.6666666666666666,0.5000882105312512,0.24302503923853422
cell_cycle_G2M,RACGAP1,6,4,2,0.6666666666666666,0.49356707176703374,0.5611208149294602
cell_cycle_G2M,KIF4A,6,4,2,0.6666666666666666,0.4245708954081197,0.32726631221542496
cell_cycle_G2M,CENPA,6,4,2,0.6666666666666666,0.3831478567708073,0.4514048480171026
cell_cycle_G2M,HUS1,6,4,2,0.6666666666666666,0.3831382862073093,0.11285376687497495
cell_cycle_G2M,CDC20,6,4,2,0.6666666666666666,0.3430912680249769,0.3297183705510481
cell_cycle_G2M,MAD2L1,6,4,2,0.6666666666666666,0.3233030831730973,0.24306827743987205
cell_cycle_G2M,AURKB,6,4,2,0.6666666666666666,0.32136475835482875,0.22731189829577134
cell_cycle_G2M,TACC3,6,4,2,0.6666666666666666,0.3176957934828571,0.4551885340812911
cell_cycle_G2M,KIF23,6,4,2,0.6666666666666666,0.3053110457918496,0.25538263820517776
cell_cycle_G2M,ODC1,6,4,2,0.6666666666666666,0.29800234912631013,-0.06033239326598442
cell_cycle_G2M,CDC25A,6,4,2,0.6666666666666666,0.2931092980772933,0.2966872758309647
cell_cycle_G2M,YTHDC1,6,4,2,0.6666666666666666,0.2834469021119217,0.4342055130790469
cell_cycle_G2M,TRAIP,6,4,2,0.6666666666666666,0.2762901658923922,0.3008858505315765
cell_cycle_G2M,G3BP1,6,4,2,0.6666666666666666,0.27022370004246665,0.31303641453690795
cell_cycle_G2M,TPX2,6,4,2,0.6666666666666666,0.2649929982683151,0.12532781788882685
cell_cycle_G2M,SLC12A2,6,4,2,0.6666666666666666,0.254382649187708,0.12932286664475087
cell_cycle_G2M,FBXO5,6,4,2,0.6666666666666666,0.2539085885288954,0.43167877396226184
cell_cycle_G2M,MNAT1,6,4,2,0.6666666666666666,0.20975135595448852,0.15376299797402074
cell_cycle_G2M,SMC4,6,4,2,0.6666666666666666,0.20346783305609373,0.3040410238150714
cell_cycle_G2M,NUMA1,6,4,2,0.6666666666666666,0.19343090858580614,0.033638387457638176
cell_cycle_G2M,KIF15,6,4,2,0.6666666666666666,0.16783588308339398,0.03797978018804108
cell_cycle_G2M,DDX39A,6,4,2,0.6666666666666666,0.16288711929356803,0.16008031905322537
cell_cycle_G2M,PLK1,6,4,2,0.6666666666666666,0.15647418048885137,0.1877654703262196
cell_cycle_G2M,SAP30,6,4,2,0.6666666666666666,0.15632319895129576,0.27519995515787626
cell_cycle_G2M,STIL,6,4,2,0.6666666666666666,0.15264927363105804,0.2634276207839945
cell_cycle_G2M,XPO1,6,4,2,0.6666666666666666,0.1435446057467389,0.13523373030316244
cell_cycle_G2M,UBE2C,6,4,2,0.6666666666666666,0.13022867074675604,0.26888609529088753
cell_cycle_G2M,KATNA1,6,4,2,0.6666666666666666,0.12615034981762702,0.060334416458350935
cell_cycle_G2M,AURKA,6,4,2,0.6666666666666666,0.12314009317214172,0.3890865310705562
cell_cycle_G2M,EGF,6,4,2,0.6666666666666666,0.08582156537653185,0.00025913003699988096
cell_cycle_G2M,TMPO,6,4,2,0.6666666666666666,0.08057907022170716,0.15480303048818522
cell_cycle_G2M,TNPO2,6,4,2,0.6666666666666666,0.0663479090557115,0.2725270288387668
cell_cycle_G2M,MEIS2,6,4,2,0.6666666666666666,0.03124952426120592,0.2637292979012373
cell_cycle_G2M,UBE2S,6,2,4,0.6666666666666666,-0.03384506121106312,0.24142934206497277
cell_cycle_G2M,SLC38A1,6,2,4,0.6666666666666666,-0.04313804436380134,-0.31052749188505174
cell_cycle_G2M,TOP1,6,2,4,0.6666666666666666,-0.04773812246140463,-0.6819653902461692
cell_cycle_G2M,BIRC5,6,2,4,0.6666666666666666,-0.0904735367064679,0.19268766426352602
cell_cycle_G2M,RPS6KA5,6,2,4,0.6666666666666666,-0.12095011731293703,-0.28114786573193407
cell_cycle_G2M,E2F1,6,2,4,0.6666666666666666,-0.12151058931438805,0.23184028558133096
cell_cycle_G2M,TLE3,6,2,4,0.6666666666666666,-0.13055407578597406,-0.0008585981475938512
cell_cycle_G2M,UPF1,6,2,4,0.6666666666666666,-0.14818518312932089,-0.259188793017116
cell_cycle_G2M,HSPA8,6,2,4,0.6666666666666666,-0.15570748099189843,-0.3688444606383996
cell_cycle_G2M,LIG3,6,2,4,0.6666666666666666,-0.16203415254586528,-0.352117057666438
cell_cycle_G2M,RASAL2,6,2,4,0.6666666666666666,-0.17491904809249376,-0.08190498887203057
cell_cycle_G2M,KIF22,6,2,4,0.6666666666666666,-0.17493985190155706,0.08051671139268583
cell_cycle_G2M,KIF11,6,2,4,0.6666666666666666,-0.1763908933616839,0.09905492678345318
cell_cycle_G2M,BRCA2,6,2,4,0.6666666666666666,-0.1796825392548302,0.16698051018796892
cell_cycle_G2M,RBL1,6,2,4,0.6666666666666666,-0.20844133645727592,0.1767959570474605
cell_cycle_G2M,ESPL1,6,2,4,0.6666666666666666,-0.21285218518889767,0.07667072285368792
cell_cycle_G2M,CCNT1,6,2,4,0.6666666666666666,-0.22266927382018956,-0.17255416208046181
cell_cycle_G2M,CHEK1,6,2,4,0.6666666666666666,-0.22476286367926343,0.09529603558287351
cell_cycle_G2M,CCNF,6,2,4,0.6666666666666666,-0.23972394076503734,0.0038167297502696984
cell_cycle_G2M,SYNCRIP,6,2,4,0.6666666666666666,-0.2456195804043952,-0.15734484296195547
cell_cycle_G2M,EWSR1,6,2,4,0.6666666666666666,-0.266897026403462,0.15788104030920416
cell_cycle_G2M,MCM3,6,2,4,0.6666666666666666,-0.26836381105134083,-0.3506255233893625
cell_cycle_G2M,POLQ,6,2,4,0.6666666666666666,-0.28225672538784685,-0.2803368764348508
cell_cycle_G2M,DKC1,6,2,4,0.6666666666666666,-0.3077915052513388,-0.3538105036708605
cell_cycle_G2M,CUL4A,6,2,4,0.6666666666666666,-0.3647312890553329,-0.4439225489028933
cell_cycle_G2M,HIRA,6,2,4,0.6666666666666666,-0.4001710491996401,-0.36256568836595854
cell_cycle_G2M,CENPF,6,2,4,0.6666666666666666,-0.44940342510804865,-0.05171678304467531
cell_cycle_G2M,RAD54L,6,2,4,0.6666666666666666,-0.45374164335369394,-0.10746519078063695
cell_cycle_G2M,GINS2,6,2,4,0.6666666666666666,-0.45401074449887446,-0.5175241419872144
cell_cycle_G2M,SMC2,6,2,4,0.6666666666666666,-0.45819311369658494,-0.3971559199672423
cell_cycle_G2M,CDC7,6,2,4,0.6666666666666666,-0.4590526330055712,-0.4300114805079979
cell_cycle_G2M,FANCC,6,2,4,0.6666666666666666,-0.4969807338743959,-0.7426784684411251
cell_cycle_G2M,ORC5,6,2,4,0.6666666666666666,-0.5089361812260648,-0.32308525969600116
cell_cycle_G2M,ABL1,6,2,4,0.6666666666666666,-0.5225328007261535,-0.4735307136510524
cell_cycle_G2M,ATF5,6,2,4,0.6666666666666666,-0.5354769052773172,-0.2733081296055185
cell_cycle_G2M,MYBL2,6,2,4,0.6666666666666666,-0.5674967116277071,-0.5892241137958082
cell_cycle_G2M,RAD23B,6,2,4,0.6666666666666666,-0.6914268913142785,-0.6475049167571109
cell_cycle_G2M,SRSF10,6,2,4,0.6666666666666666,-0.7486604971193043,-0.6083282394368316
cell_cycle_G2M,HNRNPD,6,2,4,0.6666666666666666,-0.7571749612206213,-0.19932784608145782
cell_cycle_G2M,CDK4,6,2,4,0.6666666666666666,-0.9244278885132844,-0.9193364662167204
cell_cycle_G2M,KPNB1,6,2,4,0.6666666666666666,-0.9718633397852987,-0.664466836362678
cell_cycle_G2M,SLC7A1,6,2,4,0.6666666666666666,-1.0160986931994613,-0.6034073138092505
cell_cycle_G2M,NOLC1,6,2,4,0.6666666666666666,-1.1062987675520952,-1.1075433245608393
cell_cycle_G2M,KIF20B,6,3,3,0.5,0.575495492310079,0.6771508212601832
cell_cycle_G2M,MKI67,6,3,3,0.5,0.5475017932673885,0.3919003424455201
cell_cycle_G2M,NASP,6,3,3,0.5,0.46006617287727924,0.07318746577105868
cell_cycle_G2M,POLE,6,3,3,0.5,0.45496701559189373,0.4877362051560569
cell_cycle_G2M,KIF5B,6,3,3,0.5,0.42643960679199167,0.5150647223380839
cell_cycle_G2M,NCL,4,2,2,0.5,0.3432839017114812,0.18838550121990963
cell_cycle_G2M,MTF2,6,3,3,0.5,0.20473238399615404,0.20225845927477681
cell_cycle_G2M,MAPK14,4,2,2,0.5,0.1724246909612318,0.003535163688470455
cell_cycle_G2M,PML,6,3,3,0.5,0.1519671242809354,0.18035125047366662
cell_cycle_G2M,SRSF2,6,3,3,0.5,0.14778771541428598,0.20065624689171188
cell_cycle_G2M,KNL1,2,1,1,0.5,0.1432885703431966,0.1432885703431966
cell_cycle_G2M,SFPQ,6,3,3,0.5,0.13980758582830155,0.1430598787041851
cell_cycle_G2M,CBX1,6,3,3,0.5,0.13755081095631277,0.3391249178679338
cell_cycle_G2M,LMNB1,6,3,3,0.5,0.11127563740381813,0.42701446417359756
cell_cycle_G2M,PRMT5,6,3,3,0.5,0.10214010439542531,-0.11106788731494015
cell_cycle_G2M,NEK2,6,3,3,0.5,0.09510206892717649,0.16072220995475436
cell_cycle_G2M,BUB1,4,2,2,0.5,0.08685743756078418,0.3842409873471851
cell_cycle_G2M,EZH2,6,3,3,0.5,0.05293327321734044,0.2961185995352341
cell_cycle_G2M,ARID4A,6,3,3,0.5,0.050588184511061854,0.04761868235975585
cell_cycle_G2M,MEIS1,6,3,2,0.5,0.05012795617690757,0.34686369988200955
cell_cycle_G2M,CCNA2,6,3,3,0.5,0.04424522964076588,-0.15605242756954316
cell_cycle_G2M,PURA,6,3,3,0.5,0.043733481868810875,0.16069689370960574
cell_cycle_G2M,PDS5B,6,3,3,0.5,0.043038888989563984,0.23619636624513687
cell_cycle_G2M,CUL3,6,3,3,0.5,0.042595675532167754,-0.01579371436926502
cell_cycle_G2M,BARD1,6,3,3,0.5,0.03923309026920749,0.26939505874395436
cell_cycle_G2M,BCL3,6,3,3,0.5,0.03740573006445411,-0.16736301365029735
cell_cycle_G2M,TOP2A,6,3,3,0.5,0.0368308675864302,0.4710487030959511
cell_cycle_G2M,CDC25B,6,3,3,0.5,0.03424252258809157,0.3821405241591525
cell_cycle_G2M,NDC80,6,3,3,0.5,0.030755423233941606,0.10034674279586785
cell_cycle_G2M,MT2A,6,3,3,0.5,0.02244851866897224,-0.2901389736980471
cell_cycle_G2M,TFDP1,6,3,3,0.5,0.021507617839031157,-0.07449931032015128
cell_cycle_G2M,NUP50,6,3,3,0.5,0.016868933675997677,0.09474083007497426
cell_cycle_G2M,STAG1,6,3,3,0.5,0.014782662485826659,-0.17641571349449944
cell_cycle_G2M,SMC1A,6,3,3,0.5,-0.005267584851985807,-0.10546027667179397
cell_cycle_G2M,HMGB3,6,3,3,0.5,-0.029286877480855594,0.4362395713513098
cell_cycle_G2M,LBR,6,3,3,0.5,-0.031648107098825484,-0.0406644485457685
cell_cycle_G2M,NUSAP1,6,3,3,0.5,-0.034630071040783084,0.07280209550612682
cell_cycle_G2M,E2F3,6,3,3,0.5,-0.041166581694890125,-0.06874501382678232
cell_cycle_G2M,CTCF,6,3,3,0.5,-0.05389133187564549,-0.0877050525538568
cell_cycle_G2M,CCNB2,6,3,3,0.5,-0.054488669524339714,0.26456133876389526
cell_cycle_G2M,CHMP1A,6,3,3,0.5,-0.06857726540951929,-0.29725743881885774
cell_cycle_G2M,SMAD3,6,3,3,0.5,-0.09377163179436665,-0.31437890561709453
cell_cycle_G2M,CASP8AP2,6,3,3,0.5,-0.09882819889496891,-0.16776961637256518
cell_cycle_G2M,PLK4,6,3,3,0.5,-0.10060244379135744,0.10159090720123087
cell_cycle_G2M,SMARCC1,6,3,3,0.5,-0.10460272797853987,-0.012442462694116937
cell_cycle_G2M,ORC6,6,3,3,0.5,-0.10525318343419436,0.017118549833359333
cell_cycle_G2M,SQLE,6,3,3,0.5,-0.11296246659401846,0.05076968465995043
cell_cycle_G2M,RBM14,6,3,3,0.5,-0.1418794608438685,-0.035900470819346296
cell_cycle_G2M,MCM6,6,3,3,0.5,-0.14192671983751837,-0.13414129603667382
cell_cycle_G2M,E2F2,6,3,3,0.5,-0.14460933408629842,-0.5350094329070917
cell_cycle_G2M,WRN,6,3,3,0.5,-0.1463888019380915,-0.5230985693549065
cell_cycle_G2M,E2F4,6,3,3,0.5,-0.18011236947359985,-0.5674294519748185
cell_cycle_G2M,CHAF1A,6,3,3,0.5,-0.18386274404736136,-0.5880399038815636
cell_cycle_G2M,CDKN1B,6,3,3,0.5,-0.2035912865289955,-0.25469567151218936
cell_cycle_G2M,ATRX,6,3,3,0.5,-0.22845404197417474,0.1806705595733684
cell_cycle_G2M,CUL5,6,3,3,0.5,-0.2425644349939619,-0.2621455279876697
cell_cycle_G2M,EXO1,6,3,3,0.5,-0.25331495365410783,-0.3188457237286832
cell_cycle_G2M,ODF2,6,3,3,0.5,-0.25373627940658117,0.026003355832645087
cell_cycle_G2M,SLC7A5,6,3,3,0.5,-0.36150249315839356,-0.45618530892473697
cell_cycle_G2M,RPA2,6,3,3,0.5,-0.39076527018903146,-0.5309569018110434
cell_cycle_G2M,JPT1,2,1,1,0.5,-0.45640642029970124,-0.45640642029970124
cell_cycle_G2M,MAP3K20,2,1,1,0.5,-0.5133862580183599,-0.5133862580183599
cell_cycle_G2M,CDC45,6,3,3,0.5,-0.551743902933248,-0.4648646577419382
cell_cycle_G2M,MYC,6,3,3,0.5,-0.6199806638830966,-0.759899902276072
cell_cycle_G2M,H2AZ1,2,1,1,0.5,-0.6734571419568338,-0.6734571419568338
cell_cycle_G2M,H2AX,2,1,1,0.5,-0.82933657708491,-0.82933657708491
epithelial_state,TJP1,6,0,6,1.0,-0.8122674304820643,-0.9256643143002422
epithelial_state,KRT17,6,5,1,0.8333333333333334,0.6311071869314231,0.503783400736371
epithelial_state,KRT8,6,5,1,0.8333333333333334,0.4861209947770989,0.6580223695757289
epithelial_state,EPCAM,6,5,1,0.8333333333333334,0.40310947204165387,0.5395999975960928
epithelial_state,KRT7,6,5,1,0.8333333333333334,0.18024006163967893,0.2008799440120924
epithelial_state,CLDN3,6,1,5,0.8333333333333334,-0.18026110177752663,0.03513623070752229
epithelial_state,KRT18,4,3,1,0.75,0.45191408095867436,0.6271709616845927
epithelial_state,CLDN4,6,4,2,0.6666666666666666,0.8450338793771375,0.8449645734205927
epithelial_state,OCLN,6,2,4,0.6666666666666666,-0.17928213549263428,0.26898955391769414
epithelial_state,KRT19,6,3,3,0.5,0.16132387827470518,0.18470403735041793
epithelial_state,KRT20,6,3,3,0.5,-0.03570872098615657,-0.25257077796195565
epithelial_state,CLDN7,6,3,3,0.5,-0.06646421036441613,-0.0839240175406107
epithelial_state,CDH1,6,3,3,0.5,-0.24655072820316098,-0.07894204992770086
epithelial_state,MUC1,6,3,3,0.5,-0.2760062278300844,-0.40559077169450797
mesenchymal_state,FN1,6,6,0,1.0,0.5626853140080977,0.7444142291105141
mesenchymal_state,MMP2,6,5,1,0.8333333333333334,0.724673041125449,0.7692299229987903
mesenchymal_state,ITGB1,6,5,1,0.8333333333333334,0.12580051932142333,0.20347625251389304
mesenchymal_state,MMP14,6,1,5,0.8333333333333334,-0.5993781292806837,-0.45754190266199074
mesenchymal_state,TGFB1,4,3,1,0.75,1.1313827472876423,0.8789236309557432
mesenchymal_state,SNAI2,6,4,2,0.6666666666666666,0.35253172484394163,0.3312533097109826
mesenchymal_state,COL3A1,6,4,2,0.6666666666666666,0.3358137656051855,0.4948993893483617
mesenchymal_state,SERPINE1,6,4,2,0.6666666666666666,0.2619610941900766,-0.08838056452951337
mesenchymal_state,ACTA2,6,4,2,0.6666666666666666,0.25761666835608343,0.4817032818739437
mesenchymal_state,TWIST2,3,2,0,0.6666666666666666,0.23928015570119077,0.6696528131476386
mesenchymal_state,MMP9,6,4,2,0.6666666666666666,0.10615724177753705,0.09709275056082482
mesenchymal_state,ZEB1,6,4,2,0.6666666666666666,0.09496976141493763,-0.23990399211393018
mesenchymal_state,ITGA5,6,4,2,0.6666666666666666,0.024276608428635743,-0.09116601890727571
mesenchymal_state,ZEB2,6,2,4,0.6666666666666666,-0.20983636176704504,0.18943449557670947
mesenchymal_state,TGFBR1,6,2,4,0.6666666666666666,-0.6272455485129496,-0.5672388163390579
mesenchymal_state,TWIST1,6,2,4,0.6666666666666666,-0.6763515465241591,-0.590530207435758
mesenchymal_state,VIM,6,3,3,0.5,0.22304182615542176,-0.16869310458363151
mesenchymal_state,SNAI1,6,3,3,0.5,0.01562537225494004,0.04922186381248389
mesenchymal_state,TGFBR2,6,3,3,0.5,0.005645842314773497,-0.20221597067453598
mesenchymal_state,COL1A1,6,3,3,0.5,-0.07242794941650993,-0.29021793251987243
mesenchymal_state,CDH2,6,3,3,0.5,-0.16990457214485044,-0.05648485417613965
proliferation_E2F_G2M_MYC,UBR7,6,6,0,1.0,0.7017448641344453,0.712285066512235
proliferation_E2F_G2M_MYC,SPC24,3,3,0,1.0,0.5619324876607781,0.5351203517071365
proliferation_E2F_G2M_MYC,CDKN3,6,6,0,1.0,0.4391515371830274,0.6752713749400577
proliferation_E2F_G2M_MYC,TENT4A,2,2,0,1.0,0.3914569974316986,0.3914569974316986
proliferation_E2F_G2M_MYC,CENPE,6,6,0,1.0,0.390685300411284,0.6074800296602926
proliferation_E2F_G2M_MYC,NBN,6,6,0,1.0,0.38015664776033475,0.6517975833726503
proliferation_E2F_G2M_MYC,DLGAP5,6,6,0,1.0,0.3053442920738655,0.5461345908000578
proliferation_E2F_G2M_MYC,KMT5A,3,3,0,1.0,0.28967748321677383,0.39600508132758544
proliferation_E2F_G2M_MYC,HMMR,6,6,0,1.0,0.17225116543610905,0.43602596579278935
proliferation_E2F_G2M_MYC,TRA2B,6,0,6,1.0,-0.14839630705674467,-0.527006190536437
proliferation_E2F_G2M_MYC,PRP4K,2,0,2,1.0,-0.22738824150304804,-0.22738824150304804
proliferation_E2F_G2M_MYC,CNOT9,1,0,1,1.0,-0.23301176163269596,-0.23301176163269596
proliferation_E2F_G2M_MYC,NSD2,2,0,2,1.0,-0.41596177121395345,-0.41596177121395345
proliferation_E2F_G2M_MYC,CLNS1A,6,0,6,1.0,-0.47868536725927074,-0.9371814335458799
proliferation_E2F_G2M_MYC,NUP98,6,0,6,1.0,-0.49806798431367894,-0.6184484178727979
proliferation_E2F_G2M_MYC,H2AZ2,2,0,2,1.0,-0.5832748006548791,-0.5832748006548791
proliferation_E2F_G2M_MYC,STMN1,6,0,6,1.0,-0.8079073278428857,-0.8316535055668933
proliferation_E2F_G2M_MYC,CDKN2C,6,5,1,0.8333333333333334,1.0109830773780475,0.8929731955581754
proliferation_E2F_G2M_MYC,UBE2L3,6,5,1,0.8333333333333334,0.9584528459686849,0.806780031316813
proliferation_E2F_G2M_MYC,DCK,6,5,1,0.8333333333333334,0.921138271383051,0.7484720233774672
proliferation_E2F_G2M_MYC,ASF1A,6,5,1,0.8333333333333334,0.9172864498229782,0.8277199181953523
proliferation_E2F_G2M_MYC,CCT5,6,5,1,0.8333333333333334,0.7886336116163495,0.6007778109463554
proliferation_E2F_G2M_MYC,CDCA3,6,5,1,0.8333333333333334,0.6874582449205329,0.6773930966642995
proliferation_E2F_G2M_MYC,RRM2,6,5,1,0.8333333333333334,0.6491174415152255,0.6105372788488318
proliferation_E2F_G2M_MYC,PPIA,6,5,1,0.8333333333333334,0.6217884478838696,0.6862055148829788
proliferation_E2F_G2M_MYC,CDK1,6,5,1,0.8333333333333334,0.6213286233836814,0.6892145968408636
proliferation_E2F_G2M_MYC,HIF1A,6,5,1,0.8333333333333334,0.5990622796772468,0.5593598108096999
proliferation_E2F_G2M_MYC,ILF3,6,5,1,0.8333333333333334,0.573219090147092,0.4919271366651034
proliferation_E2F_G2M_MYC,FOXN3,6,5,1,0.8333333333333334,0.5701526955000646,0.6724424383416148
proliferation_E2F_G2M_MYC,SNRPG,6,5,1,0.8333333333333334,0.520683312606401,0.5025194539952863
proliferation_E2F_G2M_MYC,IFRD1,6,5,1,0.8333333333333334,0.5076518343758543,0.508124027392877
proliferation_E2F_G2M_MYC,SNRPB2,6,5,1,0.8333333333333334,0.4738643543193743,0.3160518108609071
proliferation_E2F_G2M_MYC,EFNA5,6,5,1,0.8333333333333334,0.4711764443945693,0.10044430664285964
proliferation_E2F_G2M_MYC,HOXC10,6,5,1,0.8333333333333334,0.4590949236687074,0.5517498774632076
proliferation_E2F_G2M_MYC,VDAC3,6,5,1,0.8333333333333334,0.41952586131731184,0.6588392878113414
proliferation_E2F_G2M_MYC,PSMA6,6,5,1,0.8333333333333334,0.4185162545768868,0.41220423824033076
proliferation_E2F_G2M_MYC,INCENP,6,5,1,0.8333333333333334,0.40895115916449687,0.4694977836148771
proliferation_E2F_G2M_MYC,RNASEH2A,6,5,1,0.8333333333333334,0.39959742131912923,0.3687877847055372
proliferation_E2F_G2M_MYC,CKS2,6,5,1,0.8333333333333334,0.3836316093911892,0.1964864382957876
proliferation_E2F_G2M_MYC,CCND1,6,5,1,0.8333333333333334,0.3816785505677156,0.40373595263163325
proliferation_E2F_G2M_MYC,KIF2C,6,5,1,0.8333333333333334,0.3688994760721635,0.34894032223553856
proliferation_E2F_G2M_MYC,PHF5A,6,5,1,0.8333333333333334,0.3677633647950345,0.15433421050499024
proliferation_E2F_G2M_MYC,SS18,6,5,1,0.8333333333333334,0.362709574366124,0.26141852721959463
proliferation_E2F_G2M_MYC,PTTG3P,6,5,0,0.8333333333333334,0.35161782736587677,0.43124122376546836
proliferation_E2F_G2M_MYC,NDUFAF4,6,5,1,0.8333333333333334,0.34697391448345843,0.25758936484676287
proliferation_E2F_G2M_MYC,PBK,6,5,1,0.8333333333333334,0.3464270471391294,0.4936527524538457
proliferation_E2F_G2M_MYC,AMD1,6,5,1,0.8333333333333334,0.3379260392588078,0.2131680279343564
proliferation_E2F_G2M_MYC,PTTG1,6,5,1,0.8333333333333334,0.3184255983908111,0.5035410936213961
proliferation_E2F_G2M_MYC,PRDX4,6,5,1,0.8333333333333334,0.27443286053321897,0.007159751941687276
proliferation_E2F_G2M_MYC,DUSP2,6,5,1,0.8333333333333334,0.25722327607178247,0.4682247457023964
proliferation_E2F_G2M_MYC,PRIM2,6,5,1,0.8333333333333334,0.25580983386839146,0.14409900250863197
proliferation_E2F_G2M_MYC,TUBG1,6,5,1,0.8333333333333334,0.23406204302575823,0.352739766495249
proliferation_E2F_G2M_MYC,PRC1,6,5,1,0.8333333333333334,0.2167336897082932,0.45302201192493774
proliferation_E2F_G2M_MYC,KPNA2,6,5,1,0.8333333333333334,0.20388571840918104,0.35541585490324007
proliferation_E2F_G2M_MYC,CDKN1A,6,5,1,0.8333333333333334,0.17766211219080347,-0.08933918562721439
proliferation_E2F_G2M_MYC,UBE2T,6,5,1,0.8333333333333334,0.16289386193821093,0.3062864563620907
proliferation_E2F_G2M_MYC,CDC27,6,5,1,0.8333333333333334,0.15050266655718952,0.16538799335230606
proliferation_E2F_G2M_MYC,ATAD2,6,5,1,0.8333333333333334,0.11405362967066701,0.3419164815621478
proliferation_E2F_G2M_MYC,BUB3,6,5,1,0.8333333333333334,0.1103912999860232,0.32842361606405707
proliferation_E2F_G2M_MYC,COPS5,6,1,5,0.8333333333333334,-0.13814889048095202,-0.20998187790018574
proliferation_E2F_G2M_MYC,MRTO4,6,1,5,0.8333333333333334,-0.17745868087149488,-0.3660152341205955
proliferation_E2F_G2M_MYC,DTYMK,6,1,5,0.8333333333333334,-0.1801966470523913,-0.44353904333794053
proliferation_E2F_G2M_MYC,USP1,6,1,5,0.8333333333333334,-0.1994230889381924,-0.592568714497919
proliferation_E2F_G2M_MYC,TROAP,6,1,5,0.8333333333333334,-0.2075486621499708,0.032552559738395805
proliferation_E2F_G2M_MYC,PAFAH1B1,6,1,5,0.8333333333333334,-0.21755967471157867,-0.29934816890158217
proliferation_E2F_G2M_MYC,RPL14,6,1,5,0.8333333333333334,-0.24703783877557361,-0.348830403436744
proliferation_E2F_G2M_MYC,RAD21,6,1,5,0.8333333333333334,-0.24791208889791486,0.01274648310259637
proliferation_E2F_G2M_MYC,PA2G4,6,1,5,0.8333333333333334,-0.2647817691175667,-0.6597828459854063
proliferation_E2F_G2M_MYC,CDKN2A,6,1,5,0.8333333333333334,-0.2659226187785405,-0.32099213279294253
proliferation_E2F_G2M_MYC,MYBBP1A,6,1,5,0.8333333333333334,-0.2780652498851059,-0.7163724858798316
proliferation_E2F_G2M_MYC,TTK,6,1,5,0.8333333333333334,-0.3117532314657088,-0.09549424292802992
proliferation_E2F_G2M_MYC,PPM1D,6,1,5,0.8333333333333334,-0.3181755359954511,-0.6654723106752419
proliferation_E2F_G2M_MYC,RAD51AP1,6,1,5,0.8333333333333334,-0.35409733669569643,-0.2987839794656632
proliferation_E2F_G2M_MYC,UTP20,6,1,5,0.8333333333333334,-0.3624358180564095,-0.566496055759646
proliferation_E2F_G2M_MYC,ORC2,6,1,5,0.8333333333333334,-0.37317914892931836,-0.49388466660016955
proliferation_E2F_G2M_MYC,RPLP0,6,1,5,0.8333333333333334,-0.377685909385079,-0.3672988389629914
proliferation_E2F_G2M_MYC,EIF3J,6,1,5,0.8333333333333334,-0.3911047930724502,-0.46214092174705484
proliferation_E2F_G2M_MYC,MCM2,6,1,5,0.8333333333333334,-0.41346110708159534,-0.8701881279900695
proliferation_E2F_G2M_MYC,CCP110,6,1,5,0.8333333333333334,-0.4184998343904206,-0.6537687973878379
proliferation_E2F_G2M_MYC,DMD,6,1,5,0.8333333333333334,-0.422166645813971,-0.21733912212686504
proliferation_E2F_G2M_MYC,PUS1,6,1,5,0.8333333333333334,-0.42657534195784397,-0.797117868420921
proliferation_E2F_G2M_MYC,HDGF,6,1,5,0.8333333333333334,-0.43807943493762025,-0.8880012533041768
proliferation_E2F_G2M_MYC,NCBP1,6,1,5,0.8333333333333334,-0.4676366888329919,-0.41051589390926885
proliferation_E2F_G2M_MYC,SLC25A3,6,1,5,0.8333333333333334,-0.4840893106977314,-0.4498873222860809
proliferation_E2F_G2M_MYC,MSH2,6,1,5,0.8333333333333334,-0.5195192035100078,-0.4748169641324598
proliferation_E2F_G2M_MYC,GINS3,6,1,5,0.8333333333333334,-0.609582626925889,-0.5990749010291232
proliferation_E2F_G2M_MYC,WDR74,6,1,5,0.8333333333333334,-0.6251609418405137,-0.6886586720654396
proliferation_E2F_G2M_MYC,HNRNPU,6,1,5,0.8333333333333334,-0.6308023054564023,-0.634075936552738
proliferation_E2F_G2M_MYC,MCM5,6,1,5,0.8333333333333334,-0.6440905909600294,-0.5548030458625843
proliferation_E2F_G2M_MYC,TMEM97,6,1,5,0.8333333333333334,-0.6487871298814228,-0.622391652183964
proliferation_E2F_G2M_MYC,RCL1,6,1,5,0.8333333333333334,-0.7146726243005661,-0.8819428263749972
proliferation_E2F_G2M_MYC,PAN2,6,1,5,0.8333333333333334,-0.724339445172054,-0.4355686635381104
proliferation_E2F_G2M_MYC,BRCA1,6,1,5,0.8333333333333334,-0.8454066485580214,-0.6467962611689416
proliferation_E2F_G2M_MYC,XPOT,6,1,5,0.8333333333333334,-0.8940825412388302,-0.9095547021551829
proliferation_E2F_G2M_MYC,EEF1B2,6,1,5,0.8333333333333334,-0.9117405294901946,-0.7683573704907679
proliferation_E2F_G2M_MYC,NOTCH2,6,1,5,0.8333333333333334,-0.9692745767185658,-0.7408292826508062
proliferation_E2F_G2M_MYC,CNBP,6,1,5,0.8333333333333334,-1.1058403117729276,-0.8701659950329366
