gene,background,observed_background_vulnerability_rho,empirical_p_value,n_permutations,n_trajectories_combined
POLD2,HCT116,-0.1504329004329004,0.07892107892107893,1000,3
POLD3,HCT116,-0.0958874458874458,0.2887112887112887,1000,3
POLD4,HCT116,-0.194011544011544,0.028971028971028972,1000,3
POLDIP2,HCT116,,0.000999000999000999,1000,3
POLDIP3,HCT116,0.0413419913419913,0.6643356643356644,1000,3
POLE,HCT116,0.0958874458874458,0.28471528471528473,1000,3
POLE2,HCT116,-0.0055555555555555,0.965034965034965,1000,3
POLE3,HCT116,-0.0134920634920634,0.8801198801198801,1000,3
POLE4,HCT116,0.0212121212121212,0.8061938061938062,1000,3
POLG,HCT116,-0.1065656565656565,0.23376623376623376,1000,3
POLG2,HCT116,-0.0702020202020202,0.4485514485514486,1000,3
POLH,HCT116,-0.0898268398268398,0.3336663336663337,1000,3
POLI,HCT116,-0.0406204906204906,0.6843156843156843,1000,3
POLK,HCT116,-0.0994949494949495,0.2707292707292707,1000,3
POLL,HCT116,-0.0612554112554112,0.5114885114885115,1000,3
POLM,HCT116,-0.1199134199134199,0.2017982017982018,1000,3
POLN,HCT116,0.2299422799422799,0.01098901098901099,1000,3
POLQ,HCT116,-0.213997113997114,0.01998001998001998,1000,3
POLR1A,HCT116,-0.0664502164502164,0.44755244755244755,1000,3
POLR1B,HCT116,-0.0131313131313131,0.8821178821178821,1000,3
POLR1C,HCT116,-0.0091630591630591,0.9280719280719281,1000,3
POLR1D,HCT116,-0.0255411255411255,0.7732267732267732,1000,3
POLR1E,HCT116,-0.2604617604617604,0.005994005994005994,1000,3
POLR1F,HCT116,-0.0649350649350649,0.46653346653346656,1000,3
POLR1G,HCT116,-0.2699134199134199,0.004995004995004995,1000,3
POLR1H,HCT116,-0.2413419913419913,0.007992007992007992,1000,3
POLR2B,HCT116,0.1106060606060606,0.2057942057942058,1000,3
POLR2C,HCT116,-0.0787157287157287,0.36663336663336665,1000,3
POLR2D,HCT116,0.019047619047619,0.8171828171828172,1000,3
POLR2E,HCT116,0.0196248196248196,0.8281718281718282,1000,3
POLR2F,HCT116,-0.0329004329004329,0.7172827172827173,1000,3
POLR2G,HCT116,0.1166666666666666,0.18281718281718282,1000,3
POLR2H,HCT116,-0.0311688311688311,0.7222777222777222,1000,3
POLR2I,HCT116,0.0857864357864357,0.3516483516483517,1000,3
POLR2K,HCT116,,0.000999000999000999,1000,3
POLR2L,HCT116,-0.0178932178932178,0.8421578421578422,1000,3
POLR2M,HCT116,-0.0681818181818181,0.4695304695304695,1000,3
POLR3A,HCT116,0.0868686868686868,0.34165834165834164,1000,3
POLR3B,HCT116,-0.016089466089466,0.8721278721278721,1000,3
POLR3C,HCT116,-0.024025974025974,0.8171828171828172,1000,3
POLR3D,HCT116,-0.0221500721500721,0.8211788211788211,1000,3
POLR3E,HCT116,-0.0765512265512265,0.3946053946053946,1000,3
POLR3F,HCT116,0.0813852813852813,0.36563436563436563,1000,3
POLR3G,HCT116,-0.1126984126984127,0.2047952047952048,1000,3
POLR3GL,HCT116,0.0462481962481962,0.6143856143856143,1000,3
POLR3H,HCT116,-0.0816738816738816,0.3516483516483517,1000,3
POLR3K,HCT116,0.1034632034632034,0.26073926073926074,1000,3
POLRMT,HCT116,-0.0196969696969696,0.8291708291708292,1000,3
POM121,HCT116,-0.0646464646464646,0.4695304695304695,1000,3
POM121C,HCT116,-0.0079365079365079,0.932067932067932,1000,3
POM121L12,HCT116,-0.0492063492063492,0.5924075924075924,1000,3
POM121L2,HCT116,0.0442279942279942,0.6483516483516484,1000,3
POMC,HCT116,-0.0353535353535353,0.7312687312687313,1000,3
POMGNT1,HCT116,0.065079365079365,0.45854145854145856,1000,3
POMGNT2,HCT116,-0.3117604617604617,0.001998001998001998,1000,3
POMK,HCT116,0.0717893217893217,0.4435564435564436,1000,3
POMP,HCT116,0.1917027417027417,0.03296703296703297,1000,3
POMT1,HCT116,0.0341991341991342,0.7202797202797203,1000,3
POMT2,HCT116,0.085064935064935,0.34965034965034963,1000,3
PON1,HCT116,-0.1786435786435786,0.04795204795204795,1000,3
PON2,HCT116,-0.0735930735930736,0.4045954045954046,1000,3
PON3,HCT116,-0.0802308802308802,0.4015984015984016,1000,3
POP1,HCT116,-0.0709235209235209,0.44455544455544455,1000,3
POP4,HCT116,0.0748196248196248,0.3756243756243756,1000,3
POP5,HCT116,-0.2217171717171717,0.011988011988011988,1000,3
POP7,HCT116,-0.1774891774891775,0.05094905094905095,1000,3
POPDC2,HCT116,-0.0801587301587301,0.3776223776223776,1000,3
POPDC3,HCT116,0.0461038961038961,0.6233766233766234,1000,3
POR,HCT116,0.2047619047619047,0.025974025974025976,1000,3
PORCN,HCT116,0.1207792207792207,0.17182817182817184,1000,3
POSTN,HCT116,0.1927128427128427,0.03996003996003996,1000,3
POT1,HCT116,-0.2097402597402597,0.025974025974025976,1000,3
POTEC,HCT116,-0.1227272727272727,0.16983016983016982,1000,3
POTED,HCT116,-0.027056277056277,0.7942057942057942,1000,3
POTEE,HCT116,,0.000999000999000999,1000,3
POTEF,HCT116,,0.000999000999000999,1000,3
POTEG,HCT116,,0.000999000999000999,1000,3
POTEH,HCT116,,0.000999000999000999,1000,3
POTEI,HCT116,0.0204906204906204,0.8241758241758241,1000,3
POTEM,HCT116,,0.000999000999000999,1000,3
POU1F1,HCT116,0.036075036075036,0.6853146853146853,1000,3
POU2AF1,HCT116,0.1443722943722943,0.12487512487512488,1000,3
POU2AF2,HCT116,-0.1747474747474747,0.06793206793206794,1000,3
POU2AF3,HCT116,0.1238095238095238,0.17482517482517482,1000,3
POU2F1,HCT116,0.1437950937950937,0.11988011988011989,1000,3
POU2F2,HCT116,-0.1142135642135642,0.21078921078921078,1000,3
POU2F3,HCT116,-0.2143578643578643,0.01898101898101898,1000,3
POU3F1,HCT116,0.3689754689754689,0.000999000999000999,1000,3
POU3F2,HCT116,0.0302308802308802,0.7162837162837162,1000,3
POU3F3,HCT116,-0.0248917748917748,0.7732267732267732,1000,3
POU3F4,HCT116,-0.1281385281385281,0.15284715284715283,1000,3
POU4F1,HCT116,0.2673881673881674,0.001998001998001998,1000,3
POU4F2,HCT116,0.1670995670995671,0.06593406593406594,1000,3
POU4F3,HCT116,0.0816017316017316,0.3806193806193806,1000,3
POU5F1,HCT116,-0.0148629148629148,0.8611388611388612,1000,3
POU5F1B,HCT116,,0.000999000999000999,1000,3
POU5F2,HCT116,-0.0424242424242424,0.6393606393606394,1000,3
POU6F1,HCT116,-0.193001443001443,0.03696303696303696,1000,3
POU6F2,HCT116,-0.1719336219336219,0.054945054945054944,1000,3
PP2D1,HCT116,-0.1662337662337662,0.08791208791208792,1000,3
PPA1,HCT116,-0.0968975468975469,0.31368631368631367,1000,3
PPA2,HCT116,-0.1153679653679653,0.19880119880119881,1000,3
PPAN,HCT116,-0.2129148629148629,0.016983016983016984,1000,3
PPARA,HCT116,0.1891774891774891,0.03996003996003996,1000,3
PPARD,HCT116,-0.0507936507936507,0.5714285714285714,1000,3
PPARG,HCT116,0.0654401154401154,0.4835164835164835,1000,3
PPARGC1A,HCT116,0.1199855699855699,0.2077922077922078,1000,3
PPARGC1B,HCT116,0.0012265512265512,0.986013986013986,1000,3
PPAT,HCT116,-0.0895382395382395,0.32367632367632365,1000,3
PPBP,HCT116,0.0991341991341991,0.2707292707292707,1000,3
PPCDC,HCT116,-0.1191197691197691,0.17082917082917082,1000,3
PPCS,HCT116,-0.0898989898989899,0.34465534465534464,1000,3
PPDPF,HCT116,0.3031024531024531,0.000999000999000999,1000,3
PPDPFL,HCT116,0.1297979797979798,0.16183816183816183,1000,3
PPEF1,HCT116,0.0013708513708513,0.983016983016983,1000,3
PPEF2,HCT116,-0.2703463203463203,0.001998001998001998,1000,3
PPFIA1,HCT116,0.1945165945165945,0.04195804195804196,1000,3
PPFIA2,HCT116,0.1554112554112554,0.08791208791208792,1000,3
PPFIA3,HCT116,-0.2239538239538239,0.015984015984015984,1000,3
PPFIA4,HCT116,,0.000999000999000999,1000,3
PPFIBP1,HCT116,0.0165945165945165,0.8481518481518482,1000,3
PPFIBP2,HCT116,-0.0469696969696969,0.6033966033966034,1000,3
PPHLN1,HCT116,-0.2456709956709956,0.004995004995004995,1000,3
PPIA,HCT116,,0.000999000999000999,1000,3
PPIAL4G,HCT116,,0.000999000999000999,1000,3
PPIB,HCT116,-0.0598124098124098,0.5294705294705294,1000,3
PPIC,HCT116,-0.1678932178932179,0.059940059940059943,1000,3
PPID,HCT116,0.0599567099567099,0.5174825174825175,1000,3
PPIE,HCT116,-0.3463924963924964,0.000999000999000999,1000,3
PPIF,HCT116,0.0966810966810966,0.3006993006993007,1000,3
PPIG,HCT116,-0.1412698412698412,0.12087912087912088,1000,3
PPIH,HCT116,-0.0853535353535353,0.3696303696303696,1000,3
PPIL1,HCT116,0.0572150072150072,0.5164835164835165,1000,3
PPIL2,HCT116,-0.0693362193362193,0.4385614385614386,1000,3
PPIL3,HCT116,-0.0535353535353535,0.5044955044955045,1000,3
PPIL4,HCT116,-0.1327561327561327,0.13986013986013987,1000,3
PPIL6,HCT116,0.2125541125541125,0.013986013986013986,1000,3
PPIP5K1,HCT116,-0.0151515151515151,0.8751248751248751,1000,3
PPIP5K2,HCT116,0.0359307359307359,0.6963036963036963,1000,3
PPL,HCT116,-0.0274170274170274,0.7372627372627373,1000,3
PPM1A,HCT116,-0.1937950937950938,0.02097902097902098,1000,3
PPM1B,HCT116,-0.0497113997113997,0.5644355644355644,1000,3
PPM1D,HCT116,-0.1212842712842712,0.16983016983016982,1000,3
PPM1E,HCT116,0.0278499278499278,0.7362637362637363,1000,3
PPM1F,HCT116,-0.0467532467532467,0.5974025974025974,1000,3
PPM1G,HCT116,-0.0774170274170274,0.4165834165834166,1000,3
PPM1H,HCT116,-0.1308802308802308,0.13186813186813187,1000,3
PPM1J,HCT116,-0.146031746031746,0.0959040959040959,1000,3
PPM1K,HCT116,-0.114069264069264,0.21578421578421578,1000,3
PPM1L,HCT116,-0.3221500721500721,0.000999000999000999,1000,3
PPM1M,HCT116,-0.1113275613275613,0.2217782217782218,1000,3
PPM1N,HCT116,0.0677489177489177,0.4435564435564436,1000,3
PPME1,HCT116,0.0649350649350649,0.47952047952047955,1000,3
PPOX,HCT116,-0.234992784992785,0.012987012987012988,1000,3
PPP1CA,HCT116,0.1588744588744588,0.0959040959040959,1000,3
PPP1CB,HCT116,0.0433621933621933,0.6493506493506493,1000,3
PPP1CC,HCT116,-0.1461760461760461,0.11388611388611389,1000,3
PPP1R10,HCT116,-0.0495670995670995,0.5784215784215784,1000,3
PPP1R11,HCT116,0.1344155844155844,0.15484515484515485,1000,3
PPP1R12A,HCT116,0.1225108225108225,0.17782217782217782,1000,3
PPP1R12B,HCT116,-0.1257575757575757,0.17382617382617382,1000,3
PPP1R12C,HCT116,0.2598124098124098,0.007992007992007992,1000,3
PPP1R13B,HCT116,-0.0608946608946609,0.5184815184815185,1000,3
PPP1R13L,HCT116,-0.2104617604617604,0.025974025974025976,1000,3
PPP1R14A,HCT116,-0.3611111111111111,0.001998001998001998,1000,3
PPP1R14B,HCT116,-0.0636363636363636,0.46553446553446554,1000,3
PPP1R14C,HCT116,-0.1056277056277056,0.25674325674325676,1000,3
PPP1R14D,HCT116,0.1297258297258297,0.13686313686313686,1000,3
PPP1R15A,HCT116,-0.108080808080808,0.2707292707292707,1000,3
PPP1R15B,HCT116,0.047041847041847,0.5934065934065934,1000,3
PPP1R16A,HCT116,0.2295815295815295,0.01098901098901099,1000,3
PPP1R16B,HCT116,-0.1886002886002886,0.04295704295704296,1000,3
PPP1R17,HCT116,0.0372294372294372,0.6703296703296703,1000,3
PPP1R18,HCT116,0.0043290043290043,0.9560439560439561,1000,3
PPP1R1A,HCT116,-0.1926406926406926,0.04295704295704296,1000,3
PPP1R1B,HCT116,-0.2196248196248196,0.01098901098901099,1000,3
PPP1R1C,HCT116,-0.1697691197691197,0.06693306693306693,1000,3
PPP1R2,HCT116,0.012049062049062,0.9040959040959041,1000,3
PPP1R21,HCT116,-0.0158730158730158,0.8721278721278721,1000,3
PPP1R26,HCT116,0.2841991341991342,0.000999000999000999,1000,3
PPP1R27,HCT116,0.2127705627705627,0.01898101898101898,1000,3
PPP1R2B,HCT116,,0.000999000999000999,1000,3
PPP1R2C,HCT116,,0.000999000999000999,1000,3
PPP1R32,HCT116,-0.1800865800865801,0.04395604395604396,1000,3
PPP1R35,HCT116,-0.1185425685425685,0.1838161838161838,1000,3
PPP1R36,HCT116,0.0905483405483405,0.32967032967032966,1000,3
PPP1R37,HCT116,-0.0158730158730158,0.8651348651348651,1000,3
PPP1R3A,HCT116,-0.0931457431457431,0.2997002997002997,1000,3
PPP1R3B,HCT116,0.0654401154401154,0.5104895104895105,1000,3
PPP1R3C,HCT116,0.1834776334776335,0.04395604395604396,1000,3
PPP1R3D,HCT116,-0.1059884559884559,0.25774225774225773,1000,3
PPP1R3E,HCT116,-0.0218614718614718,0.8081918081918081,1000,3
PPP1R3F,HCT116,0.1048340548340548,0.22677322677322678,1000,3
PPP1R3G,HCT116,0.0064213564213564,0.948051948051948,1000,3
PPP1R42,HCT116,0.0875180375180375,0.32967032967032966,1000,3
PPP1R7,HCT116,0.2266233766233766,0.008991008991008992,1000,3
PPP1R8,HCT116,-0.004040404040404,0.955044955044955,1000,3
PPP1R9A,HCT116,-0.0461038961038961,0.5994005994005994,1000,3
PPP1R9B,HCT116,,0.000999000999000999,1000,3
PPP2CA,HCT116,0.0272005772005772,0.7542457542457542,1000,3
PPP2CB,HCT116,-0.0528138528138528,0.5824175824175825,1000,3
PPP2R1A,HCT116,0.1906204906204906,0.03296703296703297,1000,3
PPP2R1B,HCT116,0.0983405483405483,0.3016983016983017,1000,3
PPP2R2A,HCT116,0.0006493506493506,0.994005994005994,1000,3
PPP2R2B,HCT116,0.0349206349206349,0.6933066933066933,1000,3
PPP2R2C,HCT116,0.0938672438672438,0.30569430569430567,1000,3
PPP2R2D,HCT116,,0.000999000999000999,1000,3
PPP2R3A,HCT116,-0.0857142857142857,0.3696303696303696,1000,3
PPP2R3B,HCT116,,0.000999000999000999,1000,3
PPP2R3C,HCT116,-0.0571428571428571,0.5514485514485514,1000,3
PPP2R5A,HCT116,-0.1165945165945166,0.2077922077922078,1000,3
PPP2R5B,HCT116,0.1067821067821067,0.23176823176823177,1000,3
PPP2R5C,HCT116,0.2072150072150072,0.026973026973026972,1000,3
PPP2R5D,HCT116,0.1383116883116883,0.14085914085914086,1000,3
PPP2R5E,HCT116,0.0751082251082251,0.41058941058941056,1000,3
PPP3CA,HCT116,-0.1739538239538239,0.06593406593406594,1000,3
PPP3CB,HCT116,-0.2505772005772005,0.008991008991008992,1000,3
PPP3CC,HCT116,0.0648629148629148,0.4745254745254745,1000,3
PPP3R1,HCT116,-0.0534632034632034,0.5214785214785215,1000,3
PPP3R2,HCT116,-0.1461760461760461,0.10589410589410589,1000,3
PPP4C,HCT116,-0.0906204906204906,0.32167832167832167,1000,3
PPP4R1,HCT116,0.0157287157287157,0.8491508491508492,1000,3
PPP4R2,HCT116,0.1615440115440115,0.07792207792207792,1000,3
PPP4R3A,HCT116,-0.1784992784992785,0.03596403596403597,1000,3
PPP4R3B,HCT116,0.0744588744588744,0.43456543456543456,1000,3
PPP4R3C,HCT116,,0.000999000999000999,1000,3
PPP4R4,HCT116,0.0084415584415584,0.9150849150849151,1000,3
PPP5C,HCT116,0.1163780663780663,0.21978021978021978,1000,3
PPP6C,HCT116,-0.0515873015873015,0.5744255744255744,1000,3
PPP6R1,HCT116,-0.1134199134199134,0.2087912087912088,1000,3
PPP6R2,HCT116,0.216017316017316,0.011988011988011988,1000,3
PPP6R3,HCT116,-0.1334054834054834,0.12887112887112886,1000,3
PPRC1,HCT116,-0.0583694083694083,0.5424575424575424,1000,3
PPT1,HCT116,0.1137085137085137,0.20279720279720279,1000,3
PPT2,HCT116,0.2053391053391053,0.017982017982017984,1000,3
PPTC7,HCT116,0.1314574314574314,0.15984015984015984,1000,3
PPWD1,HCT116,-0.1996392496392496,0.03696303696303696,1000,3
PPY,HCT116,-0.0245310245310245,0.8101898101898102,1000,3
PQBP1,HCT116,-0.1073593073593073,0.23876123876123875,1000,3
PRAC1,HCT116,-0.1877344877344877,0.04295704295704296,1000,3
PRAC2,HCT116,,0.000999000999000999,1000,3
PRADC1,HCT116,-0.0368686868686868,0.7032967032967034,1000,3
PRAF2,HCT116,0.0313852813852813,0.7332667332667333,1000,3
PRAG1,HCT116,-0.2526695526695526,0.004995004995004995,1000,3
PRAM1,HCT116,-0.1201298701298701,0.1838161838161838,1000,3
PRAME,HCT116,0.0808802308802308,0.35364635364635366,1000,3
PRAMEF1,HCT116,,0.000999000999000999,1000,3
PRAMEF11,HCT116,,0.000999000999000999,1000,3
PRAMEF12,HCT116,0.0546897546897546,0.5474525474525475,1000,3
PRAMEF14,HCT116,,0.000999000999000999,1000,3
PRAMEF17,HCT116,,0.000999000999000999,1000,3
PRAMEF18,HCT116,,0.000999000999000999,1000,3
PRAMEF19,HCT116,,0.000999000999000999,1000,3
PRAMEF2,HCT116,,0.000999000999000999,1000,3
PRAMEF20,HCT116,,0.000999000999000999,1000,3
PRAMEF4,HCT116,,0.000999000999000999,1000,3
PRAP1,HCT116,0.0042568542568542,0.971028971028971,1000,3
PRB2,HCT116,,0.000999000999000999,1000,3
PRB3,HCT116,,0.000999000999000999,1000,3
PRB4,HCT116,,0.000999000999000999,1000,3
PRC1,HCT116,0.056998556998557,0.5694305694305695,1000,3
PRCC,HCT116,-0.1745310245310245,0.058941058941058944,1000,3
PRCD,HCT116,-0.0173881673881673,0.8501498501498501,1000,3
PRCP,HCT116,0.1128427128427128,0.2177822177822178,1000,3
PRDM1,HCT116,-0.2088744588744588,0.025974025974025976,1000,3
PRDM10,HCT116,-0.0862193362193362,0.36363636363636365,1000,3
PRDM11,HCT116,-0.0125541125541125,0.9000999000999002,1000,3
PRDM12,HCT116,0.1306637806637806,0.16283716283716285,1000,3
PRDM13,HCT116,-0.0647907647907647,0.4755244755244755,1000,3
PRDM14,HCT116,-0.2184704184704184,0.02097902097902098,1000,3
PRDM15,HCT116,0.0245310245310245,0.8271728271728271,1000,3
PRDM16,HCT116,0.0411255411255411,0.6703296703296703,1000,3
PRDM2,HCT116,-0.1125541125541125,0.21578421578421578,1000,3
PRDM4,HCT116,0.0989177489177489,0.26173826173826176,1000,3
PRDM5,HCT116,-0.2567821067821068,0.008991008991008992,1000,3
PRDM6,HCT116,-0.0078643578643578,0.9200799200799201,1000,3
PRDM7,HCT116,-0.0225829725829725,0.8301698301698301,1000,3
PRDM8,HCT116,-0.1588023088023088,0.07192807192807193,1000,3
PRDM9,HCT116,0.0127705627705627,0.8901098901098901,1000,3
PRDX1,HCT116,0.0232323232323232,0.8001998001998002,1000,3
PRDX2,HCT116,0.1174603174603174,0.21578421578421578,1000,3
PRDX3,HCT116,-0.1016594516594516,0.2777222777222777,1000,3
PRDX4,HCT116,0.0357864357864357,0.7102897102897103,1000,3
PRDX5,HCT116,-0.003030303030303,0.974025974025974,1000,3
PRDX6,HCT116,-0.1049783549783549,0.23676323676323677,1000,3
PREB,HCT116,0.0221500721500721,0.8151848151848152,1000,3
PRELID1,HCT116,-0.0299422799422799,0.7222777222777222,1000,3
PRELID2,HCT116,0.0702020202020202,0.4485514485514486,1000,3
PRELID3A,HCT116,0.0235209235209235,0.7892107892107892,1000,3
PRELID3B,HCT116,-0.0488455988455988,0.6003996003996004,1000,3
PRELP,HCT116,0.0056277056277056,0.9460539460539461,1000,3
PREP,HCT116,-0.1556998556998557,0.0969030969030969,1000,3
PREPL,HCT116,0.0421356421356421,0.6523476523476524,1000,3
PREX1,HCT116,-0.1153679653679653,0.18081918081918083,1000,3
PREX2,HCT116,-0.0616883116883116,0.5254745254745254,1000,3
PRF1,HCT116,-0.1564935064935065,0.08391608391608392,1000,3
PRG2,HCT116,-0.3284271284271284,0.000999000999000999,1000,3
PRG3,HCT116,-0.1903318903318903,0.04095904095904096,1000,3
PRG4,HCT116,-0.0461760461760461,0.6003996003996004,1000,3
PRH2,HCT116,,0.000999000999000999,1000,3
PRICKLE1,HCT116,-0.2272727272727272,0.015984015984015984,1000,3
PRICKLE2,HCT116,0.2044733044733044,0.030969030969030968,1000,3
PRICKLE3,HCT116,-0.0679653679653679,0.4515484515484515,1000,3
PRICKLE4,HCT116,-0.1551948051948052,0.08591408591408592,1000,3
PRIM1,HCT116,-0.0403318903318903,0.6623376623376623,1000,3
PRIM2,HCT116,,0.000999000999000999,1000,3
PRIMA1,HCT116,0.0493506493506493,0.6083916083916084,1000,3
PRIMPOL,HCT116,-0.0418470418470418,0.6573426573426573,1000,3
PRKAA1,HCT116,-0.1185425685425685,0.1938061938061938,1000,3
PRKAA2,HCT116,0.1803030303030303,0.03396603396603397,1000,3
PRKAB1,HCT116,0.0937229437229437,0.3006993006993007,1000,3
PRKAB2,HCT116,-0.163059163059163,0.07292707292707293,1000,3
PRKACA,HCT116,-0.1481962481962482,0.1038961038961039,1000,3
PRKACB,HCT116,-0.1667388167388167,0.07392607392607392,1000,3
PRKACG,HCT116,0.0613997113997114,0.5264735264735265,1000,3
PRKAG1,HCT116,0.0379509379509379,0.6653346653346653,1000,3
PRKAG2,HCT116,-0.1439393939393939,0.1088911088911089,1000,3
PRKAG3,HCT116,0.1411976911976912,0.11988011988011989,1000,3
PRKAR1A,HCT116,0.0132034632034632,0.8911088911088911,1000,3
PRKAR1B,HCT116,0.3077200577200577,0.002997002997002997,1000,3
PRKAR2A,HCT116,-0.0396825396825396,0.6873126873126874,1000,3
PRKAR2B,HCT116,-0.1803030303030303,0.053946053946053944,1000,3
PRKCA,HCT116,0.0432178932178932,0.6403596403596403,1000,3
PRKCB,HCT116,-0.1763347763347763,0.053946053946053944,1000,3
PRKCD,HCT116,0.1585137085137085,0.0969030969030969,1000,3
PRKCE,HCT116,0.1507215007215007,0.09290709290709291,1000,3
PRKCG,HCT116,0.0519480519480519,0.5884115884115884,1000,3
PRKCH,HCT116,-0.0316017316017316,0.7192807192807192,1000,3
PRKCI,HCT116,0.1791486291486291,0.04895104895104895,1000,3
PRKCQ,HCT116,0.2046176046176046,0.02197802197802198,1000,3
PRKCSH,HCT116,-0.1865079365079365,0.03896103896103896,1000,3
PRKCZ,HCT116,0.1137085137085137,0.2097902097902098,1000,3
PRKD1,HCT116,-0.0813131313131313,0.37662337662337664,1000,3
PRKD2,HCT116,-0.1873015873015873,0.04395604395604396,1000,3
PRKD3,HCT116,-0.2013708513708513,0.029970029970029972,1000,3
PRKDC,HCT116,,0.000999000999000999,1000,3
PRKG1,HCT116,-0.1133477633477633,0.21578421578421578,1000,3
PRKG2,HCT116,-0.138023088023088,0.13286713286713286,1000,3
PRKN,HCT116,-0.073088023088023,0.4125874125874126,1000,3
PRKRA,HCT116,-0.0439393939393939,0.6083916083916084,1000,3
PRKRIP1,HCT116,-0.219047619047619,0.02097902097902098,1000,3
PRKX,HCT116,-0.0558441558441558,0.5614385614385614,1000,3
PRL,HCT116,0.0217171717171717,0.8061938061938062,1000,3
PRLH,HCT116,0.0435786435786435,0.6213786213786214,1000,3
PRLHR,HCT116,0.0877344877344877,0.35264735264735264,1000,3
PRLR,HCT116,-0.170995670995671,0.053946053946053944,1000,3
PRM1,HCT116,0.0897546897546897,0.36663336663336665,1000,3
PRM2,HCT116,0.2422077922077922,0.004995004995004995,1000,3
PRM3,HCT116,,0.000999000999000999,1000,3
PRMT1,HCT116,-0.0904040404040404,0.33666333666333664,1000,3
PRMT2,HCT116,0.0515151515151515,0.5624375624375625,1000,3
PRMT3,HCT116,0.075036075036075,0.4005994005994006,1000,3
PRMT5,HCT116,0.024098124098124,0.8001998001998002,1000,3
PRMT6,HCT116,0.0663059163059163,0.4435564435564436,1000,3
PRMT7,HCT116,-0.1185425685425685,0.19480519480519481,1000,3
PRMT8,HCT116,-0.1201298701298701,0.19080919080919082,1000,3
PRMT9,HCT116,0.0113275613275613,0.8941058941058941,1000,3
PRND,HCT116,0.128066378066378,0.17782217782217782,1000,3
PRNP,HCT116,-0.1147186147186147,0.22577422577422576,1000,3
PROB1,HCT116,0.1483405483405483,0.1038961038961039,1000,3
PROC,HCT116,0.0132034632034632,0.8971028971028971,1000,3
PROCA1,HCT116,0.071067821067821,0.45354645354645357,1000,3
PROCR,HCT116,0.1393939393939394,0.14085914085914086,1000,3
PRODH,HCT116,0.0799422799422799,0.3986013986013986,1000,3
