gene,background,n_trajectory_values,n_positive_trajectory_values,background_vulnerability_rho,background_p_value,n_resampling_supported_trajectories,background_resampling_supported
NAP1L2,DLD1,1,0,-0.005772005772005772,0.9666394392473576,0,False
NAP1L3,DLD1,1,0,-0.07626262626262627,0.5799929383317584,0,False
NAP1L4,DLD1,1,0,-0.05808080808080808,0.6736082348297077,0,False
NAP1L5,DLD1,1,0,-0.21349206349206348,0.11757426955034185,0,False
NAPA,DLD1,1,1,0.17554112554112555,0.19986835456825033,0,False
NAPB,DLD1,1,0,-0.22077922077922077,0.10527692791724232,0,False
NAPEPLD,DLD1,1,1,0.1277056277056277,0.35281203768373354,0,False
NAPG,DLD1,1,1,0.03369408369408369,0.8070667800002658,0,False
NAPRT,DLD1,1,1,0.12373737373737374,0.36809421479871574,0,False
NAPSA,DLD1,1,1,0.06277056277056277,0.6489107333983936,0,False
NARF,DLD1,1,0,-0.17813852813852815,0.1931892828806062,0,False
NARS1,DLD1,1,1,0.172005772005772,0.2092201734807211,0,False
NARS2,DLD1,1,0,-0.01810966810966811,0.8955927600966023,0,False
NASP,DLD1,1,0,-0.04393939393939394,0.7500810842212443,0,False
NAT1,DLD1,1,0,-0.003246753246753247,0.9812310520452594,0,False
NAT10,DLD1,1,0,-0.15670995670995672,0.2532154186767185,0,False
NAT14,DLD1,1,1,0.04696969696969697,0.7334621526065669,0,False
NAT16,DLD1,1,1,0.13506493506493505,0.32552094115125807,0,False
NAT2,DLD1,1,0,-0.09704184704184704,0.48092382804734585,0,False
NAT8,DLD1,1,1,0.3126984126984127,0.020104590689760442,0,False
NAT8L,DLD1,1,1,0.1595238095238095,0.24468560034212752,0,False
NAT9,DLD1,1,1,0.13268398268398268,0.3342005084177098,0,False
NAV1,DLD1,1,0,-0.05909090909090909,0.6682586863579574,0,False
NAV2,DLD1,1,1,0.006060606060606061,0.9649724277353551,0,False
NAV3,DLD1,1,1,0.34805194805194806,0.009216842764643537,1,True
NAXD,DLD1,1,1,0.12467532467532468,0.3644464312910556,0,False
NAXE,DLD1,1,0,-0.1401154401154401,0.3075859573609735,0,False
NBAS,DLD1,1,1,0.12871572871572873,0.34898521055588866,0,False
NBDY,DLD1,1,0,,,0,False
NBEA,DLD1,1,1,0.17741702741702742,0.19502839015357834,0,False
NBEAL1,DLD1,1,1,0.14675324675324675,0.2849999969897862,0,False
NBEAL2,DLD1,1,0,-0.1976190476190476,0.148113997545676,0,False
NBL1,DLD1,1,1,0.15317460317460319,0.26421445173837216,0,False
NBN,DLD1,1,1,0.19148629148629148,0.16136965215511748,0,False
NBPF3,DLD1,1,1,0.12402597402597403,0.3669694755825866,0,False
NBR1,DLD1,1,0,-0.11356421356421356,0.40906190136711446,0,False
NCALD,DLD1,1,1,0.049206349206349205,0.7212726796732114,0,False
NCAM1,DLD1,1,0,,,0,False
NCAM2,DLD1,1,0,-0.23528138528138529,0.08377657027114256,0,False
NCAN,DLD1,1,0,-0.08672438672438672,0.5289691483811603,0,False
NCAPD2,DLD1,1,0,-0.1046897546897547,0.4468597219327426,0,False
NCAPD3,DLD1,1,0,-0.03477633477633477,0.8009942582140421,0,False
NCAPG,DLD1,1,0,-0.10974025974025974,0.42511696197071247,0,False
NCAPG2,DLD1,1,0,-0.1440836940836941,0.2939488915096592,0,False
NCAPH,DLD1,1,0,-0.23679653679653678,0.08174596351673798,0,False
NCAPH2,DLD1,1,1,0.009451659451659452,0.9453980768532428,0,False
NCBP1,DLD1,1,1,0.003318903318903319,0.9808140415612813,0,False
NCBP2,DLD1,1,0,-0.1523088023088023,0.2669561363929376,0,False
NCBP2AS2,DLD1,1,0,,,0,False
NCBP2L,DLD1,1,0,,,0,False
NCBP3,DLD1,1,0,-0.16024531024531025,0.24253040480230462,0,False
NCCRP1,DLD1,1,1,0.05230880230880231,0.7044785082505326,0,False
NCDN,DLD1,1,0,-0.05916305916305916,0.6678771973729395,0,False
NCEH1,DLD1,1,1,0.02012987012987013,0.8840217450006238,0,False
NCF1,DLD1,1,0,,,0,False
NCF2,DLD1,1,0,-0.052886002886002884,0.7013691117283618,0,False
NCF4,DLD1,1,1,0.05663780663780664,0.6812782902758596,0,False
NCK1,DLD1,1,0,-0.03492063492063492,0.8001854620887784,0,False
NCK2,DLD1,1,1,0.0893939393939394,0.5163144174186954,0,False
NCKAP1,DLD1,1,1,0.1487012987012987,0.2785838929920849,0,False
NCKAP1L,DLD1,1,1,0.062193362193362196,0.6519309397439608,0,False
NCKAP5,DLD1,1,1,0.05497835497835498,0.6901385439743037,0,False
NCKAP5L,DLD1,1,0,-0.020202020202020204,0.8836089239937078,0,False
NCKIPSD,DLD1,1,0,-0.052525252525252523,0.703311919032128,0,False
NCL,DLD1,1,1,0.10692640692640693,0.43715588038852865,0,False
NCLN,DLD1,1,1,0.045382395382395385,0.7421527242166133,0,False
NCMAP,DLD1,1,0,-0.0512987012987013,0.7099314859755479,0,False
NCOA1,DLD1,1,0,-0.191991341991342,0.16024620881794355,0,False
NCOA2,DLD1,1,1,0.11334776334776335,0.4099612087187586,0,False
NCOA3,DLD1,1,0,-0.030663780663780664,0.8241289455610273,0,False
NCOA4,DLD1,1,1,0.10382395382395382,0.4506477569262265,0,False
NCOA5,DLD1,1,1,0.16493506493506493,0.2288377900468525,0,False
NCOA6,DLD1,1,0,-0.02049062049062049,0.8819579480305736,0,False
NCOA7,DLD1,1,0,-0.047258297258297256,0.7318855707608674,0,False
NCOR1,DLD1,1,1,0.1971861471861472,0.14902231022040957,0,False
NCOR2,DLD1,1,1,0.3797979797979798,0.004236738181614923,1,True
NCR1,DLD1,1,1,0.18636363636363637,0.17309268184374382,0,False
NCR2,DLD1,1,0,-0.15772005772005773,0.2501305882747634,0,False
NCR3,DLD1,1,1,0.1266233766233766,0.3569407042925263,0,False
NCR3LG1,DLD1,1,0,-0.17020202020202022,0.21410831398049993,0,False
NCS1,DLD1,1,0,-0.05238095238095238,0.7040895699834684,0,False
NCSTN,DLD1,1,0,-0.2717171717171717,0.04477596850332853,0,False
NDC1,DLD1,1,0,-0.003463203463203463,0.9799800359821645,0,False
NDC80,DLD1,1,1,0.11883116883116883,0.3875323461593722,0,False
NDE1,DLD1,1,1,0.08354978354978355,0.5442149068098657,0,False
NDEL1,DLD1,1,1,0.003246753246753247,0.9812310520452594,0,False
NDFIP1,DLD1,1,0,-0.033766233766233764,0.8066615893453587,0,False
NDFIP2,DLD1,1,1,0.07207792207792207,0.6010109130110944,0,False
NDN,DLD1,1,0,-0.23383838383838385,0.08574716032305535,0,False
NDNF,DLD1,1,0,-0.11666666666666667,0.3962976281757407,0,False
NDOR1,DLD1,1,1,0.13145743145743147,0.3387278315670886,0,False
NDP,DLD1,1,0,-0.011904761904761904,0.9312571821431642,0,False
NDRG1,DLD1,1,1,0.24595959595959596,0.07027926370123058,0,False
NDRG2,DLD1,1,0,-0.08787878787878788,0.5234780765004128,0,False
NDRG3,DLD1,1,0,-0.12496392496392496,0.3633284670365007,0,False
NDRG4,DLD1,1,0,-0.2111111111111111,0.12182084539876123,0,False
NDST1,DLD1,1,1,0.19942279942279942,0.14437354944134953,0,False
NDST2,DLD1,1,1,0.12821067821067822,0.35089541189864243,0,False
NDST3,DLD1,1,0,-0.09473304473304474,0.4914705892705656,0,False
NDST4,DLD1,1,0,-0.06233766233766234,0.6511753656557474,0,False
NDUFA1,DLD1,1,1,0.10670995670995671,0.43808977874068045,0,False
NDUFA10,DLD1,1,1,0.1932178932178932,0.157541773494,0,False
NDUFA11,DLD1,1,1,0.1466089466089466,0.2854790944040328,0,False
NDUFA12,DLD1,1,0,-0.07582972582972583,0.582151614190915,0,False
NDUFA13,DLD1,1,1,0.01378066378066378,0.9204575310004028,0,False
NDUFA2,DLD1,1,1,0.22121212121212122,0.10457886473304712,0,False
NDUFA3,DLD1,1,1,0.4017316017316017,0.0023651342258563263,1,True
NDUFA4,DLD1,1,1,0.03802308802308802,0.7828480054399136,0,False
NDUFA4L2,DLD1,1,0,-0.12683982683982684,0.3561126149946817,0,False
NDUFA5,DLD1,1,0,-0.05512265512265512,0.6893664264574638,0,False
NDUFA6,DLD1,1,1,0.24992784992784992,0.06572917947304603,0,False
NDUFA7,DLD1,1,1,0.10894660894660894,0.42849336434410734,0,False
NDUFA8,DLD1,1,1,0.17655122655122654,0.19725174013039753,0,False
NDUFA9,DLD1,1,0,-0.08145743145743145,0.554377895097763,0,False
NDUFAB1,DLD1,1,1,0.20425685425685425,0.1346963457662992,0,False
NDUFAF1,DLD1,1,1,0.09639249639249639,0.48387794556067426,0,False
NDUFAF2,DLD1,1,1,0.004401154401154401,0.9745595573854722,0,False
NDUFAF3,DLD1,1,1,0.3211399711399711,0.016819292611000958,0,False
NDUFAF4,DLD1,1,1,0.22561327561327563,0.09768299361494787,0,False
NDUFAF5,DLD1,1,1,0.1025974025974026,0.4560442442371358,0,False
NDUFAF6,DLD1,1,1,0.049134199134199134,0.7216648356949196,0,False
NDUFAF7,DLD1,1,1,0.1751803751803752,0.20080880007310464,0,False
NDUFAF8,DLD1,1,1,0.2971139971139971,0.02760511862345695,0,False
NDUFB1,DLD1,1,0,,,0,False
NDUFB10,DLD1,1,1,0.17929292929292928,0.19027250743347013,0,False
NDUFB11,DLD1,1,1,0.05598845598845599,0.6847403421293982,0,False
NDUFB2,DLD1,1,1,0.1461038961038961,0.2871600980466735,0,False
NDUFB3,DLD1,1,1,0.047979797979797977,0.7279489360299937,0,False
NDUFB4,DLD1,1,1,0.12388167388167388,0.36753158484373843,0,False
NDUFB5,DLD1,1,1,0.19653679653679654,0.15039251376554594,0,False
NDUFB6,DLD1,1,1,0.16818181818181818,0.21967737873921195,0,False
NDUFB7,DLD1,1,1,0.3583694083694084,0.007219078775136071,1,True
NDUFB8,DLD1,1,1,0.1854978354978355,0.17513359969997472,0,False
NDUFB9,DLD1,1,1,0.22272727272727272,0.10216373067497814,0,False
NDUFC1,DLD1,1,1,0.14877344877344878,0.2783481078550509,0,False
NDUFC2,DLD1,1,1,0.2870851370851371,0.03357521519510031,0,False
NDUFS1,DLD1,1,1,0.3159451659451659,0.018781808077876348,0,False
NDUFS2,DLD1,1,1,0.14639249639249638,0.2861987315944368,0,False
NDUFS3,DLD1,1,1,0.06854256854256854,0.6190232761200111,0,False
NDUFS4,DLD1,1,1,0.2088023088023088,0.12604900313284284,0,False
NDUFS5,DLD1,1,1,0.14834054834054833,0.27976479834260976,0,False
NDUFS6,DLD1,1,0,-0.16630591630591632,0.22493836029425704,0,False
NDUFS7,DLD1,1,1,0.2386002886002886,0.07937936398956881,0,False
NDUFS8,DLD1,1,1,0.13665223665223666,0.31981443254109543,0,False
NDUFV1,DLD1,1,1,0.1165945165945166,0.39659179195214656,0,False
NDUFV2,DLD1,1,1,0.009163059163059163,0.9470628951914045,0,False
NDUFV3,DLD1,1,1,0.3515151515151515,0.008498562005953045,1,True
NEB,DLD1,1,0,-0.16587301587301587,0.22616474468602846,0,False
NEBL,DLD1,1,1,0.23621933621933622,0.08251490542572112,0,False
NECAB1,DLD1,1,1,0.08362193362193363,0.5438660705246928,0,False
NECAB2,DLD1,1,1,0.1137085137085137,0.4084629971978773,0,False
NECAB3,DLD1,1,1,0.21767676767676766,0.11038529501163225,0,False
NECAP1,DLD1,1,1,0.09942279942279943,0.47017418356845686,0,False
NECAP2,DLD1,1,1,0.04018759018759019,0.7708133081463415,0,False
NECTIN1,DLD1,1,0,-0.1634920634920635,0.2329926879417988,0,False
NECTIN2,DLD1,1,0,-0.043434343434343436,0.7528621277594649,0,False
NECTIN3,DLD1,1,1,0.34155844155844156,0.010706262512177062,1,True
NECTIN4,DLD1,1,0,-0.09956709956709957,0.46952686091964263,0,False
NEDD1,DLD1,1,0,-0.07604617604617604,0.5810718205899637,0,False
NEDD4,DLD1,1,0,-0.18795093795093795,0.16939595161914828,0,False
NEDD4L,DLD1,1,1,0.26291486291486293,0.0524633919991482,0,False
NEDD8,DLD1,1,1,0.08751803751803752,0.5251909798225102,0,False
NEDD9,DLD1,1,1,0.024891774891774892,0.8568463065495697,0,False
NEFH,DLD1,1,0,-0.0549062049062049,0.6905247203058041,0,False
NEFL,DLD1,1,0,,,0,False
NEFM,DLD1,1,0,-0.2519480519480519,0.06350510450247622,0,False
NEGR1,DLD1,1,1,0.049567099567099565,0.71931296896063,0,False
NEIL1,DLD1,1,0,-0.1694083694083694,0.21628424434803634,0,False
NEIL2,DLD1,1,0,-0.18167388167388168,0.18435643388251188,0,False
NEIL3,DLD1,1,1,0.06746031746031746,0.6245826678173638,0,False
NEK1,DLD1,1,1,0.2323953823953824,0.0877539517706823,0,False
NEK10,DLD1,1,1,0.16161616161616163,0.2384713437507218,0,False
NEK11,DLD1,1,0,-0.04321789321789322,0.7540549602632839,0,False
NEK2,DLD1,1,1,0.27005772005772005,0.04614999321054503,0,False
NEK3,DLD1,1,1,0.14509379509379508,0.2905415363294992,0,False
NEK4,DLD1,1,1,0.10865800865800866,0.4297248935972625,0,False
NEK5,DLD1,1,0,-0.12705627705627706,0.355285703291547,0,False
NEK6,DLD1,1,0,-0.12453102453102453,0.3650061956816833,0,False
NEK7,DLD1,1,0,-0.018614718614718615,0.8926978871111564,0,False
NEK8,DLD1,1,0,-0.020274170274170274,0.8831961336858224,0,False
NEK9,DLD1,1,1,0.0582972582972583,0.6724605410307689,0,False
NELFA,DLD1,1,1,0.20613275613275614,0.13107515617871682,0,False
NELFB,DLD1,1,1,0.1443001443001443,0.2932165617315393,0,False
NELFCD,DLD1,1,1,0.0010822510822510823,0.993743185721645,0,False
NELFE,DLD1,1,1,0.10858585858585859,0.43003308767200193,0,False
NELL1,DLD1,1,0,-0.0829004329004329,0.5473592866862395,0,False
NELL2,DLD1,1,0,-0.08037518037518038,0.5596697588348651,0,False
NEMF,DLD1,1,1,0.1974025974025974,0.1485676389885717,0,False
NEMP1,DLD1,1,1,0.06111111111111111,0.6576087687796998,0,False
NEMP2,DLD1,1,1,0.14444444444444443,0.2927290032084069,0,False
NENF,DLD1,1,1,0.28809523809523807,0.03292905466960059,0,False
NEO1,DLD1,1,0,-0.0645021645021645,0.639883865084649,0,False
NEPRO,DLD1,1,0,-0.13217893217893217,0.3360600899912178,0,False
NES,DLD1,1,0,-0.2730880230880231,0.04366634554904479,0,False
NET1,DLD1,1,1,0.20887445887445888,0.125915214467006,0,False
NETO1,DLD1,1,0,-0.16623376623376623,0.22514243657555813,0,False
NETO2,DLD1,1,0,-0.0544011544011544,0.6932301411431517,0,False
NEU1,DLD1,1,0,-0.11875901875901876,0.387822659203031,0,False
NEU2,DLD1,1,0,-0.23217893217893218,0.08805811816722635,0,False
NEU3,DLD1,1,0,-0.03816738816738817,0.7820440855332506,0,False
NEU4,DLD1,1,0,-0.0904040404040404,0.5115662297159222,0,False
NEURL1,DLD1,1,1,0.31522366522366524,0.019069185898998746,0,False
NEURL1B,DLD1,1,1,0.21349206349206348,0.11757426955034185,0,False
NEURL2,DLD1,1,1,0.011183261183261184,0.9354142768364615,0,False
NEURL3,DLD1,1,0,,,0,False
NEURL4,DLD1,1,1,0.20144300144300145,0.14026824832683038,0,False
NEUROD1,DLD1,1,0,-0.045815295815295816,0.7397793472392218,0,False
NEUROD2,DLD1,1,1,0.06464646464646465,0.6391339349490187,0,False
NEUROD4,DLD1,1,0,-0.046536796536796536,0.7358290723613717,0,False
NEUROD6,DLD1,1,0,-0.0823953823953824,0.5498109356084186,0,False
NEUROG1,DLD1,1,0,-0.031746031746031744,0.8180256058609394,0,False
NEUROG2,DLD1,1,1,0.09812409812409813,0.4760215788099155,0,False
NEUROG3,DLD1,1,0,-0.0847041847041847,0.538646529405776,0,False
NEXMIF,DLD1,1,1,0.019264069264069265,0.8889779524702958,0,False
NEXN,DLD1,1,0,-0.13088023088023087,0.3408715031117549,0,False
NF1,DLD1,1,1,0.052236652236652234,0.7048675215924082,0,False
NF2,DLD1,1,0,-0.24776334776334777,0.06818087176066175,0,False
NFAM1,DLD1,1,1,0.06681096681096681,0.6279283196185264,0,False
NFASC,DLD1,1,0,-0.09733044733044734,0.47961395624696784,0,False
NFAT5,DLD1,1,1,0.09603174603174604,0.4855232437996659,0,False
NFATC1,DLD1,1,0,-0.0821067821067821,0.5512142338102666,0,False
NFATC2,DLD1,1,0,-0.0531024531024531,0.7002043361125724,0,False
NFATC2IP,DLD1,1,0,-0.20916305916305916,0.1253811341023208,0,False
NFATC3,DLD1,1,1,0.0823953823953824,0.5498109356084186,0,False
NFATC4,DLD1,1,0,-0.2085137085137085,0.1265852334703093,0,False
NFE2,DLD1,1,0,-0.19473304473304473,0.1542475651639241,0,False
NFE2L1,DLD1,1,1,0.3782106782106782,0.0044126887878252015,1,True
NFE2L2,DLD1,1,0,-0.025252525252525252,0.8547938571913533,0,False
NFE2L3,DLD1,1,0,-0.21984126984126984,0.10680171473285195,0,False
NFIA,DLD1,1,0,-0.10822510822510822,0.431575926895516,0,False
NFIB,DLD1,1,1,0.053246753246753244,0.6994281991738256,0,False
NFIC,DLD1,1,1,0.014646464646464647,0.9154777604639251,0,False
NFIL3,DLD1,1,0,-0.05064935064935065,0.7134446269918602,0,False
NFILZ,DLD1,1,0,,,0,False
NFIX,DLD1,1,1,0.08694083694083694,0.5279374079469847,0,False
NFKB1,DLD1,1,1,0.2111832611832612,0.12169047308442835,0,False
NFKB2,DLD1,1,1,0.14292929292929293,0.29787475731429475,0,False
NFKBIA,DLD1,1,1,0.06313131313131314,0.6470259443254172,0,False
NFKBIB,DLD1,1,1,0.12965367965367966,0.3454547534070269,0,False
NFKBID,DLD1,1,1,0.01847041847041847,0.8935248536495554,0,False
NFKBIE,DLD1,1,0,-0.023881673881673882,0.8625981272995955,0,False
NFKBIL1,DLD1,1,1,0.030591630591630593,0.8245362066654899,0,False
NFKBIZ,DLD1,1,1,0.05692640692640693,0.6797416859522535,0,False
NFRKB,DLD1,1,0,-0.10303030303030303,0.45413558154463424,0,False
NFS1,DLD1,1,1,0.051515151515151514,0.7087617643739642,0,False
NFU1,DLD1,1,1,0.3357864357864358,0.012200298696685518,0,False
NFX1,DLD1,1,0,-0.13953823953823954,0.3096028735525407,0,False
NFXL1,DLD1,1,1,0.06724386724386724,0.6256970544996064,0,False
NFYA,DLD1,1,0,-0.11067821067821068,0.42114619905663314,0,False
NFYB,DLD1,1,0,-0.09754689754689755,0.47863279455351326,0,False
NFYC,DLD1,1,0,-0.25613275613275616,0.059090216206355364,0,False
NGB,DLD1,1,1,0.00101010101010101,0.994160299180154,0,False
NGDN,DLD1,1,0,-0.16911976911976911,0.21707931208983003,0,False
NGEF,DLD1,1,0,-0.11450216450216451,0.4051781023648481,0,False
NGF,DLD1,1,0,-0.006998556998556999,0.9595557039012604,0,False
NGFR,DLD1,1,0,-0.3347763347763348,0.012479405931568564,0,False
NGLY1,DLD1,1,0,-0.04971139971139971,0.7185295854406429,0,False
NGRN,DLD1,1,1,0.13564213564213565,0.3234384493509911,0,False
NHEJ1,DLD1,1,1,0.09487734487734488,0.4908079024642355,0,False
NHLH1,DLD1,1,1,0.031818181818181815,0.817619093006458,0,False
NHLH2,DLD1,1,0,-0.22893217893217893,0.09272039891314723,0,False
NHLRC1,DLD1,1,1,0.0215007215007215,0.8761834994154555,0,False
NHLRC2,DLD1,1,1,0.25981240981240983,0.05541575514698819,0,False
NHLRC3,DLD1,1,1,0.2981240981240981,0.027056517546034435,0,False
NHLRC4,DLD1,1,1,0.08116883116883117,0.5557867309873727,0,False
NHP2,DLD1,1,0,-0.026767676767676767,0.8461841406803365,0,False
NHS,DLD1,1,0,-0.008225108225108226,0.9524750691888056,0,False
NHSL1,DLD1,1,0,-0.11341991341991342,0.4096613128272372,0,False
NHSL2,DLD1,1,0,,,0,False
NIBAN1,DLD1,1,0,-0.09603174603174604,0.4855232437996659,0,False
NIBAN2,DLD1,1,0,-0.19163059163059162,0.1610480804789123,0,False
NIBAN3,DLD1,1,0,-0.07929292929292929,0.5649853041990887,0,False
NICN1,DLD1,1,0,-0.07943722943722943,0.5642752043854162,0,False
NID1,DLD1,1,1,0.12193362193362194,0.3751709626457622,0,False
NID2,DLD1,1,0,-0.1992063492063492,0.1448186529484314,0,False
NIF3L1,DLD1,1,1,0.008225108225108226,0.9524750691888056,0,False
NIFK,DLD1,1,1,0.23975468975468975,0.07789336316209111,0,False
NIM1K,DLD1,1,0,-0.1886002886002886,0.16790034802483214,0,False
NIN,DLD1,1,1,0.029076479076479075,0.833099131038725,0,False
NINJ1,DLD1,1,0,-0.16226551226551225,0.23656498044024457,0,False
NINJ2,DLD1,1,1,0.22561327561327563,0.09768299361494787,0,False
NINL,DLD1,1,0,-0.06601731601731602,0.6320275529596125,0,False
NIP7,DLD1,1,1,0.21464646464646464,0.11555638939307485,0,False
NIPA1,DLD1,1,1,0.15634920634920635,0.254323354743369,0,False
NIPA2,DLD1,1,1,0.015007215007215007,0.9134037956704995,0,False
NIPAL1,DLD1,1,0,-0.09365079365079365,0.49645557786344646,0,False
NIPAL2,DLD1,1,1,0.05483405483405483,0.6909109749026061,0,False
NIPAL3,DLD1,1,0,-0.004184704184704185,0.9758103446293647,0,False
NIPAL4,DLD1,1,0,-0.09473304473304474,0.4914705892705656,0,False
NIPBL,DLD1,1,0,-0.16125541125541126,0.2395349731600687,0,False
NIPSNAP1,DLD1,1,0,-0.06623376623376623,0.6309084833223972,0,False
NIPSNAP2,DLD1,1,1,0.19733044733044733,0.14871908158984126,0,False
NIPSNAP3A,DLD1,1,1,0.000505050505050505,0.9970801305981034,0,False
NIPSNAP3B,DLD1,1,1,0.03124098124098124,0.8208725211304169,0,False
NISCH,DLD1,1,0,-0.02049062049062049,0.8819579480305736,0,False
NIT1,DLD1,1,1,0.04350649350649351,0.7524646441015573,0,False
NIT2,DLD1,1,0,-0.10800865800865801,0.43250312426270143,0,False
NKAIN1,DLD1,1,0,-0.19538239538239538,0.15285143291211994,0,False
NKAIN2,DLD1,1,0,-0.1601010101010101,0.2429604030803969,0,False
NKAIN3,DLD1,1,0,,,0,False
NKAIN4,DLD1,1,0,-0.08903318903318903,0.5180155608648526,0,False
NKAP,DLD1,1,0,-0.13917748917748918,0.3108677458578128,0,False
NKAPD1,DLD1,1,0,-0.042712842712842716,0.7568404493670061,0,False
NKAPL,DLD1,1,0,-0.09343434343434344,0.4974557086517679,0,False
NKD1,DLD1,1,0,-0.3268398268398268,0.014869817224941571,0,False
NKD2,DLD1,1,0,-0.07388167388167388,0.5919104586484751,0,False
NKG7,DLD1,1,0,-0.13232323232323231,0.33552812216884464,0,False
NKIRAS1,DLD1,1,1,0.10642135642135642,0.4393367083841739,0,False
NKIRAS2,DLD1,1,0,-0.2807359307359307,0.03788231116238664,0,False
NKTR,DLD1,1,0,-0.03968253968253968,0.773616729139159,0,False
NKX1-1,DLD1,1,0,,,0,False
NKX1-2,DLD1,1,1,0.2735209235209235,0.04332066153336775,0,False
NKX2-1,DLD1,1,1,0.08903318903318903,0.5180155608648526,0,False
NKX2-2,DLD1,1,1,0.12763347763347763,0.353086365541369,0,False
NKX2-3,DLD1,1,0,-0.03441558441558441,0.8030171535723106,0,False
NKX2-4,DLD1,1,1,0.007792207792207792,0.9549737287045854,0,False
NKX2-5,DLD1,1,0,-0.04415584415584416,0.7488901713463004,0,False
NKX2-8,DLD1,1,0,-0.013924963924963925,0.9196273536164293,0,False
NKX3-1,DLD1,1,1,0.21103896103896103,0.12195132375563837,0,False
NKX3-2,DLD1,1,0,-0.13932178932178932,0.31036140006195573,0,False
NKX6-1,DLD1,1,1,0.23044733044733046,0.09052126930925733,0,False
NKX6-2,DLD1,1,1,0.0761904761904762,0.5803524643764304,0,False
NKX6-3,DLD1,1,0,-0.18434343434343434,0.17788187892449095,0,False
NLE1,DLD1,1,0,-0.20266955266955267,0.13781866658444145,0,False
NLGN1,DLD1,1,1,0.00808080808080808,0.9533079064551575,0,False
NLGN2,DLD1,1,0,-0.08975468975468975,0.5146160920328675,0,False
NLGN3,DLD1,1,0,-0.04177489177489178,0.7620216252012618,0,False
NLGN4X,DLD1,1,1,0.2062049062049062,0.13093735888995006,0,False
NLGN4Y,DLD1,1,0,,,0,False
NLK,DLD1,1,1,0.006998556998556999,0.9595557039012604,0,False
NLN,DLD1,1,0,-0.14422799422799423,0.2934605393890465,0,False
NLRC3,DLD1,1,0,,,0,False
NLRC4,DLD1,1,1,0.09025974025974026,0.5122431838857034,0,False
NLRC5,DLD1,1,0,-0.2183982683982684,0.10918066161170371,0,False
NLRP1,DLD1,1,0,-0.2054112554112554,0.13245914247610585,0,False
NLRP10,DLD1,1,0,-0.1391053391053391,0.31112111718633156,0,False
NLRP11,DLD1,1,1,0.03701298701298701,0.7884817089977088,0,False
NLRP12,DLD1,1,1,0.02316017316017316,0.866710925229341,0,False
NLRP13,DLD1,1,0,-0.04415584415584416,0.7488901713463004,0,False
NLRP14,DLD1,1,1,0.00670995670995671,0.9612222062931335,0,False
NLRP2,DLD1,1,1,0.0683982683982684,0.6197633153263327,0,False
NLRP2B,DLD1,1,0,,,0,False
NLRP3,DLD1,1,0,-0.07907647907647908,0.5660512358494266,0,False
NLRP4,DLD1,1,1,0.2670995670995671,0.04868478896634601,0,False
NLRP5,DLD1,1,1,0.16176046176046177,0.23804680002183573,0,False
NLRP6,DLD1,1,1,0.021861471861471863,0.8741227309615525,0,False
NLRP7,DLD1,1,0,-0.03744588744588745,0.7860659302457644,0,False
NLRP8,DLD1,1,0,-0.15165945165945166,0.2690248294186112,0,False
NLRP9,DLD1,1,1,0.2821067821067821,0.03691566907308382,0,False
NLRX1,DLD1,1,0,-0.17712842712842713,0.19576751412573556,0,False
NMB,DLD1,1,1,0.08427128427128427,0.5407314146844215,0,False
NMBR,DLD1,1,1,0.2204906204906205,0.10574429501340359,0,False
NMD3,DLD1,1,1,0.1165945165945166,0.39659179195214656,0,False
NME1,DLD1,1,1,0.06067821067821068,0.6598853075938516,0,False
