r3_rank,gene,median_background_vulnerability_rho,n_positive_backgrounds,n_resampling_supported_backgrounds,tier1_flag,tier2_flag,tier3_flag,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value,cross_method_stable_flag,n_models_top500,n_models_direction_ge3of4,median_rank_percentile,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_n_positive_backgrounds,adjusted_partial_rho_median,adjusted_partial_rho_min,adjusted_positive_fraction,adjusted_audit_n,final_shortlist_flag,previous_19_reclassified_as_internal_stability
108,C17ORF67,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9360733069457248,,0,,,,,False,False
109,C1GALT1C1L,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9361275280594265,,0,,,,,False,False
110,C1ORF167,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.936181749173128,,0,,,,,False,False
111,C1ORF232,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9362359702868296,,0,,,,,False,False
112,C1QTNF9,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9362901914005314,,0,,,,,False,False
113,C1QTNF9B,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9363444125142332,,0,,,,,False,False
114,C1R,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9363986336279349,,0,,,,,False,False
115,C20ORF203,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9364528547416364,,0,,,,,False,False
116,C20ORF204,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.936507075855338,,0,,,,,False,False
117,C2ORF74,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9365612969690398,,0,,,,,False,False
118,C2ORF81,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9366155180827416,,0,,,,,False,False
119,C2ORF92,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9366697391964433,,0,,,,,False,False
120,C3ORF49,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9367239603101448,,0,,,,,False,False
121,C3ORF85,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9367781814238464,,0,,,,,False,False
122,C4B,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.936832402537548,,0,,,,,False,False
123,C4ORF50,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9368866236512498,,0,,,,,False,False
124,C4ORF54,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9369408447649514,,0,,,,,False,False
125,C5ORF58,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9369950658786532,,0,,,,,False,False
126,C8ORF89,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9370492869923548,,0,,,,,False,False
127,C9ORF57,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9371035081060564,,0,,,,,False,False
128,CAPN8,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9371577292197582,,0,,,,,False,False
129,CCDC154,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9372119503334598,,0,,,,,False,False
130,CCDC163,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9372661714471616,,0,,,,,False,False
131,CCDC168,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9373203925608632,,0,,,,,False,False
132,CCDC18,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9373746136745648,,0,,,,,False,False
133,CCDC187,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9374288347882666,,0,,,,,False,False
134,CCDC188,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9374830559019682,,0,,,,,False,False
135,CCDC192,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.93753727701567,,0,,,,,False,False
136,CCDC194,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9375914981293716,,0,,,,,False,False
137,CCDC196,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9376457192430732,,0,,,,,False,False
138,CCDC197,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.937699940356775,,0,,,,,False,False
139,CCDC200,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9377541614704766,,0,,,,,False,False
140,CCDC28A,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9378083825841784,,0,,,,,False,False
141,CCDC57,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.93786260369788,,0,,,,,False,False
142,CCDC74A,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9379168248115816,,0,,,,,False,False
143,CCDC92B,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9379710459252834,,0,,,,,False,False
144,CCL15,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.938025267038985,,0,,,,,False,False
145,CCL3L3,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9380794881526866,,0,,,,,False,False
146,CCL4,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9381337092663884,,0,,,,,False,False
147,CCNQ,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.93818793038009,,0,,,,,False,False
148,CD177,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9382421514937916,,0,,,,,False,False
149,CD207,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9382963726074932,,0,,,,,False,False
150,CD24,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.938350593721195,,0,,,,,False,False
151,CD300E,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9384048148348968,,0,,,,,False,False
152,CD300H,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9384590359485984,,0,,,,,False,False
153,CD300LB,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9385132570623,,0,,,,,False,False
154,CD52,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9385674781760016,,0,,,,,False,False
155,CD8B,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9386216992897034,,0,,,,,False,False
156,CD99,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9386759204034052,,0,,,,,False,False
157,CDC14C,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9387301415171068,,0,,,,,False,False
158,CDRT4,,0,0,False,False,False,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869,False,0,0,0.9387843626308084,,0,,,,,False,False
