unit_index,state,state_score,n_genes_present,donor_key,donor_id,group,PPAR_group
53,stemness,0.6338569876367202,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-low
56,stemness,-0.11882115602183692,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-high
57,stemness,0.12516275108126068,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-low
60,stemness,0.23078556492812421,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-high
61,stemness,0.35078256289156845,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-low
64,stemness,-0.34374686709382973,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-high
65,stemness,-0.2776021373164069,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-low
68,stemness,0.23563701720071278,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-high
69,stemness,-0.014689778964255851,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-low
72,stemness,-0.5523198235097896,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-high
73,stemness,-0.12340357147850826,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-low
76,stemness,0.1476574578231505,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-high
77,stemness,0.3612410088892649,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-low
80,stemness,-0.5835635442108607,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-high
81,stemness,-1.3983495837682498,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-low
83,stemness,-0.5114695511136291,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-high
84,stemness,-0.06834808525705058,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-low
87,stemness,-0.20518572722159023,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-high
88,stemness,0.40195683911416424,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-low
91,stemness,0.3451595049604763,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-high
92,stemness,0.7330415661112376,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-low
95,stemness,-0.06470983415192211,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-high
96,stemness,0.4387034992783252,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-low
99,stemness,0.21179121515354787,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-high
100,stemness,0.4759853205095492,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-low
103,stemness,-0.19367542825464942,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-high
104,stemness,0.12098498563304896,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-low
107,stemness,0.20313183461113762,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-high
108,stemness,0.19377176433641585,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-low
111,stemness,-0.12224998461692686,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-high
112,stemness,0.14740061362475715,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-low
115,stemness,0.34812936344273815,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-high
116,stemness,0.34506052156662975,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-low
119,stemness,0.12065142419274735,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-high
120,stemness,0.4172567369032302,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-low
123,stemness,0.19293228828874992,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-high
124,stemness,0.6020098350259905,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-low
127,stemness,-0.45082770452031273,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-high
128,stemness,-0.4188142143132142,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-low
131,stemness,-0.12693838182967582,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-high
132,stemness,0.008655503690362781,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-low
135,stemness,0.1453913913353091,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-high
136,stemness,0.5336374362799925,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-low
139,stemness,0.04641211453426979,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-high
140,stemness,-0.24040344475991166,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-low
143,stemness,-0.6861898992934024,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-high
144,stemness,0.17955244173633372,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-low
147,stemness,-0.3640178881271595,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-high
148,stemness,-2.1607707257203135,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-low
151,stemness,-0.4291393008250715,10,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-high
152,stemness,-0.27657679378458727,10,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-low
155,stemness,-0.1970470339486517,10,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,PPAR-high
158,stemness,-0.06730555025039077,10,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,PPAR-high
161,stemness,0.9503698204981494,10,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,PPAR-high
164,stemness,-0.12089019395576588,10,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,PPAR-high
167,stemness,0.05743760275553984,10,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,PPAR-high
170,stemness,-0.25233227185907453,10,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,PPAR-high
173,stemness,-0.8712685535673271,10,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,PPAR-high
176,stemness,0.041454530613999716,10,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,PPAR-high
181,stemness,-0.29562036847198275,10,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,PPAR-high
184,stemness,0.3765961571111875,10,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,PPAR-high
187,stemness,-0.19592731679825554,10,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,PPAR-high
190,stemness,0.18852529401296542,10,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,PPAR-high
193,stemness,-0.4027765142928664,10,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,PPAR-high
196,stemness,0.6565878238145839,10,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,PPAR-high
199,stemness,0.007391729734773073,10,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,PPAR-high
202,stemness,0.1129500593979137,10,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,PPAR-high
205,stemness,-0.05588642988420676,10,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,PPAR-high
208,stemness,0.08661254119445506,10,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,PPAR-high
211,stemness,-0.06763161676826178,10,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,PPAR-high
214,stemness,-2.1607707257203135,10,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,tumor,PPAR-high
216,stemness,-0.025927592156957686,10,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,PPAR-high
219,stemness,-0.29687624318487504,10,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,PPAR-high
222,stemness,-0.13261315646318841,10,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,PPAR-high
225,stemness,0.7185726046026495,10,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,PPAR-high
228,stemness,-0.15042057704106618,10,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,PPAR-high
231,stemness,0.9982453283075348,10,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,PPAR-high
234,stemness,-0.33892219372223736,10,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,PPAR-high
237,stemness,1.6267437933588542,10,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,PPAR-high
240,stemness,-0.26908783388279495,10,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,PPAR-high
243,stemness,-0.045091189539956035,10,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,PPAR-high
246,stemness,-0.2005348621948538,10,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,PPAR-high
249,stemness,-0.5363853891425805,10,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,PPAR-high
0,secretory_differentiation,-0.24214583998774925,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-high
1,secretory_differentiation,0.684677722538026,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-low
4,secretory_differentiation,0.20328818514555086,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-high
5,secretory_differentiation,0.39025220923706827,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-low
8,secretory_differentiation,-0.5524128706810696,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-high
9,secretory_differentiation,0.7189942374048347,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-low
12,secretory_differentiation,0.39526089678913523,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-high
13,secretory_differentiation,0.5147738540954931,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-low
16,secretory_differentiation,-0.8313041731100321,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-high
17,secretory_differentiation,0.1876759089144119,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-low
20,secretory_differentiation,-0.6158713875422526,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-high
21,secretory_differentiation,-0.02288015346120329,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-low
24,secretory_differentiation,-0.9332492957534368,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-high
25,secretory_differentiation,0.21581539783427184,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-low
28,secretory_differentiation,-0.2217625257995628,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-high
29,secretory_differentiation,-0.6444933058824909,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-low
32,secretory_differentiation,0.582991350728335,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-high
33,secretory_differentiation,1.039772308724822,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-low
36,secretory_differentiation,-0.202941507756688,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-high
37,secretory_differentiation,-0.4031604313363557,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-low
40,secretory_differentiation,-0.04894146271173451,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-high
41,secretory_differentiation,0.6349154234709988,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-low
44,secretory_differentiation,-0.6102404956566246,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-high
45,secretory_differentiation,-0.8606937934966812,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-low
48,secretory_differentiation,-0.6554880402666808,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-high
49,secretory_differentiation,0.46987247008236865,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-low
52,secretory_differentiation,0.3129640969662907,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-high
53,secretory_differentiation,0.542345046549894,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-low
56,secretory_differentiation,-0.25460165506366456,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-high
57,secretory_differentiation,0.5558701934557717,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-low
60,secretory_differentiation,0.37893849786894035,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-high
61,secretory_differentiation,0.66539171569251,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-low
64,secretory_differentiation,-1.426158047400074,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-high
65,secretory_differentiation,-0.11394246071831585,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-low
68,secretory_differentiation,0.3777496925528901,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-high
69,secretory_differentiation,0.36456220955026386,10,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-low
72,secretory_differentiation,-0.1306185799566431,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-high
73,secretory_differentiation,0.8120200712555288,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-low
76,secretory_differentiation,-0.07646796941793936,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-high
77,secretory_differentiation,0.5753566659836254,10,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-low
80,secretory_differentiation,-1.7623420667656948,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-high
81,secretory_differentiation,-0.5305730993209691,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-low
83,secretory_differentiation,0.08714078753339363,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-high
84,secretory_differentiation,-0.4015496092905346,10,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-low
87,secretory_differentiation,-0.036505942746924834,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-high
88,secretory_differentiation,0.6887514432428486,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-low
91,secretory_differentiation,0.07673860783529435,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-high
92,secretory_differentiation,0.6645388854101653,10,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-low
95,secretory_differentiation,-0.30913981950776365,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-high
96,secretory_differentiation,0.656921184693491,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-low
99,secretory_differentiation,-0.41860935900407314,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-high
100,secretory_differentiation,0.02769996541559603,10,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-low
103,secretory_differentiation,-0.22917358840518204,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-high
104,secretory_differentiation,0.4002627766274222,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-low
107,secretory_differentiation,0.442941726360234,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-high
108,secretory_differentiation,0.47189546988930486,10,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-low
111,secretory_differentiation,-0.35079498897705896,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-high
112,secretory_differentiation,0.45977455238033993,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-low
115,secretory_differentiation,0.15353366273868838,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-high
116,secretory_differentiation,0.7231509464786293,10,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-low
119,secretory_differentiation,-0.43574367200786834,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-high
120,secretory_differentiation,0.5677905171734048,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-low
123,secretory_differentiation,0.3535066162191597,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-high
124,secretory_differentiation,0.5710501580112511,10,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-low
127,secretory_differentiation,0.3449586266993553,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-high
128,secretory_differentiation,0.9525727621906703,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-low
131,secretory_differentiation,0.09589965226977688,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-high
132,secretory_differentiation,0.7115093685209064,10,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-low
135,secretory_differentiation,-0.3649835151310892,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-high
136,secretory_differentiation,0.6498433323536174,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-low
139,secretory_differentiation,-0.4797716293587425,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-high
140,secretory_differentiation,-0.2660500441154817,10,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-low
143,secretory_differentiation,-0.31090650224374333,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-high
144,secretory_differentiation,0.13289972239588083,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-low
147,secretory_differentiation,0.0913938553821318,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-high
148,secretory_differentiation,-1.86067595911891,10,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-low
151,secretory_differentiation,0.2635708869791651,10,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-high
152,secretory_differentiation,0.783191207520423,10,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-low
155,secretory_differentiation,0.3544059405917592,10,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,PPAR-high
158,secretory_differentiation,-0.07039947243536684,10,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,PPAR-high
161,secretory_differentiation,-0.5911229007497552,10,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,PPAR-high
164,secretory_differentiation,-0.4081468472559269,10,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,PPAR-high
167,secretory_differentiation,-2.2903261358191624,10,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,PPAR-high
170,secretory_differentiation,-0.2492784615438414,10,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,PPAR-high
173,secretory_differentiation,-0.694903485111418,10,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,PPAR-high
176,secretory_differentiation,-1.2777590720368448,10,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,PPAR-high
181,secretory_differentiation,0.07720868450038139,10,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,PPAR-high
184,secretory_differentiation,-0.6880417816534024,10,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,PPAR-high
187,secretory_differentiation,-0.6999102481827754,10,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,PPAR-high
190,secretory_differentiation,-0.45728526079411547,10,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,PPAR-high
193,secretory_differentiation,0.25429813940896173,10,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,PPAR-high
196,secretory_differentiation,0.10474983575542311,10,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,PPAR-high
199,secretory_differentiation,-0.595538760162997,10,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,PPAR-high
202,secretory_differentiation,0.24469098114703497,10,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,PPAR-high
205,secretory_differentiation,-0.03971890670486563,10,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,PPAR-high
208,secretory_differentiation,0.27068459580489923,10,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,PPAR-high
211,secretory_differentiation,0.32534821591013413,10,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,PPAR-high
214,secretory_differentiation,-2.869543387645552,10,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,tumor,PPAR-high
216,secretory_differentiation,-0.4228842480627125,10,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,PPAR-high
219,secretory_differentiation,0.3798296928466461,10,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,PPAR-high
222,secretory_differentiation,0.29252151528933285,10,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,PPAR-high
225,secretory_differentiation,0.9113887613285641,10,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,PPAR-high
228,secretory_differentiation,0.909592649994714,10,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,PPAR-high
231,secretory_differentiation,0.958909637353272,10,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,PPAR-high
234,secretory_differentiation,0.8914130822010854,10,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,PPAR-high
237,secretory_differentiation,0.7608008422245567,10,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,PPAR-high
240,secretory_differentiation,0.7061518082848732,10,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,PPAR-high
243,secretory_differentiation,0.7126321629920349,10,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,PPAR-high
246,secretory_differentiation,0.47999319027469556,10,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,PPAR-high
249,secretory_differentiation,-1.6705918449185435,10,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,PPAR-high
0,enterocyte_differentiation,0.4699396036212285,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-high
1,enterocyte_differentiation,0.162533111290959,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-low
4,enterocyte_differentiation,-0.27857392566234407,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-high
5,enterocyte_differentiation,-0.5833290774710356,10,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-low
8,enterocyte_differentiation,0.3871065584920097,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-high
9,enterocyte_differentiation,0.044131409668157116,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-low
12,enterocyte_differentiation,-0.21998979782468236,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-high
13,enterocyte_differentiation,-0.22205956659272258,10,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-low
16,enterocyte_differentiation,0.5209647933868747,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-high
17,enterocyte_differentiation,0.2463756145368611,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-low
20,enterocyte_differentiation,-0.04024766727167935,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-high
21,enterocyte_differentiation,-0.6191524396442368,10,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-low
24,enterocyte_differentiation,0.40845750581805096,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-high
25,enterocyte_differentiation,0.4257629064303436,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-low
28,enterocyte_differentiation,-1.7506451111586692,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-high
29,enterocyte_differentiation,-1.6503421010865587,10,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-low
32,enterocyte_differentiation,0.26380877423532245,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-high
33,enterocyte_differentiation,0.014932504102355993,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-low
36,enterocyte_differentiation,-1.2149211838384766,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-high
37,enterocyte_differentiation,-0.6464990507217079,10,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-low
40,enterocyte_differentiation,1.3447688889514284,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-high
41,enterocyte_differentiation,0.11472949181881571,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-low
44,enterocyte_differentiation,0.11162955691445256,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-high
45,enterocyte_differentiation,-0.6824525034812527,10,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-low
48,enterocyte_differentiation,0.5594046712020535,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-high
49,enterocyte_differentiation,0.30484419310623656,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-low
52,enterocyte_differentiation,0.1896209173369508,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-high
53,enterocyte_differentiation,-0.20356447062311753,10,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-low
56,enterocyte_differentiation,0.43403210396693986,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-high
57,enterocyte_differentiation,0.1662601395494722,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-low
60,enterocyte_differentiation,-0.08573518795347322,10,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-high
