database,signature_size,scoring_method,DRUG_NAME,drug_key,background,n_trajectory_values,n_positive_trajectory_values,median_rho,min_rho,max_rho,median_n,median_p
PRISM,250,rank,cycloheximide,CYCLOHEXIMIDE,DLD1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564,27.0,0.8989793828578538
PRISM,250,rank,cyclovalone,CYCLOVALONE,DLD1,1,0,-0.24786324786324784,-0.24786324786324784,-0.24786324786324784,26.0,0.22213758900788602
PRISM,250,rank,cyclovirobuxin-d,CYCLOVIROBUXIND,DLD1,1,0,-0.5381140598531904,-0.5381140598531904,-0.5381140598531904,22.0,0.009784538565223051
PRISM,250,rank,cyproheptadine,CYPROHEPTADINE,DLD1,1,0,-0.025691699604743084,-0.025691699604743084,-0.025691699604743084,23.0,0.9073666997030375
PRISM,250,rank,cyproterone-acetate,CYPROTERONEACETATE,DLD1,1,0,-0.20158102766798422,-0.20158102766798422,-0.20158102766798422,22.0,0.3683370734344016
PRISM,250,rank,cyromazine,CYROMAZINE,DLD1,1,1,0.21913043478260866,0.21913043478260866,0.21913043478260866,24.0,0.3035834439172304
PRISM,250,rank,cyt387,CYT387,DLD1,1,1,0.030477941552873263,0.030477941552873263,0.030477941552873263,27.0,0.8800475165722504
PRISM,250,rank,cytarabine,CYTARABINE,DLD1,1,1,0.12817617165443254,0.12817617165443254,0.12817617165443254,22.0,0.569722895073283
PRISM,250,rank,cytochalasin-b,CYTOCHALASINB,DLD1,1,1,0.007936507936507934,0.007936507936507934,0.007936507936507934,27.0,0.968660441244836
PRISM,250,rank,cytochlor,CYTOCHLOR,DLD1,1,1,0.01282051282051282,0.01282051282051282,0.01282051282051282,27.0,0.9493942233185557
PRISM,250,rank,dabrafenib,DABRAFENIB,DLD1,1,0,-0.14870538125681654,-0.14870538125681654,-0.14870538125681654,26.0,0.46844829806128907
PRISM,250,rank,dacarbazine,DACARBAZINE,DLD1,1,1,0.10600405429046642,0.10600405429046642,0.10600405429046642,26.0,0.6062808189831235
PRISM,250,rank,dacinostat,DACINOSTAT,DLD1,1,1,0.11461538461538462,0.11461538461538462,0.11461538461538462,25.0,0.5853816553920668
PRISM,250,rank,daclatasvir,DACLATASVIR,DLD1,1,1,0.2270676691729323,0.2270676691729323,0.2270676691729323,20.0,0.335674431013418
PRISM,250,rank,dacomitinib,DACOMITINIB,DLD1,1,0,-0.0868510300367735,-0.0868510300367735,-0.0868510300367735,27.0,0.66664852597146
PRISM,250,rank,dalcetrapib,DALCETRAPIB,DLD1,1,1,0.30632411067193677,0.30632411067193677,0.30632411067193677,23.0,0.1551434708598757
PRISM,250,rank,danazol,DANAZOL,DLD1,1,1,0.054782608695652164,0.054782608695652164,0.054782608695652164,24.0,0.799308243488264
PRISM,250,rank,danusertib,DANUSERTIB,DLD1,1,1,0.018925518925518924,0.018925518925518924,0.018925518925518924,27.0,0.9253516782792712
PRISM,250,rank,dapivirine,DAPIVIRINE,DLD1,1,1,0.15307692307692308,0.15307692307692308,0.15307692307692308,25.0,0.4650710581407873
PRISM,250,rank,darapladib,DARAPLADIB,DLD1,1,1,0.16923076923076924,0.16923076923076924,0.16923076923076924,25.0,0.4186924778221306
PRISM,250,rank,darifenacin,DARIFENACIN,DLD1,1,1,0.002393162393162393,0.002393162393162393,0.002393162393162393,26.0,0.9907426616477358
PRISM,250,rank,dasatinib,DASATINIB,DLD1,1,1,0.21025514096032835,0.21025514096032835,0.21025514096032835,26.0,0.30256426523483104
PRISM,250,rank,daunorubicin,DAUNORUBICIN,DLD1,1,1,0.1912034565672404,0.1912034565672404,0.1912034565672404,27.0,0.3393936928791308
PRISM,250,rank,decitabine,DECITABINE,DLD1,1,1,0.4325365995612289,0.4325365995612289,0.4325365995612289,26.0,0.02731967036789833
PRISM,250,rank,deferasirox,DEFERASIROX,DLD1,1,1,0.03461538461538462,0.03461538461538462,0.03461538461538462,25.0,0.869522659769591
PRISM,250,rank,deflazacort,DEFLAZACORT,DLD1,1,0,-0.2076923076923077,-0.2076923076923077,-0.2076923076923077,25.0,0.31914600560232337
PRISM,250,rank,deforolimus,DEFOROLIMUS,DLD1,1,1,0.07631257631257632,0.07631257631257632,0.07631257631257632,27.0,0.7051922330874236
PRISM,250,rank,dehydrocholate-acid,DEHYDROCHOLATEACID,DLD1,1,1,0.2653846153846154,0.2653846153846154,0.2653846153846154,25.0,0.19979816629416475
PRISM,250,rank,delanzomib,DELANZOMIB,DLD1,1,1,0.23487179487179485,0.23487179487179485,0.23487179487179485,26.0,0.24810613571794268
PRISM,250,rank,demecarium,DEMECARIUM,DLD1,1,1,0.254017094017094,0.254017094017094,0.254017094017094,26.0,0.21049743394195003
PRISM,250,rank,deoxycorticosterone-acetate,DEOXYCORTICOSTERONEACETATE,DLD1,1,1,0.23652173913043475,0.23652173913043475,0.23652173913043475,24.0,0.265820294159618
PRISM,250,rank,dequalinium,DEQUALINIUM,DLD1,1,0,-0.030769230769230767,-0.030769230769230767,-0.030769230769230767,25.0,0.8839182553315145
PRISM,250,rank,desonide,DESONIDE,DLD1,1,0,-0.2746153846153846,-0.2746153846153846,-0.2746153846153846,25.0,0.1840159090864503
PRISM,250,rank,desoxycortone,DESOXYCORTONE,DLD1,1,1,0.09826086956521737,0.09826086956521737,0.09826086956521737,24.0,0.6478231237133649
PRISM,250,rank,dexamethasone-acetate,DEXAMETHASONEACETATE,DLD1,1,1,0.07114624505928854,0.07114624505928854,0.07114624505928854,23.0,0.747008309304177
PRISM,250,rank,dianhydrogalactitol,DIANHYDROGALACTITOL,DLD1,1,0,-0.2027350427350427,-0.2027350427350427,-0.2027350427350427,26.0,0.32057664015347187
PRISM,250,rank,diaveridine,DIAVERIDINE,DLD1,1,1,0.02692307692307692,0.02692307692307692,0.02692307692307692,25.0,0.8983497047434486
PRISM,250,rank,diazooxonorleucine,DIAZOOXONORLEUCINE,DLD1,1,0,-0.09043478260869564,-0.09043478260869564,-0.09043478260869564,24.0,0.67430275825611
PRISM,250,rank,dichlorisone-acetate,DICHLORISONEACETATE,DLD1,1,0,-0.03260869565217391,-0.03260869565217391,-0.03260869565217391,23.0,0.8825767602472688
PRISM,250,rank,dichloroacetate,DICHLOROACETATE,DLD1,1,1,0.10878565864408424,0.10878565864408424,0.10878565864408424,27.0,0.5891097589210097
PRISM,250,rank,dichlorvos,DICHLORVOS,DLD1,1,1,0.22039072039072038,0.22039072039072038,0.22039072039072038,27.0,0.2693126156347754
PRISM,250,rank,diclazuril,DICLAZURIL,DLD1,1,0,-0.24434782608695652,-0.24434782608695652,-0.24434782608695652,24.0,0.24985580217173992
PRISM,250,rank,dicycloverine,DICYCLOVERINE,DLD1,1,0,-0.05335968379446641,-0.05335968379446641,-0.05335968379446641,23.0,0.8089311975158356
PRISM,250,rank,dienogest,DIENOGEST,DLD1,1,1,0.03853754940711463,0.03853754940711463,0.03853754940711463,23.0,0.861411866221951
PRISM,250,rank,difluprednate,DIFLUPREDNATE,DLD1,1,0,-0.11111111111111109,-0.11111111111111109,-0.11111111111111109,26.0,0.588940668990549
PRISM,250,rank,digitoxigenin,DIGITOXIGENIN,DLD1,1,0,-0.0858119658119658,-0.0858119658119658,-0.0858119658119658,26.0,0.6768191025896041
PRISM,250,rank,digoxigenin,DIGOXIGENIN,DLD1,1,0,-0.4107692307692308,-0.4107692307692308,-0.4107692307692308,25.0,0.04137725673275664
PRISM,250,rank,digoxin,DIGOXIN,DLD1,1,0,-0.1252173913043478,-0.1252173913043478,-0.1252173913043478,24.0,0.559898535790483
PRISM,250,rank,dihydroartemisinin,DIHYDROARTEMISININ,DLD1,1,1,0.2458119658119658,0.2458119658119658,0.2458119658119658,26.0,0.22611163340441034
PRISM,250,rank,dihydroergocristine,DIHYDROERGOCRISTINE,DLD1,1,0,-0.2885375494071146,-0.2885375494071146,-0.2885375494071146,23.0,0.1818057548253395
PRISM,250,rank,dihydromyricetin,DIHYDROMYRICETIN,DLD1,1,1,0.015384615384615384,0.015384615384615384,0.015384615384615384,26.0,0.9405389008858271
PRISM,250,rank,dinaciclib,DINACICLIB,DLD1,1,0,-0.06471306471306472,-0.06471306471306472,-0.06471306471306472,27.0,0.7484499197925274
PRISM,250,rank,dioscin,DIOSCIN,DLD1,1,0,-0.1600790513833992,-0.1600790513833992,-0.1600790513833992,23.0,0.4656193711578115
PRISM,250,rank,diphemanil,DIPHEMANIL,DLD1,1,1,0.37478260869565216,0.37478260869565216,0.37478260869565216,24.0,0.0711591600657471
PRISM,250,rank,diphenyleneiodonium,DIPHENYLENEIODONIUM,DLD1,1,0,-0.38260869565217387,-0.38260869565217387,-0.38260869565217387,24.0,0.06499969935694097
PRISM,250,rank,dirithromycin,DIRITHROMYCIN,DLD1,1,1,0.13043478260869562,0.13043478260869562,0.13043478260869562,24.0,0.5435259752175853
PRISM,250,rank,disulfiram,DISULFIRAM,DLD1,1,1,0.09645909645909646,0.09645909645909646,0.09645909645909646,27.0,0.632210432369952
PRISM,250,rank,docetaxel,DOCETAXEL,DLD1,1,1,0.03320350365591113,0.03320350365591113,0.03320350365591113,27.0,0.8694071817432234
PRISM,250,rank,dofetilide,DOFETILIDE,DLD1,1,1,0.41106719367588934,0.41106719367588934,0.41106719367588934,23.0,0.0513433249163491
PRISM,250,rank,dolastatin-10,DOLASTATIN10,DLD1,1,0,-0.35931623931623924,-0.35931623931623924,-0.35931623931623924,26.0,0.07141863181595458
PRISM,250,rank,dolutegravir,DOLUTEGRAVIR,DLD1,1,1,0.10956521739130433,0.10956521739130433,0.10956521739130433,24.0,0.610301978528463
PRISM,250,rank,domiphen,DOMIPHEN,DLD1,1,0,-0.050434782608695654,-0.050434782608695654,-0.050434782608695654,24.0,0.8149558189775675
PRISM,250,rank,domperidone,DOMPERIDONE,DLD1,1,0,-0.12923076923076923,-0.12923076923076923,-0.12923076923076923,25.0,0.5381165514921838
PRISM,250,rank,dorzolamide,DORZOLAMIDE,DLD1,1,0,-0.0694522868435912,-0.0694522868435912,-0.0694522868435912,22.0,0.7587552446888981
PRISM,250,rank,dovitinib,DOVITINIB,DLD1,1,0,-0.026625451044834395,-0.026625451044834395,-0.026625451044834395,27.0,0.8951215924470253
PRISM,250,rank,doxifluridine,DOXIFLURIDINE,DLD1,1,1,0.003007518796992481,0.003007518796992481,0.003007518796992481,20.0,0.989959729518499
PRISM,250,rank,doxorubicin,DOXORUBICIN,DLD1,1,1,0.23687423687423687,0.23687423687423687,0.23687423687423687,27.0,0.23419739324050934
PRISM,250,rank,doxycycline,DOXYCYCLINE,DLD1,1,0,-0.17704517704517705,-0.17704517704517705,-0.17704517704517705,27.0,0.3770034788130813
PRISM,250,rank,dronedarone,DRONEDARONE,DLD1,1,1,0.03754940711462451,0.03754940711462451,0.03754940711462451,23.0,0.8649333446053347
PRISM,250,rank,drospirenone,DROSPIRENONE,DLD1,1,1,0.045470085470085464,0.045470085470085464,0.045470085470085464,26.0,0.8254320783624893
PRISM,250,rank,ebastine,EBASTINE,DLD1,1,0,-0.1208695652173913,-0.1208695652173913,-0.1208695652173913,24.0,0.5737097351958669
PRISM,250,rank,echinomycin,ECHINOMYCIN,DLD1,1,1,0.24230769230769234,0.24230769230769234,0.24230769230769234,25.0,0.24320839828905277
PRISM,250,rank,efonidipine-monoethanolate,EFONIDIPINEMONOETHANOLATE,DLD1,1,0,-0.0463980463980464,-0.0463980463980464,-0.0463980463980464,27.0,0.8182419930301201
PRISM,250,rank,elacridar,ELACRIDAR,DLD1,1,1,0.014615384615384615,0.014615384615384615,0.014615384615384615,25.0,0.9447196857477184
PRISM,250,rank,elesclomol,ELESCLOMOL,DLD1,1,1,0.32650603721520116,0.32650603721520116,0.32650603721520116,27.0,0.09647112470340355
PRISM,250,rank,eltrombopag,ELTROMBOPAG,DLD1,1,1,0.507008547008547,0.507008547008547,0.507008547008547,26.0,0.008205958223218346
PRISM,250,rank,embelin,EMBELIN,DLD1,1,1,0.17334839073969513,0.17334839073969513,0.17334839073969513,22.0,0.4404203132347078
PRISM,250,rank,emetine,EMETINE,DLD1,1,0,-0.06461538461538462,-0.06461538461538462,-0.06461538461538462,26.0,0.7538256182599908
PRISM,250,rank,endo-IWR-1,ENDOIWR1,DLD1,1,0,-0.2399267399267399,-0.2399267399267399,-0.2399267399267399,27.0,0.22804583914637583
PRISM,250,rank,enocitabine,ENOCITABINE,DLD1,1,1,0.3201581027667985,0.3201581027667985,0.3201581027667985,22.0,0.14634150378328975
PRISM,250,rank,enoximone,ENOXIMONE,DLD1,1,1,0.014782608695652172,0.014782608695652172,0.014782608695652172,24.0,0.9453421257736343
PRISM,250,rank,entinostat,ENTINOSTAT,DLD1,1,1,0.2198290598290598,0.2198290598290598,0.2198290598290598,26.0,0.2805640835575299
PRISM,250,rank,enzalutamide,ENZALUTAMIDE,DLD1,1,0,-0.3890457368718239,-0.3890457368718239,-0.3890457368718239,22.0,0.07352866053644125
PRISM,250,rank,epiandrosterone,EPIANDROSTERONE,DLD1,1,1,0.15302089215132694,0.15302089215132694,0.15302089215132694,22.0,0.49659485563508743
PRISM,250,rank,epinastine,EPINASTINE,DLD1,1,1,0.18577075098814227,0.18577075098814227,0.18577075098814227,23.0,0.39606780480954484
PRISM,250,rank,epinephrine,EPINEPHRINE,DLD1,1,0,-0.06466165413533834,-0.06466165413533834,-0.06466165413533834,20.0,0.7865148626867856
PRISM,250,rank,eplerenone,EPLERENONE,DLD1,1,1,0.10866910866910866,0.10866910866910866,0.10866910866910866,27.0,0.5895112601110185
PRISM,250,rank,epothilone-a,EPOTHILONEA,DLD1,1,1,0.025641025641025637,0.025641025641025637,0.025641025641025637,26.0,0.9010507897194637
PRISM,250,rank,epothilone-b,EPOTHILONEB,DLD1,1,0,-0.1946153846153846,-0.1946153846153846,-0.1946153846153846,25.0,0.3512253671120399
PRISM,250,rank,eprosartan,EPROSARTAN,DLD1,1,1,0.4121739130434783,0.4121739130434783,0.4121739130434783,24.0,0.04534690802018242
PRISM,250,rank,eptifibatide,EPTIFIBATIDE,DLD1,1,0,-0.2885375494071147,-0.2885375494071147,-0.2885375494071147,22.0,0.1928246100516862
PRISM,250,rank,equol,EQUOL,DLD1,1,0,-0.024703557312252968,-0.024703557312252968,-0.024703557312252968,23.0,0.9109154893296205
PRISM,250,rank,erastin,ERASTIN,DLD1,1,1,0.3102766798418973,0.3102766798418973,0.3102766798418973,23.0,0.1496137510331062
PRISM,250,rank,ercalcitriol,ERCALCITRIOL,DLD1,1,0,-0.05632411067193676,-0.05632411067193676,-0.05632411067193676,23.0,0.7985226107639527
PRISM,250,rank,erdafitinib,ERDAFITINIB,DLD1,1,1,0.05632411067193676,0.05632411067193676,0.05632411067193676,23.0,0.7985226107639527
PRISM,250,rank,erlotinib,ERLOTINIB,DLD1,1,0,-0.396176500914893,-0.396176500914893,-0.396176500914893,27.0,0.04078049078425097
PRISM,250,rank,erteberel,ERTEBEREL,DLD1,1,1,0.26,0.26,0.26,25.0,0.2094182873587361
PRISM,250,rank,erythritol,ERYTHRITOL,DLD1,1,1,0.003952569169960474,0.003952569169960474,0.003952569169960474,23.0,0.9857196293836707
PRISM,250,rank,estradiol,ESTRADIOL,DLD1,1,1,0.13156408808582723,0.13156408808582723,0.13156408808582723,22.0,0.5594788375488213
PRISM,250,rank,estradiol-benzoate,ESTRADIOLBENZOATE,DLD1,1,0,-0.1383399209486166,-0.1383399209486166,-0.1383399209486166,23.0,0.5290252163433298
PRISM,250,rank,estradiol-cypionate,ESTRADIOLCYPIONATE,DLD1,1,1,0.3064713064713065,0.3064713064713065,0.3064713064713065,27.0,0.11999303680236073
PRISM,250,rank,estramustine,ESTRAMUSTINE,DLD1,1,0,-0.02894196214911663,-0.02894196214911663,-0.02894196214911663,27.0,0.8860529216450566
PRISM,250,rank,estramustine-phosphate,ESTRAMUSTINEPHOSPHATE,DLD1,1,1,0.21846153846153843,0.21846153846153843,0.21846153846153843,25.0,0.2941205702947026
PRISM,250,rank,estrone,ESTRONE,DLD1,1,1,0.10905982905982906,0.10905982905982906,0.10905982905982906,26.0,0.5958797037499546
PRISM,250,rank,ethacridine-lactate-monohydrate,ETHACRIDINELACTATEMONOHYDRATE,DLD1,1,0,0.0,0.0,0.0,25.0,1.0
PRISM,250,rank,ethinyl-estradiol,ETHINYLESTRADIOL,DLD1,1,1,0.21804511278195485,0.21804511278195485,0.21804511278195485,20.0,0.35573636611773685
PRISM,250,rank,etoposide,ETOPOSIDE,DLD1,1,1,0.08376068376068375,0.08376068376068375,0.08376068376068375,26.0,0.6841487106459908
PRISM,250,rank,etoposide-phosphate,ETOPOSIDEPHOSPHATE,DLD1,1,1,0.17743589743589744,0.17743589743589744,0.17743589743589744,26.0,0.38585263819604465
PRISM,250,rank,evacetrapib,EVACETRAPIB,DLD1,1,1,0.08854700854700855,0.08854700854700855,0.08854700854700855,26.0,0.66709078570047
PRISM,250,rank,evodiamine,EVODIAMINE,DLD1,1,1,0.2417094017094017,0.2417094017094017,0.2417094017094017,26.0,0.23420142217199674
PRISM,250,rank,famciclovir,FAMCICLOVIR,DLD1,1,0,-0.3890457368718239,-0.3890457368718239,-0.3890457368718239,22.0,0.07352866053644125
PRISM,250,rank,favipiravir,FAVIPIRAVIR,DLD1,1,1,0.2885375494071147,0.2885375494071147,0.2885375494071147,22.0,0.1928246100516862
PRISM,250,rank,fdcyd,FDCYD,DLD1,1,0,-0.4120553359683795,-0.4120553359683795,-0.4120553359683795,23.0,0.05073095854624649
PRISM,250,rank,felbamate,FELBAMATE,DLD1,1,1,0.3681318681318681,0.3681318681318681,0.3681318681318681,27.0,0.058849340554803356
PRISM,250,rank,fenaclon,FENACLON,DLD1,1,0,-0.2727272727272727,-0.2727272727272727,-0.2727272727272727,21.0,0.2316557954857192
PRISM,250,rank,fenbendazole,FENBENDAZOLE,DLD1,1,1,0.02992659514398645,0.02992659514398645,0.02992659514398645,22.0,0.8948231841333145
PRISM,250,rank,fendiline,FENDILINE,DLD1,1,1,0.25352907961603616,0.25352907961603616,0.25352907961603616,22.0,0.2549256224531637
PRISM,250,rank,fenofibrate,FENOFIBRATE,DLD1,1,0,-0.07538461538461538,-0.07538461538461538,-0.07538461538461538,25.0,0.7202413442368581
PRISM,250,rank,fenretinide,FENRETINIDE,DLD1,1,1,0.15461538461538463,0.15461538461538463,0.15461538461538463,25.0,0.4605426867968305
PRISM,250,rank,filanesib,FILANESIB,DLD1,1,0,-0.3023977035998857,-0.3023977035998857,-0.3023977035998857,26.0,0.13322453093473627
PRISM,250,rank,filgotinib,FILGOTINIB,DLD1,1,0,-0.18690005646527386,-0.18690005646527386,-0.18690005646527386,22.0,0.40493287244281234
PRISM,250,rank,finafloxacin,FINAFLOXACIN,DLD1,1,0,-0.4636363636363636,-0.4636363636363636,-0.4636363636363636,21.0,0.03426529873787609
PRISM,250,rank,fleroxacin,FLEROXACIN,DLD1,1,1,0.1922077922077922,0.1922077922077922,0.1922077922077922,21.0,0.4038885272768977
PRISM,250,rank,florfenicol,FLORFENICOL,DLD1,1,0,-0.10923076923076921,-0.10923076923076921,-0.10923076923076921,25.0,0.6032361286157774
PRISM,250,rank,floxuridine,FLOXURIDINE,DLD1,1,0,-0.44505494505494503,-0.44505494505494503,-0.44505494505494503,27.0,0.02000734704214092
PRISM,250,rank,flubendazole,FLUBENDAZOLE,DLD1,1,1,0.06898656898656899,0.06898656898656899,0.06898656898656899,27.0,0.7324183489147095
PRISM,250,rank,fludarabine,FLUDARABINE,DLD1,1,1,0.2121739130434782,0.2121739130434782,0.2121739130434782,24.0,0.31957122228868073
PRISM,250,rank,fludarabine-phosphate,FLUDARABINEPHOSPHATE,DLD1,1,0,-0.44752136752136745,-0.44752136752136745,-0.44752136752136745,26.0,0.02188092186861391
PRISM,250,rank,fludroxycortide,FLUDROXYCORTIDE,DLD1,1,1,0.2026086956521739,0.2026086956521739,0.2026086956521739,24.0,0.34237332678092114
PRISM,250,rank,flufenamic-acid,FLUFENAMICACID,DLD1,1,0,-0.007340485601355168,-0.007340485601355168,-0.007340485601355168,22.0,0.974136742419401
PRISM,250,rank,flumatinib,FLUMATINIB,DLD1,1,1,0.04136752136752136,0.04136752136752136,0.04136752136752136,26.0,0.8409758887019692
PRISM,250,rank,flumethasone,FLUMETHASONE,DLD1,1,0,-0.24649572649572649,-0.24649572649572649,-0.24649572649572649,26.0,0.22478171341939215
PRISM,250,rank,flumethasone-pivalate,FLUMETHASONEPIVALATE,DLD1,1,0,-0.3278260869565217,-0.3278260869565217,-0.3278260869565217,24.0,0.11785162108888593
PRISM,250,rank,fluocinolone-acetonide,FLUOCINOLONEACETONIDE,DLD1,1,0,-0.33760683760683763,-0.33760683760683763,-0.33760683760683763,27.0,0.08502832089592245
PRISM,250,rank,fluorometholone,FLUOROMETHOLONE,DLD1,1,1,0.23913043478260865,0.23913043478260865,0.23913043478260865,24.0,0.2604279368029269
PRISM,250,rank,fluroxene,FLUROXENE,DLD1,1,0,-0.0776068376068376,-0.0776068376068376,-0.0776068376068376,26.0,0.7063028899263865
PRISM,250,rank,flutamide,FLUTAMIDE,DLD1,1,1,0.14529914529914528,0.14529914529914528,0.14529914529914528,26.0,0.4788099469582665
PRISM,250,rank,fluticasone-propionate,FLUTICASONEPROPIONATE,DLD1,1,0,-0.09999999999999999,-0.09999999999999999,-0.09999999999999999,24.0,0.6419932296067887
PRISM,250,rank,fluvastatin,FLUVASTATIN,DLD1,1,1,0.5596581196581196,0.5596581196581196,0.5596581196581196,26.0,0.002950729584936462
PRISM,250,rank,foretinib,FORETINIB,DLD1,1,1,0.11320378291067211,0.11320378291067211,0.11320378291067211,27.0,0.5739780496605317
PRISM,250,rank,formestane,FORMESTANE,DLD1,1,1,0.048461538461538466,0.048461538461538466,0.048461538461538466,25.0,0.8180628156317412
PRISM,250,rank,forskolin,FORSKOLIN,DLD1,1,0,-0.25592885375494073,-0.25592885375494073,-0.25592885375494073,23.0,0.2385167406569983
PRISM,250,rank,fosbretabulin,FOSBRETABULIN,DLD1,1,0,-0.3022316240449868,-0.3022316240449868,-0.3022316240449868,26.0,0.13344838761355965
PRISM,250,rank,foscarnet,FOSCARNET,DLD1,1,1,0.363076923076923,0.363076923076923,0.363076923076923,25.0,0.07444186246005678
PRISM,250,rank,frentizole,FRENTIZOLE,DLD1,1,0,-0.5131623931623931,-0.5131623931623931,-0.5131623931623931,26.0,0.00734072536894959
PRISM,250,rank,ftorafur,FTORAFUR,DLD1,1,1,0.06105006105006105,0.06105006105006105,0.06105006105006105,27.0,0.7622732628344434
PRISM,250,rank,fudosteine,FUDOSTEINE,DLD1,1,1,0.07307692307692308,0.07307692307692308,0.07307692307692308,25.0,0.7284839479101775
PRISM,250,rank,galeterone,GALETERONE,DLD1,1,0,-0.33391304347826084,-0.33391304347826084,-0.33391304347826084,24.0,0.11078683255713415
PRISM,250,rank,gambogic-acid,GAMBOGICACID,DLD1,1,1,0.34769230769230763,0.34769230769230763,0.34769230769230763,26.0,0.08177645272351206
PRISM,250,rank,gamma-aminobutyric-acid,GAMMAAMINOBUTYRICACID,DLD1,1,1,0.07142857142857142,0.07142857142857142,0.07142857142857142,21.0,0.7583283454574847
PRISM,250,rank,ganetespib,GANETESPIB,DLD1,1,1,0.16333384406446788,0.16333384406446788,0.16333384406446788,27.0,0.4156243211717055
PRISM,250,rank,gastrodin,GASTRODIN,DLD1,1,1,0.27391304347826084,0.27391304347826084,0.27391304347826084,24.0,0.19525188107441604
PRISM,250,rank,gefitinib,GEFITINIB,DLD1,1,0,-0.06179365706729268,-0.06179365706729268,-0.06179365706729268,26.0,0.764270724166509
PRISM,250,rank,gemcitabine,GEMCITABINE,DLD1,1,1,0.24110671936758896,0.24110671936758896,0.24110671936758896,22.0,0.2797303069403844
PRISM,250,rank,genipin,GENIPIN,DLD1,1,1,0.13153846153846155,0.13153846153846155,0.13153846153846155,25.0,0.530820756158413
PRISM,250,rank,genz-644282,GENZ644282,DLD1,1,0,-0.017094017094017096,-0.017094017094017096,-0.017094017094017096,27.0,0.9325586703860712
PRISM,250,rank,gestrinone,GESTRINONE,DLD1,1,0,-0.33230769230769236,-0.33230769230769236,-0.33230769230769236,25.0,0.10459374936681606
PRISM,250,rank,gilteritinib,GILTERITINIB,DLD1,1,1,0.19615384615384615,0.19615384615384615,0.19615384615384615,25.0,0.34735564993131923
PRISM,250,rank,gimeracil,GIMERACIL,DLD1,1,0,-0.009565217391304347,-0.009565217391304347,-0.009565217391304347,24.0,0.9646181660759277
PRISM,250,rank,ginkgolide-a,GINKGOLIDEA,DLD1,1,0,-0.020854700854700852,-0.020854700854700852,-0.020854700854700852,26.0,0.9194556958589242
PRISM,250,rank,givinostat,GIVINOSTAT,DLD1,1,0,-0.03826086956521739,-0.03826086956521739,-0.03826086956521739,24.0,0.8591175903218993
PRISM,250,rank,golgicide-a,GOLGICIDEA,DLD1,1,0,-0.45384615384615384,-0.45384615384615384,-0.45384615384615384,25.0,0.022678852863869996
PRISM,250,rank,golvatinib,GOLVATINIB,DLD1,1,1,0.020820673223996226,0.020820673223996226,0.020820673223996226,27.0,0.9179002676600636
PRISM,250,rank,gossypol,GOSSYPOL,DLD1,1,0,-0.14256410256410257,-0.14256410256410257,-0.14256410256410257,26.0,0.48721381401558045
PRISM,250,rank,guanidine,GUANIDINE,DLD1,1,1,0.28307692307692306,0.28307692307692306,0.28307692307692306,25.0,0.1703248410308103
PRISM,250,rank,halcinonide,HALCINONIDE,DLD1,1,1,0.13826086956521738,0.13826086956521738,0.13826086956521738,24.0,0.5193911494591461
PRISM,250,rank,halobetasol-propionate,HALOBETASOLPROPIONATE,DLD1,1,0,-0.03111111111111111,-0.03111111111111111,-0.03111111111111111,26.0,0.8800779478636698
PRISM,250,rank,halofantrine,HALOFANTRINE,DLD1,1,1,0.254017094017094,0.254017094017094,0.254017094017094,26.0,0.21049743394195003
PRISM,250,rank,halofuginone,HALOFUGINONE,DLD1,1,1,0.05304347826086955,0.05304347826086955,0.05304347826086955,24.0,0.8055586374612034
PRISM,250,rank,harringtonine,HARRINGTONINE,DLD1,1,1,0.010598290598290596,0.010598290598290596,0.010598290598290596,26.0,0.9590192342872801
PRISM,250,rank,hexachlorophene,HEXACHLOROPHENE,DLD1,1,1,0.033846153846153845,0.033846153846153845,0.033846153846153845,26.0,0.8696201004656646
PRISM,250,rank,hexaminolevulinate,HEXAMINOLEVULINATE,DLD1,1,1,0.19999999999999998,0.19999999999999998,0.19999999999999998,24.0,0.34875573272354565
PRISM,250,rank,hexylresorcinol,HEXYLRESORCINOL,DLD1,1,0,-0.00909090909090909,-0.00909090909090909,-0.00909090909090909,21.0,0.9688031519255759
PRISM,250,rank,homoharringtonine,HOMOHARRINGTONINE,DLD1,1,1,0.017146436772702774,0.017146436772702774,0.017146436772702774,27.0,0.9323523232002993
PRISM,250,rank,homoquinolinic-acid,HOMOQUINOLINICACID,DLD1,1,0,-0.18690005646527386,-0.18690005646527386,-0.18690005646527386,22.0,0.40493287244281234
PRISM,250,rank,homosalate,HOMOSALATE,DLD1,1,0,-0.0025974025974025974,-0.0025974025974025974,-0.0025974025974025974,21.0,0.9910846979963881
PRISM,250,rank,"hydroxytacrine-maleate-(r,s)",HYDROXYTACRINEMALEATERS,DLD1,1,1,0.025217391304347827,0.025217391304347827,0.025217391304347827,24.0,0.9068896173989752
PRISM,250,rank,hydroxyurea,HYDROXYUREA,DLD1,1,0,-0.03461538461538462,-0.03461538461538462,-0.03461538461538462,25.0,0.869522659769591
PRISM,250,rank,hyodeoxycholic-acid,HYODEOXYCHOLICACID,DLD1,1,1,0.05130434782608695,0.05130434782608695,0.05130434782608695,24.0,0.8118206065534153
