background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_p_value,gprofiler_significant,intersection_genes,parents,BH_FDR_global_source_family,BH_FDR_global_significant,BH_FDR_within_source,BH_FDR_within_source_significant
primary_genecards881,REAC,REAC:R-HSA-73887,Death Receptor Signaling,Death Receptor Signaling,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,Toll Like Receptor 7/8 (TLR7/8) Cascade,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-168898,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,Parasitic Infection Pathways,15,868,18,1,0.27161195774905084,0.32079272376027135,True,,REAC:R-HSA-5663205,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,Toll Like Receptor TLR6:TLR2 Cascade,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-181438,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8848021,Signaling by PTK6,Signaling by PTK6,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-9006927,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,Toll Like Receptor TLR1:TLR2 Cascade,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-181438,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,Toll Like Receptor 2 (TLR2) Cascade,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-168898,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,Toll Like Receptor 4 (TLR4) Cascade,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-168898,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-187037,Signaling by NTRK1 (TRKA),Signaling by NTRK1 (TRKA),16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-166520,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,Estrogen-dependent gene expression,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-8939211,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-166016;REAC:R-HSA-168179;REAC:R-HSA-168188,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,Signaling by Non-Receptor Tyrosine Kinases,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,Ub-specific processing proteases,16,868,18,1,0.28698239709304063,0.3255492014446929,True,,REAC:R-HSA-5688426,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9758941,Gastrulation,Gastrulation,17,868,18,1,0.3020461492671621,0.33730445462830955,True,,REAC:R-HSA-1266738,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-168898,Toll-like Receptor Cascades,Toll-like Receptor Cascades,17,868,18,1,0.3020461492671621,0.33730445462830955,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9748784,Drug ADME,Drug ADME,17,868,18,1,0.3020461492671621,0.33730445462830955,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-212165,Epigenetic regulation of gene expression,Epigenetic regulation of gene expression,17,868,18,1,0.3020461492671621,0.33730445462830955,True,,REAC:R-HSA-74160,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-3247509,Chromatin modifying enzymes,Chromatin modifying enzymes,18,868,18,1,0.3168089804229471,0.34836849571287803,True,,REAC:R-HSA-4839726,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9694516,SARS-CoV-2 Infection,SARS-CoV-2 Infection,18,868,18,1,0.3168089804229471,0.34836849571287803,True,,REAC:R-HSA-9679506,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-4839726,Chromatin organization,Chromatin organization,18,868,18,1,0.3168089804229471,0.34836849571287803,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9856651,MITF-M-dependent gene expression,MITF-M-dependent gene expression,18,868,18,1,0.3168089804229471,0.34836849571287803,True,,REAC:R-HSA-9730414,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-6807070,PTEN Regulation,PTEN Regulation,19,868,18,1,0.33127655495505526,0.35609127817159264,True,,REAC:R-HSA-1257604,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-6798695,Neutrophil degranulation,Neutrophil degranulation,19,868,18,1,0.33127655495505526,0.35609127817159264,True,,REAC:R-HSA-168249,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-109606,Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,19,868,18,1,0.33127655495505526,0.35609127817159264,True,,REAC:R-HSA-109581,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-166520,Signaling by NTRKs,Signaling by NTRKs,19,868,18,1,0.33127655495505526,0.35609127817159264,True,,REAC:R-HSA-9006934,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8878171,Transcriptional regulation by RUNX1,Transcriptional regulation by RUNX1,19,868,18,1,0.33127655495505526,0.35609127817159264,True,,REAC:R-HSA-212436,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-1474165,Reproduction,Reproduction,19,868,18,1,0.33127655495505526,0.35609127817159264,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,Constitutive Signaling by Aberrant PI3K in Cancer,20,868,18,1,0.34545443718175134,0.36994560996641535,True,,REAC:R-HSA-2219528,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9614085,FOXO-mediated transcription,FOXO-mediated transcription,22,868,18,1,0.37296289149251727,0.3935306980077774,True,,REAC:R-HSA-212436,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9725370,Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,22,868,18,1,0.37296289149251727,0.3935306980077774,True,,REAC:R-HSA-9700206,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9700206,Signaling by ALK in cancer,Signaling by ALK in cancer,22,868,18,1,0.37296289149251727,0.3935306980077774,True,,REAC:R-HSA-5663202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9759194,Nuclear events mediated by NFE2L2,Nuclear events mediated by NFE2L2,22,868,18,1,0.37296289149251727,0.3935306980077774,True,,REAC:R-HSA-9755511,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",23,868,18,1,0.38630410656763475,0.4046324035932062,True,,REAC:R-HSA-199418,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-8878166,Transcriptional regulation by RUNX2,Transcriptional regulation by RUNX2,23,868,18,1,0.38630410656763475,0.4046324035932062,True,,REAC:R-HSA-212436,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-388396,GPCR downstream signalling,GPCR downstream signalling,24,868,18,1,0.39937691849855467,0.41680427494099326,True,,REAC:R-HSA-372790,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,Negative regulation of the PI3K/AKT network,26,868,18,1,0.42473759523754023,0.43848809292414487,True,,REAC:R-HSA-1257604,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation","Platelet activation, signaling and aggregation",26,868,18,1,0.42473759523754023,0.43848809292414487,True,,REAC:R-HSA-109582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9006936,Signaling by TGFB family members,Signaling by TGFB family members,26,868,18,1,0.42473759523754023,0.43848809292414487,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9730414,MITF-M-regulated melanocyte development,MITF-M-regulated melanocyte development,27,868,18,1,0.4370353663610981,0.4495668463988276,True,,REAC:R-HSA-1266738,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-109581,Apoptosis,Apoptosis,29,868,18,1,0.4608898810306003,0.46906168743094423,True,,REAC:R-HSA-5357801,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-372790,Signaling by GPCR,Signaling by GPCR,29,868,18,1,0.4608898810306003,0.46906168743094423,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-9755511,KEAP1-NFE2L2 pathway,KEAP1-NFE2L2 pathway,29,868,18,1,0.4608898810306003,0.46906168743094423,True,,REAC:R-HSA-9711123,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-201681,TCF dependent signaling in response to WNT,TCF dependent signaling in response to WNT,30,868,18,1,0.47245600992403686,0.4774467424221789,True,,REAC:R-HSA-195721,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-5357801,Programmed Cell Death,Programmed Cell Death,30,868,18,1,0.47245600992403686,0.4774467424221789,True,,REAC:0000000,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-2219528,PI3K/AKT Signaling in Cancer,PI3K/AKT Signaling in Cancer,33,868,18,1,0.5057644467221349,0.5093136709082131,True,,REAC:R-HSA-5663202,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-195721,Signaling by WNT,Signaling by WNT,34,868,18,1,0.5164186263139644,0.5182242858449096,True,,REAC:R-HSA-162582,1.0,False,1.0,False
primary_genecards881,REAC,REAC:R-HSA-109582,Hemostasis,Hemostasis,50,868,18,1,0.6600153107491558,0.6600153107474842,True,,REAC:0000000,1.0,False,1.0,False
