dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.6464297484898194,nan,nan,1.0,insufficient_donors,nan,0.15795328142380421,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,EPHX1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,EPHX2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,ERAP1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.25286053121089935,0.09680042664210002,-0.15606010456879932,0.17567380700257798,0.4165275903492669,tested,0.2,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.15606010456879932,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,ERG,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,ERRFI1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,ESRRA,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.3384034236272176,0.3384034236272176,0.33840342362721765,0.4226497308103743,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.3384034236272176,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,EZR,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.6161629110574722,1.4964173714319866,0.8802544603745144,0.591124275211718,0.19844728674017195,tested,0.3,0.7692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.8802544603745144,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,F3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FASN,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.14304420351982117,0.0,-0.14304420351982117,0.14304420351982117,0.3910022189557705,tested,0.1,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.14304420351982117,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FBP1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.036386505762736006,0.036386505762736006,0.036386505762736,0.4226497308103741,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.036386505762736006,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FEN1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.046798388163248696,0.046798388163248696,0.0467983881632487,0.4226497308103743,tested,0.0,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.046798388163248696,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FETUB,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FGF22,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.022929632663726805,0.022929632663726805,0.022929632663726808,0.4226497308103743,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.022929632663726805,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FGF7,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FGL1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FKBP5,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.44842011233170825,0.2659223914146423,-0.18249772091706595,0.3736131372905987,0.6468243641895636,tested,0.3,0.6153846153846154,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.18249772091706595,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FMO3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FOS,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,2.0648995637893677,2.4686791976292928,0.4037796338399251,0.6987808061019651,0.5950463853183273,tested,0.6,1.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.4037796338399251,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FOXA1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.07855050265789032,0.0,-0.07855050265789032,0.07855050265789032,0.3910022189557705,tested,0.1,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.07855050265789032,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FOXA2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FUS,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.4853069633245468,1.342399619023005,0.8570926556984582,0.3872696881995047,0.0784783000035263,tested,0.3,0.7692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.8570926556984582,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,FXN,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.09904926021893819,0.09904926021893819,0.0990492602189382,0.4226497308103743,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.09904926021893819,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GAA,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.05132292906443278,0.05132292906443278,0.05132292906443278,0.42264973081037416,tested,0.0,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.05132292906443278,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GABRP,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GBA1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.17813343306382495,0.0,-0.17813343306382495,0.107800430890232,0.19701470186693276,tested,0.2,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.17813343306382495,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GCGR,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GCLC,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.14304420351982117,0.051235842704772945,-0.09180836081504823,0.15194326486648974,0.5805306150351175,tested,0.1,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.09180836081504823,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GDF15,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.46149388949076336,0.46149388949076336,0.4614938894907633,0.4226497308103741,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.46149388949076336,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GFER,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GFRA3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GGT1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GLA,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.10138445297876993,0.10138445297876993,0.10138445297876994,0.4226497308103743,tested,0.0,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.10138445297876993,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GLI3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GLP1R,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GNAI1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GNAS,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.48397644360860187,1.159129810333252,0.6751533667246501,0.6852878400726763,0.4140282393460068,tested,0.3,0.7692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.6751533667246501,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GNRHR,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GPR183,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,2.6614555319150286,3.26794638633728,0.6064908544222516,0.472585415285089,0.2756060388269681,tested,0.9,1.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.6064908544222516,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GPX1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,2.819384391109149,2.1854010144869487,-0.6339833766222003,0.5535143414315534,0.3233775083569148,tested,1.0,0.9230769230769231,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.6339833766222003,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GPX3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.6840089956919353,2.512665820121765,1.8286568244298296,1.0517183429849273,0.19135365988377034,tested,0.3,0.46153846153846156,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,1.8286568244298296,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GPX4,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.3056706686814626,0.12501155535380046,-0.18065911332766213,0.22907971553235768,0.46753314462086765,tested,0.2,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.18065911332766213,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GRK2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0692826360464096,0.07696382999420166,0.007681193947792056,0.10355440495177223,0.9440138352861529,tested,0.1,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.007681193947792056,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSK3A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.7402961591879528,0.7402961591879528,0.4125646000042752,0.21460674565183022,tested,0.0,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.7402961591879528,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSR,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.1207795778910319,0.1207795778910319,0.09016978854530845,0.31234001916801696,tested,0.0,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.1207795778910319,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSS,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.06397759318351746,0.06397759318351746,0.06397759318351746,0.42264973081037416,tested,0.0,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.06397759318351746,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTA3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTM1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.14034465452035266,0.0274115780989329,-0.11293307642141977,0.08555142371249717,0.26342937142945766,tested,0.2,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.11293307642141977,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTM2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTM3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.10885079701741536,0.0,-0.10885079701741536,0.10885079701741536,0.3910022189557705,tested,0.1,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.10885079701741536,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTM4,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0274115780989329,0.0274115780989329,0.0274115780989329,0.42264973081037416,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0274115780989329,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTM5,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTO2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,GSTP1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.75725353260835,1.3185827493667601,0.5613292167584101,0.6662428916518425,0.44183488363079,tested,0.5,0.38461538461538464,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.5613292167584101,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HBB,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.19790516793727875,1.8532450199127197,1.655339851975441,1.863782057893996,0.4663533933943089,tested,0.1,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,1.655339851975441,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HCRTR1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HDAC3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.3718668878078461,0.3718668878078461,0.2250940702374347,0.2403277148674959,tested,0.0,0.3076923076923077,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.3718668878078461,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HDAC6,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.3965179741382599,0.3965179741382599,0.2245918551204002,0.21952161792761943,tested,0.0,0.46153846153846156,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.3965179741382599,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HDAC9,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.46157022317250573,0.12004335522651673,-0.341526867945989,0.19663291785081757,0.1431012872789477,tested,0.5,0.3076923076923077,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.341526867945989,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HIF1A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.2088832606871923,0.10189723173777261,-0.10698602894941968,0.2324118379754673,0.6679165160194348,tested,0.2,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.10698602894941968,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HMGB1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,2.0310028195381165,1.72909011443456,-0.3019127051035564,0.9526153779122533,0.7730672462035667,tested,0.8,0.9230769230769231,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.3019127051035564,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HMOX1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HRH2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.18247816463311511,0.2591820955276489,0.07670393089453381,0.28206443752961335,0.8048334180026372,tested,0.2,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.07670393089453381,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HRH3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HSPA1A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,2.8206397593021393,0.5159718990325928,-2.3046678602695465,1.1196921935188553,0.10287909579208279,tested,0.7,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-2.3046678602695465,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HSPA1B,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,1.317827433347702,0.2410361369450887,-1.0767912964026134,0.5122292148398125,0.09689741255089106,tested,0.4,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-1.0767912964026134,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HSPA5,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.8905516862869263,1.0190926591555278,0.12854097286860156,0.7512903259833358,0.8709562344937191,tested,0.4,0.6923076923076923,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.12854097286860156,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HSPA9,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.29482480287551877,0.29482480287551877,0.17865200149087127,0.24067354795897114,tested,0.0,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.29482480287551877,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HSPB1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.6519198268651962,0.6078152259190878,-0.04410460094610846,0.7404085729201537,0.9554928154905143,tested,0.2,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.04410460094610846,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HSPD1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,1.3712773968776069,0.5916088859240214,-0.7796685109535855,0.7130314609084857,0.32867320883132334,tested,0.6,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.7796685109535855,male_biased,donor-level mean expression; Welch two-sample test
