dataset_version_id,role,cell_type_original,cell_class,branch_class,module_id,module_size,module_genes_total,module_genes_found,module_gene_coverage,module_genes_found_list,n_male_donors,n_female_donors,male_mean_activity,female_mean_activity,female_minus_male_activity,se,raw_p,test_status,activity_definition,FDR,fdr_family,fdr_denominator,direction
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M010,2,2,2,1.0,GFER;QSOX1,4,7,0.057757689388543226,-0.03300439393631046,-0.09076208332485369,0.44560244937902094,0.8467425014638003,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M011,2,2,2,1.0,IL4I1;PAH,4,7,-0.3964179316733263,0.22652453238475787,0.6229424640580842,0.3259801405471263,0.1045653222479611,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M012,2,2,2,1.0,KLK7;SPINK5,4,7,0.13151517947187064,-0.07515153112678323,-0.20666671059865388,0.43268435890925466,0.6516420568198684,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M013,1,1,1,1.0,ABCB6,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M014,1,1,1,1.0,ABCC1,4,7,-0.44919113431111507,0.25668064817777997,0.705871782488895,0.4559582952258854,0.17256482688775515,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M015,1,1,1,1.0,ACP1,4,7,-0.6100419399302105,0.3485953942458346,0.958637334176045,0.4270821289333693,0.06592690287702363,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M016,1,1,1,1.0,ACP2,4,7,0.6408801694471971,-0.3662172396841126,-1.0070974091313096,0.7545193758697604,0.2686082717503098,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M017,1,1,1,1.0,ADRA2C,4,7,-0.3015113445777637,0.17229219690157918,0.4738035414793429,0.47380354147934295,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M018,1,1,1,1.0,ANXA6,4,7,-0.6306945831218292,0.36039690464104523,0.9910914877628745,0.42256855936159443,0.05741852966974982,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M019,1,1,1,1.0,APOBEC3A,4,7,-0.3015113445777637,0.17229219690157915,0.47380354147934284,0.47380354147934295,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M020,1,1,1,1.0,APOBEC3F,4,7,-0.3515995754622733,0.20091404312129904,0.5525136185835723,0.46860852239764483,0.28300953977929877,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M021,1,1,1,1.0,BAZ2B,4,7,-0.1730443845706766,0.09888250546895794,0.27192689003963455,0.5848320219335459,0.6535935429492343,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M022,1,1,1,1.0,BPIFB4,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M023,1,1,1,1.0,CAPN13,4,7,-0.3015113445777636,0.17229219690157924,0.4738035414793428,0.47380354147934284,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M024,1,1,1,1.0,CAT,4,7,-0.37818028423300454,0.21610301956171682,0.5942833037947214,0.4655006287404053,0.24890695209633135,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M025,1,1,1,1.0,CPN1,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M026,1,1,1,1.0,DES,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M027,1,1,1,1.0,DIO3,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M028,1,1,1,1.0,FETUB,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M029,1,1,1,1.0,FGL1,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M030,1,1,1,1.0,GABRP,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M031,1,1,1,1.0,GFRA3,4,7,-0.30151134457776363,0.17229219690157915,0.4738035414793428,0.47380354147934284,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M032,1,1,1,1.0,GPX1,4,7,0.4452637932875464,-0.2544364533071695,-0.699700246594716,0.8463878634536256,0.46822224776939003,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M033,1,1,1,1.0,HBB,4,7,-0.4098767993451267,0.23421531391150108,0.6440921132566277,0.46146780170760654,0.2122551678209928,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M034,1,1,1,1.0,HCRTR1,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M035,1,1,1,1.0,KCNJ16,4,7,-0.30151134457776363,0.17229219690157915,0.4738035414793428,0.47380354147934295,0.35591768374958227,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M036,1,1,1,1.0,KCNK3,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M037,1,1,1,1.0,LDHB,4,7,0.3994560953203176,-0.2282606258973244,-0.627716721217642,0.8078256942183751,0.4878211447707419,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M038,1,1,1,1.0,LGALS1,4,7,0.7052707885949456,-0.4030118791971116,-1.1082826677920572,0.6688116544956971,0.17705209223927187,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M039,1,1,1,1.0,MFSD2A,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M040,1,1,1,1.0,MLPH,4,7,-0.30151134457776363,0.17229219690157915,0.4738035414793428,0.4738035414793428,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M041,1,1,1,1.0,MSRA,4,7,-0.3015113445777637,0.17229219690157913,0.4738035414793428,0.47380354147934284,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M042,1,1,1,1.0,NDUFAF4,4,7,-0.4880341517635946,0.2788766581506256,0.7669108099142202,0.4499440529671369,0.13918032788862852,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M043,1,1,1,1.0,NFIC,4,7,-0.36014198821812093,0.20579542183892624,0.5659374100570471,0.7390237759062207,0.48475306679809355,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M044,1,1,1,1.0,NKD1,4,7,0.6365576718082715,-0.3637472410332979,-1.0003049128415693,0.7633804146695766,0.277102685580476,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M045,1,1,1,1.0,OLFML3,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M046,1,1,1,1.0,PPP5C,4,7,-0.6031876168719549,0.34467863821254563,0.9478662550845005,0.42853669204267636,0.06896575170418806,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M047,1,1,1,1.0,PRRX2,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M048,1,1,1,1.0,SEC14L3,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M049,1,1,1,1.0,SEMA7A,4,7,-0.324719613822929,0.18555406504167368,0.5102736788646027,0.4715025756688808,0.3207157068095296,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M050,1,1,1,1.0,SFRP1,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M051,1,1,1,1.0,SLC22A2,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M052,1,1,1,1.0,SLC4A7,4,7,-0.4002310842601492,0.22870347672008512,0.6289345609802344,0.4627331678634799,0.22295681233035874,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M053,1,1,1,1.0,SLPI,4,7,-0.30151134457776363,0.1722921969015792,0.47380354147934284,0.47380354147934295,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M054,1,1,1,1.0,STK33,4,7,0.3658592909103967,-0.20906245194879827,-0.574921742859195,0.8417494095138874,0.5408900934269198,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M055,1,1,1,1.0,SYNPO2L,4,7,-0.44860569026315145,0.25634610872180086,0.7049517989849523,0.4560445479090106,0.1731110456686974,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M056,1,1,1,1.0,TAAR1,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M057,1,1,1,1.0,TFF2,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M058,1,1,1,1.0,TNC,4,7,-0.30151134457776363,0.17229219690157915,0.4738035414793428,0.47380354147934284,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M059,1,1,1,1.0,TOR2A,4,7,0.42994710917043494,-0.24568406238310558,-0.6756311715535406,0.8452606732283202,0.48123270385717287,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M060,1,1,1,1.0,TRIM54,4,7,-0.9513369291759033,0.5436211023862307,1.494958031562134,0.3391083742235834,0.002388322947828141,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,hypertension-branch,HYP_M061,1,1,1,1.0,VAT1,4,7,-0.449247149104889,0.25671265663136505,0.705959805736254,0.4559500358895172,0.17251263420411062,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M001,60,60,60,1.0,ABL1;AKT1;AR;ATM;AURKA;BAX;BCL2;BCL2L1;BCL2L11;BIRC5;BRCA1;CASP3;CASP7;CASP9;CCNA2;CCNB2;CCND1;CDKN1A;CDKN1B;CKS1B;CREB1;CYCS;CYP19A1;EPAS1;ESR1;ESR2;ESRRA;FKBP5;FOS;GDF15;GFER;HDAC3;HIF1A;JUN;KMT2A;LMNA;LRG1;MAPK1;MCL1;MDM2;MDM4;MEN1;MITF;MYC;NCOA3;NR1H4;NR3C1;PGR;PIN1;PKM;PPARG;RAF1;SMAD2;SOX2;SPHK1;THRB;TNFRSF10B;TP53;VDR;WRN,4,7,-0.19356803324628807,0.11061030471216467,0.3041783379584527,0.14080876664367614,0.0649852531592606,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M002,42,42,42,1.0,ACTA1;ADAM17;ALB;ALPL;CASP1;CCL2;CGAS;CHI3L1;COL1A1;CXCL10;CXCL8;CXCR6;EDN1;ELN;FGF7;HMGB1;IFNG;IGF1;IGFBP3;IL1B;IL4;MMP14;MMP9;NFKB1;NGF;NLRP3;NOD2;PAPPA;PF4;PGF;PLAT;PPARA;PRTN3;RORC;S100A6;S100A8;SERPINE1;TIMP1;TIMP3;TLR9;TNF;TNNI3,4,7,-0.0698002282461127,0.039885844712064515,0.10968607295817723,0.16976864884462453,0.5372635099288511,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M003,27,27,27,1.0,ACHE;AHSG;APOD;APP;CFB;CKB;CLU;EGFR;ENO1;HDAC6;HDAC9;HSPA5;HSPD1;IDH1;KRT19;MAPT;MMEL1;MUC1;NRG1;PDIA3;PON1;SERPINA1;SNCA;SYP;TSG101;TTR;VCP,4,7,-0.15800810612285257,0.09029034635591567,0.24829845247876825,0.10929591289201362,0.04933060735372458,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M004,23,23,23,1.0,ABCB1;AHR;ALDH1A1;ARG2;CYP1A1;CYP2B6;CYP2C19;CYP2D6;GGT1;GPX3;GPX4;GSR;GSTM1;GSTP1;HMOX1;KEAP1;LYPLA1;NFE2L2;NOS3;NQO1;POR;PRDX6;SLC7A11,4,7,-0.11275024886552809,0.06442871363744461,0.17717896250297271,0.17172922818868994,0.3359855833373754,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M005,8,8,8,1.0,GLP1R;GNAS;GNRHR;GRK2;OPRM1;RGS4;TRHR;TSHR,4,7,-0.050111145907886234,0.028634940518792174,0.07874608642667841,0.10291431703874103,0.4655451950346486,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M006,3,3,3,1.0,ASCL1;FOXA2;SOX17,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M007,3,3,3,1.0,CBX1;DNMT1;MBD2,4,7,-0.11211552792016141,0.0640660159543778,0.17618154387453921,0.5961642316195909,0.779674473321258,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M008,2,2,2,1.0,CLDN1;CLDN4,4,7,-0.15075567228888181,0.0861460984507896,0.23690177073967142,0.23690177073967147,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M009,1,1,1,1.0,ABCB6,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M010,1,1,1,1.0,ADA,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M011,1,1,1,1.0,ADRA2C,4,7,-0.3015113445777637,0.17229219690157918,0.4738035414793429,0.47380354147934295,0.3559176837495822,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M012,1,1,1,1.0,ATXN2,4,7,-0.0015029340942085412,0.0008588194824049124,0.0023617535766134535,0.7459623184138449,0.9976083088892317,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M013,1,1,1,1.0,BAZ2B,4,7,-0.1730443845706766,0.09888250546895794,0.27192689003963455,0.5848320219335459,0.6535935429492343,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M014,1,1,1,1.0,CAT,4,7,-0.37818028423300454,0.21610301956171682,0.5942833037947214,0.4655006287404053,0.24890695209633135,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M015,1,1,1,1.0,FETUB,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M016,1,1,1,1.0,GABRP,4,7,0.0,0.0,0.0,0.0,1.0,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M017,1,1,1,1.0,GPR183,4,7,0.4715127977714857,-0.2694358844408489,-0.7409486822123346,0.8348706721230662,0.4388346196810657,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M018,1,1,1,1.0,HBB,4,7,-0.4098767993451267,0.23421531391150108,0.6440921132566277,0.46146780170760654,0.2122551678209928,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M019,1,1,1,1.0,KCNJ16,4,7,-0.30151134457776363,0.17229219690157915,0.4738035414793428,0.47380354147934295,0.35591768374958227,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M020,1,1,1,1.0,KCNQ1,4,7,-0.4462029343748668,0.2549731053570668,0.7011760397319335,0.45639719476186663,0.17536664796938842,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,female_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,podocyte,renal_epithelial,shared-core,SHA_M021,1,1,1,1.0,KLK7,4,7,0.564541703521505,-0.32259525915514564,-0.8871369626766507,0.7582202668300495,0.31714012717955004,tested,mean of within-cell-type donor-level z-scored expression across available M3 module genes,1.0,all M3 module x target curated cell type x dataset activity tests,4212,male_biased
