chemical_id,canonical_name,synonym,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,source,parent_metabolite_status,eligible_as_environmental_exposure,exclusion_reason,classification_rule_prefixes,drug_like_exclusion,drugcentral_match
C465626,ajoite,(K + Na)(3)Cu(20)Al(3)Si(29)O(76)(OH)(16).8H2O,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000621035,ALiS-6 compound,"N1,N3-dimethyl-5-(4-oxo-4,5-dihydrofuro(3,2-c)pyridin-2-yl)isophthalamide",,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C004972,alpha-methyl-alpha-methoxypentafluorophenylacetic acid,,42011-74-5,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C002687,alpha-naphthylphthalamic acid,"1-N-naphthylphtalamic acid|alpha-naphthylphthalamic acid, monopotassium salt|alpha-naphthylphthalamic acid, sodium salt|N-(1-naphthyl)phthalamic acid|N-1-naphthylphthalamic acid|naphthylphthalamic acid|naptalam|N-naphthylphthalamic acid",132-66-1,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C504271,"alpha-nitro-2,3,4,5,6-pentafluorotoluene",N-23456-PFT,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C052889,"alpha, omega-dicarboxymethylpoly(oxyethylene)-magnetite",DCPEG-magnetite,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D01.268.556;D01.552.544,False,False
C516315,"alpha,omega-diperfluorohexylquaterthiophene",DFH-4T cpd,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C513700,aluminum gallium nitride,AlGaN,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C002792,"aluminum hydroxide, bismuth subnitrate, deglycyrrhizinised liquorice, magnesium carbonate, sodium bicarbonate drug combination",aluminum hydroxide - bismuth subnitrate - deglycyrrhizinised liquorice - magnesium carbonate - sodium bicarbonate|Caved S|Caved-S,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C079533,Amalgam Liner,,117848-66-5,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D000576,Americium,,7440-35-9,,DTXSID3064693,LXQXZNRPTYVCNG-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615192,Americium-241,241Am radioisotope|Am-241 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615193,Americium-243,243Am radioisotope|Am-243 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C041805,americium nitrate,"americium (241)trinitrate|americium nitrate, 241AM labeled",25933-53-3,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C034018,americium oxide,"americium dioxide|americium oxide, 241AM-labeled",12005-67-3,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000212,ammoniacal silver,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000611729,"ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)-propanoate","2,2,3-trifluoro-3-(trifluoromethyl)oxirane|2,3,3,3-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)propanoic acid|2,3,3,3-Tetrafluoro-2-(1,1,2,2,3,3,3,heptafluoropropoxy)propanoic acid|2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate|2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoic acid|2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propionic acid|ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate|ammonium 2-(perfluoropropoxy)perfluoropropionate|ammonium perfluoro-2-methyl-3-oxahexanoate|ammonium perfluoro(2-methyl-3-oxahexanoic) acid|azanium;2,3,3,3-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)propanoate|C6HF11O3.H3N|GenX ammonium perfluoro-2-methyl-3-oxahexanoate|GenX-K|GenX-Na|GenX perfluoro-2-methyl-3-oxahexanoic acid|GenX perfluoro(2-propoxypropanoate)|GenX potassium salt|hexafluoroepoxypropane|hexafluoropropene oxide|hexafluoropropylene oxide|hexafluoropropylene oxide dimer acid|hexafluoropropylene oxide tetramer acid|hexafluoropropylene oxide trimer acid|HFPO2 compound|HFPO-DA|HFPO-DA hexafluoropropylene oxide dimer acid|HFPO hexafluoropropylene oxide|HFPO-TA|HFPO-TA hexafluoropropylene oxide trimer acid|HFPO-TeA|HFPO-TeA hexafluoropropylene oxide tetramer acid|HFPO-TrA|HFPO-TrA hexafluoropropylene oxide trimer acid|per- and polyfluoroalkyl ether acids|perfluoro-2-methyl-3-oxahexanoic acid|perfluoro(2-propoxypropanoate)|perfluoro-2-propoxypropanoic acid|perfluoro-2-propoxypropionic acid|perfluoro-2-(propyloxy)propionic acid|PFEA per- and polyfluoroalkyl ether acids|potassium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate|propanoic acid, 2,3,3,3-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)-, potassium salt (1:1)|propanoic acid, 2,3,3,3-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)-, sodium salt (1:1)|sodium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate;13252-13-6|13252-13-6 (HFPO-DA)|13252-13-6 (perfluoro-2-methyl-3-oxahexanoic acid)|13252-14-7 (HFPO-TA)|2121-3-13 (Undecafluoro-2-methyl-3-oxahexanoic acid)|2,3,3,3,-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)-propanoate|2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoic acid ammonium salt|62037-80-3|62037-80-3 (Hexafluoropropylene oxide dimer acid ammonium salt)|65294-16-8 (HFPO-TeA)|Ammonium, 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)-propanoate|ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propionate|ammonium 2,3,3,3-tetrafluro-2-(heptafluoropropoxy)-propanoate|ammonium 2-(heptafluoropropoxy)tetrafluoropropionate|ammonium perfluoro(2-methyl-3-oxahexanoate)|Ammonium perfluoro-(2-methyl-3-oxahexanoate)|DTXSID40108559 (ammonium perfluoro-2-methyl-3-oxahexanoate)|DTXSID70880215 (perfluoro-2-methyl-3-oxahexanoic acid)|GenX|HFPO-DA-AS|PMOH|undecafluoro-2-methyl-3-oxahexanoic acid",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C558144,"ammonium 4,8-dioxa-3H-perfluorononanoate","ADONA ammonium 4,8-dioxa-3H-perfluorononanoate|ADONA cpd|propanoic acid, 2,2,3-trifluoro-3-(1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy)-, ammonium salt (1:1);ADONA",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C022175,ammonium molybdate,"ammonium heptamolybdate|ammonium molybdate anhydrous|ammonium molybdate tetrahydrate|ammonium molybdate (VI)|ammonium molybdate(VI)|diammonium molybdate, 99Mo-labeled|molybdate (H2Mo14O43), diammonium salt|molybdate (H2Mo14O43), diammonium salt, trihydrate|molybdate (H2Mo16O49), diammonium salt, monohydrate|molybdate (H2Mo207), diammonium salt|molybdate (H2Mo207), diammonium salt, tetrahydrate|molybdate (H2Mo22O67), diammonium salt|molybdate (H2Mo3O10), diammoniums salt, hydrate|molybdate (H2Mo4O13), diammonium salt|molybdate (H2Mo4O13), diammonium salt, dihydrate|molybdate (H2Mo4O13), diammonium salt, hydrate|molybdate (H2Mo6O19), diammonium salt, monohydrate|molybdate (H2MoO4), diammonium salt|molybdate (H4Mo4O14), tetraammonium salt|molybdate (H4Mo5O17), tetraammonium salt|molybdate (H4Mo8O26), tetraammonium salt|molybdate (H4Mo8O26), tetraammonium salt, hydrate|molybdate (H6Mo8O27), hexaammonium salt, tetrahydrate|molybdate (H8Mo10O34), octaammonium salt|molybdate (H8Mo36O112), octaammonium salt|molybdate (H8Mo36O112), octaammonium salt, hydrate|monoammonium molybdate",,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C098782,ammonium molybdofluoride,ammonium oxofluoromolybdate,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C031029,ammonium nickel sulfate,"ammonium nickel sulfate, hexahydrate|nickel ammonium sulfate",15699-18-0,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C082291,ammonium paramolybdate,,12027-67-7,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000720349,ammonium perfluoro-9-(methyl)decanoate,"ammonium octadecafluoro-9-(trifluoromethyl)decanoate|ammonium perfluoro(9-methyldecanoate)|azanium;2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,10,10,10-octadecafluoro-9-(trifluoromethyl)decanoate|decanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,10,10,10-octadecafluoro-9-(trifluoromethyl)-, ammonium salt (1:1)",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C009613,ammonium tungsten antimonate hydroxide oxide,5-tungsto-2-antimoniate|ammonium-5-tungsto-2-antimoniate|HPA 23|HPA-23|HPA 39,59372-48-4,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C553266,ampkinone,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C097107,Ananorm,,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C001575,anthanthrene,"dibenzo(cd,jk)pyrene",191-26-4,CID:9118,DTXSID9075452,YFIJJNAKSZUOLT-UHFFFAOYSA-N,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C034020,anthracene,"anthracene, sodium salt, ion (1-)",120-12-7,CID:8418,DTXSID0023878,MWPLVEDNUUSJAV-UHFFFAOYSA-N,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C061374,antimonite,antimony hydroxide,39349-74-1,,DTXSID001047938,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
D000965,Antimony,Sb|Stibium,7440-36-0,,DTXSID5023879,WATWJIUSRGPENY-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615567,Antimony-117,117Sb radioisotope|Sb-117 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615568,Antimony-122,122Sb radioisotope|Sb-122 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615566,Antimony-123,123Sb isotope|Sb-123 isotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615569,Antimony-124,124Sb radioisotope|Sb-124 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C000615570,Antimony-125,125Sb radioisotope|Sb-125 radioisotope,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C006601,antimony-N-methylglucamine,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C091696,antimony oxide,antimony tetroxide,1332-81-6,CID:74002,DTXSID9061677,AHBGXHAWSHTPOM-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C418476,antimony oxide trichloride,SbOCl3,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C418477,antimony oxide trifluoride,SBOF3,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C047841,antimony pentachloride,,7647-18-9,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C529140,antimony pentafluoride,SbF5 cpd,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C027104,antimony pentoxide,"antimony pentaoxide|antimony pentoxide, hydrate|antimony pentoxide, monohydrate|antimony pentoxide, tetrahydrate",1314-60-9,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C540672,antimony selenoiodide,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C540671,antimony sulfoiodide,,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C054672,antimony trichloride,antimony chloride|SbCl3,10025-91-9,CID:24814,DTXSID4044161,FAPDDOBMIUGHIN-UHFFFAOYSA-K,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C037554,antimony trioxide,,1309-64-4,CID:14794,DTXSID4023880,ADCOVFLJGNWWNZ-UHFFFAOYSA-N,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C064234,antimony trisulfide,,1345-04-6,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C061127,antimony(V) phosphate,,123402-86-8,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C048921,antimony(V) silicate,,54847-25-5,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C094049,apaflurane,"1,1,1,2,3,3,3-heptafluoropropane|2H-heptafluoropropane|2-hydroheptafluoropropane|HFA 227|HFA-227|hydrofluoroalkane",431-89-0,CID:67940,DTXSID4042048,YFMFNYKEUDLDTL-UHFFFAOYSA-N,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C076991,APE-LM,APE-LM emulsion|perfluoroperhydrophenanthrene emulsion,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C005752,araldite,araldite CY 175 of araldite|araldite CY 179 of araldite|araldite CY 223|araldite D of araldite|araldite HT 907 of araldite|hexahydrophthalic anhydride,37226-48-5,CID:85689,DTXSID201053088,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C094930,"arginine, L-methionine, zinc drug combination",arginine - L-methionine - zinc|zamic,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C479083,ariston AT,,,,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C000606252,ARV-825,,,CID:92044400,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C036523,asperugin,"1,2-Benzenedicarboxaldehyde, 3-hydroxy-5-methoxy-4-((3,7,11-trimethyl-2,6,10-dodecatrienyl)oxy)-, (E,E)-",2102-72-9,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C036522,asperugin B,,14522-05-5,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C565934,"Asthma, Short Stature, and Elevated IgA",,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
