dataset_id,sample_id,group,pair_id,gene_symbol,expression_value,expression_scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,CYP3A4,-3.047,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,DUSP1,6.401,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,EPAS1,6.09,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,ESR1,-1.026,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,FABP1,2.008,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,FAS,3.138,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,FASN,5.276,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,FDPS,6.128,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,G6PD,3.323,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,GATA2,3.403,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,GJB2,-2.178,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,GPX1,7.821,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,GRN,7.116,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,GSR,3.879,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,GUCY2C,-4.608,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,HMGCR,2.278,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,HSPA9,6.265,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IFNG,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL13,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL18,2.683,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL1A,-5.012,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL1B,-4.608,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL33,4.574,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL4,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL5,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,IL6,1.888,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,INHBA,-0.6873,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,LDLR,2.905,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,LEPR,2.892,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,MIR143,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,MKI67,-3.626,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,MMP2,5.607,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,MMP9,-5.574,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,MUC2,-2.053,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,NFE2L2,6.099,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,NLRP3,-1.552,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,NOS3,2.998,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,NR1I2,-4.608,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,NR3C1,3.675,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,NR4A1,5.489,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,PGR,1.252,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,PPARA,3.248,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,PPARD,4.815,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,PPARG,2.501,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,RBFOX1,-3.626,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,RELA,6.144,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,RXRA,5.105,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,RYR1,1.491,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SIRT1,3.83,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SIRT3,4.199,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SLC2A1,3.903,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SLC2A3,4.605,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SORBS1,8.505,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SQSTM1,8.252,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,SREBF1,5.293,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,STAT3,5.889,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,STAT6,7.792,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TIMP1,7.548,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TIMP2,7.871,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TNC,7.106,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TNF,0.0158,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TP53,3.342,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TPM1,11.97,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,TXN,7.396,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,UBE2C,-0.9686,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,VEGFA,6.716,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZF28-2526-SM-57WFH,normal,GTEX-ZF28-2526,WNT4,-3.171,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ACACA,2.751,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ACE,4.011,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ACLY,4.272,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ACSL4,1.74,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ADIPOQ,-2.826,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,AGTR1,-0.2845,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,AKT1,5.49,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ALOX5,4.703,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ANGPT2,-0.3752,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ANGPTL4,-0.6193,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,AR,-3.047,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ATF4,7.771,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ATG5,3.912,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,BECN1,5.851,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,BMP2,3.652,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,BSCL2,4.086,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CAT,5.877,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CCR7,2.039,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CD36,3.74,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CD80,-2.548,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CD86,1.832,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CEBPA,4.341,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CEBPB,3.689,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CNR1,0.6699,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,COPS5,5.168,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CXCR4,5.021,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CYP11B1,-1.248,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CYP17A1,0.3573,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,CYP3A4,5.207,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,DUSP1,6.094,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,EPAS1,5.742,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,ESR1,-1.781,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,FABP1,12.69,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,FAS,3.446,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,FASN,4.8,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,FDPS,6.403,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,G6PD,3.91,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,GATA2,2.29,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,GJB2,3.383,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,GPX1,6.989,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,GRN,7.971,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,GSR,5.242,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,GUCY2C,4.785,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,HMGCR,4.604,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,HSPA9,6.235,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IFNG,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL13,-4.293,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL18,5.507,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL1A,-4.293,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL1B,0.2522,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL33,-0.013,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL4,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL5,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,IL6,-3.308,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,INHBA,-5.012,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,LDLR,3.642,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,LEPR,-0.0877,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,MIR143,-9.966,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,MKI67,2.894,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,MMP2,6.028,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,MMP9,0.5069,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,MUC2,8.076,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,NFE2L2,5.313,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,NLRP3,-0.4131,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,NOS3,2.199,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,NR1I2,5.47,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,NR3C1,2.245,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,NR4A1,2.951,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,PGR,-2.635,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,PPARA,3.765,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,PPARD,5.536,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,PPARG,5.687,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,RBFOX1,-1.355,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,RELA,5.039,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,RXRA,4.674,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,RYR1,-0.394,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SIRT1,2.71,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SIRT3,4.323,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SLC2A1,5.646,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SLC2A3,1.227,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SORBS1,3.186,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SQSTM1,7.173,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,SREBF1,6.185,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,STAT3,5.261,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,STAT6,7.053,Toil/Xena RSEM TPM delivered on log2-like scale
TCGA-COAD+GTEx-colon,GTEX-ZQUD-1026-SM-4YCEZ,normal,GTEX-ZQUD-1026,TIMP1,5.617,Toil/Xena RSEM TPM delivered on log2-like scale
